"Time"	YGL209W	YCR065W	YER040W	YEL009C	YDR259C	YPL177C	YML099C	YKR034W	YCL067C	YJL110C
350	0.4380955	0.4640588	0.9724241	0.0049107	0.6067969	0.9496403	1.0017214	0.1332540	0.2155859	0.2499306
400	0.5214591	0.5273508	0.9649201	0.0020079	0.6381897	0.9010726	0.9705347	0.1667079	0.2745322	0.3108375
450	0.5211272	0.5306996	1.0594461	0.0015732	0.5505865	0.9713870	1.0290353	0.2022393	0.3562395	0.2681738
500	0.5174232	0.5236788	1.0084625	0.0022551	0.5334845	0.9441843	1.0889583	0.1642397	0.3246539	0.2470077
550	0.4757258	0.5125101	1.0158765	0.0156084	0.4302678	0.9616526	0.9093465	0.4330017	0.2950411	0.2379545
600	0.5619722	0.5820623	1.0073082	0.0535281	0.4225055	1.0236607	0.9731931	0.8159767	0.3188916	0.1941480
650	0.5702065	0.5913079	0.9934480	0.0589812	0.4955494	0.8286415	0.9243188	0.9461997	0.2353531	0.1641465
700	0.5696164	0.5827463	0.9918056	0.1033569	0.4713317	0.9475883	1.0315817	0.9334989	0.1400423	0.1285907
750	0.5246657	0.4756824	0.9295395	0.0844174	0.5184077	1.0758767	0.9849449	0.9959273	0.1195958	0.1292647
800	0.5465481	0.5163653	0.9000423	0.0620522	0.5000048	0.8375180	1.0597658	0.9968348	0.0854333	0.1380262
850	0.5347465	0.5558172	0.9437924	0.0858603	0.4502684	0.9427530	0.9991252	0.9157304	0.0692074	0.1212216
900	0.5530216	0.5507377	0.9940635	0.0653793	0.4657024	0.9743294	1.0461717	0.9257001	0.0574435	0.1011798
950	0.5846528	0.5638865	0.9665112	0.0822403	0.4075403	0.9129248	0.9715255	0.9128894	0.0671421	0.0953881
1000	0.6108342	0.5186770	0.9901484	0.0751760	0.4084771	1.0495831	1.0111063	0.9220889	0.0519761	0.1255737

0	0.0263893	0.0600082	0.0701602	0.5747161	0.6186338	0.9772207	1.0073941	1.0013384	0.0674446	0.1194640
50	0.0983996	0.0827419	0.0377691	0.4429037	0.6269998	1.0592848	1.0322762	0.8906680	0.1546621	0.2838449
100	0.1520920	0.0625816	0.0661028	0.2238731	0.5883929	0.9639663	0.8934789	0.8233280	0.4400656	0.3879588
150	0.1828061	0.0475234	0.1541118	0.1201413	0.5668111	0.8738767	0.8908510	0.8475349	0.5926952	0.4980735
200	0.2849613	0.0867062	0.2274068	0.0496744	0.5195699	0.9168938	1.0030662	0.8153611	0.7013266	0.5609259
250	0.2421927	0.1350163	0.2991874	0.0214590	0.4936959	0.9759006	0.9967127	0.9007667	0.8657853	0.5959991
300	0.3045406	0.2200103	0.3736862	0.0212160	0.5604442	1.0342356	0.9808920	0.8904304	0.9731318	0.5872710
350	0.2924683	0.2401421	0.3489699	0.0078297	0.5843103	0.9603773	0.9808460	0.8275112	1.0103164	0.5928852
400	0.3306048	0.2176407	0.3847747	0.0011464	0.4845521	0.9854433	1.0135844	0.7842796	0.9630891	0.5647558
450	0.3612329	0.1945321	0.3213365	0.0020767	0.4741675	0.9902290	0.9789492	0.7422126	0.9278970	0.5545309
500	0.3770935	0.2156198	0.3252203	0.0014488	0.5485276	0.9412797	0.9900795	0.8545241	0.9203404	0.5704898
550	0.2766899	0.2329187	0.5194916	0.2157545	0.5469580	0.9328165	0.9615710	0.8943728	0.9512846	0.4124689
600	0.2645404	0.2997182	0.5693468	0.3459636	0.5357114	0.8985554	0.9336620	0.8728870	0.8221152	0.2922478
650	0.2546888	0.3410053	0.3887717	0.4018682	0.4601538	0.9432214	0.9739931	0.9835563	0.6242647	0.2135444
700	0.3127189	0.3338294	0.2573151	0.5046162	0.4191888	1.0261042	1.1016119	0.9910389	0.4202583	0.1333116
750	0.3020822	0.2150510	0.1512548	0.6330010	0.5221063	1.0696736	1.0679786	1.0252243	0.2610475	0.1303399
800	0.2122508	0.1452781	0.1001629	0.5454930	0.5360646	0.8908900	1.0467294	1.0644599	0.1515834	0.1328249
850	0.1263782	0.1147123	0.0696331	0.6717041	0.4995776	0.9953358	1.0380559	1.0757601	0.0846236	0.1092562
900	0.0643891	0.1153810	0.0502560	0.6118360	0.5476527	1.0028584	1.0009032	0.9592997	0.0524450	0.1087464
950	0.0650802	0.0824314	0.0730617	0.6188970	0.5562280	0.9594784	1.0159063	0.9740808	0.0648240	0.0748870
1000	0.0611362	0.0780377	0.0650817	0.6359646	0.5529441	0.9520871	0.9577782	0.9691434	0.0574359	0.1130725

0	0.0263893	0.0600082	0.0701602	0.5747161	0.6186338	0.9772207	1.0073941	1.0013384	0.0674446	0.1194640
50	0.0639538	0.2053531	0.0621437	0.6400246	0.5560694	0.9072740	0.9416118	0.8806909	0.0338400	0.0851973
100	0.0804238	0.2339899	0.0501817	0.7032949	0.4783878	0.9243567	0.8078123	0.8977603	0.0287176	0.1270871
150	0.1338812	0.2836188	0.0627991	0.6442604	0.4445784	0.9640599	0.7234401	0.9098528	0.0467097	0.1234120
200	0.1660223	0.2796435	0.0665192	0.7653342	0.4087094	0.9995106	0.8096052	1.0000141	0.0558014	0.1297198
250	0.1893788	0.2302916	0.0626228	0.6415850	0.5126703	0.9713984	0.7999434	1.0378289	0.0760279	0.1017096
300	0.2116358	0.2564759	0.0924458	0.6557691	0.5537968	0.9849672	0.8275081	1.0122406	0.0865473	0.0977616
350	0.2137366	0.2811015	0.0638938	0.6446171	0.4926519	0.9401506	0.8181211	0.8997678	0.0822972	0.0843760
400	0.1735100	0.2678530	0.0754476	0.6316309	0.4686380	0.9160989	0.7913891	0.8735727	0.0846998	0.0721907
450	0.2057787	0.2652272	0.0565935	0.6415698	0.3782224	0.8016523	0.7729004	0.9151095	0.0505102	0.0827642
500	0.2258898	0.2896292	0.0600302	0.7122135	0.3516216	0.8715950	0.8066891	0.9966934	0.0379150	0.0967502
550	0.1981902	0.2362351	0.0418213	0.6954917	0.2972795	0.9212677	1.0090414	0.9484311	0.0402421	0.1068276
600	0.1858934	0.1698736	0.0336227	0.7011333	0.4229132	0.8834513	1.0460511	1.0143482	0.0570837	0.0996028
650	0.1221293	0.1006192	0.0465878	0.7497770	0.4937274	0.9439679	1.0585974	1.0541549	0.0535076	0.1055835
700	0.0695848	0.0817647	0.0605087	0.6144424	0.5488791	0.9067099	0.9880996	1.0088994	0.0632964	0.0909416
750	0.0349624	0.0770261	0.0588685	0.6986227	0.4711070	0.9154704	1.0856473	1.0356339	0.0424969	0.1003955
800	0.0417442	0.0730920	0.0646384	0.7366522	0.4902170	0.8701623	1.0636468	1.0608594	0.0401014	0.1004915
850	0.0338812	0.0560803	0.0687907	0.6299682	0.4208070	0.9415444	0.9340493	0.9168680	0.0619904	0.0987280
900	0.0278997	0.0925129	0.0753504	0.6677014	0.4984912	0.9425686	0.8757827	1.0751231	0.0784522	0.1143970
950	0.0489585	0.0999555	0.0746518	0.6223903	0.5841095	0.9682280	0.9792981	1.0355440	0.0804139	0.0995277
1000	0.0411255	0.0895042	0.0835078	0.7149878	0.5100866	0.9702373	1.0121849	0.9862936	0.0741437	0.1215011

0	0.0263893	0.0600082	0.0701602	0.5747161	0.6186338	0.9772207	1.0073941	1.0013384	0.0674446	0.1194640
50	0.0171584	0.0610569	0.0465302	0.7484466	0.5267028	0.9724628	1.1726169	0.9793840	0.1881731	0.3007345
100	0.0150242	0.0675683	0.0467799	0.6897485	0.6080161	0.9227444	1.0371610	0.9667308	0.4267668	0.5017694
150	0.0286531	0.0656180	0.0334251	0.6897267	0.4952859	0.9207364	1.0457817	0.9565419	0.6960485	0.6517695
200	0.0537369	0.0591953	0.0469634	0.6872694	0.4186080	0.9056569	1.0742574	1.0796512	0.8336269	0.7013797
250	0.0309186	0.0425732	0.0458708	0.7097881	0.4209180	0.9267841	0.9961447	1.0428678	0.9111359	0.7610389
300	0.0297178	0.0545594	0.0522880	0.6936344	0.4202966	0.9443632	0.9488550	1.0519736	0.9145656	0.6939618
350	0.0279339	0.0538568	0.0469104	0.6517151	0.3925480	0.8434969	0.9563399	1.0502484	0.9468312	0.6828943
400	0.0353370	0.0564582	0.0347546	0.7272631	0.3716959	0.8722059	0.9247179	0.8781875	0.9721641	0.7193415
450	0.0332611	0.0379277	0.0328563	0.6970098	0.3601002	0.8929033	0.9383342	0.9570144	0.9399798	0.7093755
500	0.0400369	0.0518039	0.0436764	0.6445869	0.4067177	0.9310257	0.9774652	0.9993039	0.9733538	0.6904880
550	0.0433516	0.0457558	0.0490358	0.7127911	0.4403364	1.0184932	0.9344129	0.9154958	1.0409721	0.5101793
600	0.0237874	0.0389126	0.0500647	0.7192096	0.4951694	0.9722383	0.9723606	1.1058456	1.0092099	0.3186262
650	0.0184654	0.0435758	0.0719789	0.6696503	0.4647081	0.9587628	1.0170896	1.0588734	0.6941535	0.1912482
700	0.0179921	0.0480667	0.0400780	0.8073303	0.5338348	1.0232105	0.9620143	0.9743835	0.4066803	0.1303717
750	0.0284240	0.0723194	0.0598362	0.7469711	0.5645952	0.9417883	1.0280652	1.1080243	0.2756483	0.1084900
800	0.0216653	0.0811644	0.0572529	0.7357470	0.5260466	0.8497941	0.9235985	1.1304917	0.1519047	0.1079763
850	0.0155260	0.0597724	0.0340375	0.6892757	0.4294451	0.8443398	0.9691637	1.0373995	0.1022384	0.1035819
900	0.0498588	0.0563551	0.0353342	0.7195089	0.4229014	0.8820423	0.9909492	0.9004778	0.0926886	0.1270907
950	0.0575567	0.0704022	0.0437116	0.6283142	0.4010436	0.9419150	0.9847354	0.9895942	0.0923766	0.0759663
1000	0.0566327	0.0582864	0.0325328	0.6444298	0.5094185	0.9765551	0.9710011	1.0676740	0.0687427	0.0818179

0	0.0263893	0.0600082	0.0701602	0.5747161	0.6186338	0.9772207	1.0073941	1.0013384	0.0674446	0.1194640
50	0.0344866	0.1058758	0.0485416	0.6836561	0.5200538	0.9422606	0.6083853	0.9326537	0.0464331	0.0865088
100	0.0629491	0.0863475	0.0482356	0.7007839	0.4650056	0.7414084	0.3987612	0.9934918	0.0498713	0.0869188
150	0.0393111	0.1063294	0.0416377	0.6645877	0.3296766	0.4649687	0.3684224	0.9525147	0.0594549	0.0739799
200	0.0334494	0.1049907	0.0473159	0.7229012	0.1873224	0.3112197	0.3511006	0.9505953	0.0571999	0.1003206
250	0.0736000	0.0892642	0.0493347	0.6436330	0.1054164	0.2391808	0.2772191	0.9526190	0.0625241	0.1055020
300	0.0494702	0.1000773	0.0484353	0.7946886	0.0547331	0.2049888	0.3412349	0.9389115	0.0509278	0.0955964
350	0.0373907	0.0707906	0.0595089	0.9077258	0.0318253	0.1953571	0.3362610	0.9515894	0.0481957	0.1084730
400	0.0414205	0.0769508	0.0519563	0.9811470	0.0337659	0.2341494	0.3309194	0.9627561	0.0546250	0.1028488
450	0.0445259	0.0778521	0.0410834	0.9222923	0.0288379	0.2579774	0.3103047	1.0644663	0.0398753	0.1121745
500	0.0421794	0.0895820	0.0331114	0.9553908	0.0306250	0.2459458	0.3401876	0.9759273	0.0315278	0.0987311
550	0.0565636	0.0822643	0.0125748	1.0040488	0.0342602	0.3115087	0.6964838	1.0092158	0.0375103	0.1000152
600	0.0523418	0.0853780	0.0209542	1.0123844	0.0470626	0.5870762	0.8989197	0.9835824	0.0386467	0.1047406
650	0.0370688	0.0928250	0.0219568	0.9826524	0.0778440	0.7808370	1.0476663	1.0148562	0.0573338	0.1025242
700	0.0373271	0.0849570	0.0267002	1.0280451	0.1572260	0.9370647	0.9919217	1.0691267	0.0573418	0.1034661
750	0.0473190	0.0745321	0.0141902	0.8486250	0.2843760	0.9759043	0.9616990	0.9792347	0.0493860	0.1103927
800	0.0146591	0.0653526	0.0205015	0.8293404	0.4152096	0.9764839	1.0418129	1.0634659	0.0348297	0.1035262
850	0.0205972	0.0816675	0.0195871	0.6864393	0.4975356	0.9330996	0.9748165	1.0117160	0.0327918	0.1192527
900	0.0296425	0.0595799	0.0359160	0.6761974	0.5678400	1.0419232	1.0587309	0.9648501	0.0478450	0.1014052
950	0.0163080	0.0647019	0.0364939	0.6517286	0.5796423	0.9923379	0.9538552	0.8855926	0.0685891	0.0717224
1000	0.0082144	0.0872856	0.0584622	0.6268670	0.5920963	1.0034303	1.0278266	0.9206262	0.0563416	0.0746980

0	0.0263893	0.0600082	0.0701602	0.5747161	0.6186338	0.9772207	1.0073941	1.0013384	0.0674446	0.1194640
50	0.0467107	0.0962333	0.0503560	0.5244244	0.6432274	0.9418603	0.9780822	1.0032400	0.0839250	0.1147263
100	0.0534342	0.1048853	0.0821884	0.3418134	0.7750909	1.0268293	1.0075880	1.0253886	0.0955339	0.1111044
150	0.0494662	0.1059344	0.1476633	0.2918408	0.8879917	1.0538920	0.8620836	1.0388735	0.0693709	0.0886988
200	0.0531144	0.1329832	0.2903782	0.1965199	0.8533877	1.0241562	1.1220058	0.9354184	0.0462614	0.0922089
250	0.0628950	0.1528813	0.5403996	0.1766233	0.8783785	1.0903581	0.9204521	0.9531052	0.0510171	0.1316848
300	0.1123375	0.2525704	0.5743632	0.1570650	0.9859579	0.9987427	0.9536632	0.9471227	0.0664408	0.1570028
350	0.1121326	0.3246663	0.7021427	0.1242748	0.8707614	1.0252450	0.9475523	0.8966263	0.0798087	0.1194697
400	0.1969600	0.3861607	0.8098980	0.0889514	0.9993865	0.9853449	1.0720430	0.9133956	0.0701925	0.1452537
450	0.2487256	0.4127830	0.8858062	0.0796706	0.9971070	1.0323716	1.0649573	0.8567959	0.0667666	0.1090268
500	0.3955480	0.4776062	0.8435826	0.0443326	0.8889345	1.0233452	1.1103365	0.9793137	0.0710760	0.1474563
550	0.5011374	0.5540303	0.8734683	0.0489015	0.8842857	0.9449101	1.0915232	0.8976587	0.0785409	0.1364223
600	0.4927286	0.5582883	0.9013119	0.0924014	0.7494068	1.0714831	1.0091501	0.9471161	0.0725612	0.1479281
650	0.5542414	0.5646913	0.9191150	0.0855952	0.6992302	1.1004648	0.9430098	0.8999879	0.0914373	0.1277602
700	0.5171814	0.5781300	0.8967325	0.0697033	0.6541396	0.9808377	0.9190290	0.9632115	0.0815883	0.1429732
750	0.5826909	0.4861615	0.9822627	0.0753930	0.6137027	0.9675307	0.8628818	1.0157177	0.0826172	0.1340307
800	0.5002156	0.5403095	0.9960500	0.0683024	0.6258702	0.9642171	1.0206358	0.9798995	0.0608874	0.1053332
850	0.5277524	0.6086338	1.0768541	0.0834450	0.6074976	0.9169319	1.0408920	1.0314663	0.0591918	0.1378665
900	0.5478442	0.6083173	1.0444144	0.0399978	0.5609315	0.9065572	0.9822221	1.0004174	0.0730117	0.1038162
950	0.6495644	0.5709121	1.0179713	0.0466820	0.4710775	0.8827857	0.9645981	1.0831303	0.0882478	0.1685604
1000	0.5806226	0.6521229	1.0207094	0.0726548	0.5072738	0.9645542	1.0102012	0.9167494	0.0998983	0.1716198

0	0.0263893	0.0600082	0.0701602	0.5747161	0.6186338	0.9772207	1.0073941	1.0013384	0.0674446	0.1194640
50	0.0136414	0.0895801	0.0519186	0.6930842	0.5782201	1.0883907	1.0576996	0.9900331	0.0898507	0.1350715
100	0.0244519	0.0710142	0.0518363	0.7117509	0.6082322	1.0112464	1.0339292	1.0089807	0.0706515	0.1078675
150	0.0511057	0.0768096	0.0316383	0.7031299	0.6631397	0.9928755	1.0321443	1.0331177	0.0392930	0.0858708
200	0.0555821	0.0813711	0.0366637	0.6030175	0.6509382	0.9827005	0.9885579	0.9871552	0.0371228	0.1104413
250	0.0579455	0.0937706	0.0480296	0.5869272	0.5781999	0.9381988	0.8999070	1.0008169	0.0418258	0.1001138
300	0.0570460	0.0606903	0.0445575	0.5990186	0.5245596	0.8802312	1.0517195	1.1204616	0.0484721	0.0935123
350	0.0548073	0.0648960	0.0466107	0.5303455	0.4437665	0.8641966	1.0146166	0.9728600	0.0313572	0.0892039
400	0.0281748	0.0733905	0.0743230	0.4983909	0.3996751	0.9042752	1.0118792	1.0046579	0.0552944	0.0888207
450	0.0268335	0.1012196	0.0602435	0.5524968	0.4493681	1.0231096	1.0102858	0.9606888	0.0676789	0.0744736
500	0.0295738	0.1008831	0.0370654	0.5541935	0.5160265	0.9724368	1.0189344	0.9121009	0.0677965	0.0750172
550	0.0514283	0.1078851	0.0752401	0.5877614	0.5105292	0.9032238	1.0399906	0.9510343	0.0896384	0.0995109
600	0.0343518	0.0866854	0.0626719	0.6293759	0.4757848	0.9839061	0.9638312	0.8982124	0.0604450	0.0667744
650	0.0400500	0.0815712	0.0460858	0.6370802	0.4997091	0.8922860	1.0210070	1.0447581	0.0700354	0.0794560
700	0.0355791	0.0917858	0.0480747	0.7202042	0.4798021	0.8773264	1.0626492	1.0272734	0.0614827	0.0624075
750	0.0565101	0.0745895	0.0409181	0.6742716	0.5300839	1.0157958	0.9893222	0.9945036	0.0307948	0.0654626
800	0.0514540	0.0754531	0.0336262	0.6902467	0.5936275	0.9812480	1.0910719	1.0746761	0.0324969	0.0690904
850	0.0588847	0.1066428	0.0466577	0.6054401	0.6080779	0.9381917	1.0005761	0.9839399	0.0463702	0.0852019
900	0.0374300	0.0947652	0.0437785	0.6980335	0.5139514	0.8818359	0.9777268	1.0259374	0.0548816	0.0918833
950	0.0394965	0.0857204	0.0531230	0.6695236	0.5116735	0.9834712	0.9457290	0.9440641	0.0710862	0.1062880
1000	0.0494684	0.1201753	0.0487648	0.7038408	0.5601763	0.9044060	1.0568174	0.9971940	0.0669912	0.0791044

0	0.0263893	0.0600082	0.0701602	0.5747161	0.6186338	0.9772207	1.0073941	1.0013384	0.0674446	0.1194640
50	0.1540609	0.0963631	0.0401130	0.5717327	0.5139383	0.9937992	0.9721039	1.0364734	0.0753153	0.3786258
100	0.3874974	0.0692706	0.0353398	0.8123341	0.4960400	0.8811477	1.0367844	0.9762473	0.2755289	0.5632322
150	0.5621978	0.0589297	0.0420828	0.7545054	0.5182632	0.9732784	1.0856555	0.9686714	0.5779876	0.7009150
200	0.5613527	0.0428353	0.0356843	0.7076620	0.5098210	0.9548259	0.9774099	1.0533990	0.6996553	0.7487149
250	0.5755271	0.0792865	0.0170393	0.7099350	0.5635170	0.9746556	1.0575300	0.9047403	0.8742780	0.7161371
300	0.5515173	0.0890575	0.0116358	0.6974218	0.5282374	0.9414364	0.9438005	1.0446216	0.9067349	0.7608375
350	0.5712102	0.0790865	0.0239161	0.6933412	0.4724357	1.0212830	1.0328845	0.9646568	0.9368786	0.7810017
400	0.6838411	0.0935706	0.0345394	0.7319278	0.5228977	1.0203913	1.1105342	1.0410746	0.8940091	0.7202380
450	0.5574979	0.0757207	0.0240582	0.7296207	0.5024277	0.9439684	0.9839220	0.9807771	0.8763887	0.6936119
500	0.6339262	0.0873998	0.0293713	0.7028683	0.4372612	0.9086325	1.0426195	0.9711328	1.0310963	0.7442019
550	0.3900298	0.1021947	0.0245637	0.7605168	0.4799008	0.9933405	1.0181862	1.0792665	0.9279925	0.5473412
600	0.1360893	0.0805950	0.0432183	0.7434679	0.4698294	0.9858687	1.0217931	1.0442524	0.8768382	0.2907651
650	0.0845596	0.0761027	0.0423613	0.7064847	0.5315852	0.9370232	1.0092639	0.9806476	0.6920847	0.1729924
700	0.0418184	0.0713531	0.0427234	0.6878048	0.5194893	0.9578978	0.9601065	1.1031986	0.4475270	0.1221328
750	0.0504863	0.0862981	0.0345997	0.7006952	0.5102375	0.9345481	0.9361542	0.9664553	0.2635921	0.0752056
800	0.0404507	0.0665033	0.0309424	0.7275457	0.4836752	0.9123003	1.0009813	0.9724472	0.1516267	0.0919135
850	0.0211988	0.0841715	0.0509187	0.6941899	0.4635379	0.9363147	1.0921173	1.0379736	0.1062998	0.0858116
900	0.0283747	0.0709142	0.0503328	0.6612298	0.5201451	0.9592476	1.0573833	0.9959919	0.0722985	0.0965938
950	0.0441571	0.0821057	0.0381013	0.6766129	0.4945717	0.9373159	1.1345193	0.9128174	0.0487891	0.0832882
1000	0.0482548	0.0906618	0.0409018	0.6387464	0.4699499	0.8741314	1.1172068	0.9534167	0.0596346	0.1088208

0	0.0263893	0.0600082	0.0701602	0.5747161	0.6186338	0.9772207	1.0073941	1.0013384	0.0674446	0.1194640
50	0.0426507	0.0730843	0.0336632	0.6737295	0.3432929	0.9555480	0.9799225	0.6445737	0.0569701	0.0893440
100	0.0410289	0.0832428	0.0340895	0.5994703	0.3769779	1.0773770	1.0963079	0.3367156	0.0594388	0.1297005
150	0.0319328	0.0675961	0.0156176	0.7073258	0.5407805	1.0557560	0.9460765	0.1756699	0.0708760	0.1028228
200	0.0304075	0.0872411	0.0182032	0.7148083	0.5982641	1.1012921	1.0258282	0.1483670	0.0676301	0.0823509
250	0.0281564	0.0725770	0.0152481	0.6948693	0.7188985	1.0400812	1.0172910	0.1533228	0.0419631	0.1112145
300	0.0369996	0.0811618	0.0109414	0.6581291	0.6855010	1.0899154	1.1424665	0.1299540	0.0390558	0.0891159
350	0.0362360	0.0681868	0.0130313	0.5584470	0.7111173	1.1139053	1.1068346	0.1040924	0.0578299	0.1116853
400	0.0201801	0.0580266	0.0265269	0.6487727	0.6536207	1.0683804	0.9845677	0.1034906	0.0730647	0.1081323
450	0.0272182	0.0685761	0.0227218	0.6356611	0.6649799	1.0039902	0.9865983	0.0826613	0.0674646	0.1096663
500	0.0210858	0.0558560	0.0189123	0.6236249	0.6496579	0.9753950	0.9438517	0.0978723	0.0666517	0.1343705
550	0.0072907	0.0675116	0.0350810	0.6701073	0.4839066	0.9112547	0.9923349	0.4713698	0.0787274	0.0889564
600	0.0403281	0.0848060	0.0400872	0.7240879	0.4688985	1.0020399	1.0299761	0.7678426	0.0553744	0.0867325
650	0.0334236	0.0703618	0.0599177	0.6839835	0.5181153	1.0188507	0.9908635	0.8743594	0.0613012	0.1007288
700	0.0291525	0.0610965	0.0521123	0.6962750	0.5435831	0.9633237	1.0092900	1.0432725	0.0655567	0.1024076
750	0.0279348	0.0552272	0.0420610	0.7033715	0.5539368	0.9196919	0.9075523	0.9666139	0.0463983	0.1316794
800	0.0270987	0.0874570	0.0592525	0.6862254	0.4954337	0.9219764	0.8451551	0.9610218	0.0694931	0.0976144
850	0.0223882	0.0733332	0.0480431	0.6429564	0.4454528	0.8870657	0.9167032	1.0467292	0.0933825	0.1091252
900	0.0503782	0.0884523	0.0514600	0.7143819	0.4530818	0.8552320	0.9760055	1.0588231	0.0654435	0.1206621
950	0.0518498	0.0750477	0.0470086	0.6695251	0.4766505	0.9235977	0.8906158	0.9427215	0.0936472	0.1051184
1000	0.0345868	0.1056326	0.0314876	0.6798001	0.4471024	0.8816242	0.9751722	1.0499904	0.0881038	0.1220964
