YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W
0.0000000	0.3556726	0.0000000	0.4501329	0.5964352	0.9792423	0.7445095	0.0534878	0.4169735	0.6039911
0.0000000	0.2618497	0.9205827	0.5716262	0.8338710	0.3370534	0.1777037	0.0165409	0.9928209	0.0000000
0.1111625	0.3572030	0.0000000	0.4484068	0.5936056	0.9899793	0.9336796	0.1902596	0.2570193	0.0000000
0.1111550	0.3574418	0.7722564	0.4481082	0.5930981	0.9919640	0.9999956	0.0000000	0.0000006	0.6054567
