YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W	YKL112W
0.7710731	1.0210214	0.0000000	0.0838985	0.1131004	0.1985476	1.0798574	0.0000000	0.0956565	0.9717538
0.7797769	1.0380240	0.0000000	0.0693642	0.1778854	0.1703561	1.0642673	1.0400620	0.0000000	1.0028602
0.8380592	0.9727749	1.0066465	0.0000000	0.5426738	0.0000000	1.0364837	0.9722577	0.0648158	1.1056769
0.7319971	1.1101515	1.0835802	0.0000000	0.0539623	0.1688125	1.0004516	0.0000000	0.0915741	0.9848695
0.7774609	0.9677861	1.0486936	0.0744345	0.1388296	0.2185754	0.9943839	0.0000000	0.0000000	0.9742114
