"Time"	YLR182W	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C
750	0.6840931	0.1683867	1.0000000	0.3327800	0.5404471	0.9999995	0.0242101	0.6572121	0.1277604	0.0495538
800	0.6840931	0.1683867	1.0000000	0.3283458	0.5363257	0.9999995	0.0242101	0.6572121	0.1277604	0.0495538
850	0.6840931	0.1683867	1.0000000	0.3253624	0.5335064	0.9999995	0.0242101	0.6572121	0.1277604	0.0495538
900	0.6840931	0.1683867	1.0000000	0.3233324	0.5316080	0.9999995	0.0242101	0.6572121	0.1277604	0.0495538
950	0.6840931	0.1683867	1.0000000	0.3219486	0.5303314	0.9999995	0.0242101	0.6572121	0.1277604	0.0495538
1000	0.6840931	0.1683867	1.0000000	0.3210070	0.5294705	0.9999995	0.0242101	0.6572121	0.1277604	0.0495538

0	0.6840927	0.1683867	1.0000000	0.3185486	0.5272336	0.9999995	0.0242101	0.6572121	0.1277604	0.0495538
50	0.6838998	0.1718851	0.9615890	0.3184872	0.5229234	0.6617811	0.0241916	0.6611655	0.2086689	0.0708383
100	0.6801317	0.1864204	0.9297434	0.3161097	0.4751150	0.3818594	0.0238780	0.6783575	0.2993232	0.0958058
150	0.6688500	0.2011074	0.9170976	0.3063831	0.3670197	0.2714744	0.0230848	0.6637552	0.3583386	0.1104456
200	0.6533797	0.2098346	0.9129326	0.2876495	0.2620066	0.2355674	0.0221082	0.6006328	0.3928580	0.1175731
250	0.6391639	0.2138204	0.9116722	0.2659398	0.1926111	0.2248926	0.0212335	0.5451908	0.4115839	0.1207535
300	0.6288429	0.2153843	0.9113083	0.2470022	0.1531452	0.2218799	0.0205949	0.5168966	0.4210941	0.1221031
350	0.6224086	0.2159418	0.9112062	0.2328305	0.1316081	0.2210577	0.0201995	0.5062960	0.4256641	0.1226577
400	0.6187974	0.2161281	0.9111781	0.2231431	0.1197442	0.2208385	0.0199859	0.5033113	0.4277632	0.1228806
450	0.6169188	0.2161876	0.9111704	0.2169158	0.1130328	0.2207811	0.0198831	0.5028425	0.4286929	0.1229688
500	0.6159953	0.2162059	0.9111683	0.2130964	0.1091448	0.2207662	0.0198384	0.5029788	0.4290927	0.1230033
550	0.6157815	0.2116719	0.9495788	0.2108637	0.1355795	0.5589808	0.0198503	0.5722965	0.3592411	0.1017320
600	0.6196606	0.1953205	0.9814243	0.2105027	0.2594400	0.8389017	0.0202438	0.6787556	0.2740875	0.0767698
650	0.6312851	0.1810785	0.9940700	0.2157012	0.3725695	0.9492865	0.0211829	0.7050004	0.2120598	0.0621319
700	0.6468882	0.1734748	0.9982350	0.2291717	0.4380183	0.9851934	0.0223041	0.6952604	0.1725818	0.0550051
750	0.6609779	0.1702317	0.9994954	0.2476056	0.4713199	0.9958681	0.0232087	0.6804980	0.1500415	0.0518251
800	0.6710593	0.1690120	0.9998593	0.2659616	0.4890041	0.9988808	0.0237659	0.6697832	0.1382559	0.0504755
850	0.6772670	0.1685887	0.9999614	0.2812903	0.4998751	0.9997029	0.0240460	0.6635214	0.1324983	0.0499210
900	0.6807149	0.1684496	0.9999895	0.2928699	0.5075202	0.9999221	0.0241641	0.6602289	0.1298281	0.0496981
950	0.6824932	0.1684058	0.9999972	0.3011393	0.5132124	0.9999795	0.0242052	0.6586037	0.1286387	0.0496099
1000	0.6833612	0.1683923	0.9999992	0.3068719	0.5174524	0.9999944	0.0242155	0.6578358	0.1281254	0.0495754

0	0.6840927	0.1683867	1.0000000	0.3185486	0.5272336	0.9999995	0.0242101	0.6572121	0.1277604	0.0495538
50	0.5294887	0.2130386	0.6584570	0.3126417	0.5236338	0.7055866	0.0240222	0.6569667	0.1277604	0.0495538
100	0.3298422	0.4987595	0.3752913	0.2713341	0.4861045	0.4619199	0.0219655	0.6527636	0.1277604	0.0495538
150	0.1908993	0.7913523	0.2628473	0.2019159	0.3984502	0.3658318	0.0195335	0.6331313	0.1277604	0.0495538
200	0.1094559	0.9239051	0.2258134	0.1359469	0.3025237	0.3345754	0.0181160	0.5993592	0.1277604	0.0495538
250	0.0665109	0.9686577	0.2146064	0.0887962	0.2322791	0.3252833	0.0174634	0.5699914	0.1277604	0.0495538
300	0.0454068	0.9822516	0.2113702	0.0600092	0.1911173	0.3226607	0.0171937	0.5528117	0.1277604	0.0495538
350	0.0355335	0.9862184	0.2104622	0.0440051	0.1700854	0.3219451	0.0170887	0.5448118	0.1277604	0.0495538
400	0.0310775	0.9873564	0.2102122	0.0356180	0.1602599	0.3217543	0.0170494	0.5415691	0.1277604	0.0495538
450	0.0291203	0.9876799	0.2101442	0.0313916	0.1559346	0.3217043	0.0170350	0.5403676	0.1277604	0.0495538
500	0.0282787	0.9877713	0.2101259	0.0293192	0.1541024	0.3216913	0.0170298	0.5399489	0.1277604	0.0495538
550	0.0778439	0.9437964	0.5516639	0.0284729	0.1801891	0.6161010	0.0170283	0.5684963	0.1277604	0.0495538
600	0.1485944	0.6404177	0.8348284	0.0302262	0.2797186	0.8597669	0.0170384	0.6193274	0.1277604	0.0495538
650	0.2327023	0.3642115	0.9472720	0.0392641	0.3672110	0.9558549	0.0171370	0.6441190	0.1277604	0.0495538
700	0.3438910	0.2374675	0.9843059	0.0595739	0.4171946	0.9871113	0.0176304	0.6530564	0.1277604	0.0495538
750	0.4599849	0.1910405	0.9955128	0.0920333	0.4418041	0.9964035	0.0189039	0.6559452	0.1277604	0.0495538
800	0.5527060	0.1755210	0.9987490	0.1337130	0.4545645	0.9990260	0.0206589	0.6568339	0.1277604	0.0495538
850	0.6136443	0.1705726	0.9996570	0.1775948	0.4637870	0.9997416	0.0221947	0.6571005	0.1277604	0.0495538
900	0.6487498	0.1690424	0.9999070	0.2167413	0.4731924	0.9999323	0.0231998	0.6571794	0.1277604	0.0495538
950	0.6672252	0.1685800	0.9999750	0.2476995	0.4833568	0.9999822	0.0237473	0.6572026	0.1277604	0.0495538
1000	0.6763438	0.1684428	0.9999933	0.2703170	0.4933794	0.9999951	0.0240117	0.6572093	0.1277604	0.0495538

0	0.6840927	0.1683867	1.0000000	0.3185486	0.5272336	0.9999995	0.0242101	0.6572121	0.1277604	0.0495538
50	0.6863528	0.1657788	0.7851190	0.3176914	0.5273566	0.9999995	0.0244611	0.6666136	0.2857270	0.0495538
100	0.6755418	0.2802710	0.6069659	0.3115338	0.5270326	0.9999994	0.0237427	0.7174472	0.4312484	0.0495538
150	0.6102523	0.4431231	0.5362220	0.2981343	0.5253796	0.9999995	0.0212125	0.7759267	0.4961586	0.0495538
200	0.5160692	0.5514806	0.5129222	0.2742906	0.5214891	0.9999996	0.0191682	0.8135404	0.5201167	0.0495538
250	0.4339684	0.6026119	0.5058713	0.2410040	0.5146204	0.9999997	0.0180551	0.8322262	0.5282143	0.0495538
300	0.3780082	0.6228289	0.5038353	0.2050992	0.5051506	0.9999998	0.0175406	0.8403129	0.5308169	0.0495538
350	0.3449325	0.6300415	0.5032641	0.1733091	0.4947844	0.9999998	0.0173224	0.8435271	0.5316268	0.0495538
400	0.3271218	0.6324497	0.5031067	0.1487532	0.4853962	0.9999999	0.0172345	0.8447325	0.5318735	0.0495538
450	0.3181429	0.6332177	0.5030640	0.1314699	0.4780264	0.9999999	0.0172004	0.8451658	0.5319474	0.0495538
500	0.3138334	0.6334545	0.5030525	0.1200706	0.4728042	0.9999999	0.0171875	0.8453166	0.5319693	0.0495538
550	0.3112478	0.6135321	0.7179304	0.1141622	0.4693668	0.9999999	0.0171810	0.8359024	0.3740091	0.0495538
600	0.3209923	0.4231808	0.8960827	0.1166974	0.4674024	0.9999999	0.0172184	0.7863761	0.2284896	0.0495538
650	0.3700161	0.2743941	0.9668263	0.1255348	0.4668248	0.9999999	0.0175132	0.7272875	0.1635799	0.0495538
700	0.4519286	0.2066959	0.9901261	0.1406131	0.4675254	0.9999999	0.0184414	0.6888314	0.1396220	0.0495538
750	0.5353050	0.1812673	0.9971769	0.1636957	0.4696298	0.9999998	0.0200152	0.6700091	0.1315244	0.0495538
800	0.5987707	0.1725275	0.9992129	0.1928970	0.4735669	0.9999998	0.0216453	0.6620522	0.1289219	0.0495538
850	0.6390501	0.1696756	0.9997842	0.2230311	0.4795676	0.9999997	0.0228470	0.6589605	0.1281119	0.0495538
900	0.6617350	0.1687780	0.9999415	0.2495292	0.4871794	0.9999996	0.0235573	0.6578228	0.1278653	0.0495538
950	0.6735005	0.1685031	0.9999843	0.2703733	0.4953795	0.9999995	0.0239206	0.6574199	0.1277914	0.0495538
1000	0.6792517	0.1684207	0.9999958	0.2856309	0.5031065	0.9999995	0.0240890	0.6572813	0.1277695	0.0495538

0	0.6840927	0.1683867	1.0000000	0.3185486	0.5272336	0.9999995	0.0242101	0.6572121	0.1277604	0.0495538
50	0.6253775	0.1933441	0.7789462	0.3191579	0.6759747	0.9999995	0.0240931	0.6647367	0.2703070	0.2217250
100	0.5335619	0.3394141	0.5956754	0.3172467	0.8350835	0.9999995	0.0225368	0.7170775	0.4888392	0.4236865
150	0.4298978	0.5277424	0.5228994	0.3022935	0.9189370	0.9999996	0.0201769	0.7954272	0.6541574	0.5421081
200	0.3341000	0.6500088	0.4989302	0.2741898	0.9553360	0.9999997	0.0185597	0.8557354	0.7481066	0.5997629
250	0.2638292	0.7069490	0.4916768	0.2419426	0.9695542	0.9999998	0.0177343	0.8901709	0.7944754	0.6254887
300	0.2198937	0.7292780	0.4895823	0.2138200	0.9746096	0.9999998	0.0173661	0.9072743	0.8157192	0.6364060
350	0.1952066	0.7372021	0.4889946	0.1931480	0.9761816	0.9999998	0.0172138	0.9152021	0.8250444	0.6408922
400	0.1823406	0.7398388	0.4888328	0.1795426	0.9765424	0.9999999	0.0171536	0.9187430	0.8290275	0.6426953
450	0.1759989	0.7406776	0.4887888	0.1712263	0.9765380	0.9999999	0.0171306	0.9202891	0.8306959	0.6434086
500	0.1730040	0.7409358	0.4887769	0.1663991	0.9764564	0.9999999	0.0171221	0.9209533	0.8313841	0.6436874
550	0.1996611	0.6732559	0.7098275	0.1672119	0.8117697	0.9999999	0.0171208	0.9202673	0.7873242	0.4716243
600	0.2493218	0.4457759	0.8930975	0.1769256	0.6360167	0.9999999	0.0171687	0.9134545	0.6897764	0.2697043
650	0.3269260	0.2817033	0.9658733	0.1798957	0.5443515	0.9999999	0.0174856	0.8948184	0.5460176	0.1512986
700	0.4270942	0.2089026	0.9898424	0.1796434	0.5048167	0.9999999	0.0185326	0.8575302	0.3946159	0.0936499
750	0.5217608	0.1819149	0.9970958	0.1875586	0.4893467	0.9999998	0.0203584	0.8030054	0.2768352	0.0679264
800	0.5918046	0.1727151	0.9991903	0.2061363	0.4848942	0.9999997	0.0221962	0.7474058	0.2031655	0.0570099
850	0.6356474	0.1697295	0.9997780	0.2300898	0.4863610	0.9999997	0.0234231	0.7060279	0.1632976	0.0525240
900	0.6601411	0.1687933	0.9999398	0.2533356	0.4912905	0.9999996	0.0240204	0.6813184	0.1436835	0.0507210
950	0.6727784	0.1685074	0.9999838	0.2725282	0.4978553	0.9999995	0.0242337	0.6684391	0.1346363	0.0500078
1000	0.6789332	0.1684220	0.9999957	0.2869282	0.5045952	0.9999995	0.0242770	0.6622455	0.1306481	0.0497290

0	0.6840927	0.1683867	1.0000000	0.3185486	0.5272336	0.9999995	0.0242101	0.6572121	0.1277604	0.0495538
50	0.6840929	0.1683867	1.0000000	0.3344083	0.5239277	0.6835886	0.1132725	0.6710969	0.3524970	0.0495539
100	0.6840930	0.1683867	1.0000000	0.3546806	0.4866829	0.4215869	0.2077116	0.7383130	0.5595288	0.0495756
150	0.6840931	0.1683867	1.0000000	0.3632591	0.4000417	0.3177705	0.2571471	0.7852447	0.6518952	0.0497828
200	0.6840931	0.1683867	1.0000000	0.3586615	0.3118839	0.2833703	0.2785960	0.7776036	0.6860829	0.0502947
250	0.6840931	0.1683867	1.0000000	0.3476211	0.2516290	0.2726932	0.2870519	0.7523371	0.6978348	0.0509272
300	0.6840931	0.1683867	1.0000000	0.3366745	0.2168673	0.2694418	0.2901541	0.7338106	0.7018525	0.0514596
350	0.6840931	0.1683867	1.0000000	0.3284790	0.1979678	0.2684492	0.2912159	0.7243149	0.7033160	0.0518156
400	0.6840931	0.1683867	1.0000000	0.3231425	0.1877703	0.2681431	0.2915522	0.7202261	0.7039142	0.0520207
450	0.6840931	0.1683867	1.0000000	0.3199308	0.1822084	0.2680481	0.2916488	0.7186427	0.7041877	0.0521272
500	0.6840931	0.1683867	1.0000000	0.3180861	0.1791402	0.2680186	0.2916725	0.7180761	0.7043210	0.0521785
550	0.6840931	0.1683867	1.0000000	0.3006840	0.2054503	0.5823629	0.2026813	0.7533472	0.4808242	0.0519126
600	0.6840931	0.1683867	1.0000000	0.2794558	0.3154798	0.8458873	0.1085188	0.7761451	0.2744626	0.0510042
650	0.6840931	0.1683867	1.0000000	0.2706441	0.4118205	0.9511457	0.0594455	0.7377360	0.1815459	0.0502776
700	0.6840931	0.1683867	1.0000000	0.2742158	0.4656338	0.9856697	0.0381431	0.6975984	0.1464916	0.0498811
750	0.6840931	0.1683867	1.0000000	0.2837100	0.4919042	0.9959876	0.0295765	0.6746326	0.1341674	0.0496938
800	0.6840931	0.1683867	1.0000000	0.2936218	0.5050837	0.9989103	0.0262511	0.6641418	0.1299533	0.0496116
850	0.6840931	0.1683867	1.0000000	0.3015787	0.5125642	0.9997101	0.0249814	0.6598446	0.1285195	0.0495771
900	0.6840931	0.1683867	1.0000000	0.3072668	0.5173572	0.9999238	0.0245005	0.6581858	0.1280277	0.0495630
950	0.6840931	0.1683867	1.0000000	0.3111342	0.5206206	0.9999799	0.0243191	0.6575670	0.1278562	0.0495574
1000	0.6840931	0.1683867	1.0000000	0.3137213	0.5228722	0.9999944	0.0242509	0.6573405	0.1277953	0.0495552

0	0.6840927	0.1683867	1.0000000	0.3185486	0.5272336	0.9999995	0.0242101	0.6572121	0.1277604	0.0495538
50	0.6885548	0.1362749	1.0000000	0.3187596	0.5273746	0.9999995	0.0247644	0.6572121	0.1277604	0.0495538
100	0.7107179	0.1166648	1.0000000	0.3201457	0.5275186	0.9999994	0.0281515	0.6572121	0.1277604	0.0495538
150	0.7387378	0.1108244	1.0000000	0.3247926	0.5279948	0.9999990	0.0331277	0.6572121	0.1277604	0.0495538
200	0.7603370	0.1093031	1.0000000	0.3324486	0.5293094	0.9999983	0.0371288	0.6572121	0.1277604	0.0495538
250	0.7735065	0.1089228	1.0000000	0.3410706	0.5316286	0.9999974	0.0394883	0.6572121	0.1277604	0.0495538
300	0.7805467	0.1088290	1.0000000	0.3488842	0.5346261	0.9999966	0.0406545	0.6572121	0.1277604	0.0495538
350	0.7840142	0.1088060	1.0000000	0.3551092	0.5377705	0.9999960	0.0411711	0.6572121	0.1277604	0.0495538
400	0.7856310	0.1088004	1.0000000	0.3597066	0.5406294	0.9999957	0.0413838	0.6572121	0.1277604	0.0495538
450	0.7863563	0.1087990	1.0000000	0.3629609	0.5429838	0.9999955	0.0414670	0.6572121	0.1277604	0.0495538
500	0.7866726	0.1087986	1.0000000	0.3652146	0.5447949	0.9999954	0.0414983	0.6572121	0.1277604	0.0495538
550	0.7817018	0.1409103	1.0000000	0.3666995	0.5461252	0.9999954	0.0397810	0.6572121	0.1277604	0.0495538
600	0.7581446	0.1605204	1.0000000	0.3664361	0.5470199	0.9999961	0.0341535	0.6572121	0.1277604	0.0495538
650	0.7299908	0.1663608	1.0000000	0.3625670	0.5472380	0.9999973	0.0292814	0.6572121	0.1277604	0.0495538
700	0.7090433	0.1678821	1.0000000	0.3555075	0.5463524	0.9999983	0.0264870	0.6572121	0.1277604	0.0495538
750	0.6965465	0.1682625	1.0000000	0.3473271	0.5442925	0.9999989	0.0251538	0.6572121	0.1277604	0.0495538
800	0.6899589	0.1683562	1.0000000	0.3398042	0.5414720	0.9999992	0.0245805	0.6572121	0.1277604	0.0495538
850	0.6867449	0.1683792	1.0000000	0.3337486	0.5384731	0.9999994	0.0243499	0.6572121	0.1277604	0.0495538
900	0.6852564	0.1683849	1.0000000	0.3292406	0.5357440	0.9999994	0.0242613	0.6572121	0.1277604	0.0495538
950	0.6845920	0.1683862	1.0000000	0.3260314	0.5335027	0.9999994	0.0242285	0.6572121	0.1277604	0.0495538
1000	0.6843033	0.1683866	1.0000000	0.3238017	0.5317848	0.9999995	0.0242166	0.6572121	0.1277604	0.0495538

0	0.6840927	0.1683867	1.0000000	0.3185486	0.5272336	0.9999995	0.0242101	0.6572121	0.1277604	0.0495538
50	0.6641800	0.1014014	0.7421331	0.3711370	0.6789825	0.8507469	0.0258710	0.6253785	0.1277604	0.0495538
100	0.6664954	0.1000188	0.5283414	0.4434843	0.8385394	0.7272199	0.0365403	0.5995269	0.1277604	0.0495538
150	0.6666721	0.1416362	0.4434456	0.4916400	0.9193508	0.6785071	0.0397235	0.5886627	0.1277604	0.0495538
200	0.6425198	0.1714234	0.4154848	0.5152904	0.9526184	0.6626612	0.0339383	0.5844371	0.1277604	0.0495538
250	0.6093051	0.1850415	0.4070234	0.5215429	0.9650463	0.6579510	0.0281356	0.5828146	0.1277604	0.0495538
300	0.5814973	0.1902300	0.4045801	0.5174564	0.9693934	0.6566221	0.0246004	0.5822086	0.1277604	0.0495538
350	0.5630647	0.1920287	0.4038945	0.5089784	0.9707436	0.6562597	0.0228189	0.5819909	0.1277604	0.0495538
400	0.5524135	0.1926171	0.4037058	0.5000954	0.9709980	0.6561631	0.0220081	0.5819157	0.1277604	0.0495538
450	0.5467903	0.1928021	0.4036544	0.4927503	0.9708734	0.6561379	0.0216622	0.5818906	0.1277604	0.0495538
500	0.5440046	0.1928586	0.4036406	0.4874434	0.9706506	0.6561314	0.0215213	0.5818824	0.1277604	0.0495538
550	0.5394183	0.4794588	0.6615038	0.4360813	0.8301457	0.8053822	0.0205892	0.6142023	0.1277604	0.0495538
600	0.4824825	0.4246817	0.8752945	0.3774934	0.6832814	0.9289087	0.0189739	0.6410331	0.1277604	0.0495538
650	0.4573777	0.2855352	0.9601901	0.3299877	0.6018806	0.9776205	0.0181999	0.6518660	0.1277604	0.0495538
700	0.4901460	0.2122123	0.9881508	0.2921942	0.5585195	0.9934659	0.0185179	0.6555422	0.1277604	0.0495538
750	0.5489459	0.1833579	0.9966122	0.2698962	0.5335241	0.9981766	0.0198011	0.6567048	0.1277604	0.0495538
800	0.6025163	0.1732413	0.9990555	0.2639400	0.5189830	0.9995061	0.0213889	0.6570603	0.1277604	0.0495538
850	0.6395623	0.1699059	0.9997410	0.2691411	0.5117830	0.9998688	0.0226602	0.6571671	0.1277604	0.0495538
900	0.6614745	0.1688495	0.9999298	0.2790786	0.5098043	0.9999655	0.0234493	0.6571988	0.1277604	0.0495538
950	0.6731985	0.1685247	0.9999811	0.2893410	0.5110470	0.9999907	0.0238662	0.6572082	0.1277604	0.0495538
1000	0.6790523	0.1684271	0.9999950	0.2979291	0.5138082	0.9999973	0.0240639	0.6572109	0.1277604	0.0495538
