"Time"	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W	YKL112W
0	0.7338086	0.9986992	0.9972394	0.0733648	0.1177423	0.1980674	1.0000000	1.0000000	0.1056248	1.0000000
50	0.7376343	0.9986799	0.5027474	0.1627435	0.1222961	0.1980673	1.0000000	1.0000000	0.1131512	0.6146576
100	0.7414250	0.9980885	0.2827947	0.2588671	0.1490572	0.1980673	1.0000000	1.0000000	0.1675131	0.2915486
150	0.7430186	0.9945312	0.1831115	0.3111291	0.1888529	0.1980673	1.0000000	1.0000000	0.2838989	0.1606499
200	0.7425367	0.9848867	0.1318291	0.3362089	0.2250383	0.1980673	1.0000000	1.0000000	0.4168150	0.1163243
250	0.7398180	0.9726099	0.1086351	0.3488912	0.2512513	0.1980673	1.0000000	1.0000000	0.5123858	0.1024344
300	0.7356921	0.9639031	0.0978592	0.3562831	0.2681670	0.1980673	1.0000000	1.0000000	0.5628403	0.0982542
350	0.7317812	0.9598701	0.0921098	0.3611103	0.2785204	0.1980673	1.0000000	1.0000000	0.5848224	0.0970248
400	0.7290876	0.9587667	0.0886151	0.3643851	0.2847743	0.1980673	1.0000000	1.0000000	0.5933200	0.0966683
450	0.7276726	0.9589418	0.0863531	0.3665918	0.2885873	0.1980673	1.0000000	1.0000000	0.5963613	0.0965657
500	0.7271440	0.9594839	0.0848699	0.3680527	0.2909528	0.1980673	1.0000000	1.0000000	0.5973947	0.0965364
550	0.7226192	0.9503786	0.2862743	0.2824001	0.2895584	0.1980673	1.0000000	1.0000000	0.4895574	0.4818704
600	0.7167523	0.9593730	0.6193327	0.1891064	0.2713423	0.1980673	1.0000000	1.0000000	0.2792855	0.8049771
650	0.7169921	0.9818526	0.8635524	0.1359407	0.2385264	0.1980673	1.0000000	1.0000000	0.1690996	0.9358751
700	0.7222695	0.9932234	0.9566958	0.1077262	0.2036687	0.1980673	1.0000000	1.0000000	0.1270353	0.9802005
750	0.7275211	0.9970718	0.9842054	0.0923045	0.1747356	0.1980673	1.0000000	1.0000000	0.1125853	0.9940904
800	0.7308445	0.9982219	0.9923613	0.0837182	0.1537180	0.1980673	1.0000000	1.0000000	0.1078391	0.9982705
850	0.7325375	0.9985576	0.9951343	0.0789672	0.1396247	0.1980673	1.0000000	1.0000000	0.1063182	0.9994999
900	0.7332978	0.9986566	0.9962418	0.0763757	0.1306658	0.1980673	1.0000000	1.0000000	0.1058392	0.9998564
950	0.7336127	0.9986863	0.9967412	0.0749775	0.1251879	0.1980673	1.0000000	1.0000000	0.1056903	0.9999590
1000	0.7337362	0.9986953	0.9969839	0.0742262	0.1219365	0.1980673	1.0000000	1.0000000	0.1056447	0.9999883

0	0.7338086	0.9986992	0.9972394	0.0733648	0.1177423	0.1980674	1.0000000	1.0000000	0.1056248	1.0000000
50	0.7338181	0.9990340	0.9972423	0.0733580	0.1203280	0.1333896	1.0000000	1.0000000	0.0519221	1.0000000
100	0.7339261	0.9996756	0.9972385	0.0735431	0.1556908	0.0712442	1.0000000	1.0000000	0.0164925	1.0000000
150	0.7341078	0.9999244	0.9971418	0.0758110	0.2568819	0.0421028	1.0000000	1.0000000	0.0050788	1.0000000
200	0.7342501	0.9999845	0.9962700	0.0879840	0.3709231	0.0307613	1.0000000	1.0000000	0.0018857	1.0000000
250	0.7343281	0.9999970	0.9909850	0.1184272	0.4557277	0.0267092	1.0000000	1.0000000	0.0010325	1.0000000
300	0.7343634	0.9999994	0.9672504	0.1627094	0.5126242	0.0253293	1.0000000	1.0000000	0.0008084	1.0000000
350	0.7343776	0.9999999	0.8981507	0.2098910	0.5530149	0.0248733	1.0000000	1.0000000	0.0007498	1.0000000
400	0.7343830	1.0000000	0.7753064	0.2530953	0.5841979	0.0247256	1.0000000	1.0000000	0.0007346	1.0000000
450	0.7343849	1.0000000	0.6302914	0.2902927	0.6092866	0.0246784	1.0000000	1.0000000	0.0007306	1.0000000
500	0.7343855	1.0000000	0.4999346	0.3215810	0.6295969	0.0246635	1.0000000	1.0000000	0.0007296	1.0000000
550	0.7343854	0.9999742	0.3993636	0.3471652	0.6344150	0.0893364	1.0000000	1.0000000	0.0544320	1.0000000
600	0.7343659	0.9996658	0.3351376	0.3534636	0.5571978	0.1514804	1.0000000	1.0000000	0.0898616	1.0000000
650	0.7342765	0.9992302	0.3488556	0.3149725	0.4518427	0.1806213	1.0000000	1.0000000	0.1012753	1.0000000
700	0.7341368	0.9989445	0.4901658	0.2493546	0.3668123	0.1919627	1.0000000	1.0000000	0.1044683	1.0000000
750	0.7340065	0.9987970	0.7103792	0.1875533	0.3020983	0.1960148	1.0000000	1.0000000	0.1053216	1.0000000
800	0.7339141	0.9987336	0.8763847	0.1422992	0.2509329	0.1973946	1.0000000	1.0000000	0.1055457	1.0000000
850	0.7338595	0.9987104	0.9535986	0.1130719	0.2103479	0.1978506	1.0000000	1.0000000	0.1056042	1.0000000
900	0.7338314	0.9987027	0.9816830	0.0955050	0.1794235	0.1979983	1.0000000	1.0000000	0.1056195	1.0000000
950	0.7338183	0.9987003	0.9912531	0.0854399	0.1571662	0.1980455	1.0000000	1.0000000	0.1056234	1.0000000
1000	0.7338127	0.9986996	0.9946865	0.0798636	0.1420302	0.1980605	1.0000000	1.0000000	0.1056244	1.0000000

0	0.7338086	0.9986992	0.9972394	0.0733648	0.1177423	0.1980674	1.0000000	1.0000000	0.1056248	1.0000000
50	0.7264244	0.8805181	0.3070536	0.0733580	0.1202645	0.1362120	0.7942041	0.8126936	0.1073707	0.8918192
100	0.6956118	0.8244668	0.0576823	0.0735148	0.1465734	0.1012042	0.5731049	0.5531183	0.1152271	0.8011099
150	0.6644911	0.8123900	0.0194940	0.0745841	0.1854573	0.1200153	0.4550252	0.3690216	0.1239367	0.7643615
200	0.6458818	0.8103045	0.0146970	0.0767144	0.1935880	0.1472441	0.4023992	0.2600528	0.1295647	0.7519175
250	0.6372087	0.8099502	0.0141449	0.0781263	0.1793619	0.1647318	0.3807784	0.2007420	0.1323280	0.7480181
300	0.6336794	0.8098826	0.0140876	0.0779973	0.1617177	0.1734732	0.3722820	0.1699537	0.1334842	0.7468445
350	0.6323547	0.8098667	0.0140861	0.0770206	0.1480810	0.1773657	0.3690313	0.1544391	0.1339218	0.7464994
400	0.6318825	0.8098620	0.0140899	0.0759540	0.1391285	0.1789946	0.3678087	0.1467747	0.1340767	0.7463993
450	0.6317197	0.8098604	0.0140928	0.0751216	0.1336597	0.1796517	0.3673540	0.1430403	0.1341291	0.7463705
500	0.6316650	0.8098598	0.0140946	0.0745619	0.1304336	0.1799106	0.3671862	0.1412387	0.1341462	0.7463623
550	0.6408837	0.9244081	0.7047099	0.0742012	0.1242381	0.4554245	0.5729205	0.3276822	0.1314374	0.8545407
600	0.6734775	0.9787304	0.9537349	0.0738543	0.1131361	0.5783396	0.7939971	0.5868464	0.1217658	0.9452494
650	0.7029376	0.9928857	0.9918135	0.0734713	0.1049568	0.4696711	0.9120686	0.7707480	0.1133567	0.9819976
700	0.7199669	0.9967912	0.9966284	0.0731449	0.1005617	0.3449566	0.9646916	0.8796246	0.1088080	0.9944415
750	0.7280531	0.9980014	0.9972187	0.0729232	0.0993580	0.2676276	0.9863113	0.9388918	0.1068192	0.9983409
800	0.7315156	0.9984207	0.9973080	0.0728064	0.1009262	0.2286763	0.9948073	0.9696596	0.1060461	0.9995145
850	0.7329143	0.9985808	0.9973292	0.0727807	0.1043693	0.2109406	0.9980579	0.9851645	0.1057671	0.9998596
900	0.7334618	0.9986468	0.9973316	0.0728267	0.1082888	0.2033193	0.9992805	0.9928244	0.1056713	0.9999597
950	0.7336733	0.9986754	0.9973235	0.0729172	0.1116257	0.2001636	0.9997351	0.9965567	0.1056397	0.9999885
1000	0.7337551	0.9986882	0.9973093	0.0730223	0.1140130	0.1988902	0.9999029	0.9983573	0.1056295	0.9999967

0	0.7338086	0.9986992	0.9972394	0.0733648	0.1177423	0.1980674	1.0000000	1.0000000	0.1056248	1.0000000
50	0.7338068	0.9986073	0.5389797	0.0733577	0.1200371	0.1387606	0.9620283	0.8304231	0.1056248	1.0000000
100	0.7337630	0.9980937	0.3734076	0.0735070	0.1479310	0.0855093	0.9212331	0.5954180	0.1056248	1.0000000
150	0.7336073	0.9973268	0.3480400	0.0749934	0.2227900	0.0651810	0.8994460	0.4287470	0.1056248	1.0000000
200	0.7333543	0.9966931	0.3447222	0.0818413	0.3091817	0.0606231	0.8897359	0.3300926	0.1056248	1.0000000
250	0.7330919	0.9963246	0.3437195	0.0982266	0.3738109	0.0608763	0.8857467	0.2763959	0.1056248	1.0000000
300	0.7328882	0.9961465	0.3416445	0.1218195	0.4141165	0.0618768	0.8841790	0.2485219	0.1056248	1.0000000
350	0.7327576	0.9960689	0.3370078	0.1462684	0.4390938	0.0626142	0.8835792	0.2344759	0.1056248	1.0000000
400	0.7326843	0.9960409	0.3294394	0.1674202	0.4562409	0.0630239	0.8833536	0.2275369	0.1056248	1.0000000
450	0.7326480	0.9960383	0.3199775	0.1844219	0.4693114	0.0632238	0.8832697	0.2241560	0.1056248	1.0000000
500	0.7326333	0.9960491	0.3100341	0.1979578	0.4798136	0.0633142	0.8832387	0.2225249	0.1056248	1.0000000
550	0.7326283	0.9960328	0.6871187	0.2079324	0.4640019	0.1404333	0.9211990	0.3913206	0.1056248	1.0000000
600	0.7326455	0.9965151	0.8031480	0.2005656	0.3815033	0.1996429	0.9619901	0.6259535	0.1056248	1.0000000
650	0.7327878	0.9973592	0.8559504	0.1700450	0.3005488	0.2132624	0.9837757	0.7924479	0.1056248	1.0000000
700	0.7330481	0.9979956	0.9209492	0.1355532	0.2416635	0.2103276	0.9934852	0.8910187	0.1056248	1.0000000
750	0.7333154	0.9983510	0.9647975	0.1095408	0.2003271	0.2052428	0.9974743	0.9446760	0.1056248	1.0000000
800	0.7335189	0.9985299	0.9846051	0.0932620	0.1713075	0.2016976	0.9990419	0.9725315	0.1056248	1.0000000
850	0.7336494	0.9986173	0.9921949	0.0839954	0.1513697	0.1997540	0.9996417	0.9865688	0.1056248	1.0000000
900	0.7337250	0.9986597	0.9950704	0.0789736	0.1381818	0.1988081	0.9998672	0.9935036	0.1056248	1.0000000
950	0.7337661	0.9986802	0.9962356	0.0763157	0.1298091	0.1983799	0.9999511	0.9968826	0.1056248	1.0000000
1000	0.7337875	0.9986901	0.9967495	0.0749199	0.1246861	0.1981954	0.9999821	0.9985128	0.1056248	1.0000000

0	0.7338086	0.9986992	0.9972394	0.0733648	0.1177423	0.1980674	1.0000000	1.0000000	0.1056248	1.0000000
50	0.7040174	0.5985609	0.9972424	0.0733569	0.1194802	0.1489976	1.0000000	1.0000000	0.0788669	0.9419395
100	0.5571323	0.4094518	0.9972406	0.0734579	0.1384459	0.1018490	1.0000000	1.0000000	0.0634650	0.8932558
150	0.3966451	0.3667385	0.9971989	0.0743071	0.1901885	0.0797401	1.0000000	1.0000000	0.0604216	0.8735330
200	0.2975393	0.3582118	0.9969500	0.0779105	0.2590023	0.0711355	1.0000000	1.0000000	0.0605063	0.8668543
250	0.2502807	0.3565641	0.9959735	0.0871114	0.3200268	0.0680612	1.0000000	1.0000000	0.0608871	0.8647615
300	0.2306842	0.3562478	0.9930817	0.1023416	0.3644958	0.0670143	1.0000000	1.0000000	0.0611078	0.8641316
350	0.2232235	0.3561868	0.9863239	0.1207368	0.3950927	0.0666684	1.0000000	1.0000000	0.0612032	0.8639464
400	0.2205395	0.3561749	0.9738985	0.1389549	0.4167721	0.0665563	1.0000000	1.0000000	0.0612394	0.8638927
450	0.2196117	0.3561725	0.9556533	0.1551578	0.4330370	0.0665205	1.0000000	1.0000000	0.0612522	0.8638772
500	0.2193002	0.3561721	0.9332456	0.1689013	0.4457802	0.0665092	1.0000000	1.0000000	0.0612565	0.8638728
550	0.2721720	0.7566542	0.9090462	0.1798182	0.4396627	0.1155753	1.0000000	1.0000000	0.0896177	0.9219321
600	0.4508271	0.9456703	0.8917390	0.1784482	0.3754627	0.1627227	1.0000000	1.0000000	0.1047806	0.9706154
650	0.5989966	0.9881869	0.9052563	0.1574664	0.3016388	0.1848314	1.0000000	1.0000000	0.1070892	0.9903381
700	0.6779430	0.9966427	0.9416810	0.1299338	0.2441455	0.1934358	1.0000000	1.0000000	0.1066096	0.9970168
750	0.7125451	0.9982860	0.9711237	0.1074504	0.2027457	0.1965101	1.0000000	1.0000000	0.1060748	0.9991096
800	0.7261570	0.9986112	0.9861685	0.0926366	0.1733475	0.1975569	1.0000000	1.0000000	0.1058009	0.9997394
850	0.7311610	0.9986788	0.9925284	0.0838908	0.1529425	0.1979029	1.0000000	1.0000000	0.1056881	0.9999246
900	0.7329183	0.9986940	0.9951251	0.0790188	0.1392997	0.1980150	1.0000000	1.0000000	0.1056464	0.9999784
950	0.7335157	0.9986978	0.9962336	0.0763834	0.1305502	0.1980508	1.0000000	1.0000000	0.1056319	0.9999938
1000	0.7337139	0.9986988	0.9967394	0.0749749	0.1251509	0.1980621	1.0000000	1.0000000	0.1056271	0.9999982

0	0.7338086	0.9986992	0.9972394	0.0733648	0.1177423	0.1980674	1.0000000	1.0000000	0.1056248	1.0000000
50	0.7660700	0.9988327	0.6979171	0.0733539	0.1175142	0.2158533	0.7766495	0.9348302	0.0841692	1.0000000
100	0.7982590	0.9991754	0.5897706	0.0733337	0.1140968	0.3686940	0.5366903	0.8445159	0.0700141	1.0000000
150	0.8139692	0.9993690	0.5732144	0.0732441	0.1073510	0.6233565	0.4085383	0.7804629	0.0654540	1.0000000
200	0.8203161	0.9994241	0.5711459	0.0730837	0.1017566	0.8131870	0.3514232	0.7425492	0.0641783	1.0000000
250	0.8226595	0.9994257	0.5709220	0.0729168	0.0983146	0.9121646	0.3279582	0.7219132	0.0638374	1.0000000
300	0.8234782	0.9994157	0.5709105	0.0727861	0.0964323	0.9559683	0.3187370	0.7112009	0.0637479	1.0000000
350	0.8237526	0.9994070	0.5709189	0.0726987	0.0954531	0.9738071	0.3152090	0.7058029	0.0637245	1.0000000
400	0.8238413	0.9994014	0.5709261	0.0726457	0.0949529	0.9807509	0.3138821	0.7031362	0.0637184	1.0000000
450	0.8238687	0.9993984	0.5709306	0.0726154	0.0946979	0.9833857	0.3133886	0.7018369	0.0637168	1.0000000
500	0.8238767	0.9993968	0.5709332	0.0725987	0.0945674	0.9843708	0.3132065	0.7012101	0.0637164	1.0000000
550	0.7916542	0.9992595	0.8702990	0.0725897	0.0945002	0.9719804	0.5364901	0.7660796	0.0851719	1.0000000
600	0.7594823	0.9988390	0.9784590	0.0725850	0.0944709	0.8261448	0.7764248	0.8562509	0.0993270	1.0000000
650	0.7437394	0.9986030	0.9950195	0.0725826	0.0945056	0.5776342	0.9045679	0.9202360	0.1038870	1.0000000
700	0.7373541	0.9985728	0.9970977	0.0725825	0.0947777	0.3885364	0.9616798	0.9581176	0.1051628	1.0000000
750	0.7349943	0.9986092	0.9973359	0.0725875	0.0958307	0.2843675	0.9851436	0.9787385	0.1055037	1.0000000
800	0.7341775	0.9986465	0.9973604	0.0726070	0.0984175	0.2349195	0.9943644	0.9894436	0.1055932	1.0000000
850	0.7339118	0.9986711	0.9973589	0.0726555	0.1024880	0.2132304	0.9978922	0.9948383	0.1056166	1.0000000
900	0.7338319	0.9986849	0.9973503	0.0727412	0.1069581	0.2041516	0.9992191	0.9975034	0.1056227	1.0000000
950	0.7338107	0.9986921	0.9973363	0.0728556	0.1107630	0.2004648	0.9997126	0.9988020	0.1056243	1.0000000
1000	0.7338066	0.9986957	0.9973185	0.0729781	0.1134933	0.1989990	0.9998947	0.9994284	0.1056247	1.0000000

0	0.7338086	0.9986992	0.9972394	0.0733648	0.1177423	0.1980674	1.0000000	1.0000000	0.1056248	1.0000000
50	0.7076443	0.6384340	0.9972437	0.0733540	0.1176504	0.2012016	0.9501540	0.8281786	0.1056248	1.0000000
100	0.5806512	0.4678211	0.9972562	0.0733450	0.1167989	0.2202555	0.8966015	0.5900629	0.1056248	1.0000000
150	0.4412168	0.4289229	0.9972926	0.0733162	0.1140627	0.2499696	0.8680013	0.4211859	0.1056248	1.0000000
200	0.3541096	0.4209225	0.9973750	0.0732441	0.1101681	0.2769970	0.8552547	0.3212257	0.1056248	1.0000000
250	0.3120987	0.4192641	0.9975049	0.0731358	0.1064950	0.2954775	0.8500179	0.2668183	0.1056248	1.0000000
300	0.2944822	0.4188983	0.9976476	0.0730193	0.1037121	0.3060982	0.8479600	0.2385752	0.1056248	1.0000000
350	0.2876936	0.4188077	0.9977648	0.0729181	0.1018515	0.3115426	0.8471727	0.2243433	0.1056248	1.0000000
400	0.2852164	0.4187811	0.9978438	0.0728414	0.1006994	0.3141211	0.8468765	0.2173125	0.1056248	1.0000000
450	0.2843446	0.4187718	0.9978909	0.0727885	0.1000207	0.3152746	0.8467664	0.2138869	0.1056248	1.0000000
500	0.2840448	0.4187680	0.9979170	0.0727543	0.0996344	0.3157691	0.8467258	0.2122342	0.1056248	1.0000000
550	0.3305425	0.7780011	0.9977620	0.0727332	0.0994293	0.3103017	0.8965568	0.3832640	0.1056248	1.0000000
600	0.4855946	0.9484853	0.9974788	0.0727212	0.0995449	0.2828717	0.9501039	0.6210026	0.1056248	1.0000000
650	0.6146769	0.9878013	0.9973789	0.0727193	0.1004882	0.2497755	0.9787021	0.7897007	0.1056248	1.0000000
700	0.6839604	0.9961405	0.9973532	0.0727352	0.1026127	0.2254954	0.9914479	0.8895763	0.1056248	1.0000000
750	0.7145939	0.9979913	0.9973431	0.0727778	0.1056848	0.2113541	0.9966844	0.9439437	0.1056248	1.0000000
800	0.7267747	0.9984592	0.9973334	0.0728495	0.1089985	0.2041141	0.9987423	0.9721679	0.1056248	1.0000000
850	0.7313154	0.9986029	0.9973209	0.0729418	0.1118884	0.2006975	0.9995296	0.9863910	0.1056248	1.0000000
900	0.7329406	0.9986565	0.9973062	0.0730393	0.1140500	0.1991729	0.9998257	0.9934176	0.1056248	1.0000000
950	0.7335082	0.9986794	0.9972912	0.0731278	0.1155002	0.1985199	0.9999359	0.9968413	0.1056248	1.0000000
1000	0.7337041	0.9986898	0.9972779	0.0731987	0.1164020	0.1982487	0.9999765	0.9984931	0.1056248	1.0000000

0	0.7338086	0.9986992	0.9972394	0.0733648	0.1177423	0.1980674	1.0000000	1.0000000	0.1056248	1.0000000
50	0.7872111	0.9988633	0.5747943	0.0733936	0.1292581	0.1301180	1.0000000	0.7978662	0.0723688	1.0000000
100	0.8404694	0.9992750	0.4221582	0.0739027	0.1800714	0.0648290	1.0000000	0.5177427	0.0504286	1.0000000
150	0.8664219	0.9995177	0.3987343	0.0780096	0.2976273	0.0342135	1.0000000	0.3190728	0.0433606	1.0000000
200	0.8768805	0.9996107	0.3953527	0.0969925	0.4180579	0.0222983	1.0000000	0.2014778	0.0413832	1.0000000
250	0.8807337	0.9996414	0.3927705	0.1389344	0.5032864	0.0180412	1.0000000	0.1374720	0.0408549	1.0000000
300	0.8820809	0.9996510	0.3864066	0.1944506	0.5600343	0.0165916	1.0000000	0.1042464	0.0407160	1.0000000
350	0.8825359	0.9996542	0.3768034	0.2499674	0.6007842	0.0161125	1.0000000	0.0875037	0.0406798	1.0000000
400	0.8826860	0.9996558	0.3681892	0.2986951	0.6322794	0.0159573	1.0000000	0.0792325	0.0406704	1.0000000
450	0.8827347	0.9996568	0.3625827	0.3392659	0.6572338	0.0159077	1.0000000	0.0752025	0.0406679	1.0000000
500	0.8827503	0.9996574	0.3592391	0.3722892	0.6769326	0.0158920	1.0000000	0.0732583	0.0406673	1.0000000
550	0.8294341	0.9993861	0.5479116	0.3979664	0.6782585	0.0838364	1.0000000	0.2744608	0.0739231	1.0000000
600	0.7761754	0.9984085	0.3214920	0.4025728	0.5975386	0.1491239	1.0000000	0.5541407	0.0958633	1.0000000
650	0.7500672	0.9980951	0.2583756	0.3592505	0.4853853	0.1797388	1.0000000	0.7526001	0.1029313	1.0000000
700	0.7394971	0.9982748	0.3648925	0.2845233	0.3946603	0.1916539	1.0000000	0.8700955	0.1049087	1.0000000
750	0.7356390	0.9984401	0.5974223	0.2125176	0.3256052	0.1959109	1.0000000	0.9340544	0.1054370	1.0000000
800	0.7343354	0.9985484	0.8148743	0.1586821	0.2704521	0.1973606	1.0000000	0.9672578	0.1055758	1.0000000
850	0.7339292	0.9986170	0.9297328	0.1232168	0.2258118	0.1978397	1.0000000	0.9839901	0.1056121	1.0000000
900	0.7338179	0.9986567	0.9736304	0.1014916	0.1909667	0.1979949	1.0000000	0.9922564	0.1056215	1.0000000
950	0.7337956	0.9986779	0.9885231	0.0888337	0.1652851	0.1980444	1.0000000	0.9962841	0.1056239	1.0000000
1000	0.7337963	0.9986888	0.9936753	0.0817305	0.1474415	0.1980601	1.0000000	0.9982272	0.1056246	1.0000000

0	0.7338086	0.9986992	0.9972394	0.0733648	0.1177423	0.1980674	1.0000000	1.0000000	0.1056248	1.0000000
50	0.7338087	0.9986910	0.9971851	0.0746911	0.1177562	0.1980673	1.0000000	1.0000000	0.1078049	0.8669723
100	0.7338017	0.9985575	0.9969685	0.0761236	0.1181599	0.1980673	1.0000000	1.0000000	0.1179131	0.7554288
150	0.7337558	0.9982060	0.9967589	0.0769020	0.1188369	0.1980673	1.0000000	1.0000000	0.1295080	0.7102401
200	0.7336462	0.9977813	0.9966311	0.0772674	0.1194980	0.1980673	1.0000000	1.0000000	0.1371985	0.6949380
250	0.7334957	0.9974512	0.9965662	0.0774356	0.1200001	0.1980673	1.0000000	1.0000000	0.1410391	0.6901429
300	0.7333505	0.9972580	0.9965351	0.0775161	0.1203317	0.1980673	1.0000000	1.0000000	0.1426633	0.6886998
350	0.7332409	0.9971644	0.9965200	0.0775570	0.1205331	0.1980673	1.0000000	1.0000000	0.1432821	0.6882754
400	0.7331715	0.9971246	0.9965124	0.0775788	0.1206495	0.1980673	1.0000000	1.0000000	0.1435021	0.6881524
450	0.7331329	0.9971091	0.9965084	0.0775908	0.1207149	0.1980673	1.0000000	1.0000000	0.1435767	0.6881169
500	0.7331135	0.9971035	0.9965062	0.0775975	0.1207512	0.1980673	1.0000000	1.0000000	0.1436011	0.6881068
550	0.7331048	0.9971260	0.9965714	0.0762644	0.1207007	0.1980673	1.0000000	1.0000000	0.1397904	0.8211316
600	0.7331192	0.9974196	0.9968071	0.0748282	0.1202775	0.1980673	1.0000000	1.0000000	0.1266219	0.9326743
650	0.7332075	0.9979232	0.9970160	0.0740473	0.1195901	0.1980673	1.0000000	1.0000000	0.1155260	0.9778628
700	0.7333654	0.9983181	0.9971349	0.0736800	0.1189226	0.1980673	1.0000000	1.0000000	0.1096553	0.9931648
750	0.7335288	0.9985351	0.9971925	0.0735107	0.1184166	0.1980673	1.0000000	1.0000000	0.1071256	0.9979599
800	0.7336528	0.9986344	0.9972194	0.0734299	0.1180825	0.1980673	1.0000000	1.0000000	0.1061515	0.9994029
850	0.7337299	0.9986751	0.9972322	0.0733891	0.1178796	0.1980673	1.0000000	1.0000000	0.1058020	0.9998273
900	0.7337718	0.9986907	0.9972386	0.0733675	0.1177624	0.1980673	1.0000000	1.0000000	0.1056826	0.9999504
950	0.7337925	0.9986963	0.9972420	0.0733557	0.1176966	0.1980673	1.0000000	1.0000000	0.1056432	0.9999858
1000	0.7338020	0.9986982	0.9972438	0.0733491	0.1176602	0.1980673	1.0000000	1.0000000	0.1056306	0.9999960
