YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W
0.6615590	0.0000000	0.0378647	0.6697529	0.6199490	0.6459337	0.0184449	0.0000000	0.0388316	0.6332812
0.7170461	0.0000000	0.0289872	0.5675227	0.7111192	0.8225884	0.0390101	0.8024881	0.0000000	0.7167014
0.7157158	0.0034618	0.7663631	0.0054316	0.0000000	0.0029209	0.0362219	0.9293199	0.0291103	0.7769152
0.9231078	0.2384856	0.0237826	0.7459957	0.8076202	0.7871511	0.0119286	0.0000000	0.0000000	0.7446312
