"Time"	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C
100	0.4566088	0.6808004	0.4561130	0.1480371	0.1448619	0.3144391	0.3624818	0.5488161	0.8625694	1.0000000
150	0.4548720	0.5187524	0.5142658	0.1454658	0.1369592	0.2984880	0.3523373	0.5840152	0.8625694	1.0000000
200	0.4834248	0.3936454	0.5413974	0.1389555	0.1243595	0.2836942	0.3398212	0.6021498	0.8625694	1.0000000
250	0.5032506	0.3201785	0.5503105	0.1291840	0.1111248	0.2731509	0.3303047	0.6060648	0.8625694	1.0000000
300	0.5122519	0.2846073	0.5493207	0.1189771	0.1003139	0.2669515	0.3252451	0.6039242	0.8625694	1.0000000
350	0.5156706	0.2717438	0.5438711	0.1105854	0.0928896	0.2640563	0.3234997	0.6008649	0.8625694	1.0000000
400	0.5168438	0.2709919	0.5374327	0.1047129	0.0885029	0.2632791	0.3234405	0.5986180	0.8625694	1.0000000
450	0.5171956	0.2757269	0.5318116	0.1010614	0.0863502	0.2636418	0.3239445	0.5973052	0.8625694	1.0000000
500	0.5172527	0.2820538	0.5276168	0.0990228	0.0856288	0.2644652	0.3244768	0.5966310	0.8625694	1.0000000
550	0.7295456	0.3036251	0.4309830	0.0980346	0.0857568	0.2669565	0.3250752	0.5865696	0.8625694	1.0000000
600	0.9004269	0.4173864	0.3186620	0.0977397	0.0875907	0.2781567	0.3299395	0.5347927	0.8625694	1.0000000
650	0.9540747	0.5990553	0.2523200	0.0983534	0.0940274	0.2962707	0.3460648	0.4708934	0.8625694	1.0000000
700	0.9202941	0.7539944	0.2201043	0.1008960	0.1062267	0.3141450	0.3711782	0.4281811	0.8625694	1.0000000
750	0.8238322	0.8492612	0.2072354	0.1067282	0.1219732	0.3276532	0.3952945	0.4175266	0.8625694	1.0000000
800	0.7193951	0.8974375	0.2057171	0.1165739	0.1375919	0.3361409	0.4083791	0.4368926	0.8625694	1.0000000
850	0.6439534	0.9167326	0.2123740	0.1295687	0.1502574	0.3404383	0.4066176	0.4727737	0.8625694	1.0000000
900	0.6029870	0.9183146	0.2257162	0.1433530	0.1587610	0.3415305	0.3940189	0.5089830	0.8625694	1.0000000
950	0.5896334	0.9070120	0.2436789	0.1552474	0.1630833	0.3401887	0.3777539	0.5360739	0.8625694	1.0000000
1000	0.5971520	0.8850667	0.2629826	0.1633739	0.1637851	0.3370951	0.3632480	0.5516631	0.8625694	1.0000000

0	0.7127062	0.8184834	0.2730641	0.1494495	0.1475899	0.3264456	0.3644897	0.5090684	0.8625694	1.0000000
50	0.7143459	0.8151668	0.3103342	0.3859784	0.1472753	0.3261191	0.3656600	0.5070571	0.8625694	1.0000000
100	0.7294187	0.7267623	0.4853123	0.6141842	0.1462232	0.3186595	0.3667526	0.5052884	0.8625694	1.0000000
150	0.8120862	0.5040588	0.6694821	0.7221311	0.1394784	0.2965732	0.3680444	0.4972518	0.8625694	1.0000000
200	0.9140110	0.3009693	0.7916866	0.7636875	0.1235574	0.2678050	0.3720510	0.4716650	0.8625694	1.0000000
250	0.9695247	0.1801011	0.8588075	0.7766474	0.1029427	0.2423560	0.3823891	0.4364646	0.8625694	1.0000000
300	0.9905124	0.1203946	0.8920474	0.7788868	0.0841776	0.2241039	0.3985571	0.4069925	0.8625694	1.0000000
350	0.9972458	0.0934110	0.9073466	0.7780175	0.0703726	0.2125952	0.4161296	0.3882153	0.8625694	1.0000000
400	0.9992323	0.0817489	0.9139463	0.7767896	0.0614690	0.2059497	0.4310327	0.3779978	0.8625694	1.0000000
450	0.9997907	0.0768311	0.9166054	0.7758997	0.0561884	0.2023579	0.4416731	0.3729497	0.8625694	1.0000000
500	0.9999431	0.0747948	0.9175905	0.7753678	0.0532285	0.2005183	0.4483983	0.3706044	0.8625694	1.0000000
550	0.9999839	0.0740178	0.9112870	0.5209522	0.0516370	0.1996486	0.4522916	0.3695575	0.8625694	1.0000000
600	0.9999946	0.0754331	0.8447907	0.2757935	0.0508396	0.2002520	0.4544050	0.3691024	0.8625694	1.0000000
650	0.9999972	0.0881887	0.6789937	0.1594341	0.0508004	0.2062891	0.4554985	0.3689080	0.8625694	1.0000000
700	0.9999935	0.1428221	0.4891564	0.1132348	0.0524616	0.2228392	0.4560440	0.3688260	0.8625694	1.0000000
750	0.9998442	0.2899764	0.3484090	0.0964747	0.0578270	0.2492049	0.4563085	0.3687952	0.8625694	1.0000000
800	0.9956939	0.5094147	0.2650793	0.0913220	0.0690369	0.2785781	0.4564267	0.3689087	0.8625694	1.0000000
850	0.9611002	0.7038993	0.2218536	0.0915807	0.0864523	0.3041174	0.4563176	0.3708581	0.8625694	1.0000000
900	0.8676724	0.8279398	0.2021911	0.0961729	0.1075311	0.3227386	0.4547851	0.3818169	0.8625694	1.0000000
950	0.7505182	0.8930806	0.1963479	0.1056606	0.1282140	0.3345759	0.4482784	0.4102395	0.8625694	1.0000000
1000	0.6573691	0.9219787	0.2001571	0.1196950	0.1452518	0.3410468	0.4334636	0.4529222	0.8625694	1.0000000

0	0.7127062	0.8184834	0.2730641	0.1494495	0.1475899	0.3264456	0.3644897	0.5090684	0.8625694	1.0000000
50	0.7423465	0.6498610	0.2720340	0.1487970	0.1472861	0.3264738	0.3734908	0.3850827	0.8604885	0.9022843
100	0.8465225	0.4856687	0.2709421	0.1483268	0.1471872	0.3266789	0.4240513	0.2524755	0.8478381	0.7955342
150	0.9302227	0.4081669	0.2699863	0.1480819	0.1473098	0.3271286	0.5109485	0.1735477	0.8278543	0.7377403
200	0.9703408	0.3782421	0.2693046	0.1480951	0.1476951	0.3278165	0.6042654	0.1306826	0.8092239	0.7117699
250	0.9859357	0.3678875	0.2689945	0.1484040	0.1483467	0.3286123	0.6823300	0.1086725	0.7960896	0.7010702
300	0.9914253	0.3645456	0.2691321	0.1490182	0.1491784	0.3293417	0.7378225	0.0980065	0.7882856	0.6968753
350	0.9932603	0.3633738	0.2697573	0.1498778	0.1500381	0.3298760	0.7729136	0.0931119	0.7841424	0.6952818
400	0.9938652	0.3626390	0.2708351	0.1508511	0.1507730	0.3301630	0.7932412	0.0909704	0.7821073	0.6946894
450	0.9940839	0.3617762	0.2722348	0.1517762	0.1512807	0.3302136	0.8042508	0.0900701	0.7811620	0.6944725
500	0.9941977	0.3606723	0.2737512	0.1525131	0.1515245	0.3300763	0.8099091	0.0897024	0.7807407	0.6943940
550	0.9910264	0.5279984	0.2751585	0.1529782	0.1515239	0.3298105	0.7931065	0.1856477	0.7843821	0.7920815
600	0.9568089	0.6906634	0.2762684	0.1531513	0.1513164	0.3293479	0.7062297	0.2873010	0.8028112	0.8988215
650	0.8832075	0.7668307	0.2769652	0.1530417	0.1508659	0.3285721	0.6052574	0.3493645	0.8253058	0.9566119
700	0.8113950	0.7959162	0.2771925	0.1526275	0.1501209	0.3276549	0.5280444	0.3936585	0.8422010	0.9825810
750	0.7652144	0.8060643	0.2769070	0.1518869	0.1491739	0.3268572	0.4748936	0.4298842	0.8523544	0.9932803
800	0.7415987	0.8098874	0.2760843	0.1508913	0.1482265	0.3263242	0.4383118	0.4575936	0.8577431	0.9974750
850	0.7306600	0.8122205	0.2747836	0.1498112	0.1474616	0.3260837	0.4131708	0.4762585	0.8603864	0.9990684
900	0.7251102	0.8146778	0.2731821	0.1488389	0.1469776	0.3260983	0.3964053	0.4875988	0.8616143	0.9996608
950	0.7211860	0.8175691	0.2715322	0.1481155	0.1467899	0.3263002	0.3857012	0.4941816	0.8621623	0.9998777
1000	0.7174218	0.8206730	0.2700807	0.1477042	0.1468566	0.3266104	0.3791060	0.4981766	0.8623995	0.9999563

0	0.7127062	0.8184834	0.2730641	0.1494495	0.1475899	0.3264456	0.3644897	0.5090684	0.8625694	1.0000000
50	0.7478277	0.6112433	0.2720883	0.1496414	0.1533271	0.3264482	0.3749885	0.3641734	0.8720788	1.0000000
100	0.8626563	0.4091557	0.2722625	0.1537618	0.1594325	0.3264440	0.4370175	0.2110897	0.8813256	1.0000000
150	0.9451793	0.3128019	0.2759207	0.1597873	0.1625185	0.3262549	0.5471038	0.1245585	0.8858218	1.0000000
200	0.9807601	0.2733860	0.2829296	0.1647503	0.1636430	0.3256085	0.6654503	0.0811623	0.8876795	1.0000000
250	0.9933279	0.2563673	0.2909751	0.1676964	0.1635838	0.3243771	0.7615877	0.0604890	0.8883990	1.0000000
300	0.9974016	0.2471216	0.2978111	0.1687777	0.1626768	0.3227390	0.8269716	0.0509802	0.8886694	1.0000000
350	0.9986970	0.2409418	0.3022584	0.1683895	0.1611851	0.3210483	0.8665137	0.0467225	0.8887695	1.0000000
400	0.9991300	0.2367520	0.3040713	0.1669595	0.1594406	0.3196359	0.8885926	0.0448541	0.8888063	1.0000000
450	0.9992926	0.2343992	0.3035724	0.1649514	0.1577884	0.3187032	0.9002484	0.0440454	0.8888197	1.0000000
500	0.9993600	0.2337450	0.3013944	0.1628277	0.1564967	0.3183093	0.9061567	0.0436984	0.8888247	1.0000000
550	0.9984227	0.4276927	0.2982379	0.1600699	0.1496001	0.3184204	0.8846743	0.1494788	0.8793171	1.0000000
600	0.9807524	0.6202757	0.2935931	0.1541217	0.1430558	0.3190146	0.7758588	0.2612882	0.8700709	1.0000000
650	0.9265870	0.7181708	0.2860664	0.1475067	0.1401856	0.3200764	0.6514217	0.3266423	0.8655749	1.0000000
700	0.8589098	0.7666048	0.2767379	0.1428957	0.1397391	0.3216526	0.5591908	0.3697033	0.8637174	1.0000000
750	0.8022272	0.7959299	0.2681184	0.1407511	0.1407039	0.3236498	0.4983610	0.4052659	0.8629979	1.0000000
800	0.7602164	0.8169236	0.2619531	0.1405824	0.1425147	0.3257574	0.4575184	0.4359713	0.8627275	1.0000000
850	0.7292681	0.8318880	0.2587508	0.1417877	0.1447378	0.3276099	0.4286861	0.4612899	0.8626274	1.0000000
900	0.7068509	0.8411634	0.2582340	0.1438305	0.1469576	0.3289493	0.4076953	0.4812388	0.8625906	1.0000000
950	0.6919946	0.8452325	0.2597823	0.1462165	0.1488217	0.3296769	0.3922895	0.4963353	0.8625771	1.0000000
1000	0.6840536	0.8449795	0.2626552	0.1484986	0.1501069	0.3298257	0.3810686	0.5071161	0.8625722	1.0000000

0	0.7127062	0.8184834	0.2730641	0.1494495	0.1475899	0.3264456	0.3644897	0.5090684	0.8625694	1.0000000
50	0.7141660	0.8191371	0.2720340	0.1487969	0.1472830	0.3264173	0.3656692	0.5067154	0.8853594	1.0000000
100	0.7139832	0.8206447	0.2709413	0.1483172	0.1471104	0.3262775	0.3669434	0.5036307	0.9075204	1.0000000
150	0.7125788	0.8225461	0.2699690	0.1479911	0.1469446	0.3261016	0.3684057	0.5007100	0.9182959	1.0000000
200	0.7104750	0.8244524	0.2691904	0.1477382	0.1467667	0.3260098	0.3698617	0.4989040	0.9227479	1.0000000
250	0.7081574	0.8261325	0.2685805	0.1475158	0.1466327	0.3260143	0.3709989	0.4982821	0.9244723	1.0000000
300	0.7059655	0.8275219	0.2680900	0.1473384	0.1465791	0.3260801	0.3716602	0.4984866	0.9251203	1.0000000
350	0.7040602	0.8286473	0.2677002	0.1472337	0.1466021	0.3261726	0.3718755	0.4991249	0.9253603	1.0000000
400	0.7024757	0.8295414	0.2674214	0.1472107	0.1466767	0.3262680	0.3717712	0.4999159	0.9254484	1.0000000
450	0.7012000	0.8302099	0.2672664	0.1472561	0.1467750	0.3263510	0.3714851	0.5006990	0.9254806	1.0000000
500	0.7002256	0.8306445	0.2672313	0.1473451	0.1468743	0.3264118	0.3711248	0.5013959	0.9254924	1.0000000
550	0.6995545	0.8308488	0.2672935	0.1474516	0.1469601	0.3264852	0.3707514	0.5022967	0.9027067	1.0000000
600	0.6991806	0.8308509	0.2674197	0.1475599	0.1470699	0.3267311	0.3702359	0.5044800	0.8805473	1.0000000
650	0.6990748	0.8306995	0.2675834	0.1476972	0.1472921	0.3270878	0.3693468	0.5071710	0.8697724	1.0000000
700	0.6991860	0.8304380	0.2677964	0.1479230	0.1476249	0.3274008	0.3681978	0.5093247	0.8653205	1.0000000
750	0.6994671	0.8300650	0.2681077	0.1482531	0.1479783	0.3275997	0.3670905	0.5106675	0.8635963	1.0000000
800	0.6999111	0.8295286	0.2685518	0.1486356	0.1482653	0.3276829	0.3662293	0.5113474	0.8629482	1.0000000
850	0.7005591	0.8287770	0.2691044	0.1489912	0.1484435	0.3276731	0.3656652	0.5115795	0.8627083	1.0000000
900	0.7014583	0.8278224	0.2696885	0.1492581	0.1485098	0.3275974	0.3653603	0.5115153	0.8626202	1.0000000
950	0.7026015	0.8267582	0.2702119	0.1494088	0.1484825	0.3274837	0.3652548	0.5112375	0.8625879	1.0000000
1000	0.7038992	0.8257265	0.2706031	0.1494455	0.1483899	0.3273590	0.3652979	0.5107961	0.8625762	1.0000000

0	0.7127062	0.8184834	0.2730641	0.1494495	0.1475899	0.3264456	0.3644897	0.5090684	0.8625694	1.0000000
50	0.7008058	0.8177318	0.2862072	0.2372209	0.1472782	0.3262737	0.3656527	0.5073167	0.8923240	1.0000000
100	0.6952936	0.7839788	0.3667434	0.3219809	0.1467200	0.3229223	0.3666032	0.5069688	0.9212572	1.0000000
150	0.7321210	0.6585898	0.4779828	0.3617152	0.1434088	0.3113628	0.3672288	0.5045189	0.9353257	1.0000000
200	0.8185403	0.4833892	0.5680383	0.3754157	0.1342761	0.2932781	0.3688300	0.4907733	0.9411383	1.0000000
250	0.8957958	0.3384967	0.6239208	0.3759570	0.1200595	0.2745866	0.3745036	0.4626504	0.9433896	1.0000000
300	0.9360675	0.2475240	0.6517442	0.3703284	0.1046378	0.2595001	0.3861699	0.4311698	0.9442357	1.0000000
350	0.9518944	0.1989609	0.6611373	0.3631176	0.0914196	0.2492754	0.4018539	0.4067246	0.9445489	1.0000000
400	0.9572638	0.1764782	0.6603371	0.3569041	0.0817865	0.2433714	0.4175234	0.3914987	0.9446640	1.0000000
450	0.9589458	0.1683207	0.6552065	0.3524954	0.0755922	0.2406090	0.4302136	0.3832313	0.9447061	1.0000000
500	0.9594480	0.1673610	0.6492666	0.3497184	0.0720582	0.2398056	0.4390518	0.3791227	0.9447215	1.0000000
550	0.9773541	0.1699491	0.6314966	0.2538393	0.0703344	0.2401550	0.4445849	0.3767608	0.9149725	1.0000000
600	0.9917900	0.1853330	0.5477101	0.1620720	0.0698586	0.2432258	0.4480923	0.3739430	0.8860413	1.0000000
650	0.9972692	0.2507023	0.4251581	0.1185609	0.0711121	0.2534395	0.4507746	0.3714506	0.8719736	1.0000000
700	0.9978440	0.3983460	0.3226025	0.1016125	0.0758759	0.2715017	0.4529297	0.3699905	0.8661613	1.0000000
750	0.9865193	0.5878657	0.2573365	0.0965434	0.0858318	0.2928020	0.4544322	0.3698628	0.8639101	1.0000000
800	0.9344900	0.7452823	0.2221004	0.0975413	0.1008080	0.3120343	0.4548843	0.3738726	0.8630640	1.0000000
850	0.8339816	0.8442629	0.2062891	0.1032127	0.1183933	0.3264331	0.4525266	0.3896165	0.8627508	1.0000000
900	0.7264902	0.8961663	0.2029135	0.1133400	0.1352967	0.3356849	0.4438910	0.4220255	0.8626357	1.0000000
950	0.6470948	0.9182958	0.2086332	0.1268562	0.1490013	0.3405985	0.4272306	0.4644787	0.8625936	1.0000000
1000	0.6023543	0.9218601	0.2217245	0.1413946	0.1583816	0.3421201	0.4054799	0.5045845	0.8625782	1.0000000

0	0.7127062	0.8184834	0.2730641	0.1494495	0.1475899	0.3264456	0.3644897	0.5090684	0.8625694	1.0000000
50	0.7446766	0.6337553	0.2732679	0.1692934	0.2622411	0.3264542	0.2397810	0.5062531	0.8672588	1.0000000
100	0.8538563	0.4508771	0.3087774	0.3016657	0.3808366	0.3258622	0.1206763	0.4917727	0.8718187	1.0000000
150	0.9380662	0.3361452	0.4394728	0.4807248	0.4403460	0.3195403	0.0623290	0.4591796	0.8740359	1.0000000
200	0.9776034	0.2259741	0.6065019	0.6119182	0.4620587	0.3015011	0.0377161	0.4242064	0.8749520	1.0000000
250	0.9927755	0.1325277	0.7376889	0.6831971	0.4633966	0.2757394	0.0281797	0.3983652	0.8753068	1.0000000
300	0.9978525	0.0742002	0.8194904	0.7124625	0.4553732	0.2506836	0.0248283	0.3827970	0.8754402	1.0000000
350	0.9993941	0.0438523	0.8640932	0.7177424	0.4452951	0.2311951	0.0238263	0.3745246	0.8754895	1.0000000
400	0.9998346	0.0294899	0.8857852	0.7117674	0.4368284	0.2180422	0.0236254	0.3704771	0.8755077	1.0000000
450	0.9999558	0.0230379	0.8947435	0.7023703	0.4309104	0.2100269	0.0236497	0.3686038	0.8755143	1.0000000
500	0.9999884	0.0202589	0.8972004	0.6935686	0.4271960	0.2055545	0.0237103	0.3677686	0.8755167	1.0000000
550	0.9999970	0.0406787	0.8964383	0.6623130	0.2972740	0.2032985	0.1806421	0.3674643	0.8708282	1.0000000
600	0.9999991	0.0615151	0.8860256	0.5075478	0.1640118	0.2024383	0.3301053	0.3676208	0.8662686	1.0000000
650	0.9999993	0.0734382	0.8329992	0.3139912	0.0964705	0.2032297	0.4035744	0.3679784	0.8640515	1.0000000
700	0.9999986	0.0881848	0.7008941	0.1887931	0.0684828	0.2083009	0.4351284	0.3683005	0.8631355	1.0000000
750	0.9999948	0.1317851	0.5266109	0.1284468	0.0592064	0.2218914	0.4480499	0.3685165	0.8627807	1.0000000
800	0.9999190	0.2510875	0.3803818	0.1033147	0.0598132	0.2449285	0.4532217	0.3686430	0.8626474	1.0000000
850	0.9978233	0.4531622	0.2860029	0.0941326	0.0680264	0.2725950	0.4552570	0.3687710	0.8625980	1.0000000
900	0.9755794	0.6562546	0.2337569	0.0923475	0.0830900	0.2983381	0.4559632	0.3699002	0.8625799	1.0000000
950	0.8988779	0.7976810	0.2082088	0.0954112	0.1027408	0.3182147	0.4553119	0.3774091	0.8625732	1.0000000
1000	0.7844035	0.8766932	0.1985829	0.1033253	0.1231809	0.3315179	0.4507122	0.4003970	0.8625708	1.0000000

0	0.7127062	0.8184834	0.2730641	0.1494495	0.1475899	0.3264456	0.3644897	0.5090684	0.8625694	1.0000000
50	0.7157616	0.7989873	0.3572174	0.1482795	0.1390288	0.2488401	0.2476360	0.5067282	0.8831983	1.0000000
100	0.7493922	0.6805748	0.4557452	0.1389817	0.1029298	0.1548311	0.1360153	0.5021293	0.9032577	1.0000000
150	0.8376653	0.5197345	0.5090846	0.1196888	0.0675777	0.0970831	0.0812750	0.4872169	0.9130114	1.0000000
200	0.9214710	0.3994336	0.5272165	0.1027889	0.0471769	0.0674457	0.0582754	0.4577211	0.9170413	1.0000000
250	0.9678257	0.3341189	0.5282785	0.0929792	0.0378104	0.0535415	0.0498986	0.4242546	0.9186021	1.0000000
300	0.9873507	0.3070826	0.5242447	0.0883246	0.0339828	0.0474314	0.0478431	0.3977495	0.9191887	1.0000000
350	0.9944752	0.2999644	0.5201809	0.0863352	0.0325201	0.0449139	0.0481953	0.3808720	0.9194059	1.0000000
400	0.9968268	0.3008510	0.5173734	0.0855326	0.0319840	0.0439554	0.0491669	0.3715012	0.9194857	1.0000000
450	0.9974960	0.3037868	0.5157221	0.0852196	0.0317929	0.0436307	0.0500557	0.3667547	0.9195149	1.0000000
500	0.9976117	0.3064635	0.5148372	0.0851001	0.0317262	0.0435430	0.0506803	0.3645082	0.9195255	1.0000000
550	0.9975244	0.3252532	0.4185972	0.0850553	0.0317841	0.1088227	0.1989794	0.3637525	0.8989005	1.0000000
600	0.9957366	0.4419621	0.3055693	0.0850520	0.0339738	0.1956167	0.3400638	0.3647032	0.8788425	1.0000000
650	0.9792637	0.6259246	0.2387776	0.0852148	0.0449377	0.2591742	0.4089792	0.3671814	0.8690893	1.0000000
700	0.9146104	0.7785441	0.2059778	0.0862148	0.0678146	0.2997485	0.4373273	0.3743964	0.8650597	1.0000000
750	0.8029551	0.8702688	0.1917696	0.0900286	0.0969257	0.3237000	0.4449549	0.3949643	0.8634989	1.0000000
800	0.6936944	0.9164765	0.1880032	0.0994861	0.1243052	0.3369002	0.4384205	0.4325740	0.8629123	1.0000000
850	0.6177534	0.9361788	0.1924319	0.1152755	0.1453684	0.3434743	0.4210335	0.4779888	0.8626952	1.0000000
900	0.5760882	0.9401674	0.2054085	0.1343571	0.1592068	0.3457960	0.3984770	0.5183811	0.8626154	1.0000000
950	0.5603109	0.9318353	0.2263300	0.1521819	0.1666984	0.3450058	0.3768331	0.5472202	0.8625862	1.0000000
1000	0.5646445	0.9107828	0.2517356	0.1653644	0.1690567	0.3417461	0.3597058	0.5639942	0.8625755	1.0000000

0	0.7127062	0.8184834	0.2730641	0.1494495	0.1475899	0.3264456	0.3644897	0.5090684	0.8625694	1.0000000
50	0.4931533	0.8124296	0.2720239	0.1485135	0.1426807	0.2859280	0.2834167	0.4963334	0.8941948	1.0000000
100	0.3156155	0.8075081	0.2700903	0.1425024	0.1191794	0.2374434	0.2060937	0.5146290	0.9249472	1.0000000
150	0.2478208	0.8082694	0.2631478	0.1274786	0.0903709	0.2084782	0.1659051	0.5420939	0.9399002	1.0000000
200	0.2255878	0.8178378	0.2482313	0.1109487	0.0691910	0.1945892	0.1458554	0.5600075	0.9460783	1.0000000
250	0.2161352	0.8378252	0.2292748	0.0991433	0.0569433	0.1893542	0.1356977	0.5691347	0.9484711	1.0000000
300	0.2078764	0.8634682	0.2120586	0.0924555	0.0508454	0.1885345	0.1305548	0.5734210	0.9493704	1.0000000
350	0.1984791	0.8876818	0.1993839	0.0891275	0.0482389	0.1896176	0.1279806	0.5755110	0.9497034	1.0000000
400	0.1890457	0.9063644	0.1912400	0.0876029	0.0474115	0.1912147	0.1266979	0.5766937	0.9498257	1.0000000
450	0.1810318	0.9189736	0.1864758	0.0869562	0.0473952	0.1926707	0.1260462	0.5774821	0.9498704	1.0000000
500	0.1750840	0.9267453	0.1838794	0.0867143	0.0476793	0.1937677	0.1256976	0.5780495	0.9498868	1.0000000
550	0.3453144	0.9379417	0.1825488	0.0866611	0.0496963	0.2379185	0.1994907	0.6020373	0.9182673	1.0000000
600	0.4773217	0.9469492	0.1819348	0.0870347	0.0631836	0.2903964	0.2654924	0.6176229	0.8875171	1.0000000
650	0.5216557	0.9513143	0.1819754	0.0894170	0.0899966	0.3219713	0.2955852	0.6125068	0.8725649	1.0000000
700	0.5319976	0.9528834	0.1835920	0.0970952	0.1198908	0.3377382	0.3095485	0.6025283	0.8663871	1.0000000
750	0.5335732	0.9522486	0.1892014	0.1122315	0.1439434	0.3447088	0.3173821	0.5955974	0.8639944	1.0000000
800	0.5349189	0.9480910	0.2019546	0.1322337	0.1595551	0.3469111	0.3221824	0.5920312	0.8630951	1.0000000
850	0.5400747	0.9372084	0.2230594	0.1516105	0.1677694	0.3460124	0.3250561	0.5900728	0.8627622	1.0000000
900	0.5533114	0.9155318	0.2496295	0.1660672	0.1703253	0.3426517	0.3267912	0.5878685	0.8626399	1.0000000
950	0.5794053	0.8812240	0.2758964	0.1738950	0.1686297	0.3374722	0.3281583	0.5835113	0.8625951	1.0000000
1000	0.6204811	0.8383172	0.2963501	0.1753189	0.1639213	0.3314913	0.3299731	0.5749188	0.8625788	1.0000000
