"Time"	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W
300	0.0842695	0.9998839	0.9219506	0.4485509	0.5855536	0.0976793	0.5176577	1.0000000	0.9022169	1.0000000
350	0.0842704	0.9998743	0.9028850	0.4592387	0.5896693	0.0953097	0.5176577	1.0000000	0.9019247	1.0000000
400	0.0842715	0.9998646	0.8888354	0.4652228	0.5911575	0.0943620	0.5176577	1.0000000	0.9018248	1.0000000
450	0.0842726	0.9998559	0.8793252	0.4684476	0.5916815	0.0939855	0.5176577	1.0000000	0.9017909	1.0000000
500	0.0842737	0.9998489	0.8732982	0.4701381	0.5918627	0.0938386	0.5176577	1.0000000	0.9017795	1.0000000
550	0.0842748	0.9998366	0.8780266	0.3529802	0.5900901	0.3955417	0.5176577	1.0000000	0.9383921	1.0000000
600	0.0842760	0.9998308	0.9135846	0.2252594	0.5452399	0.6646369	0.5176577	1.0000000	0.9733518	1.0000000
650	0.0842765	0.9998393	0.9520011	0.1443611	0.4525476	0.7924789	0.5176577	1.0000000	0.9898131	1.0000000
700	0.0842758	0.9998541	0.9766909	0.0943270	0.3753681	0.8525284	0.5176577	1.0000000	0.9963228	1.0000000
750	0.0842743	0.9998672	0.9895085	0.0645789	0.3292123	0.8800664	0.5176577	1.0000000	0.9987124	1.0000000
800	0.0842728	0.9998762	0.9954875	0.0478438	0.3054152	0.8918745	0.5176577	1.0000000	0.9995568	1.0000000
850	0.0842717	0.9998815	0.9981135	0.0387992	0.2941004	0.8966731	0.5176577	1.0000000	0.9998490	1.0000000
900	0.0842709	0.9998844	0.9992254	0.0340301	0.2889882	0.8985695	0.5176577	1.0000000	0.9999489	1.0000000
950	0.0842705	0.9998858	0.9996854	0.0315537	0.2867582	0.8993135	0.5176577	1.0000000	0.9999828	1.0000000
1000	0.0842702	0.9998865	0.9998729	0.0302812	0.2858097	0.8996069	0.5176577	1.0000000	0.9999942	1.0000000

0	0.0842701	0.9998870	0.9999986	0.0289933	0.2851493	0.8997976	0.5176587	1.0000000	1.0000000	1.0000000
50	0.0842700	0.9998870	0.9999872	0.1124802	0.2850908	0.9049074	0.4026466	0.9466766	1.0000000	1.0000000
100	0.0842700	0.9998870	0.9994866	0.2014325	0.2840017	0.9306705	0.2582921	0.8957499	1.0000000	1.0000000
150	0.0842700	0.9998868	0.9969503	0.2524768	0.2807364	0.9606301	0.1670784	0.8716036	1.0000000	1.0000000
200	0.0842700	0.9998861	0.9921630	0.2786935	0.2764682	0.9802715	0.1191618	0.8619235	1.0000000	1.0000000
250	0.0842701	0.9998847	0.9867127	0.2917318	0.2728187	0.9901094	0.0960430	0.8583002	1.0000000	1.0000000
300	0.0842703	0.9998829	0.9820369	0.2981386	0.2703701	0.9944231	0.0854025	0.8569883	1.0000000	1.0000000
350	0.0842705	0.9998810	0.9786582	0.3012690	0.2689577	0.9962023	0.0806434	0.8565214	1.0000000	1.0000000
400	0.0842707	0.9998794	0.9764728	0.3027938	0.2682205	0.9969216	0.0785533	0.8563568	1.0000000	1.0000000
450	0.0842709	0.9998781	0.9751615	0.3035356	0.2678611	0.9972132	0.0776462	0.8562990	1.0000000	1.0000000
500	0.0842711	0.9998772	0.9744151	0.3038962	0.2676940	0.9973330	0.0772556	0.8562788	1.0000000	1.0000000
550	0.0842712	0.9998767	0.9760635	0.2205671	0.2676232	0.9965370	0.2035381	0.9095952	1.0000000	1.0000000
600	0.0842713	0.9998772	0.9839312	0.1316845	0.2677698	0.9868602	0.3556887	0.9605194	1.0000000	1.0000000
650	0.0842712	0.9998791	0.9914578	0.0806544	0.2687975	0.9643635	0.4450348	0.9846649	1.0000000	1.0000000
700	0.0842710	0.9998817	0.9959723	0.0544094	0.2712356	0.9396472	0.4876548	0.9943446	1.0000000	1.0000000
750	0.0842707	0.9998838	0.9982208	0.0413307	0.2746554	0.9212595	0.5059518	0.9979679	1.0000000	1.0000000
800	0.0842705	0.9998853	0.9992434	0.0349021	0.2781002	0.9103008	0.5132959	0.9992798	1.0000000	1.0000000
850	0.0842703	0.9998861	0.9996855	0.0317787	0.2808645	0.9046039	0.5160998	0.9997467	1.0000000	1.0000000
900	0.0842702	0.9998866	0.9998709	0.0302813	0.2827493	0.9018954	0.5171256	0.9999113	1.0000000	1.0000000
950	0.0842701	0.9998868	0.9999471	0.0295742	0.2838894	0.9006835	0.5174857	0.9999690	1.0000000	1.0000000
1000	0.0842700	0.9998869	0.9999780	0.0292453	0.2845196	0.9001638	0.5176063	0.9999892	1.0000000	1.0000000

0	0.0842701	0.9998870	0.9999986	0.0289933	0.2851493	0.8997976	0.5176587	1.0000000	1.0000000	1.0000000
50	0.0490963	0.9998870	0.9999987	0.0313481	0.2953366	0.5685701	0.4175903	0.7223885	0.7057435	0.7423483
100	0.0286400	0.9998870	0.9999986	0.0550202	0.3778364	0.2809129	0.3029315	0.4572551	0.4247902	0.5198412
150	0.0220656	0.9998870	0.9999937	0.1208816	0.4761420	0.1625430	0.2442898	0.3315448	0.2925009	0.4232058
200	0.0200696	0.9998870	0.9999470	0.2115437	0.5327168	0.1216773	0.2230461	0.2811488	0.2401868	0.3868827
250	0.0194683	0.9998870	0.9997555	0.2925097	0.5579127	0.1078117	0.2179272	0.2622852	0.2209832	0.3738933
300	0.0192873	0.9998870	0.9993323	0.3493252	0.5679045	0.1028001	0.2180106	0.2554548	0.2141967	0.3693384
350	0.0192328	0.9998868	0.9987260	0.3841634	0.5716204	0.1008417	0.2191331	0.2530241	0.2118486	0.3677539
400	0.0192165	0.9998867	0.9980832	0.4039007	0.5729482	0.1000340	0.2200884	0.2521672	0.2110461	0.3672047
450	0.0192115	0.9998864	0.9975292	0.4145538	0.5734103	0.0996917	0.2206941	0.2518666	0.2107739	0.3670145
500	0.0192101	0.9998862	0.9971157	0.4201301	0.5735683	0.0995450	0.2210319	0.2517615	0.2106819	0.3669488
550	0.0543834	0.9998860	0.9942330	0.3940022	0.5720312	0.4318054	0.3852153	0.5293363	0.5049074	0.6245777
600	0.0748396	0.9998849	0.9848860	0.2885252	0.5214051	0.7047813	0.5387260	0.7944569	0.7858504	0.8470769
650	0.0814141	0.9998828	0.9843266	0.1871804	0.4296091	0.8077788	0.5830524	0.9201628	0.9181361	0.9437096
700	0.0834103	0.9998818	0.9897884	0.1180720	0.3613373	0.8460053	0.5752071	0.9705572	0.9704490	0.9800317
750	0.0840117	0.9998824	0.9946410	0.0769385	0.3237925	0.8650564	0.5558909	0.9894203	0.9896523	0.9930208
800	0.0841927	0.9998838	0.9974814	0.0541600	0.3051954	0.8775371	0.5398480	0.9962504	0.9964386	0.9975757
850	0.0842470	0.9998851	0.9988869	0.0420280	0.2960162	0.8862283	0.5295393	0.9986811	0.9987867	0.9991601
900	0.0842632	0.9998859	0.9995255	0.0356994	0.2912444	0.8919727	0.5236878	0.9995380	0.9995892	0.9997093
950	0.0842681	0.9998865	0.9998019	0.0324324	0.2886081	0.8955020	0.5206043	0.9998386	0.9998614	0.9998994
1000	0.0842695	0.9998868	0.9999181	0.0307531	0.2870967	0.8975339	0.5190578	0.9999437	0.9999534	0.9999652

0	0.0842701	0.9998870	0.9999986	0.0289933	0.2851493	0.8997976	0.5176587	1.0000000	1.0000000	1.0000000
50	0.0842700	0.9998870	0.9999987	0.0302444	0.2903181	0.7240577	0.5176582	1.0000000	0.8221667	1.0000000
100	0.0842700	0.9998870	0.9999984	0.0395798	0.3273949	0.5687680	0.5176579	1.0000000	0.6523731	1.0000000
150	0.0842700	0.9998870	0.9999958	0.0584975	0.3884602	0.5019600	0.5176578	1.0000000	0.5724243	1.0000000
200	0.0842700	0.9998870	0.9999816	0.0810018	0.4411973	0.4762240	0.5176578	1.0000000	0.5408084	1.0000000
250	0.0842700	0.9998870	0.9999345	0.1012099	0.4747075	0.4646823	0.5176578	1.0000000	0.5292027	1.0000000
300	0.0842700	0.9998870	0.9998344	0.1165661	0.4933119	0.4580648	0.5176577	1.0000000	0.5251013	1.0000000
350	0.0842700	0.9998870	0.9996844	0.1270473	0.5032906	0.4538511	0.5176577	1.0000000	0.5236822	1.0000000
400	0.0842700	0.9998869	0.9995113	0.1337244	0.5087491	0.4511958	0.5176577	1.0000000	0.5231973	1.0000000
450	0.0842700	0.9998869	0.9993462	0.1378048	0.5118380	0.4495759	0.5176577	1.0000000	0.5230327	1.0000000
500	0.0842700	0.9998868	0.9992091	0.1402418	0.5136309	0.4486076	0.5176577	1.0000000	0.5229771	1.0000000
550	0.0842700	0.9998868	0.9991101	0.1356869	0.5029622	0.6189135	0.5176577	1.0000000	0.7007918	1.0000000
600	0.0842700	0.9998867	0.9991511	0.1115374	0.4444225	0.7732807	0.5176577	1.0000000	0.8705791	1.0000000
650	0.0842700	0.9998867	0.9993789	0.0831365	0.3774033	0.8466409	0.5176577	1.0000000	0.9505257	1.0000000
700	0.0842700	0.9998868	0.9996314	0.0610920	0.3318735	0.8782313	0.5176577	1.0000000	0.9821409	1.0000000
750	0.0842700	0.9998868	0.9998081	0.0469016	0.3070178	0.8912431	0.5176577	1.0000000	0.9937464	1.0000000
800	0.0842700	0.9998869	0.9999074	0.0386208	0.2948831	0.8964352	0.5176577	1.0000000	0.9978477	1.0000000
850	0.0842700	0.9998870	0.9999571	0.0340454	0.2893358	0.8984746	0.5176577	1.0000000	0.9992667	1.0000000
900	0.0842700	0.9998870	0.9999803	0.0315982	0.2869051	0.8992746	0.5176577	1.0000000	0.9997517	1.0000000
950	0.0842700	0.9998870	0.9999907	0.0303163	0.2858701	0.8995907	0.5176577	1.0000000	0.9999162	1.0000000
1000	0.0842700	0.9998870	0.9999953	0.0296543	0.2854380	0.8997169	0.5176577	1.0000000	0.9999718	1.0000000

0	0.0842701	0.9998870	0.9999986	0.0289933	0.2851493	0.8997976	0.5176587	1.0000000	1.0000000	1.0000000
50	0.0426708	0.9998870	0.9999987	0.0289214	0.2638767	0.8998872	0.5176582	1.0000000	1.0000000	1.0000000
100	0.0184774	0.9998870	0.9999988	0.0285885	0.2354216	0.9003119	0.5176579	1.0000000	1.0000000	1.0000000
150	0.0107021	0.9998870	0.9999988	0.0281343	0.2165164	0.9008182	0.5176578	1.0000000	1.0000000	1.0000000
200	0.0083414	0.9998870	0.9999989	0.0277489	0.2066283	0.9011789	0.5176578	1.0000000	1.0000000	1.0000000
250	0.0076302	0.9998870	0.9999989	0.0274849	0.2020715	0.9013815	0.5176578	1.0000000	1.0000000	1.0000000
300	0.0074162	0.9998870	0.9999990	0.0273232	0.2001245	0.9014817	0.5176577	1.0000000	1.0000000	1.0000000
350	0.0073518	0.9998870	0.9999990	0.0272304	0.1993322	0.9015278	0.5176577	1.0000000	1.0000000	1.0000000
400	0.0073324	0.9998870	0.9999990	0.0271794	0.1990203	0.9015479	0.5176577	1.0000000	1.0000000	1.0000000
450	0.0073265	0.9998870	0.9999991	0.0271521	0.1989003	0.9015564	0.5176577	1.0000000	1.0000000	1.0000000
500	0.0073248	0.9998870	0.9999991	0.0271379	0.1988549	0.9015599	0.5176577	1.0000000	1.0000000	1.0000000
550	0.0489235	0.9998870	0.9999991	0.0271517	0.2196492	0.9015362	0.5176577	1.0000000	1.0000000	1.0000000
600	0.0731167	0.9998870	0.9999991	0.0273019	0.2472540	0.9013589	0.5176577	1.0000000	1.0000000	1.0000000
650	0.0808920	0.9998870	0.9999991	0.0276126	0.2661275	0.9010088	0.5176577	1.0000000	1.0000000	1.0000000
700	0.0832526	0.9998870	0.9999990	0.0279891	0.2764115	0.9006073	0.5176577	1.0000000	1.0000000	1.0000000
750	0.0839638	0.9998870	0.9999990	0.0283278	0.2813515	0.9002746	0.5176577	1.0000000	1.0000000	1.0000000
800	0.0841779	0.9998870	0.9999989	0.0285799	0.2835508	0.9000529	0.5176577	1.0000000	1.0000000	1.0000000
850	0.0842423	0.9998870	0.9999989	0.0287459	0.2844857	0.8999255	0.5176577	1.0000000	1.0000000	1.0000000
900	0.0842617	0.9998870	0.9999989	0.0288464	0.2848725	0.8998596	0.5176577	1.0000000	1.0000000	1.0000000
950	0.0842675	0.9998870	0.9999988	0.0289040	0.2850302	0.8998280	0.5176577	1.0000000	1.0000000	1.0000000
1000	0.0842693	0.9998870	0.9999988	0.0289357	0.2850941	0.8998136	0.5176577	1.0000000	1.0000000	1.0000000

0	0.0842701	0.9998870	0.9999986	0.0289933	0.2851493	0.8997976	0.5176587	1.0000000	1.0000000	1.0000000
50	0.0842701	0.9998857	0.9684642	0.0287771	0.2062007	0.6459487	0.5176582	1.0000000	1.0000000	0.8909890
100	0.0842703	0.9998778	0.9319979	0.0280589	0.1469274	0.4221396	0.5176579	1.0000000	1.0000000	0.7968474
150	0.0842712	0.9998650	0.9108500	0.0274492	0.1420926	0.3273575	0.5176578	1.0000000	1.0000000	0.7559615
200	0.0842726	0.9998527	0.9006125	0.0271048	0.1514674	0.2942342	0.5176578	1.0000000	1.0000000	0.7405934
250	0.0842740	0.9998436	0.8960462	0.0269437	0.1589952	0.2836558	0.5176578	1.0000000	1.0000000	0.7350976
300	0.0842752	0.9998380	0.8940992	0.0268794	0.1630308	0.2804470	0.5176577	1.0000000	1.0000000	0.7331705
350	0.0842759	0.9998349	0.8932914	0.0268581	0.1648745	0.2795043	0.5176577	1.0000000	1.0000000	0.7325001
400	0.0842764	0.9998333	0.8929622	0.0268531	0.1656459	0.2792329	0.5176577	1.0000000	1.0000000	0.7322677
450	0.0842767	0.9998325	0.8928296	0.0268532	0.1659508	0.2791557	0.5176577	1.0000000	1.0000000	0.7321873
500	0.0842768	0.9998322	0.8927766	0.0268543	0.1660666	0.2791338	0.5176577	1.0000000	1.0000000	0.7321594
550	0.0842768	0.9998340	0.9242901	0.0270063	0.2984603	0.5334019	0.5176577	1.0000000	1.0000000	0.8411608
600	0.0842765	0.9998445	0.9607481	0.0286581	0.3746398	0.7557008	0.5176577	1.0000000	1.0000000	0.9352991
650	0.0842753	0.9998588	0.9818927	0.0309789	0.3571856	0.8479316	0.5176577	1.0000000	1.0000000	0.9761839
700	0.0842738	0.9998706	0.9921287	0.0317303	0.3258772	0.8808900	0.5176577	1.0000000	1.0000000	0.9915515
750	0.0842724	0.9998783	0.9966943	0.0312889	0.3049573	0.8926632	0.5176577	1.0000000	1.0000000	0.9970471
800	0.0842714	0.9998827	0.9986411	0.0305577	0.2940448	0.8970228	0.5176577	1.0000000	1.0000000	0.9989743
850	0.0842707	0.9998850	0.9994488	0.0299470	0.2889614	0.8986952	0.5176577	1.0000000	1.0000000	0.9996446
900	0.0842704	0.9998861	0.9997781	0.0295343	0.2867349	0.8993548	0.5176577	1.0000000	1.0000000	0.9998770
950	0.0842702	0.9998866	0.9999108	0.0292831	0.2857942	0.8996201	0.5176577	1.0000000	1.0000000	0.9999575
1000	0.0842701	0.9998868	0.9999639	0.0291391	0.2854050	0.8997279	0.5176577	1.0000000	1.0000000	0.9999853

0	0.0842701	0.9998870	0.9999986	0.0289933	0.2851493	0.8997976	0.5176587	1.0000000	1.0000000	1.0000000
50	0.0488940	0.9998872	0.9999987	0.0293330	0.3705892	0.7931167	0.5176582	1.0000000	1.0000000	1.0000000
100	0.0283199	0.9998875	0.9999987	0.0324300	0.4705778	0.6950412	0.5176579	1.0000000	1.0000000	1.0000000
150	0.0217077	0.9998876	0.9999982	0.0399345	0.5396358	0.6443464	0.5176578	1.0000000	1.0000000	1.0000000
200	0.0197002	0.9998876	0.9999962	0.0505485	0.5844859	0.6147260	0.5176578	1.0000000	1.0000000	1.0000000
250	0.0190954	0.9998876	0.9999905	0.0618534	0.6137451	0.5937408	0.5176578	1.0000000	1.0000000	1.0000000
300	0.0189134	0.9998877	0.9999782	0.0721393	0.6337732	0.5777322	0.5176577	1.0000000	1.0000000	1.0000000
350	0.0188586	0.9998877	0.9999573	0.0807616	0.6482782	0.5653657	0.5176577	1.0000000	1.0000000	1.0000000
400	0.0188421	0.9998876	0.9999281	0.0877234	0.6591999	0.5557486	0.5176577	1.0000000	1.0000000	1.0000000
450	0.0188372	0.9998876	0.9998928	0.0932637	0.6676032	0.5481978	0.5176577	1.0000000	1.0000000	1.0000000
500	0.0188357	0.9998876	0.9998545	0.0976543	0.6741515	0.5422185	0.5176577	1.0000000	1.0000000	1.0000000
550	0.0542113	0.9998874	0.9998171	0.0981033	0.5874161	0.6450780	0.5176577	1.0000000	1.0000000	1.0000000
600	0.0747852	0.9998872	0.9998052	0.0850286	0.4694642	0.7649646	0.5176577	1.0000000	1.0000000	1.0000000
650	0.0813973	0.9998870	0.9998426	0.0663515	0.3844293	0.8382553	0.5176577	1.0000000	1.0000000	1.0000000
700	0.0834048	0.9998870	0.9998988	0.0511874	0.3343454	0.8742081	0.5176577	1.0000000	1.0000000	1.0000000
750	0.0840096	0.9998870	0.9999435	0.0413791	0.3081387	0.8896867	0.5176577	1.0000000	1.0000000	1.0000000
800	0.0841917	0.9998870	0.9999708	0.0356661	0.2954404	0.8958847	0.5176577	1.0000000	1.0000000	1.0000000
850	0.0842464	0.9998870	0.9999853	0.0325088	0.2896080	0.8982861	0.5176577	1.0000000	1.0000000	1.0000000
900	0.0842629	0.9998870	0.9999925	0.0308141	0.2870319	0.8992098	0.5176577	1.0000000	1.0000000	1.0000000
950	0.0842679	0.9998870	0.9999959	0.0299212	0.2859266	0.8995679	0.5176577	1.0000000	1.0000000	1.0000000
1000	0.0842694	0.9998870	0.9999974	0.0294568	0.2854622	0.8997086	0.5176577	1.0000000	1.0000000	1.0000000

0	0.0842701	0.9998870	0.9999986	0.0289933	0.2851493	0.8997976	0.5176587	1.0000000	1.0000000	1.0000000
50	0.0531396	0.9998870	0.9999988	0.0255650	0.2916193	0.6531890	0.4500522	0.9042149	0.7541683	1.0000000
100	0.0350347	0.9998870	0.9999990	0.0292717	0.3463842	0.4467661	0.3720144	0.8127352	0.5194505	1.0000000
150	0.0292161	0.9998870	0.9999985	0.0470885	0.4301412	0.3693555	0.3307065	0.7693610	0.4089316	1.0000000
200	0.0274495	0.9998870	0.9999921	0.0734222	0.4914199	0.3454696	0.3145185	0.7519728	0.3652267	1.0000000
250	0.0269173	0.9998870	0.9999605	0.0989857	0.5243068	0.3365211	0.3097440	0.7454642	0.3491833	1.0000000
300	0.0267571	0.9998870	0.9998747	0.1185594	0.5397603	0.3314865	0.3090285	0.7431075	0.3435137	1.0000000
350	0.0267089	0.9998870	0.9997271	0.1315138	0.5467526	0.3282346	0.3093804	0.7422688	0.3415520	1.0000000
400	0.0266944	0.9998870	0.9995453	0.1393456	0.5499864	0.3262326	0.3098250	0.7419731	0.3408816	1.0000000
450	0.0266900	0.9998869	0.9993686	0.1438252	0.5515565	0.3250794	0.3101387	0.7418694	0.3406541	1.0000000
500	0.0266887	0.9998868	0.9992233	0.1463043	0.5523548	0.3244437	0.3103227	0.7418332	0.3405773	1.0000000
550	0.0578188	0.9998868	0.9989840	0.1687912	0.5424619	0.5634746	0.3891155	0.8376056	0.5863831	1.0000000
600	0.0759236	0.9998867	0.9985486	0.1472799	0.4740373	0.7673850	0.4737144	0.9290809	0.8210922	1.0000000
650	0.0817421	0.9998866	0.9986662	0.1075449	0.3911595	0.8512699	0.5124859	0.9724535	0.9316082	1.0000000
700	0.0835087	0.9998865	0.9991305	0.0751948	0.3364449	0.8806917	0.5236652	0.9898413	0.9753121	1.0000000
750	0.0840409	0.9998866	0.9995317	0.0544512	0.3081584	0.8907234	0.5242742	0.9963496	0.9913552	1.0000000
800	0.0842011	0.9998868	0.9997729	0.0425149	0.2951996	0.8946847	0.5222915	0.9987063	0.9970247	1.0000000
850	0.0842493	0.9998869	0.9998961	0.0360183	0.2896040	0.8967356	0.5203972	0.9995449	0.9989863	1.0000000
900	0.0842638	0.9998869	0.9999537	0.0325909	0.2872148	0.8979916	0.5191352	0.9998406	0.9996568	1.0000000
950	0.0842681	0.9998870	0.9999794	0.0308162	0.2861608	0.8987758	0.5184097	0.9999443	0.9998842	1.0000000
1000	0.0842695	0.9998870	0.9999906	0.0299076	0.2856656	0.8992446	0.5180255	0.9999806	0.9999610	1.0000000

0	0.0842701	0.9998870	0.9999986	0.0289933	0.2851493	0.8997976	0.5176587	1.0000000	1.0000000	1.0000000
50	0.0842700	0.9998870	0.9999988	0.0258055	0.2951819	0.6062799	0.5176582	1.0000000	1.0000000	0.8224640
100	0.0842700	0.9998870	0.9999991	0.0226829	0.3722111	0.3470571	0.5176579	1.0000000	1.0000000	0.6691445
150	0.0842700	0.9998870	0.9999994	0.0224801	0.4738597	0.2360202	0.5176578	1.0000000	1.0000000	0.6025574
200	0.0842700	0.9998870	0.9999996	0.0257200	0.5384534	0.1944641	0.5176578	1.0000000	1.0000000	0.5775289
250	0.0842700	0.9998870	0.9999997	0.0307710	0.5694402	0.1780961	0.5176578	1.0000000	1.0000000	0.5685785
300	0.0842700	0.9998870	0.9999995	0.0355220	0.5825269	0.1709234	0.5176577	1.0000000	1.0000000	0.5654399
350	0.0842700	0.9998870	0.9999992	0.0390088	0.5876992	0.1676123	0.5176577	1.0000000	1.0000000	0.5643481
400	0.0842700	0.9998870	0.9999988	0.0412299	0.5896714	0.1660974	0.5176577	1.0000000	1.0000000	0.5639696
450	0.0842700	0.9998870	0.9999984	0.0425284	0.5904101	0.1654282	0.5176577	1.0000000	1.0000000	0.5638386
500	0.0842700	0.9998870	0.9999981	0.0432475	0.5906849	0.1651437	0.5176577	1.0000000	1.0000000	0.5637933
550	0.0842700	0.9998870	0.9999974	0.0529653	0.5871705	0.4379755	0.5176577	1.0000000	1.0000000	0.7413136
600	0.0842700	0.9998870	0.9999926	0.0614625	0.5347160	0.6825907	0.5176577	1.0000000	1.0000000	0.8946277
650	0.0842700	0.9998870	0.9999841	0.0594645	0.4422284	0.8007669	0.5176577	1.0000000	1.0000000	0.9612129
700	0.0842700	0.9998870	0.9999803	0.0510009	0.3688517	0.8565152	0.5176577	1.0000000	1.0000000	0.9862408
750	0.0842700	0.9998870	0.9999832	0.0426843	0.3257637	0.8818516	0.5176577	1.0000000	1.0000000	0.9951910
800	0.0842700	0.9998870	0.9999882	0.0368560	0.3037474	0.8926184	0.5176577	1.0000000	1.0000000	0.9983295
850	0.0842700	0.9998870	0.9999925	0.0333099	0.2933368	0.8969702	0.5176577	1.0000000	1.0000000	0.9994212
900	0.0842700	0.9998870	0.9999953	0.0312956	0.2886514	0.8986862	0.5176577	1.0000000	1.0000000	0.9997997
950	0.0842700	0.9998870	0.9999969	0.0301943	0.2866136	0.8993594	0.5176577	1.0000000	1.0000000	0.9999307
1000	0.0842700	0.9998870	0.9999978	0.0296063	0.2857488	0.8996251	0.5176577	1.0000000	1.0000000	0.9999760
