YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C
0.1196926	0.0000000	0.0506706	0.1103380	0.2488477	0.4833271	0.1083027	0.3799615	0.0000000	0.7415717
0.1094594	0.0627286	0.0071451	0.0000000	0.1697602	0.3822803	0.0493752	0.0201236	0.7733411	0.0000000
0.4438488	0.4780151	0.7192169	0.5336224	0.0032281	0.0262368	0.0000000	0.0000000	0.1786807	0.8195295
