"Time"	YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W
500	0.1444951	0.5963232	0.7060028	0.6289301	0.0610408	0.2583210	0.2895233	0.8171232	0.5232882	0.3074126
550	0.1305305	0.5464453	0.6713659	0.4111969	0.2796113	0.1942319	0.3418121	0.8383142	0.4639852	0.2766099
600	0.1517164	0.6082187	0.5334264	0.3640701	0.3321774	0.1170238	0.3422620	0.5847264	0.4011608	0.1709328
650	0.1337871	0.6328239	0.5028959	0.3379920	0.4160214	0.0990028	0.3197103	0.4715424	0.4242446	0.0939663
700	0.1193975	0.6361237	0.3874299	0.2648339	0.4267198	0.0935982	0.3477100	0.3786529	0.4522523	0.0516170
750	0.1463776	0.7008603	0.3390775	0.3224772	0.5068866	0.1278499	0.3286430	0.4574529	0.4989078	0.0541802
800	0.1082117	0.7702998	0.3716312	0.3365723	0.5432288	0.1371047	0.2980939	0.4989870	0.5537719	0.0631047
850	0.1219141	0.8889756	0.3315317	0.4150448	0.6398585	0.1308729	0.2881530	0.5638471	0.6241954	0.0480449
900	0.1214976	0.8149069	0.4755987	0.4641146	0.6625975	0.1353371	0.3138356	0.6753271	0.6396134	0.0673520
950	0.0941939	0.8169607	0.5741976	0.4681287	0.5447081	0.1129491	0.3666646	0.6871336	0.6871696	0.0521967
1000	0.0994265	0.7254338	0.5948467	0.4576520	0.4433529	0.1347358	0.3724370	0.7174341	0.6717996	0.0734863

0	0.0943857	0.6901006	0.5142364	0.4022331	0.4818964	0.1220822	0.3236021	0.6698008	0.5328130	0.0432611
50	0.1453193	0.4314282	0.5185557	0.3709523	0.4312531	0.1234454	0.7540703	0.5295484	0.4352172	0.0377545
100	0.1684898	0.3039521	0.4376121	0.2990322	0.4167741	0.2245881	0.8541627	0.4443979	0.3776549	0.0381425
150	0.2470435	0.2830110	0.4345680	0.3412637	0.4756831	0.4527629	0.8769135	0.2838488	0.2891941	0.2475283
200	0.1958160	0.3007290	0.4161903	0.3143714	0.4333034	0.5379296	0.8789474	0.2771025	0.1991459	0.5964827
250	0.1981387	0.2911824	0.3581636	0.2740407	0.3279380	0.6149925	0.9068585	0.1364764	0.1297516	0.7287593
300	0.2372583	0.2800548	0.3465145	0.1877416	0.3571840	0.6888195	0.9078493	0.0767751	0.1546859	0.8693492
350	0.2092037	0.3284876	0.2585072	0.2230773	0.3547962	0.6552881	0.8339656	0.0990954	0.2218491	0.8518441
400	0.1771794	0.3227701	0.3020977	0.2423560	0.3182962	0.7506653	0.8783610	0.0573612	0.2110480	0.9288479
450	0.1985372	0.3137849	0.2875626	0.2456280	0.2698304	0.7996574	0.8361555	0.0480381	0.2132026	0.9439347
500	0.1745567	0.3230339	0.3035687	0.1694114	0.2302332	0.7735785	0.8522383	0.0614689	0.2064661	0.9941227
550	0.1796257	0.6571138	0.2101113	0.1685076	0.2222311	0.6534930	0.4633652	0.0585162	0.2644699	0.9879664
600	0.1555484	0.8129312	0.1720821	0.1357787	0.3230145	0.4758513	0.3470459	0.1792523	0.3724386	0.9371028
650	0.1494132	0.8880492	0.1945370	0.1972452	0.5126503	0.3304068	0.2875517	0.3529292	0.5281890	0.8300979
700	0.1121626	0.9463518	0.2129945	0.3251226	0.6163906	0.2076825	0.3114502	0.5061128	0.5960618	0.7462750
750	0.0642824	1.0048494	0.3360588	0.3972985	0.7160515	0.1562717	0.3718014	0.6684422	0.6972339	0.4821466
800	0.0981933	0.8634777	0.4535045	0.5553860	0.7123620	0.1584331	0.3737426	0.7460032	0.7268486	0.2784815
850	0.0914287	0.8465821	0.6863841	0.5006985	0.6442203	0.1665404	0.3399745	0.7583065	0.7387773	0.1862796
900	0.0845358	0.7549357	0.6903246	0.5244400	0.5335742	0.1639111	0.3220486	0.8254196	0.7706913	0.1197909
950	0.1081014	0.6837229	0.6359395	0.5451951	0.4631283	0.1507751	0.3129277	0.8273183	0.6749864	0.0887959
1000	0.1342004	0.5938893	0.6858464	0.5213768	0.4397506	0.1337653	0.3325313	0.7488622	0.6042062	0.0788531

0	0.0943857	0.6901006	0.5142364	0.4022331	0.4818964	0.1220822	0.3236021	0.6698008	0.5328130	0.0432611
50	0.1504965	0.6040809	0.5751497	0.5328026	0.5104852	0.5807661	0.3261169	0.6502688	0.5817332	0.1803248
100	0.1296001	0.6307613	0.6797459	0.5596220	0.3605428	0.7417842	0.3219436	0.6784571	0.5573461	0.5830786
150	0.0984233	0.5751720	0.7602299	0.5900821	0.2050359	0.8275528	0.2783789	0.5691406	0.5318011	0.7654160
200	0.1276858	0.5737467	0.6825450	0.5023711	0.1517723	0.7901523	0.3277433	0.5501521	0.5292623	0.9732064
250	0.1125149	0.6283625	0.6731793	0.4437883	0.1306895	0.7608378	0.4042680	0.5457613	0.5132214	0.9696489
300	0.1036856	0.6210641	0.6455195	0.4723507	0.0963970	0.8557414	0.3513961	0.5723547	0.5269514	1.0147883
350	0.0861817	0.6607440	0.5691728	0.4472284	0.1139316	0.7144179	0.3956154	0.6021241	0.4867301	0.9641147
400	0.0676801	0.5722230	0.5525980	0.4015748	0.1432881	0.7233606	0.4353026	0.4237039	0.5335374	1.0220453
450	0.1149459	0.5907309	0.5792870	0.4716171	0.1195352	0.7568730	0.3901067	0.4042044	0.5566118	1.0054671
500	0.1178082	0.6275658	0.6133434	0.4734465	0.1005875	0.7998358	0.4439924	0.5630416	0.5021486	1.0276539
550	0.1188931	0.6009166	0.5072094	0.3466442	0.1453701	0.4386857	0.3913015	0.5815596	0.5464489	1.0394595
600	0.1262642	0.6160463	0.4391315	0.2878998	0.2710990	0.2435168	0.3272932	0.5041210	0.4986259	0.9708959
650	0.1338850	0.6043676	0.3357420	0.2275345	0.3721742	0.2110754	0.3019955	0.4149924	0.5391447	0.7089969
700	0.1613120	0.6925797	0.2885183	0.2990705	0.4783645	0.1388618	0.2643511	0.6145572	0.5025200	0.4343600
750	0.1340395	0.7811914	0.4101894	0.3504005	0.5121999	0.1712522	0.2755211	0.6234359	0.5350264	0.2064761
800	0.0865182	0.7836918	0.4747879	0.3905205	0.5340059	0.1381941	0.2965434	0.6294115	0.5893610	0.1058709
850	0.0884950	0.7498314	0.5336009	0.4399413	0.5033807	0.1562488	0.3528419	0.7877832	0.6580389	0.0599740
900	0.0882693	0.6762225	0.5551002	0.4816675	0.4819562	0.1601966	0.3701549	0.6924644	0.6824222	0.0361068
950	0.1185577	0.6868776	0.6245685	0.4048281	0.4766931	0.1334979	0.3273792	0.6813189	0.6511284	0.0410548
1000	0.1308658	0.6284045	0.5499032	0.4366674	0.4429883	0.1376893	0.3182371	0.6862884	0.5838305	0.0441180

0	0.0943857	0.6901006	0.5142364	0.4022331	0.4818964	0.1220822	0.3236021	0.6698008	0.5328130	0.0432611
50	0.0293932	0.6802976	0.5013009	0.3648121	0.2168654	0.1212517	0.2876787	0.6969016	0.5823692	0.0632011
100	0.0113691	0.6407716	0.4568262	0.3176719	0.1008315	0.1406560	0.2663095	0.7089771	0.6112623	0.0557707
150	0.0024122	0.6542118	0.3779864	0.2608129	0.0836382	0.1251887	0.2512300	0.6955459	0.5706395	0.0448305
200	0.0008716	0.7579171	0.3986904	0.2610579	0.0765667	0.1260155	0.2765298	0.7467438	0.6096719	0.0314632
250	0.0028819	0.6966472	0.4095372	0.2580750	0.0866434	0.1412541	0.2453079	0.7868695	0.6605272	0.0485807
300	0.0027306	0.7172607	0.3506674	0.2980315	0.0713357	0.1363369	0.2446813	0.7359577	0.6041217	0.0644435
350	0.0009608	0.6629892	0.3180265	0.2600227	0.0596350	0.1189914	0.2505241	0.7189312	0.6674181	0.0675876
400	0.0019956	0.7256295	0.3369271	0.2255314	0.0576517	0.1287963	0.2381484	0.7917141	0.6000574	0.1055225
450	0.0005074	0.7386647	0.3038174	0.2378959	0.0623006	0.1092739	0.2262377	0.7325507	0.6007929	0.0916852
500	0.0026540	0.7383685	0.2866005	0.2258607	0.0683584	0.1283023	0.1976123	0.7749540	0.6688852	0.0506083
550	0.0700774	0.7447166	0.2518889	0.2858154	0.4210427	0.0811626	0.2090750	0.7605764	0.6170047	0.0249459
600	0.0615956	0.8174175	0.3847130	0.3665856	0.5838726	0.0972090	0.2503860	0.7441624	0.6429776	0.0216880
650	0.0839617	0.7411314	0.5365942	0.4520215	0.5581837	0.1124231	0.3253492	0.7160337	0.5853655	0.0244542
700	0.0952424	0.6779276	0.4972660	0.4391580	0.4909802	0.1186289	0.3367276	0.7003670	0.5029720	0.0290641
750	0.1212264	0.6468234	0.4853603	0.3702685	0.4839235	0.1466768	0.3745749	0.5719194	0.4936068	0.0573575
800	0.0851121	0.6580180	0.5243055	0.3811849	0.4762468	0.1867411	0.3765497	0.6420597	0.5981265	0.0888863
850	0.1034791	0.6844257	0.4754283	0.4110196	0.4697511	0.1804131	0.3047431	0.6335823	0.6094751	0.1154713
900	0.1087142	0.7681232	0.5616635	0.4011734	0.4664179	0.1724198	0.2935413	0.6475754	0.5924474	0.1059857
950	0.1448399	0.6502279	0.5630459	0.4105782	0.4341630	0.1238980	0.3222057	0.6653047	0.6080314	0.0870321
1000	0.1101316	0.6807702	0.5638804	0.3708300	0.5289720	0.1671150	0.2823683	0.5782442	0.5734878	0.0848671

0	0.0943857	0.6901006	0.5142364	0.4022331	0.4818964	0.1220822	0.3236021	0.6698008	0.5328130	0.0432611
50	0.1243942	0.6136182	0.8490747	0.7480513	0.4600120	0.1484660	0.3589344	0.5434804	0.4783278	0.1102550
100	0.1119636	0.5010474	0.9364868	0.9098093	0.4096740	0.1570912	0.4095484	0.5553413	0.4569606	0.1760911
150	0.1521281	0.4033172	0.9469315	1.0048673	0.3421050	0.2466756	0.4706539	0.5489747	0.3994498	0.2125883
200	0.1442837	0.4430304	1.0056127	0.9357694	0.3351641	0.2224979	0.5081648	0.4015366	0.3410732	0.2903474
250	0.1479709	0.4604268	1.0125017	1.0025993	0.3175421	0.2957577	0.4945638	0.3256685	0.3263059	0.4403145
300	0.1594693	0.4641425	1.0049246	1.0202562	0.3242334	0.3197098	0.5606861	0.2454138	0.3407281	0.5856813
350	0.1539317	0.4431376	0.9840920	0.9551060	0.3226934	0.4336923	0.5757219	0.2304537	0.3743677	0.6389425
400	0.1643236	0.4662808	0.9832696	0.9857222	0.2467103	0.4589416	0.6437827	0.3111616	0.3621343	0.7214839
450	0.1796497	0.4989494	0.9988566	0.9103243	0.2402310	0.4514111	0.6388533	0.2770049	0.3836604	0.7830267
500	0.1604326	0.5371401	0.9883861	1.0125277	0.2948440	0.4202656	0.6566389	0.2243880	0.4334867	0.7893711
550	0.1284776	0.6323583	0.8876644	0.5357884	0.2585332	0.4136827	0.6375314	0.3616309	0.4838149	0.8892903
600	0.1208918	0.6314370	0.7152297	0.3523481	0.2503736	0.4113842	0.4283305	0.4746141	0.5097588	0.9320065
650	0.1231544	0.6782447	0.6157316	0.2824854	0.2499981	0.2930434	0.4422657	0.5338979	0.5332602	0.8631110
700	0.0929485	0.6185446	0.5262171	0.2626468	0.3138901	0.2653133	0.3841524	0.6868151	0.5049041	0.7437766
750	0.1150915	0.6019787	0.4227888	0.3065967	0.3433669	0.2714519	0.3756371	0.5685418	0.5208465	0.5448249
800	0.1373743	0.6411620	0.3526803	0.2858160	0.4349413	0.2236436	0.2998692	0.5754930	0.5355552	0.5274948
850	0.1336791	0.7341016	0.4275889	0.3127867	0.4328804	0.1777089	0.2834897	0.5834677	0.5784890	0.3676458
900	0.1264640	0.7598710	0.4878449	0.3590784	0.5321770	0.1602599	0.2745363	0.6430721	0.5258492	0.1943607
950	0.0960963	0.7872936	0.4775899	0.3153366	0.4868350	0.1391256	0.3391461	0.5651503	0.5590383	0.1363911
1000	0.0920737	0.7661067	0.5099201	0.3851284	0.5165365	0.1552546	0.3175998	0.5041559	0.6669838	0.1062755

0	0.0943857	0.6901006	0.5142364	0.4022331	0.4818964	0.1220822	0.3236021	0.6698008	0.5328130	0.0432611
50	0.1029106	0.5513658	0.7214635	0.4028580	0.3917260	0.2166461	0.7863877	0.7423790	0.5692533	0.1246325
100	0.1100171	0.4391659	0.7962528	0.3565046	0.3647261	0.4516671	0.8347289	0.6421299	0.5212868	0.2976730
150	0.1517747	0.4135400	0.8619652	0.3815273	0.2903054	0.5398503	0.8451198	0.5734300	0.4558693	0.6700703
200	0.1669436	0.3416210	0.8818803	0.2784681	0.1740883	0.6056474	0.8189315	0.4735516	0.4183124	0.8296186
250	0.1534882	0.3913512	0.8587464	0.2218042	0.1670001	0.7075156	0.7853720	0.3756942	0.2952032	0.9033409
300	0.1955073	0.4877910	0.7919651	0.1885725	0.1521697	0.5519424	0.8668442	0.3912433	0.3011671	0.9323264
350	0.1518611	0.4941952	0.7717186	0.1565751	0.1904754	0.6277353	0.9125051	0.3506387	0.3324480	1.0395435
400	0.1719902	0.4862724	0.6845215	0.1545644	0.1747266	0.7113805	0.9544522	0.2716492	0.3297143	0.9747458
450	0.1937253	0.5417974	0.7690283	0.1543840	0.1414341	0.7091203	0.9311612	0.3279944	0.3962012	0.9784576
500	0.1658116	0.4730916	0.7218807	0.1751153	0.1194367	0.7416827	0.8608220	0.3224253	0.3974235	0.9314901
550	0.1091662	0.6082482	0.3817151	0.1453762	0.1284799	0.6909389	0.4442448	0.3722227	0.4052049	0.9188134
600	0.1183057	0.6454473	0.2115541	0.1477510	0.2032886	0.5258584	0.2856897	0.3005252	0.4698994	1.0094975
650	0.1111807	0.6977308	0.1404568	0.1553137	0.3293108	0.3219601	0.2336453	0.3437718	0.4201280	0.9696325
700	0.0991379	0.8220084	0.2325063	0.2226660	0.6525437	0.2189837	0.2493847	0.4972646	0.5381228	0.7863493
750	0.0892689	0.9483555	0.3063662	0.3560190	0.7620441	0.1706608	0.2728299	0.5977307	0.6428290	0.4703387
800	0.0785199	0.9897285	0.4332489	0.4976414	0.6933708	0.1578703	0.3450819	0.7284843	0.6755845	0.2460808
850	0.0963413	0.8089642	0.5956672	0.5897827	0.6276828	0.1121953	0.3527279	0.7831432	0.7717269	0.1556670
900	0.1002376	0.7455557	0.6045814	0.6051255	0.5797607	0.1537013	0.3495780	0.7446642	0.6404094	0.0975085
950	0.0790893	0.6214920	0.7221926	0.5014690	0.5552524	0.1947024	0.3426856	0.8284602	0.5903361	0.1341405
1000	0.1182956	0.5317871	0.6766206	0.4728763	0.4289578	0.1794296	0.3836548	0.8581477	0.5982417	0.1788308

0	0.0943857	0.6901006	0.5142364	0.4022331	0.4818964	0.1220822	0.3236021	0.6698008	0.5328130	0.0432611
50	0.1209415	0.7261034	0.4676907	0.4057899	0.5044928	0.1510943	0.7234479	0.6010011	0.6021366	0.0643646
100	0.1212077	0.6854645	0.4785092	0.4107950	0.4987519	0.2987278	0.8987633	0.7804705	0.5749290	0.1210980
150	0.1215855	0.7077030	0.5212208	0.3765877	0.4593205	0.4551671	0.9488637	0.6924488	0.5773721	0.3639320
200	0.1027413	0.6922123	0.5988588	0.3554227	0.3453333	0.5842253	0.9557308	0.5506859	0.5867738	0.6918435
250	0.1239169	0.7153699	0.5771256	0.3203628	0.2603209	0.6599461	0.8191975	0.6141230	0.6213091	0.8504081
300	0.1196472	0.7769031	0.5163727	0.3074481	0.2261643	0.6383594	0.8172127	0.7085059	0.5338612	0.8896580
350	0.1095137	0.6980122	0.5286101	0.2766977	0.2525402	0.6997246	0.8526422	0.6028140	0.4872893	0.9204318
400	0.1142533	0.6857751	0.4270510	0.2465003	0.2175886	0.6743903	0.8369668	0.5729416	0.5298154	0.9595084
450	0.0955408	0.6807516	0.3580151	0.2870208	0.1723944	0.7773798	0.9442902	0.5783813	0.5904444	0.9879835
500	0.0824704	0.8358497	0.3829724	0.2869510	0.1913219	0.7416516	0.8244787	0.6469729	0.5578638	0.9606962
550	0.1021867	0.8251830	0.4121818	0.3062214	0.2162395	0.6384850	0.5449656	0.6477333	0.6319644	0.9729758
600	0.0923125	0.7921298	0.4068470	0.3012352	0.2065431	0.5106116	0.4331358	0.6684043	0.6481519	1.0124409
650	0.1014453	0.8205099	0.3677625	0.2581637	0.3513396	0.3871302	0.3828234	0.6698696	0.6275702	0.9653455
700	0.1146016	0.9166815	0.3589716	0.4098892	0.4105816	0.2866561	0.2929723	0.6024983	0.7064083	1.0025343
750	0.0976216	0.8682266	0.5333147	0.5151797	0.4969968	0.2535858	0.3358947	0.7924313	0.8233628	0.6254469
800	0.0769517	0.7269816	0.6568066	0.5364488	0.5225472	0.1860458	0.2852144	0.7875698	0.7462248	0.5539278
850	0.0924931	0.6589983	0.6150325	0.5001248	0.4475909	0.1479047	0.2772728	0.8328336	0.6680834	0.3487978
900	0.1196432	0.5497680	0.6484096	0.4849118	0.4285913	0.1285344	0.3596709	0.7664676	0.6214262	0.1687415
950	0.1260410	0.6188581	0.6015360	0.3843893	0.3889242	0.1061779	0.3212403	0.7446060	0.4496166	0.0936242
1000	0.1428836	0.6758323	0.5336980	0.3657749	0.3981742	0.1420228	0.2516597	0.5714364	0.4749837	0.0364901

0	0.0943857	0.6901006	0.5142364	0.4022331	0.4818964	0.1220822	0.3236021	0.6698008	0.5328130	0.0432611
50	0.1001298	0.6668509	0.6062979	0.4452573	0.5101059	0.3244212	0.3697001	0.7261262	0.7764923	0.4237223
100	0.1230339	0.6029301	0.6194318	0.5173611	0.4454097	0.3951608	0.3599161	0.8505522	0.8486683	0.6903838
150	0.1126635	0.7136837	0.7163498	0.5091137	0.4147913	0.4331851	0.3724132	0.8347355	0.8470772	0.8033575
200	0.1070831	0.6753678	0.6380083	0.6111405	0.3394184	0.4379704	0.3303819	0.9245618	0.7675716	0.8481944
250	0.1071711	0.6644407	0.6893637	0.5878701	0.3597917	0.4518329	0.3677003	0.9641491	0.8279196	0.9134009
300	0.1321761	0.6132691	0.7325878	0.5095844	0.3010430	0.4374156	0.3912515	0.7752285	0.8284868	0.9205432
350	0.1107483	0.6305808	0.6895508	0.4951911	0.2776557	0.3957351	0.3970491	0.8094676	0.7803828	0.9943152
400	0.1132359	0.5599320	0.6149739	0.4129726	0.2909749	0.3857077	0.3378051	0.7712117	0.7220421	0.9469867
450	0.1351444	0.5388293	0.5682827	0.3724474	0.3040520	0.3769234	0.3176133	0.7453540	0.7367153	0.9095692
500	0.1379406	0.5979065	0.5608667	0.3836264	0.3333160	0.3989145	0.2561086	0.7799824	0.7426442	0.9031310
550	0.1449847	0.6321601	0.5325149	0.3551527	0.3779821	0.2355761	0.2915457	0.6642654	0.5575743	0.8517201
600	0.1351094	0.6502117	0.4911145	0.3662469	0.3786515	0.1863367	0.2702993	0.5533560	0.5642079	0.6638250
650	0.1442749	0.6282032	0.4330894	0.3090015	0.4355125	0.1381137	0.2890921	0.5337533	0.6155297	0.3815847
700	0.1324166	0.6824111	0.4495216	0.3562938	0.5191983	0.1126587	0.2868732	0.6187020	0.5793917	0.2035377
750	0.1039324	0.8009850	0.4489480	0.3852347	0.5142853	0.1561357	0.2890209	0.6583959	0.5507147	0.1199661
800	0.1013453	0.8481824	0.5334360	0.4484793	0.4950842	0.1344991	0.3716842	0.6208862	0.6164483	0.0900428
850	0.0807763	0.7738724	0.6108042	0.4055775	0.4781744	0.1639752	0.3435150	0.6695640	0.6781642	0.0692714
900	0.0810683	0.6079191	0.5993193	0.4096444	0.4398390	0.1687336	0.3155654	0.7022272	0.6131371	0.0937122
950	0.0785561	0.5215090	0.5227095	0.4143452	0.4777520	0.1216179	0.2992805	0.6436706	0.5418076	0.0780550
1000	0.1175075	0.5688042	0.4679632	0.3747668	0.5556601	0.1607009	0.2814543	0.6253833	0.4722508	0.0604703

0	0.0943857	0.6901006	0.5142364	0.4022331	0.4818964	0.1220822	0.3236021	0.6698008	0.5328130	0.0432611
50	0.1278702	0.2656531	0.6600457	0.6011975	0.4829800	0.0926682	0.3678982	0.6900606	0.5653046	0.0487977
100	0.2190392	0.1133282	0.7267931	0.7585064	0.4176804	0.1159531	0.4468906	0.6692552	0.5255101	0.0512258
150	0.3094939	0.0587442	0.7051299	0.7514609	0.4453705	0.1371029	0.3882695	0.6610487	0.4953124	0.0538369
200	0.3767913	0.0272194	0.7952683	0.7852130	0.4463593	0.2281978	0.3563538	0.5701758	0.5008026	0.0457255
250	0.6798445	0.0263432	0.8205583	0.7849796	0.3893865	0.1755880	0.4424879	0.6129879	0.4906625	0.0872365
300	0.7528713	0.0270765	0.8549091	0.7803673	0.3877046	0.2066747	0.4233301	0.4706365	0.4297132	0.1793884
350	0.8188876	0.0128771	0.7623572	0.5899430	0.3693543	0.2126353	0.4636481	0.4019053	0.3659851	0.2263824
400	0.9306550	0.0136696	0.8865146	0.6713652	0.3442276	0.2253611	0.4427881	0.3260107	0.4052320	0.1827289
450	0.9277607	0.0106978	0.7665442	0.6999302	0.3540594	0.2288749	0.4474484	0.2990034	0.3477567	0.1865751
500	1.0054178	0.0143820	0.7490240	0.6024203	0.3528929	0.2487270	0.5513455	0.2628751	0.3532050	0.2198355
550	0.6897225	0.5393504	0.7064039	0.3455261	0.3340798	0.2417647	0.5590847	0.1822676	0.1655810	0.2046565
600	0.3326603	0.7619656	0.4832870	0.2543958	0.3990893	0.3683755	0.4952629	0.0971490	0.2290596	0.2795230
650	0.1860425	0.7839147	0.3888748	0.2426441	0.4008325	0.3183482	0.4490694	0.1492798	0.4127460	0.5778828
700	0.1308718	0.8349920	0.3690253	0.3065791	0.4730623	0.2603124	0.3472348	0.3718326	0.4956885	0.6306207
750	0.1000635	0.8203481	0.4452933	0.3710801	0.5738375	0.2375101	0.3967707	0.4455499	0.5951756	0.4916689
800	0.0920784	0.7995917	0.4458154	0.4043058	0.5072415	0.2381321	0.3265899	0.6609402	0.6561342	0.4012997
850	0.0841129	0.7396594	0.4788600	0.3946350	0.4722302	0.1914893	0.2859114	0.7101381	0.5684143	0.4315746
900	0.1056131	0.7380613	0.5805699	0.3824525	0.5134437	0.1508195	0.2915970	0.7782921	0.6342551	0.3386202
950	0.0962670	0.6677572	0.5350267	0.4260837	0.5126614	0.1584570	0.3049876	0.7806600	0.5695664	0.2116079
1000	0.1038299	0.7131224	0.5688800	0.4358730	0.4265143	0.1450962	0.3209398	0.6818395	0.5719754	0.1531632
