"Time"	YLR182W	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C
500	0.3987536	0.1714089	0.7074128	0.1567171	0.1033897	0.1588253	0.0319972	0.4085388	0.3058343	0.0867513
550	0.3459548	0.1762011	0.6590401	0.1619819	0.1195178	0.4835889	0.0236444	0.4904112	0.2642603	0.0470416
600	0.5049846	0.2327706	0.6974350	0.1495179	0.2804526	0.6527334	0.0374751	0.6495891	0.1865084	0.0214779
650	0.4353449	0.1118490	0.8414479	0.1325444	0.2936213	0.6269283	0.0212926	0.5166217	0.0863535	0.0200260
700	0.5303771	0.1045670	0.8507840	0.1705894	0.3312795	0.6642911	0.0129432	0.5129128	0.0770263	0.0172593
750	0.4649799	0.1094099	0.7380199	0.1347848	0.2939048	0.8385582	0.0063177	0.5642465	0.0512458	0.0591670
800	0.5365641	0.1172631	0.9341745	0.1963271	0.4588035	0.7669757	0.0190262	0.5789729	0.0749346	0.0249712
850	0.5591734	0.1457669	0.8677068	0.2024675	0.3226393	0.9065625	0.0181447	0.4412776	0.0720595	0.0174230
900	0.4641067	0.1715781	0.8236140	0.2751491	0.2894205	0.8676330	0.0281685	0.5086167	0.1129851	0.0606917
950	0.6068614	0.1674061	0.8196631	0.3443627	0.3817542	0.8359348	0.0197993	0.5600149	0.1278098	0.0611529
1000	0.4993238	0.1946780	0.8045631	0.3672442	0.4950200	0.6495982	0.0417877	0.4308434	0.0823524	0.0827139

0	0.6625423	0.1207681	0.6678800	0.2811809	0.3895553	0.8449006	0.0312431	0.6460082	0.0938999	0.0166526
50	0.4919703	0.1235217	0.5578000	0.4122870	0.5507836	0.5508231	0.0497076	0.5733982	0.0799437	0.0428549
100	0.3013958	0.3305587	0.2788796	0.3248872	0.3912176	0.3401529	0.0093333	0.4927525	0.1070187	0.0193573
150	0.1366103	0.7926422	0.1697763	0.1957422	0.3890777	0.3952493	0.0159452	0.3974944	0.1995073	0.0670320
200	0.1197264	0.6472931	0.1534172	0.1146373	0.2652780	0.2429018	0.0302373	0.4064442	0.1475787	0.0284312
250	0.0579626	0.8097675	0.1517625	0.0558163	0.1538999	0.2905836	0.0140638	0.4430834	0.1505335	0.0564280
300	0.0417265	0.8181580	0.1283142	0.0183237	0.2040998	0.2425089	0.0195983	0.4785194	0.0988262	0.0535447
350	0.0330343	0.8103495	0.1394704	0.0219217	0.1831162	0.2981713	0.0193500	0.4449948	0.1169582	0.0364486
400	0.0025384	0.7473273	0.1460229	0.0263016	0.1446131	0.2349850	0.0366807	0.3637964	0.1080278	0.0428333
450	0.0244714	0.6615051	0.1696516	0.0199242	0.1155577	0.1992454	0.0493711	0.4316223	0.0927486	0.0747262
500	0.0538051	0.8435593	0.1644902	0.0671562	0.1056592	0.2425018	0.0262561	0.3945354	0.1499805	0.0478829
550	0.0746602	0.9211789	0.4046427	0.0361164	0.1142721	0.3216772	0.0135308	0.4693201	0.1522371	0.0610541
600	0.1180013	0.4862273	0.6208986	0.0428211	0.1654648	0.5904663	0.0157553	0.4388157	0.1667515	0.0420437
650	0.1484428	0.2594290	0.6936931	0.0213696	0.3541028	0.7106144	0.0274073	0.4073967	0.1247408	0.0334087
700	0.1943666	0.2092762	0.7465828	0.0401624	0.4642142	0.6687054	0.0308835	0.4910392	0.0716308	0.0281329
750	0.3449953	0.1358841	0.7382444	0.1093673	0.4038676	0.7219041	0.0109762	0.5131302	0.1023871	0.0111348
800	0.4158049	0.1400977	0.8239211	0.1606370	0.3414439	0.7788881	0.0106424	0.5813937	0.0387637	0.0228520
850	0.5509172	0.1551284	0.7348578	0.1515882	0.4052987	0.7955734	0.0371735	0.4493660	0.0692168	0.0392036
900	0.5250287	0.1098959	0.7422624	0.1786701	0.3521758	0.7649310	0.0131298	0.5441760	0.0730458	0.0322059
950	0.5660841	0.1204638	0.7276134	0.2089883	0.4177550	0.8269197	0.0129755	0.4914991	0.0799846	0.0654293
1000	0.4906457	0.1479661	0.8415052	0.2585904	0.3602468	0.7286267	0.0353506	0.4661069	0.1253662	0.0550389

0	0.4997054	0.1447621	0.7729632	0.3046423	0.3849205	0.7546829	0.0122856	0.5102465	0.0704912	0.0314785
50	0.4579399	0.1510549	0.4922265	0.2479849	0.3945247	0.7091612	0.0106137	0.5221256	0.2673574	0.0840300
100	0.5229935	0.3124852	0.3964601	0.2180162	0.3606449	0.7179447	0.0180751	0.6310273	0.4055922	0.0430676
150	0.5094358	0.3635392	0.5141638	0.2601282	0.4811547	0.9051558	0.0177679	0.5453128	0.4662532	0.0462245
200	0.4551053	0.3910566	0.3496343	0.1525896	0.5679684	0.8313512	0.0087457	0.7282446	0.3640477	0.0168535
250	0.3882408	0.4665611	0.3310724	0.1629763	0.5848441	0.7705676	0.0199485	0.6168739	0.4670426	0.0375329
300	0.3015683	0.5419877	0.4834434	0.1276842	0.4687567	0.7580279	0.0123629	0.6570896	0.4229885	0.0243231
350	0.2706304	0.5835984	0.3514835	0.1113980	0.3264403	0.7592775	0.0143790	0.6197396	0.3754283	0.0504653
400	0.1659971	0.5761914	0.3825770	0.1198121	0.3627586	0.8336833	0.0219788	0.4743183	0.4320910	0.0363176
450	0.1889124	0.5685145	0.3620271	0.0726215	0.3863063	0.7225676	0.0319612	0.6385917	0.4343463	0.0644473
500	0.3123590	0.4828866	0.4111409	0.0917247	0.4412833	0.6642100	0.0091120	0.5617910	0.6547666	0.0646746
550	0.2168953	0.5405807	0.5707115	0.0677691	0.3784673	0.7030014	0.0076711	0.6680063	0.2486669	0.0583229
600	0.2666333	0.3835971	0.6610544	0.1462390	0.3680754	0.7494604	0.0038382	0.6938947	0.1563628	0.0390141
650	0.2576779	0.2214631	0.8862222	0.0979202	0.3842706	0.9594348	0.0018396	0.6072799	0.1781532	0.0664938
700	0.2530744	0.1619931	0.7960084	0.1379478	0.2426272	0.8932287	0.0086300	0.4310639	0.1147141	0.0480272
750	0.3512653	0.1195065	0.7689749	0.1156102	0.2860358	0.7524111	0.0055768	0.6356097	0.0864459	0.0456943
800	0.4536505	0.1451106	0.7735836	0.0771491	0.3847891	0.7665241	0.0121150	0.6249756	0.1268076	0.0468112
850	0.4942755	0.1426703	0.7861643	0.1327996	0.3363105	0.7415819	0.0137373	0.5394554	0.1100334	0.0354982
900	0.4644762	0.1284350	0.8237540	0.1374499	0.3204968	0.7691485	0.0132722	0.4424972	0.1593851	0.0284583
950	0.5736939	0.1460335	0.8055283	0.1733451	0.3516241	0.9979653	0.0304595	0.5433963	0.2024644	0.0352181
1000	0.4403297	0.1545882	0.7629858	0.2016094	0.3835228	0.9099794	0.0334413	0.4732525	0.1342692	0.0341621

0	0.6960396	0.1285326	0.6786582	0.3371929	0.3207392	0.8015743	0.0213963	0.6613480	0.1042727	0.0399961
50	0.4377572	0.1467512	0.5566070	0.2958969	0.7473519	0.6818092	0.0128169	0.5164388	0.1683924	0.1759985
100	0.4757837	0.2662721	0.4438758	0.3205535	0.5984959	0.7418541	0.0114813	0.6632827	0.4195466	0.3403930
150	0.2793013	0.4353193	0.2790821	0.3219830	0.7785006	0.7409003	0.0291864	0.6725026	0.4178338	0.4761209
200	0.2261024	0.4752757	0.4282539	0.1707715	0.6857731	0.6951200	0.0119638	0.6741045	0.6817564	0.3901394
250	0.1603685	0.6093474	0.3833046	0.1946482	0.7587532	0.6446823	0.0060594	0.7567492	0.5509044	0.4009879
300	0.1721648	0.4788235	0.4419756	0.1786406	0.7336230	0.9003016	0.0197665	0.6610974	0.6409054	0.5556188
350	0.1535958	0.4462984	0.3917811	0.1413412	0.7784367	0.8113963	0.0289638	0.6511838	0.6029256	0.4917952
400	0.1215723	0.6458261	0.3301488	0.1599440	0.7611421	0.7500987	0.0129553	0.6870307	0.6639736	0.4948084
450	0.1529857	0.5792201	0.5534739	0.1633887	0.8451554	0.7618772	0.0202522	0.6941190	0.6560830	0.4733742
500	0.1495549	0.4935880	0.4049294	0.1437109	0.7199660	1.0337076	0.0056439	0.8242909	0.6490150	0.5781647
550	0.1693485	0.5295154	0.5993358	0.1235488	0.6362129	0.7671051	0.0021449	0.9326752	0.6979924	0.4216375
600	0.2567887	0.3390741	0.8166040	0.1561154	0.4912108	0.5552742	0.0202268	0.7290792	0.4579119	0.1814445
650	0.2475479	0.1677265	0.7493539	0.1453440	0.4471674	0.8319559	0.0459760	0.7254448	0.3165483	0.0871680
700	0.2902141	0.1365566	0.7897813	0.1487966	0.4994466	0.8173980	0.0209164	0.6784052	0.2460995	0.0580106
750	0.3986580	0.1714819	0.8888594	0.1440836	0.3887681	0.7085017	0.0297493	0.7385857	0.1255376	0.0237953
800	0.4124822	0.1403464	0.8434844	0.1582395	0.3769210	0.7919379	0.0130997	0.7033789	0.1342288	0.0258445
850	0.5494585	0.1140321	0.9236041	0.1863084	0.3512728	0.7296996	0.0418565	0.5778959	0.0770686	0.0233897
900	0.7751296	0.0898833	0.7502500	0.1732642	0.2676975	0.8223478	0.0288559	0.4647460	0.0798393	0.0206242
950	0.6468188	0.1122214	0.7641950	0.2238833	0.4203694	0.7365847	0.0267990	0.4375296	0.1096138	0.0485136
1000	0.5275669	0.1185464	0.9712535	0.2460333	0.4210191	0.7353976	0.0252099	0.5247588	0.1140053	0.0365564

0	0.5964109	0.0996887	0.7074537	0.3177925	0.4133356	0.7959311	0.0219216	0.5694023	0.0846436	0.0594922
50	0.5528057	0.1063085	0.7958542	0.4060934	0.3974185	0.6935161	0.0908693	0.5746421	0.2836992	0.0452704
100	0.5166915	0.1655596	0.8895701	0.2938938	0.4688385	0.3943718	0.2192849	0.5540382	0.5146263	0.0386573
150	0.5691011	0.1210485	0.8298329	0.3250074	0.3825545	0.2390426	0.2329436	0.4953984	0.4061663	0.0388439
200	0.7529449	0.1080640	0.8015920	0.3374157	0.2473648	0.1563479	0.2095292	0.6259572	0.5354575	0.0377274
250	0.5814885	0.0829123	0.9994325	0.2701572	0.1614182	0.1256614	0.2581940	0.5364490	0.5969963	0.0312255
300	0.4571612	0.1234579	0.8357469	0.1879436	0.1542189	0.2789629	0.2424016	0.3811488	0.6126590	0.0579116
350	0.3975868	0.1096545	0.8422751	0.2121708	0.1449121	0.2856978	0.2361629	0.4949778	0.5867330	0.0389242
400	0.6063190	0.0840676	0.8222573	0.2529987	0.1248705	0.2485018	0.2465597	0.6973567	0.4608915	0.0380490
450	0.5840608	0.1616143	0.7031238	0.2258309	0.1350699	0.2307916	0.2195178	0.5385958	0.6174948	0.0559092
500	0.5052226	0.1593777	0.7387703	0.2501231	0.1396522	0.2859694	0.2734310	0.5692573	0.5731680	0.0539609
550	0.4186934	0.1621144	0.7638023	0.2493457	0.1455740	0.4424252	0.1309751	0.5516599	0.4614306	0.0404189
600	0.4820108	0.2147479	0.8774579	0.2290437	0.2674566	0.5677744	0.1064598	0.5794631	0.2090662	0.0558397
650	0.5890827	0.1342989	0.7732547	0.1790352	0.3601361	0.6520275	0.0247919	0.4844611	0.1239556	0.0349215
700	0.5626159	0.1292291	0.7924439	0.2527353	0.2872947	0.6943952	0.0479318	0.5292952	0.1549733	0.0340063
750	0.6050426	0.1258206	0.8371369	0.1869993	0.3304486	0.7318501	0.0183617	0.5330050	0.0937828	0.0340265
800	0.6424439	0.1189937	0.8885538	0.2131368	0.2984137	0.8051230	0.0750090	0.3575923	0.0923348	0.0613164
850	0.6073958	0.1474995	0.8433423	0.2325456	0.3623802	0.6524685	0.0197112	0.5335038	0.0635539	0.0666787
900	0.6012747	0.1294635	0.8225567	0.2516586	0.3281536	0.6531615	0.0272614	0.4929635	0.1192119	0.0431991
950	0.7156549	0.0933317	0.7857552	0.2514425	0.3499604	0.7767679	0.0397830	0.4494324	0.0807817	0.0168706
1000	0.5927003	0.1365533	0.8269281	0.3786567	0.4226924	0.8285397	0.0224888	0.4529229	0.0701924	0.0614445

0	0.5725508	0.1913527	0.6072868	0.3251449	0.2984488	0.7983286	0.0302536	0.5110218	0.1037360	0.0496559
50	0.6096910	0.0881300	0.7109691	0.3600943	0.4563756	0.7032927	0.0427298	0.3511458	0.0664174	0.0320500
100	0.4761099	0.1248162	0.7882772	0.3107330	0.4241054	0.6888226	0.0524074	0.4728483	0.0681435	0.0317431
150	0.6823541	0.0774746	0.8741328	0.2353098	0.3955744	0.7219314	0.0055581	0.5550470	0.1550085	0.0725406
200	0.5987221	0.0599485	0.7026470	0.2576593	0.4584748	0.8094286	0.0137126	0.5150716	0.1015176	0.0296032
250	0.7630928	0.0727312	0.7961938	0.3069990	0.3782151	0.6928488	0.0325605	0.5102646	0.0925207	0.0443562
300	0.6472905	0.0951578	0.7029561	0.2912084	0.4303830	0.9057973	0.0153813	0.5071162	0.1269391	0.0395031
350	0.5661847	0.0968968	0.6122050	0.2154880	0.4756964	0.6753685	0.0224877	0.6229360	0.0938936	0.0232795
400	0.6373836	0.1933637	0.6163381	0.3166488	0.3645219	0.8959764	0.0285976	0.7113555	0.1249911	0.0266203
450	0.5342755	0.0733431	0.7783628	0.3393189	0.3434390	0.8115069	0.0136207	0.5672731	0.2105535	0.0458860
500	0.6955732	0.0799109	0.6608025	0.3762023	0.3654426	0.7780876	0.0239175	0.4544287	0.1770608	0.0373382
550	0.6718677	0.1654263	0.8392629	0.3309241	0.4066815	0.7837403	0.0390937	0.5736848	0.1573150	0.0355885
600	0.5837520	0.1881871	0.6835384	0.2796748	0.3838579	0.7929832	0.0481687	0.4768046	0.1241387	0.0589442
650	0.4480924	0.1694300	0.8218255	0.2229529	0.4198975	0.7493284	0.0124073	0.4470936	0.1189497	0.0796161
700	0.5116224	0.1778310	0.8795630	0.3237458	0.3345075	0.8175594	0.0144265	0.5639928	0.1448311	0.0499735
750	0.5189954	0.1178260	0.7388710	0.3086141	0.3763120	0.9364956	0.0099723	0.5827174	0.1601511	0.0340522
800	0.5856535	0.1015707	0.8836714	0.2719862	0.3316952	0.9480055	0.0222433	0.6447673	0.1115486	0.0310737
850	0.5443980	0.2262251	0.6797040	0.1913785	0.4310265	0.8384336	0.0284086	0.5080203	0.1128870	0.0439393
900	0.5534500	0.2079432	0.8616217	0.2370444	0.3625169	0.7614400	0.0143480	0.6896265	0.0900528	0.0669217
950	0.4656307	0.1617897	0.8171352	0.2915976	0.4097167	0.7244252	0.0181506	0.6543305	0.1353406	0.0451184
1000	0.4238577	0.1178670	0.8562873	0.2157699	0.3019962	0.7605004	0.0110179	0.4650697	0.1117731	0.0422605

0	0.7205387	0.1068654	0.6964294	0.2753956	0.3722384	0.9023776	0.0177422	0.6422219	0.0959211	0.0185470
50	0.4696624	0.0993987	0.5722035	0.4219745	0.5410716	0.7830363	0.0478990	0.3871537	0.1286462	0.0700344
100	0.4789979	0.0594941	0.3928902	0.3594699	0.7028882	0.4974211	0.0106941	0.4446486	0.1337401	0.0277278
150	0.4065683	0.1095088	0.3397395	0.3006628	0.8366013	0.4685712	0.0279249	0.4823121	0.1020601	0.0434626
200	0.4348098	0.1188344	0.3762488	0.3365017	0.7250077	0.5102422	0.0308017	0.5201251	0.1071076	0.0171681
250	0.4686448	0.1311697	0.3999621	0.3415074	0.7382590	0.4861664	0.0199159	0.5035515	0.1285815	0.0291923
300	0.5009902	0.0984014	0.3038961	0.3377193	0.7685082	0.5328462	0.0180038	0.4279235	0.0753099	0.0770828
350	0.4212556	0.1525798	0.2881965	0.3314499	0.7251356	0.6027257	0.0125941	0.4312166	0.0848564	0.0439299
400	0.4717698	0.0985683	0.3420887	0.3699963	0.8246911	0.4904072	0.0119250	0.4362399	0.0529794	0.0636834
450	0.5979575	0.1482055	0.2987090	0.3050261	0.7280931	0.5288173	0.0251053	0.5681454	0.1826471	0.0761343
500	0.4850165	0.2599202	0.2330494	0.3312752	0.7630759	0.5862714	0.0221400	0.4378435	0.1441682	0.0365858
550	0.5256435	0.3902091	0.5119217	0.3004431	0.6120670	0.6338604	0.0056867	0.4469421	0.1085908	0.0308877
600	0.3765046	0.4482233	0.8423972	0.2976833	0.5961002	0.7226265	0.0083884	0.4507452	0.0882066	0.0230726
650	0.2607509	0.2399820	0.7254654	0.2651408	0.4476951	0.6953126	0.0142400	0.5315263	0.1406504	0.0304037
700	0.3655084	0.1702486	0.9370458	0.2127828	0.4797418	0.7684129	0.0354543	0.4627179	0.0589199	0.0402783
750	0.3751324	0.1419127	0.7661983	0.2533254	0.4341465	0.7451668	0.0394937	0.4863833	0.0855559	0.0278509
800	0.4578455	0.1015719	0.9211900	0.2736642	0.4246294	0.6751650	0.0228004	0.4744592	0.1178345	0.0237071
850	0.4639379	0.0963642	0.7769605	0.1538913	0.4412529	0.7393383	0.0233260	0.5465756	0.1007835	0.0763360
900	0.6246375	0.1330808	0.7934362	0.2140014	0.3709129	0.7710840	0.0047196	0.5243434	0.1064153	0.0719039
950	0.6362358	0.0712773	0.7831741	0.2811106	0.3862268	0.7598828	0.0177566	0.5081543	0.0826960	0.0468320
1000	0.5302300	0.1074265	0.8808137	0.2178548	0.3662930	0.7144313	0.0401659	0.5378976	0.0864347	0.0301980
