"Time"	YKL112W	YML027W	YOR028C	YPL248C	YOL108C	YIR018W	YJR060W	YGL096W	YKL043W	YER111C
350	0.7016201	0.4625793	0.6400857	0.5001239	0.0742148	0.0145717	0.4248664	0.1583578	0.2141192	0.1712368
400	0.6458205	0.5173798	0.6406573	0.7289833	0.1127683	0.0093704	0.4293326	0.1574513	0.2368744	0.1615153
450	0.6287889	0.5171700	0.6467336	0.5307226	0.0802223	0.0101549	0.3814446	0.1085063	0.1760402	0.1625227
500	0.7371189	0.5233413	0.6799061	0.6479742	0.0262965	0.0088286	0.5766478	0.1064965	0.1713038	0.1940691
550	0.7005506	0.5933342	0.7164660	0.6873377	0.0235964	0.1132614	0.5671911	0.1062379	0.1861127	0.1766567
600	0.6851245	0.5786980	0.7414293	0.6680399	0.0948290	0.2692154	0.6633999	0.0783602	0.1761246	0.1954267
650	0.5472105	0.6023434	0.7179930	0.6864056	0.0616219	0.3535066	0.6950121	0.0874956	0.2857092	0.2881248
700	0.5715270	0.5929758	0.7294311	0.7445095	0.0541219	0.3830403	0.6365370	0.1345971	0.1672566	0.3273955
750	0.6102035	0.4912526	0.6970311	0.6590146	0.0546964	0.2981011	0.5217064	0.1124777	0.1123160	0.3890249
800	0.7387419	0.4711310	0.7084279	0.7582315	0.0739100	0.3029769	0.5358712	0.1275808	0.2030455	0.3877169
850	0.6709369	0.5219318	0.6122192	0.6591924	0.0610685	0.3050770	0.5310572	0.1558603	0.1968322	0.3759000
900	0.6179391	0.4087547	0.6418500	0.6950335	0.0619453	0.3363905	0.5575271	0.1220691	0.1841137	0.2958125
950	0.6082788	0.4682342	0.8062066	0.5608564	0.1243471	0.3127616	0.4946650	0.1034684	0.1436470	0.3238267
1000	0.6097353	0.3912885	0.6676651	0.5727525	0.0953913	0.3213997	0.5956948	0.1151558	0.2100480	0.3227405

0	0.7309836	0.5235232	0.6766592	0.6982499	0.0790179	0.3678377	0.6032391	0.1298668	0.1777665	0.2646490
50	0.2724303	0.4672820	0.6832434	0.6185237	0.0416657	0.2782573	0.5891138	0.1224259	0.1436262	0.2447122
100	0.0575021	0.4112064	0.6467142	0.5998311	0.0869954	0.2361873	0.6963843	0.0942087	0.1725418	0.3326661
150	0.0168574	0.5247677	0.7533704	0.5583310	0.0403498	0.1973209	0.6478830	0.0887294	0.1789659	0.3267807
200	0.0437088	0.3993811	0.6633719	0.5606044	0.0742379	0.2185716	0.5782356	0.1238703	0.1095798	0.4076561
250	0.0284410	0.4611938	0.6526286	0.5459587	0.0669837	0.2584938	0.6079848	0.0333669	0.1742810	0.4247015
300	0.0283097	0.3792978	0.7359766	0.5986247	0.0554901	0.1791814	0.6396885	0.0596030	0.0880012	0.3398762
350	0.0162970	0.3679536	0.7667160	0.4803967	0.0602914	0.1939198	0.6822148	0.0470356	0.1163976	0.3354533
400	0.0119696	0.4421864	0.7364553	0.5566620	0.0604393	0.1867770	0.6427976	0.1041374	0.1262178	0.3804031
450	0.0340333	0.3758629	0.7319464	0.5166934	0.0138349	0.2587973	0.7384896	0.0914949	0.0940788	0.4453665
500	0.0250611	0.5048903	0.6509614	0.5703868	0.0434076	0.2083645	0.7006022	0.0696324	0.1558389	0.3038331
550	0.4203585	0.3968644	0.6985019	0.6211391	0.0729012	0.2524984	0.6446628	0.0748685	0.1546274	0.3374023
600	0.5812717	0.4791677	0.6464746	0.6938678	0.0580644	0.2240334	0.6636928	0.0880667	0.1234955	0.4389722
650	0.8030140	0.4770777	0.6238578	0.6326660	0.0541817	0.3995014	0.5638175	0.0441140	0.1594322	0.3263418
700	0.6919402	0.4497659	0.7602944	0.6661522	0.0407684	0.3787853	0.6150805	0.0897761	0.2075368	0.2734386
750	0.6390970	0.3649575	0.4960828	0.7534714	0.0387980	0.3421799	0.5450630	0.1257534	0.1600381	0.3512440
800	0.6249758	0.4693592	0.6267159	0.6355519	0.0589878	0.4647714	0.6719938	0.0638583	0.1098622	0.4506422
850	0.6862049	0.5265586	0.7400950	0.6864085	0.0474059	0.3729819	0.6008795	0.0795519	0.1453602	0.4430641
900	0.7735114	0.4420789	0.7017925	0.7421643	0.0415876	0.3724168	0.5110915	0.0981164	0.1684658	0.4492438
950	0.6237103	0.4352976	0.7350926	0.7068081	0.0832611	0.3668978	0.6735988	0.0770276	0.1548679	0.2981358
1000	0.7422853	0.5127862	0.7621649	0.6076282	0.0711647	0.4340959	0.5905001	0.0826108	0.2166783	0.4409362

0	0.6552537	0.5403933	0.7691570	0.7701859	0.0482295	0.3921244	0.5477022	0.1303378	0.1961301	0.3117938
50	0.3517017	0.4969464	0.6351819	0.5936439	0.1226454	0.3603740	0.5556570	0.1091012	0.1925232	0.3136487
100	0.2535187	0.5121472	0.6527595	0.7487907	0.1013558	0.4049727	0.5698006	0.1836465	0.1551316	0.3250118
150	0.2261204	0.6082305	0.6729292	0.5150726	0.1444015	0.3292169	0.6117021	0.1760914	0.1682408	0.4160615
200	0.1788853	0.5046701	0.7158937	0.6466390	0.1103070	0.3890972	0.4667929	0.1562311	0.1275303	0.2485911
250	0.2259154	0.5212025	0.6006404	0.6086061	0.1768814	0.3281400	0.4706983	0.1230310	0.1319327	0.2956122
300	0.2509397	0.4939663	0.6904281	0.4499770	0.1264943	0.4265702	0.3632110	0.1898841	0.1969548	0.2419577
350	0.2119411	0.5688325	0.6092391	0.4924168	0.1570750	0.4366022	0.4348393	0.1410208	0.1708470	0.2153217
400	0.2385586	0.5266835	0.5759270	0.5732848	0.1718050	0.3623967	0.4742677	0.2053479	0.2194956	0.3020749
450	0.2619456	0.6298101	0.6883888	0.5019349	0.1679352	0.3769574	0.5032988	0.1851447	0.1742018	0.1880328
500	0.2142425	0.5349629	0.7714013	0.5399716	0.0944857	0.4367716	0.5724312	0.1072174	0.1500635	0.2029677
550	0.4503319	0.5087367	0.7070030	0.4839550	0.1906265	0.3480255	0.4780887	0.1474074	0.2032425	0.2328202
600	0.5557028	0.5833941	0.5683626	0.6429830	0.0976739	0.3200250	0.5899195	0.1071459	0.1948407	0.2538599
650	0.7418336	0.5497199	0.5521722	0.5696592	0.1050442	0.3721689	0.8012669	0.1439805	0.1097340	0.3180027
700	0.7354357	0.5502975	0.6465572	0.6433875	0.0710954	0.4244083	0.5490816	0.0787058	0.1282095	0.3229579
750	0.7247533	0.5503878	0.6534451	0.6457452	0.0528202	0.3391024	0.5897368	0.0891898	0.1431508	0.3501001
800	0.5590215	0.5317707	0.6513477	0.8577818	0.0877832	0.3509477	0.5310557	0.0789083	0.1890097	0.2930138
850	0.5940440	0.5196180	0.7157438	0.7378584	0.0430172	0.4144959	0.4623202	0.0881135	0.2031814	0.2989026
900	0.7378830	0.3917134	0.7289600	0.6890783	0.0603581	0.3296182	0.7386818	0.1251557	0.2154047	0.4594730
950	0.7537143	0.3802153	0.5887257	0.5869058	0.0828228	0.2908081	0.7984338	0.1060399	0.1797194	0.3487303
1000	0.6970144	0.4447467	0.6703456	0.6889701	0.0724402	0.3228728	0.7124369	0.0864058	0.1450293	0.3641766

0	0.7085391	0.5501675	0.6475911	0.6520690	0.0494995	0.3476641	0.6000459	0.1114555	0.1211715	0.3371720
50	0.6491104	0.4655966	0.6832960	0.6568141	0.0676333	0.3125845	0.5609947	0.1035141	0.1796627	0.3847990
100	0.4581405	0.4642504	0.6615144	0.6872053	0.0715071	0.4046029	0.5321390	0.0963204	0.2038982	0.5252744
150	0.5453760	0.3110292	0.7526356	0.6323268	0.1113118	0.3724542	0.6363635	0.1065065	0.1546261	0.5270848
200	0.4270843	0.3253984	0.7821566	0.6678635	0.0867907	0.2523434	0.4550829	0.1142858	0.1981488	0.6192072
250	0.5112196	0.3735286	0.7341676	0.6587577	0.0611608	0.2864314	0.5542203	0.0714284	0.1361372	0.7158612
300	0.5018532	0.3743653	0.6183015	0.6646275	0.0597462	0.3613044	0.6767204	0.0896391	0.2116153	0.7747282
350	0.6081740	0.3487137	0.6986734	0.6921363	0.0535496	0.3402432	0.6947419	0.0897913	0.1336413	0.6524561
400	0.4423616	0.2942364	0.7198951	0.6113632	0.0624077	0.3487346	0.5217643	0.0954093	0.1216527	0.6862463
450	0.4015235	0.2903660	0.5866506	0.7148139	0.0886738	0.3894878	0.5032712	0.0571567	0.0833690	0.7214155
500	0.4952194	0.3998064	0.5783210	0.6612724	0.1081792	0.3227445	0.6128610	0.0575474	0.1210105	0.7161467
550	0.6532024	0.3946704	0.7534586	0.6345049	0.0482702	0.4064739	0.7084224	0.0878937	0.1253643	0.5286283
600	0.5848571	0.3208097	0.6675507	0.6419108	0.0584144	0.3140576	0.5186810	0.0724261	0.1342053	0.5802189
650	0.6089723	0.4002791	0.6695787	0.6764136	0.0429969	0.3475404	0.5765380	0.0951752	0.0995957	0.3920562
700	0.6883379	0.4380896	0.6817080	0.7854950	0.0465597	0.4121243	0.5508668	0.0733828	0.1366351	0.5130138
750	0.6651464	0.5358937	0.7305105	0.6560593	0.0596860	0.2853731	0.6708169	0.0678189	0.2049243	0.2985692
800	0.6884703	0.4867735	0.6489333	0.8160453	0.0243320	0.3431413	0.6434846	0.0706335	0.1543087	0.3293822
850	0.6855616	0.5156898	0.6851221	0.7743896	0.0548360	0.3638144	0.6034456	0.0720718	0.1506001	0.4382792
900	0.6477373	0.5659360	0.5871746	0.7353711	0.0291743	0.3685314	0.6673178	0.0898123	0.1863127	0.3547061
950	0.4657097	0.3671883	0.5486627	0.7117180	0.0334781	0.3742365	0.6202641	0.0593184	0.1839700	0.3868986
1000	0.6065030	0.5619467	0.7716800	0.7614366	0.0325231	0.3621822	0.6419524	0.0443416	0.1937207	0.2717592

0	0.6085256	0.5044110	0.6357315	0.6241314	0.0447660	0.3646280	0.5818031	0.1335795	0.1909518	0.3116816
50	0.8834331	0.5585535	0.6650601	0.5728411	0.0934720	0.2313015	0.5843177	0.0790922	0.1551421	0.3354927
100	0.6392526	0.4010236	0.7821374	0.6414491	0.0343194	0.0928533	0.6882778	0.1169842	0.1962198	0.4830162
150	0.6481324	0.4002137	0.7273745	0.5994180	0.0423020	0.0665565	0.7665646	0.0979267	0.1935111	0.4354647
200	0.8422424	0.3981323	0.7318279	0.5776626	0.0909550	0.0168998	0.6925887	0.1106938	0.2017287	0.4216028
250	0.7175686	0.3941133	0.7352873	0.6122426	0.0730121	0.0098136	0.5396572	0.0916344	0.1440095	0.4569128
300	0.6047944	0.4714111	0.6636360	0.5209720	0.0642251	0.0058943	0.7971247	0.0658535	0.1563909	0.5214368
350	0.6274880	0.4887107	0.6061431	0.5928153	0.0300380	0.0069750	0.6753741	0.0784438	0.0842608	0.4508348
400	0.7322461	0.4591731	0.7054554	0.7374686	0.0372360	0.0077790	0.5958124	0.0733690	0.0985277	0.4622293
450	0.8167498	0.3810400	0.6086543	0.6156670	0.0368390	0.0010424	0.5860187	0.0749261	0.0765100	0.4834491
500	0.8757242	0.4473585	0.7103396	0.6557580	0.0225461	0.0327215	0.5203428	0.0445414	0.1154769	0.5504352
550	0.5018545	0.4539455	0.6589707	0.6481501	0.1041056	0.1304956	0.5697169	0.0772913	0.1689620	0.3896189
600	0.7248679	0.4447036	0.7326410	0.6742798	0.0705523	0.1481477	0.7796786	0.0779647	0.1421175	0.3874884
650	0.6939021	0.5584406	0.8095693	0.6008597	0.1002573	0.2345576	0.5484672	0.0608581	0.1255976	0.3013230
700	0.5584696	0.5067618	0.6385075	0.6707535	0.0353425	0.2857661	0.5736996	0.0743653	0.1767759	0.4000775
750	0.5636921	0.3969630	0.5535618	0.6949851	0.0516766	0.2904878	0.7098201	0.1033162	0.1873437	0.4077935
800	0.6570439	0.4716795	0.6393600	0.7687829	0.0617987	0.2691802	0.6379897	0.0881929	0.1235479	0.2974177
850	0.6596849	0.3890725	0.7017657	0.6515704	0.0517483	0.2762915	0.5833032	0.0737704	0.1572478	0.3124408
900	0.7268948	0.4574759	0.6661928	0.6326475	0.0414403	0.3724990	0.6100504	0.1243895	0.1546576	0.2980506
950	0.7933240	0.4155599	0.6433120	0.7371266	0.0835620	0.3029290	0.5957474	0.1196949	0.1593561	0.3808759
1000	0.6822069	0.4334169	0.5517089	0.6914859	0.0442334	0.3732027	0.6213186	0.0734129	0.1907040	0.3152634

0	0.7029252	0.4883914	0.5862649	0.6904896	0.0533709	0.4320886	0.6362612	0.1078055	0.2003605	0.3449407
50	0.2507564	0.2079085	0.7137790	0.6508349	0.2617703	0.3916182	0.5756886	0.0840691	0.1555015	0.4029946
100	0.1596576	0.1498935	0.7361812	0.5463505	0.3164221	0.3361820	0.4710372	0.0878648	0.0721349	0.3118390
150	0.0755534	0.0448993	0.6317395	0.6026421	0.3618004	0.2884042	0.6303271	0.0851822	0.0944762	0.3970262
200	0.1160415	0.0299814	0.7991400	0.6950929	0.4792000	0.3809806	0.7213242	0.0532045	0.0667326	0.4099202
250	0.0602615	0.0162982	0.6951143	0.5538970	0.3277003	0.3375283	0.6455132	0.0458074	0.0989911	0.4126576
300	0.1179986	0.0227240	0.7420346	0.7521396	0.4427524	0.3444383	0.5352499	0.0505920	0.1738556	0.3263096
350	0.0992236	0.0058009	0.8932092	0.6894669	0.2810227	0.4145935	0.7816905	0.0930481	0.1856952	0.3972892
400	0.1123217	0.0044344	0.6848272	0.6857537	0.2875841	0.3473584	0.5804036	0.1119890	0.3003447	0.5343929
450	0.0981191	0.0064588	0.7865649	0.7277790	0.2642582	0.3065765	0.5629628	0.1194411	0.3025273	0.3464344
500	0.0912513	0.0140076	0.8055362	0.6384205	0.3831497	0.3369919	0.6469547	0.1792061	0.3276786	0.3133679
550	0.4463449	0.1634371	0.6297281	0.5189053	0.2675896	0.3511182	0.6373323	0.1567123	0.3450266	0.3841916
600	0.6417166	0.3517739	0.7831462	0.5750550	0.2698848	0.3296306	0.4236424	0.2132337	0.2604143	0.3456346
650	0.7456220	0.4247331	0.8693741	0.6052829	0.1808931	0.3479004	0.4177326	0.1493018	0.2456082	0.2659889
700	0.5948061	0.4999696	0.7571092	0.6258644	0.1117452	0.4091271	0.4551915	0.1215785	0.2620779	0.2021732
750	0.6731846	0.4485442	0.7290404	0.5832424	0.0971778	0.4193816	0.5092721	0.1539673	0.1976551	0.2280442
800	0.7721422	0.5064590	0.6257957	0.5608651	0.1042781	0.4019830	0.5584641	0.1169952	0.2016443	0.1715834
850	0.5825440	0.5709569	0.6551246	0.7232454	0.0729852	0.4046647	0.4944930	0.1087894	0.1936651	0.2943695
900	0.7058048	0.5105175	0.7110773	0.5547374	0.0726705	0.4133571	0.5606087	0.0971002	0.2201739	0.3007841
950	0.6328243	0.5712178	0.7061313	0.7477307	0.0685284	0.2115950	0.6307092	0.1367360	0.1526444	0.3803398
1000	0.6063397	0.5308363	0.8982727	0.6678765	0.0924805	0.3231633	0.6649709	0.0691765	0.1953983	0.3650575

0	0.7052051	0.5442099	0.6468614	0.6680313	0.0510646	0.4423493	0.5463353	0.0747108	0.1559377	0.3071514
50	0.7775020	0.3210066	0.6560166	0.6060589	0.0474474	0.3449663	0.5506713	0.1760796	0.1564266	0.3768853
100	0.7862271	0.2152379	0.6373819	0.4309843	0.0834086	0.3033573	0.6620726	0.2103408	0.1531534	0.3717511
150	0.6653231	0.1595871	0.6319326	0.2815543	0.2056372	0.2840580	0.4882957	0.3127116	0.1993144	0.3250585
200	0.6155390	0.1365283	0.6237069	0.2223461	0.3100066	0.3134810	0.4134614	0.3784253	0.1422711	0.2853668
250	0.6867212	0.1978930	0.6906957	0.1439315	0.2946419	0.3712122	0.3616941	0.2864031	0.1486022	0.1792396
300	0.6539815	0.1759624	0.6349875	0.2014589	0.2618730	0.3774949	0.3362633	0.2559777	0.1354421	0.1677496
350	0.7563648	0.1336067	0.7787747	0.1321326	0.2552244	0.3822982	0.5704393	0.2311371	0.1732301	0.1074041
400	0.6956533	0.2298670	0.5950950	0.2191303	0.2197750	0.4089961	0.3731137	0.2329209	0.2253404	0.1559413
450	0.7459070	0.1625969	0.7501756	0.2084196	0.2636115	0.3171660	0.5252378	0.2796168	0.1535891	0.1792916
500	0.6870514	0.1756817	0.6667239	0.1499797	0.2391434	0.2612725	0.3616286	0.2789018	0.2053289	0.1800340
550	0.7577603	0.2463200	0.7529444	0.1173994	0.3559786	0.3833417	0.3518286	0.3348537	0.2393188	0.1285101
600	0.6707677	0.3997560	0.7215616	0.2233224	0.3104554	0.3527266	0.3847354	0.2066477	0.1459177	0.1578578
650	0.7241172	0.5659073	0.7017661	0.4437550	0.2762235	0.3847470	0.3961283	0.0991347	0.2082233	0.1814265
700	0.7786006	0.5179068	0.9034555	0.6107151	0.1181099	0.4766114	0.4631632	0.1057692	0.2325559	0.1388360
750	0.5922326	0.5137933	0.5952297	0.7060978	0.1366029	0.3996291	0.5776313	0.0916736	0.2053801	0.2283379
800	0.6625026	0.5539612	0.9071054	0.6237848	0.0706178	0.3900350	0.6066594	0.1539274	0.1846834	0.3005079
850	0.5911745	0.5084134	0.6982795	0.7052869	0.0448439	0.2884976	0.5481463	0.0970848	0.2918819	0.2650064
900	0.7264078	0.4544128	0.8631812	0.7127868	0.0599936	0.3467053	0.5195808	0.0989537	0.2728351	0.2892712
950	0.7401417	0.4902821	0.5886117	0.6382014	0.1056162	0.3280670	0.5234491	0.1509530	0.1935814	0.3044411
1000	0.6321889	0.4784640	0.8273126	0.8030680	0.0790844	0.3469251	0.5791447	0.1004567	0.1638633	0.2930535

0	0.6946516	0.5720134	0.6603802	0.7491164	0.0451023	0.3947813	0.5467591	0.0606637	0.2084175	0.3061043
50	0.7919129	0.5639854	0.6863080	0.5266579	0.2506847	0.3232565	0.6123181	0.1458833	0.2796834	0.2122324
100	0.6932645	0.4803665	0.6630846	0.6331034	0.4590181	0.4398932	0.5290935	0.1804374	0.1926032	0.2893065
150	0.7261234	0.4948411	0.7708220	0.6106465	0.5444196	0.3456391	0.5226666	0.2832415	0.2012173	0.3308160
200	0.6199079	0.4292336	0.6890638	0.3479672	0.5207765	0.3695035	0.4601721	0.2496220	0.1980357	0.3485647
250	0.6255760	0.4597247	0.7396342	0.2800075	0.5158264	0.3754975	0.3963152	0.3076185	0.1542241	0.3192257
300	0.6392101	0.4268899	0.6979871	0.2425728	0.5897671	0.3276620	0.3654103	0.2600782	0.1767139	0.2117858
350	0.7203446	0.6041015	0.7277366	0.2061197	0.4797582	0.3921372	0.3178954	0.3608686	0.2440074	0.1578549
400	0.5850816	0.6528890	0.6684945	0.2153710	0.4254577	0.3605437	0.2824399	0.3085943	0.2237304	0.1409979
450	0.7814633	0.6315179	0.6254549	0.2377289	0.4643768	0.3733278	0.2819182	0.3166435	0.2053005	0.0809641
500	0.7839440	0.5741553	0.6568209	0.3002953	0.4335649	0.3432865	0.3450841	0.2762901	0.2122233	0.1738174
550	0.6150472	0.5610687	0.7071044	0.3117894	0.3591435	0.3763607	0.4212028	0.1942575	0.2148118	0.1890187
600	0.7059091	0.5776940	0.7412421	0.4800490	0.3181609	0.4258571	0.3643519	0.1370203	0.2015313	0.1932680
650	0.6300819	0.5782933	0.7602091	0.6386730	0.2534095	0.3994761	0.4973701	0.1367566	0.1592793	0.1036413
700	0.6280320	0.6567378	0.8539694	0.5889219	0.1761813	0.3944304	0.4823973	0.1383018	0.1184613	0.1883146
750	0.6103579	0.6910667	0.7173821	0.6179449	0.1053861	0.3879816	0.4680441	0.0660507	0.1845892	0.2333065
800	0.6274208	0.5044976	0.6395244	0.6956232	0.0848403	0.3739527	0.6132017	0.0952354	0.1659962	0.2139767
850	0.7155212	0.6055522	0.5586828	0.7074461	0.0862179	0.3972504	0.5816168	0.0799939	0.1567538	0.2019155
900	0.6527664	0.6183161	0.5496415	0.7012673	0.0734174	0.3605955	0.5258272	0.0867151	0.1392791	0.2594418
950	0.6324776	0.4626984	0.7706277	0.6547955	0.0450427	0.3290391	0.5020016	0.1231439	0.1338732	0.2932770
1000	0.7095004	0.4645101	0.5931808	0.6555684	0.0717365	0.3073083	0.5895483	0.1043806	0.1346770	0.2692657

0	0.6709110	0.3965703	0.4642105	0.7195631	0.0481994	0.4239634	0.7591500	0.0813566	0.1579320	0.3453022
50	0.6287124	0.2791506	0.5821162	0.4076552	0.2095315	0.3910504	0.5917133	0.0932341	0.1527292	0.3981035
100	0.5674225	0.1647317	0.6262964	0.2443038	0.2970151	0.2672202	0.5775207	0.0473861	0.1739982	0.4806076
150	0.6782342	0.0759825	0.6733565	0.1738769	0.3680790	0.2230802	0.6215849	0.0709169	0.1794767	0.4761514
200	0.7285070	0.0655069	0.7538468	0.1713765	0.4052196	0.2477511	0.6322712	0.0841722	0.1969335	0.5593683
250	0.6016804	0.0663717	0.6850507	0.1825569	0.3913775	0.3010844	0.5799530	0.0862656	0.2162080	0.6210195
300	0.7580852	0.1157431	0.6641806	0.1157235	0.3319686	0.2549208	0.4838971	0.0861894	0.2287949	0.4654059
350	0.6931342	0.0682499	0.6097734	0.1250013	0.3755036	0.3479729	0.5294571	0.0949106	0.2036251	0.4944689
400	0.6829741	0.0501195	0.7189944	0.0987299	0.4128940	0.3281159	0.6775372	0.1225816	0.2450049	0.5020783
450	0.7140990	0.0301297	0.6461425	0.1149579	0.3255595	0.3293272	0.4392927	0.1291858	0.1967678	0.5840242
500	0.5985301	0.0309038	0.7260143	0.1368348	0.3989770	0.3823539	0.4718791	0.1042880	0.2385905	0.4678361
550	0.6897475	0.1690931	0.4965723	0.3735851	0.2717876	0.4000886	0.5416066	0.1103792	0.2124876	0.5314087
600	0.5442600	0.3669822	0.7019984	0.4248528	0.1621568	0.3874831	0.5517926	0.1528283	0.1727159	0.3664542
650	0.7804161	0.3898890	0.6401713	0.4634475	0.1063179	0.3970763	0.5592327	0.0925790	0.1398753	0.3060295
700	0.7101622	0.5337019	0.6386706	0.5817020	0.0879830	0.3614142	0.6252409	0.0705693	0.2195400	0.2912303
750	0.6819066	0.5276220	0.6411203	0.8191053	0.1322666	0.3008745	0.6442745	0.1201082	0.1590341	0.2781434
800	0.6983803	0.5346231	0.7825641	0.7589532	0.0848571	0.3103247	0.6060644	0.1210928	0.1317913	0.2460888
850	0.7425446	0.5520566	0.8886953	0.6087882	0.0647095	0.2962329	0.6389691	0.1199995	0.1460995	0.3260210
900	0.4971146	0.5507725	0.7864429	0.7962743	0.0731509	0.3443950	0.5649563	0.0821220	0.2931360	0.2631595
950	0.6517532	0.3919604	0.6961211	0.6868545	0.0808513	0.2953775	0.5645670	0.0980771	0.1249483	0.2577130
1000	0.5240200	0.5612513	0.7166137	0.6353741	0.0952753	0.4047517	0.4462570	0.0943531	0.1554678	0.2684083
