"Time"	YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C
500	0.6994204	0.1688905	0.0392709	0.5744311	0.0863116	0.7903451	0.5631664	0.0828473	0.6552489	0.7530006
550	0.6258902	0.1981898	0.0495559	0.4028911	0.0995397	0.6776537	0.5070102	0.1836497	0.5836173	0.7699959
600	0.4659320	0.0570088	0.0803167	0.3128399	0.1004368	0.7331574	0.5013210	0.2732884	0.5450532	0.8195180
650	0.3487275	0.0760897	0.2314528	0.2634160	0.0916788	0.8427703	0.6422144	0.2013825	0.5767147	0.7830272
700	0.2265372	0.0381340	0.2204626	0.2135044	0.1077066	0.7997823	0.6751075	0.2587282	0.6787791	0.7511738
750	0.1583248	0.0764834	0.2795940	0.2188944	0.0963565	0.6714397	0.7339664	0.3813955	0.5672428	0.7843882
800	0.1179089	0.1596350	0.4860952	0.1076086	0.1171388	0.7161732	0.6112871	0.2820313	0.6458006	0.7549061
850	0.2973204	0.3143362	0.4892718	0.1075685	0.1170213	0.9331871	0.5928062	0.2311524	0.5868874	0.8632911
900	0.4246555	0.4524479	0.4743467	0.0743690	0.1416060	0.8551421	0.6872034	0.2790527	0.6161389	0.6871561
950	0.8198614	0.4826445	0.5242529	0.1708661	0.1328318	0.8346924	0.5503331	0.2984691	0.5887157	0.7719228
1000	0.7211388	0.6147035	0.6294650	0.0752402	0.0810147	0.9176726	0.6812965	0.3672133	0.4350237	0.7266216

0	0.7879587	0.8244785	0.5674055	0.1171565	0.0853145	0.7448620	0.7324168	0.5910228	0.4185437	0.7999733
50	0.9303489	0.7742354	0.5962026	0.1901382	0.1375324	0.7274386	0.6901686	0.6188103	0.4287743	0.6907495
100	0.6622576	0.7815845	0.2966548	0.3174610	0.1213771	0.7343549	0.8074319	0.5498088	0.4141512	0.7348531
150	0.6227876	0.4414011	0.1972019	0.3896438	0.0823220	0.8821931	0.6588597	0.5304725	0.2973328	0.7147502
200	0.7483511	0.3168806	0.1172423	0.4433453	0.0849049	0.6907601	0.6360210	0.5431811	0.3908569	0.6576585
250	0.6108755	0.1502927	0.0696137	0.4328977	0.0690401	0.7931587	0.6074536	0.5436277	0.4889636	0.6019317
300	0.6144371	0.1263663	0.0498636	0.4679373	0.0525887	0.6660613	0.5871912	0.3687986	0.5765687	0.6397923
350	0.3922524	0.0510926	0.0302396	0.4937362	0.0189088	0.8127520	0.4255613	0.3533083	0.5378647	0.6760499
400	0.3228638	0.0476142	0.0209147	0.6104351	0.0272730	0.9022534	0.5796556	0.4361023	0.5095790	0.7415554
450	0.2519568	0.0715233	0.0094129	0.5323754	0.0541534	0.8224320	0.4924163	0.3281476	0.4350270	0.7502430
500	0.2499559	0.0439315	0.0158114	0.5853178	0.0431190	0.7599704	0.5667429	0.2890172	0.5705355	0.7702233
550	0.1837961	0.0472287	0.0403239	0.4164964	0.1440044	0.7817240	0.6000441	0.3888102	0.6407197	0.7337736
600	0.0782180	0.0655760	0.1285399	0.2205956	0.1165355	0.8305251	0.6153048	0.3197428	0.6704038	0.8244757
650	0.0598134	0.0286739	0.2209862	0.1907319	0.1322000	0.7760721	0.4901269	0.3747632	0.5434762	0.8191206
700	0.0489893	0.0333049	0.2652042	0.0679597	0.1260766	0.6561678	0.6146948	0.2814450	0.6448223	0.7383033
750	0.0539344	0.1082136	0.4117145	0.1402809	0.0984200	0.8648241	0.7716913	0.2763472	0.7073260	0.6682994
800	0.1440418	0.2701575	0.5550044	0.1235611	0.0614861	0.7638504	0.6667677	0.2438999	0.6296591	0.8157611
850	0.3835922	0.5916180	0.4720326	0.0895087	0.0668642	0.9635587	0.8221263	0.2853217	0.6981338	0.8051763
900	0.5603257	0.7207817	0.5893203	0.1438413	0.0594929	1.0241819	0.7079558	0.2703452	0.4897953	0.8782732
950	0.7035190	0.7178061	0.5795055	0.0720070	0.0979440	0.7993037	0.6373272	0.3756984	0.5301939	0.7983759
1000	0.6798173	0.7548061	0.5774633	0.1065763	0.1063708	0.7648347	0.6349168	0.3606233	0.4844944	0.7602724

0	0.9490451	0.7299730	0.5504440	0.0918173	0.0799457	0.6237042	0.7312157	0.4869280	0.4844221	0.9516084
50	0.7658845	0.8552142	0.4124836	0.0896523	0.0928902	0.7251969	0.7536370	0.4845576	0.5407353	0.7753217
100	0.8733491	0.7199143	0.2185610	0.1442518	0.1040296	0.7881512	0.8461779	0.4625737	0.4389457	0.7515116
150	0.6807344	0.4305958	0.1463492	0.1155254	0.0569543	0.7132972	0.6544689	0.4906482	0.4327935	0.6673193
200	0.7349697	0.1994411	0.1113392	0.1063442	0.0509267	0.7607653	0.9465264	0.5120734	0.5044615	0.7277861
250	0.6586121	0.1076472	0.0740489	0.0585866	0.0330123	0.7955313	0.8299454	0.3615276	0.6286593	0.8062837
300	0.4097478	0.0542657	0.0796745	0.0938827	0.0260999	0.9053858	0.6870262	0.3675663	0.4945202	0.8678222
350	0.2532423	0.0702554	0.1359770	0.0771281	0.0231410	0.7306069	0.6825206	0.2902633	0.7007946	0.7294215
400	0.1588606	0.0859191	0.0818378	0.0710153	0.0698570	0.6950856	0.7849205	0.2942134	0.5834312	0.6980011
450	0.1271983	0.0251976	0.0834653	0.0692628	0.0240348	0.6037554	0.9033640	0.2733388	0.6374622	0.7368602
500	0.0664771	0.0648106	0.0638161	0.0664399	0.0901093	0.8260392	0.8029066	0.3404041	0.5561128	0.6933531
550	0.1255564	0.0105247	0.2448638	0.0720262	0.0731256	0.8045350	0.6834854	0.2682143	0.5857611	0.7150574
600	0.0791012	0.1747502	0.4598122	0.0899188	0.0487876	0.7445090	0.7560054	0.2679454	0.5337210	0.8603117
650	0.2319187	0.4133391	0.4828733	0.1001565	0.1193060	0.6857765	0.7000869	0.3341617	0.8551539	0.9011867
700	0.4552905	0.5733265	0.6361696	0.1067641	0.1429434	0.6669683	0.7424505	0.3431135	0.6884865	0.6282488
750	0.6715824	0.6554174	0.7204791	0.0652266	0.1184620	0.7041022	0.7418803	0.3283158	0.5745606	0.8280652
800	0.5963575	0.7103475	0.6079981	0.1070968	0.0932485	0.7726585	0.5983231	0.3087411	0.5538533	0.9232493
850	0.6105662	0.7757709	0.4928795	0.1399788	0.1412091	0.6553386	0.8431401	0.3887732	0.5218596	0.6866904
900	0.7087234	0.6804599	0.4270480	0.1786837	0.1474548	0.7474489	0.7371423	0.3186895	0.4941398	0.6198990
950	0.6105130	0.6750385	0.4916531	0.1232610	0.1238853	0.8822308	0.6714539	0.4111723	0.4014523	0.7451935
1000	0.7858508	0.6601035	0.5382358	0.1585921	0.0909724	0.7731785	0.7368651	0.4627301	0.4004792	0.9178593

0	0.8116331	0.6321543	0.5877048	0.0876925	0.0639569	0.8633145	0.6910098	0.4962615	0.3819431	0.7345563
50	0.8158048	0.7509266	0.5215907	0.1073113	0.0990958	0.8256604	0.7142297	0.6045028	0.3582950	0.8497875
100	0.7544849	0.6515095	0.4489827	0.1309562	0.0617836	0.8059346	0.6755161	0.5742309	0.3708300	0.7674408
150	0.6741332	0.6022321	0.2899344	0.1613795	0.0483023	0.7500826	0.8661788	0.5958432	0.4579415	0.6807774
200	0.7249808	0.4804895	0.2749177	0.1086878	0.0397628	0.7488202	0.8024396	0.5940856	0.4560210	0.8276933
250	0.7349190	0.4005436	0.2877858	0.1153429	0.0603044	0.8288517	0.6491802	0.4859553	0.5425936	0.7904440
300	0.6823019	0.3081183	0.3139565	0.0700886	0.0354091	0.6749020	0.5828157	0.5318015	0.4282028	0.7285816
350	0.6348120	0.3311456	0.3213997	0.0571937	0.0578769	0.6468144	0.8395662	0.4283319	0.5366898	0.7546666
400	0.6495141	0.3940450	0.3835782	0.0778666	0.0271691	0.7795109	0.7871561	0.4722014	0.5338801	0.8106415
450	0.6407238	0.2677448	0.2211403	0.0718308	0.0291483	0.6755868	0.8091186	0.3966556	0.5472481	0.8525488
500	0.6129732	0.2194486	0.3219326	0.0742538	0.1056139	0.7775152	0.8059516	0.5263660	0.5768720	0.8349964
550	0.5867132	0.2379871	0.4573152	0.0677769	0.1488103	0.7052812	0.6879146	0.4133058	0.6427217	0.7424784
600	0.7337879	0.6325683	0.5418231	0.1146092	0.1245950	0.7820586	0.6926136	0.3354058	0.5405385	0.8708194
650	0.7174298	0.6295868	0.6775896	0.0866274	0.0842348	0.7838157	0.8063450	0.3839011	0.4852177	0.7649573
700	0.7911756	0.7594495	0.6474314	0.0801114	0.0880502	0.8074437	0.7586963	0.3933285	0.5678906	0.6770366
750	0.9432007	0.6290251	0.6604401	0.1097972	0.1112748	0.7312784	0.7072566	0.4315701	0.5066915	0.7710836
800	0.9912930	0.7756107	0.5393345	0.1312382	0.1260614	0.7778283	0.7992039	0.4659184	0.3998582	0.7551670
850	0.8532451	0.6985732	0.5924042	0.1471159	0.1286041	0.7304744	0.9823070	0.3794646	0.4441239	0.7895534
900	0.7357873	0.6238467	0.6030014	0.1663084	0.0701094	0.7209354	0.6753249	0.4574919	0.2905877	0.7763191
950	0.6303106	0.7594437	0.6102384	0.1308121	0.1117964	0.6614414	0.6671080	0.5527773	0.3427748	0.6979961
1000	0.8436865	0.8292383	0.6309914	0.1909494	0.1327996	0.6759564	0.6388080	0.3981558	0.3731841	0.9356842

0	0.6620658	0.7348651	0.6389404	0.1025275	0.1078043	0.7406391	0.7435255	0.5716088	0.4366066	0.8351359
50	0.7606829	0.8317279	0.6689042	0.1004761	0.1212817	0.9382926	0.6848244	0.5916443	0.4300581	0.8221404
100	0.7037589	0.7875100	0.4621005	0.0937105	0.1383503	0.7475640	0.7880478	0.5079808	0.4731187	0.6989064
150	0.7344721	0.8134799	0.5375504	0.0761612	0.0904951	0.7684418	0.7978207	0.4445524	0.5396473	0.7432588
200	0.7857722	0.7468529	0.5961179	0.1405499	0.1059190	0.7257901	0.6666890	0.3537486	0.5323634	0.7360909
250	0.8195992	0.7578699	0.5939057	0.1160359	0.0911551	0.7350149	0.8476367	0.2917403	0.5531359	0.6846754
300	0.7449909	0.7083354	0.6761434	0.1432104	0.0848883	0.7736007	0.8422396	0.3213590	0.4715186	0.7539167
350	0.7809709	0.6854287	0.6085716	0.1503763	0.0933951	0.6802017	0.6448418	0.3103560	0.6634042	0.6996309
400	0.8366677	0.7978951	0.5508019	0.1449398	0.1122058	0.8338643	0.5401837	0.3137543	0.5628557	0.6274506
450	0.6883401	0.6272756	0.5033988	0.0824422	0.0810751	0.7677321	0.7021976	0.3938748	0.5250077	0.7670650
500	0.7451963	0.7879926	0.7157696	0.0657199	0.1695388	0.6451267	0.6053891	0.3801890	0.6920245	0.7668162
550	0.7181158	0.8318797	0.6809810	0.1064778	0.1179956	0.8225917	0.6803618	0.3862380	0.5797334	0.7887346
600	0.7980480	0.7024902	0.5561251	0.0787158	0.1497734	0.9221936	0.8688759	0.4406416	0.4796556	0.7776640
650	0.8344370	0.7469963	0.5579101	0.0956640	0.0878402	0.9591324	0.7102853	0.4527876	0.3865382	0.7571066
700	0.6908821	0.6078186	0.5552615	0.1181679	0.0883948	0.7549469	0.7756184	0.4511570	0.4786297	0.7382094
750	0.7219091	0.7115802	0.5508897	0.0862126	0.1003996	0.8047451	0.7455971	0.4044162	0.4095200	0.7898490
800	0.6221547	0.7209259	0.6406719	0.1227510	0.1487514	0.7746577	0.6219213	0.5102495	0.3218118	0.7537989
850	0.8277973	0.8049689	0.6541920	0.0744456	0.1353869	0.7479132	0.8001118	0.6068351	0.4676913	0.6612563
900	0.8193150	0.8481876	0.5897210	0.0670229	0.0486386	0.7356608	0.6949723	0.5124111	0.4169134	0.7817245
950	0.7809427	0.6172281	0.7084644	0.0594753	0.1090457	0.8182040	0.5597005	0.6081301	0.3507372	0.7402816
1000	0.8320164	0.6649573	0.5568837	0.1032228	0.1012676	0.7682148	0.7187389	0.5169728	0.3614309	0.7781129

0	0.6886647	0.6997983	0.5829516	0.1115580	0.1254840	0.7850181	0.7423501	0.5208613	0.4091739	0.9262752
50	0.5914852	0.6690131	0.5800486	0.1313733	0.0347407	0.7611495	0.8293038	0.5483857	0.3894320	0.7176170
100	0.8363601	0.7316773	0.3787408	0.1509676	0.0174331	0.6524249	0.7312885	0.5593025	0.4552933	0.8468448
150	0.7651559	0.6203404	0.2632603	0.1166119	0.0400767	0.6676234	0.9097935	0.5883437	0.4501955	0.6444876
200	0.7504130	0.5822265	0.2479982	0.1251415	0.0287449	0.7286963	0.8503117	0.5492519	0.4136580	0.6856014
250	0.8040396	0.6705897	0.1997677	0.0448688	0.0096955	0.5845996	0.7037115	0.5076005	0.4908839	0.7006952
300	0.6841578	0.5712627	0.2717316	0.0630712	0.0061895	0.6356104	0.6729515	0.4791516	0.4343194	0.7966186
350	0.7419855	0.5045542	0.2980780	0.0386283	0.0249281	0.6183560	0.8486171	0.4251437	0.4116516	0.7254898
400	0.7937606	0.6142498	0.2052270	0.0742499	0.0176571	0.6617636	0.8144835	0.3935280	0.4773988	0.8390082
450	0.8299613	0.6471885	0.3149111	0.1378107	0.0494340	0.7396390	0.8959248	0.3916024	0.5392845	0.6325850
500	0.6997169	0.4999632	0.1754945	0.0630712	0.0249665	0.7917415	0.7603036	0.5516003	0.3011095	0.6794610
550	0.6683050	0.3835670	0.2755598	0.1283061	0.0258391	0.8029702	0.7480077	0.5002593	0.4360359	0.6630455
600	0.5562781	0.3364256	0.5446047	0.1100080	0.0664177	0.6847643	0.6362406	0.4415286	0.4583298	0.6348842
650	0.6655152	0.5835239	0.5080983	0.0778980	0.0467482	0.7984238	0.6964555	0.3648884	0.5209074	0.6608291
700	0.6048917	0.6918835	0.5237343	0.1087721	0.0568003	0.7069697	0.6993765	0.4860632	0.5136952	0.8935807
750	0.7142850	0.7823167	0.7378761	0.0900311	0.1010324	0.7361061	0.6536538	0.3749532	0.3538245	0.8103356
800	0.6448551	0.8168877	0.7488743	0.0794166	0.1237388	0.7766112	0.6322297	0.4814983	0.3857652	0.6468304
850	0.8736801	0.7406512	0.7644833	0.0954400	0.1128797	0.6662317	0.7568656	0.5465263	0.3472757	0.8265278
900	0.8560961	0.7212157	0.7520888	0.1140359	0.1119130	0.8253919	0.6736539	0.4614384	0.3966127	0.7681929
950	0.6144624	0.8136568	0.5277531	0.1264418	0.1184283	0.8931731	0.6329456	0.6425809	0.3894872	0.7796358
1000	0.8617839	0.9371850	0.7079052	0.1025477	0.1064225	0.7276226	0.7490278	0.6150705	0.3601333	0.6330679

0	0.8264036	0.7028072	0.5473731	0.0882791	0.0860848	0.6512743	0.6983804	0.4796472	0.4408786	0.8436860
50	0.8937806	0.8652507	0.6509773	0.1170989	0.0858598	0.7103816	0.7455361	0.5189354	0.3206680	0.7075614
100	0.7873093	0.7750301	0.5878913	0.2474072	0.1005615	0.9085534	0.7471866	0.4360749	0.3359209	0.6563022
150	0.8626346	0.5994332	0.4247601	0.2498097	0.0759209	0.5984759	0.6627455	0.3802950	0.3146805	0.4957925
200	0.7701150	0.6605557	0.3741789	0.2609280	0.0624790	0.6231559	0.6664130	0.5274431	0.3448737	0.4578311
250	0.8406584	0.4823116	0.2498035	0.2770401	0.0499141	0.7864497	0.6769504	0.6511509	0.3554874	0.6075560
300	0.9583546	0.2780964	0.2461377	0.3373224	0.0322080	0.8606157	0.7283616	0.6030718	0.3377403	0.5209191
350	0.7102417	0.2681832	0.2217603	0.2843493	0.0608402	0.7351185	0.6142022	0.5786702	0.3184225	0.4423975
400	0.7765180	0.1486581	0.1616097	0.2771793	0.0623094	0.7046565	0.4793507	0.5293905	0.3948245	0.4342730
450	0.6185934	0.0656997	0.1202469	0.2886566	0.0739908	0.7364495	0.5100831	0.4514979	0.6605049	0.4990517
500	0.4284134	0.0653954	0.2190830	0.3191548	0.0478839	0.7989815	0.4114847	0.3180170	0.6561345	0.4855286
550	0.3791806	0.0743190	0.2239077	0.2165983	0.0801456	0.9285986	0.4061030	0.2951607	0.5337780	0.5953402
600	0.2091739	0.0911353	0.2558806	0.1325846	0.1120706	0.8661018	0.6595278	0.3646902	0.7090503	0.5796228
650	0.1551156	0.1641629	0.3510988	0.1064403	0.0918905	0.8600753	0.6125165	0.3602314	0.5922510	0.7402650
700	0.2508866	0.2918513	0.4294007	0.1366554	0.1677766	0.8495293	0.6551500	0.3634190	0.6918164	0.6638431
750	0.4542237	0.4844268	0.4746257	0.0878765	0.0934696	0.9242578	0.6806229	0.3757706	0.6834643	1.0412478
800	0.5686091	0.6317930	0.5258343	0.1520366	0.0790366	0.7462175	0.5046511	0.3132212	0.6056189	0.7006006
850	0.7797963	0.6210694	0.5712548	0.1454721	0.1342762	0.6544256	0.6625098	0.3241865	0.4556450	0.8177222
900	0.8777918	0.7335510	0.4855383	0.1241552	0.1498689	0.6538920	0.6173566	0.3687662	0.4652842	0.7327285
950	0.8008445	0.6039577	0.5029885	0.1275414	0.0929820	0.7599835	0.5949333	0.4121738	0.5360852	0.7308402
1000	0.7284673	0.9299838	0.5463019	0.1180348	0.1006022	0.7511234	0.8012739	0.4415288	0.3800002	0.7911055

0	0.8504716	0.7274616	0.4999103	0.0740632	0.0834274	0.7861031	0.6529928	0.4709179	0.4246083	0.8203290
50	0.6927541	0.6324130	0.5338869	0.1056604	0.0684652	0.7272080	0.6429075	0.5147278	0.4290745	0.7112264
100	0.7247330	0.7157200	0.4197708	0.1030251	0.1072914	0.6606278	0.7142466	0.5288253	0.3614248	0.5960825
150	0.7315243	0.7978793	0.5466653	0.1294477	0.1215831	0.9590361	0.6671159	0.5015510	0.2886598	0.5993023
200	0.6952436	0.7363553	0.7320358	0.1167825	0.0906712	0.7384804	0.6774552	0.7470240	0.3651014	0.6290112
250	0.6722635	0.6539684	0.6695474	0.0918203	0.1331763	0.7274687	0.7590139	0.7339087	0.3218492	0.5150078
300	0.9869613	0.7424662	0.7063091	0.1165984	0.1139442	0.6016880	0.6141733	0.5583384	0.3747238	0.6074785
350	0.6516099	0.7502502	0.5819082	0.1323397	0.1454674	0.7836928	0.7476082	0.5365305	0.3007958	0.5775192
400	0.7472121	0.6678734	0.6059672	0.1200090	0.0820517	0.7790856	0.6062758	0.6091342	0.3501376	0.6283087
450	0.8362543	0.7887970	0.6344294	0.1513774	0.0890008	0.7383291	0.6684300	0.5473006	0.3779417	0.6261082
500	0.7867394	0.8516776	0.6639420	0.1144458	0.1016156	0.6386064	0.6787985	0.6248837	0.3161103	0.5860859
550	0.8233049	0.7519066	0.6230157	0.1111068	0.0833056	0.7711244	0.5717309	0.5643601	0.2870256	0.7069015
600	0.9103093	0.6165478	0.5651107	0.1081790	0.1326263	0.8657311	0.5881643	0.6361929	0.3430456	0.7247380
650	0.8586225	0.7051372	0.6194137	0.0631318	0.0984032	0.6351652	0.6151654	0.7281977	0.3511797	0.7183690
700	0.7360581	0.6976350	0.5286094	0.1524632	0.0891414	0.7908052	0.7164484	0.6740580	0.3374626	0.6510553
750	0.7943394	0.7546910	0.5858549	0.1179112	0.1161383	0.8152624	0.8256786	0.6559510	0.4297579	0.6850768
800	0.8796693	0.7299384	0.4641003	0.1021493	0.1325433	0.7284120	0.7204203	0.6088578	0.3842496	0.7096324
850	0.6708020	0.6746100	0.5248260	0.1639439	0.1314269	0.8311519	0.7577456	0.5895000	0.3499841	0.6486291
900	0.7250530	0.7060561	0.5419933	0.0969217	0.0838691	0.7136880	0.7893432	0.6275917	0.3033113	0.6618283
950	0.7270821	0.7531308	0.5055789	0.1119390	0.0926698	0.6744979	0.7286673	0.6019037	0.3275847	0.7614100
1000	1.0062939	0.5966965	0.7225237	0.1055610	0.1258982	0.7223477	0.6793220	0.4741362	0.3130512	0.6600072

0	0.7526393	0.7033614	0.5555866	0.0902279	0.0560387	0.7406716	0.7453269	0.6123603	0.3706825	0.8088435
50	0.7728899	0.6618248	0.6956012	0.1117443	0.0924461	0.8062252	0.6545168	0.3504185	0.4590089	0.7742785
100	0.6687505	0.5741708	0.7907913	0.0687922	0.1233968	0.6582654	0.6544444	0.1160419	0.2104799	0.8649548
150	0.7837372	0.6793022	0.6729835	0.1293592	0.1474343	0.7934021	0.7631536	0.0785252	0.1525422	0.7748548
200	0.9038131	0.6895092	0.6085383	0.1063591	0.1220714	0.7879045	0.7762032	0.0919954	0.1395413	0.8143355
250	0.7360150	0.6220310	0.6447060	0.1119634	0.1063594	0.8327833	0.6602118	0.0757125	0.1514685	0.8659449
300	0.9408557	0.7095416	0.6096871	0.1539619	0.0843973	0.9238272	0.6944785	0.0683334	0.1286292	0.8181380
350	0.6942685	0.5994900	0.5456295	0.1545639	0.1170336	0.9636365	0.6624652	0.0790580	0.1225811	0.7421087
400	0.8367369	0.7238755	0.5429427	0.0945110	0.1147147	0.7266547	0.8436885	0.0743159	0.2108300	0.6793037
450	0.8112164	0.6366299	0.6526723	0.0632710	0.1217399	0.6796891	0.7196777	0.0241038	0.1671052	0.6966822
500	0.6114565	0.6087232	0.7099823	0.0664436	0.1613460	0.7650509	0.7580223	0.0471343	0.1718652	0.7018730
550	0.7743452	0.7589674	0.6114857	0.0648928	0.0964911	0.7065357	0.8009542	0.3267370	0.1976243	0.6204781
600	0.6196876	0.7646106	0.5258420	0.2421515	0.1055251	0.8287493	0.7031698	0.6123521	0.2987135	0.7905260
650	0.8232050	0.8157943	0.5975336	0.2017572	0.0648909	0.8598281	0.7687346	0.4887586	0.3290506	0.7327421
700	0.7575395	0.8156329	0.6061406	0.0882571	0.0782018	0.7754294	0.6380547	0.5868466	0.4037271	0.7712243
750	0.7257746	0.6653405	0.4782711	0.1161470	0.1159335	0.7721052	0.8725921	0.5972768	0.3767363	0.7478482
800	0.8613091	0.5792902	0.6051117	0.1054765	0.0766377	0.8670730	0.8738056	0.6623672	0.4686230	0.8276737
850	0.6891320	0.5554769	0.5418918	0.1321746	0.0886243	0.7151115	0.7418455	0.6199560	0.3922178	0.8173925
900	0.8129808	0.7580895	0.7809627	0.0983947	0.1178201	0.6833220	0.7887650	0.5272467	0.3167443	0.7489502
950	0.7977559	0.7371222	0.5685692	0.0783495	0.1641871	0.6206165	0.8001587	0.6584249	0.4752643	0.7728758
1000	0.5844359	0.7836901	0.4169659	0.0955168	0.1108578	0.6680078	0.6336193	0.4835656	0.4597148	0.7863965
