"Time"	YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W
150	0.9570329	0.4173664	0.4324645	0.5339913	0.4370928	0.6262001	0.8216990	0.2163159	0.8875236	0.5397303
200	0.9532254	0.3925264	0.5301990	0.4742119	0.4376831	0.6182688	0.8236400	0.3527667	0.9218098	0.5438247
250	0.9450841	0.3650751	0.6182038	0.4437246	0.4406964	0.6144987	0.8034741	0.4517519	0.9329905	0.5479792
300	0.9336983	0.3446542	0.6788528	0.4320769	0.4431379	0.6190717	0.7757051	0.5113627	0.9358652	0.5482541
350	0.9224585	0.3336856	0.7127374	0.4286164	0.4403722	0.6302613	0.7511620	0.5431536	0.9361014	0.5435981
400	0.9144210	0.3296657	0.7295544	0.4234180	0.4306659	0.6438324	0.7336215	0.5585870	0.9357581	0.5359572
450	0.9102328	0.3287891	0.7412979	0.4105425	0.4159147	0.6562473	0.7231826	0.5654866	0.9354661	0.5279190
500	0.9085247	0.3280750	0.7570638	0.3898222	0.3995664	0.6656332	0.7186515	0.5683433	0.9353115	0.5212086
550	0.9074834	0.3261213	0.7787512	0.3779865	0.3846279	0.6715036	0.7185560	0.5419969	0.6760030	0.5165151
600	0.9059804	0.3234441	0.7899035	0.4186085	0.3729037	0.6738547	0.7280094	0.3994351	0.4438185	0.5138767
650	0.9042829	0.3232397	0.7546539	0.5170500	0.3655512	0.6706364	0.7566219	0.2365188	0.3405815	0.5136626
700	0.9045849	0.3305121	0.6602387	0.6220370	0.3646276	0.6592629	0.7916602	0.1257516	0.3023724	0.5173934
750	0.9097900	0.3480206	0.5443737	0.6982592	0.3726498	0.6430008	0.8112406	0.0645742	0.2924748	0.5254152
800	0.9202032	0.3727406	0.4479622	0.7425791	0.3892213	0.6293201	0.8111625	0.0342443	0.2964044	0.5347841
850	0.9326281	0.3976691	0.3840195	0.7642387	0.4095321	0.6228339	0.8008121	0.0203609	0.3073988	0.5415258
900	0.9434645	0.4170859	0.3475163	0.7728080	0.4272597	0.6230873	0.7893807	0.0146578	0.3205358	0.5438923
950	0.9511205	0.4293457	0.3291449	0.7746464	0.4384420	0.6270216	0.7810961	0.0128781	0.3322500	0.5427790
1000	0.9557701	0.4357338	0.3213430	0.7729051	0.4427350	0.6317041	0.7766026	0.0128767	0.3408545	0.5401037

0	0.9581486	0.4321341	0.3339236	0.7542618	0.4373172	0.6324797	0.7867550	0.0154326	0.3475039	0.5377605
50	0.9581001	0.4320456	0.3339782	0.7544511	0.4375686	0.6323021	0.7868359	0.0154168	0.3474016	0.5378925
100	0.9580709	0.4320282	0.3338962	0.7547128	0.4378209	0.6321952	0.7868026	0.0154011	0.3473346	0.5379862
150	0.9580613	0.4320672	0.3337248	0.7549860	0.4380323	0.6321593	0.7866889	0.0153881	0.3473054	0.5380356
200	0.9580679	0.4321422	0.3335144	0.7552228	0.4381781	0.6321826	0.7865333	0.0153792	0.3473093	0.5380435
250	0.9580856	0.4322321	0.3333093	0.7553932	0.4382503	0.6322469	0.7863717	0.0153749	0.3473377	0.5380188
300	0.9581088	0.4323183	0.3331420	0.7554855	0.4382553	0.6323313	0.7862323	0.0153747	0.3473798	0.5379737
350	0.9581324	0.4323875	0.3330307	0.7555036	0.4382088	0.6324170	0.7861326	0.0153777	0.3474252	0.5379206
400	0.9581522	0.4324326	0.3329799	0.7554630	0.4381312	0.6324896	0.7860792	0.0153826	0.3474657	0.5378702
450	0.9581661	0.4324520	0.3329830	0.7553847	0.4380429	0.6325404	0.7860695	0.0153881	0.3474958	0.5378301
500	0.9581731	0.4324489	0.3330263	0.7552910	0.4379611	0.6325662	0.7860943	0.0153932	0.3475131	0.5378045
550	0.9581738	0.4324294	0.3330927	0.7552010	0.4378977	0.6325691	0.7861411	0.0153971	0.3475179	0.5377940
600	0.9581697	0.4324006	0.3331656	0.7551288	0.4378586	0.6325542	0.7861967	0.0153995	0.3475126	0.5377966
650	0.9581626	0.4323697	0.3332313	0.7550818	0.4378442	0.6325284	0.7862498	0.0154003	0.3475004	0.5378086
700	0.9581544	0.4323422	0.3332809	0.7550616	0.4378509	0.6324985	0.7862922	0.0153998	0.3474851	0.5378257
750	0.9581468	0.4323219	0.3333101	0.7550648	0.4378723	0.6324706	0.7863196	0.0153985	0.3474700	0.5378439
800	0.9581408	0.4323103	0.3333191	0.7550852	0.4379013	0.6324487	0.7863312	0.0153967	0.3474575	0.5378599
850	0.9581370	0.4323071	0.3333114	0.7551152	0.4379312	0.6324349	0.7863289	0.0153948	0.3474490	0.5378716
900	0.9581356	0.4323109	0.3332924	0.7551475	0.4379569	0.6324296	0.7863166	0.0153932	0.3474449	0.5378781
950	0.9581361	0.4323193	0.3332680	0.7551761	0.4379752	0.6324315	0.7862988	0.0153921	0.3474449	0.5378797
1000	0.9581381	0.4323297	0.3332436	0.7551973	0.4379849	0.6324385	0.7862797	0.0153915	0.3474479	0.5378772

0	0.9581486	0.4321341	0.3339236	0.7542618	0.4373172	0.6324797	0.7867550	0.0154326	0.3475039	0.5377605
50	0.9581412	0.4320412	0.3339782	0.7544511	0.4375686	0.6323021	0.7868359	0.0154168	0.3474014	0.4232425
100	0.9581396	0.4320080	0.3338962	0.7547131	0.4378209	0.6321952	0.7868026	0.0154011	0.3473320	0.4020900
150	0.9581360	0.4320338	0.3337245	0.7549881	0.4380323	0.6321593	0.7866887	0.0153878	0.3472967	0.4006256
200	0.9581418	0.4321031	0.3335128	0.7552291	0.4381781	0.6321827	0.7865322	0.0153784	0.3472942	0.4005449
250	0.9581582	0.4321920	0.3333050	0.7554049	0.4382504	0.6322473	0.7863688	0.0153734	0.3473183	0.4005153
300	0.9581809	0.4322794	0.3331339	0.7555020	0.4382552	0.6323326	0.7862266	0.0153726	0.3473583	0.4004696
350	0.9582045	0.4323505	0.3330186	0.7555234	0.4382083	0.6324197	0.7861238	0.0153751	0.3474034	0.4004158
400	0.9582247	0.4323973	0.3329646	0.7554842	0.4381298	0.6324939	0.7860678	0.0153797	0.3474444	0.4003645
450	0.9582390	0.4324181	0.3329657	0.7554059	0.4380402	0.6325462	0.7860564	0.0153850	0.3474754	0.4003235
500	0.9582464	0.4324159	0.3330083	0.7553110	0.4379567	0.6325734	0.7860804	0.0153901	0.3474935	0.4002969
550	0.9582064	0.4324010	0.3330751	0.7552193	0.4378916	0.6325772	0.7861273	0.0153941	0.3474990	0.5149357
600	0.9581749	0.4323878	0.3331490	0.7551449	0.4378510	0.6325626	0.7861836	0.0153965	0.3474964	0.5361840
650	0.9581617	0.4323695	0.3332165	0.7550943	0.4378355	0.6325367	0.7862379	0.0153977	0.3474903	0.5377098
700	0.9581541	0.4323472	0.3332688	0.7550686	0.4378416	0.6325063	0.7862823	0.0153977	0.3474812	0.5378156
750	0.9581476	0.4323272	0.3333019	0.7550657	0.4378629	0.6324774	0.7863127	0.0153971	0.3474702	0.5378390
800	0.9581420	0.4323139	0.3333156	0.7550811	0.4378922	0.6324541	0.7863278	0.0153959	0.3474593	0.5378560
850	0.9581381	0.4323086	0.3333123	0.7551080	0.4379230	0.6324385	0.7863290	0.0153946	0.3474509	0.5378687
900	0.9581361	0.4323104	0.3332966	0.7551393	0.4379502	0.6324312	0.7863194	0.0153932	0.3474461	0.5378764
950	0.9581361	0.4323174	0.3332740	0.7551687	0.4379704	0.6324312	0.7863032	0.0153922	0.3474451	0.5378792
1000	0.9581377	0.4323272	0.3332498	0.7551917	0.4379822	0.6324369	0.7862846	0.0153916	0.3474473	0.5378777

0	0.9581486	0.4321341	0.3339236	0.7542618	0.4373172	0.6324797	0.7867550	0.0154326	0.3475039	0.5377605
50	0.9581540	0.4343925	0.3073763	0.7474011	0.3432238	0.5399667	0.6368558	0.2573934	0.3474816	0.5439545
100	0.9589906	0.4439757	0.2869736	0.7173665	0.2378099	0.4704070	0.4405770	0.5597599	0.3488246	0.6063163
150	0.9609050	0.4513342	0.2905697	0.6876912	0.1811915	0.4738155	0.3007235	0.7497580	0.3523556	0.6353074
200	0.9624289	0.4504615	0.3064957	0.6680688	0.1528199	0.5045710	0.2178685	0.8487552	0.3556989	0.6229710
250	0.9625334	0.4440241	0.3235748	0.6563804	0.1354455	0.5327992	0.1734855	0.8959373	0.3564945	0.5996086
300	0.9613815	0.4365503	0.3369275	0.6506592	0.1228076	0.5511209	0.1511609	0.9172738	0.3546402	0.5812813
350	0.9596875	0.4306501	0.3453480	0.6495931	0.1135140	0.5613090	0.1403424	0.9265853	0.3514494	0.5702082
400	0.9581001	0.4270598	0.3491517	0.6516168	0.1071063	0.5665267	0.1351046	0.9305381	0.3482656	0.5642807
450	0.9569734	0.4255571	0.3494102	0.6550334	0.1030092	0.5690836	0.1324108	0.9321748	0.3458641	0.5613038
500	0.9563884	0.4255600	0.3475285	0.6584723	0.1005630	0.5703171	0.1308430	0.9328355	0.3444713	0.5598563
550	0.9561895	0.4237551	0.3771722	0.6612111	0.2005472	0.7020446	0.2553915	0.6910008	0.3438783	0.5446978
600	0.9552645	0.4141910	0.4052955	0.6646443	0.2631521	0.8266142	0.4220633	0.3885468	0.3423959	0.4715183
650	0.9528317	0.4050014	0.4161054	0.6698409	0.2551906	0.8533106	0.5623514	0.1983648	0.3386338	0.4337577
700	0.9501213	0.4007123	0.4169470	0.6747808	0.2361445	0.8166462	0.6720479	0.0990469	0.3342463	0.4331054
750	0.9484016	0.4003081	0.4138108	0.6793939	0.2348393	0.7579490	0.7472871	0.0514483	0.3311578	0.4526520
800	0.9478713	0.4016702	0.4094297	0.6838599	0.2566902	0.7029653	0.7917352	0.0297090	0.3298531	0.4798719
850	0.9481008	0.4034820	0.4047518	0.6885355	0.2956028	0.6619414	0.8145902	0.0200940	0.3298472	0.5060014
900	0.9486478	0.4052878	0.3997249	0.6951170	0.3408641	0.6354801	0.8244749	0.0159631	0.3305055	0.5262890
950	0.9492837	0.4071883	0.3932309	0.7060052	0.3827931	0.6203584	0.8266923	0.0142581	0.3314274	0.5397095
1000	0.9499853	0.4096663	0.3836729	0.7217974	0.4159203	0.6130450	0.8235768	0.0136093	0.3325087	0.5473435

0	0.9581486	0.4321341	0.3339236	0.7542618	0.4373172	0.6324797	0.7867550	0.0154326	0.3475039	0.5377605
50	0.9419742	0.2559885	0.3563100	0.5604231	0.4506769	0.5211213	0.7984152	0.0366347	0.3324915	0.1901598
100	0.7902900	0.1438554	0.4967577	0.3640952	0.5365147	0.3953304	0.8520492	0.0620471	0.2674737	0.1538173
150	0.5249621	0.1129272	0.6902554	0.2738698	0.6712090	0.3175175	0.9072555	0.0761230	0.1989372	0.1779240
200	0.3479982	0.1043443	0.8279476	0.2427506	0.7918143	0.2726209	0.9403549	0.0822840	0.1574076	0.1966831
250	0.2610437	0.0960482	0.8997132	0.2331994	0.8747841	0.2473490	0.9560962	0.0847372	0.1366593	0.2077069
300	0.2100206	0.0894758	0.9315832	0.2303915	0.9245020	0.2336984	0.9627331	0.0856669	0.1253258	0.2137464
350	0.1770335	0.0856294	0.9444715	0.2296019	0.9520340	0.2266880	0.9653326	0.0860047	0.1183853	0.2169070
400	0.1573667	0.0837222	0.9493686	0.2294044	0.9665591	0.2232625	0.9663003	0.0861208	0.1141539	0.2184905
450	0.1468604	0.0828661	0.9511417	0.2293724	0.9739802	0.2216623	0.9666471	0.0861572	0.1117408	0.2192512
500	0.1417357	0.0825075	0.9517550	0.2293802	0.9776845	0.2209434	0.9667679	0.0861666	0.1104648	0.2196025
550	0.3247616	0.3182498	0.9248135	0.4842369	0.9759174	0.3188186	0.9650596	0.0646475	0.1342372	0.7419021
600	0.7100582	0.4505486	0.7402201	0.7494264	0.9415365	0.4280244	0.9340268	0.0378457	0.2257945	0.7431761
650	0.8890337	0.4370260	0.5040740	0.8867823	0.8611868	0.4979467	0.8555697	0.0217681	0.3023224	0.6691398
700	0.9405084	0.4208700	0.3427552	0.9425980	0.7609973	0.5526134	0.7707575	0.0151445	0.3315370	0.6176759
750	0.9526144	0.4394401	0.2587562	0.9548383	0.6638988	0.6033146	0.7094912	0.0135136	0.3397997	0.5781520
800	0.9591921	0.4666452	0.2231458	0.9398197	0.5795950	0.6470397	0.6761590	0.0136838	0.3487548	0.5457325
850	0.9649478	0.4841089	0.2151571	0.9029479	0.5113159	0.6787999	0.6662322	0.0145957	0.3603309	0.5215707
900	0.9686992	0.4889639	0.2251564	0.8508882	0.4587647	0.6966296	0.6751162	0.0159787	0.3699576	0.5063308
950	0.9701699	0.4837145	0.2489264	0.7954764	0.4201428	0.7011156	0.6983922	0.0175090	0.3748925	0.4993009
1000	0.9697109	0.4712925	0.2821918	0.7481639	0.3941073	0.6944082	0.7299070	0.0187631	0.3747943	0.4992330

0	0.9581486	0.4321341	0.3339236	0.7542618	0.4373172	0.6324797	0.7867550	0.0154326	0.3475039	0.5377605
50	0.9766137	0.4300843	0.3339107	0.7559324	0.4375667	0.6323869	0.7830410	0.1471396	0.3338365	0.5378867
100	0.9895905	0.4231884	0.3324191	0.7639005	0.4375749	0.6350240	0.7525629	0.3114213	0.3206101	0.5374711
150	0.9937112	0.4179718	0.3276853	0.7746254	0.4351224	0.6473451	0.6991362	0.4143289	0.3126528	0.5336206
200	0.9947175	0.4168548	0.3206994	0.7829356	0.4255130	0.6712682	0.6467570	0.4677162	0.3080603	0.5233445
250	0.9949440	0.4185054	0.3141889	0.7854484	0.4061656	0.7009327	0.6077695	0.4930129	0.3060576	0.5081176
300	0.9950369	0.4209016	0.3107422	0.7809405	0.3797228	0.7289411	0.5837124	0.5043780	0.3058978	0.4922173
350	0.9951130	0.4224058	0.3118060	0.7710152	0.3516158	0.7507376	0.5719926	0.5093199	0.3066326	0.4789839
400	0.9951612	0.4221023	0.3172094	0.7590619	0.3264266	0.7650128	0.5690402	0.5114325	0.3073581	0.4696723
450	0.9951586	0.4199116	0.3253889	0.7482108	0.3064896	0.7725365	0.5713283	0.5123300	0.3074447	0.4641103
500	0.9950984	0.4164328	0.3342286	0.7402144	0.2922884	0.7750260	0.5758908	0.5127034	0.3066512	0.4615064
550	0.9741632	0.4146449	0.3420266	0.7334757	0.2832544	0.7742763	0.5848330	0.3804804	0.3186728	0.4609266
600	0.9595493	0.4186994	0.3496326	0.7210988	0.2784943	0.7691168	0.6180697	0.2155667	0.3299910	0.4619369
650	0.9555808	0.4216390	0.3597169	0.7067641	0.2781775	0.7536998	0.6742315	0.1124604	0.3362401	0.4661777
700	0.9549675	0.4204248	0.3718041	0.6952945	0.2845615	0.7265567	0.7318085	0.0591538	0.3393467	0.4760243
750	0.9544635	0.4165994	0.3832724	0.6885981	0.3002120	0.6939074	0.7760407	0.0340082	0.3399641	0.4911890
800	0.9534462	0.4124194	0.3916545	0.6875137	0.3251415	0.6635771	0.8042749	0.0227302	0.3388456	0.5085711
850	0.9522162	0.4093898	0.3952534	0.6925470	0.3559314	0.6400769	0.8194562	0.0177646	0.3369882	0.5245881
900	0.9512091	0.4082550	0.3931136	0.7036511	0.3874073	0.6243538	0.8250678	0.0155383	0.3352785	0.5370048
950	0.9507426	0.4092966	0.3851602	0.7195587	0.4150316	0.6154968	0.8236414	0.0144885	0.3343167	0.5451922
1000	0.9509735	0.4124708	0.3725156	0.7375522	0.4361881	0.6121158	0.8170888	0.0139763	0.3344239	0.5495008

0	0.9581486	0.4321341	0.3339236	0.7542618	0.4373172	0.6324797	0.7867550	0.0154326	0.3475039	0.5377605
50	0.9386560	0.2363289	0.3234251	0.7505591	0.4376882	0.6323003	0.7869544	0.0158832	0.3758806	0.5378926
100	0.7373619	0.1168218	0.3160026	0.7407917	0.4386239	0.6320633	0.7888526	0.0173517	0.3528804	0.5380066
150	0.4260482	0.0994582	0.3153319	0.7496090	0.4398217	0.6312705	0.7918402	0.0166803	0.3080633	0.5382823
200	0.2857395	0.1105594	0.3094036	0.7765166	0.4411931	0.6302175	0.7896050	0.0140700	0.2830477	0.5388867
250	0.2763297	0.1186107	0.2944570	0.8033512	0.4430121	0.6307622	0.7794120	0.0115082	0.2763578	0.5392029
300	0.3025019	0.1237774	0.2767019	0.8206489	0.4446564	0.6344479	0.7651238	0.0098184	0.2769584	0.5380938
350	0.3297414	0.1277717	0.2622478	0.8288662	0.4446825	0.6409001	0.7519242	0.0089402	0.2793543	0.5351026
400	0.3521562	0.1307102	0.2531066	0.8310681	0.4421111	0.6483585	0.7425333	0.0085841	0.2818323	0.5308747
450	0.3688457	0.1324771	0.2486691	0.8296099	0.4371692	0.6550482	0.7372834	0.0085052	0.2838684	0.5265307
500	0.3795497	0.1332182	0.2476264	0.8260253	0.4309757	0.6599528	0.7354201	0.0085487	0.2852819	0.5229487
550	0.5610176	0.4660908	0.2590189	0.8260353	0.4245656	0.6628333	0.7357995	0.0084296	0.2640445	0.5205171
600	0.8314053	0.6033571	0.2692511	0.8233938	0.4180720	0.6640804	0.7359607	0.0083726	0.3279257	0.5192132
650	0.9408285	0.5530795	0.2783118	0.7859250	0.4125567	0.6644118	0.7393912	0.0108837	0.3869325	0.5186770
700	0.9689531	0.4930432	0.2995227	0.7357668	0.4082729	0.6627299	0.7544232	0.0161002	0.3995847	0.5188626
750	0.9704160	0.4559775	0.3319696	0.7027659	0.4052607	0.6565368	0.7783632	0.0203661	0.3873142	0.5208596
800	0.9653805	0.4333673	0.3623732	0.6926332	0.4053169	0.6457632	0.8010305	0.0216581	0.3702947	0.5256670
850	0.9598861	0.4195658	0.3801222	0.6983881	0.4104733	0.6334316	0.8154930	0.0207155	0.3560028	0.5326381
900	0.9555966	0.4129224	0.3834979	0.7123624	0.4205098	0.6230637	0.8204912	0.0189028	0.3459165	0.5398410
950	0.9530723	0.4120996	0.3763493	0.7293670	0.4328618	0.6166994	0.8179271	0.0171147	0.3399558	0.5454106
1000	0.9523311	0.4152388	0.3636656	0.7460032	0.4442807	0.6146759	0.8105524	0.0157368	0.3375612	0.5483931

0	0.9581486	0.4321341	0.3339236	0.7542618	0.4373172	0.6324797	0.7867550	0.0154326	0.3475039	0.5377605
50	0.9581000	0.4320316	0.3345798	0.7413139	0.3257276	0.6323832	0.7833500	0.1503609	0.3878503	0.1922815
100	0.9580391	0.4309713	0.3473896	0.6799185	0.1884672	0.6345827	0.7604670	0.3203603	0.4238627	0.1281239
150	0.9575516	0.4240861	0.3886459	0.6135259	0.1033692	0.6432876	0.7304247	0.4289792	0.4391389	0.1225364
200	0.9554697	0.4084099	0.4483058	0.5696064	0.0591167	0.6570847	0.7093981	0.4867969	0.4423542	0.1199467
250	0.9508346	0.3888825	0.5046228	0.5473088	0.0375687	0.6708525	0.6982156	0.5148082	0.4385561	0.1170483
300	0.9441241	0.3724161	0.5445824	0.5400800	0.0272366	0.6813721	0.6927171	0.5273134	0.4312289	0.1145194
350	0.9371378	0.3622189	0.5660425	0.5419790	0.0222234	0.6882752	0.6894973	0.5322559	0.4235115	0.1127210
400	0.9317345	0.3578719	0.5727144	0.5482159	0.0197330	0.6925988	0.6867487	0.5337530	0.4175094	0.1115741
450	0.9287279	0.3574233	0.5701042	0.5552451	0.0184619	0.6955311	0.6838661	0.5338646	0.4139322	0.1108447
500	0.9278195	0.3589148	0.5633208	0.5609581	0.0177898	0.6978724	0.6809401	0.5335651	0.4124730	0.1103255
550	0.9282052	0.3609724	0.5556297	0.5705994	0.1023722	0.6998568	0.6825121	0.3995845	0.3693045	0.4344342
600	0.9291483	0.3632475	0.5411040	0.6041092	0.2061720	0.6988592	0.7075954	0.2293243	0.3315530	0.4940817
650	0.9304769	0.3676100	0.5094361	0.6478758	0.2719680	0.6891046	0.7493026	0.1199554	0.3158702	0.5007434
700	0.9328347	0.3761500	0.4668188	0.6844413	0.3125185	0.6707326	0.7848783	0.0618088	0.3119443	0.5084524
750	0.9367225	0.3880063	0.4263024	0.7092780	0.3441336	0.6504916	0.8040931	0.0336731	0.3140180	0.5195880
800	0.9415902	0.4002467	0.3950735	0.7249326	0.3736367	0.6346515	0.8098587	0.0209347	0.3192710	0.5306691
850	0.9463318	0.4104419	0.3735660	0.7357265	0.4004462	0.6253326	0.8084244	0.0155977	0.3256585	0.5388229
900	0.9501739	0.4178677	0.3589825	0.7448174	0.4218618	0.6215500	0.8040384	0.0136817	0.3316670	0.5432914
950	0.9529459	0.4230888	0.3483159	0.7531236	0.4364533	0.6213882	0.7985960	0.0132783	0.3365439	0.5447847
1000	0.9548627	0.4270050	0.3398136	0.7600139	0.4446481	0.6232458	0.7929242	0.0134837	0.3402235	0.5443861
