YIL101C	YPL202C	YML007W	YKL185W	YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C
0.8440302	0.7592286	0.0144717	0.0427697	0.0000000	0.1930360	0.8536187	0.4591992	0.7746089	0.0000000
