YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W	YLR131C	YIL131C	YDR501W	YNL216W
0.5607797	0.7946865	0.5668191	0.7635892	0.6289618	0.8231529	1.0399037	0.0759484	0.1997393	1.0638100
