YPL202C	YML007W	YKL185W	YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W
0.0812889	0.0000000	0.6619325	0.8128213	0.9400626	0.0401638	0.0445821	0.3162499	0.5409196	0.0000000
0.3493805	0.4580419	1.0548625	0.0000000	0.0747138	0.9007258	0.9778654	0.0104264	0.0000000	0.7639183
0.3111787	0.3955169	1.0716791	0.0000000	1.1377078	0.0625796	0.0530018	0.3196304	0.5850977	0.0000000
0.0911770	0.0245977	1.0100568	0.0100200	0.0898687	0.7846655	0.9975934	0.0367730	0.0000000	0.0000000
