"Time"	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C
950	0.1389408	0.0547839	0.4313349	0.7671010	0.9989216	0.0124235	0.9334226	0.9328153	0.7004739	0.6501696
1000	0.1400768	0.0551217	0.4322612	0.7663742	0.9992088	0.0123431	0.9359886	0.9339125	0.6977837	0.6479389

0	0.1420414	0.0556053	0.4334154	0.7656611	0.9994935	0.0122697	0.9374175	0.9328383	0.6958720	0.6503256
50	0.1420817	0.0556130	0.4334307	0.7656523	0.9994967	0.0122376	0.9449315	0.9328271	0.6958535	0.6503491
100	0.1421048	0.0556174	0.4334389	0.7656483	0.9994993	0.0121804	0.9471423	0.9328163	0.6958509	0.6503724
150	0.1421180	0.0556197	0.4334430	0.7656465	0.9995023	0.0121468	0.9477914	0.9328094	0.6958551	0.6503874
200	0.1421254	0.0556210	0.4334451	0.7656455	0.9995053	0.0121327	0.9479812	0.9328063	0.6958605	0.6503942
250	0.1421295	0.0556217	0.4334462	0.7656447	0.9995077	0.0121276	0.9480364	0.9328057	0.6958648	0.6503956
300	0.1421318	0.0556221	0.4334468	0.7656440	0.9995093	0.0121258	0.9480525	0.9328062	0.6958675	0.6503945
350	0.1421330	0.0556223	0.4334472	0.7656434	0.9995104	0.0121253	0.9480572	0.9328071	0.6958687	0.6503927
400	0.1421337	0.0556224	0.4334475	0.7656430	0.9995110	0.0121251	0.9480588	0.9328079	0.6958692	0.6503910
450	0.1421341	0.0556225	0.4334477	0.7656427	0.9995114	0.0121251	0.9480594	0.9328084	0.6958692	0.6503899
500	0.1421343	0.0556225	0.4334479	0.7656425	0.9995116	0.0121251	0.9480596	0.9328086	0.6958690	0.6503893
550	0.1421344	0.0556225	0.4334480	0.7656424	0.9995116	0.0121554	0.9405566	0.9328088	0.6958689	0.6503891
600	0.1421345	0.0556226	0.4334481	0.7656424	0.9995106	0.0122120	0.9383479	0.9328088	0.6958688	0.6503890
650	0.1421345	0.0556226	0.4334481	0.7656426	0.9995084	0.0122462	0.9376977	0.9328088	0.6958687	0.6503890
700	0.1421345	0.0556226	0.4334480	0.7656431	0.9995058	0.0122608	0.9375063	0.9328088	0.6958687	0.6503890
750	0.1421345	0.0556226	0.4334479	0.7656438	0.9995036	0.0122662	0.9374500	0.9328088	0.6958687	0.6503890
800	0.1421346	0.0556226	0.4334477	0.7656445	0.9995020	0.0122680	0.9374334	0.9328088	0.6958687	0.6503891
850	0.1421346	0.0556226	0.4334474	0.7656450	0.9995010	0.0122686	0.9374285	0.9328087	0.6958686	0.6503891
900	0.1421345	0.0556225	0.4334472	0.7656454	0.9995004	0.0122688	0.9374271	0.9328087	0.6958685	0.6503891
950	0.1421345	0.0556225	0.4334470	0.7656457	0.9995000	0.0122689	0.9374266	0.9328087	0.6958685	0.6503892
1000	0.1421345	0.0556225	0.4334468	0.7656458	0.9994999	0.0122689	0.9374265	0.9328087	0.6958684	0.6503892

0	0.1420414	0.0556053	0.4334154	0.7656611	0.9994935	0.0122697	0.9374175	0.9328383	0.6958720	0.6503256
50	0.2174805	0.3065525	0.2884434	0.7656187	0.9994966	0.0122689	0.9376794	0.9423610	0.9137495	0.6264940
100	0.3639609	0.3471025	0.2412899	0.7651656	0.9994981	0.0122607	0.9399644	0.9613265	0.9725281	0.5620353
150	0.4546327	0.3531647	0.2260254	0.7638242	0.9994992	0.0122306	0.9438226	0.9738240	0.9867741	0.5034246
200	0.4958708	0.3539392	0.2212559	0.7615426	0.9995008	0.0121853	0.9472420	0.9801088	0.9889972	0.4657485
250	0.5123737	0.3539832	0.2200308	0.7587029	0.9995030	0.0121429	0.9495045	0.9830142	0.9884852	0.4450350
300	0.5185214	0.3539578	0.2200423	0.7559032	0.9995058	0.0121124	0.9507894	0.9843138	0.9877080	0.4346144
350	0.5207050	0.3539411	0.2204621	0.7536142	0.9995086	0.0120936	0.9514565	0.9848833	0.9871716	0.4296821
400	0.5214539	0.3539343	0.2209537	0.7519995	0.9995109	0.0120832	0.9517833	0.9851276	0.9868783	0.4274574
450	0.5217041	0.3539327	0.2213772	0.7509820	0.9995127	0.0120778	0.9519370	0.9852300	0.9867424	0.4264938
500	0.5217863	0.3539331	0.2216901	0.7503929	0.9995140	0.0120752	0.9520069	0.9852720	0.9866915	0.4260895
550	0.4731951	0.0989366	0.3687728	0.7503334	0.9995149	0.0120740	0.9519626	0.9806125	0.5999198	0.4613769
600	0.3421493	0.0566589	0.4165681	0.7530657	0.9995154	0.0120764	0.9507664	0.9587021	0.5712464	0.5625612
650	0.2327070	0.0517756	0.4313985	0.7581299	0.9995156	0.0120959	0.9465948	0.9286122	0.6139869	0.6469197
700	0.1753757	0.0529733	0.4350247	0.7622685	0.9995150	0.0121487	0.9399399	0.9119389	0.6551295	0.6843197
750	0.1520710	0.0543760	0.4351218	0.7646392	0.9995130	0.0122272	0.9342408	0.9114302	0.6818987	0.6885980
800	0.1442845	0.0551612	0.4344453	0.7657358	0.9995093	0.0122975	0.9318812	0.9179399	0.6956197	0.6786906
850	0.1422400	0.0554929	0.4338512	0.7661097	0.9995048	0.0123331	0.9323043	0.9247400	0.7006653	0.6665539
900	0.1419274	0.0556007	0.4335019	0.7661251	0.9995006	0.0123348	0.9338709	0.9295006	0.7010899	0.6572722
950	0.1419894	0.0556219	0.4333519	0.7659994	0.9994979	0.0123188	0.9354348	0.9321433	0.6996971	0.6518157
1000	0.1420657	0.0556188	0.4333208	0.7658523	0.9994966	0.0122995	0.9365537	0.9332778	0.6980463	0.6493870

0	0.1420414	0.0556053	0.4334154	0.7656611	0.9994935	0.0122697	0.9374175	0.9328383	0.6958720	0.6503256
50	0.2265913	0.3389523	0.2573776	0.8011610	0.5020015	0.0013671	0.9404461	0.9804473	0.6842660	0.6507573
100	0.3866176	0.3851056	0.1953862	0.8976762	0.2603269	0.0001832	0.9467765	0.9930467	0.6339175	0.6574419
150	0.4834314	0.3922906	0.1671351	0.9603020	0.1429238	0.0000539	0.9511702	0.9960014	0.5581495	0.6807917
200	0.5269352	0.3933410	0.1522274	0.9842964	0.0858902	0.0000394	0.9532994	0.9958822	0.4922150	0.7220502
250	0.5442669	0.3934682	0.1446335	0.9923963	0.0581837	0.0000375	0.9540624	0.9944202	0.4543424	0.7695057
300	0.5507291	0.3934717	0.1410336	0.9953044	0.0447240	0.0000372	0.9541226	0.9924412	0.4409829	0.8095750
350	0.5530367	0.3934649	0.1394170	0.9965273	0.0381853	0.0000371	0.9538630	0.9906936	0.4413398	0.8362331
400	0.5538354	0.3934606	0.1387097	0.9971245	0.0350089	0.0000371	0.9535225	0.9895938	0.4465965	0.8505169
450	0.5541051	0.3934583	0.1383999	0.9974382	0.0334658	0.0000372	0.9532411	0.9891226	0.4519888	0.8562776
500	0.5541943	0.3934573	0.1382611	0.9976020	0.0327162	0.0000372	0.9530687	0.9890503	0.4557900	0.8573202
550	0.5040469	0.1052406	0.2836607	0.9957660	0.5300869	0.0107768	0.9380072	0.7588351	0.4840307	0.8555540
600	0.3641321	0.0561942	0.3321145	0.9610793	0.7716278	0.0122195	0.8856654	0.7307146	0.5655784	0.8423420
650	0.2427872	0.0486699	0.3547437	0.8926077	0.8888776	0.0130237	0.8489915	0.7829957	0.6350200	0.8084206
700	0.1767701	0.0484045	0.3744485	0.8364891	0.9457718	0.0135748	0.8580010	0.8436532	0.6729769	0.7632269
750	0.1484728	0.0494072	0.3931304	0.8029303	0.9733694	0.0135153	0.8847185	0.8853678	0.6899770	0.7215993
800	0.1383470	0.0506678	0.4081650	0.7849724	0.9867614	0.0131382	0.9072413	0.9091554	0.6962918	0.6909026
850	0.1357854	0.0519420	0.4185746	0.7756744	0.9932715	0.0127842	0.9214344	0.9216448	0.6977907	0.6713671
900	0.1360936	0.0530722	0.4250686	0.7708633	0.9964451	0.0125491	0.9293673	0.9278650	0.6974645	0.6602697
950	0.1373172	0.0539623	0.4288583	0.7683524	0.9979973	0.0124134	0.9335342	0.9307878	0.6967254	0.6545962
1000	0.1386490	0.0545962	0.4309814	0.7670363	0.9987588	0.0123405	0.9356281	0.9320516	0.6961284	0.6520111

0	0.1420414	0.0556053	0.4334154	0.7656611	0.9994935	0.0122697	0.9374175	0.9328383	0.6958720	0.6503256
50	0.1666627	0.1365148	0.4332212	0.7731486	0.8617369	0.0122692	0.9374264	0.9325934	0.6829971	0.3583198
100	0.2208316	0.1504179	0.4309334	0.7909676	0.7948156	0.0122692	0.9372871	0.9294422	0.6463657	0.2807148
150	0.2595294	0.1527108	0.4264626	0.7998499	0.7623056	0.0122724	0.9364066	0.9204116	0.6116700	0.2655797
200	0.2788971	0.1528565	0.4228212	0.7981352	0.7465123	0.0122862	0.9340429	0.9062524	0.5893795	0.2688650
250	0.2869905	0.1526158	0.4214874	0.7949191	0.7388397	0.0123192	0.9299359	0.8903223	0.5778420	0.2761633
300	0.2899158	0.1524108	0.4215049	0.7947805	0.7351115	0.0123751	0.9245255	0.8761327	0.5731068	0.2826609
350	0.2908092	0.1523129	0.4215468	0.7970316	0.7332989	0.0124498	0.9187553	0.8656706	0.5719506	0.2871640
400	0.2910213	0.1522745	0.4211008	0.7999054	0.7324162	0.0125324	0.9136182	0.8591427	0.5722332	0.2898311
450	0.2910420	0.1522413	0.4202947	0.8023587	0.7319850	0.0126096	0.9097279	0.8556637	0.5727793	0.2912079
500	0.2910091	0.1521911	0.4194173	0.8040880	0.7317731	0.0126716	0.9071835	0.8540758	0.5731194	0.2918274
550	0.2675259	0.0711225	0.4183631	0.8129868	0.8694234	0.0127149	0.9057388	0.8541362	0.5891359	0.6296913
600	0.2140480	0.0571315	0.4165812	0.8090562	0.9362909	0.0127402	0.9056300	0.8622692	0.6325553	0.7149348
650	0.1744512	0.0546046	0.4168884	0.7948835	0.9687732	0.0127388	0.9085832	0.8806050	0.6698944	0.7208904
700	0.1540861	0.0541266	0.4198582	0.7829627	0.9845526	0.0126922	0.9148274	0.9003895	0.6907218	0.7026604
750	0.1452420	0.0541603	0.4237371	0.7753954	0.9922194	0.0126039	0.9220436	0.9153862	0.6991081	0.6818364
800	0.1418526	0.0543944	0.4271346	0.7710234	0.9959468	0.0125029	0.9281247	0.9247299	0.7007903	0.6660940
850	0.1408089	0.0546920	0.4295937	0.7685657	0.9977614	0.0124156	0.9323689	0.9297871	0.6997438	0.6565411
900	0.1407107	0.0549707	0.4311953	0.7671931	0.9986466	0.0123523	0.9349718	0.9321448	0.6981146	0.6517754
950	0.1409468	0.0551930	0.4321754	0.7664356	0.9990798	0.0123119	0.9364018	0.9330115	0.6968042	0.6499532
1000	0.1412543	0.0553530	0.4327515	0.7660294	0.9992924	0.0122886	0.9370978	0.9331703	0.6960234	0.6496082

0	0.1420414	0.0556053	0.4334154	0.7656611	0.9994935	0.0122697	0.9374175	0.9328383	0.6958720	0.6503256
50	0.1418946	0.0539428	0.3704859	0.5538419	0.9994966	0.0122689	0.9376516	0.9413381	0.8830904	0.3042618
100	0.1402346	0.0512336	0.3841656	0.4845720	0.9994981	0.0122616	0.9397112	0.9585332	0.9211267	0.1941881
150	0.1375485	0.0503012	0.4146549	0.4395947	0.9994992	0.0122342	0.9432348	0.9698947	0.9255581	0.1540413
200	0.1356154	0.0506824	0.4451779	0.3823265	0.9995006	0.0121928	0.9463832	0.9756226	0.9299897	0.1380504
250	0.1350853	0.0516599	0.4785191	0.3206460	0.9995027	0.0121537	0.9484859	0.9784716	0.9379633	0.1309289
300	0.1357247	0.0529558	0.5153360	0.2718850	0.9995053	0.0121252	0.9497197	0.9801103	0.9474958	0.1270301
350	0.1371810	0.0545756	0.5505925	0.2399153	0.9995078	0.0121071	0.9504280	0.9812634	0.9567749	0.1242939
400	0.1392667	0.0564891	0.5794147	0.2203457	0.9995100	0.0120963	0.9508618	0.9821835	0.9645673	0.1220536
450	0.1418523	0.0585024	0.6004044	0.2081723	0.9995118	0.0120897	0.9511578	0.9829345	0.9704074	0.1201611
500	0.1447174	0.0603509	0.6147564	0.2001121	0.9995130	0.0120854	0.9513777	0.9835283	0.9744579	0.1186150
550	0.1482838	0.0697699	0.7208330	0.4209128	0.9995139	0.0120823	0.9514921	0.9807538	0.6990799	0.3738658
600	0.1613524	0.0974611	0.6620523	0.6223811	0.9995145	0.0120820	0.9508375	0.9678936	0.6513408	0.5080488
650	0.1876208	0.1076986	0.5673679	0.7128537	0.9995149	0.0120925	0.9484990	0.9502277	0.6653251	0.5918140
700	0.2054582	0.0939616	0.5009403	0.7465171	0.9995147	0.0121215	0.9447919	0.9377227	0.6867061	0.6336738
750	0.2026234	0.0773667	0.4647387	0.7586467	0.9995137	0.0121654	0.9412315	0.9331655	0.6999334	0.6478222
800	0.1874764	0.0666407	0.4472158	0.7630409	0.9995117	0.0122091	0.9389943	0.9331640	0.7041725	0.6491287
850	0.1712351	0.0609803	0.4392974	0.7646381	0.9995091	0.0122396	0.9381001	0.9342474	0.7031680	0.6471243
900	0.1590399	0.0581909	0.4358792	0.7652068	0.9995064	0.0122548	0.9379520	0.9348651	0.7004717	0.6458432
950	0.1513384	0.0568438	0.4344538	0.7654035	0.9995041	0.0122597	0.9380142	0.9347983	0.6980285	0.6460028
1000	0.1469317	0.0561985	0.4338757	0.7654779	0.9995025	0.0122605	0.9380284	0.9343263	0.6964577	0.6470456

0	0.1420414	0.0556053	0.4334154	0.7656611	0.9994935	0.0122697	0.9374175	0.9328383	0.6958720	0.6503256
50	0.1420820	0.0556191	0.4331185	0.7771145	0.8257173	0.0122119	0.9512798	0.9421531	0.9083430	0.6271030
100	0.1421147	0.0556438	0.4294411	0.8100713	0.7412990	0.0121046	0.9568568	0.9608798	0.9669548	0.5640492
150	0.1421249	0.0554918	0.4209351	0.8416805	0.7002914	0.0120265	0.9606752	0.9733682	0.9826461	0.5062246
200	0.1419517	0.0549790	0.4109049	0.8619755	0.6803723	0.0119736	0.9633746	0.9797367	0.9861682	0.4685300
250	0.1414150	0.0542206	0.4025761	0.8723081	0.6706974	0.0119380	0.9650451	0.9827314	0.9862048	0.4474121
300	0.1405347	0.0534605	0.3970149	0.8766105	0.6659987	0.0119156	0.9659740	0.9840940	0.9853441	0.4365897
350	0.1395086	0.0528551	0.3938509	0.8779888	0.6637170	0.0119026	0.9664543	0.9846940	0.9844206	0.4314426
400	0.1385503	0.0524407	0.3922836	0.8782212	0.6626091	0.0118955	0.9666896	0.9849426	0.9836959	0.4292036
450	0.1377850	0.0521867	0.3916094	0.8781254	0.6620712	0.0118919	0.9667995	0.9850336	0.9832102	0.4283578
500	0.1372415	0.0520445	0.3913661	0.8780005	0.6618101	0.0118901	0.9668479	0.9850580	0.9829196	0.4281238
550	0.1368901	0.0519679	0.3916182	0.8643227	0.8354680	0.0119281	0.9563231	0.9821836	0.7093322	0.4513588
600	0.1366759	0.0519286	0.3952462	0.8294151	0.9198289	0.0120021	0.9525324	0.9696446	0.6387184	0.5234592
650	0.1365715	0.0520389	0.4034021	0.8006597	0.9608087	0.0120574	0.9492556	0.9496980	0.6327077	0.5982911
700	0.1366557	0.0524183	0.4128314	0.7838813	0.9807142	0.0121069	0.9447832	0.9314818	0.6481493	0.6476405
750	0.1370389	0.0530208	0.4206306	0.7751569	0.9903820	0.0121651	0.9398847	0.9218556	0.6670886	0.6699669
800	0.1377273	0.0536953	0.4259619	0.7707664	0.9950761	0.0122266	0.9361758	0.9203401	0.6820615	0.6742756
850	0.1386023	0.0543023	0.4292134	0.7685361	0.9973539	0.0122755	0.9344444	0.9229877	0.6913821	0.6699255
900	0.1394992	0.0547718	0.4310696	0.7673503	0.9984583	0.0123019	0.9343216	0.9265533	0.6960100	0.6632373
950	0.1402875	0.0550977	0.4320981	0.7666725	0.9989933	0.0123079	0.9350041	0.9294890	0.6976147	0.6573911
1000	0.1409053	0.0553075	0.4326686	0.7662575	0.9992525	0.0123019	0.9358576	0.9314088	0.6976629	0.6534093

0	0.1420414	0.0556053	0.4334154	0.7656611	0.9994935	0.0122697	0.9374175	0.9328383	0.6958720	0.6503256
50	0.2828849	0.5615357	0.4334312	0.7656207	0.9994966	0.0122689	0.9376660	0.9418864	0.9011362	0.6278783
100	0.5087889	0.6483975	0.4334609	0.7651952	0.9994981	0.0122611	0.9398544	0.9602582	0.9576396	0.5668190
150	0.6280787	0.6633109	0.4336014	0.7639442	0.9994992	0.0122321	0.9436031	0.9726361	0.9725883	0.5106841
200	0.6776804	0.6658734	0.4339782	0.7618353	0.9995007	0.0121880	0.9469726	0.9789963	0.9759278	0.4740277
250	0.6965912	0.6663203	0.4346460	0.7592275	0.9995029	0.0121463	0.9492329	0.9820055	0.9761985	0.4534511
300	0.7034754	0.6664113	0.4355442	0.7566588	0.9995056	0.0121158	0.9505352	0.9833888	0.9758520	0.4428215
350	0.7059089	0.6664487	0.4365264	0.7545475	0.9995083	0.0120969	0.9512226	0.9840154	0.9755426	0.4376205
400	0.7067550	0.6664820	0.4374370	0.7530421	0.9995107	0.0120862	0.9515660	0.9842962	0.9753864	0.4351712
450	0.7070498	0.6665155	0.4381757	0.7520787	0.9995125	0.0120807	0.9517314	0.9844215	0.9753518	0.4340428
500	0.7071570	0.6665465	0.4387137	0.7515097	0.9995138	0.0120779	0.9518092	0.9844784	0.9753836	0.4335203
550	0.6585734	0.1609189	0.4390710	0.7513399	0.9995146	0.0120765	0.9518000	0.9818037	0.7251892	0.4546976
600	0.4970522	0.0741545	0.4391955	0.7529521	0.9995152	0.0120776	0.9511606	0.9705208	0.6604493	0.5204233
650	0.3281021	0.0592876	0.4387910	0.7566407	0.9995154	0.0120876	0.9490582	0.9533772	0.6534740	0.5884593
700	0.2239367	0.0567296	0.4377680	0.7603802	0.9995152	0.0121144	0.9454647	0.9379776	0.6645362	0.6339006
750	0.1749573	0.0562351	0.4364807	0.7630079	0.9995142	0.0121580	0.9414311	0.9293304	0.6781069	0.6557165
800	0.1548293	0.0560595	0.4353241	0.7645363	0.9995122	0.0122075	0.9382762	0.9269228	0.6883893	0.6619197
850	0.1470902	0.0559311	0.4344778	0.7653150	0.9995094	0.0122487	0.9365883	0.9278463	0.6943761	0.6605583
900	0.1441768	0.0558246	0.4339419	0.7656529	0.9995063	0.0122736	0.9361215	0.9297102	0.6970115	0.6569108
950	0.1430517	0.0557439	0.4336422	0.7657577	0.9995035	0.0122831	0.9363162	0.9313294	0.6976381	0.6535701
1000	0.1425827	0.0556889	0.4334959	0.7657563	0.9995014	0.0122830	0.9367142	0.9323657	0.6973416	0.6513676

0	0.1420414	0.0556053	0.4334154	0.7656611	0.9994935	0.0122697	0.9374175	0.9328383	0.6958720	0.6503256
50	0.1420493	0.0553638	0.4498320	0.5611043	0.9995638	0.0043000	0.9374293	0.9328301	0.6961732	0.6503429
100	0.1419309	0.0558371	0.4951430	0.5023475	0.9997100	0.0034348	0.9374354	0.9329603	0.6998513	0.6500648
150	0.1426059	0.0585994	0.5366099	0.4854431	0.9998222	0.0033407	0.9374849	0.9337409	0.7075553	0.6483745
200	0.1454549	0.0632577	0.5621024	0.4805462	0.9998895	0.0033295	0.9376854	0.9354345	0.7153020	0.6446097
250	0.1507443	0.0682979	0.5749230	0.4790831	0.9999267	0.0033256	0.9381026	0.9376087	0.7205606	0.6396027
300	0.1573850	0.0724167	0.5806727	0.4785937	0.9999463	0.0033202	0.9386766	0.9396422	0.7232246	0.6347453
350	0.1638390	0.0751884	0.5830877	0.4783814	0.9999566	0.0033129	0.9392749	0.9411759	0.7241248	0.6309635
400	0.1690544	0.0768198	0.5840758	0.4782570	0.9999619	0.0033053	0.9397855	0.9421497	0.7241103	0.6285021
450	0.1727281	0.0776968	0.5844873	0.4781728	0.9999646	0.0032986	0.9401575	0.9426698	0.7237635	0.6271627
500	0.1750614	0.0781417	0.5846700	0.4781165	0.9999660	0.0032935	0.9403928	0.9428890	0.7233954	0.6265886
550	0.1766868	0.0803147	0.5613441	0.6824826	0.9999412	0.0112585	0.9405208	0.9429403	0.7229648	0.6264490
600	0.1789017	0.0796719	0.5095618	0.7411620	0.9998443	0.0121214	0.9405764	0.9428608	0.7209176	0.6266480
650	0.1783642	0.0729127	0.4709765	0.7580311	0.9997288	0.0122143	0.9405728	0.9424633	0.7160671	0.6276553
700	0.1725243	0.0657935	0.4501913	0.7629154	0.9996381	0.0122245	0.9404799	0.9414973	0.7094491	0.6300775
750	0.1639894	0.0610126	0.4405328	0.7643803	0.9995791	0.0122269	0.9402468	0.9399310	0.7030901	0.6339238
800	0.1561052	0.0583338	0.4364044	0.7648842	0.9995442	0.0122302	0.9398530	0.9380177	0.6984650	0.6384975
850	0.1503400	0.0569493	0.4347204	0.7651240	0.9995247	0.0122353	0.9393377	0.9361450	0.6958915	0.6428538
900	0.1466717	0.0562626	0.4340405	0.7652855	0.9995140	0.0122420	0.9387858	0.9346274	0.6948989	0.6463054
950	0.1445376	0.0559303	0.4337542	0.7654103	0.9995082	0.0122493	0.9382869	0.9335945	0.6948120	0.6486193
1000	0.1433697	0.0557719	0.4336202	0.7655043	0.9995049	0.0122560	0.9378999	0.9330087	0.6950931	0.6499229
