YML099C	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C
0.0379075	0.0000000	0.0078311	0.0550224	0.0000000	1.0471774	0.0578987	0.0602171	1.0036211	1.1101550
0.9347802	0.0000000	0.0245333	0.0442778	1.0255054	0.0000000	0.0491189	0.0987592	0.9097487	0.9104064
0.1159424	1.0451546	0.0000000	0.1177383	0.2905443	0.9857032	0.0580763	0.0000000	0.8203379	0.9849919
0.0958933	0.9841167	0.0226810	0.1337121	0.2743283	0.9448942	0.0000000	0.0415534	0.0000000	1.0548050
