YKL043W	YER111C	YLR182W	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W	YPR065W	YHL027W
0.7272687	0.0000000	0.0000000	0.7972195	0.9016869	0.7981413	0.4593373	0.7022018	0.5884603	0.3269176
0.7115647	0.0000000	0.0041168	0.0163620	0.0000000	0.7699652	0.6399063	0.6686229	0.7850075	0.3560073
0.6480563	0.0000000	0.5011513	0.7590763	0.7879895	0.5573432	0.0000000	0.6711583	0.3964001	0.3763549
0.6322240	0.0336849	0.0000000	0.0688216	0.0000000	0.6130316	0.6080422	0.6448783	0.7197406	0.3408556
0.7094272	0.0141038	0.0000000	0.8182812	0.7342806	0.7639598	0.0000000	0.7146243	0.4186070	0.3121647
0.7745389	0.0305009	0.0008399	0.0000000	0.9296915	0.7455610	0.4826659	0.6377128	0.6587707	0.0000000
0.7433461	0.0250987	0.0139522	0.0206994	0.0000000	0.8318004	0.0000000	0.7368313	0.7603218	0.3070862
0.0185726	0.5637692	0.3166638	0.6717478	0.6037091	0.0000000	0.7221796	0.0000000	0.2410353	0.8055481
