"Time"	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W
750	0.1042939	0.0608986	0.1431170	0.3189585	0.7809186	0.7168915	0.5803279	0.4011927	0.7377806	0.8391191
800	0.1131240	0.0694978	0.2404986	0.3843838	0.7738433	0.6640667	0.5939442	0.5009063	0.6854965	0.7762539
850	0.1719421	0.0940273	0.2509416	0.4249545	0.6435357	0.8040099	0.4271903	0.5803871	0.7846827	0.8014701
900	0.1438994	0.0775326	0.2265247	0.3779356	0.6344979	0.7301581	0.4305083	0.4520182	0.7205077	0.7994978
950	0.1424632	0.0630217	0.2027337	0.4716867	0.7616434	0.7558638	0.4061161	0.6123707	0.6438956	0.7884363
1000	0.1558807	0.1242762	0.2814271	0.4554526	0.6065740	0.6259780	0.3768077	0.6611599	0.7569424	0.7461385

0	0.1345339	0.0864500	0.1543825	0.3307750	0.6260457	0.7966620	0.5728133	0.4854239	0.5790950	0.6900586
50	0.1469073	0.0614964	0.1951706	0.5763401	0.6691033	0.6343091	0.1811043	0.6868381	0.7062585	0.7647945
100	0.1251586	0.0573361	0.2364085	0.5596157	0.7096996	0.7470984	0.1224368	0.7348679	0.6481377	0.7711919
150	0.2118689	0.1317770	0.2719320	0.5437917	0.6300686	0.6059625	0.1494591	0.6494171	0.7354268	0.7315688
200	0.1651525	0.0828846	0.2753419	0.5075962	0.5505171	0.4388860	0.1365864	0.7363534	0.6690720	0.7276986
250	0.2019649	0.1160941	0.3291953	0.6041216	0.7283563	0.5248922	0.1334775	0.6572155	0.8058773	0.7724515
300	0.2882257	0.0748614	0.2776204	0.6494599	0.7184349	0.4551145	0.1350604	0.7508022	0.8671456	0.6465524
350	0.1861254	0.0926688	0.2996209	0.6473532	0.7545341	0.4029085	0.1296702	0.8808291	0.7091593	0.7290190
400	0.1807409	0.1750989	0.3696626	0.4734935	0.7067185	0.4822389	0.0852105	0.7936483	0.6487618	0.7880983
450	0.2286551	0.1357222	0.2922578	0.5280905	0.6824715	0.4621023	0.1275266	0.7288828	0.6639569	0.8080822
500	0.2624135	0.1695350	0.3435412	0.5786310	0.6007796	0.3979272	0.1716029	0.8336858	0.6465134	0.6926047
550	0.2371286	0.1424350	0.2840314	0.3782939	0.6500994	0.5643907	0.4079197	0.5648068	0.5753861	0.7800484
600	0.2258768	0.1471134	0.3963876	0.4310077	0.6489433	0.4616275	0.4512615	0.4737601	0.4715380	0.7905563
650	0.2147470	0.1968694	0.2494482	0.4343249	0.5049093	0.5044994	0.4856498	0.4577453	0.6944407	0.7860309
700	0.1376657	0.0797954	0.2839892	0.3982567	0.7054473	0.7019471	0.4971080	0.6029580	0.7629508	0.8127315
750	0.2388212	0.1473323	0.2199044	0.3580726	0.6208154	0.6016397	0.4406054	0.5512458	0.7271655	0.8554337
800	0.2150801	0.1238895	0.2422313	0.4315495	0.6618915	0.6797138	0.4881174	0.5557480	0.5524088	0.8720267
850	0.2472940	0.0890413	0.1606762	0.4449001	0.5974800	0.6418842	0.4766440	0.6347561	0.7505249	0.8767958
900	0.2420423	0.0808711	0.1930743	0.3546413	0.6074726	0.6475853	0.5876514	0.5088795	0.6425768	0.8672753
950	0.1270857	0.1160962	0.1443948	0.3568221	0.4940529	0.7327669	0.5086314	0.5002182	0.7876781	0.7330606
1000	0.2518537	0.1403408	0.1658446	0.3132044	0.6157234	0.6282091	0.3542275	0.4903932	0.6778622	0.8626377

0	0.1819312	0.1012080	0.1809577	0.4482989	0.7679274	0.7595106	0.6505059	0.5387725	0.5461242	0.7411749
50	0.2298097	0.1221762	0.1962242	0.3469339	0.7134689	0.8306197	0.0713775	0.6262486	0.5576708	0.4977933
100	0.1495776	0.0671759	0.2136548	0.4020143	0.6622254	0.5484607	0.0620827	0.5418114	0.4191183	0.3595501
150	0.1241130	0.0577778	0.1410499	0.3718724	0.6145061	0.4364549	0.0563004	0.4750262	0.1797909	0.4436228
200	0.0646869	0.0686866	0.1418884	0.4508703	0.7227054	0.3047240	0.0738601	0.2246349	0.1096905	0.4865557
250	0.1414739	0.0404773	0.1923046	0.4099757	0.5942239	0.2448785	0.1318103	0.0502383	0.0866703	0.4172979
300	0.1858784	0.0923450	0.2604584	0.3545256	0.6654908	0.2819070	0.0599613	0.0586434	0.1247828	0.5530633
350	0.1304293	0.1166727	0.2337892	0.4412618	0.4253734	0.2822482	0.1006279	0.0389640	0.2061246	0.5129985
400	0.1313289	0.0423117	0.2407518	0.4774883	0.4889288	0.2784070	0.0887760	0.0516070	0.1473481	0.3998448
450	0.1596785	0.1273565	0.2952926	0.3975792	0.4881029	0.2355175	0.0658463	0.0834313	0.0928607	0.3981003
500	0.1148317	0.1076832	0.2233990	0.4132882	0.4187351	0.2106501	0.1209293	0.0652459	0.0996189	0.4011776
550	0.2044357	0.1067489	0.2040495	0.5080721	0.5719918	0.4218985	0.5549942	0.0315507	0.1443013	0.5796558
600	0.2358473	0.0683576	0.2107058	0.5593058	0.4315647	0.5746792	0.7180618	0.0738155	0.3967498	0.7164947
650	0.1854331	0.0769870	0.3457111	0.5654691	0.5822369	0.5889409	0.6732667	0.1702886	0.5124348	0.7204669
700	0.1699569	0.1613622	0.2478815	0.4325933	0.5072374	0.6559263	0.6572869	0.2556782	0.6188656	0.8490583
750	0.1837642	0.1033581	0.3594516	0.5509972	0.5542450	0.6831006	0.6364862	0.4116340	0.7101413	0.7678766
800	0.1846642	0.1601774	0.3298636	0.5415349	0.7785947	0.7090421	0.5131864	0.4578280	0.6165118	0.8345929
850	0.2982511	0.1013568	0.2407105	0.4145855	0.6331621	0.5853436	0.5272600	0.4576872	0.6503009	0.8254980
900	0.2255931	0.1524894	0.3313980	0.4182501	0.5829913	0.6370289	0.4799246	0.4992373	0.6403752	0.7899628
950	0.2447207	0.1279843	0.2941625	0.3792234	0.6404214	0.6988238	0.4556237	0.5172475	0.7227329	0.6981001
1000	0.2428726	0.1203009	0.3232647	0.4795361	0.6302548	0.7287778	0.4567377	0.5678084	0.6531071	0.7903666

0	0.1630341	0.0516001	0.1567494	0.3613464	0.6455220	0.8069929	0.5510471	0.5612170	0.5554398	0.6796754
50	0.1289552	0.0603367	0.2254884	0.4665302	0.7507144	0.7740129	0.4986493	0.4653793	0.6490035	0.7907610
100	0.2863116	0.0875161	0.2811604	0.4720039	0.7605704	0.5392660	0.5004160	0.4538944	0.5399182	0.8326107
150	0.2510372	0.1069007	0.2765995	0.4130696	0.6028047	0.6590854	0.4028946	0.5532282	0.7331592	0.8150556
200	0.1910219	0.0830079	0.2711244	0.5265923	0.6559421	0.8206703	0.4282033	0.4821456	0.6234674	0.8528666
250	0.2547648	0.1162884	0.2493397	0.4402708	0.8571910	0.7928086	0.4145197	0.6028167	0.6514838	0.8506222
300	0.2664529	0.0823029	0.2090307	0.4371105	0.7743626	0.6785964	0.4355215	0.6038054	0.6636622	0.7707119
350	0.3101515	0.1167907	0.2429021	0.4196524	0.7507558	0.7376451	0.4133062	0.5444345	0.6213925	0.8220997
400	0.3122439	0.0738848	0.3355556	0.3904086	0.6567392	0.7133536	0.5315727	0.5858295	0.6919067	0.7966953
450	0.3096786	0.0819416	0.2666199	0.4013206	0.5389756	0.7509065	0.5163911	0.7181571	0.6848205	0.7829074
500	0.3516444	0.1238887	0.2216285	0.3348947	0.7081362	0.6636304	0.3923235	0.6495392	0.7694039	0.7399544
550	0.2582145	0.1039898	0.1621749	0.2964350	0.6167045	0.6588119	0.4658223	0.4751641	0.6804454	0.7625527
600	0.1636436	0.0934155	0.2156200	0.3021360	0.8141539	0.6214610	0.4154056	0.5945229	0.7904392	0.8623321
650	0.1626717	0.0672182	0.1060187	0.3105915	0.6996346	0.5211774	0.5553583	0.5544912	0.5404831	0.9027234
700	0.1515984	0.0611018	0.0930908	0.4580224	0.7998015	0.6448872	0.5101118	0.5700782	0.6581517	0.8657196
750	0.0938024	0.0640796	0.2793746	0.4179916	0.8033626	0.6441529	0.5785844	0.4392578	0.8314654	0.8312397
800	0.1179944	0.0808389	0.2890779	0.3183082	0.6917605	0.8250883	0.4543663	0.7081032	0.7483253	0.7287770
850	0.1525198	0.1049902	0.2424922	0.3863545	0.6823015	0.6080214	0.3935954	0.5764433	0.6321661	0.7625418
900	0.1625041	0.0832650	0.2447957	0.3820107	0.5639996	0.6261913	0.5209628	0.5563931	0.5385595	0.7751973
950	0.1753488	0.0893649	0.1462003	0.3512719	0.6407773	0.7726677	0.3528795	0.6535124	0.6281788	0.9748939
1000	0.1801814	0.0971445	0.2309094	0.3505022	0.6255074	0.6788570	0.3987113	0.7481962	0.6152952	0.9665104

0	0.1678660	0.0473791	0.1771261	0.3975152	0.6318277	0.9133740	0.5580688	0.4808086	0.5819550	0.7810261
50	0.0978789	0.1018773	0.6220453	0.3961366	0.6289188	0.7088608	0.5685533	0.4536650	0.6604376	0.7141863
100	0.1801599	0.2285274	0.6330407	0.4502062	0.6936831	0.6480088	0.4383600	0.5514395	0.5781762	0.8710035
150	0.3021406	0.2426632	0.7513651	0.3668957	0.6829274	0.6870895	0.4625106	0.5185352	0.6239519	0.8847962
200	0.3964037	0.3128976	0.4684647	0.3936093	0.6854263	0.6370698	0.4063230	0.5350019	0.6866332	0.7010995
250	0.3115109	0.2887945	0.6953353	0.4773672	0.7379380	0.7131350	0.3412611	0.5799192	0.7087690	0.7992808
300	0.3619443	0.3349575	0.5185097	0.3694697	0.6657252	0.5102076	0.4205961	0.5674803	0.5044454	0.7305434
350	0.3623804	0.2989085	0.8699319	0.3600246	0.6698206	0.5495307	0.3890006	0.5254037	0.5369844	0.6862007
400	0.3607569	0.4021023	0.8966452	0.3695219	0.6912173	0.6437115	0.3532828	0.4555716	0.5002596	0.7572228
450	0.4704845	0.3498955	0.7615424	0.3377222	0.7494280	0.6739409	0.4572464	0.4819519	0.4806641	0.7486919
500	0.3667898	0.4492131	0.6736267	0.3659311	0.6913270	0.6164302	0.4253488	0.6645058	0.6563418	0.7365738
550	0.3869650	0.3187739	0.2673881	0.4483640	0.6241374	0.6860461	0.3594477	0.5467257	0.5671290	0.7126778
600	0.4261041	0.2222426	0.1389179	0.3898754	0.7600267	0.6850570	0.4201469	0.4772919	0.6316483	0.7248777
650	0.3061319	0.0836165	0.1587256	0.4746407	0.7522319	0.6947572	0.4252822	0.4462977	0.6606402	0.5949080
700	0.2145069	0.1083555	0.2147008	0.2869443	0.7374949	0.8042938	0.4405436	0.4982248	0.5616020	0.7632605
750	0.1207560	0.0865735	0.1298696	0.3564491	0.7228457	0.6484137	0.5414951	0.4826248	0.5817025	0.9033099
800	0.1212417	0.0699628	0.1227684	0.3941034	0.5744848	0.7162783	0.6361959	0.4548258	0.6399300	0.7475042
850	0.1429572	0.1130205	0.1845887	0.4233274	0.6566314	0.8075480	0.5341694	0.5427277	0.6299042	0.7376761
900	0.2284819	0.0587037	0.2158659	0.3798934	0.6494534	0.6419578	0.4418921	0.5768854	0.6190261	0.9967673
950	0.1589313	0.0375795	0.2116134	0.4376041	0.8598065	0.6375928	0.4965385	0.6185893	0.7860490	0.9150869
1000	0.1023917	0.0396319	0.2068959	0.3711945	0.8117522	0.6743925	0.4609069	0.5844789	0.6304230	0.8662223

0	0.1407628	0.0675177	0.2447068	0.3833986	0.7962836	0.8623217	0.4820147	0.5210454	0.5625260	0.7284008
50	0.0963747	0.0668978	0.1408039	0.3806547	0.6892582	0.7741248	0.2395854	0.4258926	0.5849989	0.6894166
100	0.1947080	0.0471045	0.1685443	0.4049198	0.6926194	0.8349199	0.2692488	0.4416404	0.7201707	0.7679804
150	0.1754142	0.0955217	0.2432444	0.3445159	0.5260764	0.7834813	0.2595425	0.4489520	0.6208265	0.7423804
200	0.1649120	0.0643442	0.1852881	0.4313778	0.6958943	0.8531677	0.2837316	0.4277697	0.5921074	0.8445189
250	0.1943028	0.0890237	0.1958114	0.4528676	0.7775980	0.6463992	0.2800430	0.4186267	0.6606290	0.8257673
300	0.1358952	0.0948787	0.2326101	0.3941780	0.7982301	0.8842295	0.1911894	0.4200357	0.6271569	0.6305027
350	0.1906245	0.0950612	0.1638694	0.3450242	0.7619022	0.7932086	0.2526957	0.4671731	0.6234448	0.9296077
400	0.1542526	0.1058266	0.1616620	0.2988755	0.5807118	0.5929617	0.2771802	0.5043432	0.6752568	0.7544586
450	0.1280523	0.0788305	0.2131882	0.3382488	0.6556179	0.8693757	0.2202225	0.5114714	0.6081970	0.8045015
500	0.1743910	0.0828071	0.1073453	0.4788949	0.7493006	0.7764682	0.3181496	0.5180460	0.6241729	0.7209379
550	0.1437477	0.0619909	0.2520451	0.4117457	0.6569356	0.7036290	0.4953594	0.5563098	0.5500517	0.8932608
600	0.1859121	0.0740954	0.2673210	0.3474593	0.6637202	0.6159803	0.4177699	0.6196631	0.7193396	0.7620290
650	0.1637852	0.0703677	0.2322852	0.3344625	0.7278631	0.6368193	0.4521107	0.5264393	0.8365150	0.7613602
700	0.1038894	0.1089980	0.1822221	0.3411688	0.6905312	0.6412855	0.4721436	0.5888307	0.4759418	0.8708754
750	0.1658140	0.1401730	0.2553500	0.3927203	0.5635128	0.8718251	0.4864713	0.4861925	0.5568891	0.8425746
800	0.1302130	0.0548892	0.2232489	0.3555296	0.6556635	0.5929211	0.4657315	0.4431515	0.7895067	0.8488704
850	0.1597776	0.0981303	0.2249606	0.3951461	0.6906826	0.6921769	0.5154636	0.5739309	0.6372470	0.7405906
900	0.1372333	0.0966544	0.2165247	0.3852803	0.8159096	0.6467706	0.4236209	0.4893159	0.5250288	0.7644456
950	0.1648087	0.1159252	0.2210426	0.3365115	0.7303190	0.6233884	0.5667776	0.5346467	0.5755258	0.6905746
1000	0.1328652	0.1104024	0.2436784	0.3196028	0.6444011	0.8260940	0.5072633	0.3833778	0.6645439	0.7830176

0	0.1552584	0.0951231	0.2737351	0.3730523	0.6197664	0.5966670	0.6524552	0.4809828	0.6244149	0.6111286
50	0.1621076	0.1173278	0.5349110	0.4547425	0.6026582	0.5785346	0.5804997	0.4765189	0.7160524	0.7400478
100	0.2033838	0.1884124	0.5564663	0.4236139	0.6693169	0.5732070	0.4586151	0.4791047	0.5948696	0.6668764
150	0.2973976	0.2572827	0.5948940	0.4815709	0.7730945	0.6215260	0.4338044	0.4660737	0.8345309	0.9376552
200	0.2001968	0.2864554	0.7656010	0.4613970	0.5896345	0.6862095	0.5141898	0.6337269	0.8893639	0.9222052
250	0.3308999	0.3916473	0.6936583	0.4069257	0.7274806	0.7170194	0.3607751	0.6960311	0.7752628	0.9648506
300	0.3141248	0.4568370	0.6083729	0.4135089	0.6424626	0.6632647	0.4017588	0.5680139	0.8120639	0.8052118
350	0.4124730	0.5119130	0.6796939	0.3333772	0.5181197	0.7214554	0.4230902	0.5868921	0.6153675	0.8497494
400	0.3578896	0.4024796	0.6316123	0.4225263	0.5264677	0.6701951	0.3979022	0.5688220	0.6172531	0.8456558
450	0.3752122	0.2741659	0.6446938	0.3889786	0.6268123	0.6245005	0.3197571	0.5667471	0.7983375	0.8967120
500	0.4356831	0.3324812	0.5799811	0.3905861	0.6523545	0.5889381	0.5159884	0.6862985	0.7649372	0.7239384
550	0.3796170	0.3072003	0.2029910	0.5145511	0.6428765	0.5997403	0.4187123	0.7029885	0.7654561	0.7860270
600	0.3333940	0.1206703	0.2039035	0.4392285	0.6818599	0.7279692	0.4122511	0.6927674	0.7314507	0.7126563
650	0.4014767	0.1218413	0.2953209	0.3246903	0.6770260	0.7220216	0.4300799	0.6040492	0.6617361	0.8336478
700	0.2238147	0.1012995	0.2596735	0.4204257	0.8032930	0.7605719	0.4130967	0.5146005	0.6747638	0.8687061
750	0.2153716	0.0850753	0.1170060	0.3414265	0.7319730	0.7509880	0.4989402	0.5366505	0.7151721	0.8290732
800	0.2369854	0.0610373	0.1530880	0.3538238	0.7277642	0.5652594	0.5328027	0.6447255	0.5764859	0.8684118
850	0.1364593	0.0815403	0.1491603	0.5208688	0.6558253	0.7932370	0.4587491	0.8624726	0.6428445	0.7636469
900	0.1024519	0.0644677	0.1287367	0.4496172	0.6044672	0.7036149	0.4817686	0.6237268	0.6528521	0.6594490
950	0.1417705	0.0527268	0.2218217	0.3571666	0.5755876	0.5878466	0.3484899	0.5749224	0.6710339	0.7462403
1000	0.1141430	0.0510108	0.1954110	0.4249267	0.6486450	0.7818937	0.5549117	0.5670166	0.7170348	0.8567822

0	0.1789757	0.0559096	0.1686998	0.3874220	0.6509963	0.8043650	0.5168316	0.5338883	0.5430702	0.6972725
50	0.1601078	0.2783136	0.1716453	0.3508701	0.8536811	0.7124330	0.4717686	0.6786836	0.6371569	0.8527864
100	0.3151292	0.4162285	0.1422226	0.2874578	0.6571728	0.7099082	0.3519538	0.4587680	0.6044634	0.6853788
150	0.3799406	0.2712790	0.1968068	0.3528142	0.8155267	0.6619513	0.3440333	0.6331711	0.5928254	0.8791196
200	0.3635414	0.3711365	0.1762672	0.3786852	0.7692742	0.6299101	0.3838082	0.5474371	0.7215417	0.8264965
250	0.4840166	0.3727773	0.1187691	0.3456797	0.5922564	0.4891965	0.3514292	0.5098399	0.7719261	0.8547890
300	0.4231811	0.4690216	0.2261654	0.3868851	0.6852558	0.5751754	0.4133901	0.5273975	0.7339702	0.7110031
350	0.4795602	0.2610781	0.1959032	0.3118193	0.7142574	0.6079122	0.4166668	0.5450320	0.7229657	0.8312224
400	0.4817324	0.3719401	0.1454832	0.5276607	0.7608758	0.5882968	0.4067330	0.5841912	0.7308311	0.7898270
450	0.4519885	0.4351301	0.1384522	0.4205401	0.6726888	0.6908814	0.3888688	0.6498274	0.7072100	0.8827857
500	0.4761718	0.4067141	0.2006307	0.4884460	0.7410928	0.6705551	0.4122426	0.5765401	0.6874940	0.8098461
550	0.4346747	0.1168852	0.1851568	0.3847211	0.6457223	0.6146583	0.3687312	0.5667968	0.6771558	0.8012822
600	0.2827647	0.1287603	0.2331294	0.4412100	0.6457354	0.7180387	0.4090457	0.6685278	0.7072962	0.7765330
650	0.3292731	0.0377948	0.1524434	0.3303060	0.7563440	0.6152063	0.4470368	0.4723200	0.5324614	0.8547433
700	0.1878176	0.0574195	0.2173993	0.3548778	0.7369201	0.7191008	0.5817831	0.4494319	0.5576001	0.8636380
750	0.1375305	0.0791506	0.1464100	0.4735427	0.7285925	0.7602110	0.5418764	0.5931274	0.6643200	0.9184536
800	0.1178015	0.0558590	0.1894620	0.5170514	0.7312388	0.6657848	0.6068347	0.6530519	0.7563519	0.8618671
850	0.1238952	0.0658064	0.2194576	0.3756482	0.7336577	0.7639418	0.5046444	0.4869328	0.6556470	0.8037845
900	0.1312796	0.0905257	0.2356953	0.3032819	0.5387706	0.8279766	0.4838940	0.5416522	0.7080738	0.7711992
950	0.1261126	0.0472583	0.2028005	0.3915891	0.6285018	0.7978468	0.4616675	0.4862049	0.5526020	0.7944579
1000	0.1157549	0.0905223	0.1453044	0.3669793	0.5999470	0.7572750	0.4608212	0.6264005	0.5762655	0.7408286

0	0.1722637	0.0497043	0.1772448	0.3769289	0.6227722	0.7510497	0.5699047	0.5737383	0.6665396	0.6715799
50	0.1451938	0.1104434	0.2668903	0.3833359	0.7647754	0.7144672	0.3505941	0.6735471	0.7148817	0.7747416
100	0.1771580	0.0704042	0.1740168	0.4403509	0.8573601	0.6372156	0.3562146	0.6584789	0.6479590	0.9008580
150	0.1536609	0.0882406	0.1552726	0.3508624	0.6809760	0.6521510	0.3171428	0.6813171	0.6638600	0.7527853
200	0.1855535	0.0746602	0.2131112	0.4560065	0.8600234	0.6146952	0.2490932	0.7293951	0.7220155	0.9220061
250	0.1319010	0.0394239	0.1338108	0.4356305	0.7480942	0.6900816	0.2348330	0.6955355	0.7364270	0.7837871
300	0.1465343	0.1021309	0.1692362	0.4568863	0.7556091	0.6452676	0.2734605	0.6627546	0.8346318	0.8950282
350	0.1311419	0.0948547	0.2599124	0.3649884	0.6380261	0.6567415	0.3202501	0.7790311	0.7972640	0.8450537
400	0.1286625	0.1420390	0.2018869	0.4439534	0.5729631	0.4849376	0.2614193	0.7470911	0.6257199	0.9484621
450	0.1250819	0.0922062	0.1750877	0.4066468	0.7146856	0.6648635	0.2189182	0.6972906	0.6401759	0.8884646
500	0.2066999	0.0878901	0.2123812	0.3611097	0.5738213	0.6261795	0.3517546	0.7475025	0.7071262	1.0000000
550	0.1014779	0.0831119	0.2354911	0.3884991	0.5739996	0.6006114	0.4522278	0.6513925	0.6382819	0.7770225
600	0.1995264	0.0751008	0.2006747	0.4118003	0.5531620	0.6339475	0.4219677	0.6871387	0.6049512	0.7821434
650	0.1410759	0.0760934	0.1731064	0.3710532	0.6223612	0.5987106	0.4698114	0.6645749	0.5487587	0.7866581
700	0.1354902	0.1003511	0.1592535	0.4137799	0.7592431	0.6513467	0.5040172	0.6187993	0.5990566	0.7424823
750	0.1873357	0.0686891	0.2907753	0.3525807	0.5627237	0.8849871	0.5249089	0.4260215	0.6351456	0.8206813
800	0.2037355	0.0733748	0.2675646	0.3965436	0.6655034	0.7405542	0.4498149	0.4890878	0.6064788	0.7728191
850	0.2169425	0.0950954	0.1858882	0.3216738	0.7264092	0.6613722	0.5088796	0.4750448	0.6281980	0.8830282
900	0.0946609	0.0852644	0.1793786	0.4328744	0.6748028	0.7909460	0.6029791	0.5533170	0.6740316	0.8189926
950	0.1892972	0.0850246	0.1139264	0.3419810	0.7000670	0.7284000	0.5321312	0.5430361	0.6749558	0.7336788
1000	0.1782779	0.0632020	0.1895982	0.4130090	0.6277200	0.5936543	0.5133681	0.6128863	0.7329002	0.9282236

0	0.1641842	0.1184580	0.2097589	0.3624491	0.7066488	0.7551047	0.4801993	0.5184942	0.6138543	0.7449552
50	0.1141412	0.0483031	0.2353342	0.4466536	0.6625413	0.7748180	0.4461337	0.5367333	0.5040747	0.2935461
100	0.1181770	0.0768102	0.2193719	0.3251348	0.7060185	0.7760760	0.4938403	0.4796174	0.4009683	0.2192738
150	0.2328847	0.0597537	0.2405373	0.2630506	0.5653037	0.7505056	0.5277748	0.4147335	0.2831681	0.1283680
200	0.1488649	0.0536715	0.0978419	0.2669397	0.7129333	0.7248616	0.5150941	0.4135796	0.3090686	0.0908258
250	0.0839532	0.0678129	0.1056537	0.3845346	0.5710677	0.6569248	0.5375156	0.3553975	0.2410492	0.0735924
300	0.1249527	0.0907275	0.1175745	0.3327284	0.6044298	0.8243075	0.4408286	0.4479289	0.2120001	0.0532466
350	0.1830242	0.0577466	0.1343289	0.3836031	0.9407952	0.9160423	0.5904639	0.3613788	0.1905967	0.0452883
400	0.1552873	0.0613019	0.2065308	0.4678035	0.8093709	0.5826665	0.5397962	0.3096988	0.2703596	0.1067958
450	0.1812234	0.0610418	0.1502911	0.4155801	0.5897575	0.8384151	0.5919145	0.5890253	0.2100338	0.0702099
500	0.1905296	0.0460228	0.1847443	0.4191374	0.7455788	0.6764346	0.4911154	0.3840863	0.2608552	0.0609319
550	0.2146121	0.0966339	0.2663039	0.3877942	0.6756739	0.7149561	0.5233794	0.1547052	0.0993471	0.4672579
600	0.1728133	0.0665125	0.2081263	0.3035394	0.5726116	0.5450576	0.5325077	0.0742431	0.1292897	0.7493940
650	0.1753933	0.0892620	0.2227676	0.3995554	0.7186996	0.7258626	0.7140123	0.0864952	0.4462050	0.7372537
700	0.1290256	0.0743762	0.2433427	0.3610168	0.7906829	0.6824658	0.7132798	0.2174933	0.4838503	0.7845546
750	0.1354537	0.0857235	0.2241258	0.3701124	0.7780971	0.7847057	0.5590730	0.3417327	0.4968342	0.8895334
800	0.2138962	0.1538794	0.1959988	0.3145388	0.6462670	0.6010428	0.5901792	0.4481494	0.6827911	0.6400173
850	0.1721190	0.1005005	0.1176763	0.3647116	0.6841963	0.6022215	0.5010024	0.4774764	0.6664504	0.9844536
900	0.2114147	0.1012158	0.2164710	0.4753715	0.7161359	0.7032805	0.5078066	0.5391001	0.5259231	0.8357114
950	0.2536503	0.1035854	0.2214408	0.4203682	0.5905049	0.7250024	0.4725549	0.3677792	0.6262439	0.8322059
1000	0.1984258	0.0942395	0.1593370	0.5187001	0.6160253	0.7440532	0.4915307	0.4539247	0.8009876	0.8165009
