YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W	YER040W
0.0000000	0.4334650	0.3794279	0.4516850	0.9837377	0.0677220	0.0000000	0.0431032	0.0394137	0.1310116
0.0000000	0.4185948	0.6120851	0.4545676	0.7075284	0.1000202	0.0572963	0.0000000	0.0500420	0.2726266
0.0827621	0.5085858	0.6399569	0.0000000	0.0000000	0.0697808	0.1038525	0.0479797	0.0139355	0.0468658
0.1409535	0.2528866	0.7140649	0.4979805	0.5868099	0.0993307	0.0000000	0.0000000	0.0609283	0.1426175
