"Time"	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C
800	0.1315146	0.0707004	0.0946841	0.1398922	0.1123346	0.4479891	0.0402288	0.0012207	0.7459264	0.7761828
850	0.1486645	0.0587465	0.0951327	0.1382256	0.2044221	0.3951607	0.0828025	0.0230801	0.7294398	0.7895045
900	0.1346113	0.0398743	0.0740757	0.1123509	0.2053297	0.4197404	0.0865314	0.0013718	0.7091434	0.8636216
950	0.1240380	0.0428974	0.0566918	0.1421556	0.1751769	0.3554261	0.0333011	0.0076287	0.6782892	0.6587069
1000	0.0778433	0.0690009	0.0771371	0.2023662	0.1786521	0.4032392	0.0315815	0.0018040	0.7058237	0.8015751

0	0.0952666	0.0561370	0.0535181	0.1458888	0.0833058	0.4900622	0.0406945	0.0125734	0.6744921	0.7481636
50	0.1585024	0.3585315	0.2274743	0.1109864	0.1248766	0.4419367	0.0147618	0.0022146	0.7431244	0.7235062
100	0.1682924	0.4012051	0.2491144	0.1246636	0.1357745	0.3986700	0.0296354	0.0101360	0.7617431	0.7584120
150	0.1942661	0.4402953	0.3059293	0.1057354	0.1903501	0.4622047	0.0550110	0.0333386	0.7189374	0.7833785
200	0.1234147	0.4108721	0.3031762	0.2952309	0.1422083	0.5372321	0.0615965	0.0834633	0.6458433	0.7956788
250	0.1573890	0.5492756	0.1851712	0.1356644	0.1550151	0.3867382	0.0498787	0.0811347	0.7645387	0.7383332
300	0.1346483	0.4646823	0.1606745	0.1412853	0.1108980	0.3757948	0.0399930	0.0701874	0.7195054	0.6862436
350	0.1399832	0.4193916	0.1919603	0.1243664	0.1287962	0.5382852	0.0558147	0.0898136	0.7614354	0.7507552
400	0.1760684	0.3899388	0.1653615	0.1459397	0.1267690	0.4209461	0.0496124	0.1088818	0.6737726	0.6289506
450	0.1379539	0.3951149	0.1771622	0.1958036	0.1912439	0.5115536	0.0667242	0.0808101	0.6416040	0.6599359
500	0.1610650	0.4058769	0.1409494	0.1907267	0.1992041	0.4913625	0.0726809	0.0433616	0.6271575	0.7306173
550	0.1220120	0.0975397	0.1452674	0.1691434	0.1756020	0.4222829	0.0563723	0.0563924	0.5934441	0.6298837
600	0.1328670	0.0450196	0.1368883	0.1346909	0.2538338	0.4254968	0.0733107	0.0728519	0.7138799	0.7888163
650	0.1602599	0.1136467	0.1090502	0.2177371	0.1956993	0.4241832	0.0711073	0.0306503	0.6671506	0.8490144
700	0.1450656	0.0513643	0.0720159	0.1561507	0.2428278	0.3564247	0.0267322	0.0046429	0.6827716	0.8464256
750	0.1138184	0.0478601	0.0693966	0.0931932	0.1665114	0.4787701	0.0250178	0.0100213	0.6276773	0.6957367
800	0.1481249	0.0548378	0.0821884	0.1801372	0.1365199	0.4103991	0.0366597	0.0091990	0.6919392	0.8047250
850	0.1080025	0.0545780	0.0622786	0.1220040	0.1599417	0.3892095	0.0667818	0.0089681	0.7166988	0.7618830
900	0.1082954	0.0345548	0.0771573	0.1509629	0.1396678	0.3939500	0.0371575	0.0262280	0.5037317	0.7020654
950	0.0878710	0.0476656	0.0849589	0.1442424	0.2056647	0.4101526	0.0273179	0.0073805	0.5410424	0.6200755
1000	0.1019750	0.0266348	0.0596823	0.1605070	0.1706435	0.4213615	0.0370612	0.0134552	0.6098988	0.6799561

0	0.1097103	0.0758239	0.0665313	0.1400314	0.1137200	0.4662244	0.0477378	0.0154823	0.6273705	0.7263561
50	0.1444325	0.1765194	0.0528412	0.1305354	0.1291450	0.4407489	0.1294111	0.0200220	0.6959419	0.1243357
100	0.1308537	0.0890326	0.0454080	0.0798222	0.1612294	0.5596599	0.1523580	0.0169888	0.5911500	0.0676395
150	0.1301702	0.1487154	0.1148526	0.2031959	0.2118992	0.5129717	0.1067767	0.0134340	0.7451378	0.0925875
200	0.1019838	0.2041675	0.0367637	0.1503916	0.2155940	0.4292796	0.1074163	0.0052975	0.8264133	0.0686632
250	0.1215336	0.1615935	0.0542918	0.1727576	0.2504529	0.5079251	0.0905836	0.0268287	0.6404288	0.0488109
300	0.1354409	0.1675256	0.0972545	0.1499323	0.1298491	0.3934005	0.1412644	0.0060795	0.6285971	0.1022684
350	0.1100881	0.1191449	0.1195256	0.1756777	0.1842317	0.4383844	0.1079970	0.0136574	0.5982544	0.0658412
400	0.0782033	0.1758262	0.0732921	0.0958758	0.2201265	0.5061520	0.1031295	0.0189063	0.6398817	0.0667955
450	0.1374724	0.1360241	0.0817220	0.1245986	0.1916452	0.5031928	0.1032712	0.0111569	0.6088619	0.0324954
500	0.1977076	0.1255797	0.0996995	0.0998357	0.2242562	0.3135452	0.2197485	0.0107207	0.5892879	0.0708109
550	0.1256285	0.0836592	0.0946328	0.1058268	0.1889167	0.4482541	0.0495472	0.0084368	0.8424346	0.5581971
600	0.1070073	0.0533270	0.0523243	0.1089324	0.1884768	0.3333325	0.0739123	0.0041176	0.7906037	0.8034657
650	0.0589764	0.0659674	0.0752404	0.1590227	0.1564308	0.5194882	0.0477537	0.0022383	0.6218400	0.6946030
700	0.1658168	0.0682187	0.1396922	0.1735493	0.1392537	0.4024896	0.0947277	0.0121815	0.6547610	0.9762166
750	0.0931180	0.0431788	0.0817887	0.2219386	0.1658694	0.4012261	0.0135804	0.0069338	0.6249980	0.7352936
800	0.1170548	0.0947219	0.1464310	0.1231582	0.2205645	0.4820622	0.0288686	0.0068719	0.7713600	0.8235812
850	0.1066672	0.0408399	0.0350282	0.1346643	0.1654217	0.4064899	0.0466626	0.0280262	0.7550538	0.6676129
900	0.1245231	0.0340200	0.0852226	0.1208422	0.2165711	0.4293821	0.0264135	0.0054600	0.6222040	0.6449530
950	0.1369497	0.0302909	0.1083335	0.1278395	0.1355495	0.3868005	0.0692223	0.0165736	0.7363727	0.6482513
1000	0.1414548	0.0468757	0.0791355	0.1302104	0.2177922	0.3807260	0.0327879	0.0079903	0.8323678	0.6208014

0	0.1223923	0.0895659	0.1142954	0.1691635	0.1173449	0.4778523	0.0975019	0.0042596	0.6910648	0.7470996
50	0.0870700	0.0626909	0.0391166	0.0569642	0.5375991	0.4091844	0.0239873	0.1732651	0.6345968	0.3824193
100	0.1144461	0.0397666	0.0184835	0.0498865	0.7139079	0.4224310	0.0427594	0.2890607	0.6828566	0.2992661
150	0.0675774	0.0706370	0.0067470	0.0226902	0.6847739	0.4730358	0.0795789	0.3723028	0.7103608	0.2263147
200	0.0619809	0.0643051	0.0224880	0.0361315	0.5613966	0.4409791	0.1143664	0.3775976	0.6276877	0.2258825
250	0.0394770	0.0633555	0.0258263	0.0079992	0.7248538	0.6917962	0.1740800	0.3791751	0.6862329	0.2794986
300	0.0201867	0.0484659	0.0067119	0.0156074	0.7150231	0.5570799	0.1478805	0.3381214	0.7128898	0.2854190
350	0.0231571	0.0654221	0.0154685	0.0071117	0.6632372	0.5348472	0.1693649	0.4124479	0.7949455	0.2775938
400	0.0175764	0.0528700	0.0133254	0.0156552	0.7530084	0.6130377	0.1648909	0.4110718	0.6807549	0.2548757
450	0.0219977	0.0251606	0.0239963	0.0319387	0.6708337	0.5706808	0.2687200	0.3692285	0.6608252	0.2438831
500	0.0212994	0.0485391	0.0445280	0.0172512	0.6911335	0.5086116	0.1369360	0.4520470	0.8553310	0.2807326
550	0.0143480	0.0499917	0.0136182	0.0719267	0.3446488	0.5024540	0.1595070	0.1151881	1.0000000	0.7027588
600	0.0256300	0.0530469	0.0036743	0.0904288	0.2695492	0.3538254	0.0424888	0.1070194	0.7172205	0.8445443
650	0.0726145	0.0603993	0.0162757	0.0874028	0.1978914	0.4322595	0.0494924	0.0507425	0.7428346	0.8225136
700	0.0662604	0.0584031	0.0480003	0.0954633	0.2355086	0.4275925	0.0437049	0.0112977	0.6488725	0.6579813
750	0.0674154	0.0458619	0.0289805	0.0845569	0.2159351	0.4484784	0.0600691	0.0102360	0.6740682	0.6291593
800	0.1156696	0.0745522	0.0419262	0.1329319	0.1218838	0.5070926	0.0575108	0.0035633	0.6310725	0.8176817
850	0.1011977	0.0498191	0.0217316	0.1286679	0.1526077	0.4274897	0.0671027	0.0003605	0.6679514	0.6493828
900	0.1390722	0.0490603	0.0423103	0.1557683	0.2000893	0.4831873	0.0654434	0.0059240	0.6267038	0.6831856
950	0.1398436	0.0478438	0.1018437	0.1122562	0.1465696	0.4026771	0.0540718	0.0059145	0.6618005	0.6573201
1000	0.0861788	0.0270654	0.0949050	0.1942496	0.1267275	0.4357272	0.0601491	0.0097326	0.7015803	0.6152788

0	0.1169916	0.0405262	0.0858718	0.1267169	0.1106574	0.4574105	0.0663904	0.0040550	0.6908649	0.7202208
50	0.1415177	0.0776422	0.0527594	0.0576074	0.1901944	0.4124151	0.0579400	0.0043482	0.7029747	0.7963898
100	0.0640768	0.1162954	0.0515962	0.1091977	0.1279901	0.4419225	0.0440746	0.0015508	0.6881959	0.7311334
150	0.0746591	0.0368062	0.0515860	0.0881445	0.1190327	0.3929561	0.0667820	0.0029998	0.7329337	0.5694602
200	0.0765539	0.0649888	0.0414945	0.1026301	0.1302235	0.3724835	0.0808877	0.0241431	0.6436659	0.7511091
250	0.0850260	0.0587128	0.0428577	0.1844792	0.1336737	0.4158655	0.0929665	0.0164778	0.5808575	0.6639711
300	0.0842433	0.0481594	0.0436844	0.1116315	0.1117871	0.3439467	0.0416873	0.0032154	0.6596236	0.6653393
350	0.0979989	0.0750406	0.0161247	0.1194510	0.1637781	0.4619040	0.0592140	0.0084325	0.6318646	0.6774424
400	0.1121998	0.0376577	0.0179578	0.1259645	0.0872261	0.3942346	0.0478969	0.0021734	0.7029925	0.5659569
450	0.1104530	0.0508019	0.0379588	0.0920173	0.1468442	0.4204096	0.0529759	0.0103500	0.7587068	0.7852048
500	0.0454948	0.0376034	0.0264871	0.0891553	0.1311082	0.4119518	0.0283112	0.0062174	0.7679178	0.7733015
550	0.0466591	0.0494020	0.0369157	0.0877897	0.1415492	0.5773211	0.0321382	0.0096239	0.7596912	0.8128840
600	0.1748218	0.0536040	0.1530905	0.1341093	0.1170486	0.3688235	0.0379069	0.0129465	0.6770963	0.6796450
650	0.0691355	0.0636818	0.1450121	0.1085261	0.1646887	0.4697613	0.0353753	0.0215560	0.6582553	0.7608129
700	0.1185839	0.0429091	0.0980176	0.1157371	0.1425072	0.4102695	0.0511856	0.0198130	0.6929723	0.7066692
750	0.1330674	0.0663696	0.0695779	0.1168564	0.2022068	0.4672086	0.0184877	0.0184820	0.6993422	0.7232651
800	0.1424631	0.0456004	0.0239710	0.1219186	0.1646059	0.4037232	0.0302038	0.0058698	0.7299035	0.6709055
850	0.1598277	0.0237651	0.0747358	0.1342511	0.1277367	0.3746993	0.0285508	0.0023665	0.5916973	0.6718282
900	0.1312343	0.0843746	0.0750530	0.1930648	0.1529784	0.4946918	0.0616637	0.0063266	0.5568697	0.6743872
950	0.1885964	0.0755013	0.1276120	0.1648616	0.3217031	0.4992871	0.0416697	0.0055270	0.8289192	0.6500922
1000	0.0808423	0.0663058	0.0646499	0.1550607	0.1418116	0.5063917	0.0344041	0.0063059	0.7305458	0.7322799

0	0.1149232	0.0641264	0.0438240	0.1599337	0.1176148	0.4807880	0.0695032	0.0083156	0.6257603	0.7011956
50	0.1904073	0.1905343	0.2095262	0.1320034	0.1960512	0.6064269	0.0510351	0.0046585	0.7279124	0.6923650
100	0.1317794	0.3020370	0.2524000	0.1182466	0.2659504	0.6544826	0.0317296	0.0135979	0.6782689	0.7275186
150	0.1611117	0.3159781	0.1762991	0.1339918	0.2474377	0.7020600	0.0502077	0.0245197	0.8478833	0.7096788
200	0.1080488	0.3137317	0.2004027	0.1288268	0.3525359	0.8107871	0.0479450	0.0400910	0.7162322	0.6870473
250	0.0783495	0.3466994	0.1602417	0.0778843	0.3414200	0.7360335	0.0505817	0.0510582	0.5900596	0.7002252
300	0.0889107	0.2814503	0.1177315	0.0833493	0.4335124	0.7914107	0.0523194	0.0420435	0.6574998	0.7440801
350	0.0938265	0.2867751	0.1954729	0.1155643	0.3217527	0.5947461	0.0286523	0.0560842	0.7248482	0.7466527
400	0.1023571	0.3285377	0.1253420	0.1024309	0.3915768	0.7113284	0.0640114	0.0900978	0.8017588	0.7179310
450	0.1064611	0.3084763	0.1718095	0.0693129	0.4795879	0.7274217	0.0538273	0.0471249	0.6699665	0.8339311
500	0.0727666	0.3079825	0.1497208	0.0858181	0.4057417	0.9232566	0.0556990	0.0651030	0.6332257	0.6978825
550	0.0410721	0.0996952	0.0132024	0.0768211	0.4116325	0.4425401	0.0484260	0.0597373	0.6066631	0.7475265
600	0.0366096	0.0661459	0.0096115	0.1036249	0.2880540	0.5931314	0.0461894	0.0508980	0.7538316	0.8031586
650	0.0817874	0.0705900	0.0151292	0.1253727	0.1988956	0.4258759	0.0405284	0.0131918	0.6872045	0.7292816
700	0.0855813	0.0808548	0.0835352	0.1068643	0.2206689	0.4040134	0.0251244	0.0160462	0.6011654	0.6843838
750	0.1422824	0.0347041	0.0582084	0.1078933	0.2595370	0.4144376	0.0438705	0.0393860	0.6843563	0.6605834
800	0.1570215	0.0667725	0.0867870	0.1328443	0.1982550	0.4309575	0.0761162	0.0041215	0.6364000	0.7405911
850	0.0941611	0.0999290	0.0605243	0.1658504	0.1687818	0.5464344	0.0720212	0.0105746	0.6335162	0.6318464
900	0.1290441	0.0533375	0.0495414	0.0843024	0.2760856	0.4623405	0.0518437	0.0064513	0.7513441	0.8321710
950	0.1001448	0.0759266	0.0261265	0.0911220	0.2270446	0.4668233	0.0451178	0.0047186	0.6219965	0.7357018
1000	0.0979042	0.0603865	0.0322990	0.1251542	0.1972275	0.4832561	0.0404867	0.0069547	0.6961691	0.8397904

0	0.0865841	0.0609327	0.0735320	0.1604107	0.1288722	0.5684131	0.0606586	0.0080248	0.5934733	0.7121040
50	0.1473377	0.3010686	0.0503146	0.1908083	0.5522833	0.3730359	0.0750469	0.0037450	0.7144590	0.6646913
100	0.1544187	0.2788225	0.0364529	0.1710970	0.6094838	0.4303082	0.0734842	0.0199252	0.6321872	0.7140960
150	0.1139944	0.1981356	0.0394990	0.0820983	0.6740102	0.4835805	0.0641855	0.0266930	0.6626010	0.6235648
200	0.0690342	0.2887340	0.0470729	0.0874331	0.8000467	0.4245121	0.0673034	0.0464696	0.6498324	0.7132090
250	0.0784266	0.3402680	0.0378056	0.0901344	0.7975609	0.5545779	0.1002290	0.0803202	0.7234601	0.6361844
300	0.0902936	0.2973717	0.0648593	0.1003338	0.5725243	0.4882993	0.1123255	0.0354252	0.7240587	0.6294031
350	0.0767249	0.2911615	0.0173444	0.0948284	0.5221945	0.3657857	0.0638944	0.0465629	0.7138580	0.6366402
400	0.0534427	0.2956375	0.0202444	0.1202869	0.7227238	0.3288828	0.0431369	0.0439698	0.8150115	0.8045278
450	0.0699695	0.2888585	0.0200031	0.0699278	0.5816789	0.4624391	0.0433009	0.0305836	0.6936808	0.7682069
500	0.0435330	0.2900842	0.0212531	0.1042907	0.6896046	0.5036287	0.0552369	0.0678267	0.7699597	0.6953631
550	0.0774008	0.1396006	0.0539889	0.0939925	0.3365088	0.4070261	0.0515294	0.0559004	0.6885255	0.6923731
600	0.0410934	0.0537407	0.0231241	0.1401259	0.2322756	0.4102544	0.0536623	0.0513613	0.7799265	0.7012095
650	0.0813463	0.0256210	0.0120429	0.1040478	0.1604834	0.4152587	0.0417112	0.0135343	0.7288890	0.9540472
700	0.0585399	0.0515854	0.0247481	0.1332593	0.1874852	0.4445400	0.0529083	0.0029084	0.6277037	0.7227207
750	0.1206029	0.0474781	0.0410751	0.1035139	0.2162076	0.4764968	0.0527698	0.0031132	0.6148928	0.6602631
800	0.1486954	0.0474095	0.1254565	0.1549565	0.1580732	0.4851984	0.0762354	0.0032922	0.7320560	0.7765584
850	0.1882502	0.0712868	0.2384644	0.2524165	0.2248636	0.5483744	0.0730300	0.0105465	0.6836354	0.6355744
900	0.1897586	0.0393056	0.2277999	0.1739795	0.0946938	0.6466719	0.0511494	0.0092401	0.7205161	0.7096504
950	0.1723106	0.0521886	0.2121098	0.1472237	0.1980545	0.4612638	0.0278007	0.0195792	0.6553838	0.6726722
1000	0.1685695	0.0772169	0.2161426	0.2144190	0.2014025	0.4429185	0.0502162	0.0268467	0.6852932	0.6362514

0	0.1185875	0.0513362	0.0573499	0.1847480	0.1030199	0.4858671	0.0575527	0.0250416	0.5928087	0.7475525
50	0.1666036	0.0452232	0.0969990	0.1348684	0.1314280	0.4458234	0.0794155	0.0636247	0.7495802	0.7101200
100	0.1392163	0.0532707	0.1432371	0.1364794	0.1576559	0.5277720	0.0225215	0.0990691	0.6933639	0.6323992
150	0.1353289	0.0560387	0.0628743	0.1561115	0.1628036	0.4733586	0.0315867	0.0901368	0.6853886	0.6231760
200	0.1367361	0.0346732	0.0464921	0.1277319	0.1624379	0.4233095	0.0483319	0.1291041	0.7848687	0.7728919
250	0.1437250	0.0493808	0.0632552	0.1385905	0.1914486	0.4269470	0.0478568	0.0899379	0.6621863	0.6707189
300	0.0970726	0.0941867	0.0708366	0.1337170	0.2255907	0.5246718	0.0954082	0.1306134	0.6975397	0.6441119
350	0.0581383	0.0931494	0.0248603	0.1263908	0.1766524	0.5113142	0.0314115	0.1070196	0.5835631	0.6690983
400	0.1090296	0.0474288	0.0583186	0.1558910	0.2303586	0.4676026	0.0441472	0.1131495	0.6776132	0.6764641
450	0.0805002	0.0571166	0.0112944	0.1564456	0.2224059	0.5616772	0.0352862	0.0912959	0.6423015	0.7518732
500	0.0799062	0.0461833	0.0456354	0.1605235	0.1729640	0.5339782	0.0471257	0.0916786	0.6541642	0.8374845
550	0.1262380	0.1084159	0.0564208	0.1332046	0.2580071	0.5889635	0.0355716	0.0334314	0.7388228	0.7240222
600	0.1274104	0.0826424	0.0566324	0.1462020	0.2599231	0.4592033	0.0234383	0.0222409	0.7268439	0.6439599
650	0.0849574	0.0603954	0.0197872	0.1072542	0.2082414	0.3937188	0.0290120	0.0196005	0.7350747	0.6111093
700	0.0833048	0.0425498	0.0439252	0.1012085	0.2319056	0.4357422	0.0710819	0.0051409	0.8505928	0.7306018
750	0.0901686	0.0726407	0.0328711	0.1211598	0.1591073	0.4910859	0.0407863	0.0255703	0.7779916	0.5429237
800	0.0974785	0.0492888	0.0409590	0.1277661	0.1389382	0.4135297	0.0435274	0.0090046	0.8508228	0.7560623
850	0.0875434	0.0854236	0.0438563	0.1351929	0.1346728	0.3914640	0.0350596	0.0015474	0.7728587	0.6244769
900	0.1374831	0.0302126	0.0585566	0.1755672	0.2049262	0.4625345	0.0584673	0.0061000	0.7101705	0.6258650
950	0.1312527	0.0367149	0.0921474	0.1192376	0.2057395	0.3504355	0.0604085	0.0008613	0.6000549	0.7336518
1000	0.1094537	0.0287307	0.1036433	0.1131227	0.1479810	0.4183067	0.0807947	0.0137659	0.6805729	0.6954869
