YGL162W	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W	YLR131C	YIL131C
0.0414004	0.0590876	0.0428999	0.9172808	0.0333929	0.0623479	0.1886642	0.5447241	0.2215923	1.0000000
