"Time"	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W	YLR131C
750	0.3805688	0.4767404	0.6968403	0.9966463	0.0908999	0.2321305	0.9894721	0.2226060	0.3714463	1.0000000
800	0.3808893	0.4765676	0.6968535	0.9982698	0.0734899	0.2272933	0.9921778	0.2222668	0.3360509	1.0000000
850	0.3810841	0.4764882	0.6968441	0.9991422	0.0657558	0.2255730	0.9931074	0.2219770	0.3008145	1.0000000
900	0.3811909	0.4764562	0.6968270	0.9995469	0.0625191	0.2249622	0.9934395	0.2217622	0.2741052	1.0000000
950	0.3812440	0.4764468	0.6968092	0.9997241	0.0612158	0.2247468	0.9935678	0.2216195	0.2573253	1.0000000
1000	0.3812674	0.4764473	0.6967940	0.9997999	0.0607053	0.2246721	0.9936237	0.2215329	0.2480683	1.0000000

0	0.3813181	0.4764758	0.6967132	0.9998557	0.0603767	0.2246394	0.9937533	0.2212209	0.2392660	1.0000000
50	0.3812806	0.4765053	0.6959330	0.9975453	0.4031622	0.2247314	0.9855643	0.0815907	0.3190266	1.0000000
100	0.3812406	0.4767075	0.6946042	0.9719783	0.5086350	0.2249994	0.9849547	0.0300923	0.4117128	1.0000000
150	0.3811313	0.4770603	0.6939585	0.9254786	0.5411219	0.2252837	0.9853937	0.0110986	0.4542334	1.0000000
200	0.3809466	0.4773809	0.6937193	0.8863198	0.5511584	0.2254907	0.9856426	0.0040934	0.4713028	1.0000000
250	0.3807454	0.4775958	0.6936349	0.8626688	0.5542787	0.2256164	0.9857381	0.0015097	0.4779172	1.0000000
300	0.3805793	0.4777179	0.6936052	0.8505557	0.5552597	0.2256851	0.9857714	0.0005568	0.4804427	1.0000000
350	0.3804646	0.4777807	0.6935948	0.8449158	0.5555735	0.2257203	0.9857827	0.0002054	0.4813970	1.0000000
400	0.3803947	0.4778110	0.6935911	0.8424465	0.5556764	0.2257374	0.9857865	0.0000757	0.4817543	1.0000000
450	0.3803557	0.4778249	0.6935898	0.8414106	0.5557112	0.2257455	0.9857878	0.0000279	0.4818869	1.0000000
500	0.3803354	0.4778311	0.6935894	0.8409892	0.5557235	0.2257492	0.9857882	0.0000103	0.4819357	1.0000000
550	0.3803253	0.4778338	0.6935893	0.8736584	0.2131543	0.2256687	0.9952183	0.1402290	0.4764071	1.0000000
600	0.3803206	0.4778345	0.6936122	0.9397984	0.1077339	0.2254622	0.9982233	0.1919512	0.4500997	1.0000000
650	0.3803191	0.4778237	0.6938243	0.9767584	0.0752412	0.2252877	0.9985185	0.2110307	0.3998385	1.0000000
700	0.3803265	0.4777626	0.6943603	0.9914829	0.0651896	0.2251769	0.9975584	0.2180685	0.3406795	1.0000000
750	0.3803608	0.4776134	0.6950589	0.9968697	0.0620579	0.2250927	0.9963085	0.2206600	0.2936893	1.0000000
800	0.3804408	0.4773898	0.6956900	0.9987953	0.0610633	0.2250065	0.9952683	0.2215991	0.2653911	1.0000000
850	0.3805665	0.4771436	0.6961496	0.9994789	0.0607272	0.2249165	0.9945594	0.2219091	0.2510611	1.0000000
900	0.3807177	0.4769229	0.6964418	0.9997211	0.0605934	0.2248331	0.9941299	0.2219669	0.2445225	1.0000000
950	0.3808676	0.4767521	0.6966109	0.9998069	0.0605244	0.2247654	0.9938899	0.2219190	0.2417071	1.0000000
1000	0.3809963	0.4766333	0.6967014	0.9998374	0.0604803	0.2247160	0.9937646	0.2218306	0.2405175	1.0000000

0	0.3813181	0.4764758	0.6967132	0.9998557	0.0603767	0.2246394	0.9937533	0.2212209	0.2392660	1.0000000
50	0.4382391	0.1776440	0.6967228	0.9998460	0.0467445	0.0726010	0.9937396	0.2189835	0.2369753	1.0000000
100	0.6436975	0.0972928	0.6965721	0.9998780	0.0239961	0.0251475	0.9939606	0.1890009	0.2131267	1.0000000
150	0.8303097	0.0756961	0.6958003	0.9999402	0.0127035	0.0103345	0.9951749	0.1309660	0.1660574	1.0000000
200	0.9213388	0.0699178	0.6947615	0.9999763	0.0086384	0.0057037	0.9970754	0.0843592	0.1197327	1.0000000
250	0.9566982	0.0684042	0.6940877	0.9999911	0.0073105	0.0042477	0.9985672	0.0578999	0.0886732	1.0000000
300	0.9693251	0.0680310	0.6937806	0.9999967	0.0068895	0.0037839	0.9993775	0.0447512	0.0719642	1.0000000
350	0.9736450	0.0679520	0.6936599	0.9999987	0.0067572	0.0036333	0.9997428	0.0386259	0.0640449	1.0000000
400	0.9750753	0.0679424	0.6936150	0.9999994	0.0067158	0.0035833	0.9998934	0.0358876	0.0605716	1.0000000
450	0.9755334	0.0679454	0.6935987	0.9999997	0.0067028	0.0035663	0.9999533	0.0347017	0.0591258	1.0000000
500	0.9756745	0.0679489	0.6935928	0.9999998	0.0066987	0.0035604	0.9999769	0.0342015	0.0585464	1.0000000
550	0.8824525	0.3676172	0.6935907	0.9999998	0.0087367	0.1559428	0.9999864	0.0344138	0.0585922	1.0000000
600	0.6368914	0.4481970	0.6935899	0.9999996	0.0222727	0.2035048	0.9999898	0.0415484	0.0669667	1.0000000
650	0.4852967	0.4698652	0.6935898	0.9999964	0.0391744	0.2183501	0.9999874	0.0661564	0.0989418	1.0000000
700	0.4197836	0.4756919	0.6935916	0.9999820	0.0505371	0.2229839	0.9999625	0.1077339	0.1446925	1.0000000
750	0.3944725	0.4772581	0.6936082	0.9999531	0.0563490	0.2244309	0.9998369	0.1510675	0.1841832	1.0000000
800	0.3852270	0.4776734	0.6936989	0.9999195	0.0589264	0.2248841	0.9994337	0.1833751	0.2103843	1.0000000
850	0.3819796	0.4777585	0.6939690	0.9998920	0.0599775	0.2250250	0.9986210	0.2028732	0.2253717	1.0000000
900	0.3808861	0.4777105	0.6944542	0.9998738	0.0603828	0.2250574	0.9975053	0.2131821	0.2331691	1.0000000
950	0.3805597	0.4775719	0.6950531	0.9998635	0.0605287	0.2250369	0.9963552	0.2181740	0.2369578	1.0000000
1000	0.3805205	0.4773716	0.6956195	0.9998582	0.0605699	0.2249827	0.9953901	0.2204346	0.2386970	1.0000000

0	0.3813181	0.4764758	0.6967132	0.9998557	0.0603767	0.2246394	0.9937533	0.2212209	0.2392660	1.0000000
50	0.1142535	0.4642595	0.8936341	0.9998552	0.0601318	0.2178388	0.9935870	0.2582978	0.3806432	0.9465086
100	0.0406602	0.4330650	0.9626964	0.9998551	0.0570473	0.1960762	0.9912650	0.3492864	0.4242122	0.9296905
150	0.0212460	0.4061486	0.9869172	0.9998648	0.0499732	0.1732323	0.9834983	0.4069344	0.4333556	0.9244027
200	0.0169419	0.3894757	0.9954117	0.9998909	0.0419127	0.1573105	0.9705370	0.4313194	0.4257399	0.9227402
250	0.0165876	0.3805549	0.9983908	0.9999230	0.0354942	0.1483213	0.9564347	0.4406810	0.4094314	0.9222175
300	0.0170214	0.3761524	0.9994356	0.9999496	0.0313332	0.1439292	0.9447330	0.4441900	0.3909483	0.9220531
350	0.0174371	0.3740892	0.9998021	0.9999670	0.0289743	0.1420550	0.9365588	0.4454924	0.3748667	0.9220015
400	0.0177028	0.3731568	0.9999306	0.9999771	0.0277697	0.1413830	0.9314529	0.4459714	0.3630975	0.9219852
450	0.0178486	0.3727469	0.9999756	0.9999825	0.0272128	0.1412122	0.9284934	0.4461454	0.3555237	0.9219801
500	0.0179223	0.3725704	0.9999914	0.9999853	0.0269836	0.1412160	0.9268643	0.4462077	0.3511276	0.9219785
550	0.3482120	0.3785101	0.8577369	0.9999867	0.0270436	0.1470388	0.9261538	0.4332836	0.2054264	0.9754694
600	0.4341150	0.3964711	0.8013704	0.9999871	0.0287077	0.1643063	0.9309376	0.3475991	0.1596162	0.9922874
650	0.4459258	0.4163980	0.7615526	0.9999859	0.0329287	0.1824798	0.9477459	0.2607899	0.1486727	0.9975751
700	0.4359860	0.4343345	0.7300331	0.9999813	0.0387052	0.1971702	0.9674234	0.2133154	0.1539318	0.9992376
750	0.4216775	0.4493188	0.7112739	0.9999719	0.0446310	0.2079649	0.9814021	0.1951703	0.1675614	0.9997603
800	0.4086074	0.4605150	0.7021428	0.9999571	0.0497793	0.2152052	0.9891679	0.1926635	0.1841120	0.9999246
850	0.3984426	0.4679080	0.6981356	0.9999383	0.0537378	0.2196437	0.9929322	0.1969193	0.1998521	0.9999763
900	0.3913339	0.4722990	0.6965111	0.9999180	0.0564883	0.2221690	0.9945413	0.2031111	0.2128421	0.9999925
950	0.3867693	0.4746915	0.6959513	0.9998993	0.0582437	0.2235212	0.9950656	0.2089298	0.2225456	0.9999977
1000	0.3840440	0.4758964	0.6958626	0.9998840	0.0592872	0.2242062	0.9950694	0.2135085	0.2292557	0.9999993

0	0.3813181	0.4764758	0.6967132	0.9998557	0.0603767	0.2246394	0.9937533	0.2212209	0.2392660	1.0000000
50	0.3812811	0.4764844	0.6967258	0.9916373	0.6450129	0.2262400	0.8284310	0.2213267	0.5942740	1.0000000
100	0.3812640	0.4764850	0.6967371	0.9032746	0.8249435	0.2315141	0.7728373	0.2213892	0.7624042	1.0000000
150	0.3812576	0.4764824	0.6967458	0.7858466	0.8804675	0.2374064	0.7541399	0.2214240	0.8226191	1.0000000
200	0.3812564	0.4764791	0.6967518	0.7105530	0.8977423	0.2416523	0.7478498	0.2214419	0.8433864	1.0000000
250	0.3812574	0.4764761	0.6967557	0.6723085	0.9032073	0.2440525	0.7457329	0.2214502	0.8505306	1.0000000
300	0.3812591	0.4764738	0.6967580	0.6546937	0.9049811	0.2452258	0.7450198	0.2214532	0.8530009	1.0000000
350	0.3812607	0.4764722	0.6967594	0.6470086	0.9055756	0.2457490	0.7447794	0.2214538	0.8538605	1.0000000
400	0.3812620	0.4764711	0.6967601	0.6437728	0.9057816	0.2459685	0.7446983	0.2214533	0.8541614	1.0000000
450	0.3812630	0.4764705	0.6967604	0.6424445	0.9058552	0.2460567	0.7446709	0.2214524	0.8542672	1.0000000
500	0.3812636	0.4764701	0.6967606	0.6419093	0.9058821	0.2460910	0.7446616	0.2214517	0.8543045	1.0000000
550	0.3812640	0.4764699	0.6967607	0.6868771	0.3279816	0.2422457	0.9099567	0.2214510	0.6032107	1.0000000
600	0.3812642	0.4764698	0.6967609	0.8296735	0.1486267	0.2345711	0.9655337	0.2214506	0.5103182	1.0000000
650	0.3812644	0.4764697	0.6967611	0.9320857	0.0911124	0.2293710	0.9842203	0.2214503	0.4482087	1.0000000
700	0.3812645	0.4764696	0.6967613	0.9752377	0.0716727	0.2267138	0.9905032	0.2214501	0.3836149	1.0000000
750	0.3812645	0.4764695	0.6967614	0.9911198	0.0647119	0.2255039	0.9926158	0.2214499	0.3249320	1.0000000
800	0.3812646	0.4764695	0.6967614	0.9967736	0.0620922	0.2249873	0.9933261	0.2214499	0.2841082	1.0000000
850	0.3812647	0.4764694	0.6967614	0.9987685	0.0610713	0.2247761	0.9935649	0.2214498	0.2608430	1.0000000
900	0.3812647	0.4764694	0.6967614	0.9994713	0.0606658	0.2246924	0.9936452	0.2214497	0.2491425	1.0000000
950	0.3812647	0.4764694	0.6967614	0.9997191	0.0605037	0.2246602	0.9936722	0.2214497	0.2436921	1.0000000
1000	0.3812647	0.4764694	0.6967614	0.9998067	0.0604390	0.2246479	0.9936813	0.2214497	0.2412723	1.0000000

0	0.3813181	0.4764758	0.6967132	0.9998557	0.0603767	0.2246394	0.9937533	0.2212209	0.2392660	1.0000000
50	0.1101135	0.4764832	0.6968317	0.9998602	0.0504212	0.1220281	0.5939995	0.2588906	0.0963375	0.5651375
100	0.0348958	0.4764102	0.6987032	0.9998981	0.0326843	0.1131046	0.4586455	0.3507555	0.0616887	0.4284130
150	0.0140366	0.4757899	0.7064393	0.9999453	0.0252624	0.1495812	0.4102279	0.4080766	0.0576239	0.3854257
200	0.0082641	0.4736167	0.7217558	0.9999723	0.0292309	0.1957887	0.3896702	0.4319571	0.0592312	0.3719101
250	0.0067011	0.4692781	0.7399194	0.9999800	0.0412504	0.2307403	0.3787628	0.4410203	0.0645812	0.3676607
300	0.0063394	0.4634502	0.7554807	0.9999680	0.0556420	0.2518142	0.3722615	0.4443923	0.0747752	0.3663246
350	0.0063370	0.4574910	0.7664508	0.9999269	0.0678397	0.2631569	0.3683582	0.4456410	0.0871124	0.3659046
400	0.0064417	0.4524348	0.7733177	0.9998528	0.0762874	0.2688737	0.3660939	0.4461026	0.0981295	0.3657725
450	0.0065661	0.4486666	0.7773024	0.9997595	0.0814246	0.2716205	0.3648318	0.4462729	0.1062846	0.3657310
500	0.0066762	0.4461074	0.7795003	0.9996686	0.0842806	0.2728835	0.3641521	0.4463355	0.1116549	0.3657179
550	0.2935267	0.4444852	0.7805693	0.9995827	0.0959592	0.3163103	0.7368273	0.4387593	0.2970508	0.8005763
600	0.3741299	0.4436279	0.7766830	0.9994239	0.1009817	0.2612801	0.8654534	0.3750794	0.3222063	0.9372995
650	0.3969917	0.4443793	0.7591684	0.9993185	0.0869644	0.2299331	0.9209642	0.2983362	0.3206137	0.9802864
700	0.4028246	0.4482202	0.7352743	0.9994105	0.0718643	0.2183480	0.9533130	0.2490215	0.3060442	0.9938019
750	0.4023694	0.4546899	0.7168218	0.9995826	0.0626926	0.2164292	0.9728698	0.2239169	0.2841670	0.9980513
800	0.3989232	0.4616523	0.7061215	0.9997206	0.0587411	0.2180736	0.9837845	0.2131960	0.2628905	0.9993873
850	0.3943909	0.4673941	0.7007071	0.9998024	0.0577884	0.2203135	0.9894624	0.2100904	0.2475863	0.9998074
900	0.3901130	0.4713828	0.6981471	0.9998430	0.0581213	0.2221000	0.9922664	0.2107053	0.2392032	0.9999394
950	0.3867538	0.4738493	0.6970004	0.9998597	0.0587912	0.2232744	0.9935679	0.2128255	0.2359567	0.9999810
1000	0.3844246	0.4752504	0.6965346	0.9998643	0.0593973	0.2239676	0.9940992	0.2152243	0.2355531	0.9999940

0	0.3813181	0.4764758	0.6967132	0.9998557	0.0603767	0.2246394	0.9937533	0.2212209	0.2392660	1.0000000
50	0.1401013	0.3682235	0.8936341	0.9998496	0.0602532	0.2211912	0.6809748	0.2549130	0.2393545	1.0000000
100	0.0843891	0.3169749	0.9626964	0.9998341	0.0588290	0.2134313	0.5746995	0.3390451	0.2389398	1.0000000
150	0.0802574	0.2884957	0.9869172	0.9998248	0.0564140	0.2109691	0.5355596	0.3960885	0.2366428	1.0000000
200	0.0875513	0.2733528	0.9954117	0.9998273	0.0549745	0.2132965	0.5172475	0.4217382	0.2325340	1.0000000
250	0.0948445	0.2657606	0.9983908	0.9998334	0.0550960	0.2170546	0.5061072	0.4312839	0.2288093	1.0000000
300	0.0997939	0.2621295	0.9994356	0.9998350	0.0562410	0.2208311	0.4987787	0.4339212	0.2273180	1.0000000
350	0.1026690	0.2604555	0.9998020	0.9998294	0.0577992	0.2241386	0.4942101	0.4339876	0.2283075	1.0000000
400	0.1041967	0.2597059	0.9999305	0.9998179	0.0593736	0.2267296	0.4916162	0.4333558	0.2310034	1.0000000
450	0.1049615	0.2593780	0.9999756	0.9998030	0.0607381	0.2285438	0.4902866	0.4327213	0.2344371	1.0000000
500	0.1053280	0.2592372	0.9999914	0.9997872	0.0617912	0.2296850	0.4896782	0.4322658	0.2378496	1.0000000
550	0.4654085	0.3483099	0.8508148	0.9997790	0.0617447	0.2143595	0.7845108	0.3922534	0.2407185	1.0000000
600	0.5045065	0.3896991	0.7857798	0.9997932	0.0570226	0.1982344	0.8932907	0.2784210	0.2408441	1.0000000
650	0.4767941	0.4177574	0.7420610	0.9998299	0.0517566	0.1988458	0.9461539	0.2043804	0.2346913	1.0000000
700	0.4460068	0.4391301	0.7158269	0.9998694	0.0499749	0.2060575	0.9739219	0.1769943	0.2250784	1.0000000
750	0.4224907	0.4547336	0.7033582	0.9998951	0.0512062	0.2132832	0.9871985	0.1750068	0.2181262	1.0000000
800	0.4061347	0.4649562	0.6981358	0.9999047	0.0536735	0.2184248	0.9929622	0.1832420	0.2167267	1.0000000
850	0.3954292	0.4709698	0.6961297	0.9999023	0.0560797	0.2215377	0.9952006	0.1937226	0.2197618	1.0000000
900	0.3888304	0.4742017	0.6954889	0.9998936	0.0578934	0.2232468	0.9958408	0.2029929	0.2246836	1.0000000
950	0.3849994	0.4758014	0.6954312	0.9998830	0.0590728	0.2241188	0.9957688	0.2099945	0.2295145	1.0000000
1000	0.3829045	0.4765170	0.6956151	0.9998734	0.0597657	0.2245311	0.9954095	0.2147820	0.2333341	1.0000000

0	0.3813181	0.4764758	0.6967132	0.9998557	0.0603767	0.2246394	0.9937533	0.2212209	0.2392660	1.0000000
50	0.3819295	0.4642595	0.8936341	0.9344996	0.2923108	0.0737523	0.9937351	0.2213116	0.3034911	1.0000000
100	0.3892654	0.4330650	0.9626963	0.9036041	0.3519778	0.0261520	0.9937226	0.2206926	0.3892763	1.0000000
150	0.4062985	0.4061486	0.9869171	0.8798230	0.3675795	0.0108798	0.9937548	0.2169846	0.4319751	1.0000000
200	0.4272804	0.3894757	0.9954116	0.8622314	0.3719876	0.0058809	0.9939381	0.2086330	0.4498790	1.0000000
250	0.4457327	0.3805549	0.9983907	0.8512469	0.3732905	0.0042067	0.9943690	0.1971479	0.4569881	1.0000000
300	0.4588562	0.3761524	0.9994355	0.8451934	0.3736826	0.0036299	0.9950211	0.1854769	0.4597345	1.0000000
350	0.4669419	0.3740892	0.9998019	0.8421210	0.3738012	0.0034229	0.9957593	0.1757670	0.4607753	1.0000000
400	0.4714475	0.3731569	0.9999304	0.8406450	0.3738371	0.0033435	0.9964432	0.1687350	0.4611633	1.0000000
450	0.4737830	0.3727469	0.9999755	0.8399624	0.3738479	0.0033099	0.9969953	0.1641305	0.4613059	1.0000000
500	0.4749304	0.3725705	0.9999913	0.8396552	0.3738512	0.0032936	0.9974007	0.1613375	0.4613577	1.0000000
550	0.4747560	0.3809899	0.8014967	0.9174315	0.1204333	0.1040688	0.9976791	0.1597545	0.4519857	1.0000000
600	0.4666297	0.4068219	0.7318442	0.9672160	0.0485894	0.1568144	0.9978601	0.1594542	0.4067408	1.0000000
650	0.4477663	0.4341058	0.7074000	0.9883143	0.0360575	0.1889927	0.9979586	0.1622281	0.3253683	1.0000000
700	0.4259262	0.4539065	0.6988431	0.9959142	0.0406637	0.2071358	0.9979545	0.1695166	0.2500821	1.0000000
750	0.4079794	0.4657123	0.6959076	0.9985566	0.0478225	0.2165349	0.9978053	0.1802601	0.2135880	1.0000000
800	0.3958325	0.4719458	0.6950075	0.9994587	0.0533477	0.2211245	0.9974801	0.1918440	0.2077859	1.0000000
850	0.3885561	0.4749632	0.6948873	0.9997549	0.0567852	0.2232687	0.9969867	0.2019890	0.2145966	1.0000000
900	0.3845592	0.4763067	0.6950887	0.9998431	0.0586913	0.2242279	0.9963793	0.2096433	0.2232917	1.0000000
950	0.3825166	0.4768302	0.6954163	0.9998635	0.0596698	0.2246295	0.9957421	0.2148082	0.2300823	1.0000000
1000	0.3815502	0.4769696	0.6957648	0.9998642	0.0601406	0.2247742	0.9951559	0.2180008	0.2344828	1.0000000

0	0.3813181	0.4764758	0.6967132	0.9998557	0.0603767	0.2246394	0.9937533	0.2212209	0.2392660	1.0000000
50	0.3812811	0.4764844	0.6967258	0.7396622	0.0466314	0.0710827	0.9937351	0.2213267	0.2369532	1.0000000
100	0.3812640	0.4764850	0.6967369	0.6502129	0.0238042	0.0231554	0.9937192	0.2213892	0.2129184	1.0000000
150	0.3812575	0.4764825	0.6967453	0.6194730	0.0125704	0.0081966	0.9937072	0.2214240	0.1656106	1.0000000
200	0.3812563	0.4764792	0.6967512	0.6089069	0.0085701	0.0035278	0.9936987	0.2214419	0.1192441	1.0000000
250	0.3812573	0.4764763	0.6967550	0.6052741	0.0072783	0.0020706	0.9936932	0.2214502	0.0883030	1.0000000
300	0.3812590	0.4764741	0.6967574	0.6040250	0.0068734	0.0016158	0.9936897	0.2214533	0.0717328	1.0000000
350	0.3812606	0.4764725	0.6967588	0.6035955	0.0067476	0.0014738	0.9936877	0.2214539	0.0639124	1.0000000
400	0.3812619	0.4764714	0.6967596	0.6034478	0.0067086	0.0014295	0.9936866	0.2214534	0.0604963	1.0000000
450	0.3812628	0.4764707	0.6967600	0.6033970	0.0066965	0.0014157	0.9936861	0.2214526	0.0590800	1.0000000
500	0.3812635	0.4764703	0.6967602	0.6033795	0.0066928	0.0014114	0.9936858	0.2214518	0.0585147	1.0000000
550	0.3812639	0.4764701	0.6967606	0.8636079	0.0086270	0.1549677	0.9936857	0.2214511	0.0585421	1.0000000
600	0.3812641	0.4764699	0.6967611	0.9530965	0.0220151	0.2028949	0.9936857	0.2214507	0.0666723	1.0000000
650	0.3812643	0.4764697	0.6967613	0.9838675	0.0388952	0.2178536	0.9936858	0.2214504	0.0982847	1.0000000
700	0.3812644	0.4764696	0.6967614	0.9944364	0.0502797	0.2225224	0.9936858	0.2214501	0.1438862	1.0000000
750	0.3812646	0.4764695	0.6967614	0.9980472	0.0561107	0.2239796	0.9936858	0.2214500	0.1834099	1.0000000
800	0.3812646	0.4764694	0.6967614	0.9992652	0.0586981	0.2244344	0.9936858	0.2214499	0.2096903	1.0000000
850	0.3812647	0.4764694	0.6967614	0.9996679	0.0597532	0.2245763	0.9936859	0.2214498	0.2247417	1.0000000
900	0.3812647	0.4764694	0.6967614	0.9997977	0.0601606	0.2246206	0.9936859	0.2214497	0.2325783	1.0000000
950	0.3812647	0.4764694	0.6967614	0.9998382	0.0603122	0.2246345	0.9936859	0.2214497	0.2363896	1.0000000
1000	0.3812647	0.4764694	0.6967614	0.9998504	0.0603671	0.2246388	0.9936859	0.2214497	0.2381481	1.0000000

0	0.3813181	0.4764758	0.6967132	0.9998557	0.0603767	0.2246394	0.9937533	0.2212209	0.2392660	1.0000000
50	0.1871974	0.4764835	0.6967997	0.9998584	0.0539333	0.1588666	0.9936297	0.2477642	0.4393686	1.0000000
100	0.1333560	0.4764344	0.6980284	0.9998860	0.0405090	0.1383326	0.9920225	0.3185853	0.4899232	1.0000000
150	0.1184501	0.4760331	0.7029529	0.9999285	0.0312608	0.1318710	0.9866317	0.3748375	0.4852354	1.0000000
200	0.1144705	0.4746194	0.7134390	0.9999605	0.0266192	0.1296385	0.9770321	0.4049083	0.4643985	1.0000000
250	0.1138349	0.4716107	0.7275551	0.9999782	0.0245461	0.1284368	0.9655434	0.4187701	0.4448024	1.0000000
300	0.1145962	0.4671863	0.7412498	0.9999868	0.0236012	0.1272803	0.9550647	0.4246431	0.4313966	1.0000000
350	0.1161833	0.4622306	0.7519232	0.9999908	0.0230705	0.1260213	0.9471377	0.4268378	0.4234620	1.0000000
400	0.1182190	0.4576738	0.7590935	0.9999927	0.0226714	0.1247954	0.9418944	0.4273408	0.4189562	1.0000000
450	0.1203282	0.4540491	0.7633903	0.9999936	0.0223261	0.1237524	0.9387857	0.4270512	0.4162506	1.0000000
500	0.1222119	0.4514710	0.7656859	0.9999941	0.0220315	0.1229632	0.9371439	0.4264109	0.4144221	1.0000000
550	0.3224975	0.4498090	0.7662711	0.9999942	0.0255506	0.1832399	0.9367634	0.4060986	0.2092419	1.0000000
600	0.3790625	0.4490991	0.7597677	0.9999918	0.0355483	0.2018734	0.9417223	0.3393411	0.1560393	1.0000000
650	0.3951403	0.4503403	0.7426126	0.9999823	0.0443389	0.2084152	0.9546691	0.2774482	0.1592619	1.0000000
700	0.3988971	0.4543142	0.7238697	0.9999642	0.0497258	0.2123392	0.9692862	0.2401919	0.1786077	1.0000000
750	0.3979104	0.4599811	0.7106923	0.9999421	0.0529154	0.2158765	0.9803252	0.2217490	0.1969992	1.0000000
800	0.3947947	0.4655427	0.7032617	0.9999217	0.0551021	0.2189285	0.9871137	0.2141819	0.2103754	1.0000000
850	0.3910953	0.4698933	0.6994959	0.9999048	0.0567781	0.2212081	0.9908544	0.2122919	0.2195173	1.0000000
900	0.3877796	0.4728272	0.6976958	0.9998913	0.0580563	0.2227187	0.9927711	0.2130890	0.2258715	1.0000000
950	0.3852555	0.4746129	0.6968837	0.9998806	0.0589711	0.2236356	0.9936759	0.2148889	0.2303987	1.0000000
1000	0.3835387	0.4756188	0.6965575	0.9998723	0.0595792	0.2241561	0.9940406	0.2167920	0.2336193	1.0000000
