"Time"	YPL177C	YML099C	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W
800	0.0929495	0.0415162	0.9634830	0.3530306	0.5002950	0.3530901	0.1239416	0.4502802	0.1874418	1.0000000
850	0.0924875	0.0449348	0.9512198	0.3365686	0.4163000	0.4403874	0.1463451	0.4433827	0.1880655	1.0000000
900	0.0923388	0.0565738	0.9011802	0.2855329	0.3266773	0.5283883	0.1602849	0.4334559	0.1884862	1.0000000
950	0.0924704	0.0827313	0.7931762	0.2202737	0.2724876	0.6038198	0.1714954	0.4144901	0.1888268	1.0000000
1000	0.0940182	0.1258041	0.6896372	0.1693651	0.2710317	0.6705217	0.1852695	0.3941178	0.1892359	1.0000000

0	0.9507038	0.5131895	0.6950779	0.1406200	0.2833539	0.8830816	0.2487847	0.3642430	0.1914176	1.0000000
50	0.9616431	0.5131771	0.6946681	0.1405546	0.2832758	0.8830624	0.2487373	0.3651298	0.1390285	1.0000000
100	0.9731434	0.5131527	0.6945741	0.1405113	0.2834328	0.8830082	0.2476976	0.3697008	0.0752535	1.0000000
150	0.9793733	0.5129866	0.6948504	0.1405537	0.2835020	0.8824546	0.2443062	0.3753423	0.0363434	1.0000000
200	0.9823715	0.5120848	0.6949644	0.1405920	0.2834362	0.8807069	0.2393579	0.3793880	0.0166640	1.0000000
250	0.9837277	0.5096573	0.6949065	0.1405903	0.2834712	0.8776126	0.2346003	0.3816234	0.0075593	1.0000000
300	0.9841784	0.5054344	0.6950776	0.1406203	0.2836459	0.8737118	0.2310226	0.3826955	0.0035608	1.0000000
350	0.9840444	0.4999236	0.6954889	0.1407109	0.2837771	0.8697722	0.2287244	0.3831711	0.0018638	1.0000000
400	0.9835080	0.4940499	0.6958065	0.1408034	0.2838011	0.8663732	0.2273972	0.3833751	0.0011607	1.0000000
450	0.9827252	0.4886680	0.6959341	0.1408572	0.2838216	0.8637746	0.2266853	0.3834624	0.0008745	1.0000000
500	0.9818464	0.4842885	0.6960456	0.1408953	0.2838838	0.8619671	0.2263223	0.3835001	0.0007596	1.0000000
550	0.9679848	0.4810458	0.6962018	0.1409386	0.2839249	0.8607922	0.2261460	0.3834361	0.0529102	1.0000000
600	0.9531914	0.4788144	0.6962972	0.1409721	0.2839175	0.8600709	0.2262178	0.3821065	0.1164332	1.0000000
650	0.9445229	0.4773936	0.6963006	0.1409835	0.2839068	0.8597761	0.2272339	0.3785675	0.1552115	1.0000000
700	0.9394810	0.4767673	0.6962902	0.1409849	0.2839094	0.8602129	0.2298534	0.3741468	0.1748778	1.0000000
750	0.9362241	0.4772810	0.6962750	0.1409831	0.2838794	0.8617873	0.2337377	0.3703512	0.1840544	1.0000000
800	0.9342509	0.4793878	0.6961642	0.1409621	0.2837919	0.8645355	0.2379122	0.3677166	0.1881642	1.0000000
850	0.9336396	0.4831652	0.6959255	0.1409094	0.2836857	0.8680266	0.2415459	0.3661121	0.1899736	1.0000000
900	0.9344140	0.4881423	0.6956444	0.1408375	0.2836042	0.8716451	0.2442766	0.3652136	0.1907691	1.0000000
950	0.9363010	0.4935386	0.6954083	0.1407686	0.2835468	0.8748910	0.2461223	0.3647369	0.1911219	1.0000000
1000	0.9388154	0.4986196	0.6952247	0.1407109	0.2834969	0.8775048	0.2472756	0.3644924	0.1912806	1.0000000

0	0.9507038	0.5131895	0.6950779	0.1406200	0.2833539	0.8830816	0.2487847	0.3642430	0.1914176	1.0000000
50	0.9554683	0.6750851	0.8566069	0.2635033	0.2634179	0.8659369	0.2493102	0.3211425	0.1938830	0.8508172
100	0.9695360	0.7909176	0.9374621	0.3683522	0.2072694	0.8405961	0.2755410	0.2922902	0.2093934	0.7257269
150	0.9810671	0.8273187	0.9471706	0.4045614	0.1695372	0.8303899	0.3073425	0.3029184	0.2336568	0.6753209
200	0.9879731	0.8364499	0.9420793	0.4108863	0.1547957	0.8333056	0.3147083	0.3221755	0.2550511	0.6584392
250	0.9917081	0.8399098	0.9382526	0.4097771	0.1508140	0.8380559	0.3030047	0.3336036	0.2690849	0.6532346
300	0.9936089	0.8420180	0.9366836	0.4082158	0.1501811	0.8384517	0.2880280	0.3373734	0.2768739	0.6517009
350	0.9945139	0.8425241	0.9362157	0.4073646	0.1504106	0.8343325	0.2776661	0.3374863	0.2807959	0.6512610
400	0.9948967	0.8413443	0.9361584	0.4070549	0.1509286	0.8283000	0.2726134	0.3366066	0.2826698	0.6511370
450	0.9950146	0.8391787	0.9362481	0.4070388	0.1515545	0.8228122	0.2709854	0.3358046	0.2835472	0.6511025
500	0.9950075	0.8369092	0.9363866	0.4071614	0.1521389	0.8189916	0.2709300	0.3353262	0.2839583	0.6510929
550	0.9941562	0.6412452	0.5110883	0.2712421	0.1955445	0.8358249	0.2716046	0.3671815	0.2795781	0.8002731
600	0.9860836	0.5188711	0.5609013	0.1818011	0.3983417	0.8756200	0.2590554	0.3720622	0.2583864	0.9253626
650	0.9700219	0.5091329	0.8040875	0.2094620	0.3862882	0.8934864	0.2496179	0.3654544	0.2330912	0.9757685
700	0.9592304	0.5193107	0.8214192	0.2093341	0.2733691	0.8858581	0.2476192	0.3653883	0.2142161	0.9926501
750	0.9555820	0.5160290	0.6612844	0.1644415	0.2373081	0.8776023	0.2471025	0.3665889	0.2028376	0.9978547
800	0.9534967	0.5096252	0.6130387	0.1357329	0.2975803	0.8814685	0.2466291	0.3654607	0.1967678	0.9993884
850	0.9514080	0.5116962	0.7203669	0.1471777	0.3232701	0.8864811	0.2470368	0.3642903	0.1938042	0.9998283
900	0.9507688	0.5152173	0.7530221	0.1577456	0.2823609	0.8833061	0.2478530	0.3643600	0.1924498	0.9999523
950	0.9510758	0.5131284	0.6870105	0.1461371	0.2611000	0.8795161	0.2482260	0.3648211	0.1918495	0.9999868
1000	0.9508187	0.5099586	0.6557911	0.1352178	0.2847469	0.8812077	0.2482026	0.3646671	0.1915853	0.9999964

0	0.9507038	0.5131895	0.6950779	0.1406200	0.2833539	0.8830816	0.2487847	0.3642430	0.1914176	1.0000000
50	0.9507083	0.5131772	0.6946681	0.1405546	0.2832758	0.8830631	0.2487846	0.3642452	0.1914177	1.0000000
100	0.9507081	0.5131624	0.6945740	0.1405113	0.2834323	0.8830758	0.2487836	0.3642443	0.1914176	1.0000000
150	0.9507053	0.5131702	0.6948460	0.1405530	0.2834940	0.8830891	0.2487836	0.3642427	0.1914176	1.0000000
200	0.9507054	0.5131808	0.6949249	0.1405846	0.2833915	0.8830813	0.2487843	0.3642433	0.1914176	1.0000000
250	0.9507075	0.5131762	0.6947453	0.1405582	0.2833440	0.8830719	0.2487844	0.3642444	0.1914176	1.0000000
300	0.9507076	0.5131689	0.6946818	0.1405352	0.2834107	0.8830767	0.2487839	0.3642440	0.1914176	1.0000000
350	0.9507063	0.5131716	0.6947998	0.1405519	0.2834465	0.8830833	0.2487839	0.3642433	0.1914176	1.0000000
400	0.9507062	0.5131768	0.6948493	0.1405683	0.2834034	0.8830805	0.2487842	0.3642435	0.1914176	1.0000000
450	0.9507071	0.5131752	0.6947723	0.1405580	0.2833768	0.8830759	0.2487842	0.3642440	0.1914176	1.0000000
500	0.9507072	0.5131717	0.6947344	0.1405463	0.2834044	0.8830775	0.2487840	0.3642439	0.1914176	1.0000000
550	0.9507066	0.5131725	0.6947844	0.1405526	0.2834240	0.8830807	0.2487840	0.3642435	0.1914176	1.0000000
600	0.9507065	0.5131750	0.6948128	0.1405609	0.2834064	0.8830798	0.2487841	0.3642436	0.1914176	1.0000000
650	0.9507069	0.5131745	0.6947806	0.1405570	0.2833922	0.8830776	0.2487842	0.3642438	0.1914176	1.0000000
700	0.9507070	0.5131728	0.6947596	0.1405512	0.2834033	0.8830781	0.2487841	0.3642438	0.1914176	1.0000000
750	0.9507067	0.5131730	0.6947802	0.1405535	0.2834135	0.8830796	0.2487840	0.3642436	0.1914176	1.0000000
800	0.9507066	0.5131742	0.6947956	0.1405575	0.2834066	0.8830794	0.2487841	0.3642436	0.1914176	1.0000000
850	0.9507068	0.5131741	0.6947825	0.1405562	0.2833993	0.8830783	0.2487841	0.3642438	0.1914176	1.0000000
900	0.9507069	0.5131734	0.6947714	0.1405534	0.2834035	0.8830784	0.2487841	0.3642438	0.1914176	1.0000000
950	0.9507068	0.5131734	0.6947796	0.1405542	0.2834087	0.8830791	0.2487841	0.3642437	0.1914176	1.0000000
1000	0.9507067	0.5131739	0.6947876	0.1405561	0.2834061	0.8830791	0.2487841	0.3642437	0.1914176	1.0000000

0	0.9507038	0.5131895	0.6950779	0.1406200	0.2833539	0.8830816	0.2487847	0.3642430	0.1914176	1.0000000
50	0.9507192	0.5131771	0.6946681	0.1405546	0.2832758	0.8830625	0.2487438	0.3650112	0.1464448	1.0000000
100	0.9509594	0.5131540	0.6945741	0.1405113	0.2834327	0.8830171	0.2478344	0.3690632	0.0916963	1.0000000
150	0.9517408	0.5130099	0.6948498	0.1405536	0.2835010	0.8825320	0.2448005	0.3742877	0.0582885	1.0000000
200	0.9528474	0.5122140	0.6949596	0.1405911	0.2834310	0.8809701	0.2402351	0.3782771	0.0413850	1.0000000
250	0.9537309	0.5100367	0.6948884	0.1405867	0.2834578	0.8781513	0.2356787	0.3806633	0.0335582	1.0000000
300	0.9539297	0.5061847	0.6950375	0.1406115	0.2836243	0.8745185	0.2321018	0.3819187	0.0301163	1.0000000
350	0.9532309	0.5010608	0.6954280	0.1406964	0.2837519	0.8707552	0.2296912	0.3825347	0.0286525	1.0000000
400	0.9516760	0.4954796	0.6957352	0.1407849	0.2837765	0.8674165	0.2282249	0.3828271	0.0280442	1.0000000
450	0.9495016	0.4902426	0.6958626	0.1408374	0.2837991	0.8647879	0.2273938	0.3829640	0.0277956	1.0000000
500	0.9470440	0.4858715	0.6959784	0.1408759	0.2838632	0.8629027	0.2269457	0.3830276	0.0276952	1.0000000
550	0.9446325	0.4825478	0.6961400	0.1409203	0.2839062	0.8616388	0.2267204	0.3828685	0.0724519	1.0000000
600	0.9424273	0.4801987	0.6962411	0.1409553	0.2839007	0.8608470	0.2268611	0.3811535	0.1269724	1.0000000
650	0.9402753	0.4786794	0.6962495	0.1409681	0.2838904	0.8605532	0.2281074	0.3774478	0.1602649	1.0000000
700	0.9380413	0.4780450	0.6962387	0.1409700	0.2838896	0.8610913	0.2309257	0.3731982	0.1771618	1.0000000
750	0.9359635	0.4786704	0.6962141	0.1409666	0.2838541	0.8627996	0.2348196	0.3696971	0.1850569	1.0000000
800	0.9345567	0.4809384	0.6960905	0.1409425	0.2837644	0.8656115	0.2388306	0.3673203	0.1885998	1.0000000
850	0.9342741	0.4848088	0.6958480	0.1408880	0.2836623	0.8690499	0.2422278	0.3658913	0.1901636	1.0000000
900	0.9352326	0.4897387	0.6955768	0.1408175	0.2835873	0.8725216	0.2447343	0.3650969	0.1908530	1.0000000
950	0.9371749	0.4949532	0.6953567	0.1407520	0.2835347	0.8755779	0.2464069	0.3646772	0.1911596	1.0000000
1000	0.9396381	0.4997731	0.6951865	0.1406982	0.2834879	0.8780054	0.2474427	0.3644624	0.1912978	1.0000000

0	0.9507038	0.5131895	0.6950779	0.1406200	0.2833539	0.8830816	0.2487847	0.3642430	0.1914176	1.0000000
50	0.9500180	0.5130670	0.6946689	0.4323301	0.2832807	0.8820429	0.2346196	0.3493742	0.1914942	1.0000000
100	0.9498004	0.5107361	0.6946350	0.7005511	0.2835392	0.8760624	0.2175328	0.4236471	0.1915360	1.0000000
150	0.9587852	0.5020393	0.6953002	0.8264663	0.2839426	0.8611678	0.1760450	0.5675999	0.1904635	1.0000000
200	0.9706745	0.4779106	0.6965318	0.8779737	0.2847265	0.8213358	0.1242440	0.6807058	0.1888502	1.0000000
250	0.9777409	0.4188471	0.6995242	0.8981477	0.2871791	0.7439688	0.0845744	0.7466991	0.1875293	1.0000000
300	0.9731552	0.3186624	0.7075962	0.9060521	0.2930009	0.6439066	0.0603453	0.7805004	0.1866817	1.0000000
350	0.9184514	0.2103395	0.7242852	0.9094160	0.3034465	0.5486337	0.0471372	0.7967079	0.1862007	1.0000000
400	0.7066496	0.1302737	0.7509028	0.9113071	0.3191903	0.4716795	0.0403746	0.8042427	0.1859464	1.0000000
450	0.4297801	0.0841827	0.7857946	0.9129498	0.3407503	0.4121105	0.0370372	0.8077691	0.1858178	1.0000000
500	0.2474135	0.0609908	0.8254280	0.9148597	0.3691422	0.3646268	0.0354233	0.8095546	0.1857546	1.0000000
550	0.1575064	0.0499466	0.8657628	0.6561767	0.4056782	0.3258658	0.0391464	0.8227779	0.1857197	1.0000000
600	0.1184714	0.0447637	0.9025380	0.4331976	0.4490739	0.2968520	0.0439112	0.7582899	0.1857052	1.0000000
650	0.1025228	0.0423538	0.9316892	0.3506584	0.4929862	0.2780345	0.0523107	0.6302067	0.1858121	1.0000000
700	0.0962006	0.0412713	0.9515505	0.3396870	0.5273903	0.2748027	0.0705520	0.5287159	0.1861712	1.0000000
750	0.0937359	0.0409761	0.9625034	0.3519113	0.5334354	0.3008485	0.0976090	0.4753564	0.1867868	1.0000000
800	0.0927860	0.0417629	0.9635400	0.3564520	0.4889582	0.3636733	0.1248897	0.4551404	0.1874769	1.0000000
850	0.0924285	0.0457409	0.9469050	0.3320871	0.4031354	0.4483246	0.1450476	0.4468033	0.1880374	1.0000000
900	0.0923247	0.0580135	0.8906263	0.2771996	0.3190371	0.5317577	0.1584185	0.4335979	0.1884356	1.0000000
950	0.0924944	0.0841133	0.7814203	0.2132878	0.2717855	0.6044761	0.1705702	0.4127064	0.1887968	1.0000000
1000	0.0941154	0.1266339	0.6886419	0.1662877	0.2743869	0.6709553	0.1856489	0.3923505	0.1892428	1.0000000

0	0.9507038	0.5131895	0.6950779	0.1406200	0.2833539	0.8830816	0.2487847	0.3642430	0.1914176	1.0000000
50	0.9546471	0.6139134	0.6946681	0.1405546	0.2832758	0.8830631	0.2487846	0.3642452	0.1914177	1.0000000
100	0.9677664	0.6893113	0.6945740	0.1405113	0.2834323	0.8830758	0.2487836	0.3642443	0.1914176	1.0000000
150	0.9792068	0.7170407	0.6948460	0.1405530	0.2834940	0.8830891	0.2487836	0.3642427	0.1914176	1.0000000
200	0.9858607	0.7258220	0.6949249	0.1405846	0.2833915	0.8830813	0.2487843	0.3642433	0.1914176	1.0000000
250	0.9891226	0.7284544	0.6947453	0.1405582	0.2833440	0.8830719	0.2487844	0.3642444	0.1914176	1.0000000
300	0.9905827	0.7292248	0.6946818	0.1405352	0.2834107	0.8830767	0.2487839	0.3642440	0.1914176	1.0000000
350	0.9912011	0.7294520	0.6947998	0.1405519	0.2834465	0.8830833	0.2487839	0.3642433	0.1914176	1.0000000
400	0.9914537	0.7295203	0.6948493	0.1405683	0.2834034	0.8830805	0.2487842	0.3642435	0.1914176	1.0000000
450	0.9915543	0.7295384	0.6947723	0.1405580	0.2833768	0.8830759	0.2487842	0.3642440	0.1914176	1.0000000
500	0.9915936	0.7295419	0.6947344	0.1405463	0.2834044	0.8830775	0.2487840	0.3642439	0.1914176	1.0000000
550	0.9907788	0.6288104	0.6947844	0.1405526	0.2834240	0.8830807	0.2487840	0.3642435	0.1914176	1.0000000
600	0.9848203	0.5534042	0.6948128	0.1405609	0.2834064	0.8830798	0.2487841	0.3642436	0.1914176	1.0000000
650	0.9742593	0.5256777	0.6947806	0.1405570	0.2833922	0.8830776	0.2487842	0.3642438	0.1914176	1.0000000
700	0.9642861	0.5169002	0.6947596	0.1405512	0.2834033	0.8830781	0.2487841	0.3642438	0.1914176	1.0000000
750	0.9575915	0.5142654	0.6947802	0.1405535	0.2834135	0.8830796	0.2487840	0.3642436	0.1914176	1.0000000
800	0.9539034	0.5134920	0.6947956	0.1405575	0.2834066	0.8830794	0.2487841	0.3642436	0.1914176	1.0000000
850	0.9521037	0.5132663	0.6947825	0.1405562	0.2833993	0.8830783	0.2487841	0.3642438	0.1914176	1.0000000
900	0.9512917	0.5132000	0.6947714	0.1405534	0.2834035	0.8830784	0.2487841	0.3642438	0.1914176	1.0000000
950	0.9509442	0.5131811	0.6947796	0.1405542	0.2834087	0.8830791	0.2487841	0.3642437	0.1914176	1.0000000
1000	0.9508010	0.5131761	0.6947876	0.1405561	0.2834061	0.8830791	0.2487841	0.3642437	0.1914176	1.0000000

0	0.9507038	0.5131895	0.6950779	0.1406200	0.2833539	0.8830816	0.2487847	0.3642430	0.1914176	1.0000000
50	0.9507077	0.5131321	0.6946684	0.1405547	0.2832778	0.8826387	0.2422816	0.3642452	0.1914177	1.0000000
100	0.9506616	0.5121102	0.6945998	0.1405156	0.2834786	0.8799657	0.2353060	0.3642443	0.1914176	1.0000000
150	0.9502762	0.5085761	0.6950409	0.1405898	0.2836757	0.8755483	0.2315566	0.3642431	0.1914176	1.0000000
200	0.9490934	0.5027999	0.6954825	0.1407020	0.2837209	0.8711218	0.2298599	0.3642454	0.1914176	1.0000000
250	0.9469376	0.4964367	0.6956668	0.1407732	0.2837346	0.8676756	0.2291447	0.3642505	0.1914176	1.0000000
300	0.9440904	0.4909121	0.6957880	0.1408180	0.2838048	0.8653682	0.2288517	0.3642557	0.1914175	1.0000000
350	0.9410765	0.4868122	0.6959721	0.1408687	0.2838616	0.8639605	0.2287318	0.3642601	0.1914173	1.0000000
400	0.9383654	0.4840775	0.6960984	0.1409110	0.2838534	0.8631456	0.2286816	0.3642641	0.1914171	1.0000000
450	0.9362102	0.4823809	0.6961008	0.1409251	0.2838344	0.8626913	0.2286591	0.3642675	0.1914169	1.0000000
500	0.9346519	0.4813828	0.6960836	0.1409257	0.2838491	0.8624491	0.2286479	0.3642696	0.1914167	1.0000000
550	0.9336067	0.4808769	0.6961174	0.1409327	0.2838657	0.8628288	0.2351445	0.3642707	0.1914166	1.0000000
600	0.9330236	0.4817560	0.6961183	0.1409365	0.2838042	0.8657742	0.2421152	0.3642715	0.1914165	1.0000000
650	0.9332418	0.4855472	0.6959022	0.1408977	0.2836346	0.8703956	0.2458623	0.3642717	0.1914164	1.0000000
700	0.9347496	0.4915940	0.6954747	0.1408019	0.2834884	0.8747841	0.2475584	0.3642699	0.1914164	1.0000000
750	0.9374322	0.4979851	0.6951208	0.1407007	0.2834575	0.8780736	0.2482732	0.3642654	0.1914164	1.0000000
800	0.9406129	0.5033375	0.6949946	0.1406437	0.2834660	0.8802262	0.2485660	0.3642595	0.1914166	1.0000000
850	0.9436017	0.5072009	0.6949526	0.1406181	0.2834351	0.8815135	0.2486863	0.3642546	0.1914167	1.0000000
900	0.9460130	0.5097172	0.6948644	0.1405926	0.2833984	0.8822387	0.2487372	0.3642511	0.1914169	1.0000000
950	0.9477611	0.5112418	0.6947882	0.1405687	0.2834015	0.8826355	0.2487598	0.3642485	0.1914171	1.0000000
1000	0.9489327	0.5121217	0.6947880	0.1405607	0.2834182	0.8828490	0.2487707	0.3642465	0.1914173	1.0000000

0	0.9507038	0.5131895	0.6950779	0.1406200	0.2833539	0.8830816	0.2487847	0.3642430	0.1914176	1.0000000
50	0.9582711	0.5131980	0.6752085	0.1375860	0.2558091	0.8833979	0.2568313	0.3038201	0.1916691	1.0000000
100	0.9592520	0.5148347	0.6109554	0.1258834	0.2500777	0.8905266	0.3106915	0.2403351	0.1937342	1.0000000
150	0.9484546	0.5259625	0.6098104	0.1211818	0.2746245	0.9106192	0.4036951	0.2064219	0.1984279	1.0000000
200	0.9363732	0.5505603	0.6563736	0.1277379	0.2766031	0.9341879	0.4961230	0.1908999	0.2045518	1.0000000
250	0.9320303	0.5807339	0.6538405	0.1296009	0.2577057	0.9533621	0.5647771	0.1841942	0.2102789	1.0000000
300	0.9354115	0.6078358	0.6166830	0.1237830	0.2560453	0.9670179	0.6078390	0.1811711	0.2145976	1.0000000
350	0.9421604	0.6285067	0.6192159	0.1219561	0.2706025	0.9760891	0.6324384	0.1795818	0.2174531	1.0000000
400	0.9488732	0.6427661	0.6467024	0.1261299	0.2706714	0.9814720	0.6459542	0.1787356	0.2192141	1.0000000
450	0.9541646	0.6517333	0.6429515	0.1269822	0.2595295	0.9843292	0.6532267	0.1783610	0.2202517	1.0000000
500	0.9578520	0.6569568	0.6215580	0.1235640	0.2597946	0.9859483	0.6570250	0.1781515	0.2208348	1.0000000
550	0.9511209	0.6599744	0.6491497	0.1265346	0.3011761	0.9869542	0.6416956	0.2374149	0.2194323	1.0000000
600	0.9564321	0.6615877	0.7232201	0.1429113	0.3030552	0.9865050	0.5548372	0.3000486	0.2122928	1.0000000
650	0.9676042	0.6611222	0.7213393	0.1478247	0.2722621	0.9826932	0.4451270	0.3343029	0.2043171	1.0000000
700	0.9760659	0.6568814	0.6689929	0.1385575	0.2679919	0.9745059	0.3605119	0.3505874	0.1985693	1.0000000
750	0.9807207	0.6475956	0.6682626	0.1347730	0.2896446	0.9623462	0.3079994	0.3577879	0.1951335	1.0000000
800	0.9825118	0.6327958	0.7051154	0.1410444	0.2929655	0.9462087	0.2789707	0.3610287	0.1932755	1.0000000
850	0.9822864	0.6123384	0.7078752	0.1437475	0.2786282	0.9279986	0.2638900	0.3627297	0.1923269	1.0000000
900	0.9804189	0.5885478	0.6838410	0.1396204	0.2758363	0.9125968	0.2562265	0.3636016	0.1918561	1.0000000
950	0.9770903	0.5664779	0.6820075	0.1376698	0.2858963	0.9024307	0.2523860	0.3638961	0.1916262	1.0000000
1000	0.9727458	0.5494505	0.6994608	0.1405980	0.2883995	0.8955118	0.2505435	0.3639945	0.1915170	1.0000000

0	0.9507038	0.5131895	0.6950779	0.1406200	0.2833539	0.8830816	0.2487847	0.3642430	0.1914176	1.0000000
50	0.9507073	0.5131368	0.6600638	0.1291985	0.1699922	0.8829114	0.2487858	0.3642071	0.1914177	1.0000000
100	0.9506907	0.5141335	0.4280480	0.0847526	0.0876678	0.8900162	0.2488640	0.3636698	0.1914200	1.0000000
150	0.9512647	0.5263848	0.2948269	0.0455806	0.0780762	0.9150036	0.2492867	0.3627553	0.1914333	1.0000000
200	0.9546891	0.5560378	0.2572989	0.0263138	0.0890355	0.9433458	0.2500478	0.3620926	0.1914585	1.0000000
250	0.9615072	0.5913944	0.2526165	0.0200821	0.0967630	0.9637585	0.2508375	0.3617487	0.1914863	1.0000000
300	0.9692296	0.6204930	0.2552317	0.0191430	0.0998413	0.9756558	0.2514437	0.3615919	0.1915089	1.0000000
350	0.9756186	0.6398384	0.2575327	0.0195172	0.1006389	0.9817877	0.2518330	0.3615237	0.1915243	1.0000000
400	0.9800261	0.6510784	0.2585329	0.0199009	0.1006965	0.9847123	0.2520566	0.3614943	0.1915336	1.0000000
450	0.9827462	0.6570430	0.2588008	0.0200902	0.1006226	0.9860489	0.2521761	0.3614815	0.1915387	1.0000000
500	0.9843064	0.6600196	0.2588198	0.0201550	0.1005715	0.9866525	0.2522370	0.3614758	0.1915415	1.0000000
550	0.9851565	0.6615205	0.3842086	0.0504092	0.4632625	0.9871088	0.2522671	0.3614742	0.1915429	1.0000000
600	0.9855959	0.6594619	0.7829252	0.1976558	0.5273542	0.9689990	0.2522583	0.3620141	0.1915429	1.0000000
650	0.9855447	0.6375893	0.8949285	0.2676359	0.3330277	0.9299818	0.2511631	0.3695028	0.1915102	1.0000000
700	0.9842699	0.5954681	0.7513159	0.2160530	0.2261971	0.8979591	0.2456875	0.3786631	0.1913396	1.0000000
750	0.9804405	0.5535427	0.5709390	0.1516524	0.2614594	0.8858330	0.2387896	0.3768357	0.1911079	1.0000000
800	0.9735417	0.5306214	0.6681760	0.1433132	0.3417795	0.8882413	0.2364138	0.3711426	0.1910042	1.0000000
850	0.9660720	0.5228779	0.7744422	0.1648787	0.3097493	0.8830254	0.2384124	0.3677601	0.1910475	1.0000000
900	0.9602131	0.5139483	0.7309814	0.1592739	0.2593933	0.8738948	0.2414823	0.3668628	0.1911430	1.0000000
950	0.9551349	0.5034922	0.6464860	0.1390005	0.2674390	0.8723231	0.2437254	0.3661473	0.1912223	1.0000000
1000	0.9503188	0.5001186	0.6723578	0.1360464	0.3032673	0.8777343	0.2453144	0.3651220	0.1912815	1.0000000
