YIL101C	YPL202C	YML007W	YKL185W	YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C
1.0213469	1.2111630	0.0114886	0.0819227	0.0000000	0.2770329	0.9435058	0.4741847	1.0727640	0.0000000
