YOL108C	YIR018W	YJR060W	YGL096W	YKL043W	YER111C	YLR182W	YLR183C	YPR104C	YOR344C
0.06142566740138333	0.030931360006612334	0.6001356625431915	0.0	0.0	0.0	0.0	0.6956193120198554	0.0	-0.9151786852162331
0.0	0.518147290835437	0.0	-0.9174445518292487	0.0	0.0	0.0	0.0	0.0	0.0
0.8049643197152565	0.0	0.9313654151713242	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.3192383511047612	0.0	0.0	-0.8947439179755747	0.0	0.0	-0.9363482822664082	0.0	-0.0056993786711245775	0.0
0.9557898628115455	0.0	0.0	-0.33354800567030907	0.0	0.16470465399221043	0.0	0.09666765145754871	0.0	0.0
0.0	0.0	0.9370833513760706	-0.47586593334563076	0.0	0.5851369019121723	-0.21753242146223783	-0.06907145339266899	0.0	0.0
-0.008210951549952217	0.11301860973453204	0.0	-0.010459468234330416	0.0	0.0	0.0	0.0	0.0	-0.027453550836071372
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.17037868770396214	0.9364589878006844	0.0	0.0	-0.3249146325979382	0.24718287992187302	-0.37516562920063734	0.0	0.0	0.0
0.5303237488549004	0.0	0.7743348283195635	-0.5119771757163107	0.0	0.0	0.0	0.0	0.0	0.0
