"Time"	YER111C	YLR182W	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C
100	0.4446403	0.8409627	0.0044001	1.0000000	0.7980782	0.3782241	0.9765374	0.5898430	0.9441259	0.6142692
150	0.2945353	0.9113053	0.0044001	1.0000000	0.7549037	0.3463295	0.9733369	0.5897401	0.9402329	0.5702783
200	0.2273290	0.9362850	0.0044001	1.0000000	0.7486742	0.3184061	0.9700838	0.5897384	0.9357631	0.5527034
250	0.1986510	0.9451556	0.0044001	1.0000000	0.7529369	0.3034194	0.9681047	0.5897384	0.9323044	0.5456821
300	0.1866823	0.9483057	0.0044001	1.0000000	0.7564209	0.2980946	0.9670974	0.5897384	0.9301382	0.5428770
350	0.1817594	0.9494243	0.0044001	1.0000000	0.7577747	0.2970586	0.9666291	0.5897384	0.9289382	0.5417564
400	0.1797578	0.9498216	0.0044001	1.0000000	0.7580109	0.2971878	0.9664230	0.5897384	0.9283226	0.5413087
450	0.1789520	0.9499626	0.0044001	1.0000000	0.7579282	0.2973814	0.9663354	0.5897384	0.9280230	0.5411298
500	0.1786303	0.9500127	0.0044001	1.0000000	0.7578406	0.2974522	0.9662991	0.5897384	0.9278825	0.5410583
550	0.1942665	0.3922248	0.0044001	1.0000000	0.7159719	0.2852592	0.8695883	0.9934489	0.9301722	0.8166483
600	0.2818313	0.1941464	0.0044001	1.0000000	0.7898444	0.2741695	0.8970684	0.9998953	0.9329826	0.9267492
650	0.4590958	0.1238060	0.0044001	1.0000000	0.8680920	0.2923061	0.9201872	0.9999982	0.9361388	0.9707356
700	0.6454785	0.0988271	0.0044001	1.0000000	0.9124577	0.3253293	0.9321939	0.9999999	0.9394324	0.9883086
750	0.7719736	0.0899568	0.0044001	1.0000000	0.9299942	0.3542266	0.9377159	0.9999999	0.9420034	0.9953292
800	0.8405215	0.0868068	0.0044001	1.0000000	0.9360594	0.3725685	0.9401164	0.9999999	0.9436626	0.9981340
850	0.8737524	0.0856882	0.0044001	1.0000000	0.9384206	0.3823330	0.9411253	0.9999999	0.9446123	0.9992545
900	0.8888906	0.0852909	0.0044001	1.0000000	0.9394826	0.3870749	0.9415396	0.9999999	0.9451136	0.9997022
950	0.8955174	0.0851499	0.0044001	1.0000000	0.9399736	0.3892810	0.9417069	0.9999999	0.9453633	0.9998810
1000	0.8983380	0.0850998	0.0044001	1.0000000	0.9401931	0.3902874	0.9417735	0.9999999	0.9454824	0.9999525

0	0.9002511	0.0850729	0.0044001	1.0000000	0.9403480	0.3910542	0.9418046	0.9999999	0.9455371	1.0000000
50	0.9002926	0.0850724	0.0044001	0.9639116	0.9400492	0.3956944	0.8486438	0.0833146	0.9803866	0.6973566
100	0.9003091	0.0850723	0.0044001	0.9506482	0.9405747	0.3632327	0.4633030	0.0686771	0.9901925	0.5764476
150	0.9003156	0.0850722	0.0044001	0.9457734	0.9480356	0.2348993	0.2113110	0.0684433	0.9862641	0.5281433
200	0.9003182	0.0850722	0.0044001	0.9439819	0.9616870	0.1089916	0.1111478	0.0684396	0.9775454	0.5088452
250	0.9003192	0.0850722	0.0044001	0.9433234	0.9669964	0.0575165	0.0741575	0.0684395	0.9711147	0.5011355
300	0.9003196	0.0850722	0.0044001	0.9430814	0.9678695	0.0422043	0.0606944	0.0684395	0.9674814	0.4980554
350	0.9003197	0.0850722	0.0044001	0.9429925	0.9679852	0.0380357	0.0558142	0.0684395	0.9656439	0.4968248
400	0.9003198	0.0850722	0.0044001	0.9429598	0.9680014	0.0369235	0.0540477	0.0684395	0.9647723	0.4963332
450	0.9003198	0.0850722	0.0044001	0.9429477	0.9680041	0.0366253	0.0534086	0.0684395	0.9643759	0.4961368
500	0.9003198	0.0850722	0.0044001	0.9429433	0.9680047	0.0365438	0.0531775	0.0684395	0.9642009	0.4960583
550	0.9003198	0.0850722	0.0044001	0.9790301	0.9680121	0.0268598	0.2302672	0.9851248	0.8470916	0.7986704
600	0.9003198	0.0850722	0.0044001	0.9922930	0.9680207	0.0437375	0.6220121	0.9997624	0.8252990	0.9195668
650	0.9003198	0.0850722	0.0044001	0.9971674	0.9678085	0.1632294	0.8131441	0.9999961	0.8466822	0.9678662
700	0.9003198	0.0850722	0.0044001	0.9989590	0.9634402	0.2874560	0.8914159	0.9999999	0.8861722	0.9871622
750	0.9003198	0.0850722	0.0044001	0.9996174	0.9530585	0.3526507	0.9223055	0.9999999	0.9150882	0.9948712
800	0.9003198	0.0850722	0.0044001	0.9998594	0.9454583	0.3789067	0.9343177	0.9999999	0.9310816	0.9979510
850	0.9003198	0.0850722	0.0044001	0.9999483	0.9420730	0.3877655	0.9389498	0.9999999	0.9389863	0.9991814
900	0.9003198	0.0850722	0.0044001	0.9999810	0.9408602	0.3903176	0.9407254	0.9999999	0.9426713	0.9996730
950	0.9003198	0.0850722	0.0044001	0.9999930	0.9404838	0.3909399	0.9414028	0.9999999	0.9443264	0.9998693
1000	0.9003198	0.0850722	0.0044001	0.9999974	0.9403817	0.3910641	0.9416601	0.9999999	0.9450499	0.9999478

0	0.9002511	0.0850729	0.0044001	1.0000000	0.9403480	0.3910542	0.9418046	0.9999999	0.9455371	1.0000000
50	0.9002926	0.0850724	0.0044001	1.0000000	0.7378314	0.5712109	0.9768687	0.9999999	0.9463699	1.0000000
100	0.9003091	0.0850723	0.0044001	1.0000000	0.7126490	0.5938100	0.9893668	0.9999999	0.9485443	1.0000000
150	0.9003156	0.0850722	0.0044001	1.0000000	0.7094242	0.5884049	0.9938216	0.9999999	0.9505186	1.0000000
200	0.9003182	0.0850722	0.0044001	1.0000000	0.7092695	0.5830800	0.9954094	0.9999999	0.9517858	1.0000000
250	0.9003192	0.0850722	0.0044001	1.0000000	0.7094420	0.5804921	0.9959754	0.9999999	0.9524750	1.0000000
300	0.9003196	0.0850722	0.0044001	1.0000000	0.7095565	0.5794846	0.9961771	0.9999999	0.9528152	1.0000000
350	0.9003197	0.0850722	0.0044001	1.0000000	0.7096073	0.5791401	0.9962490	0.9999999	0.9529728	1.0000000
400	0.9003198	0.0850722	0.0044001	1.0000000	0.7096261	0.5790339	0.9962746	0.9999999	0.9530425	1.0000000
450	0.9003198	0.0850722	0.0044001	1.0000000	0.7096323	0.5790045	0.9962838	0.9999999	0.9530724	1.0000000
500	0.9003198	0.0850722	0.0044001	1.0000000	0.7096342	0.5789973	0.9962870	0.9999999	0.9530849	1.0000000
550	0.9003198	0.0850722	0.0044001	1.0000000	0.9104766	0.3738128	0.9612317	0.9999999	0.9523744	1.0000000
600	0.9003198	0.0850722	0.0044001	1.0000000	0.9390695	0.3622105	0.9487367	0.9999999	0.9503342	1.0000000
650	0.9003198	0.0850722	0.0044001	1.0000000	0.9428180	0.3768011	0.9442831	0.9999999	0.9483520	1.0000000
700	0.9003198	0.0850722	0.0044001	1.0000000	0.9419162	0.3861044	0.9426957	0.9999999	0.9470183	1.0000000
750	0.9003198	0.0850722	0.0044001	1.0000000	0.9409769	0.3898262	0.9421298	0.9999999	0.9462705	1.0000000
800	0.9003198	0.0850722	0.0044001	1.0000000	0.9405363	0.3909363	0.9419282	0.9999999	0.9458941	1.0000000
850	0.9003198	0.0850722	0.0044001	1.0000000	0.9403864	0.3911561	0.9418563	0.9999999	0.9457175	1.0000000
900	0.9003198	0.0850722	0.0044001	1.0000000	0.9403494	0.3911539	0.9418307	0.9999999	0.9456386	1.0000000
950	0.9003198	0.0850722	0.0044001	1.0000000	0.9403453	0.3911250	0.9418215	0.9999999	0.9456046	1.0000000
1000	0.9003198	0.0850722	0.0044001	1.0000000	0.9403474	0.3911073	0.9418183	0.9999999	0.9455904	1.0000000

0	0.9002511	0.0850729	0.0044001	1.0000000	0.9403480	0.3910542	0.9418046	0.9999999	0.9455371	1.0000000
50	0.9002926	0.0850724	0.0008280	0.8126440	0.9871226	0.3972001	0.9619583	1.0000000	0.9805625	0.9454171
100	0.9003092	0.0850722	0.0001558	0.7437854	0.9912676	0.4094974	0.9691419	1.0000000	0.9925533	0.9236106
150	0.9003157	0.0850721	0.0000293	0.7184779	0.9913663	0.4177846	0.9717024	1.0000000	0.9966361	0.9148988
200	0.9003183	0.0850721	0.0000056	0.7091767	0.9911921	0.4218027	0.9726150	1.0000000	0.9980201	0.9114183
250	0.9003194	0.0850721	0.0000011	0.7057582	0.9910874	0.4234758	0.9729404	1.0000000	0.9984873	0.9100278
300	0.9003198	0.0850721	0.0000002	0.7045019	0.9910406	0.4241134	0.9730563	1.0000000	0.9986443	0.9094723
350	0.9003199	0.0850721	0.0000001	0.7040401	0.9910219	0.4243423	0.9730976	1.0000000	0.9986968	0.9092503
400	0.9003200	0.0850721	0.0000001	0.7038704	0.9910150	0.4244210	0.9731124	1.0000000	0.9987142	0.9091617
450	0.9003200	0.0850721	0.0000000	0.7038080	0.9910125	0.4244471	0.9731176	1.0000000	0.9987199	0.9091263
500	0.9003200	0.0850721	0.0000000	0.7037851	0.9910117	0.4244556	0.9731195	1.0000000	0.9987218	0.9091121
550	0.9003200	0.0850721	0.0035722	0.8911327	0.9415600	0.4181503	0.9529740	1.0000000	0.9657964	0.9636894
600	0.9003200	0.0850721	0.0042443	0.9599882	0.9379030	0.4054026	0.9457934	1.0000000	0.9536781	0.9854936
650	0.9003200	0.0850721	0.0043708	0.9852945	0.9387687	0.3969323	0.9432340	0.9999999	0.9489117	0.9942045
700	0.9003200	0.0850722	0.0043946	0.9945953	0.9396379	0.3930559	0.9423217	0.9999999	0.9469601	0.9976847
750	0.9003199	0.0850722	0.0043991	0.9980136	0.9400891	0.3916324	0.9419966	0.9999999	0.9461492	0.9990750
800	0.9003199	0.0850722	0.0043999	0.9992700	0.9402709	0.3912025	0.9418807	0.9999999	0.9458126	0.9996305
850	0.9003198	0.0850722	0.0044001	0.9997317	0.9403313	0.3911017	0.9418393	0.9999999	0.9456742	0.9998524
900	0.9003198	0.0850722	0.0044001	0.9999014	0.9403477	0.3910885	0.9418246	0.9999999	0.9456179	0.9999410
950	0.9003198	0.0850722	0.0044001	0.9999638	0.9403509	0.3910915	0.9418194	0.9999999	0.9455953	0.9999764
1000	0.9003198	0.0850722	0.0044001	0.9999867	0.9403511	0.3910945	0.9418175	0.9999999	0.9455864	0.9999906

0	0.9002511	0.0850729	0.0044001	1.0000000	0.9403480	0.3910542	0.9418046	0.9999999	0.9455371	1.0000000
50	0.7231300	0.0850724	0.0044002	0.3867319	0.9390996	0.3926411	0.9738717	0.9662285	0.9810584	1.0000000
100	0.6578453	0.0850723	0.0044063	0.1613387	0.9353519	0.3960546	0.9850170	0.9656893	0.9933018	1.0000000
150	0.6337821	0.0850722	0.0048222	0.0785004	0.9255811	0.3977213	0.9888694	0.9656807	0.9975246	1.0000000
200	0.6249127	0.0850724	0.0226219	0.0480550	0.8834249	0.3945466	0.9901985	0.9656800	0.9989819	1.0000000
250	0.6216377	0.0852564	0.2226626	0.0368654	0.7776359	0.3770689	0.9906550	0.9618746	0.9994850	1.0000000
300	0.6187042	0.1062843	0.5847451	0.0327529	0.6687818	0.3362749	0.9901048	0.7106944	0.9996587	1.0000000
350	0.5815768	0.2426562	0.7875096	0.0312415	0.5987494	0.2845533	0.9847065	0.6172983	0.9997182	1.0000000
400	0.4502122	0.4253070	0.8640329	0.0306860	0.5293076	0.2367128	0.9764160	0.6104110	0.9997365	1.0000000
450	0.3018486	0.5511035	0.8905347	0.0304818	0.4687385	0.1937358	0.9698193	0.6094467	0.9997396	1.0000000
500	0.2032199	0.6187674	0.8997004	0.0304068	0.4321472	0.1583421	0.9659077	0.6091939	0.9997376	1.0000000
550	0.2396344	0.5724457	0.2284223	0.6436473	0.7211304	0.1546727	0.8200396	0.6298690	0.9632247	1.0000000
600	0.2711289	0.3194758	0.0465568	0.8690304	0.7893967	0.2021168	0.7769274	0.7240124	0.9411824	1.0000000
650	0.3723398	0.1714686	0.0123330	0.9518650	0.8443482	0.2430440	0.8143126	0.9730217	0.9278101	1.0000000
700	0.5415277	0.1158585	0.0058929	0.9823090	0.8954165	0.2832095	0.8764377	0.9992162	0.9255617	1.0000000
750	0.6986604	0.0960091	0.0046810	0.9934981	0.9238118	0.3236438	0.9124881	0.9999808	0.9303590	1.0000000
800	0.7997498	0.0889564	0.0044530	0.9976104	0.9345005	0.3543900	0.9293379	0.9999992	0.9361065	1.0000000
850	0.8535779	0.0864516	0.0044100	0.9991217	0.9379674	0.3729528	0.9366595	0.9999999	0.9403298	1.0000000
900	0.8795510	0.0855621	0.0044020	0.9996772	0.9392730	0.3826310	0.9397263	0.9999999	0.9428809	1.0000000
950	0.8913769	0.0852462	0.0044004	0.9998814	0.9398617	0.3872732	0.9409814	0.9999999	0.9442642	1.0000000
1000	0.8965579	0.0851340	0.0044002	0.9999564	0.9401366	0.3894036	0.9414866	0.9999999	0.9449637	1.0000000

0	0.9002511	0.0850729	0.0044001	1.0000000	0.9403480	0.3910542	0.9418046	0.9999999	0.9455371	1.0000000
50	0.3566340	0.0850724	0.0044001	1.0000000	0.9685969	0.3953080	0.9632090	0.9999999	0.9460585	1.0000000
100	0.1562606	0.0850723	0.0044001	1.0000000	0.9695505	0.4038197	0.9708383	0.9999999	0.9474142	1.0000000
150	0.0824044	0.0850722	0.0044001	1.0000000	0.9686526	0.4094069	0.9735577	0.9999999	0.9486587	1.0000000
200	0.0551815	0.0850722	0.0044001	1.0000000	0.9681604	0.4119757	0.9745270	0.9999999	0.9494644	1.0000000
250	0.0451473	0.0850722	0.0044001	1.0000000	0.9679576	0.4129689	0.9748725	0.9999999	0.9499051	1.0000000
300	0.0414488	0.0850722	0.0044001	1.0000000	0.9678812	0.4133129	0.9749957	0.9999999	0.9501236	1.0000000
350	0.0400856	0.0850722	0.0044001	1.0000000	0.9678543	0.4134223	0.9750396	0.9999999	0.9502250	1.0000000
400	0.0395831	0.0850722	0.0044001	1.0000000	0.9678453	0.4134544	0.9750552	0.9999999	0.9502700	1.0000000
450	0.0393979	0.0850722	0.0044001	1.0000000	0.9678425	0.4134632	0.9750608	0.9999999	0.9502893	1.0000000
500	0.0393296	0.0850722	0.0044001	1.0000000	0.9678417	0.4134654	0.9750628	0.9999999	0.9502973	1.0000000
550	0.5829648	0.0850722	0.0044001	1.0000000	0.9259765	0.4077920	0.9536666	0.9999999	0.9498396	1.0000000
600	0.7833450	0.0850722	0.0044001	1.0000000	0.9275161	0.3966446	0.9460403	0.9999999	0.9485420	1.0000000
650	0.8572037	0.0850722	0.0044001	1.0000000	0.9338024	0.3904158	0.9433220	0.9999999	0.9472974	1.0000000
700	0.8844275	0.0850722	0.0044001	1.0000000	0.9376859	0.3889336	0.9423531	0.9999999	0.9464677	1.0000000
750	0.8944620	0.0850722	0.0044001	1.0000000	0.9394032	0.3893703	0.9420077	0.9999999	0.9460051	1.0000000
800	0.8981607	0.0850722	0.0044001	1.0000000	0.9400492	0.3900908	0.9418846	0.9999999	0.9457731	1.0000000
850	0.8995240	0.0850722	0.0044001	1.0000000	0.9402646	0.3905998	0.9418408	0.9999999	0.9456646	1.0000000
900	0.9000265	0.0850722	0.0044001	1.0000000	0.9403286	0.3908765	0.9418251	0.9999999	0.9456162	1.0000000
950	0.9002117	0.0850722	0.0044001	1.0000000	0.9403455	0.3910065	0.9418196	0.9999999	0.9455953	1.0000000
1000	0.9002799	0.0850722	0.0044001	1.0000000	0.9403494	0.3910618	0.9418176	0.9999999	0.9455866	1.0000000

0	0.9002511	0.0850729	0.0044001	1.0000000	0.9403480	0.3910542	0.9418046	0.9999999	0.9455371	1.0000000
50	0.8631505	0.1945631	0.0044001	1.0000000	0.9233874	0.3904471	0.9418120	0.9999999	0.9455628	1.0000000
100	0.7597904	0.2334446	0.0044001	1.0000000	0.8889624	0.3843022	0.9418148	0.9999999	0.9455734	1.0000000
150	0.6683072	0.2472520	0.0044001	1.0000000	0.8661130	0.3725420	0.9418158	0.9999999	0.9455777	1.0000000
200	0.6119712	0.2521552	0.0044001	1.0000000	0.8560098	0.3608906	0.9418162	0.9999999	0.9455795	1.0000000
250	0.5823059	0.2538964	0.0044001	1.0000000	0.8528927	0.3528006	0.9418164	0.9999999	0.9455802	1.0000000
300	0.5679682	0.2545147	0.0044001	1.0000000	0.8523901	0.3483958	0.9418164	0.9999999	0.9455805	1.0000000
350	0.5614076	0.2547343	0.0044001	1.0000000	0.8524941	0.3464197	0.9418165	0.9999999	0.9455806	1.0000000
400	0.5585185	0.2548123	0.0044001	1.0000000	0.8526046	0.3456715	0.9418165	0.9999999	0.9455806	1.0000000
450	0.5572816	0.2548400	0.0044001	1.0000000	0.8526437	0.3454286	0.9418165	0.9999999	0.9455807	1.0000000
500	0.5567635	0.2548498	0.0044001	1.0000000	0.8526456	0.3453586	0.9418165	0.9999999	0.9455807	1.0000000
550	0.5878950	0.1453626	0.0044001	1.0000000	0.8680531	0.3459484	0.9418165	0.9999999	0.9455807	1.0000000
600	0.6827484	0.1064822	0.0044001	1.0000000	0.9004000	0.3519019	0.9418165	0.9999999	0.9455807	1.0000000
650	0.7761836	0.0926752	0.0044001	1.0000000	0.9224873	0.3632155	0.9418165	0.9999999	0.9455807	1.0000000
700	0.8374226	0.0877721	0.0044001	1.0000000	0.9329933	0.3742992	0.9418165	0.9999999	0.9455807	1.0000000
750	0.8706651	0.0860310	0.0044001	1.0000000	0.9373729	0.3820910	0.9418165	0.9999999	0.9455807	1.0000000
800	0.8869869	0.0854127	0.0044001	1.0000000	0.9391432	0.3866332	0.9418165	0.9999999	0.9455807	1.0000000
850	0.8945242	0.0851931	0.0044001	1.0000000	0.9398598	0.3889989	0.9418165	0.9999999	0.9455807	1.0000000
900	0.8978633	0.0851151	0.0044001	1.0000000	0.9401511	0.3901464	0.9418165	0.9999999	0.9455807	1.0000000
950	0.8992987	0.0850874	0.0044001	1.0000000	0.9402697	0.3906774	0.9418165	0.9999999	0.9455807	1.0000000
1000	0.8999019	0.0850776	0.0044001	1.0000000	0.9403179	0.3909151	0.9418165	0.9999999	0.9455807	1.0000000

0	0.9002511	0.0850729	0.0044001	1.0000000	0.9403480	0.3910542	0.9418046	0.9999999	0.9455371	1.0000000
50	0.8129594	0.3392015	0.0044001	1.0000000	0.7737451	0.3753005	0.9426762	0.9999999	0.9434543	0.4507344
100	0.6080940	0.4294461	0.0044001	1.0000000	0.6933162	0.3323654	0.9429870	0.9999999	0.9158479	0.2312973
150	0.4620846	0.4614933	0.0044001	1.0000000	0.6603125	0.2883631	0.9430979	0.9999999	0.7963393	0.1436301
200	0.3847323	0.4728736	0.0044001	1.0000000	0.6537408	0.2585933	0.9431374	0.9999999	0.6572646	0.1086062
250	0.3478181	0.4769150	0.0044001	1.0000000	0.6542751	0.2435931	0.9431515	0.9999999	0.5811629	0.0946137
300	0.3311166	0.4783501	0.0044001	1.0000000	0.6552512	0.2375770	0.9431565	0.9999999	0.5482243	0.0890236
350	0.3238166	0.4788598	0.0044001	1.0000000	0.6557113	0.2355939	0.9431583	0.9999999	0.5348880	0.0867903
400	0.3207058	0.4790407	0.0044001	1.0000000	0.6558460	0.2350585	0.9431589	0.9999999	0.5296004	0.0858981
450	0.3194061	0.4791050	0.0044001	1.0000000	0.6558609	0.2349443	0.9431592	0.9999999	0.5275172	0.0855417
500	0.3188716	0.4791278	0.0044001	1.0000000	0.6558498	0.2349251	0.9431593	0.9999999	0.5266974	0.0853993
550	0.3504136	0.2250069	0.0044001	1.0000000	0.8061606	0.2517187	0.9422951	0.9999999	0.6538442	0.6346080
600	0.4771240	0.1347650	0.0044001	1.0000000	0.8696957	0.2914893	0.9419871	0.9999999	0.8344235	0.8540223
650	0.6400484	0.1027188	0.0044001	1.0000000	0.9087812	0.3292739	0.9418773	0.9999999	0.9055154	0.9416805
700	0.7633809	0.0913388	0.0044001	1.0000000	0.9269763	0.3567130	0.9418381	0.9999999	0.9312416	0.9767008
750	0.8345768	0.0872975	0.0044001	1.0000000	0.9344671	0.3734154	0.9418242	0.9999999	0.9404469	0.9906917
800	0.8704723	0.0858625	0.0044001	1.0000000	0.9377092	0.3824305	0.9418192	0.9999999	0.9437374	0.9962813
850	0.8872674	0.0853528	0.0044001	1.0000000	0.9391874	0.3869704	0.9418174	0.9999999	0.9449162	0.9985143
900	0.8947647	0.0851719	0.0044001	1.0000000	0.9398558	0.3891736	0.9418168	0.9999999	0.9453401	0.9994065
950	0.8980038	0.0851076	0.0044001	1.0000000	0.9401471	0.3902182	0.9418166	0.9999999	0.9454931	0.9997629
1000	0.8993697	0.0850848	0.0044001	1.0000000	0.9402692	0.3907035	0.9418165	0.9999999	0.9455486	0.9999053

0	0.9002511	0.0850729	0.0044001	1.0000000	0.9403480	0.3910542	0.9418046	0.9999999	0.9455371	1.0000000
50	0.9002926	0.0850724	0.0044001	1.0000000	0.9297108	0.6611528	0.9495571	0.9999999	0.9452683	0.8040392
100	0.9003091	0.0850723	0.0044001	1.0000000	0.9211122	0.7274124	0.9523206	0.9999999	0.9440197	0.7257510
150	0.9003156	0.0850722	0.0044001	1.0000000	0.9188813	0.7429689	0.9533056	0.9999999	0.9422571	0.6944740
200	0.9003182	0.0850722	0.0044001	1.0000000	0.9183724	0.7463706	0.9536567	0.9999999	0.9407606	0.6819786
250	0.9003192	0.0850722	0.0044001	1.0000000	0.9182592	0.7470310	0.9537819	0.9999999	0.9397977	0.6769865
300	0.9003196	0.0850722	0.0044001	1.0000000	0.9182354	0.7471293	0.9538265	0.9999999	0.9392686	0.6749922
350	0.9003197	0.0850722	0.0044001	1.0000000	0.9182310	0.7471318	0.9538424	0.9999999	0.9390039	0.6741954
400	0.9003198	0.0850722	0.0044001	1.0000000	0.9182305	0.7471255	0.9538480	0.9999999	0.9388791	0.6738771
450	0.9003198	0.0850722	0.0044001	1.0000000	0.9182305	0.7471218	0.9538501	0.9999999	0.9388224	0.6737499
500	0.9003198	0.0850722	0.0044001	1.0000000	0.9182306	0.7471203	0.9538508	0.9999999	0.9387974	0.6736991
550	0.9003198	0.0850722	0.0044001	1.0000000	0.9219331	0.4731364	0.9461059	0.9999999	0.9404106	0.8696396
600	0.9003198	0.0850722	0.0044001	1.0000000	0.9316905	0.4056978	0.9433454	0.9999999	0.9430321	0.9479197
650	0.9003198	0.0850722	0.0044001	1.0000000	0.9379779	0.3911470	0.9423614	0.9999999	0.9444948	0.9791934
700	0.9003198	0.0850722	0.0044001	1.0000000	0.9400523	0.3895053	0.9420107	0.9999999	0.9451396	0.9916876
750	0.9003198	0.0850722	0.0044001	1.0000000	0.9404548	0.3901432	0.9418857	0.9999999	0.9454038	0.9966791
800	0.9003198	0.0850722	0.0044001	1.0000000	0.9404472	0.3907110	0.9418411	0.9999999	0.9455095	0.9986733
850	0.9003198	0.0850722	0.0044001	1.0000000	0.9403961	0.3909766	0.9418253	0.9999999	0.9455518	0.9994700
900	0.9003198	0.0850722	0.0044001	1.0000000	0.9403666	0.3910697	0.9418196	0.9999999	0.9455688	0.9997882
950	0.9003198	0.0850722	0.0044001	1.0000000	0.9403548	0.3910945	0.9418176	0.9999999	0.9455758	0.9999154
1000	0.9003198	0.0850722	0.0044001	1.0000000	0.9403513	0.3910985	0.9418169	0.9999999	0.9455786	0.9999662
