YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W	YKL112W
0.5664974	0.8406518	0.0000000	0.0535411	0.0721984	0.1841806	0.8446549	0.0000000	0.1233797	0.7902970
0.5215198	0.7055174	0.0000000	0.0240709	0.1006028	0.1011648	0.7802187	0.8701756	0.0000000	0.7944872
0.6363055	0.7124340	0.7369471	0.0000000	0.4326324	0.0000000	0.7579129	0.7205679	0.0689105	0.6898068
0.5304779	0.8000969	0.7482588	0.0000000	0.0420315	0.1511745	0.7872540	0.0121419	0.0864354	0.7995477
0.4765138	0.7402519	0.9720183	0.0520271	0.0718849	0.1276658	0.6850411	0.0000000	0.0000000	0.7213350
