"Time"	YPL202C	YML007W	YKL185W	YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W
0	0.0648777	0.0312946	0.6056887	0.6503945	0.7560509	0.0370114	0.0498663	0.1895805	0.4409709	0.0143441
50	0.0398327	0.0181895	0.2676217	0.6245001	0.4965283	0.0436324	0.0149509	0.2933133	0.5999045	0.0211765
100	0.0459186	0.0129165	0.2208941	0.6323194	0.5897722	0.0272920	0.0002146	0.4259245	0.5809807	0.0016693
150	0.0762675	0.0114305	0.1478822	0.6155049	0.5943523	0.0218180	0.0000540	0.3227170	0.5990038	0.0242546
200	0.0451697	0.0396898	0.1588832	0.5161887	0.7523216	0.0127343	0.0023457	0.4779699	0.6878076	0.0076413
250	0.1253681	0.0557219	0.1440804	0.5192681	0.6678731	0.0320824	0.0077361	0.4639629	0.6207996	0.0288881
300	0.0598506	0.0359624	0.1449517	0.6198921	0.6433264	0.0211047	0.0003908	0.4108765	0.5880661	0.0042030
350	0.0773438	0.0237732	0.1182558	0.4228555	0.5831361	0.0455851	0.0014231	0.4096147	0.7266654	0.0120147
400	0.1193984	0.0575907	0.1589577	0.5075561	0.6261689	0.0301036	0.0112379	0.4315510	0.5220925	0.0292644
450	0.0935442	0.0742164	0.1193804	0.5290281	0.6044224	0.0169322	0.0026321	0.3725549	0.5437573	0.0075301
500	0.0623774	0.0257475	0.1627600	0.6578374	0.6148643	0.0382852	0.0054171	0.4011913	0.5721244	0.0138137
550	0.0684217	0.0423367	0.4629071	0.5215287	0.6924203	0.0180768	0.0118150	0.3126984	0.4311072	0.0034507
600	0.0728827	0.0206557	0.5912177	0.7563172	0.8844081	0.0321928	0.0060098	0.2869560	0.3432757	0.0282634
650	0.0909346	0.0233599	0.5498031	0.6146686	0.7230410	0.0445377	0.0265484	0.2184449	0.4584710	0.0125974
700	0.1033732	0.0414950	0.4594435	0.6081173	0.8896671	0.1010748	0.0566876	0.3076876	0.3365575	0.0044831
750	0.0910876	0.0283645	0.5157017	0.5602658	0.7628099	0.0510495	0.0430498	0.2754958	0.3710376	0.0092068
800	0.0751964	0.0314649	0.5929432	0.6185276	0.8052902	0.0406562	0.0191558	0.2525005	0.5149508	0.0152440
850	0.0520085	0.0180249	0.5588412	0.6149436	0.9060324	0.0392025	0.0747353	0.2422456	0.2929819	0.0162157
900	0.0922396	0.0354424	0.5478036	0.6614366	0.6818460	0.1135132	0.0247934	0.1977454	0.4168741	0.0229292
950	0.0914996	0.0120385	0.5105334	0.5959568	0.7284741	0.0976755	0.0292478	0.1777318	0.4401089	0.0093773
1000	0.1314149	0.0313745	0.5540691	0.5729988	0.8562330	0.0843305	0.1115899	0.2505618	0.4755026	0.0138488

0	0.0582229	0.0332603	0.5221686	0.5952308	0.7980093	0.0536093	0.0275496	0.1488490	0.3623358	0.0112266
50	0.0877455	0.0127497	0.3238817	0.6667199	0.8300398	0.0659756	0.0286577	0.2562578	0.4007467	0.0120546
100	0.0611259	0.0519967	0.3582843	0.5520640	0.8247913	0.0329758	0.0448006	0.2539012	0.2782988	0.0125772
150	0.0723997	0.0499544	0.3512967	0.7089777	0.8133588	0.0266283	0.0295569	0.2383127	0.4353216	0.0203305
200	0.0538300	0.0207404	0.6026084	0.6060465	0.7713366	0.0385744	0.0556559	0.1630282	0.4439105	0.0100176
250	0.0919390	0.0453758	0.4236643	0.5908573	0.7197753	0.0312723	0.0273379	0.1817381	0.3594867	0.0041195
300	0.1247782	0.0483908	0.4682490	0.7202155	0.8687550	0.0325440	0.0216946	0.1777467	0.4677592	0.0000000
350	0.0884759	0.0077933	0.4936704	0.7681082	0.7854722	0.0838709	0.0510682	0.3267292	0.3605476	0.0113735
400	0.0667857	0.0116365	0.6387277	0.6142630	0.7473446	0.0928772	0.0588841	0.1993167	0.3522442	0.0149124
450	0.0828092	0.0139988	0.5673283	0.5637243	0.8256619	0.1283987	0.1166095	0.2370405	0.6391841	0.0162163
500	0.0929594	0.0626334	0.5518456	0.5614430	0.8665325	0.1142802	0.0747514	0.2774292	0.4174546	0.0095630
550	0.1113550	0.0253926	0.5453852	0.6259251	0.8611401	0.0822926	0.0338349	0.2433607	0.3795707	0.0204813
600	0.0751081	0.0150448	0.4693850	0.6634128	0.7313729	0.0427957	0.0187749	0.2217541	0.4176559	0.0024369
650	0.0779772	0.0275604	0.5313358	0.5844265	0.7044767	0.0524817	0.0222836	0.3504979	0.4197855	0.0075755
700	0.0659313	0.0321423	0.4926011	0.5081709	0.7765468	0.0321409	0.0828755	0.2932474	0.3411269	0.0105822
750	0.0667563	0.0820318	0.5798971	0.5063347	0.7799917	0.0342903	0.0522629	0.2315990	0.3319201	0.0053549
800	0.0986215	0.0272751	0.6074369	0.5909569	0.7470882	0.0490383	0.0735110	0.2019088	0.4610671	0.0131396
850	0.0834316	0.0539739	0.4612755	0.6937867	0.8533416	0.0729694	0.1441825	0.2335624	0.2958233	0.0132227
900	0.0497122	0.0297500	0.4512821	0.5628914	0.6336487	0.0812535	0.0988645	0.2882744	0.4056716	0.0123326
950	0.0867529	0.0197780	0.5139691	0.6569351	0.7868317	0.0895874	0.0883517	0.1979378	0.2861879	0.0361467
1000	0.0817707	0.0202470	0.5580448	0.6413909	0.7994131	0.0622503	0.0887320	0.2391047	0.4553630	0.0065164

0	0.0801251	0.0405786	0.4387854	0.7306356	0.7132417	0.0478758	0.0262931	0.2045889	0.4310226	0.0037710
50	0.0776149	0.0675568	0.4686288	0.5632320	0.7984005	0.0491077	0.0403957	0.2678574	0.3959838	0.2378601
100	0.1377968	0.1597182	0.4526213	0.5210954	0.8351726	0.0453899	0.0719296	0.2634932	0.3828649	0.2621141
150	0.1975117	0.2947208	0.5168701	0.6011828	0.8169992	0.0616709	0.0462214	0.2907910	0.3822998	0.4721330
200	0.1625282	0.2254368	0.4473100	0.5512821	0.9012266	0.0366290	0.0462550	0.2194727	0.2876411	0.3412742
250	0.3335097	0.3471592	0.3754036	0.6995233	0.7904787	0.0582271	0.0679191	0.1569457	0.3048501	0.3862556
300	0.1588729	0.2904073	0.4331627	0.5671750	0.7604597	0.1103035	0.1351149	0.1689830	0.2693762	0.4055868
350	0.3000107	0.2228800	0.3527464	0.5964365	0.7406378	0.0899609	0.0629832	0.1681605	0.4005686	0.3267429
400	0.1977617	0.3202540	0.4939389	0.5352717	0.7397179	0.1417791	0.2532594	0.1211338	0.2598661	0.3067311
450	0.1600882	0.2817136	0.5307550	0.5390902	0.5893442	0.2460140	0.1581278	0.1772970	0.2429378	0.3165629
500	0.2381156	0.2670983	0.6249150	0.5653933	0.5358544	0.2100886	0.2290848	0.1418792	0.3201112	0.3462744
550	0.2136249	0.2091731	0.5610139	0.5182939	0.4857560	0.2694869	0.2048993	0.1452309	0.3377902	0.1344933
600	0.2154300	0.1515832	0.5836646	0.4785982	0.4000701	0.2527974	0.1104402	0.1393401	0.3429577	0.0706933
650	0.1713993	0.1697732	0.5054011	0.5506338	0.4939564	0.1890717	0.0511623	0.2210670	0.3299312	0.0508640
700	0.1476684	0.0536160	0.5703622	0.4116651	0.5357790	0.1128245	0.0568364	0.1910729	0.4145309	0.0277196
750	0.0864819	0.0777413	0.6182946	0.4489844	0.7286685	0.0657353	0.1008765	0.2081487	0.3533529	0.0052099
800	0.0810558	0.0405572	0.6395491	0.5102450	0.8544315	0.1134662	0.0478072	0.1905310	0.4244740	0.0150759
850	0.0776365	0.0438961	0.6150891	0.4798582	0.7671254	0.0456652	0.0112608	0.2286456	0.4428544	0.0053154
900	0.0542177	0.0216451	0.7730519	0.4978638	0.7750188	0.0184635	0.0597457	0.2550235	0.3521515	0.0092936
950	0.0515830	0.0308788	0.6539797	0.5412548	0.8305562	0.0246318	0.0788255	0.3089079	0.3917588	0.0111686
1000	0.0790281	0.0344676	0.7224292	0.6694328	0.7058439	0.0382855	0.0534760	0.2198623	0.4056911	0.0123148

0	0.0775019	0.0256701	0.4845980	0.5954655	0.8158932	0.0493256	0.0453615	0.2031621	0.3858465	0.0277521
50	0.0737449	0.1193333	0.4987801	0.6340042	0.3933725	0.0699213	0.0486736	0.2473176	0.4546692	0.4568742
100	0.0804796	0.2399444	0.3840634	0.4527123	0.3477867	0.0667557	0.0364842	0.2232315	0.2647541	0.4828797
150	0.1955289	0.2780954	0.6394673	0.5342830	0.4410497	0.0403995	0.0677711	0.1323981	0.2349902	0.5673583
200	0.2235743	0.2623873	0.4450108	0.4333346	0.3181714	0.0413021	0.1025860	0.1288699	0.1578993	0.7021384
250	0.2114475	0.4582510	0.6034046	0.4432465	0.4823609	0.2270119	0.4767428	0.0709710	0.1912231	0.5778848
300	0.4006489	0.3055643	0.7456918	0.3575261	0.3703608	0.4590964	0.5304023	0.1210286	0.2404357	0.5302445
350	0.2801549	0.3199193	0.6342069	0.3815180	0.1790361	0.4894777	0.3477705	0.1133287	0.2655862	0.5812282
400	0.4144008	0.3641047	0.7055866	0.2646631	0.0779716	0.4735062	0.4071498	0.0916884	0.3175426	0.6053011
450	0.3633608	0.3846651	0.7373193	0.1052416	0.0906145	0.5139004	0.2597530	0.1391918	0.2328344	0.5912037
500	0.3853645	0.3000751	0.7637160	0.0443576	0.0950944	0.3953620	0.2438306	0.1370481	0.2964841	0.6507826
550	0.3014485	0.3664142	0.6801536	0.0248896	0.1169849	0.4097783	0.2009561	0.1617508	0.3708713	0.2665945
600	0.3746449	0.3295292	0.7705402	0.0659712	0.2064415	0.3271448	0.2229708	0.1749342	0.3963520	0.1293135
650	0.3063241	0.3710073	0.6627706	0.1276929	0.2275582	0.2610557	0.1352504	0.2130533	0.4630204	0.0509300
700	0.2958250	0.1860060	0.7742101	0.2222612	0.4636965	0.1589923	0.0695079	0.2642596	0.3566109	0.0472640
750	0.1812979	0.1051295	0.7221129	0.2812310	0.5055695	0.0742864	0.0627022	0.2798836	0.3854700	0.0079912
800	0.1983199	0.0499606	0.5610693	0.3388289	0.6511544	0.0621008	0.0394499	0.2154802	0.3736275	0.0103503
850	0.1268373	0.0189866	0.7017489	0.5754235	0.6170691	0.0708728	0.0267598	0.2424425	0.4463923	0.0061639
900	0.1217546	0.0274919	0.7058899	0.6082353	0.7579304	0.0586809	0.0228728	0.1678927	0.3504405	0.0083717
950	0.0616758	0.0194696	0.6597896	0.5680979	0.6843867	0.0611201	0.1194872	0.2393524	0.4086998	0.0148597
1000	0.0636688	0.0292454	0.5826004	0.5467050	0.8244892	0.0571216	0.0734902	0.1995233	0.3562515	0.0073118

0	0.0903709	0.0307197	0.4867887	0.6244389	0.8197561	0.0730833	0.0518278	0.1674469	0.4832813	0.0135687
50	0.1162666	0.0768649	0.5747916	0.6874092	0.6675342	0.2201774	0.0835342	0.1625203	0.0838531	0.0015203
100	0.1016773	0.0337015	0.5258024	0.6887096	0.8220018	0.2398598	0.2204377	0.0685739	0.0427632	0.0054271
150	0.0647234	0.0229813	0.4936851	0.7764918	0.5549039	0.3962777	0.6348062	0.0165215	0.0487646	0.0593651
200	0.0901970	0.0956241	0.5255798	0.8310500	0.3840625	0.6696431	0.8215477	0.0238621	0.0425709	0.3167813
250	0.0665226	0.2158904	0.3953907	0.7871456	0.1533190	0.6313104	0.8158651	0.0113184	0.0409961	0.4548068
300	0.1437507	0.2408089	0.4346806	0.7154965	0.1551312	0.8505386	0.8236650	0.0168447	0.0262909	0.5281078
350	0.1963514	0.3289144	0.4376899	0.6776258	0.0687117	0.7102384	0.9266576	0.0150823	0.0242012	0.4653402
400	0.2494125	0.3595489	0.4441728	0.7947632	0.0484851	0.6676432	0.8119618	0.0330788	0.0536089	0.5194022
450	0.2251999	0.3760635	0.4074216	0.6081667	0.0917061	0.8290037	0.7129851	0.0146332	0.0604356	0.5923587
500	0.2141213	0.2834158	0.4505546	0.6446593	0.0816993	0.6282223	0.7027213	0.0181731	0.0342788	0.5677477
550	0.3115110	0.3617908	0.5854954	0.3205752	0.0718367	0.7379024	0.8979475	0.0562313	0.3744896	0.4815044
600	0.3905855	0.4100650	0.5538813	0.0966440	0.1016693	0.6409099	0.5840857	0.1308180	0.4127599	0.4958923
650	0.2547263	0.3938717	0.8871203	0.0477699	0.0936687	0.6656422	0.5147564	0.1615865	0.2715408	0.5737523
700	0.2702006	0.3305748	0.6868060	0.0159893	0.0239265	0.5779922	0.1853650	0.1879054	0.2620963	0.2195491
750	0.3439577	0.2099510	0.7659187	0.0117136	0.0868532	0.3674509	0.2836715	0.1491518	0.3448480	0.1058579
800	0.2684925	0.3223075	0.6863981	0.0232639	0.1294709	0.3742026	0.2675932	0.1109260	0.2951178	0.0653648
850	0.3008877	0.4064709	0.8624597	0.0265123	0.1407158	0.3796865	0.2017397	0.2157245	0.5007376	0.0661563
900	0.3166011	0.5022196	0.7717414	0.0430820	0.3054226	0.2669097	0.0738363	0.2571969	0.4458700	0.0318183
950	0.2839766	0.4026499	0.8102901	0.1172713	0.4069414	0.1254462	0.0383511	0.3024922	0.4894211	0.0043719
1000	0.3788109	0.2118392	0.6412607	0.2520263	0.5997440	0.0627717	0.0302318	0.3144738	0.4999372	0.0216469

0	0.0686822	0.0379876	0.4857764	0.5827678	0.7095130	0.0509973	0.0324141	0.1929423	0.4078524	0.0055187
50	0.0777418	0.0714710	0.5785506	0.5028587	0.7987179	0.0187817	0.0456942	0.2743958	0.3896709	0.1048009
100	0.0985736	0.1218894	0.5144362	0.6097649	0.7509579	0.0646135	0.0325889	0.2266011	0.4210428	0.1665789
150	0.0805406	0.0862255	0.6349958	0.6167724	0.7270214	0.0696585	0.0628333	0.2412609	0.4826821	0.1345701
200	0.1027770	0.0950628	0.4811896	0.5516623	0.7678269	0.0723370	0.0950020	0.2298561	0.3677503	0.1926453
250	0.1333409	0.1365902	0.4980470	0.5608202	0.7993057	0.0746170	0.1109964	0.2181778	0.4468906	0.1887885
300	0.1292785	0.1888212	0.4522991	0.7492885	0.7387480	0.1010347	0.0147595	0.2066698	0.4111862	0.2042976
350	0.1522896	0.1248811	0.5341088	0.7491468	0.7521289	0.0372108	0.0660111	0.1848081	0.2566296	0.1019757
400	0.1726139	0.1095496	0.4222905	0.5996542	0.8057192	0.0388123	0.1143038	0.2414997	0.3027320	0.2142202
450	0.1680224	0.1671460	0.6039265	0.5971439	0.9035589	0.0708013	0.0422670	0.1303967	0.3436446	0.1825595
500	0.1418074	0.1709589	0.5262346	0.6992291	0.7083269	0.1006248	0.1983951	0.1996337	0.3809989	0.1406807
550	0.1534154	0.1207536	0.5242012	0.6021181	0.6114467	0.1529474	0.1215479	0.2022525	0.3547531	0.0615358
600	0.1502775	0.0689736	0.4646310	0.5496818	0.6443861	0.1212549	0.1356418	0.2066706	0.3383990	0.0433610
650	0.1433078	0.0744956	0.4441600	0.4845023	0.5405170	0.1219807	0.0888403	0.1869174	0.3767324	0.0245507
700	0.0932196	0.0626267	0.7015831	0.5229732	0.7054709	0.1167477	0.1137803	0.1816220	0.4847776	0.0072638
750	0.0902081	0.0255127	0.4570439	0.4767615	0.5948766	0.0890809	0.0795624	0.2276570	0.4659874	0.0045815
800	0.0494652	0.0284308	0.5042973	0.5204719	0.6447398	0.1431109	0.0466549	0.2568571	0.4122526	0.0073549
850	0.0448840	0.0204336	0.5358089	0.4862150	0.7611285	0.0276502	0.0392680	0.1793201	0.3390265	0.0040217
900	0.0959106	0.0334858	0.6648247	0.6025933	0.8695362	0.0397820	0.0388331	0.2344387	0.3554702	0.0036563
950	0.1294693	0.0212653	0.5566418	0.5727196	0.7331666	0.0526924	0.0585546	0.1991669	0.4119376	0.0025904
1000	0.0363796	0.0479088	0.5855348	0.6446730	0.6704693	0.0865853	0.0869623	0.2182195	0.3658486	0.0065431

0	0.0412108	0.0451918	0.5117990	0.6438196	0.7727737	0.0420059	0.0362602	0.1769022	0.4145086	0.0115489
50	0.2915236	0.5002459	0.5891546	0.6724300	0.5854368	0.4676764	0.0879109	0.2015999	0.0643050	0.0991457
100	0.4325646	0.5995901	0.4359579	0.7137332	0.3552241	0.6329656	0.3315848	0.0335028	0.1117273	0.1100550
150	0.4590492	0.6124427	0.5329703	0.4528887	0.2215471	0.6528794	0.7455619	0.0367523	0.2111126	0.2236782
200	0.4345914	0.6511096	0.5157375	0.2058708	0.0820102	0.6657835	0.6929903	0.0791746	0.1646237	0.3439795
250	0.4268058	0.6669073	0.7509059	0.1309978	0.0806554	0.6234638	0.5703808	0.0816481	0.1792265	0.5276165
300	0.5098568	0.6416430	0.8564549	0.0820199	0.0610365	0.8322936	0.6799062	0.0625082	0.2080692	0.5117359
350	0.6787843	0.7261246	0.7155084	0.0221582	0.0453561	0.7279966	0.6332418	0.0446181	0.1495952	0.5175896
400	0.6144149	0.7961734	0.6793156	0.0122466	0.0322727	0.8632013	0.6361205	0.0418956	0.1267560	0.6726250
450	0.5652550	0.6823430	0.6766091	0.0077566	0.0366380	0.8158677	0.8496039	0.0260071	0.1474681	0.4817765
500	0.4256665	0.7751773	0.6959293	0.0076274	0.0545468	0.7058239	0.7770796	0.0498529	0.1406483	0.7112059
550	0.4647205	0.4778421	0.9022059	0.0120236	0.0422995	0.7345688	0.6287374	0.1331878	0.4537142	0.7738611
600	0.3838378	0.5991902	0.7490988	0.0022932	0.0780852	0.5586422	0.4895744	0.2697024	0.3472191	0.5001367
650	0.3865375	0.5390539	0.7920919	0.0032536	0.0287204	0.5503737	0.1090391	0.2032170	0.4292357	0.3780316
700	0.4007380	0.5685868	0.8431901	0.0175640	0.1191094	0.3595136	0.1166829	0.2143489	0.3971530	0.2318629
750	0.2689433	0.4587071	0.6635153	0.0400889	0.2791780	0.1281004	0.0623204	0.2399524	0.4606112	0.0648263
800	0.3172408	0.3529133	0.8753497	0.0827679	0.4426653	0.0305587	0.0138096	0.2391031	0.4666453	0.0255204
850	0.3316966	0.3432753	0.9254221	0.2522707	0.5897683	0.0436616	0.0310974	0.3211040	0.4743942	0.0041284
900	0.3181750	0.0880289	0.7178948	0.3964813	0.7252598	0.0427367	0.0275279	0.3063884	0.4962248	0.0081244
950	0.1534859	0.0504093	0.8735542	0.5542501	0.8085564	0.0392993	0.0582024	0.2146903	0.4067345	0.0038398
1000	0.1209523	0.0165185	0.6896503	0.5670867	0.7632515	0.0202059	0.0203644	0.2405707	0.3946419	0.0122727

0	0.0556059	0.0340772	0.4526856	0.6128877	0.8231143	0.0600722	0.0338157	0.2387336	0.4078649	0.0053526
50	0.0704904	0.0495495	0.3411779	0.7636762	0.6824748	0.0396443	0.0141507	0.1644068	0.3657999	0.0045961
100	0.0839433	0.0431372	0.3600785	0.5015711	0.6036062	0.0381209	0.0015846	0.2188641	0.3849049	0.0197996
150	0.1020536	0.0256313	0.2750800	0.5818460	0.5597586	0.0450282	0.0193175	0.2759928	0.4597517	0.0127458
200	0.0583584	0.0212838	0.2996663	0.5906543	0.4731207	0.0177046	0.0175613	0.2456305	0.4346835	0.0043614
250	0.0676370	0.0294257	0.3299438	0.5971781	0.5805099	0.0263861	0.0112751	0.1980301	0.3310850	0.0083895
300	0.0560746	0.0210493	0.2683932	0.5323448	0.5268182	0.0121394	0.0182402	0.1778635	0.4744193	0.0055152
350	0.0768166	0.0369056	0.2701546	0.4928210	0.4982583	0.0166560	0.0177538	0.2459859	0.4492288	0.0126911
400	0.0562115	0.0491994	0.3278044	0.5691769	0.6233519	0.0263568	0.0247172	0.1749803	0.3582628	0.0021769
450	0.0606644	0.0504117	0.2861726	0.6029444	0.5616229	0.0477825	0.0279395	0.2729639	0.4788449	0.0050918
500	0.0381077	0.0219129	0.3517700	0.5216887	0.5863787	0.0519820	0.0075129	0.2372822	0.3940691	0.0071117
550	0.0612832	0.0415802	0.5246032	0.5822625	0.6737840	0.0401775	0.0680386	0.2556290	0.4761789	0.0125282
600	0.0977795	0.0319235	0.4924898	0.5980426	0.8380052	0.0272642	0.0559780	0.2592626	0.4564520	0.0150675
650	0.0833338	0.0714342	0.5697807	0.5165638	0.7183187	0.0586175	0.0501768	0.2165893	0.3547393	0.0102372
700	0.1212528	0.0656813	0.5287299	0.6932636	0.6735818	0.1055947	0.0704554	0.2765042	0.4880843	0.0190977
750	0.1137397	0.0698470	0.4912797	0.5439138	0.7274815	0.0370016	0.0279207	0.2072933	0.4005049	0.0180583
800	0.1242308	0.0466526	0.5327880	0.6140693	0.7158105	0.0337191	0.0391422	0.1650715	0.4131407	0.0147464
850	0.0576590	0.0177139	0.4852324	0.6552499	0.7876960	0.0524823	0.0408473	0.2347546	0.4177661	0.0146171
900	0.0331908	0.0407945	0.5705560	0.6105499	0.7951850	0.0351499	0.0548888	0.3174847	0.4262324	0.0081876
950	0.0893422	0.0149420	0.5601480	0.6377352	0.7341933	0.0348689	0.0513140	0.2185496	0.3717113	0.0065014
1000	0.0763941	0.0504432	0.4929803	0.6199798	0.8019773	0.0503385	0.0603403	0.2605322	0.4019708	0.0067316
