"Time"	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W
1000	0.9458390	0.4440966	0.8032077	0.0941942	0.7593166	0.7233598	0.8495140	0.3774193	0.2457539	0.3098739

0	0.8665974	0.5153643	0.7803103	0.1152214	0.7725359	0.7399665	0.8186217	0.3792053	0.2485472	0.3779130
50	0.3534464	0.5273282	0.7814815	0.0363760	0.7991399	0.7093878	0.8181027	0.3939098	0.4705455	0.3443928
100	0.1642894	0.5258856	0.8176205	0.0141270	0.7662631	0.7655723	0.8874072	0.3814469	0.5368851	0.3529873
150	0.1190465	0.5054091	0.7938437	0.0133343	0.7301849	0.7430478	0.8631959	0.3629432	0.6199158	0.3443702
200	0.0860908	0.4678330	0.8679639	0.0050592	0.7826534	0.7885877	0.7112315	0.3213192	0.5730972	0.3082151
250	0.0738713	0.4894654	0.8072473	0.0044152	0.7524447	0.7609664	0.7716949	0.3506525	0.6138508	0.2778359
300	0.0700510	0.5020001	0.7745187	0.0085077	0.8518672	0.7504824	0.7059751	0.3347340	0.6137829	0.2823671
350	0.0750730	0.5054234	0.8120662	0.0084182	0.7505168	0.7122075	0.7485729	0.3606752	0.6056802	0.3138594
400	0.0674930	0.5199241	0.7140517	0.0017537	0.6872988	0.6298105	0.7604084	0.3415226	0.5003692	0.2838950
450	0.0688370	0.5188009	0.7445928	0.0036162	0.6652640	0.6857003	0.8062407	0.3462718	0.5665203	0.2922746
500	0.0834822	0.5330369	0.7699244	0.0066739	0.6624788	0.6833420	0.7949522	0.3369566	0.5762556	0.3268855
550	0.5101419	0.4856884	0.8524635	0.0436306	0.7789575	0.7338809	0.7743541	0.3860070	0.3495258	0.3249610
600	0.6322029	0.4439253	0.8146414	0.0594103	0.8147006	0.6917863	0.7757195	0.3819913	0.2415939	0.3292776
650	0.6343334	0.5417230	0.8250403	0.0995300	0.8353831	0.7570709	0.6858427	0.4064107	0.1834202	0.4122441
700	0.7552295	0.4733081	0.8685848	0.1013750	0.8436191	0.7899190	0.7624675	0.4770648	0.2398002	0.3821555
750	0.8141948	0.5161253	0.7964856	0.0619403	0.8531729	0.7232766	0.8864053	0.4799997	0.2409429	0.3257634
800	0.7849896	0.4146248	0.8005462	0.1058734	0.8183990	0.7368776	0.8503194	0.4920876	0.2449799	0.3372700
850	0.8190755	0.4423277	0.7638987	0.0800220	0.8578051	0.7706227	0.8090561	0.4636261	0.2081558	0.3446706
900	0.9130829	0.4082003	0.7768721	0.0624128	0.8504093	0.7398549	0.7991607	0.3525122	0.2051757	0.3023058
950	0.9562855	0.4264897	0.8032011	0.0613309	0.7688122	0.7305980	0.8212168	0.2814381	0.2644905	0.2463283
1000	0.9844570	0.5010179	0.7911791	0.0832586	0.7859197	0.6949399	0.7311953	0.2918384	0.2129168	0.2478622

0	0.8665974	0.5153643	0.7803103	0.1152214	0.7725359	0.7399665	0.8186217	0.3792053	0.2485472	0.3779130
50	0.8416730	0.4715733	0.8027102	0.1022963	0.6896394	0.8302591	0.7560990	0.3777019	0.3464529	0.6546421
100	0.8556923	0.4948399	0.7509388	0.0948395	0.7622460	0.7913291	0.7706529	0.4784823	0.4073127	0.7289188
150	0.8466155	0.4680029	0.7557440	0.0795720	0.7042493	0.7874585	0.7688534	0.4440680	0.4142820	0.8115787
200	0.8347494	0.4592860	0.7849721	0.0922226	0.6908454	0.7796116	0.7946809	0.5394534	0.5671610	0.9152855
250	0.8489462	0.4716763	0.7093454	0.0699252	0.7678623	0.7721318	0.8390696	0.5792600	0.5571241	0.8140137
300	0.8266886	0.4746333	0.7659831	0.0758782	0.8254456	0.8048304	0.8756983	0.5683236	0.5830900	0.8022377
350	0.8163168	0.4238708	0.7654739	0.0828266	0.8747797	0.7688268	0.7515432	0.5982161	0.5797815	0.7751768
400	0.8437095	0.4224839	0.6903354	0.0822666	0.8279209	0.8239957	0.7952101	0.5350393	0.5845155	0.8421483
450	0.9346145	0.4208758	0.7171780	0.0757568	0.7128829	0.7811548	0.9205605	0.5494903	0.6081538	0.8255488
500	0.9329639	0.5047758	0.8384506	0.1006188	0.7278796	0.7691351	0.9770876	0.5277309	0.6076560	0.8371376
550	0.8787434	0.4699237	0.7744315	0.1038554	0.6900340	0.7489645	0.9225879	0.4396623	0.5619620	0.4541467
600	0.8341486	0.4931471	0.7853764	0.0821783	0.6945047	0.7007510	0.8626849	0.3613153	0.5148072	0.3563133
650	0.8981393	0.5334252	0.8104902	0.0857633	0.7832867	0.7813655	0.8783524	0.3878915	0.3526602	0.3440124
700	0.9032249	0.5296299	0.7879795	0.0659709	0.8159798	0.7900365	0.8871944	0.4106438	0.2921230	0.3203433
750	0.9399664	0.4676976	0.7119693	0.0855381	0.9015234	0.7598395	0.8465263	0.3376378	0.2359234	0.3356536
800	0.8899384	0.4748101	0.7235148	0.0823219	0.9574196	0.8148484	0.8422749	0.3508302	0.2263914	0.3382113
850	0.9326881	0.4660072	0.8186014	0.0689597	0.9031086	0.7410454	0.8002492	0.3354608	0.2390908	0.2900649
900	0.8564831	0.5373830	0.8131477	0.0780892	0.8801642	0.7862084	0.8481083	0.3874643	0.1967871	0.3130277
950	0.8966809	0.4404691	0.7595130	0.0852524	0.8203133	0.7114796	0.8199428	0.3529022	0.1975904	0.3267661
1000	0.8006777	0.4553917	0.7806206	0.0744237	0.7266351	0.7259500	0.8422665	0.3829471	0.2129916	0.3631251

0	0.8665974	0.5153643	0.7803103	0.1152214	0.7725359	0.7399665	0.8186217	0.3792053	0.2485472	0.3779130
50	0.8584115	0.4994119	0.9181493	0.0614807	0.8135576	0.7747184	0.8335850	0.2464494	0.4748949	0.2870234
100	0.9422774	0.4919668	0.8861714	0.0770924	0.7412423	0.7773724	0.8318550	0.3057374	0.4914719	0.3152346
150	0.8442096	0.5314815	0.8488029	0.0961787	0.7560404	0.7040801	0.8815522	0.3038342	0.4752198	0.3556955
200	0.8074073	0.5284758	0.9050038	0.0957535	0.8069747	0.8027870	0.9299894	0.3044334	0.5421508	0.3563105
250	0.8366990	0.4935301	0.8350854	0.0938220	0.9104543	0.7212678	0.9676816	0.2964910	0.5444450	0.3770048
300	0.8130880	0.5428654	0.7740286	0.0863678	0.7734813	0.7734617	0.8953443	0.3101791	0.5691066	0.3384486
350	0.8534274	0.5224125	0.8215354	0.0750441	0.7449142	0.7432991	0.8698455	0.3119474	0.5926980	0.3259329
400	0.8729342	0.5512097	0.8555379	0.0933314	0.8366930	0.7549015	0.8409985	0.2999457	0.5542913	0.3332110
450	0.8192038	0.5876007	0.9285910	0.0844798	0.8365282	0.7121200	0.8666102	0.2763481	0.4897994	0.3781989
500	0.8933242	0.5505451	0.8601317	0.1032666	0.7116982	0.7038226	0.8106685	0.3150069	0.6233609	0.3616412
550	0.8171200	0.4895061	0.7825256	0.1167063	0.8316294	0.7395692	0.8192675	0.3148099	0.3403905	0.3634099
600	0.8308414	0.4385214	0.8284880	0.1237070	0.7900567	0.7835562	0.7416339	0.3631702	0.3173503	0.3495465
650	0.8754789	0.4565474	0.7481523	0.0980294	0.8084191	0.7753029	0.8244422	0.3458550	0.2562667	0.3355187
700	0.8775818	0.5134207	0.7665123	0.0916599	0.8245814	0.7514345	0.8117023	0.3280435	0.2181314	0.2925619
750	0.9421382	0.4888381	0.7897705	0.0847766	0.7780003	0.7757732	0.7964640	0.2983368	0.2256319	0.3134359
800	0.8934280	0.5671149	0.8392663	0.0926477	0.7859437	0.7695549	0.7500263	0.3576261	0.2120685	0.3566931
850	0.8846037	0.5293424	0.8447851	0.0984480	0.8441431	0.7200529	0.7506066	0.3551128	0.1979796	0.3075480
900	0.9006529	0.5098271	0.8684513	0.0770931	0.8489837	0.7222393	0.8116325	0.3107488	0.1753748	0.3422869
950	0.8049958	0.5783798	0.8233401	0.0860262	0.8124158	0.7579222	0.7806437	0.3792157	0.2223996	0.3533434
1000	0.8311364	0.5404107	0.8781635	0.1051446	0.7479537	0.6922843	0.8099855	0.3618162	0.2320494	0.3693345

0	0.8665974	0.5153643	0.7803103	0.1152214	0.7725359	0.7399665	0.8186217	0.3792053	0.2485472	0.3779130
50	0.4364629	0.7209138	0.8806926	0.0428008	0.8198925	0.9150971	0.8171806	0.3836012	0.5315070	0.3456237
100	0.2022375	0.7778838	0.8804775	0.0283496	0.8308527	0.9721170	0.8590426	0.3866693	0.5508343	0.3454782
150	0.0987459	0.8371422	0.8410455	0.0308120	0.8183661	1.0230840	0.7431095	0.4259159	0.5722393	0.4435654
200	0.0609279	0.7988777	0.8780536	0.0169629	0.8469049	0.9883661	0.7800549	0.4591188	0.5373060	0.4322892
250	0.0317849	0.7954641	0.9203155	0.0224871	0.9243669	0.9478471	0.8664103	0.4494082	0.6114467	0.5482094
300	0.0164628	0.8335743	0.9238019	0.0171731	0.9793860	0.9871684	0.9082178	0.4637114	0.6309503	0.4607788
350	0.0305077	0.8607833	0.9134867	0.0176056	0.9709986	0.9914709	0.8691133	0.4778031	0.5708460	0.4751101
400	0.0358640	0.7831831	0.8670884	0.0148126	0.9030708	1.0412837	0.8650408	0.4512947	0.6302285	0.4423803
450	0.0512201	0.8618272	0.9002763	0.0075555	0.9470987	0.9803113	0.8451196	0.4654906	0.6084587	0.4651067
500	0.0361099	0.8696294	0.8709382	0.0128347	0.9432530	1.1085570	0.8582738	0.4244084	0.6120295	0.4369467
550	0.2818992	0.6797234	0.7733759	0.0445726	0.9166970	0.9310534	0.8375994	0.4267074	0.3979888	0.4850517
600	0.4540261	0.5921940	0.7792216	0.0749561	0.8314561	0.8443643	0.8248572	0.4882041	0.3874307	0.4633513
650	0.5784445	0.5332558	0.7898976	0.0971579	0.8893383	0.8057761	0.7958089	0.5348395	0.2962661	0.4030719
700	0.7076506	0.4743332	0.8601297	0.0868231	0.8077949	0.8061362	0.8839472	0.5503314	0.3145149	0.3394867
750	0.6650252	0.5093861	0.8134010	0.0672854	0.8239887	0.6682203	0.8740299	0.5086737	0.3390040	0.3466252
800	0.7620285	0.5051057	0.7912723	0.1021184	0.8237282	0.7445010	0.8472588	0.4535350	0.2531599	0.3780980
850	0.7901373	0.4961599	0.7973832	0.0639152	0.7821588	0.7382343	0.8550375	0.4770841	0.2622487	0.4096216
900	0.7816050	0.5284453	0.7910019	0.0691302	0.7360090	0.7302977	0.8672891	0.3939601	0.2904843	0.3370504
950	0.8344639	0.4594191	0.7528324	0.0925906	0.8707156	0.8060655	0.8584916	0.3950579	0.2794612	0.3946586
1000	0.8500065	0.4926670	0.8192627	0.0810088	0.8660167	0.7846633	0.7733150	0.4094879	0.2687271	0.3858167

0	0.8665974	0.5153643	0.7803103	0.1152214	0.7725359	0.7399665	0.8186217	0.3792053	0.2485472	0.3779130
50	0.8211713	0.6267706	0.8142868	0.0832964	0.7908365	0.8205006	0.8131614	0.3687357	0.4412305	0.5089128
100	0.7349481	0.6092367	0.8055508	0.1021968	0.7936656	0.7686146	0.8206988	0.3988445	0.6247265	0.5260227
150	0.7235793	0.6481032	0.8406500	0.0830224	0.8091403	0.7063922	0.8483415	0.4795582	0.5621307	0.5313667
200	0.6629205	0.5735051	0.8427317	0.1047106	0.8205522	0.7247550	0.7621742	0.4648382	0.5627250	0.5887642
250	0.6778626	0.5540567	0.7589999	0.0956033	0.8231776	0.7581175	0.8376838	0.4563013	0.6439886	0.6049011
300	0.7551629	0.5947109	0.7528798	0.0871357	0.8233962	0.7132489	0.8581537	0.4309625	0.6566839	0.5959954
350	0.7278318	0.6405324	0.8108802	0.0581224	0.7804307	0.7268800	0.8545507	0.4056253	0.6708940	0.5273665
400	0.6652294	0.6452021	0.7487915	0.1302285	0.7469790	0.7102896	0.7882492	0.4633313	0.6634230	0.5643831
450	0.6726284	0.6314929	0.7092761	0.0718782	0.7087010	0.7331892	0.7638234	0.4929331	0.6945297	0.6085991
500	0.6789902	0.6154825	0.7056171	0.1083037	0.7261791	0.8435524	0.7861040	0.5199551	0.6582771	0.6627022
550	0.7526229	0.5581902	0.7712622	0.0869633	0.7929065	0.7730605	0.7877173	0.4989910	0.5511145	0.5153971
600	0.8188304	0.4554579	0.8091046	0.0900923	0.7936655	0.7200622	0.7686080	0.4823391	0.4717093	0.3935223
650	0.8860135	0.5421917	0.7388568	0.0865028	0.7530659	0.6663767	0.8354865	0.3918589	0.3927905	0.3608579
700	0.8714205	0.5481147	0.8126536	0.0990634	0.7781656	0.6746519	0.7880013	0.3712466	0.2911198	0.3012955
750	0.8952515	0.5639066	0.8019163	0.0999768	0.7088284	0.7457581	0.8383562	0.3055033	0.2121774	0.2955201
800	0.8705880	0.5139889	0.8113580	0.0979358	0.7855636	0.6894313	0.7789142	0.3238740	0.1784683	0.3113452
850	0.9810199	0.4821161	0.7609474	0.1022072	0.7793056	0.6809782	0.8120412	0.3377758	0.1767197	0.2781911
900	0.8578578	0.4742358	0.6592571	0.0787169	0.7090443	0.6873077	0.7217337	0.3939586	0.2349758	0.2930323
950	0.8569027	0.4299044	0.7296824	0.0712409	0.7393288	0.8041450	0.7263972	0.3068417	0.2443004	0.3269955
1000	0.9106722	0.4793018	0.7340676	0.0517590	0.7759457	0.7681668	0.7309316	0.2963561	0.2313409	0.3227930

0	0.8665974	0.5153643	0.7803103	0.1152214	0.7725359	0.7399665	0.8186217	0.3792053	0.2485472	0.3779130
50	0.4480483	0.5492427	0.7694896	0.0533494	0.8480027	0.7358210	0.8770798	0.4260120	0.1779033	0.3238158
100	0.2555318	0.5648336	0.8101613	0.0191178	0.9044591	0.8286629	0.8727958	0.4652007	0.2084949	0.3624646
150	0.1563913	0.5575096	0.9038474	0.0160162	0.9789821	0.7953814	0.8386602	0.5347742	0.2493130	0.3628013
200	0.1786125	0.5489063	0.7747117	0.0198677	0.8979375	0.7797491	0.8547960	0.5088515	0.2346250	0.3313263
250	0.1510154	0.5948568	0.7435951	0.0205461	0.8441372	0.7907524	0.8743332	0.5721455	0.2477394	0.3912311
300	0.1389383	0.6026801	0.7769214	0.0221163	0.9218259	0.7263855	0.9034816	0.5867240	0.2458994	0.3791049
350	0.1342546	0.5680596	0.7929889	0.0057310	0.8948769	0.6403029	0.9897933	0.6240914	0.2678590	0.4209192
400	0.1401627	0.6498247	0.7609932	0.0194630	0.7977369	0.6807814	0.8562477	0.5470423	0.2893423	0.4427963
450	0.1305131	0.6188209	0.7747424	0.0183806	0.8053954	0.7433793	0.8397770	0.5702797	0.2548381	0.4022120
500	0.1459677	0.5490587	0.8175707	0.0131075	0.8416241	0.6970645	0.8012851	0.6139034	0.3186862	0.3508892
550	0.5303131	0.5627695	0.8526893	0.0705144	0.7637890	0.6473660	0.8534555	0.5432664	0.2608263	0.3705695
600	0.7563165	0.5062382	0.7546335	0.0891808	0.7892976	0.7534267	0.8607014	0.5831779	0.2478107	0.3655545
650	0.8499739	0.4717206	0.7465336	0.0904974	0.7975898	0.8350570	0.8929145	0.4723463	0.2725386	0.3224944
700	0.8655082	0.4731533	0.7558447	0.1042359	0.7747251	0.7070039	0.8926074	0.3942580	0.2336572	0.3040792
750	0.8998338	0.4369005	0.8103339	0.0847987	0.7935146	0.6570938	0.8946632	0.4137190	0.1870442	0.3286672
800	0.9077201	0.4330424	0.7882252	0.0805916	0.8014944	0.6959931	0.8107683	0.3473762	0.1719950	0.3444919
850	0.9204858	0.4516828	0.8213715	0.1097371	0.7500395	0.7810388	0.7918972	0.3108903	0.1653196	0.3477473
900	0.9399200	0.4973144	0.7831486	0.0938775	0.8187066	0.7996121	0.7472167	0.3613613	0.2060416	0.3143481
950	0.8442418	0.4724158	0.7931412	0.1176024	0.7719584	0.8054821	0.7707743	0.3993066	0.2249150	0.3478035
1000	0.8533979	0.4314119	0.8168281	0.0803139	0.7876628	0.7312495	0.8264638	0.3859820	0.2290617	0.2888196

0	0.8665974	0.5153643	0.7803103	0.1152214	0.7725359	0.7399665	0.8186217	0.3792053	0.2485472	0.3779130
50	0.4708014	0.5691469	0.7477479	0.0480176	0.7550360	0.6719602	0.7519470	0.5178441	0.2735794	0.5634297
100	0.3625334	0.5690246	0.7739221	0.0251838	0.6615251	0.6213114	0.7431389	0.5914236	0.3839931	0.5945564
150	0.2668993	0.6163368	0.7424981	0.0341467	0.6395797	0.6983623	0.8142095	0.6407802	0.3938228	0.6471884
200	0.2376028	0.6032560	0.7578242	0.0260357	0.7032657	0.6931144	0.8372131	0.7303142	0.3660444	0.5974868
250	0.2275507	0.5773494	0.7463613	0.0452654	0.7319875	0.7254356	0.8694071	0.8126608	0.4332391	0.6027781
300	0.1648122	0.5640823	0.7677210	0.0191901	0.8119483	0.7339721	0.8452489	0.7350352	0.5017082	0.6094886
350	0.1821768	0.6009092	0.7434475	0.0137477	0.7934984	0.8073100	0.9119937	0.7351403	0.4935634	0.5522206
400	0.1919896	0.5184148	0.7776736	0.0094928	0.8254970	0.7377303	0.8925942	0.7127319	0.4470111	0.6025440
450	0.2028063	0.5264319	0.7355510	0.0216984	0.8487112	0.7970881	0.9022963	0.6997291	0.4499408	0.6629897
500	0.1850990	0.5499130	0.8008921	0.0311059	0.8234371	0.7357748	0.9230159	0.7104976	0.3863096	0.6040051
550	0.5357479	0.5613340	0.7159522	0.0578349	0.7723825	0.7002937	0.8898889	0.6808265	0.4535713	0.4421881
600	0.7250317	0.5598311	0.7265026	0.0861509	0.7423243	0.7505110	0.8899808	0.6571634	0.3581414	0.3407293
650	0.7397691	0.4638419	0.7046038	0.0996004	0.7339035	0.7117499	0.9373444	0.4848714	0.2822746	0.3230886
700	0.7961744	0.4483480	0.7061209	0.1010823	0.6967718	0.7182762	0.8679703	0.4179565	0.2576821	0.3256964
750	0.8910699	0.4931566	0.7862663	0.0900303	0.6803152	0.8073289	0.8180359	0.3409642	0.1683046	0.3085556
800	0.8941602	0.4821589	0.8116253	0.1237745	0.7481033	0.7624775	0.8053230	0.3417596	0.2137400	0.3047395
850	0.8787819	0.4932934	0.8242178	0.1168943	0.8230375	0.8335677	0.7935706	0.3123594	0.2191936	0.3126754
900	0.9164268	0.5042135	0.8431678	0.0839244	0.8209827	0.7533361	0.8053816	0.2913054	0.2125134	0.2902236
950	0.8322941	0.5216022	0.8289817	0.0878453	0.8583864	0.7101218	0.7232718	0.3036420	0.2385867	0.3171951
1000	0.7403185	0.5046027	0.7864711	0.0918304	0.8720718	0.7706422	0.8063080	0.3432963	0.2382121	0.3551376

0	0.8665974	0.5153643	0.7803103	0.1152214	0.7725359	0.7399665	0.8186217	0.3792053	0.2485472	0.3779130
50	0.5034946	0.7099250	0.7158821	0.0707214	0.8650944	0.6630450	1.0322190	0.2636717	0.3792607	0.5944772
100	0.3915219	0.7260317	0.6424713	0.0625977	0.7987470	0.7191307	0.9701657	0.2125505	0.3829884	0.7119589
150	0.2542202	0.7967139	0.6978426	0.0857573	0.8646602	0.7749625	0.9731445	0.2510772	0.4970543	0.6572973
200	0.2148906	0.7659934	0.7058764	0.0788168	0.8228756	0.6919952	1.0207038	0.2987330	0.6245036	0.5914337
250	0.2109788	0.8720805	0.7886144	0.0691662	0.8675476	0.7621649	1.0645431	0.3019632	0.5905961	0.6835526
300	0.1627485	0.8756333	0.7504259	0.0905670	0.9054687	0.8409426	0.9679457	0.2580903	0.5880249	0.7059462
350	0.1994116	0.8680403	0.7899176	0.0884630	0.9372767	0.7875836	0.9967604	0.2850980	0.5660501	0.8181252
400	0.1752765	0.7966472	0.8066551	0.0809831	0.9012763	0.7927600	0.9920957	0.2718822	0.6100659	0.6913568
450	0.2241778	0.7885693	0.7987885	0.0957761	0.8587070	0.7918838	0.9225518	0.3034602	0.5698064	0.7941355
500	0.1773866	0.8591977	0.8258754	0.0954643	0.8501918	0.7992320	0.9392804	0.2796812	0.6550000	0.7210906
550	0.2692214	0.6255999	0.8370422	0.0824493	0.7673701	0.8197334	0.8295869	0.4402569	0.5019531	0.5067345
600	0.4872712	0.4949527	0.8008163	0.0813223	0.8569054	0.7829817	0.8118231	0.5230566	0.4353170	0.4883776
650	0.6837302	0.4322114	0.7603860	0.0984826	0.7978877	0.7726551	0.8995415	0.6030548	0.3827303	0.4213938
700	0.8158800	0.4854803	0.8096185	0.1042280	0.7992536	0.7174881	0.9161819	0.5316821	0.3936437	0.3483340
750	0.8333386	0.4379990	0.7273349	0.1098946	0.8317280	0.7237851	0.9415611	0.3984028	0.2199415	0.3457201
800	0.8934446	0.4704242	0.7397815	0.1033386	0.7887616	0.8123438	0.8447801	0.4477273	0.2332198	0.3318753
850	0.9093207	0.4459729	0.7308311	0.0867804	0.7779528	0.7406317	0.8124609	0.4228175	0.2193684	0.3121760
900	0.8354227	0.4365490	0.7827777	0.0947579	0.7907752	0.7172499	0.8445669	0.4039424	0.2055243	0.3224971
950	0.8587598	0.4645161	0.8116328	0.0996854	0.7595400	0.6356572	0.8102648	0.3432991	0.1994504	0.2901619
1000	0.8818392	0.4902485	0.7881345	0.0941308	0.7583827	0.6957017	0.7749018	0.4073986	0.2124726	0.3427542

0	0.8665974	0.5153643	0.7803103	0.1152214	0.7725359	0.7399665	0.8186217	0.3792053	0.2485472	0.3779130
50	0.7107250	0.5908481	0.7054499	0.0958746	0.8124321	0.7601393	0.8488441	0.3610772	0.2159779	0.4032903
100	0.5605003	0.6840235	0.8196591	0.0831757	0.7474806	0.7508426	0.8150566	0.3961099	0.2960522	0.4560743
150	0.4358379	0.7588234	0.8270593	0.0958068	0.7834797	0.7167264	0.9022946	0.4507703	0.2949910	0.5125781
200	0.3589164	0.7928608	0.7930507	0.0914179	0.8027083	0.7644348	0.8470477	0.4214239	0.3239852	0.5566366
250	0.3231118	0.6724448	0.7867548	0.0912366	0.7464511	0.7548262	0.7721831	0.5224031	0.3265496	0.5143726
300	0.3169623	0.7281494	0.7363489	0.0923370	0.7578044	0.7658001	0.8079879	0.5376187	0.3604268	0.5136578
350	0.3283564	0.6790699	0.7059710	0.1024525	0.7615862	0.7616675	0.7914645	0.5158189	0.4286962	0.5230447
400	0.3343599	0.7327575	0.8823289	0.0733312	0.8323498	0.7534246	0.7941904	0.6060780	0.3313279	0.5747488
450	0.2825822	0.8211157	0.8569792	0.0825524	0.7998049	0.8089677	0.8366293	0.6245335	0.3556682	0.5123473
500	0.2738985	0.7629374	0.8537387	0.1038030	0.7587909	0.7813477	0.8495870	0.5639677	0.4043204	0.5363039
550	0.4522786	0.5937569	0.8717789	0.0941797	0.7896859	0.7864205	0.8550953	0.6008428	0.3663525	0.5032495
600	0.5430818	0.5724145	0.8962477	0.0675432	0.7384177	0.7997499	0.8684264	0.5655068	0.4530581	0.4330416
650	0.7152486	0.5737161	0.8694542	0.1025624	0.7556274	0.7451102	0.8074582	0.5174083	0.3477448	0.4470500
700	0.7951835	0.5587912	0.8288868	0.0833535	0.7453385	0.7342872	0.8009430	0.4811587	0.2832193	0.3523505
750	0.8448399	0.5309824	0.7966829	0.0899483	0.7157961	0.7995733	0.7935137	0.4422617	0.2840287	0.3411649
800	0.8449187	0.5600685	0.7737789	0.0837653	0.7266964	0.7466154	0.8007577	0.3859100	0.2705546	0.3403917
850	0.9114526	0.5245366	0.7815679	0.0854735	0.7311633	0.7401855	0.8304004	0.4230865	0.2498238	0.3757469
900	0.8243832	0.5064630	0.8125814	0.0945491	0.7884232	0.7778248	0.8313456	0.4177712	0.2849888	0.4325745
950	0.8293570	0.5176151	0.7668154	0.0882741	0.8403529	0.7468856	0.8301427	0.4392456	0.3130757	0.4057768
1000	0.7769610	0.5165521	0.7663346	0.0779250	0.7884816	0.7254641	0.8171950	0.3953105	0.3277618	0.3819518
