"Time"	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W	YLR131C	YIL131C	YDR501W
300	0.3946148	0.9083813	0.0831922	0.3003112	0.3085979	0.8606552	0.0186187	0.9540556	0.0650262	1.0000000
350	0.3941990	0.9286226	0.0770747	0.3075037	0.2793622	0.8863337	0.0171526	0.9590578	0.0650262	1.0000000
400	0.3913233	0.9390400	0.0779263	0.3195530	0.2649022	0.8989780	0.0164596	0.9609443	0.0650262	1.0000000
450	0.3888019	0.9406951	0.0828246	0.3308107	0.2578917	0.9050295	0.0162983	0.9616449	0.0650262	1.0000000
500	0.3877044	0.9364585	0.0889844	0.3389946	0.2545379	0.9078638	0.0164603	0.9619023	0.0650262	1.0000000
550	0.3880398	0.9294324	0.0944792	0.3438808	0.2530132	0.9054590	0.0172655	0.6799216	0.0650262	1.0000000
600	0.3891457	0.9221980	0.0983932	0.3459873	0.2541947	0.8690231	0.0218802	0.3679352	0.0650262	1.0000000
650	0.3895588	0.9164188	0.1004485	0.3450167	0.2651045	0.7608766	0.0339277	0.1966234	0.0650262	1.0000000
700	0.3870592	0.9130488	0.1001412	0.3386471	0.2987061	0.5922722	0.0520225	0.1185343	0.0650262	1.0000000
750	0.3792344	0.9131293	0.0963742	0.3253137	0.3664915	0.4239985	0.0682873	0.0858977	0.0650262	1.0000000
800	0.3645014	0.9177910	0.0891877	0.3098770	0.4663463	0.2972526	0.0770654	0.0729174	0.0650262	1.0000000
850	0.3433674	0.9263908	0.0813853	0.3014471	0.5783861	0.2165678	0.0785806	0.0679155	0.0650262	1.0000000
900	0.3190945	0.9356417	0.0766479	0.3053145	0.6777531	0.1702863	0.0762694	0.0660290	0.0650262	1.0000000
950	0.2963054	0.9416542	0.0772745	0.3204828	0.7507626	0.1455048	0.0739286	0.0653284	0.0650262	1.0000000
1000	0.2784349	0.9417235	0.0839730	0.3419142	0.7974119	0.1328619	0.0742163	0.0650711	0.0650262	1.0000000

0	0.2661371	0.8475255	0.1400542	0.3907654	0.8534241	0.1210860	0.1189219	0.0649245	0.0650262	1.0000000
50	0.2787172	0.4961569	0.1399392	0.3908532	0.5095786	0.1537307	0.1205257	0.0649043	0.0558751	1.0000000
100	0.3519140	0.2558320	0.1395434	0.3885030	0.2267165	0.1956287	0.1216526	0.0648125	0.0480813	1.0000000
150	0.4559300	0.1744255	0.1404977	0.4076063	0.1142279	0.2228108	0.1218731	0.0647067	0.0447471	1.0000000
200	0.5388784	0.1492177	0.1593673	0.4520475	0.0762744	0.2374545	0.1242094	0.0646311	0.0435120	1.0000000
250	0.5891224	0.1370511	0.1980510	0.4832372	0.0640315	0.2446736	0.1355573	0.0645876	0.0430766	1.0000000
300	0.6169443	0.1255920	0.2353384	0.4962609	0.0600308	0.2480513	0.1554452	0.0645654	0.0429260	1.0000000
350	0.6333193	0.1152653	0.2587121	0.4998049	0.0586601	0.2495781	0.1756812	0.0645550	0.0428743	1.0000000
400	0.6439300	0.1080774	0.2694686	0.4998375	0.0581605	0.2502516	0.1903531	0.0645503	0.0428567	1.0000000
450	0.6508908	0.1041116	0.2729224	0.4989236	0.0579677	0.2505435	0.1986873	0.0645483	0.0428506	1.0000000
500	0.6551542	0.1023701	0.2731462	0.4979745	0.0578900	0.2506682	0.2024666	0.0645475	0.0428486	1.0000000
550	0.6348763	0.3590270	0.2672379	0.4485212	0.3347883	0.2180532	0.2021249	0.0645577	0.0519991	1.0000000
600	0.5432451	0.5570967	0.2033862	0.3099175	0.5870385	0.1761422	0.1940587	0.0646220	0.0597926	1.0000000
650	0.4425094	0.7075762	0.1192736	0.2358135	0.7178693	0.1489401	0.1627843	0.0647197	0.0631267	1.0000000
700	0.3639679	0.8383313	0.0724956	0.2303368	0.7846530	0.1342892	0.1189406	0.0648055	0.0643617	1.0000000
750	0.3104993	0.9176574	0.0567522	0.2634433	0.8192822	0.1270803	0.0843459	0.0648624	0.0647972	1.0000000
800	0.2783494	0.9518591	0.0597580	0.3098446	0.8369877	0.1237230	0.0665219	0.0648945	0.0649478	1.0000000
850	0.2613044	0.9578038	0.0758142	0.3519519	0.8457574	0.1222179	0.0636606	0.0649108	0.0649994	1.0000000
900	0.2537528	0.9443189	0.0993059	0.3819145	0.8499499	0.1215622	0.0718904	0.0649185	0.0650171	1.0000000
950	0.2520369	0.9169601	0.1228770	0.3993314	0.8518892	0.1212829	0.0863792	0.0649219	0.0650231	1.0000000
1000	0.2539759	0.8841158	0.1408538	0.4068286	0.8527607	0.1211663	0.1019429	0.0649234	0.0650252	1.0000000

0	0.2661371	0.8475255	0.1400542	0.3907654	0.8534241	0.1210860	0.1189219	0.0649245	0.0650262	1.0000000
50	0.3710457	0.8504082	0.1213831	0.2314246	0.8527099	0.1292687	0.1140634	0.1297531	0.0650262	1.0000000
100	0.4752288	0.8832001	0.0737366	0.0905579	0.8350526	0.1850369	0.0875436	0.2014642	0.0650262	1.0000000
150	0.5328435	0.9317886	0.0473381	0.0307138	0.7720776	0.2766155	0.0571903	0.2408393	0.0650262	1.0000000
200	0.5632737	0.9636575	0.0377640	0.0097636	0.6776341	0.3638167	0.0381472	0.2587874	0.0650262	1.0000000
250	0.5791843	0.9784685	0.0347164	0.0030992	0.5879939	0.4278122	0.0290024	0.2662886	0.0650262	1.0000000
300	0.5875485	0.9843445	0.0337911	0.0011336	0.5219162	0.4683447	0.0251673	0.2692719	0.0650262	1.0000000
350	0.5920332	0.9864926	0.0335154	0.0006219	0.4797623	0.4917179	0.0236767	0.2704215	0.0650262	1.0000000
400	0.5944783	0.9872409	0.0334340	0.0005339	0.4551161	0.5043505	0.0231234	0.2708551	0.0650262	1.0000000
450	0.5958147	0.9874935	0.0334100	0.0005535	0.4415040	0.5108624	0.0229241	0.2710162	0.0650262	1.0000000
500	0.5965371	0.9875769	0.0334029	0.0005883	0.4342878	0.5141006	0.0228537	0.2710753	0.0650262	1.0000000
550	0.5043228	0.9876038	0.0334085	0.0803410	0.4308902	0.5081167	0.0233124	0.2062682	0.0650262	1.0000000
600	0.4150186	0.9875669	0.0340125	0.1679928	0.4367593	0.4573685	0.0261633	0.1345649	0.0650262	1.0000000
650	0.3696613	0.9869301	0.0376654	0.2294156	0.4677409	0.3689176	0.0310088	0.0951926	0.0650262	1.0000000
700	0.3443395	0.9842703	0.0457474	0.2695663	0.5298032	0.2808409	0.0372586	0.0772455	0.0650262	1.0000000
750	0.3242147	0.9783259	0.0563874	0.2952296	0.6106121	0.2146379	0.0450687	0.0697447	0.0650262	1.0000000
800	0.3051062	0.9692345	0.0672632	0.3149680	0.6897846	0.1722498	0.0538558	0.0667615	0.0650262	1.0000000
850	0.2878973	0.9579895	0.0781655	0.3341944	0.7528276	0.1477010	0.0627173	0.0656119	0.0650262	1.0000000
900	0.2743943	0.9448329	0.0901378	0.3536315	0.7959613	0.1344161	0.0715079	0.0651783	0.0650262	1.0000000
950	0.2654147	0.9290372	0.1035791	0.3713033	0.8224142	0.1275683	0.0806766	0.0650173	0.0650262	1.0000000
1000	0.2606462	0.9102306	0.1174569	0.3850726	0.8374076	0.1241651	0.0904122	0.0649582	0.0650262	1.0000000

0	0.2661371	0.8475255	0.1400542	0.3907654	0.8534241	0.1210860	0.1189219	0.0649245	0.0650262	1.0000000
50	0.2863817	0.4272206	0.1398687	0.3893943	0.6923398	0.2142595	0.4086636	0.0649245	0.0650262	1.0000000
100	0.4061472	0.1397191	0.1357667	0.3603927	0.5146021	0.3338950	0.6205234	0.0649245	0.0650262	1.0000000
150	0.5739355	0.0422425	0.1135840	0.2915025	0.3985254	0.4116567	0.6959001	0.0649245	0.0650262	1.0000000
200	0.7011776	0.0133456	0.0817167	0.2354359	0.3322693	0.4537310	0.7158903	0.0649245	0.0650262	1.0000000
250	0.7722971	0.0051653	0.0593437	0.2112299	0.2975352	0.4746276	0.7172789	0.0649245	0.0650262	1.0000000
300	0.8062578	0.0029008	0.0485461	0.2068077	0.2802919	0.4845110	0.7143319	0.0649245	0.0650262	1.0000000
350	0.8212081	0.0022825	0.0445504	0.2094520	0.2720291	0.4890426	0.7117339	0.0649245	0.0650262	1.0000000
400	0.8275331	0.0021151	0.0435978	0.2129880	0.2681657	0.4910770	0.7102926	0.0649245	0.0650262	1.0000000
450	0.8301652	0.0020696	0.0437302	0.2155805	0.2663925	0.4919768	0.7096936	0.0649245	0.0650262	1.0000000
500	0.8312563	0.0020568	0.0441022	0.2171307	0.2655907	0.4923704	0.7095293	0.0649245	0.0650262	1.0000000
550	0.7877935	0.4876767	0.0443308	0.2120924	0.3531955	0.3993677	0.3962746	0.0649245	0.0650262	1.0000000
600	0.6168130	0.8199621	0.0433013	0.1935287	0.4749158	0.2798059	0.1670499	0.0649245	0.0650262	1.0000000
650	0.4576961	0.9334060	0.0413323	0.1887815	0.5949513	0.2020758	0.0835187	0.0649245	0.0650262	1.0000000
700	0.3583059	0.9680305	0.0408552	0.2142446	0.6957347	0.1600150	0.0564442	0.0649245	0.0650262	1.0000000
750	0.3033806	0.9776685	0.0446848	0.2631244	0.7660091	0.1391242	0.0485433	0.0649245	0.0650262	1.0000000
800	0.2743488	0.9769969	0.0563882	0.3157744	0.8083422	0.1292432	0.0491939	0.0649245	0.0650262	1.0000000
850	0.2597486	0.9669922	0.0771868	0.3578998	0.8313567	0.1247127	0.0567935	0.0649245	0.0650262	1.0000000
900	0.2534669	0.9453014	0.1027056	0.3856770	0.8430192	0.1226787	0.0706091	0.0649245	0.0650262	1.0000000
950	0.2523916	0.9136806	0.1261272	0.4010080	0.8486493	0.1217791	0.0876320	0.0649245	0.0650262	1.0000000
1000	0.2546763	0.8796982	0.1429106	0.4070853	0.8512761	0.1213855	0.1037855	0.0649245	0.0650262	1.0000000

0	0.2661371	0.8475255	0.1400542	0.3907654	0.8534241	0.1210860	0.1189219	0.0649245	0.0650262	1.0000000
50	0.2504693	0.7077603	0.1490059	0.3941094	0.8503468	0.1557886	0.1061939	0.3206737	0.0535221	1.0000000
100	0.2732478	0.6054551	0.1592648	0.4022818	0.7869654	0.3355176	0.0683057	0.6035634	0.0437244	1.0000000
150	0.3380922	0.5632552	0.1636713	0.3803521	0.6323052	0.5456195	0.0425479	0.7588845	0.0395329	1.0000000
200	0.3983216	0.5509606	0.1484997	0.3315459	0.4781312	0.6997378	0.0304991	0.8296796	0.0379802	1.0000000
250	0.4357488	0.5623921	0.1213155	0.2903721	0.3742172	0.7931699	0.0247481	0.8592660	0.0374328	1.0000000
300	0.4514874	0.5862489	0.0991143	0.2720893	0.3155854	0.8444439	0.0214091	0.8710324	0.0372435	1.0000000
350	0.4531438	0.6080791	0.0873635	0.2722047	0.2851457	0.8709270	0.0193114	0.8755664	0.0371786	1.0000000
400	0.4488902	0.6216197	0.0838536	0.2809156	0.2699632	0.8840573	0.0181224	0.8772762	0.0371564	1.0000000
450	0.4440636	0.6274264	0.0851333	0.2910818	0.2625506	0.8903772	0.0176026	0.8779112	0.0371488	1.0000000
500	0.4408467	0.6280944	0.0884743	0.2993788	0.2589828	0.8933511	0.0175112	0.8781444	0.0371462	1.0000000
550	0.4522357	0.7785602	0.0825142	0.3037622	0.2573579	0.8905507	0.0180485	0.6223696	0.0486495	1.0000000
600	0.4400894	0.8866422	0.0776611	0.3042393	0.2587668	0.8504908	0.0217340	0.3394346	0.0584469	1.0000000
650	0.4159459	0.9267196	0.0762748	0.3077216	0.2710130	0.7369480	0.0310903	0.1841469	0.0626383	1.0000000
700	0.3949112	0.9395010	0.0771615	0.3115612	0.3075321	0.5682382	0.0446851	0.1134117	0.0641909	1.0000000
750	0.3767048	0.9423449	0.0783719	0.3095966	0.3788415	0.4054373	0.0574568	0.0838743	0.0647383	1.0000000
800	0.3574598	0.9424824	0.0777513	0.3038768	0.4806760	0.2852298	0.0660078	0.0721384	0.0649276	1.0000000
850	0.3354738	0.9433431	0.0758708	0.3024562	0.5917652	0.2095966	0.0699996	0.0676209	0.0649925	1.0000000
900	0.3123653	0.9449491	0.0754484	0.3103944	0.6880276	0.1665275	0.0711347	0.0659190	0.0650147	1.0000000
950	0.2915086	0.9450227	0.0789063	0.3270248	0.7575380	0.1435779	0.0719405	0.0652877	0.0650223	1.0000000
1000	0.2755264	0.9409265	0.0872924	0.3480061	0.8014139	0.1319099	0.0745877	0.0650562	0.0650249	1.0000000

0	0.2661371	0.8475255	0.1400542	0.3907654	0.8534241	0.1210860	0.1189219	0.0649245	0.0650262	1.0000000
50	0.2661973	0.8504017	0.1214205	0.2318985	0.8534241	0.1210861	0.1178348	0.0649270	0.0675697	0.8787860
100	0.2653634	0.8831500	0.0738002	0.0915832	0.8534233	0.1210932	0.1039031	0.0650001	0.0850277	0.7316857
150	0.2615683	0.9317292	0.0473712	0.0320607	0.8534041	0.1211788	0.0788569	0.0654346	0.1183627	0.6408711
200	0.2558551	0.9636211	0.0377760	0.0112627	0.8532571	0.1216095	0.0584503	0.0668077	0.1561957	0.5936378
250	0.2510101	0.9784516	0.0347202	0.0046557	0.8526344	0.1229424	0.0469341	0.0696165	0.1878838	0.5708200
300	0.2484295	0.9843377	0.0337923	0.0026881	0.8508640	0.1258249	0.0414715	0.0736323	0.2096546	0.5602079
350	0.2482240	0.9864901	0.0335158	0.0021377	0.8471719	0.1304964	0.0389910	0.0779642	0.2227573	0.5553764
400	0.2499673	0.9872400	0.0334341	0.0019983	0.8411917	0.1364977	0.0377836	0.0817455	0.2299673	0.5532040
450	0.2530010	0.9874932	0.0334100	0.0019730	0.8333200	0.1429025	0.0371162	0.0845682	0.2336980	0.5522346
500	0.2565912	0.9875768	0.0334029	0.0019782	0.8245772	0.1488010	0.0367109	0.0864450	0.2355473	0.5518040
550	0.2601059	0.9876010	0.0335517	0.1656468	0.8161259	0.1536276	0.0364616	0.0874481	0.2252992	0.6728272
600	0.2631296	0.9868544	0.0419444	0.3080733	0.8088805	0.1568613	0.0370929	0.0856210	0.1788602	0.8198432
650	0.2654605	0.9782983	0.0712206	0.3660526	0.8038946	0.1568203	0.0444040	0.0800403	0.1305606	0.9106206
700	0.2672989	0.9521867	0.1035588	0.3842142	0.8030056	0.1524253	0.0621922	0.0740400	0.0988644	0.9578375
750	0.2691358	0.9157887	0.1239065	0.3881308	0.8073083	0.1452630	0.0831482	0.0697812	0.0815448	0.9806480
800	0.2708157	0.8851696	0.1328232	0.3874094	0.8156073	0.1378496	0.0993881	0.0673247	0.0728453	0.9912569
850	0.2716268	0.8670413	0.1351954	0.3855087	0.8253271	0.1317780	0.1088597	0.0660586	0.0686595	0.9960870
900	0.2712414	0.8593330	0.1348118	0.3840814	0.8342252	0.1274796	0.1131160	0.0654464	0.0666940	0.9982587
950	0.2699695	0.8575249	0.1339214	0.3838854	0.8411802	0.1247228	0.1144189	0.0651611	0.0657850	0.9992279
1000	0.2683803	0.8578527	0.1336396	0.3849021	0.8460432	0.1230751	0.1145444	0.0650309	0.0653692	0.9996584

0	0.2661371	0.8475255	0.1400542	0.3907654	0.8534241	0.1210860	0.1189219	0.0649245	0.0650262	1.0000000
50	0.2662137	0.8475475	0.1399034	0.3905797	0.8534241	0.1210860	0.1189195	0.0649262	0.0667823	0.9135784
100	0.2662404	0.8477361	0.1397392	0.3904470	0.8534235	0.1210908	0.1188451	0.0649728	0.0779372	0.8087008
150	0.2662361	0.8479800	0.1396063	0.3903772	0.8534114	0.1211419	0.1187250	0.0652027	0.0971062	0.7439529
200	0.2662465	0.8481993	0.1395225	0.3903531	0.8533292	0.1213589	0.1185475	0.0657753	0.1168604	0.7102771
250	0.2663597	0.8483553	0.1394779	0.3903207	0.8530325	0.1219127	0.1182797	0.0667182	0.1322496	0.6940088
300	0.2666921	0.8484568	0.1394277	0.3901774	0.8523192	0.1229146	0.1179075	0.0678600	0.1423072	0.6864427
350	0.2673280	0.8485710	0.1392859	0.3897874	0.8510427	0.1243134	0.1174511	0.0689540	0.1481610	0.6829981
400	0.2682553	0.8488280	0.1389399	0.3890409	0.8492271	0.1259088	0.1169362	0.0698327	0.1513108	0.6814492
450	0.2693540	0.8493959	0.1382962	0.3879241	0.8470774	0.1274604	0.1163600	0.0704513	0.1529161	0.6807581
500	0.2704475	0.8504164	0.1373336	0.3865455	0.8448834	0.1287904	0.1156944	0.0708458	0.1537037	0.6804510
550	0.2713743	0.8519295	0.1361287	0.3850985	0.8428997	0.1298200	0.1149196	0.0710522	0.1492686	0.7667366
600	0.2720343	0.8538357	0.1348322	0.3837877	0.8412843	0.1304901	0.1140841	0.0706757	0.1276212	0.8715541
650	0.2723540	0.8559204	0.1336159	0.3827727	0.8401999	0.1304987	0.1133815	0.0693977	0.1030344	0.9362754
700	0.2721983	0.8579232	0.1326308	0.3821882	0.8399925	0.1295631	0.1129587	0.0678555	0.0856026	0.9699395
750	0.2714579	0.8595936	0.1320126	0.3821952	0.8409417	0.1279082	0.1127759	0.0666298	0.0754635	0.9862027
800	0.2702225	0.8606958	0.1319002	0.3829149	0.8428838	0.1260563	0.1127675	0.0658436	0.0701160	0.9937665
850	0.2687693	0.8610067	0.1323923	0.3842932	0.8452934	0.1244244	0.1129557	0.0653962	0.0674454	0.9972102
900	0.2674114	0.8603748	0.1334670	0.3860712	0.8476298	0.1231878	0.1134091	0.0651589	0.0661556	0.9987585
950	0.2663690	0.8588180	0.1349505	0.3878924	0.8495621	0.1223431	0.1141552	0.0650385	0.0655467	0.9994495
1000	0.2657279	0.8565672	0.1365693	0.3894429	0.8509894	0.1218076	0.1151329	0.0649791	0.0652637	0.9997564

0	0.2661371	0.8475255	0.1400542	0.3907654	0.8534241	0.1210860	0.1189219	0.0649245	0.0650262	1.0000000
50	0.2765537	0.8499862	0.1238237	0.2588009	0.8176594	0.3140748	0.1155156	0.1070316	0.0473750	0.9084111
100	0.3181650	0.8798318	0.0781664	0.1389553	0.6536690	0.5655006	0.0940205	0.1535208	0.0358004	0.7972626
150	0.3524837	0.9275913	0.0498648	0.0823363	0.4787664	0.7335877	0.0653732	0.1790004	0.0360974	0.7286433
200	0.3674003	0.9609574	0.0387800	0.0598686	0.3651021	0.8279119	0.0451166	0.1906092	0.0408971	0.6929539
250	0.3710630	0.9771566	0.0350858	0.0541045	0.3043978	0.8767016	0.0345225	0.1954768	0.0457474	0.6757129
300	0.3709725	0.9837834	0.0339356	0.0556588	0.2745738	0.9007713	0.0298104	0.1974368	0.0492124	0.6676944
350	0.3703063	0.9862605	0.0335939	0.0592242	0.2604278	0.9122821	0.0279055	0.1982149	0.0513120	0.6640438
400	0.3698606	0.9871353	0.0335015	0.0623760	0.2538171	0.9176669	0.0271819	0.1985256	0.0524660	0.6624023
450	0.3696572	0.9874293	0.0334836	0.0644914	0.2507514	0.9201453	0.0269199	0.1986520	0.0530615	0.6616698
500	0.3695872	0.9875218	0.0334854	0.0657167	0.2493380	0.9212720	0.0268297	0.1987050	0.0533559	0.6613445
550	0.3711070	0.9875313	0.0339444	0.1879417	0.2541873	0.7821058	0.0272588	0.1566811	0.0935578	0.7527893
600	0.3688608	0.9865213	0.0423205	0.2905468	0.2922402	0.5729223	0.0304922	0.1107122	0.1078393	0.8638741
650	0.3601175	0.9795204	0.0618681	0.3210777	0.3722886	0.4005227	0.0395257	0.0857285	0.0970498	0.9324652
700	0.3458680	0.9645054	0.0765623	0.3194626	0.4810059	0.2820342	0.0535007	0.0741106	0.0840179	0.9681421
750	0.3279579	0.9499885	0.0811110	0.3154401	0.5939881	0.2090835	0.0655734	0.0689515	0.0751346	0.9853777
800	0.3086370	0.9421690	0.0818482	0.3199500	0.6891245	0.1673847	0.0722242	0.0666913	0.0700978	0.9933937
850	0.2906461	0.9385541	0.0845731	0.3330454	0.7571101	0.1447547	0.0753898	0.0657033	0.0674806	0.9970433
900	0.2763044	0.9339491	0.0915676	0.3507516	0.8001727	0.1329237	0.0784132	0.0652700	0.0661860	0.9986843
950	0.2665779	0.9248303	0.1025380	0.3685134	0.8252211	0.1269073	0.0833916	0.0650788	0.0655651	0.9994166
1000	0.2611935	0.9102532	0.1155535	0.3830029	0.8389506	0.1239112	0.0906862	0.0649938	0.0652736	0.9997419

0	0.2661371	0.8475255	0.1400542	0.3907654	0.8534241	0.1210860	0.1189219	0.0649245	0.0650262	1.0000000
50	0.2718351	0.8475483	0.1398862	0.3901357	0.8394471	0.2060208	0.1066523	0.2944230	0.0650262	1.0000000
100	0.3036375	0.8479814	0.1383858	0.3805240	0.7395804	0.4069729	0.0691626	0.5482858	0.0650262	1.0000000
150	0.3449573	0.8518400	0.1294670	0.3526796	0.5764343	0.6052586	0.0427784	0.6876768	0.0650262	1.0000000
200	0.3750239	0.8660491	0.1112689	0.3208409	0.4369140	0.7431344	0.0299051	0.7512144	0.0650262	1.0000000
250	0.3902548	0.8905730	0.0923749	0.3023461	0.3485215	0.8246940	0.0237543	0.7777691	0.0650262	1.0000000
300	0.3945266	0.9156883	0.0803135	0.3009246	0.2999006	0.8688389	0.0205382	0.7883304	0.0650262	1.0000000
350	0.3931556	0.9330590	0.0764658	0.3102948	0.2749052	0.8914406	0.0188423	0.7924002	0.0650262	1.0000000
400	0.3903114	0.9406621	0.0787955	0.3227051	0.2624802	0.9025791	0.0181218	0.7939351	0.0650262	1.0000000
450	0.3882317	0.9402722	0.0843731	0.3334369	0.2564208	0.9079169	0.0180464	0.7945052	0.0650262	1.0000000
500	0.3876248	0.9348581	0.0906094	0.3408534	0.2535066	0.9104206	0.0183369	0.7947146	0.0650262	1.0000000
550	0.3882972	0.9274120	0.0958358	0.3450293	0.2525361	0.8981641	0.0194043	0.5652923	0.0650262	1.0000000
600	0.3893394	0.9203024	0.0993317	0.3463157	0.2561929	0.8429133	0.0250649	0.3114571	0.0650262	1.0000000
650	0.3891609	0.9150066	0.1007754	0.3438371	0.2724263	0.7172126	0.0385234	0.1720760	0.0650262	1.0000000
700	0.3855076	0.9125065	0.0994719	0.3353151	0.3140698	0.5459079	0.0565380	0.1085420	0.0650262	1.0000000
750	0.3760799	0.9139263	0.0945423	0.3207120	0.3902503	0.3877804	0.0710028	0.0819885	0.0650262	1.0000000
800	0.3596775	0.9199785	0.0868318	0.3064655	0.4946045	0.2737543	0.0777015	0.0714276	0.0650262	1.0000000
850	0.3374667	0.9291696	0.0795845	0.3010780	0.6048310	0.2029566	0.0779184	0.0673580	0.0650262	1.0000000
900	0.3132244	0.9378590	0.0761385	0.3081241	0.6979914	0.1629615	0.0753553	0.0658231	0.0650262	1.0000000
950	0.2914651	0.9424808	0.0783136	0.3253753	0.7640526	0.1417585	0.0735579	0.0652531	0.0650262	1.0000000
1000	0.2750640	0.9407375	0.0864624	0.3473585	0.8052328	0.1310155	0.0747898	0.0650438	0.0650262	1.0000000
