"Time"	YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C
1000	0.9957103	0.9322809	0.5390337	0.3881070	0.1595930	0.0896815	0.7567483	0.9216911	0.4075862	0.9506158

0	1.0540564	0.7774695	0.3656502	0.2230654	0.1641351	0.0746366	0.8061405	0.8842326	0.4614570	1.0504596
50	0.8978525	0.9488075	0.4764677	0.1621323	0.1239473	0.0710961	0.8005163	0.8413023	0.3812842	1.0318388
100	0.9703234	0.8461791	0.5652579	0.1428037	0.1017363	0.0772758	0.8108259	0.8435738	0.4056540	0.9581774
150	1.0593347	0.7781950	0.4350946	0.0981006	0.0843317	0.0875899	0.8122093	0.8341848	0.4654572	0.9125533
200	1.1239498	0.7753300	0.3775575	0.1380815	0.1054599	0.0985632	0.9259822	0.7417987	0.4333913	0.8901494
250	1.0478825	0.7486076	0.3927425	0.1613293	0.1536288	0.1012341	0.8320022	0.7888366	0.4181224	1.0547608
300	0.9616248	0.7902385	0.3940380	0.1770318	0.2077827	0.0957839	0.7985602	0.8007895	0.4431512	0.9350061
350	1.0361601	0.7674758	0.4067340	0.2556898	0.2267156	0.0816963	0.8582958	0.7711663	0.4470687	1.0175875
400	0.9783995	0.7533404	0.5246092	0.2807742	0.1982795	0.1277193	0.8069478	0.8092400	0.4388444	0.9604764
450	0.9797514	0.8760928	0.5523603	0.2933110	0.2351829	0.1289483	0.8151013	0.8367848	0.4013385	0.9424664
500	1.0398685	0.8700737	0.5634856	0.3146465	0.2198806	0.1249548	0.7781343	0.8348122	0.3800671	1.0794998
550	0.9973585	0.9234908	0.6316466	0.2653281	0.2034992	0.1210064	0.8229729	0.8400453	0.3805527	1.0122382
600	1.0314173	0.9575967	0.5762551	0.2830232	0.2495782	0.1208831	0.7670334	0.8185008	0.4156197	1.0417914
650	1.0908440	0.8687639	0.5742722	0.2712546	0.2227017	0.0970731	0.7713242	0.7820172	0.3809303	1.0380247
700	1.0618422	1.0152119	0.6189480	0.2616202	0.1529080	0.0966425	0.7706472	0.7929772	0.3327519	0.9740173
750	0.9807895	1.0420499	0.5885169	0.2500921	0.1417050	0.1185369	0.7526457	0.7619994	0.4169174	1.1037559
800	1.1019482	0.9554940	0.5059808	0.1906626	0.1870200	0.0791917	0.7456239	0.8418801	0.3371266	1.0298287
850	1.0768944	0.8951809	0.5701684	0.1902570	0.1362314	0.0756515	0.7886610	0.9371198	0.4247497	1.0089886
900	1.0016751	0.8893307	0.4867415	0.1487875	0.1178278	0.1102690	0.8903989	0.8506661	0.3859803	1.0442809
950	0.9710258	0.8110837	0.4176618	0.1402396	0.1157396	0.0905000	0.9052431	0.9042990	0.3396926	1.0361523
1000	1.0134031	0.8389827	0.4045299	0.1031937	0.1453479	0.0760942	0.8264772	0.8449109	0.4270062	0.9572557

0	1.0540564	0.7774695	0.3656502	0.2230654	0.1641351	0.0746366	0.8061405	0.8842326	0.4614570	1.0504596
50	1.0433113	0.8760129	0.4029047	0.1982578	0.3432587	0.1018844	0.8368256	0.6942770	0.4504643	0.7215498
100	1.0388105	0.8978521	0.4973737	0.3913509	0.5572763	0.1156631	0.8264146	0.6924235	0.5027791	0.3102354
150	0.9524937	0.8972551	0.5556371	0.5885143	0.6769314	0.1033597	0.7014970	0.6390242	0.6194453	0.2305026
200	1.0305582	0.8158883	0.7579850	0.7564539	0.7526867	0.1376293	0.4786979	0.4959983	0.8014485	0.1688944
250	1.0262817	0.9050090	0.7329012	0.7720967	0.7595403	0.2249410	0.2939837	0.2727776	0.7763312	0.1428071
300	1.1389258	0.9020174	0.7977609	0.8453292	0.8456281	0.3183933	0.1248836	0.2031855	0.8190823	0.1136605
350	0.9551907	0.9110992	0.7776440	0.8782921	0.9162988	0.6548610	0.0917637	0.1630950	0.9383830	0.1472455
400	0.9716404	0.9350916	0.8160799	0.8958573	0.9814692	0.8012622	0.0597879	0.0841397	1.0821313	0.1331370
450	0.9915162	0.9602308	0.8234771	0.8839337	1.0612451	0.9114430	0.0591745	0.0694460	1.0729974	0.1305610
500	1.0624214	0.9707980	0.8786858	0.9024638	1.0714161	0.9713388	0.0601569	0.0572941	0.9830799	0.1398466
550	1.1042507	1.0812546	0.8265428	0.8952936	0.9835536	0.8867383	0.1772838	0.0723006	0.9804500	0.5701811
600	0.9820967	1.0043391	0.8325138	0.9871659	0.9692442	0.6876252	0.3880419	0.1028220	0.6938372	0.9459547
650	1.0022575	0.9612531	0.8673961	0.8688224	0.9890350	0.4211792	0.4597453	0.2933622	0.4568421	0.9657974
700	0.9560730	0.9169142	0.7163255	0.8620049	0.9957321	0.2952965	0.5064650	0.5030675	0.4036667	0.9632620
750	0.9836829	0.9281185	0.7845355	0.9048308	0.7986741	0.1643636	0.4917931	0.7224771	0.4048679	0.9772988
800	1.0329160	0.9969657	0.8308758	0.8453189	0.6148235	0.1994930	0.5175178	0.7605605	0.3906433	0.9605015
850	1.0600647	0.9012082	0.7868756	0.7934240	0.4683073	0.1828946	0.6056216	0.8344788	0.3738849	1.0175046
900	0.9994215	0.9517449	0.7692428	0.7092270	0.4654690	0.1689484	0.6315079	0.8912478	0.3616397	0.9603738
950	0.9556807	0.9299305	0.6761345	0.6747326	0.4203920	0.1499303	0.6427401	0.9512698	0.4430400	1.0026443
1000	0.8687977	0.9704544	0.8354208	0.7611081	0.4030388	0.1525265	0.6406484	0.9333059	0.4425574	1.0163989

0	1.0540564	0.7774695	0.3656502	0.2230654	0.1641351	0.0746366	0.8061405	0.8842326	0.4614570	1.0504596
50	0.9608158	0.9241553	0.4930038	0.3113780	0.1720251	0.0919316	0.8025419	0.8302520	0.2496466	0.8982374
100	0.9861514	0.9044616	0.5980733	0.3809126	0.1208655	0.0808685	0.7455252	0.9993920	0.1417604	0.7848994
150	1.0272960	0.8407077	0.6465159	0.3649211	0.1496983	0.1260758	0.7301562	0.9766902	0.1162537	0.7464859
200	0.9692695	0.7932574	0.6617557	0.3848027	0.1548909	0.1544647	0.7318506	0.9235099	0.1091325	0.7494647
250	1.0510987	0.8934101	0.5901479	0.3695874	0.2076430	0.1183684	0.6480521	1.0624957	0.0869299	0.8517642
300	1.0518162	0.8903710	0.6098439	0.3841216	0.2372175	0.0837128	0.7395425	1.0399388	0.1001066	0.8021079
350	0.9578262	0.8885751	0.6251491	0.4716429	0.2595434	0.1266324	0.6508220	0.9622816	0.0956021	0.8027434
400	0.8930326	0.9018446	0.6096985	0.5290250	0.2620884	0.1185585	0.6592761	0.9688748	0.0900095	0.8192050
450	0.9768188	0.8997523	0.6702580	0.4984562	0.2853278	0.0976832	0.6432980	0.9440365	0.0950691	0.8064986
500	1.0159665	0.8913144	0.6837875	0.6094286	0.2754054	0.1236267	0.6905528	0.9042697	0.0787952	0.7683341
550	0.9367717	0.8676967	0.6695093	0.4881268	0.2346556	0.1378643	0.7412262	0.8977362	0.2458117	0.8358173
600	0.9194586	0.8277792	0.6824854	0.4069322	0.2737122	0.1124845	0.6294587	0.9497905	0.3529566	0.9612859
650	1.1043974	0.9008575	0.6410100	0.3858442	0.2872015	0.0766002	0.6688819	0.9551602	0.3513601	1.0835747
700	1.0482815	0.9686358	0.5411358	0.4525650	0.2436684	0.0803827	0.6911462	0.9852687	0.3889953	1.0138141
750	1.1182079	0.9620418	0.5919970	0.3904174	0.1818250	0.1286654	0.6796937	0.8538783	0.3392694	1.1255216
800	1.0568700	0.9221062	0.6245138	0.2782214	0.2050923	0.1105812	0.6057714	0.8941797	0.3502134	1.1257881
850	1.0744839	0.8232573	0.5605635	0.2727997	0.1896274	0.1004321	0.6912368	0.9087125	0.3640501	1.0826523
900	1.0697127	0.9285778	0.5432450	0.1873155	0.1661797	0.1334004	0.6796775	0.8750589	0.4361391	1.0085606
950	0.9846533	0.9683623	0.5245425	0.2471580	0.2208366	0.0890368	0.7452863	0.8851409	0.3583595	0.9031282
1000	0.9996857	0.9831042	0.5409285	0.2041335	0.2002567	0.1147067	0.8125513	0.9350854	0.3239803	0.8258033

0	1.0540564	0.7774695	0.3656502	0.2230654	0.1641351	0.0746366	0.8061405	0.8842326	0.4614570	1.0504596
50	0.9716722	0.8725663	0.3430481	0.1451064	0.1014935	0.0495945	0.8408233	0.7477685	0.3014119	1.0524247
100	0.9510214	0.8228696	0.3538813	0.1351584	0.0716481	0.0368895	0.8269530	0.7232042	0.4090163	0.9426250
150	0.9805459	0.8605978	0.3384029	0.0831672	0.0352030	0.0261397	0.8543188	0.8053778	0.3733141	0.9802490
200	1.0499798	0.9197047	0.3060293	0.0690380	0.0373054	0.0193912	0.8890265	0.6492532	0.4404550	0.9988413
250	0.9914261	0.8560566	0.2489747	0.0509483	0.0213549	0.0125709	0.9318429	0.5529702	0.4028151	1.0547038
300	0.9345816	0.8740715	0.1871328	0.0643135	0.0132120	0.0135343	0.8931583	0.5087893	0.3795134	1.0531511
350	0.9950088	0.9370784	0.1512431	0.0492674	0.0092894	0.0081069	0.9645149	0.5984963	0.3445138	0.9847479
400	1.0281129	1.0103117	0.1620352	0.0617136	0.0110748	0.0007515	1.0094151	0.5628958	0.4131713	0.8270310
450	1.0211558	0.8989684	0.1891664	0.0533697	0.0070501	0.0188014	0.9743729	0.5962168	0.4349044	0.9392630
500	1.0150874	0.8031136	0.1558240	0.0360040	0.0040891	0.0099682	0.9752809	0.5701976	0.4058294	0.9501910
550	1.0439383	0.7561444	0.1621207	0.0645781	0.0070287	0.0280706	0.9605328	0.7089279	0.4132372	0.9196042
600	0.8592735	0.5922290	0.1677033	0.0220585	0.0162480	0.0871014	0.9762649	0.7842703	0.4148452	1.0272886
650	0.9206598	0.5489725	0.0989811	0.0272866	0.0290815	0.0671604	0.9530274	0.8216199	0.4579531	1.1166739
700	0.9240820	0.4613222	0.1030144	0.0413095	0.0641280	0.0751468	0.8863625	0.7696316	0.5046212	1.0535079
750	0.7530792	0.3995406	0.1524788	0.0948703	0.0907469	0.0904034	1.0370956	0.6331590	0.6157382	0.9452290
800	0.6957795	0.4384413	0.2104427	0.0889860	0.0893279	0.0721063	0.9856780	0.5009845	0.6417635	0.9716909
850	0.7129238	0.5100966	0.2268832	0.0868985	0.0992781	0.0793850	0.9241383	0.4090034	0.6078186	1.0317164
900	0.7157691	0.5491688	0.2033463	0.0757552	0.1007499	0.0841150	0.9662891	0.4455204	0.6213297	0.9668666
950	0.7777208	0.6421111	0.2187400	0.1197787	0.1113482	0.0701233	0.9647318	0.4643632	0.5206841	0.9552966
1000	0.8865370	0.7059706	0.3008013	0.1105027	0.0808269	0.0769937	0.9223622	0.5683316	0.5233043	1.0016474

0	1.0540564	0.7774695	0.3656502	0.2230654	0.1641351	0.0746366	0.8061405	0.8842326	0.4614570	1.0504596
50	1.0099633	0.8257417	0.4233898	0.3063081	0.1234689	0.1067011	0.7629732	0.8964573	0.4112208	0.9287785
100	0.9951388	0.8516422	0.4309515	0.4767216	0.1637570	0.0701879	0.8364328	0.8601301	0.4103733	0.9825206
150	0.8958432	0.8148499	0.6204295	0.6306150	0.1562078	0.0741856	0.7640687	0.9033826	0.3518943	1.0667342
200	0.9879438	0.8615378	0.6849974	0.6037643	0.1208838	0.0902073	0.7054913	0.7926785	0.3847662	0.9937664
250	0.9567658	0.9327796	0.7125551	0.6386759	0.1359427	0.1147167	0.6469471	0.9062462	0.3867756	1.0142011
300	1.0255175	0.8905606	0.7763262	0.6347924	0.0983631	0.1351729	0.6342669	0.8403392	0.3844521	0.9916945
350	1.0028856	0.8650380	0.7538300	0.6603725	0.1972223	0.1332645	0.6008804	0.7807715	0.4000060	0.9487126
400	1.0339345	0.9287777	0.7746290	0.7479823	0.2525968	0.0926258	0.6513396	0.8184241	0.3832453	1.0131345
450	1.0309601	0.9641430	0.7220239	0.6925130	0.2237610	0.1052568	0.5995435	0.9008341	0.4117279	1.0477507
500	1.0469171	0.9839481	0.7649683	0.6509717	0.2197244	0.1103988	0.6562075	1.0328421	0.3554613	1.0135507
550	1.1200363	0.9784196	0.7069748	0.4706763	0.2229133	0.0965406	0.6777407	1.0209256	0.3366102	1.0642651
600	1.0469388	0.9522693	0.6456569	0.3275670	0.1754976	0.0892995	0.7380940	0.9154222	0.3965893	1.0493563
650	0.9924951	0.9921326	0.6129557	0.2280614	0.1736471	0.0656708	0.7667854	0.9321467	0.3662650	1.0761596
700	1.0572600	0.9695677	0.5177591	0.2430772	0.1663918	0.1157143	0.7592723	0.9836533	0.4011414	1.0417294
750	1.0213370	0.9290364	0.4918976	0.1530290	0.1439671	0.1374738	0.8216653	0.9349325	0.3729410	1.0633748
800	1.0346122	0.9345918	0.3732284	0.1334942	0.1994706	0.0987100	0.7946720	0.8813610	0.3457505	0.9293045
850	1.0453158	0.8168543	0.3794838	0.1671915	0.1620773	0.1214966	0.7983385	0.9652400	0.3542314	1.0467586
900	1.0753552	0.8170976	0.4036241	0.1989841	0.1962927	0.1039698	0.8273759	1.0431151	0.3951471	1.0774977
950	1.0970109	0.8949993	0.4237773	0.1796886	0.1993844	0.1434865	0.8193511	1.0526549	0.3896605	1.1045902
1000	1.0618336	0.9321630	0.4889023	0.2339242	0.2111694	0.1112729	0.8891868	0.9470130	0.2986134	1.1440941

0	1.0540564	0.7774695	0.3656502	0.2230654	0.1641351	0.0746366	0.8061405	0.8842326	0.4614570	1.0504596
50	0.9964433	0.9764060	0.4389460	0.3521374	0.1652908	0.1004376	0.7041265	0.6648384	0.4331624	0.7963471
100	1.0811829	0.8557735	0.5957284	0.4193288	0.1565467	0.1176898	0.7618464	0.7096654	0.4267177	0.8244964
150	1.0226980	0.9224546	0.6122037	0.4839785	0.1775772	0.0844985	0.6719503	0.6839867	0.4778348	0.7571155
200	0.9964452	0.9621604	0.6970580	0.4686825	0.1887463	0.0900558	0.6512634	0.7140832	0.4386979	0.7352441
250	0.9786476	0.8919527	0.7125042	0.4839154	0.1596034	0.1192239	0.6408582	0.7176556	0.4291663	0.7766597
300	0.9194687	0.9298522	0.6583061	0.4549060	0.1982677	0.1286966	0.5924280	0.7197931	0.4330884	0.7422611
350	0.9365499	0.8680339	0.6657156	0.4664981	0.2435326	0.0820715	0.6919859	0.7823371	0.4435485	0.7415210
400	0.9494323	0.8752386	0.6212714	0.5446679	0.2092236	0.1362991	0.6558290	0.7404519	0.4822047	0.7237018
450	0.9876388	0.9428036	0.6767477	0.5884033	0.2097144	0.1401702	0.6418362	0.7216829	0.5024561	0.6656786
500	0.9654125	0.9489957	0.7192372	0.5283153	0.2024335	0.1034952	0.6677430	0.6344478	0.4985690	0.6893886
550	1.0749443	1.0336595	0.7794838	0.3272885	0.2056542	0.1175773	0.6449634	0.6510165	0.4804913	0.7948843
600	1.0703510	0.9460798	0.7087928	0.2899996	0.2413721	0.1232360	0.6893367	0.6921657	0.4569066	0.9790242
650	1.0299861	1.0211469	0.6375556	0.3034143	0.2247923	0.0964901	0.7639401	0.7132473	0.4240788	1.0305995
700	0.9520210	0.9380966	0.6015263	0.2590856	0.1947024	0.0735061	0.8384846	0.7759346	0.3630805	0.9724811
750	0.9069609	0.9677847	0.6297175	0.2323892	0.1625592	0.1069421	0.6712102	0.9500059	0.3854775	1.0144580
800	1.0140672	0.9076635	0.5436629	0.2005611	0.1533035	0.1122385	0.7164974	0.8337102	0.3258670	1.0439008
850	0.8994358	0.9162704	0.5622075	0.2181353	0.1940513	0.0852827	0.8587319	0.9400616	0.3704610	1.0020816
900	1.0245564	0.8575331	0.5667693	0.2674528	0.1909081	0.0800534	0.7369347	0.9014382	0.3790973	0.9540898
950	1.0298405	0.8338811	0.5071325	0.2490987	0.1555783	0.0651732	0.8598895	0.9330939	0.3505654	0.9623712
1000	1.0138248	0.9103064	0.5099960	0.2298469	0.1316672	0.0869914	0.7957826	0.8940113	0.3845211	0.9314617

0	1.0540564	0.7774695	0.3656502	0.2230654	0.1641351	0.0746366	0.8061405	0.8842326	0.4614570	1.0504596
50	1.0465268	0.9448050	0.5908586	0.1625620	0.1417916	0.0592704	0.7859304	0.7048502	0.3818200	0.7362508
100	1.0164333	0.9573956	0.6632148	0.1437650	0.1157071	0.0514243	0.7782157	0.4878978	0.4484570	0.5088588
150	1.0522283	0.9983031	0.7730947	0.1465012	0.0785657	0.0304405	0.8404123	0.4180830	0.6272914	0.4368359
200	0.9784944	0.9810459	0.7966309	0.0832148	0.0378306	0.0250178	0.8535110	0.3111453	0.6977365	0.3752158
250	0.9408036	1.0406432	0.6754470	0.0697343	0.0161030	0.0153074	0.8768468	0.1776613	0.6903367	0.3368093
300	1.0109371	0.9134254	0.7185989	0.0560438	0.0145023	0.0195950	0.8671524	0.1036771	0.6887892	0.3464798
350	0.9696255	0.8723051	0.7180961	0.0441989	0.0070491	0.0257387	0.8331405	0.0910624	0.7018860	0.3637799
400	0.9958844	0.9422713	0.7141379	0.0566711	0.0286616	0.0276733	0.8904517	0.1117465	0.7590362	0.3641666
450	0.9253382	0.8849401	0.7261438	0.0433876	0.0189649	0.0412388	0.9367175	0.0767595	0.7730585	0.3731417
500	0.9673490	0.8771077	0.6821253	0.0656585	0.0271617	0.0181575	0.9558763	0.0729580	0.7369137	0.3851808
550	0.9190921	0.8762501	0.4599273	0.0649352	0.0155712	0.0462457	0.9067372	0.1890152	0.5911648	0.5718144
600	1.0457557	0.9567027	0.3221040	0.0501929	0.0266642	0.0465944	0.9194899	0.3432504	0.5675826	0.8048212
650	0.9106484	0.8485647	0.1984125	0.0698731	0.0512851	0.0869343	0.9635888	0.5212762	0.4794202	0.9641712
700	0.8943877	0.6822547	0.1949472	0.0448064	0.0854659	0.0769435	0.9491088	0.6167281	0.4383425	0.9639303
750	0.9759289	0.6976562	0.1618464	0.0669801	0.0882404	0.0915735	1.1020088	0.6813468	0.4503301	1.0128624
800	0.9155395	0.6726018	0.1809478	0.1332985	0.1292785	0.1108640	0.9633473	0.8282854	0.4815022	1.0204431
850	1.0013331	0.5825646	0.2782424	0.1221882	0.1324966	0.0948939	0.9866702	0.7398297	0.3857563	0.9955771
900	0.8925248	0.6333156	0.3344666	0.1587871	0.1767779	0.0772539	0.9036376	0.7584750	0.4157228	0.9438705
950	0.9385494	0.7533330	0.3892734	0.2071864	0.1763681	0.0748667	0.8795556	0.8037499	0.4531607	0.9568725
1000	1.0015800	0.7974242	0.4148354	0.2309228	0.1501948	0.0873189	0.8986937	0.8630734	0.4231141	1.0019717
