"Time"	YPL177C	YML099C	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W
200	0.9843773	0.5108313	0.6949412	0.1406040	0.2834047	0.8775275	0.2358029	0.3826450	0.0037920	1.0000000
250	0.9845589	0.5069571	0.6949089	0.1405909	0.2835497	0.8729343	0.2316464	0.3832652	0.0017993	1.0000000
300	0.9843012	0.5014002	0.6953092	0.1406875	0.2837589	0.8684963	0.2290012	0.3834428	0.0010850	1.0000000
350	0.9836814	0.4952040	0.6957734	0.1408181	0.2838189	0.8649463	0.2275067	0.3834943	0.0008287	1.0000000
400	0.9828202	0.4894175	0.6959462	0.1408793	0.2838028	0.8624805	0.2267249	0.3835131	0.0007365	1.0000000
450	0.9818673	0.4846918	0.6959951	0.1408981	0.2838503	0.8609553	0.2263357	0.3835217	0.0007033	1.0000000
500	0.9809622	0.4812198	0.6961446	0.1409373	0.2839233	0.8600842	0.2261480	0.3835261	0.0006913	1.0000000
550	0.9502715	0.4788668	0.6963007	0.1409824	0.2839329	0.8596010	0.2260722	0.3830503	0.1229675	1.0000000
600	0.9417036	0.4773650	0.6963250	0.1409949	0.2839065	0.8593882	0.2264834	0.3794332	0.1665394	1.0000000
650	0.9380859	0.4765465	0.6962893	0.1409870	0.2839068	0.8597693	0.2284740	0.3739881	0.1821260	1.0000000
700	0.9354911	0.4766549	0.6962887	0.1409858	0.2839066	0.8614472	0.2322132	0.3695811	0.1877855	1.0000000
750	0.9336080	0.4782904	0.6962428	0.1409752	0.2838420	0.8646263	0.2366612	0.3669062	0.1899112	1.0000000
800	0.9329305	0.4817881	0.6960402	0.1409241	0.2837262	0.8686897	0.2406998	0.3655091	0.1907540	1.0000000
850	0.9337410	0.4867881	0.6957341	0.1408410	0.2836255	0.8727437	0.2437759	0.3648354	0.1911106	1.0000000
900	0.9358193	0.4924340	0.6954618	0.1407618	0.2835634	0.8761576	0.2458525	0.3645223	0.1912708	1.0000000
950	0.9385983	0.4978459	0.6952675	0.1407031	0.2835147	0.8787015	0.2471396	0.3643780	0.1913461	1.0000000
1000	0.9414798	0.5024411	0.6951107	0.1406566	0.2834680	0.8804336	0.2478897	0.3643107	0.1913824	1.0000000

0	0.9507084	0.5131924	0.6948829	0.1406023	0.2832129	0.8830433	0.2487854	0.3642462	0.1914177	1.0000000
50	0.9672616	0.8147868	0.9560119	0.4131293	0.2332856	0.8311418	0.2569346	0.2669401	0.2015609	0.7458024
100	0.9834680	0.8434996	0.9591013	0.4346600	0.1754724	0.8155130	0.3009039	0.2870913	0.2308804	0.6767995
150	0.9901408	0.8408564	0.9452081	0.4207345	0.1545976	0.8281223	0.3221973	0.3239768	0.2573579	0.6580684
200	0.9930465	0.8402542	0.9385391	0.4114576	0.1501360	0.8403654	0.3112207	0.3394419	0.2724285	0.6529838
250	0.9943569	0.8420949	0.9365377	0.4079380	0.1498291	0.8419428	0.2922314	0.3410089	0.2793434	0.6516036
300	0.9949127	0.8431441	0.9360999	0.4069621	0.1501653	0.8356326	0.2788295	0.3387967	0.2822221	0.6512289
350	0.9951032	0.8421998	0.9360830	0.4068153	0.1506646	0.8271459	0.2724609	0.3367720	0.2833951	0.6511272
400	0.9951173	0.8398708	0.9361859	0.4069208	0.1512971	0.8204689	0.2705378	0.3356186	0.2838923	0.6510996
450	0.9950532	0.8372862	0.9363335	0.4071139	0.1519417	0.8167122	0.2705739	0.3351163	0.2841186	0.6510921
500	0.9949671	0.8352194	0.9364854	0.4073237	0.1524613	0.8152136	0.2711374	0.3349823	0.2842271	0.6510901
550	0.9912209	0.4769937	0.2885636	0.1085394	0.2843646	0.8787233	0.2668394	0.3931979	0.2666870	0.9052872
600	0.9721970	0.4795176	0.7663879	0.1709013	0.4840147	0.9217563	0.2495182	0.3647915	0.2330082	0.9742899
650	0.9547535	0.5185776	0.8982825	0.2424527	0.3173147	0.8945854	0.2462793	0.3615928	0.2108152	0.9930209
700	0.9528800	0.5223587	0.7531532	0.1764310	0.2195376	0.8709953	0.2472757	0.3675398	0.1997217	0.9981055
750	0.9534663	0.5096506	0.5522474	0.1167698	0.2501599	0.8743406	0.2466375	0.3663937	0.1947326	0.9994857
800	0.9512016	0.5076278	0.6618322	0.1294158	0.3406748	0.8914765	0.2465758	0.3638075	0.1926663	0.9998604
850	0.9498772	0.5156479	0.7848171	0.1674753	0.3098645	0.8871051	0.2475829	0.3636803	0.1918832	0.9999621
900	0.9508918	0.5158418	0.7317338	0.1554682	0.2560951	0.8766534	0.2483253	0.3649257	0.1915930	0.9999897
950	0.9512604	0.5099442	0.6367931	0.1295083	0.2640345	0.8779241	0.2482874	0.3650217	0.1914706	0.9999972
1000	0.9501527	0.5088946	0.6687847	0.1324533	0.3038868	0.8859516	0.2481792	0.3642458	0.1914217	0.9999992

0	0.9507084	0.5131924	0.6948829	0.1406023	0.2832129	0.8830433	0.2487854	0.3642462	0.1914177	1.0000000
50	0.9507110	0.5131600	0.6944220	0.1404701	0.2833270	0.8830611	0.2487840	0.3642459	0.1914176	1.0000000
100	0.9507055	0.5131597	0.6946922	0.1405184	0.2835307	0.8831017	0.2487831	0.3642422	0.1914176	1.0000000
150	0.9507035	0.5131818	0.6950190	0.1406106	0.2834648	0.8830920	0.2487841	0.3642421	0.1914176	1.0000000
200	0.9507073	0.5131834	0.6948546	0.1405830	0.2833233	0.8830640	0.2487847	0.3642447	0.1914177	1.0000000
250	0.9507089	0.5131686	0.6946242	0.1405191	0.2833599	0.8830690	0.2487841	0.3642448	0.1914176	1.0000000
300	0.9507065	0.5131667	0.6947226	0.1405341	0.2834577	0.8830883	0.2487837	0.3642431	0.1914176	1.0000000
350	0.9507053	0.5131767	0.6948839	0.1405782	0.2834384	0.8830860	0.2487840	0.3642429	0.1914176	1.0000000
400	0.9507069	0.5131785	0.6948265	0.1405705	0.2833712	0.8830728	0.2487844	0.3642441	0.1914176	1.0000000
450	0.9507078	0.5131719	0.6947141	0.1405403	0.2833804	0.8830736	0.2487841	0.3642443	0.1914176	1.0000000
500	0.9507068	0.5131703	0.6947466	0.1405438	0.2834265	0.8830826	0.2487839	0.3642435	0.1914176	1.0000000
550	0.9507061	0.5131747	0.6948245	0.1405644	0.2834228	0.8830825	0.2487840	0.3642433	0.1914176	1.0000000
600	0.9507067	0.5131760	0.6948068	0.1405632	0.2833914	0.8830765	0.2487842	0.3642438	0.1914176	1.0000000
650	0.9507072	0.5131731	0.6947532	0.1405492	0.2833922	0.8830762	0.2487841	0.3642440	0.1914176	1.0000000
700	0.9507068	0.5131721	0.6947621	0.1405492	0.2834134	0.8830803	0.2487840	0.3642437	0.1914176	1.0000000
750	0.9507065	0.5131740	0.6947989	0.1405587	0.2834141	0.8830807	0.2487841	0.3642435	0.1914176	1.0000000
800	0.9507067	0.5131748	0.6947949	0.1405592	0.2833998	0.8830780	0.2487841	0.3642438	0.1914176	1.0000000
850	0.9507070	0.5131735	0.6947698	0.1405528	0.2833985	0.8830775	0.2487841	0.3642438	0.1914176	1.0000000
900	0.9507068	0.5131729	0.6947711	0.1405521	0.2834081	0.8830793	0.2487841	0.3642437	0.1914176	1.0000000
950	0.9507066	0.5131737	0.6947882	0.1405564	0.2834095	0.8830797	0.2487841	0.3642436	0.1914176	1.0000000
1000	0.9507067	0.5131742	0.6947883	0.1405571	0.2834031	0.8830785	0.2487841	0.3642437	0.1914176	1.0000000

0	0.9507084	0.5131924	0.6948829	0.1406023	0.2832129	0.8830433	0.2487854	0.3642462	0.1914177	1.0000000
50	0.9507767	0.5131598	0.6944220	0.1404701	0.2833270	0.8830548	0.2486012	0.3675091	0.0860589	1.0000000
100	0.9514552	0.5131251	0.6946927	0.1405185	0.2835320	0.8828160	0.2465193	0.3746324	0.0485158	1.0000000
150	0.9527700	0.5127318	0.6950301	0.1406131	0.2834813	0.8813240	0.2419828	0.3794167	0.0351182	1.0000000
200	0.9539399	0.5111001	0.6949309	0.1406015	0.2833954	0.8781050	0.2368965	0.3816230	0.0303245	1.0000000
250	0.9543322	0.5075969	0.6948780	0.1405830	0.2835307	0.8738468	0.2327879	0.3825053	0.0286034	1.0000000
300	0.9536920	0.5024727	0.6952530	0.1406726	0.2837335	0.8696019	0.2300298	0.3828443	0.0279829	1.0000000
350	0.9520740	0.4966270	0.6957012	0.1407982	0.2837930	0.8660804	0.2283781	0.3829785	0.0277582	1.0000000
400	0.9497531	0.4910258	0.6958718	0.1408582	0.2837793	0.8635347	0.2274595	0.3830357	0.0276764	1.0000000
450	0.9471179	0.4863232	0.6959256	0.1408781	0.2838290	0.8618899	0.2269729	0.3830611	0.0276464	1.0000000
500	0.9445518	0.4827662	0.6960809	0.1409188	0.2839038	0.8609059	0.2267237	0.3830727	0.0276354	1.0000000
550	0.9423166	0.4802821	0.6962428	0.1409655	0.2839155	0.8603370	0.2266358	0.3821679	0.1325775	1.0000000
600	0.9402832	0.4786533	0.6962729	0.1409797	0.2838906	0.8601056	0.2272426	0.3781054	0.1699820	1.0000000
650	0.9380700	0.4777800	0.6962404	0.1409729	0.2838896	0.8606163	0.2295244	0.3728996	0.1833795	1.0000000
700	0.9358049	0.4779770	0.6962339	0.1409704	0.2838837	0.8625007	0.2333656	0.3689208	0.1882592	1.0000000
750	0.9341218	0.4798052	0.6961730	0.1409559	0.2838137	0.8657845	0.2376797	0.3665633	0.1901010	1.0000000
800	0.9336555	0.4834559	0.6959595	0.1409015	0.2836994	0.8697742	0.2414667	0.3653449	0.1908355	1.0000000
850	0.9346281	0.4884544	0.6956590	0.1408193	0.2836060	0.8736284	0.2442903	0.3647596	0.1911478	1.0000000
900	0.9367562	0.4939327	0.6954044	0.1407447	0.2835502	0.8768054	0.2461699	0.3644875	0.1912885	1.0000000
950	0.9394688	0.4990731	0.6952265	0.1406907	0.2835048	0.8791379	0.2473239	0.3643617	0.1913547	1.0000000
1000	0.9422098	0.5033699	0.6950803	0.1406475	0.2834608	0.8807094	0.2479922	0.3643029	0.1913866	1.0000000

0	0.9507084	0.5131924	0.6948829	0.1406023	0.2832129	0.8830433	0.2487854	0.3642462	0.1914177	1.0000000
50	0.9481104	0.5126126	0.6944268	0.7928208	0.2833469	0.8779442	0.2239649	0.3556154	0.1917058	1.0000000
100	0.9538614	0.5068789	0.6948675	0.8925249	0.2837639	0.8645463	0.1988968	0.5649940	0.1911050	1.0000000
150	0.9710528	0.4908363	0.6959372	0.9077923	0.2842298	0.8303233	0.1398391	0.7137020	0.1889629	1.0000000
200	0.9810079	0.4472401	0.6977049	0.9101702	0.2855473	0.7459056	0.0911104	0.7744510	0.1873455	1.0000000
250	0.9808252	0.3528491	0.7028558	0.9106644	0.2895669	0.6233801	0.0626789	0.7968547	0.1864782	1.0000000
300	0.9563023	0.2282859	0.7157566	0.9110826	0.2979192	0.5128652	0.0479218	0.8050927	0.1860582	1.0000000
350	0.8005150	0.1315098	0.7391418	0.9118168	0.3114698	0.4365870	0.0406318	0.8082381	0.1858623	1.0000000
400	0.4207213	0.0804393	0.7723002	0.9130050	0.3306190	0.3846392	0.0371214	0.8095803	0.1857724	1.0000000
450	0.1897797	0.0579731	0.8117666	0.9147257	0.3560037	0.3441431	0.0354538	0.8103364	0.1857314	1.0000000
500	0.1179116	0.0483294	0.8532793	0.9170717	0.3890457	0.3091646	0.0346613	0.8109744	0.1857125	1.0000000
550	0.0989688	0.0439820	0.8926769	0.3423799	0.4307387	0.2819079	0.0426411	0.8133096	0.1856888	1.0000000
600	0.0940908	0.0419786	0.9254891	0.2870205	0.4767995	0.2657714	0.0476172	0.6362764	0.1857264	1.0000000
650	0.0927631	0.0410682	0.9484837	0.3130735	0.5184473	0.2615936	0.0611369	0.4977447	0.1860234	1.0000000
700	0.0923739	0.0407411	0.9620471	0.3465864	0.5424136	0.2861786	0.0870086	0.4472920	0.1866626	1.0000000
750	0.0922542	0.0410573	0.9669463	0.3651241	0.5230985	0.3588644	0.1176875	0.4398244	0.1874633	1.0000000
800	0.0922195	0.0432057	0.9597497	0.3487104	0.4453227	0.4641363	0.1418471	0.4436405	0.1881096	1.0000000
850	0.0922247	0.0514352	0.9253182	0.2891024	0.3460516	0.5608428	0.1562281	0.4373154	0.1884932	1.0000000
900	0.0923164	0.0729239	0.8322546	0.2109755	0.2760703	0.6325415	0.1665870	0.4144638	0.1887801	1.0000000
950	0.0929740	0.1115735	0.6989199	0.1522731	0.2580601	0.6928576	0.1798440	0.3890627	0.1891790	1.0000000
1000	0.0979149	0.1679152	0.6559776	0.1326780	0.2884803	0.7543617	0.1972379	0.3736593	0.1897298	1.0000000

0	0.9507084	0.5131924	0.6948829	0.1406023	0.2832129	0.8830433	0.2487854	0.3642462	0.1914177	1.0000000
50	0.9649112	0.7018868	0.6944220	0.1404701	0.2833270	0.8830611	0.2487840	0.3642459	0.1914176	1.0000000
100	0.9813911	0.7260038	0.6946922	0.1405184	0.2835307	0.8831017	0.2487831	0.3642422	0.1914176	1.0000000
150	0.9881941	0.7290982	0.6950190	0.1406106	0.2834648	0.8830920	0.2487841	0.3642421	0.1914176	1.0000000
200	0.9905258	0.7294930	0.6948546	0.1405830	0.2833233	0.8830640	0.2487847	0.3642447	0.1914177	1.0000000
250	0.9912785	0.7295351	0.6946242	0.1405191	0.2833599	0.8830690	0.2487841	0.3642448	0.1914176	1.0000000
300	0.9915142	0.7295405	0.6947226	0.1405341	0.2834577	0.8830883	0.2487837	0.3642431	0.1914176	1.0000000
350	0.9915866	0.7295468	0.6948839	0.1405782	0.2834384	0.8830860	0.2487840	0.3642429	0.1914176	1.0000000
400	0.9916087	0.7295480	0.6948265	0.1405705	0.2833712	0.8830728	0.2487844	0.3642441	0.1914176	1.0000000
450	0.9916153	0.7295443	0.6947141	0.1405403	0.2833804	0.8830736	0.2487841	0.3642443	0.1914176	1.0000000
500	0.9916172	0.7295434	0.6947466	0.1405438	0.2834265	0.8830826	0.2487839	0.3642435	0.1914176	1.0000000
550	0.9880391	0.5408268	0.6948245	0.1405644	0.2834228	0.8830825	0.2487840	0.3642433	0.1914176	1.0000000
600	0.9757445	0.5167099	0.6948068	0.1405632	0.2833914	0.8830765	0.2487842	0.3642438	0.1914176	1.0000000
650	0.9631652	0.5136247	0.6947532	0.1405492	0.2833922	0.8830762	0.2487841	0.3642440	0.1914176	1.0000000
700	0.9557960	0.5132298	0.6947621	0.1405492	0.2834134	0.8830803	0.2487840	0.3642437	0.1914176	1.0000000
750	0.9525560	0.5131813	0.6947989	0.1405587	0.2834141	0.8830807	0.2487841	0.3642435	0.1914176	1.0000000
800	0.9513332	0.5131757	0.6947949	0.1405592	0.2833998	0.8830780	0.2487841	0.3642438	0.1914176	1.0000000
850	0.9509099	0.5131737	0.6947698	0.1405528	0.2833985	0.8830775	0.2487841	0.3642438	0.1914176	1.0000000
900	0.9507706	0.5131729	0.6947711	0.1405521	0.2834081	0.8830793	0.2487841	0.3642437	0.1914176	1.0000000
950	0.9507263	0.5131737	0.6947882	0.1405564	0.2834095	0.8830797	0.2487841	0.3642436	0.1914176	1.0000000
1000	0.9507127	0.5131742	0.6947883	0.1405571	0.2834031	0.8830785	0.2487841	0.3642437	0.1914176	1.0000000

0	0.9507084	0.5131924	0.6948829	0.1406023	0.2832129	0.8830433	0.2487854	0.3642462	0.1914177	1.0000000
50	0.9507069	0.5129347	0.6944240	0.1404705	0.2833352	0.8808864	0.2364183	0.3642460	0.1914176	1.0000000
100	0.9505210	0.5103964	0.6947673	0.1405358	0.2836329	0.8750085	0.2316534	0.3642423	0.1914176	1.0000000
150	0.9495565	0.5046437	0.6954052	0.1407061	0.2837478	0.8695184	0.2298187	0.3642434	0.1914176	1.0000000
200	0.9474067	0.4976670	0.6956916	0.1408017	0.2837214	0.8659358	0.2291113	0.3642498	0.1914176	1.0000000
250	0.9443488	0.4915084	0.6957407	0.1408250	0.2837614	0.8639900	0.2288358	0.3642564	0.1914175	1.0000000
300	0.9410576	0.4870077	0.6958966	0.1408657	0.2838547	0.8630396	0.2287257	0.3642608	0.1914173	1.0000000
350	0.9381410	0.4840925	0.6960969	0.1409221	0.2838754	0.8625866	0.2286798	0.3642646	0.1914171	1.0000000
400	0.9359011	0.4823404	0.6961375	0.1409405	0.2838369	0.8623663	0.2286591	0.3642682	0.1914169	1.0000000
450	0.9343536	0.4813358	0.6960802	0.1409280	0.2838328	0.8622669	0.2286485	0.3642705	0.1914167	1.0000000
500	0.9333650	0.4807837	0.6960899	0.1409281	0.2838647	0.8622280	0.2286424	0.3642712	0.1914166	1.0000000
550	0.9327780	0.4807665	0.6961478	0.1409431	0.2838620	0.8647641	0.2410036	0.3642716	0.1914165	1.0000000
600	0.9327426	0.4835522	0.6960637	0.1409260	0.2837266	0.8711281	0.2457653	0.3642722	0.1914164	1.0000000
650	0.9340603	0.4897490	0.6956594	0.1408244	0.2835197	0.8765225	0.2475995	0.3642712	0.1914164	1.0000000
700	0.9369358	0.4968578	0.6951711	0.1406878	0.2834343	0.8798093	0.2483067	0.3642665	0.1914164	1.0000000
750	0.9405062	0.5028369	0.6949596	0.1406157	0.2834633	0.8815427	0.2485818	0.3642594	0.1914165	1.0000000
800	0.9438026	0.5070610	0.6949616	0.1406076	0.2834611	0.8823771	0.2486921	0.3642535	0.1914167	1.0000000
850	0.9463473	0.5097309	0.6949107	0.1405949	0.2834070	0.8827523	0.2487388	0.3642501	0.1914169	1.0000000
900	0.9480956	0.5112951	0.6947952	0.1405640	0.2833871	0.8829225	0.2487599	0.3642480	0.1914171	1.0000000
950	0.9492037	0.5121697	0.6947620	0.1405510	0.2834129	0.8830065	0.2487703	0.3642460	0.1914173	1.0000000
1000	0.9498672	0.5126468	0.6948058	0.1405605	0.2834228	0.8830456	0.2487760	0.3642447	0.1914174	1.0000000

0	0.9507084	0.5131924	0.6948829	0.1406023	0.2832129	0.8830433	0.2487854	0.3642462	0.1914177	1.0000000
50	0.9657829	0.5132960	0.6384855	0.1287707	0.2389862	0.8855464	0.2749577	0.2213140	0.1925016	1.0000000
100	0.9532582	0.5186299	0.5776804	0.1142625	0.2603406	0.9088228	0.3661184	0.1897339	0.1970788	1.0000000
150	0.9348314	0.5408027	0.6382991	0.1240599	0.2872215	0.9414147	0.4724498	0.1822269	0.2040147	1.0000000
200	0.9273982	0.5740833	0.6778088	0.1347323	0.2672608	0.9625285	0.5533635	0.1802923	0.2105875	1.0000000
250	0.9321622	0.6046292	0.6313683	0.1260046	0.2485682	0.9743969	0.6030648	0.1796146	0.2152513	1.0000000
300	0.9412416	0.6272304	0.5993132	0.1179323	0.2629899	0.9814737	0.6304198	0.1789249	0.2180518	1.0000000
350	0.9492987	0.6424765	0.6373108	0.1244263	0.2773760	0.9852187	0.6449824	0.1783369	0.2196365	1.0000000
400	0.9549956	0.6519422	0.6581794	0.1301524	0.2646934	0.9864917	0.6527750	0.1781356	0.2205275	1.0000000
450	0.9586455	0.6572292	0.6285548	0.1246141	0.2546767	0.9869822	0.6568366	0.1781006	0.2210053	1.0000000
500	0.9608235	0.6600993	0.6130189	0.1204354	0.2645260	0.9876190	0.6588955	0.1779378	0.2212508	1.0000000
550	0.9483718	0.6618196	0.7006962	0.1390869	0.3230150	0.9877017	0.6063070	0.3184711	0.2148972	1.0000000
600	0.9670717	0.6622449	0.7549257	0.1579848	0.2867992	0.9841395	0.4779921	0.3504166	0.2040546	1.0000000
650	0.9780326	0.6594636	0.6909289	0.1427279	0.2575886	0.9749741	0.3748777	0.3592806	0.1974582	1.0000000
700	0.9825395	0.6515223	0.6427671	0.1286978	0.2773546	0.9612648	0.3134140	0.3619097	0.1941912	1.0000000
750	0.9837768	0.6379436	0.6904403	0.1377028	0.3008798	0.9441157	0.2808471	0.3627178	0.1926778	1.0000000
800	0.9831970	0.6185205	0.7233154	0.1479604	0.2864195	0.9231511	0.2645757	0.3634271	0.1919962	1.0000000
850	0.9812061	0.5939296	0.6949187	0.1418963	0.2711828	0.9052662	0.2565399	0.3640596	0.1916865	1.0000000
900	0.9777712	0.5693569	0.6710084	0.1349273	0.2798997	0.8961589	0.2525081	0.3641657	0.1915410	1.0000000
950	0.9731309	0.5505692	0.6914986	0.1388472	0.2915017	0.8920506	0.2505585	0.3640366	0.1914743	1.0000000
1000	0.9681138	0.5377672	0.7090121	0.1440712	0.2858628	0.8876112	0.2496914	0.3641091	0.1914462	1.0000000

0	0.9507084	0.5131924	0.6948829	0.1406023	0.2832129	0.8830433	0.2487854	0.3642462	0.1914177	1.0000000
50	0.9507041	0.5130116	0.5415318	0.0963425	0.0919341	0.8835075	0.2487908	0.3640189	0.1914179	1.0000000
100	0.9507139	0.5174630	0.2862833	0.0355017	0.0643495	0.9116219	0.2490092	0.3627494	0.1914262	1.0000000
150	0.9528620	0.5439322	0.2460900	0.0158301	0.0829937	0.9534084	0.2497279	0.3618574	0.1914531	1.0000000
200	0.9600830	0.5843435	0.2474078	0.0147541	0.0955080	0.9757240	0.2506239	0.3615767	0.1914861	1.0000000
250	0.9693016	0.6183959	0.2534428	0.0173900	0.0998562	0.9841292	0.2513358	0.3615045	0.1915116	1.0000000
300	0.9765446	0.6400085	0.2572366	0.0192413	0.1008162	0.9866503	0.2517867	0.3614844	0.1915274	1.0000000
350	0.9810355	0.6517915	0.2586214	0.0199964	0.1008023	0.9871810	0.2520387	0.3614774	0.1915360	1.0000000
400	0.9835175	0.6576490	0.2588942	0.0201923	0.1006610	0.9872101	0.2521696	0.3614743	0.1915403	1.0000000
450	0.9848076	0.6603990	0.2588621	0.0202055	0.1005797	0.9871777	0.2522348	0.3614727	0.1915424	1.0000000
500	0.9854527	0.6616531	0.2588061	0.0201868	0.1005513	0.9871640	0.2522663	0.3614719	0.1915434	1.0000000
550	0.9857682	0.6624597	0.7077196	0.1524555	0.6880806	0.9844299	0.2522812	0.3614802	0.1915438	1.0000000
600	0.9858615	0.6521103	0.9530387	0.3452075	0.4245756	0.9248770	0.2521764	0.3644839	0.1915397	1.0000000
650	0.9850539	0.6097460	0.8844671	0.2611071	0.2289009	0.8801625	0.2491436	0.3821601	0.1914244	1.0000000
700	0.9819610	0.5584573	0.5863723	0.1383837	0.2019136	0.8675588	0.2405146	0.3824944	0.1911080	1.0000000
750	0.9749086	0.5258361	0.5431357	0.1087317	0.3222647	0.8846304	0.2351899	0.3710660	0.1909245	1.0000000
800	0.9657271	0.5207109	0.7774217	0.1634825	0.3559758	0.8888586	0.2366222	0.3658368	0.1909863	1.0000000
850	0.9593211	0.5175476	0.7957375	0.1769008	0.2713820	0.8707740	0.2405452	0.3658421	0.1911319	1.0000000
900	0.9549807	0.5050324	0.6636859	0.1394090	0.2435419	0.8653649	0.2433965	0.3663371	0.1912331	1.0000000
950	0.9500484	0.4970021	0.6212900	0.1235073	0.2899978	0.8767301	0.2449845	0.3650975	0.1912874	1.0000000
1000	0.9460621	0.5011262	0.7183548	0.1445426	0.3150168	0.8844842	0.2463196	0.3641598	0.1913339	1.0000000
