"Time"	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W	YKL112W	YML027W	YOR028C	YPL248C
750	0.6416601	0.6730128	0.5747643	1.0149678	0.9065280	0.9807648	0.9559641	1.0804457	1.0390351	0.9789345
800	0.4852028	0.6267263	0.5540762	1.0099898	1.0290563	0.9633756	0.9828941	1.0002456	1.0041547	0.9386103
850	0.5622330	0.6363920	0.5335865	0.9371445	1.0509028	0.9473415	1.0219597	0.9594070	1.0208967	1.0605136
900	0.6035350	0.5761152	0.5463039	0.8789001	0.9143661	0.9672882	1.0242747	0.9748823	1.0445542	1.1857372
950	0.6389298	0.6438984	0.5657533	1.0298519	0.9433354	1.0245503	1.0352642	1.0754684	1.0185092	1.0466957
1000	0.6953926	0.6588288	0.5972722	1.0610369	0.9917594	0.9587601	0.9489184	1.0092021	1.0074212	0.9799376

0	0.6457609	0.6149989	0.5581550	1.0239092	1.0017301	0.9636825	0.9373951	0.9939676	1.0226399	0.9738425
50	0.4411709	0.6631134	0.5910262	1.0135543	0.9695548	0.9611537	0.9784244	1.0188398	0.8375255	1.0194086
100	0.4403409	0.6111155	0.6243649	1.0193387	1.0475644	0.9959288	0.9312870	1.0552666	0.5981440	0.9160151
150	0.4648248	0.6574049	0.6240156	0.9407629	1.1186095	1.0587672	1.0419180	0.9814024	0.5527341	0.9824688
200	0.4314507	0.6699933	0.6227884	1.0145813	1.0425582	0.9878126	1.1108714	1.0026153	0.5654117	0.9881495
250	0.5352562	0.6775531	0.5677208	0.9337193	1.0873602	0.9210904	1.0102792	0.9892340	0.5397650	0.9606988
300	0.5150536	0.6581120	0.5742998	1.0039286	0.9585263	0.9281924	1.0372079	1.0326367	0.4516736	0.9535646
350	0.5240207	0.6172367	0.5696681	0.9960554	1.0287877	0.9544373	1.0425635	1.0123708	0.5338598	0.9509333
400	0.5875513	0.5308743	0.5659658	0.9735998	0.9543919	0.9609449	1.0428687	0.9211893	0.5041716	0.9964399
450	0.5732885	0.5871457	0.5832691	0.9917555	1.0524450	1.0007364	1.0994060	1.0080299	0.5389124	1.0112527
500	0.5120682	0.6074971	0.5431778	1.0499652	0.9475766	0.9485470	1.1389595	0.9987582	0.4949180	0.9740227
550	0.7297314	0.5433226	0.5839641	0.9724403	0.9991195	1.0214465	1.0246763	0.9474638	0.8363910	0.9088975
600	0.7334842	0.6325582	0.5369620	1.0259596	0.9889383	0.9743682	1.0334983	0.9814698	0.9366887	0.9462269
650	0.6760064	0.6201770	0.5774088	1.0001608	0.9874031	0.9759445	0.9123618	0.9345210	1.0045768	1.0403575
700	0.6297932	0.5577091	0.5424942	0.8869671	0.9196449	0.9026537	0.9222608	0.8912898	1.0737421	1.0623893
750	0.7217137	0.5893360	0.6081704	1.0761720	1.0489834	1.0483090	1.0378171	0.9706418	0.9932728	1.0641153
800	0.6801887	0.6454529	0.5966263	1.0382320	0.9525078	1.0417350	1.0037705	1.0396752	1.0967708	1.0326309
850	0.6806611	0.6255372	0.5672559	1.0645739	1.0810362	0.9726575	1.0023597	1.0434415	1.0296756	1.0527287
900	0.6154390	0.6045105	0.6319663	0.9577578	1.0956621	0.9842876	0.9889248	1.0759952	1.0941019	0.9956200
950	0.5443430	0.5866762	0.6430368	0.9881325	1.0416464	0.9502775	0.9302696	1.0780118	0.9985121	1.0310550
1000	0.5658012	0.6675724	0.5753197	1.0191239	1.0346775	1.0162014	0.8949056	1.0792434	0.9678253	0.9751862

0	0.6457609	0.6149989	0.5581550	1.0239092	1.0017301	0.9636825	0.9373951	0.9939676	1.0226399	0.9738425
50	0.6956948	0.5893232	0.5678107	1.1338140	0.9303164	1.0569499	0.8951577	0.8322834	1.0051804	1.0132401
100	0.5897893	0.6020305	0.6089586	1.0131410	0.9300736	1.0144710	0.8750006	0.8134419	1.0106335	1.0134211
150	0.7011600	0.5819149	0.6219502	1.0151423	1.0348515	1.0149095	1.0212909	0.8261719	0.9661291	0.9952868
200	0.8330258	0.6510399	0.6801196	0.9746370	1.0330365	1.0088191	0.9332299	0.8124239	1.0077736	1.0631609
250	0.6342117	0.7368191	0.5770805	0.9393642	1.0249337	0.9860568	0.9872029	0.7559152	1.0031290	0.9616856
300	0.3967234	0.6815596	0.5698661	1.0275878	1.0235761	1.0410003	0.9981074	0.7699015	0.9470344	0.9795266
350	0.3968147	0.7359726	0.5951977	0.9622376	1.0518513	0.9870073	1.0064994	0.7424628	0.9597381	0.9697760
400	0.4461978	0.6763441	0.4980500	1.0060887	1.0345075	0.9834095	0.9966265	0.7654037	0.9831306	0.9718919
450	0.4592916	0.6391464	0.5545880	0.9816271	1.0533468	1.0029311	1.0181589	0.8115223	1.1324349	1.0119266
500	0.5590349	0.5100129	0.5287444	1.0469429	0.9938759	1.0435336	0.8787451	0.7718360	1.1070419	1.0429624
550	0.5827674	0.5251456	0.5268228	1.0390961	0.9189528	0.8748373	1.0018724	0.8898889	0.9781685	0.9966342
600	0.6312136	0.6354253	0.5327258	1.0159632	0.9397718	0.9141018	0.9683514	0.9562117	1.0814118	1.0616847
650	0.6559235	0.5695824	0.5435898	0.9444935	0.9744943	0.9118446	1.0148599	0.9540995	1.0560261	1.0066873
700	0.6782953	0.5578816	0.5836204	1.0110568	0.9732388	1.0253052	0.9261474	1.0560392	1.0677818	1.0455047
750	0.6793620	0.6260325	0.6039624	0.9407893	0.9420280	1.0185398	1.0076531	0.8874887	1.0320568	1.0893842
800	0.6395826	0.6659828	0.6284600	0.9629232	1.0192995	1.0130759	0.9653761	0.9204605	0.9699140	1.0122938
850	0.5860760	0.6902135	0.5316106	1.0490680	1.0357340	1.1072343	1.0114513	1.0002499	0.9505985	0.9862965
900	0.5773329	0.6651027	0.5720210	0.9841449	0.9135551	1.0416991	1.0153957	0.9770381	1.0284802	0.9840642
950	0.5195577	0.5998760	0.5784198	0.8482146	0.9367856	0.9984486	0.9341957	0.9697484	1.0360103	0.9643102
1000	0.6378859	0.5846739	0.5492606	0.9966519	1.0324683	1.0558706	0.9504858	0.9697589	1.0498309	1.0215368

0	0.6457609	0.6149989	0.5581550	1.0239092	1.0017301	0.9636825	0.9373951	0.9939676	1.0226399	0.9738425
50	0.6383188	0.7011526	0.6264528	0.9158231	0.8672617	0.8766332	0.9572997	0.4735981	0.9482026	1.0129962
100	0.5430640	0.6655901	0.5862884	0.8813864	0.7415628	1.0334009	0.9361608	0.2835581	0.9339330	0.9767911
150	0.6069607	0.6379982	0.5775758	0.7816459	0.7725688	0.9516261	0.9764503	0.2338120	0.8886955	0.9964793
200	0.6152124	0.5771290	0.4849298	0.8155952	0.7586835	0.9968765	1.0031890	0.1702837	0.9023537	1.0227457
250	0.7321797	0.4954382	0.4474696	0.8353337	0.7855529	1.0221787	0.9957888	0.1919159	0.8884959	0.9479427
300	0.7781852	0.3857817	0.5711184	0.8418661	0.8065731	1.0386022	1.0230165	0.1983079	0.8510636	1.0403989
350	0.8678826	0.4471471	0.4888866	0.8919097	0.8269110	0.9027947	0.9876092	0.1943422	0.8600539	1.0055487
400	0.8346194	0.5021471	0.4947677	0.8665870	0.8280473	0.9405213	1.0473387	0.1779672	0.8815872	0.9123564
450	0.7035624	0.5509065	0.5489197	0.8205846	0.7519383	0.9911844	1.0004464	0.2562437	0.9413234	0.9248484
500	0.6835023	0.5859013	0.5717155	0.9014975	0.8266477	1.0283729	1.1226857	0.2131407	0.8509316	0.9396717
550	0.6753311	0.6812318	0.5229819	0.9110500	1.0481421	1.0264310	1.0647669	0.6880954	0.9312184	0.9759372
600	0.5954785	0.6533026	0.5781980	1.0138919	0.9735849	1.0699833	1.0226416	0.8605382	1.0058945	0.9999323
650	0.5892729	0.6785604	0.6301842	1.0125640	0.9964256	0.9188427	0.9428363	1.0221463	1.0167076	1.0846047
700	0.5783343	0.6879877	0.5835210	0.9414017	1.0061440	1.0854378	0.9556636	1.1052203	1.0241136	1.0167360
750	0.5553747	0.7012830	0.6089448	1.0128415	1.0295913	1.2228388	1.0598654	1.1136741	0.9506568	1.0010701
800	0.5805362	0.6012799	0.5630449	0.9318769	0.9555404	1.1067253	1.0263967	1.1062737	0.9526515	1.0968542
850	0.6698551	0.6142657	0.5569736	0.9997372	1.0060780	1.1013461	0.9810940	1.0576836	0.9400359	1.0268947
900	0.6927550	0.6498135	0.6459973	1.0201409	1.0353904	0.9698661	0.9901249	1.0448629	0.9807586	0.9659664
950	0.6057109	0.6370114	0.6310448	1.0635291	1.0393114	0.9358086	1.0253681	1.0496652	1.0251096	0.9548500
1000	0.5166374	0.6741889	0.5685807	0.9882506	0.9932246	0.9841639	0.9867921	1.0233905	1.0396247	0.9816836

0	0.6457609	0.6149989	0.5581550	1.0239092	1.0017301	0.9636825	0.9373951	0.9939676	1.0226399	0.9738425
50	0.5134421	0.6394505	0.5886617	0.9708319	0.8181617	1.0498534	1.0794735	0.4891696	0.8924412	1.0175966
100	0.4452756	0.6149787	0.5580145	0.9669985	0.9200106	0.9855134	1.0412215	0.2417878	0.8518612	1.0241929
150	0.5710570	0.6000974	0.5621318	0.9751594	0.8661526	0.9999611	0.9898539	0.1800465	0.8523387	0.9692912
200	0.4464751	0.6364948	0.6038201	1.0557507	0.8200961	0.9352236	0.8968736	0.1828882	0.8056807	0.9383959
250	0.5476738	0.6307402	0.5799615	0.9155411	0.9037763	0.9238171	1.0390054	0.1484497	0.7675679	0.8929584
300	0.4720367	0.6654412	0.5502108	0.9434516	0.9185798	0.9839605	0.9115084	0.1756928	0.7576614	0.9244176
350	0.4277850	0.6644579	0.6051709	0.9506625	0.8801992	1.0050282	0.9695019	0.1833089	0.7835046	1.0954063
400	0.4805905	0.6171653	0.5726402	1.0212014	0.8090249	0.9890968	1.0256373	0.1642201	0.8106087	0.9955509
450	0.5596239	0.6729118	0.6233773	0.9862051	0.8467901	0.9532925	1.0185729	0.1311150	0.8127462	0.9792870
500	0.4245791	0.6619103	0.5829954	0.9712327	0.9521187	1.0617173	0.9613846	0.1416743	0.7873173	0.9260517
550	0.4764262	0.6562642	0.5968703	0.9646150	0.9655207	0.9484960	1.0023408	0.6749377	0.9486813	0.8904107
600	0.5520355	0.6547727	0.6061107	1.0913066	0.9582005	0.9996187	1.0000872	0.9130130	0.9643931	0.9470570
650	0.5944576	0.6106700	0.5664182	0.8804365	0.9923827	0.9795059	1.0717692	0.9546879	1.0307579	1.0342138
700	0.5786642	0.6306795	0.5569637	0.9629385	1.0134455	0.9530688	1.0119343	1.0351621	1.0538638	0.9247863
750	0.6279397	0.6840790	0.6101366	0.9411328	0.9431389	1.0914549	1.0114545	0.9747433	1.0580903	1.0351351
800	0.5950953	0.6617342	0.6356189	1.0631257	0.9735400	0.9963827	1.0361207	0.9676288	1.1321936	1.0313168
850	0.5718231	0.6612692	0.6814797	0.9734974	1.1000839	1.0258838	1.0069645	0.9962277	1.0299519	1.0865499
900	0.6216681	0.6615822	0.5878899	1.0899892	1.0107670	0.9089827	1.0154604	1.0531301	0.9638769	0.9179343
950	0.6041514	0.6468752	0.5669681	0.9979755	0.9512716	0.9957579	1.0815715	0.9630408	0.9634264	0.9633202
1000	0.6174014	0.6105425	0.5992154	1.0235127	1.0366241	0.9366974	1.0280622	1.0019973	0.9928338	0.9871466

0	0.6457609	0.6149989	0.5581550	1.0239092	1.0017301	0.9636825	0.9373951	0.9939676	1.0226399	0.9738425
50	0.4391394	0.7066057	0.5860278	0.9771316	1.0677090	1.0263767	0.8206408	1.0582744	0.6016607	1.0302310
100	0.5092798	0.6559335	0.5570346	0.9488224	1.0267745	1.1121196	0.6094442	0.9398184	0.4251657	1.1110318
150	0.5152109	0.5863806	0.5459402	0.9999835	1.0471258	1.0697462	0.6562649	0.9934820	0.3115327	1.0220892
200	0.5663935	0.5243140	0.5463719	1.0403730	1.0102928	0.9542826	0.6857586	1.0396095	0.2634841	1.0105281
250	0.6165801	0.5449956	0.5502998	1.0359298	0.9893404	1.0341495	0.6719768	0.9045980	0.2545882	0.9902593
300	0.6174185	0.5764202	0.6063142	0.9531926	1.0392850	0.9496384	0.6523299	0.9307334	0.2378488	1.0063593
350	0.6872974	0.6261295	0.5827906	0.9422486	1.0503815	0.8774644	0.7532970	0.9245345	0.2266787	1.0214583
400	0.6724780	0.5657559	0.6096113	0.9785815	1.0138084	0.9819422	0.6865151	0.9230454	0.2291781	1.0566589
450	0.6525815	0.6053048	0.6061605	0.9614919	1.0085321	0.9221858	0.6937973	0.9270129	0.2265029	1.0290293
500	0.6513433	0.6385302	0.5476052	1.0334520	1.0731194	0.9637557	0.6188748	0.9801335	0.2441869	1.0542777
550	0.6773333	0.5210924	0.5328296	1.0347198	0.9319432	1.0316394	0.8384073	0.9662914	0.7717317	1.0437378
600	0.6356703	0.4838901	0.5960558	1.0148774	1.0299405	1.0571611	0.9780370	0.9663204	0.9880303	0.9167042
650	0.7594775	0.5672440	0.6606974	0.9574940	1.0221569	1.0254635	0.9245643	0.9889285	0.9224409	0.9853567
700	0.6233056	0.6978273	0.5725803	0.9450962	0.9590214	0.9734578	0.9580170	1.0217878	1.0192683	1.0357369
750	0.5600531	0.6117600	0.5900364	0.8675582	0.9682007	1.0736488	0.9444482	0.9993214	0.9422574	0.9367005
800	0.6249910	0.6075391	0.5375111	0.9351985	1.0047872	1.0872721	1.0466595	0.9864294	0.9006238	1.0448211
850	0.6184075	0.5899194	0.5987265	0.9260593	0.9625698	1.0287229	1.0863693	0.9729315	0.9470922	1.0069419
900	0.6638368	0.5829962	0.6108969	0.8960266	0.9754805	1.0290297	0.9388134	1.0194348	1.0003935	0.9136730
950	0.6896667	0.5773555	0.5344121	0.9679940	0.9417481	1.0171853	0.9769204	1.0657037	1.0589896	0.9661830
1000	0.6362686	0.5999125	0.4819531	0.9733114	0.9467168	1.0338877	0.9688031	0.9440527	1.0068225	0.9536242

0	0.6457609	0.6149989	0.5581550	1.0239092	1.0017301	0.9636825	0.9373951	0.9939676	1.0226399	0.9738425
50	0.6182827	0.7209690	0.6305182	0.9602107	0.6845619	1.0895364	0.9070606	1.0066173	1.0291957	1.0251500
100	0.4570551	0.8319759	0.6263532	0.9759194	0.7486861	1.0030918	0.9255344	0.9655663	1.0834386	1.0514387
150	0.4339870	0.8274149	0.6984304	0.9783366	0.7018035	0.9522727	1.0399775	1.0062587	1.0310207	1.0827833
200	0.4253040	0.8235546	0.6871955	1.0581755	0.7433995	1.0317111	1.1144901	1.0616684	1.0284144	1.0413269
250	0.3504246	0.8245275	0.7150879	0.9687575	0.8299674	1.1005398	1.0830232	1.1152903	0.9984317	0.9854700
300	0.3164773	0.8783325	0.7859977	1.0497421	0.7680499	0.9565941	1.0415638	0.9691267	1.0451090	0.9642890
350	0.4104499	0.8701738	0.6778391	0.9323328	0.7349047	0.9875842	1.1072112	1.0066746	0.9709528	0.9997363
400	0.3665400	0.8441083	0.7428517	1.0012874	0.7559912	0.9110687	0.9462311	0.9715912	0.9871865	0.9551031
450	0.3491851	0.7977221	0.7755441	0.9482254	0.7489203	0.9340841	0.8838976	0.9768778	0.9871962	1.0433780
500	0.3449701	0.8829338	0.7331898	1.0091736	0.7394969	0.9693916	0.9527911	1.0650373	1.0459240	1.0370094
550	0.3565086	0.7898325	0.5663902	1.0440585	0.9815269	0.9053108	1.0391434	1.0494123	1.0504789	0.9725428
600	0.4057557	0.6199738	0.6107270	0.9392678	1.0430587	0.8886639	1.0272590	0.9360968	0.9692400	1.0152352
650	0.5286419	0.6831774	0.6245018	1.0154316	0.9947715	0.8658588	1.0202170	0.9028745	1.0157422	1.0260309
700	0.5212807	0.7102180	0.6797682	0.9777413	1.0142987	0.9857948	0.9966626	0.9302265	0.9442661	0.9517639
750	0.4584120	0.6916288	0.6520298	1.0168512	1.0481434	0.9931918	0.9750376	1.0009777	0.9762193	1.0802803
800	0.5009838	0.6785457	0.6102912	1.0407505	1.1099434	0.9916181	0.9615879	0.9708017	1.0120033	1.0384921
850	0.5297693	0.6194047	0.6250390	1.0815035	1.0974131	0.9849330	0.9770892	0.9403996	1.0724766	1.0786330
900	0.5522800	0.6374178	0.6120606	0.9725362	0.9720275	1.0106960	0.9252145	1.0664360	1.0321250	1.0274867
950	0.5211322	0.6333864	0.6243486	0.9896926	0.9814745	0.9793068	0.9351301	1.0379015	0.9446372	1.0127506
1000	0.5912669	0.6144827	0.5046764	0.9020977	0.9252372	1.0167759	0.9815237	1.0397419	1.0172667	0.9466156

0	0.6457609	0.6149989	0.5581550	1.0239092	1.0017301	0.9636825	0.9373951	0.9939676	1.0226399	0.9738425
50	0.5715761	0.5711489	0.5740891	0.5417014	1.0102256	1.0076369	0.6652880	0.9808233	1.0500310	1.0481132
100	0.4786746	0.5765575	0.4287259	0.3771575	0.9216060	0.9961021	0.5011289	0.9288873	1.0949116	1.0165468
150	0.5252202	0.5291481	0.3693949	0.3747332	1.0139996	1.0085725	0.5645340	1.1082546	1.0406798	1.0183383
200	0.5272619	0.3446885	0.2219841	0.3501107	1.0014310	1.0008337	0.5218578	1.0436999	0.9748195	0.9905828
250	0.5879048	0.2440875	0.2498584	0.3780170	0.9870394	0.9872680	0.5148243	0.9802141	1.0059234	1.0208344
300	0.6615122	0.1856181	0.2521550	0.3574565	1.0602487	0.9720752	0.5482052	1.0336724	1.0019964	1.0123935
350	0.7262556	0.1816289	0.2804771	0.3840203	0.9945094	0.9635677	0.5063654	0.9773019	1.0114927	0.9806874
400	0.6929033	0.1985559	0.2701835	0.3445405	0.9627031	1.0567297	0.5217988	1.0033372	0.9479828	1.0083498
450	0.6551289	0.1472117	0.2710595	0.3558623	0.9147131	0.9797555	0.5065847	0.9992662	1.0003741	1.0176943
500	0.6941048	0.1532220	0.2971255	0.4055303	0.9881524	0.9066166	0.5407275	1.0563417	1.0460733	1.0121625
550	0.9356876	0.1883177	0.3795599	0.9019049	1.0175083	0.9727187	0.9193292	0.9720944	0.9902335	1.0338378
600	0.9542647	0.2801357	0.4919515	1.0006884	1.0236889	0.9248876	0.9051662	1.0398052	1.0077628	0.9658196
650	0.9635409	0.4510502	0.5575115	1.0261818	0.9824785	0.9514462	1.0140420	1.0014336	0.9984015	1.0138274
700	0.8446031	0.5809188	0.6024689	1.0279337	0.9830079	0.9985148	0.9476711	1.0197973	1.0301811	0.9956855
750	0.8120372	0.6099388	0.6474143	1.0782627	1.1618693	1.0427893	1.0145475	0.9539330	1.0580411	1.0318528
800	0.7007962	0.6369331	0.6350389	1.0244804	1.0255099	1.0354197	0.9696977	1.0326434	0.9487643	1.0441240
850	0.6119893	0.6908688	0.6188245	1.0342841	1.0610105	0.9491658	1.0296634	0.9660452	0.9638045	1.0371013
900	0.6278497	0.6672563	0.5554363	0.9782343	0.9275454	1.0098186	1.0108367	1.0095958	1.0524950	0.9709700
950	0.6330403	0.5589672	0.5491687	1.0145222	0.9327154	1.0644712	1.0283788	1.0710525	1.0173233	0.9261746
1000	0.6533892	0.5419700	0.5683785	0.9566622	0.9469278	0.9564969	1.0233030	1.0514395	1.0184227	0.9776943

0	0.6457609	0.6149989	0.5581550	1.0239092	1.0017301	0.9636825	0.9373951	0.9939676	1.0226399	0.9738425
50	0.6807023	0.7385785	0.8499868	0.9581425	0.9407159	1.0621765	1.0004805	0.8848413	0.9765869	0.9896582
100	0.5660847	0.8581731	0.8782934	0.9740822	0.9820387	1.0042434	0.9842948	1.0291573	0.9943057	0.9990887
150	0.4457256	0.8330362	0.9526687	1.0369881	0.9526105	1.0033436	0.9351939	0.9929006	0.9873780	1.0027758
200	0.4194581	0.8206557	1.0172085	1.0884308	0.9601955	0.9108438	0.9087830	1.0021160	0.9596987	0.9022187
250	0.4494993	0.8508908	0.9624850	1.0531520	1.0585064	1.0131814	0.9255703	1.0348592	0.9452260	0.9468603
300	0.3359172	0.8840658	0.9354209	1.0074824	1.0273944	0.9390167	1.0116687	0.9946204	1.0192824	1.0533468
350	0.3432232	0.8544086	0.9547888	0.8489093	0.9783481	0.9665998	1.0079594	0.9813796	1.0126566	0.9991003
400	0.2984837	0.7966087	0.9321645	0.9505875	0.9926961	1.1078441	1.0109235	1.0151493	1.0074631	0.9991991
450	0.3824732	0.7027304	0.9866566	1.0883348	0.9173441	1.0095555	0.9998656	0.9496804	0.9654856	1.0012330
500	0.3854084	0.7388281	0.9377885	1.0201298	1.0215547	0.9608894	1.0185197	1.0596615	1.0448258	1.0024012
550	0.4199815	0.7851589	0.6934481	1.0061094	0.9956866	1.0332893	0.9986416	1.0276113	1.0700464	1.0029087
600	0.4315285	0.7703189	0.6451730	0.9620137	1.0242272	1.0223360	0.9225989	0.9953558	1.1119379	1.0038244
650	0.3885181	0.6647641	0.6111168	1.0374436	0.9725288	1.0503469	1.0030079	0.9613520	0.9885244	1.0090671
700	0.5370600	0.6207388	0.5237921	0.9396827	0.9593011	0.9367517	0.9208739	0.9513652	1.0484869	0.9744587
750	0.6203931	0.5512342	0.5654943	0.9635229	1.0236181	0.9823156	1.0099854	0.9756858	0.9416151	1.0158049
800	0.6637434	0.5336504	0.5393893	0.9543812	0.9739068	1.0157511	0.9366929	0.9340319	0.9021851	0.9851670
850	0.7181848	0.5566309	0.6189645	1.0268800	1.0481979	1.1441678	0.9774762	0.9756545	0.9823016	0.9023792
900	0.7618248	0.6233215	0.6362325	1.0129447	1.0575532	1.0554401	0.9463821	0.9944865	1.0326377	0.9674643
950	0.6535425	0.6063669	0.6425999	1.0270653	0.9038410	1.0663833	0.9726059	0.9090657	0.9935850	0.9766927
1000	0.7312098	0.5858301	0.5951795	1.0485282	1.0131604	0.9553599	0.9337011	1.0425174	0.9978165	1.0138744

0	0.6457609	0.6149989	0.5581550	1.0239092	1.0017301	0.9636825	0.9373951	0.9939676	1.0226399	0.9738425
50	0.4235385	0.7073810	0.4935848	0.6016276	1.0202873	1.0358905	0.9761085	0.6636104	0.9634175	1.0595682
100	0.5472957	0.6831104	0.4755669	0.5375605	1.0208812	0.9711838	1.0074175	0.5213215	0.9587629	0.9798634
150	0.5615293	0.6163268	0.3987263	0.5493513	0.9907855	1.0080159	1.0400222	0.5482957	0.9579890	0.9476515
200	0.6875073	0.6024547	0.4458859	0.5353920	1.0037653	0.9462686	0.9969935	0.5102656	1.0058223	1.0151864
250	0.7004824	0.5552145	0.3524584	0.5582775	0.9415721	0.9610736	0.9826720	0.4690873	1.0450339	0.9918232
300	0.7176282	0.5626964	0.3895959	0.4987225	0.9353166	0.9805633	0.9836946	0.5132326	0.9954944	0.9501790
350	0.6927267	0.5483012	0.3741676	0.4802158	0.9575808	0.9983004	1.0225932	0.4993045	0.9662414	0.9661991
400	0.7153828	0.5319061	0.3873083	0.5438227	1.0548156	1.0394277	0.9209851	0.4305180	1.0043137	0.9000383
450	0.7775276	0.6116661	0.3525739	0.5144272	0.9371306	0.9792715	0.9074235	0.4722766	0.9726437	0.9117932
500	0.7612919	0.5581831	0.4153601	0.5602876	1.0889860	1.0281391	0.9750766	0.5021783	0.9964750	0.9398709
550	0.7809484	0.3886601	0.4269405	0.8807325	1.0515854	1.0248793	1.0683792	0.7704329	1.0024167	0.9484679
600	0.8385350	0.4507439	0.5620843	0.9245790	0.9390962	0.9526224	1.0417400	0.9115041	0.9819144	1.0455391
650	0.8154212	0.5529661	0.6056212	1.0437700	0.9176656	1.0619948	1.0329780	0.9141750	1.0067072	1.0100267
700	0.6988368	0.6358954	0.6679025	0.9746398	0.9227911	1.0337102	0.9635351	0.9368750	1.0475875	0.9498399
750	0.6274696	0.6996098	0.6550105	0.9723682	1.0329527	1.0523336	0.9420698	0.9550269	1.0936713	0.9431060
800	0.6216479	0.7098061	0.6573103	1.0515887	1.0200558	1.0874236	0.9380021	1.0074868	1.0350330	0.9068238
850	0.5647470	0.7119573	0.5923602	0.9823763	0.9686749	1.0154790	0.9231383	1.0157645	1.0861411	0.9708520
900	0.5123270	0.6844984	0.5906440	0.9554465	1.0127309	1.0418210	0.9903308	1.0566063	1.0493905	1.0517443
950	0.5869088	0.6282003	0.5223075	0.9488860	1.0005681	1.0749250	0.9790299	1.0536602	1.0605552	1.0237841
1000	0.5640109	0.6765546	0.4998665	0.9465932	1.0579819	1.1602893	1.0214137	1.0212738	1.1257694	0.9942707
