"Time"	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W
150	0.4785191	0.5711383	0.3822365	0.7272195	0.3047248	0.3621544	0.8051941	0.5547719	0.3798170	0.7489070
200	0.5135395	0.6826691	0.2980108	0.8364637	0.2663933	0.3121504	0.6760896	0.4982656	0.4133188	0.7561178
250	0.4819348	0.6635713	0.3241403	0.7363084	0.3610027	0.4188860	0.6902092	0.5162769	0.4354975	0.7529585
300	0.3860654	0.4986860	0.3166129	0.7015375	0.1944407	0.4395856	0.7354132	0.4521499	0.5203977	0.9037360
350	0.4326618	0.5384954	0.2964073	0.5474374	0.3099794	0.3824672	0.6671175	0.3977077	0.3789506	0.7049992
400	0.3738833	0.5994237	0.3786231	0.7360942	0.2764827	0.3526258	0.8246063	0.4575559	0.4877920	0.7192860
450	0.4086741	0.6060712	0.4352251	0.7779157	0.1887858	0.3715150	0.7816655	0.5032587	0.3523249	0.7442606
500	0.4296790	0.4884975	0.2779518	0.6325348	0.2754856	0.3387368	0.5987456	0.4474731	0.3765958	0.7723840
550	0.3893237	0.6243760	0.3715669	0.6216747	0.2381523	0.4152921	0.5655959	0.5042916	0.4020318	0.7346065
600	0.4133597	0.6687907	0.3785690	0.7453997	0.1860152	0.3518059	0.5604961	0.6449399	0.4203900	0.6678157
650	0.5749948	0.6996613	0.3547009	0.7276398	0.2419200	0.3793510	0.7660466	0.6065247	0.3645654	0.7272356
700	0.4175021	0.5670886	0.3927241	0.6958632	0.2222698	0.3715537	0.7785512	0.6021458	0.3718015	0.7992362
750	0.4716958	0.6414358	0.4201235	0.6925314	0.2318293	0.3071179	0.7003433	0.5417735	0.3545224	0.7401631
800	0.4389522	0.5680300	0.2410625	0.6765280	0.3390568	0.4916965	0.7735962	0.5144288	0.4188274	0.6529345
850	0.4799740	0.5193492	0.3507339	0.6236323	0.2550367	0.3536970	0.6413908	0.5215021	0.4437006	0.8090215
900	0.4000773	0.5246937	0.3666608	0.7699867	0.2543811	0.4242621	0.6262419	0.6924066	0.4415121	0.7690585
950	0.3788297	0.5207288	0.3074499	0.5619366	0.1727542	0.3355448	0.6969205	0.4924758	0.3732779	0.8331953
1000	0.4225137	0.7089220	0.3676511	0.5969625	0.2043511	0.4587178	0.7254578	0.6991378	0.3625110	0.8203843

0	0.4593910	0.6757071	0.3381981	0.7122805	0.2528892	0.2936365	0.6989413	0.6069753	0.4141636	0.6744534
50	0.4790739	0.5624003	0.2337572	0.8588182	0.2504730	0.4098399	0.7579453	0.5304277	0.4280179	0.3977178
100	0.5636586	0.7493278	0.3043331	0.7294102	0.2839429	0.4286338	0.6961418	0.5760737	0.3684738	0.4025841
150	0.5770212	0.5869545	0.3183258	0.7946365	0.2351366	0.3292082	0.7324150	0.6490634	0.3488651	0.3543318
200	0.4934918	0.5869622	0.3144911	0.7671599	0.2592613	0.3341432	0.6300937	0.5527366	0.3547629	0.4318795
250	0.4964803	0.6382429	0.2011291	0.7247285	0.2821928	0.3227770	0.6101307	0.6638986	0.2887020	0.3486979
300	0.6787482	0.6322552	0.2693330	0.8869927	0.2471162	0.3267018	0.6638000	0.6510854	0.2620204	0.4961516
350	0.5163688	0.6669229	0.2437974	0.6786921	0.2887878	0.4053123	0.7373000	0.6904065	0.1929545	0.5404880
400	0.6473763	0.7986280	0.2540175	0.5981061	0.2669802	0.3513015	0.5903044	0.5359539	0.2886157	0.3594346
450	0.5529517	0.6756503	0.2227449	0.6532761	0.2169501	0.3253022	0.7020984	0.8438764	0.2791104	0.4066937
500	0.5339089	0.6822211	0.2757332	0.7703383	0.2330493	0.3088768	0.6937841	0.7836334	0.2403343	0.3748708
550	0.4662203	0.6352338	0.2891374	0.7611854	0.2039956	0.3381266	0.7988895	0.7470337	0.2283283	0.6708492
600	0.3571043	0.7198312	0.3674302	0.6921477	0.2021841	0.3863979	0.7073161	0.6041387	0.3308814	0.6529395
650	0.4363386	0.6582265	0.3035393	0.6249283	0.2812782	0.3989625	0.7518332	0.4787677	0.3478837	0.8509464
700	0.4055848	0.6846945	0.4058597	0.6160116	0.2226271	0.3826605	0.6659099	0.5338116	0.2651544	0.6861006
750	0.5667632	0.5707457	0.3306807	0.6490875	0.2016621	0.4049243	0.8025446	0.5803904	0.4219638	0.7083180
800	0.4673246	0.5258479	0.4134990	0.6490995	0.2395575	0.4499192	0.7961545	0.5548256	0.3851299	0.7454154
850	0.5092981	0.4677577	0.3610063	0.7277497	0.2220312	0.4394730	0.5894155	0.5605245	0.4373508	0.7769096
900	0.3366085	0.6329568	0.3353219	0.6660558	0.2339596	0.4403931	0.6703921	0.5086885	0.5393090	0.6101442
950	0.4764565	0.6888806	0.2623512	0.6756979	0.2312758	0.3268675	0.6059829	0.5051155	0.4657876	0.7166826
1000	0.3551987	0.5600866	0.3320326	0.7207624	0.2143637	0.3586397	0.6441810	0.5514162	0.4385602	0.8805376

0	0.4031268	0.5327758	0.3008173	0.7691340	0.2844114	0.4217647	0.7604515	0.5919183	0.3585914	0.6495542
50	0.4462238	0.4474782	0.3427446	0.3541235	0.5265646	0.3465537	0.2965890	0.2454994	0.6297119	0.8841081
100	0.3508148	0.5259954	0.4051574	0.1330287	0.4577134	0.2652407	0.2429187	0.2202912	0.5933920	0.7460557
150	0.4317803	0.5675722	0.6579220	0.0536560	0.6183591	0.1055238	0.1394781	0.1815865	0.5657977	0.8711813
200	0.2741198	0.4475782	0.7236689	0.0262515	0.7044476	0.0815130	0.1848396	0.2672200	0.5264835	0.7339701
250	0.2181932	0.2506597	0.5570441	0.0313454	0.7119782	0.0372872	0.1364805	0.2949335	0.5280398	0.5958288
300	0.2490545	0.2491034	0.8082827	0.0331250	0.6683486	0.0468671	0.1842936	0.1904984	0.6015387	0.6934859
350	0.1290267	0.2873269	0.6580959	0.0194783	0.5972030	0.0672156	0.1830745	0.2614336	0.5021221	0.7499963
400	0.1300338	0.2600390	0.7960605	0.0508963	0.6302146	0.0576004	0.1481989	0.2231795	0.5971196	0.8662708
450	0.0978636	0.1875598	0.8296526	0.0283981	0.5813126	0.0649653	0.2390131	0.3577579	0.6543033	0.5532960
500	0.1073062	0.3102400	0.6661196	0.0190997	0.5945464	0.0468804	0.1838339	0.3463864	0.6218613	0.8307088
550	0.1505035	0.2136349	0.7931534	0.2569026	0.3754672	0.1265315	0.6556411	0.4484215	0.5841543	0.7702753
600	0.1209712	0.2004571	0.7083129	0.3808332	0.2198361	0.1808551	0.6160816	0.4724460	0.4057895	0.8152625
650	0.1235274	0.2410326	0.5135475	0.6980471	0.2003560	0.2750984	0.6991826	0.6313341	0.3051534	0.6416314
700	0.2077506	0.2766914	0.5113999	0.6544338	0.1293128	0.4089807	0.8332625	0.6340145	0.4971336	0.6222373
750	0.1661830	0.4435912	0.3735638	0.6852679	0.1978247	0.3878704	0.6801701	0.5813113	0.3897097	0.6598480
800	0.1785963	0.5058955	0.3579185	0.7915452	0.2765227	0.3392270	0.6312245	0.5066567	0.3644588	0.6286621
850	0.2125573	0.6313535	0.3425899	0.8718673	0.2634569	0.4143785	0.7630365	0.5032505	0.3271119	0.7422241
900	0.3137722	0.5778140	0.2831992	0.7265921	0.2341952	0.3823926	0.6846052	0.4915071	0.4236750	0.7534455
950	0.2105649	0.5642632	0.2956596	0.7187040	0.2493580	0.3826774	0.8235063	0.6095950	0.4407889	0.7306272
1000	0.3214867	0.6141606	0.3692956	0.6584760	0.1587594	0.3342477	0.6660348	0.5309275	0.3898930	0.6034089

0	0.3710745	0.5332838	0.3433754	0.6799929	0.2191699	0.3640588	0.7621214	0.7424310	0.4159702	0.7592892
50	0.3538521	0.5816743	0.0978418	0.6712874	0.2038121	0.3485292	0.7417184	0.5942894	0.3679266	0.2129377
100	0.4766020	0.8022007	0.0738635	0.5891756	0.2222540	0.3409479	0.7310208	0.7744993	0.3367001	0.1548944
150	0.4349462	0.8913036	0.0548614	0.6788633	0.1902950	0.3984696	0.6165180	0.6497585	0.1973195	0.0898556
200	0.5355631	0.6506930	0.0203781	0.7173484	0.1581036	0.4085533	0.6918787	0.6677928	0.1095358	0.1113860
250	0.5105254	0.7042769	0.0224313	0.6307401	0.1626994	0.4161046	0.6536520	0.7339514	0.1066842	0.0735280
300	0.5729776	0.7501013	0.0249466	0.7126877	0.2759367	0.4041733	0.7351643	0.6169119	0.0424048	0.1245451
350	0.4931732	0.7453049	0.0049596	0.5364459	0.3098759	0.4192732	0.6815514	0.5202759	0.0552940	0.0631991
400	0.5354247	0.7447905	0.0175192	0.7657299	0.2150935	0.4385991	0.6823931	0.7578674	0.0513647	0.0778233
450	0.5645191	0.6479202	0.0322488	0.6777269	0.2754798	0.4021816	0.6128590	0.6070331	0.0267888	0.0720634
500	0.5237159	0.7182451	0.0178710	0.6215722	0.2206108	0.4458196	0.6856743	0.7801973	0.0514570	0.0570038
550	0.5775702	0.6071851	0.2701661	0.5788905	0.1748193	0.3360833	0.7488094	0.8153836	0.1064926	0.5862196
600	0.4174114	0.7427208	0.2788580	0.6483880	0.2497849	0.4339358	0.6979641	0.6977280	0.2592209	0.7225105
650	0.5576078	0.4988944	0.3177172	0.7925660	0.2508822	0.4279530	0.9128942	0.5697258	0.2431024	0.6651671
700	0.5228119	0.6809598	0.3014488	0.6717016	0.2059977	0.3204107	0.7963161	0.5467664	0.4494804	0.8319803
750	0.4651465	0.6605341	0.3957285	0.6573454	0.1525655	0.3525032	0.6479402	0.5420206	0.4312192	0.7357787
800	0.4461095	0.6055946	0.2912038	0.7474726	0.1892426	0.3876829	0.8280348	0.5940573	0.4132629	0.8146569
850	0.3787459	0.7694630	0.2885927	0.7730659	0.2488470	0.4587049	0.7654716	0.6123060	0.4734371	0.6699268
900	0.3524778	0.4674462	0.3030059	0.7419804	0.2152039	0.4440936	0.6223415	0.5718351	0.4239200	0.6323207
950	0.4348519	0.6007436	0.3220790	0.6572325	0.2199044	0.3824538	0.6578319	0.5994868	0.5090897	0.7422443
1000	0.4628508	0.5251704	0.3333266	0.5567789	0.2056920	0.3980498	0.8005504	0.5361310	0.4397558	0.6907523

0	0.4888134	0.6440774	0.3634910	0.6112612	0.2145814	0.3899149	0.6813761	0.5635033	0.3982100	0.7712332
50	0.5018153	0.6544714	0.3892021	0.7818545	0.1924406	0.3695682	0.6038019	0.4641572	0.3850510	0.7991737
100	0.5644859	0.6677186	0.4285297	0.6819230	0.2977006	0.3586129	0.7486425	0.5032455	0.4055534	0.7782509
150	0.3631297	0.5000831	0.3919586	0.7074841	0.3118550	0.3188602	0.6353491	0.4600970	0.3677050	0.7805302
200	0.3967842	0.4981821	0.2998482	0.6810033	0.2486449	0.4446149	0.5908153	0.4065578	0.4005576	0.8563601
250	0.3755471	0.6925387	0.3453512	0.5860887	0.2635547	0.3466464	0.7777882	0.3273928	0.3766968	0.7877238
300	0.4016133	0.6858264	0.3561244	0.7159733	0.1472035	0.2998428	0.7513666	0.4534588	0.3680547	0.8082463
350	0.3289878	0.6159465	0.4398961	0.7161089	0.2252146	0.5262317	0.7292671	0.4566236	0.4414409	0.9395677
400	0.2919932	0.6254709	0.4306121	0.6486796	0.2300699	0.4815411	0.7085548	0.3548663	0.4004667	0.8776482
450	0.4330393	0.6625200	0.3968181	0.6787128	0.3052002	0.4646859	0.5947876	0.4134401	0.4587711	0.7317447
500	0.4059823	0.5684018	0.3153220	0.6493592	0.2427603	0.3871711	0.6089857	0.4658602	0.4391330	0.7111959
550	0.3757567	0.7442973	0.3044607	0.6206733	0.2918729	0.3034797	0.6905396	0.6253115	0.3688756	0.6577064
600	0.4807374	0.6057065	0.3173474	0.6238192	0.2472013	0.3020126	0.7257739	0.6792371	0.3982582	0.7057199
650	0.3824394	0.5266766	0.3625674	0.7364046	0.2630663	0.3768536	0.7813893	0.5898668	0.3447936	0.7142512
700	0.4609756	0.6284481	0.3812365	0.6136458	0.2296195	0.3840645	0.7916469	0.5230596	0.4243200	0.7721783
750	0.3663087	0.7062761	0.3930645	0.6267200	0.2235412	0.2838374	0.6235544	0.5356206	0.4034407	0.8571872
800	0.4890341	0.5233751	0.3438497	0.7570043	0.2564039	0.3966015	0.7795272	0.5319396	0.3179201	0.8606063
850	0.4669148	0.5598858	0.3726517	0.8887904	0.2885796	0.3326898	0.6703897	0.4384599	0.3618408	0.7497182
900	0.4372032	0.5793622	0.2032175	0.7745229	0.2027330	0.3705085	0.7231994	0.5729669	0.4365365	0.6924476
950	0.4777963	0.6249880	0.3172824	0.5569806	0.2656139	0.3914513	0.7374084	0.5604518	0.3910377	0.6663590
1000	0.3740056	0.6330715	0.2452496	0.7796808	0.3123808	0.3991535	0.7258292	0.6320658	0.4561941	0.6854487

0	0.3950074	0.5284790	0.3357703	0.6536396	0.2043617	0.4065112	0.7440782	0.6715202	0.3944154	0.6673359
50	0.3949456	0.3901872	0.3621233	0.5999355	0.2194497	0.3868795	0.6831439	0.5207256	0.4420266	0.8202176
100	0.3181134	0.3269937	0.3410927	0.6787733	0.2168270	0.4305414	0.7445847	0.6346501	0.5197624	0.7212564
150	0.3069622	0.5105262	0.3432375	0.7502753	0.2802985	0.4531893	0.7101720	0.6267375	0.4532053	0.6073621
200	0.2445561	0.3752436	0.4204528	0.6923168	0.3163414	0.4562770	0.7265762	0.6015695	0.5615729	0.8315545
250	0.2979893	0.5128808	0.2999816	0.6927048	0.1854593	0.4159981	0.8234418	0.6185950	0.4356392	0.6324069
300	0.2250665	0.4610550	0.2968329	0.6706119	0.1933455	0.4064149	0.7120333	0.6377932	0.5019462	0.7270230
350	0.1699436	0.4031599	0.2889714	0.7733954	0.1947505	0.4041123	0.6196853	0.5854396	0.4646141	0.8228464
400	0.3202285	0.4656510	0.2889861	0.6082663	0.2158734	0.3452198	0.7981626	0.4968666	0.4318645	0.8215567
450	0.3039477	0.5067393	0.3739459	0.6817512	0.2672235	0.3428022	0.7505727	0.5662110	0.4382302	0.6704877
500	0.2474529	0.3988042	0.3534652	0.6485812	0.2149808	0.3910332	0.7580996	0.5152938	0.5246300	0.6827572
550	0.3195163	0.6274975	0.3509679	0.7363145	0.2207052	0.4409636	0.7213119	0.6031573	0.4638770	0.7248071
600	0.4150353	0.5107076	0.4107196	0.7528236	0.2768878	0.4259327	0.5618690	0.6636079	0.5265034	0.7472186
650	0.3348290	0.6261707	0.3955602	0.6676587	0.3176950	0.3561967	0.6599174	0.6871802	0.4376116	0.7154925
700	0.3149659	0.5766239	0.3638294	0.6432353	0.2973993	0.4295206	0.6636672	0.6054154	0.3575224	0.7350249
750	0.4478727	0.5905355	0.3538490	0.6707563	0.2496577	0.3561844	0.6999337	0.5996248	0.3846340	0.6519521
800	0.4595000	0.5853901	0.3534837	0.6686904	0.2664692	0.3564851	0.6350332	0.4547986	0.3563232	0.7665141
850	0.4963627	0.5147055	0.4407693	0.6901181	0.2106921	0.4153116	0.5726486	0.4883738	0.4203116	0.6610194
900	0.3451306	0.5301398	0.3461794	0.6883515	0.2559267	0.3268357	0.7221933	0.6811658	0.3828469	0.7580754
950	0.4091901	0.7030632	0.3628169	0.7358459	0.2384853	0.3569706	0.6949919	0.4773127	0.5196349	0.6365887
1000	0.4572189	0.6059008	0.3614029	0.6393496	0.2871120	0.4247293	0.7690728	0.6932315	0.5192235	0.7285024

0	0.4824717	0.6244105	0.3078201	0.6979127	0.2281917	0.3978245	0.8119155	0.5943476	0.4375325	0.7752506
50	0.5974332	0.6451202	0.1401444	0.2745411	0.4799191	0.4349841	0.7955073	0.5700604	0.3539644	0.8093508
100	0.4905525	0.7623676	0.1308824	0.0997031	0.4546507	0.3974776	0.6310403	0.5460584	0.3517556	0.7923173
150	0.4524430	0.6865335	0.1347717	0.0727941	0.5867937	0.5882060	0.6316845	0.6427281	0.3960828	0.7637142
200	0.4922944	0.6779789	0.1975586	0.0773349	0.5263399	0.3788141	0.7020879	0.6478556	0.4934048	0.8239539
250	0.3873190	0.6314563	0.1641894	0.0491900	0.6309168	0.4826388	0.7438312	0.4923911	0.4925392	0.7003719
300	0.5833790	0.8142525	0.1415572	0.0420800	0.6485937	0.3424440	0.6607354	0.5550855	0.3520769	0.6656892
350	0.4927360	0.8036996	0.1634322	0.0163319	0.4723769	0.3282392	0.7717788	0.7382027	0.3564021	0.7869207
400	0.5846155	0.7441668	0.1444857	0.0409648	0.5407794	0.4523135	0.8439475	0.6581116	0.4309493	0.7651723
450	0.5892937	0.6075843	0.1441806	0.0215374	0.4734540	0.4313939	0.6889436	0.6286727	0.4214441	0.6946138
500	0.5059593	0.7267827	0.1581469	0.0245597	0.6052829	0.4072006	0.6163516	0.6083051	0.3585255	0.6613969
550	0.4106644	0.7101083	0.5505515	0.3483067	0.2976084	0.4530755	0.5840930	0.4978093	0.3951398	0.6861425
600	0.4548184	0.5437717	0.6982173	0.5511563	0.3224874	0.3561089	0.7470191	0.5412518	0.3336685	0.7144481
650	0.3689489	0.4099855	0.5372591	0.6465352	0.2238699	0.4718942	0.7583921	0.4678216	0.4657100	0.6922935
700	0.3149958	0.4671083	0.4533973	0.7301425	0.2440959	0.3777707	0.6784755	0.5342503	0.3815373	0.7204379
750	0.2301902	0.4367976	0.5120206	0.6032632	0.2336733	0.4053994	0.7063344	0.4912038	0.4437547	0.7438773
800	0.2731827	0.5362044	0.3192534	0.7375080	0.2141234	0.5857687	0.6886003	0.6369519	0.3749079	0.6630613
850	0.3104037	0.6353125	0.3411355	0.7107040	0.2013367	0.4679755	0.7160802	0.6023383	0.5319500	0.7375683
900	0.4057947	0.6582264	0.3007561	0.8415758	0.2713489	0.4425472	0.8035773	0.6635444	0.3643276	0.8419778
950	0.4314998	0.6184666	0.2631320	0.6085670	0.2477945	0.4186485	0.7910072	0.5466110	0.4113560	0.7103055
1000	0.2977327	0.4939917	0.2841641	0.6835625	0.2342242	0.4097510	0.7314817	0.5226699	0.3769789	0.8813502

0	0.4904691	0.6561502	0.2761913	0.7772249	0.2150588	0.3256636	0.6916393	0.5539541	0.4888713	0.7058980
50	0.6101469	0.2671888	0.3387806	0.5936265	0.3984613	0.3458567	0.6298742	0.4538493	0.4963353	0.8313984
100	0.7024692	0.2883495	0.3546376	0.7505520	0.4870733	0.3288027	0.6079427	0.7172093	0.3632800	0.7385920
150	0.7759808	0.2104250	0.3831263	0.6377821	0.4536556	0.3367472	0.7971877	0.6622057	0.3903512	0.6861050
200	0.6783208	0.2205360	0.3619144	0.6189290	0.4645930	0.3900559	0.6525615	0.6386868	0.4250187	0.5965644
250	0.6594393	0.2209420	0.2991784	0.5302640	0.4003317	0.3552678	0.6756963	0.4774089	0.4097724	0.7494918
300	0.6354699	0.1635973	0.3438509	0.6290984	0.5479132	0.4630573	0.6654719	0.4568842	0.5286085	0.8636633
350	0.5960955	0.2209696	0.3614139	0.6385616	0.4673173	0.4505943	0.7155171	0.4746871	0.4051675	0.7618150
400	0.7307074	0.2779664	0.3102629	0.4888835	0.4818302	0.4383013	0.8099139	0.5434094	0.4168967	0.7625783
450	0.6726482	0.2988935	0.4678004	0.4813954	0.5037712	0.3527540	0.7033197	0.5599065	0.4933195	0.7625545
500	0.6853849	0.3198977	0.4478652	0.6122076	0.5058601	0.3853150	0.7559024	0.4768242	0.3579183	0.6970694
550	0.3042457	0.3905255	0.4734589	0.5320494	0.3123754	0.3951925	0.7347761	0.5096483	0.4231697	0.7208422
600	0.3743497	0.4791662	0.3923758	0.5983526	0.2367496	0.3252550	0.7078631	0.4681921	0.3221480	0.7563544
650	0.3191491	0.4857815	0.4221065	0.6126359	0.2474092	0.3791784	0.6758538	0.5637658	0.4894298	0.6911876
700	0.2061212	0.6584353	0.2741484	0.6629346	0.2218868	0.4767156	0.7144333	0.5677835	0.4636046	0.8072875
750	0.3497176	0.4896996	0.3453746	0.7724458	0.2829352	0.3342580	0.6896614	0.4574744	0.2924955	0.6699792
800	0.3639293	0.7005585	0.3521070	0.7477420	0.2347347	0.3660565	0.6973778	0.4891942	0.4640660	0.7537816
850	0.3496876	0.7285755	0.3413762	0.6202417	0.2879010	0.3872876	0.7167549	0.5159770	0.4699881	0.7297320
900	0.4226262	0.7067799	0.3341350	0.6299327	0.2651748	0.4139707	0.5933967	0.6597039	0.4026109	0.6762750
950	0.4588175	0.5328331	0.3169288	0.6991935	0.1738625	0.4509344	0.7241516	0.4856397	0.4300902	0.6502163
1000	0.4228516	0.6252307	0.3282660	0.8933827	0.2539869	0.4771600	0.8885267	0.5048061	0.4589362	0.7979414

0	0.4761265	0.5539893	0.3181480	0.7217715	0.2081866	0.3945446	0.7287816	0.5575009	0.4718785	0.7996046
50	0.4287430	0.6329928	0.2384362	0.7238700	0.2463224	0.5367178	0.6155924	0.4528409	0.5479826	0.7417139
100	0.6108263	0.5355824	0.2702407	0.6644719	0.2295977	0.6965238	0.6559268	0.5856857	0.6625433	0.7797106
150	0.6294651	0.5672736	0.3517276	0.7092289	0.1837810	0.6288309	0.8452144	0.6443944	0.6166779	0.8463007
200	0.5543682	0.5480240	0.3590767	0.8177478	0.3038776	0.5726904	0.5997732	0.6024401	0.7859408	0.7944950
250	0.6293751	0.5559007	0.3113630	0.6390505	0.3313486	0.6087546	0.6290585	0.5690986	0.8215082	0.7115043
300	0.5949842	0.6358679	0.3295208	0.7800197	0.2703259	0.7246880	0.6329543	0.6739429	0.7544206	0.6577292
350	0.6000898	0.6090626	0.3265391	0.8465219	0.2869751	0.6968715	0.6952158	0.6346020	0.7509339	0.6874846
400	0.5787849	0.6716824	0.3680608	0.7152575	0.2396453	0.6570009	0.7123655	0.6751373	0.6724391	0.6478272
450	0.5229373	0.7174208	0.4199037	0.7796618	0.2132100	0.7366660	0.6450071	0.7077688	0.8116913	0.8933957
500	0.5080925	0.5729006	0.4233600	0.7329141	0.1950471	0.6502541	0.5848115	0.6127511	0.6873555	0.7119981
550	0.4390940	0.5447659	0.3153703	0.6648243	0.3520173	0.4543217	0.6231262	0.5636407	0.6042876	0.7067416
600	0.3655656	0.6316307	0.3259955	0.7129717	0.2534729	0.5527589	0.7642031	0.5879576	0.5017885	0.7030269
650	0.4216309	0.6095387	0.3150356	0.7371316	0.2368737	0.4413482	0.7492682	0.6538320	0.4719167	0.7866507
700	0.4671989	0.5444495	0.2830857	0.6703144	0.2902394	0.3696437	0.6283489	0.5667150	0.4537282	0.6269137
750	0.6121653	0.6108263	0.3506424	0.7261610	0.2884961	0.5518014	0.6900510	0.5196586	0.3729873	0.6726355
800	0.4048920	0.6223918	0.3546137	0.6584132	0.2758706	0.3970858	0.8142176	0.6782570	0.3587719	0.6631776
850	0.4091780	0.7126133	0.3666553	0.8138611	0.2068317	0.3293928	0.6611983	0.5201600	0.3915390	0.9032167
900	0.6287065	0.6329124	0.2614448	0.5740579	0.2836745	0.3941195	0.6534177	0.4104479	0.4641645	0.7381679
950	0.4718817	0.6641998	0.2910003	0.8188017	0.1891858	0.4191076	0.6632002	0.5537365	0.4379748	0.7409060
1000	0.5005965	0.7822626	0.2211684	0.7565907	0.2122348	0.3069966	0.7179959	0.4086450	0.3833917	0.8505543
