YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C	YDR259C	YPL177C	YML099C	YKR034W
0.8419870	0.0000000	0.0000000	0.5998556	1.0280812	0.2035248	0.9223797	1.0425905	1.0253795	0.0860360
0.3827611	0.0000000	0.8261759	0.6887854	1.0872385	0.4960215	0.0000000	0.8963994	0.9720444	0.0793429
0.0204550	1.1025038	0.0000000	0.6090868	1.0101033	0.5203831	0.0000000	1.0816982	1.0272641	0.0669143
0.0172882	1.0164938	0.0067959	0.0045851	0.0000000	1.0512896	0.0000000	1.0192129	1.0480860	0.9165386
