YER111C	YLR182W	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C
0.0000000	0.0000000	0.0140994	0.8478040	0.7492205	0.3356779	0.6813221	0.8313189	0.7085826	0.8779556
0.0000000	0.6147262	0.7159264	0.0000000	0.1259187	0.0177794	0.5377247	0.3636831	0.6712163	0.7704445
0.0000000	0.0387804	0.0089028	1.0000000	0.7046427	0.0000000	0.7700845	0.7332887	0.7874676	0.8565270
0.7958934	0.0000000	0.7736595	0.0000000	0.3187425	0.1335593	0.4928062	0.3903016	0.8279728	0.8024586
0.9009625	0.0000000	0.0070502	0.7119572	0.8352438	0.0000000	0.6191355	0.6635019	0.7510672	0.6765632
0.7743664	0.0474952	0.0000000	0.8436073	0.6337392	0.3500049	0.7451667	0.7229085	0.0000000	0.7128637
0.1067925	0.4762702	0.6249955	0.0000000	0.1772730	0.0000000	0.4961678	0.4299892	0.6324224	0.7949341
0.7866760	0.0516066	0.0145308	0.7305706	0.0000000	0.0106463	0.0000000	0.7562347	0.5617990	0.7132146
0.7759880	0.0545724	0.0092844	0.7020086	0.6718195	0.0160967	0.0000000	0.5996047	0.0182525	0.0000000
