YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W	YLR131C	YIL131C	YDR501W	YNL216W
1.0468125	0.0000000	0.9523914	0.0133942	0.0061455	1.0266467	0.0000000	0.0706573	0.2132993	1.0651774
