YGL209W	YCR065W	YER040W	YEL009C	YDR259C	YPL177C	YML099C	YKR034W	YCL067C	YJL110C
0.9982006	0.9320736	0.8426263	0.9999990	0.0109119	0.2567239	1.0000000	0.1272333	0.9969407	0.7717964
