YML007W	YKL185W	YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W
0.0000000	0.8213562	0.7113363	0.2327170	0.2847078	0.4859578	0.3807248	0.7327058	0.0000000	0.7047776
0.3794446	0.0000980	0.0000000	0.1225481	0.5458285	0.6011575	0.7414435	0.0000000	0.4513842	0.7830231
0.5791265	0.0017706	0.0000000	0.0660170	0.4496141	0.5696047	0.5861347	0.0485943	0.0000000	0.7201188
0.1110297	0.7752819	0.4220777	0.1524168	0.3952808	0.6475392	0.7610112	0.0000000	0.0000000	0.6491150
