"Time"	YLR182W	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C
750	0.6961647	0.4121853	0.9941930	0.4351261	0.1729759	0.3545822	0.7110869	1.0693706	0.0160756	0.0672660
800	0.7692437	0.4214492	0.9355887	0.4724078	0.1353621	0.3120279	0.7477566	1.1169669	0.0122136	0.0707625
850	0.7059618	0.4072648	0.9869671	0.5175148	0.0858281	0.3027736	0.7721893	0.9445007	0.0165209	0.0757797
900	0.6626310	0.4780247	1.0121911	0.5863090	0.0733443	0.3552727	0.8271339	0.8962272	0.0113264	0.1100856
950	0.6314016	0.4524750	0.9816873	0.5031016	0.1130463	0.3809380	0.8706768	0.9576849	0.0187838	0.0949705
1000	0.5718796	0.3780552	0.9276064	0.4943596	0.0910047	0.3106444	0.8623111	0.9324825	0.0208717	0.0773808

0	0.7168941	0.4887614	1.0086421	0.5550600	0.0845324	0.3217435	0.7636694	1.0547182	0.0128366	0.0991061
50	0.4336426	0.4186189	0.9076978	0.5530489	0.2684757	0.3605243	0.9226942	1.0597328	0.0138445	0.1038424
100	0.2172704	0.4459227	0.7010944	0.4548534	0.4687444	0.3280968	0.8803852	1.0447721	0.0444189	0.0903545
150	0.0906963	0.4805035	0.6146061	0.4254109	0.4778792	0.3576032	0.8834178	1.0241731	0.0299530	0.0737828
200	0.0462484	0.4734215	0.6819810	0.4187126	0.5632508	0.3041011	0.8278065	0.9328374	0.0289203	0.0793264
250	0.0276820	0.5188532	0.5317765	0.4154753	0.5614867	0.4362583	0.8841962	1.0309083	0.0285611	0.0762432
300	0.0221001	0.5382139	0.5676981	0.4168964	0.5578850	0.2935655	0.8907842	1.0676199	0.0203029	0.0630154
350	0.0164465	0.5098479	0.5445150	0.3483827	0.5532169	0.2329069	0.8799616	0.9029820	0.0105223	0.0845458
400	0.0101874	0.5914142	0.5895723	0.3894846	0.5798148	0.2854038	0.9005608	1.0476861	0.0123919	0.0817014
450	0.0087070	0.6066810	0.6028250	0.3694637	0.6242372	0.3064356	0.8628750	1.1037148	0.0148990	0.0755652
500	0.0067244	0.5763224	0.5922161	0.4037416	0.5442283	0.2788832	0.8110322	1.0464266	0.0260385	0.0602034
550	0.2372370	0.5922176	0.7030828	0.3150306	0.3390515	0.2828386	0.8355714	1.0505295	0.0171936	0.0778905
600	0.3647847	0.5868869	0.7971459	0.2416940	0.1553042	0.3363941	0.8428603	1.0543469	0.0219185	0.0454346
650	0.4296006	0.5413858	0.9220805	0.2838086	0.0982102	0.2708878	0.9286759	0.9788149	0.0200261	0.0692958
700	0.5752945	0.4312961	0.9738034	0.4742372	0.0547441	0.2455192	0.8816902	0.8221592	0.0286522	0.0946545
750	0.6018218	0.4220951	1.0895992	0.6089085	0.0794252	0.2441907	0.9154986	0.9009685	0.0228844	0.0718467
800	0.6742293	0.4108029	1.0032519	0.6805145	0.1251706	0.2998686	0.8143640	0.9435249	0.0088559	0.0949079
850	0.8400374	0.3739639	0.9453839	0.5327576	0.1477161	0.3180895	0.8456826	0.9603403	0.0035292	0.0898102
900	0.7029186	0.4230772	0.8841547	0.5032493	0.1348268	0.3513127	0.8311261	1.0253870	0.0191280	0.0804494
950	0.6308632	0.4619789	0.9593017	0.4397609	0.1230796	0.3028906	0.8167446	0.9425946	0.0198607	0.0939442
1000	0.5912965	0.4888076	0.9562050	0.5327963	0.1209623	0.2594410	0.8372880	0.9263679	0.0248924	0.0697065

0	0.7168941	0.4887614	1.0086421	0.5550600	0.0845324	0.3217435	0.7636694	1.0547182	0.0128366	0.0991061
50	0.7485215	0.4081723	0.9119675	0.3072983	0.3066477	0.2023166	0.8301251	1.0065895	0.0174676	0.0705852
100	0.7816492	0.4369789	1.0064315	0.2325398	0.5446075	0.1308702	0.8213288	0.9161302	0.0149367	0.0779533
150	0.7246096	0.4308652	1.1082355	0.1821600	0.6438824	0.1082338	0.7292925	0.9066295	0.0228430	0.0733136
200	0.6235101	0.4071186	1.0311617	0.1467464	0.6064252	0.1319831	0.8332513	0.9464271	0.0416123	0.0952208
250	0.7567724	0.3632751	1.0394398	0.1639597	0.6590749	0.0907974	0.8495301	0.9807913	0.0400129	0.1099083
300	0.7646905	0.3298370	0.9916145	0.1648080	0.7697138	0.1057324	0.8346463	0.9694510	0.0280098	0.0671477
350	0.8355562	0.3844869	0.9611100	0.1383795	0.7615377	0.1301936	0.8878275	1.0154889	0.0215568	0.0831832
400	0.7580768	0.3640458	1.0288157	0.1606919	0.8039829	0.1228555	0.8271742	1.0638981	0.0174988	0.0732788
450	0.7108704	0.3690435	1.0470468	0.1716293	0.7004248	0.1231498	0.7944580	1.1122704	0.0193828	0.0821875
500	0.7472510	0.3423655	1.0491166	0.1707344	0.7116434	0.1063452	0.7996948	1.0224202	0.0226068	0.0798916
550	0.8076310	0.3585918	1.0323217	0.2363289	0.5076354	0.1819528	0.8108957	1.1044358	0.0045834	0.0496193
600	0.8159996	0.3762132	1.0072188	0.3214005	0.2583896	0.2187064	0.9679686	0.9961093	0.0077207	0.0579814
650	0.8512642	0.3864587	1.0355631	0.3688098	0.1768552	0.2496437	0.7796278	1.0127167	0.0050921	0.0895230
700	0.7382974	0.4212464	1.0804037	0.3770890	0.1045585	0.2884193	0.7987779	1.0727353	0.0102405	0.0849206
750	0.7527546	0.4129443	0.9776204	0.5777403	0.0625228	0.3197841	0.8670333	1.0017766	0.0140673	0.0816016
800	0.7387993	0.4412244	0.9768075	0.6461548	0.1275283	0.2722614	0.7833811	1.1052077	0.0176495	0.0687457
850	0.7178994	0.4834127	1.0408957	0.5669286	0.1759860	0.3095715	0.7778260	0.9159054	0.0205041	0.0965414
900	0.6697794	0.4855777	0.9923529	0.4298225	0.1435156	0.3252055	0.9039671	0.9987089	0.0129428	0.0729883
950	0.6644530	0.4937252	1.1390808	0.5287761	0.0948858	0.2623792	0.8168986	0.9304369	0.0047803	0.0763978
1000	0.6209294	0.4640642	1.0916013	0.5927136	0.0885309	0.2831016	0.7787069	0.9874847	0.0083736	0.0976732

0	0.7168941	0.4887614	1.0086421	0.5550600	0.0845324	0.3217435	0.7636694	1.0547182	0.0128366	0.0991061
50	0.6033956	0.4290376	0.8434629	0.5205449	0.1105985	0.4083563	0.6492923	1.0474799	0.1941662	0.0739658
100	0.3639208	0.3946479	0.8324767	0.5118418	0.1490344	0.4313395	0.5884439	1.0832842	0.3078556	0.0880865
150	0.3059774	0.4410761	0.8226179	0.3964014	0.1490093	0.4501115	0.5693571	0.9804335	0.3932830	0.0890011
200	0.2142426	0.4361361	0.7799400	0.3620479	0.0932133	0.5188643	0.6206306	0.9655345	0.4490827	0.0955007
250	0.1831736	0.4268024	0.8171343	0.3801801	0.1057552	0.5453296	0.6124332	0.9423870	0.3458648	0.0801302
300	0.2369695	0.4618622	0.8819839	0.4560717	0.0990058	0.4164177	0.6572963	0.9197266	0.3951691	0.1276281
350	0.2145191	0.5225468	0.8508846	0.5230414	0.0937845	0.4193999	0.6324891	0.9424135	0.4308679	0.1055821
400	0.1929988	0.4917200	0.7786329	0.4230151	0.1420925	0.4395891	0.6113299	0.8928195	0.3347316	0.0928187
450	0.1370507	0.4473145	0.7480813	0.3912981	0.1198186	0.5226115	0.6411120	0.9852243	0.3520918	0.0947826
500	0.1452988	0.4246770	0.8635335	0.3800466	0.0505151	0.4557099	0.5682905	0.8422958	0.3682283	0.0995149
550	0.3293484	0.4496282	0.9739741	0.4883899	0.1001721	0.4873076	0.8242752	0.8630942	0.2055913	0.1199147
600	0.4894525	0.4680934	0.9359179	0.5292168	0.1053748	0.4175890	0.8388093	0.9250162	0.1058285	0.0974749
650	0.6015265	0.4663520	0.9662990	0.5740819	0.1261884	0.3607572	0.8111913	1.0372104	0.0425236	0.0615966
700	0.6580317	0.4073807	0.9584790	0.4840684	0.1647578	0.3488336	0.8659909	1.0599829	0.0253613	0.0956816
750	0.6602508	0.4190391	0.9242893	0.4175076	0.1088234	0.2902754	0.8041702	0.9318412	0.0107847	0.0854544
800	0.7108503	0.4201160	0.9428886	0.4876836	0.0867373	0.2857071	0.7848775	1.0196272	0.0294236	0.1066399
850	0.7465896	0.4085322	0.9589753	0.5655423	0.0802012	0.3215475	0.8216845	0.9729641	0.0198565	0.0756337
900	0.6908153	0.4184934	0.9562683	0.4993098	0.1079917	0.2374211	0.8199054	1.0118614	0.0272207	0.0659101
950	0.7193012	0.4711604	1.0715323	0.5665187	0.1026953	0.2738482	0.8432456	0.9354708	0.0159526	0.1027815
1000	0.6381226	0.3902879	1.0076734	0.5741447	0.1143710	0.2888939	0.8199942	1.0328152	0.0267484	0.0810988

0	0.7168941	0.4887614	1.0086421	0.5550600	0.0845324	0.3217435	0.7636694	1.0547182	0.0128366	0.0991061
50	0.7150908	0.4192299	0.9853625	0.5094127	0.2144338	0.4019754	0.5559437	1.0171047	0.4210130	0.0397929
100	0.6947032	0.3959722	1.0060723	0.4221232	0.2161354	0.4260868	0.4482096	0.8256260	0.7307546	0.0125899
150	0.6761924	0.4154624	0.9743263	0.3595646	0.2783673	0.5949855	0.3020344	0.7116690	0.8744825	0.0097124
200	0.6479801	0.3990423	1.0238483	0.3574046	0.2855441	0.6419536	0.3705687	0.6834493	0.9358317	0.0148651
250	0.7086133	0.4151198	1.0472945	0.3307342	0.2888159	0.7138891	0.3552207	0.6750178	0.9496867	0.0091635
300	0.6849470	0.4224130	0.9859500	0.3126006	0.2920030	0.7378068	0.3133920	0.7204160	0.9996720	0.0157765
350	0.7297194	0.3718105	0.9627130	0.3436358	0.3497087	0.7748189	0.2927283	0.8495558	1.0683422	0.0213689
400	0.6953512	0.3515905	0.9239858	0.4136799	0.2772669	0.7368124	0.3318358	0.8227071	1.0127353	0.0192151
450	0.7263995	0.3452292	0.9767830	0.3216221	0.2790296	0.7499258	0.3786895	0.8832887	1.0587393	0.0079581
500	0.6987151	0.3133975	0.9461168	0.3323749	0.2859254	0.7824165	0.3566459	0.7541704	0.9542014	0.0178877
550	0.7970422	0.3162327	1.0672549	0.3255473	0.2184339	0.6823659	0.4719333	0.8861158	0.6672959	0.0469721
600	0.7552413	0.3506085	1.0490666	0.3830265	0.1385490	0.6504590	0.7117975	0.8805333	0.2640431	0.0839211
650	0.6716980	0.3704493	1.0950677	0.4697233	0.0941350	0.4886178	0.7075742	0.9483542	0.1097135	0.0877713
700	0.7192871	0.4389355	1.1085112	0.5008498	0.1366458	0.4340556	0.8482666	0.9469790	0.0550784	0.0746891
750	0.7136468	0.3809271	1.0088853	0.4494015	0.1149601	0.3493123	0.9039499	0.9324653	0.0180636	0.0987923
800	0.7100204	0.3747041	1.0449503	0.5575563	0.0908225	0.3160176	0.7955908	0.9590630	0.0146467	0.0830662
850	0.7491241	0.4088069	1.0744253	0.5771783	0.1145255	0.2902602	0.8567484	1.0437517	0.0034478	0.0770098
900	0.7756593	0.4564398	1.1072113	0.4960818	0.1324458	0.2989754	0.8168647	1.1166221	0.0059500	0.0894130
950	0.7423136	0.3749360	1.2046290	0.5322223	0.1259701	0.3111457	0.7747757	0.9681239	0.0121844	0.0684103
1000	0.6975534	0.3761308	1.1609937	0.4956778	0.1025527	0.3094264	0.8288128	1.0067301	0.0121543	0.0732412

0	0.7168941	0.4887614	1.0086421	0.5550600	0.0845324	0.3217435	0.7636694	1.0547182	0.0128366	0.0991061
50	0.7552761	0.4865169	0.9645242	0.6062540	0.1319149	0.3268032	0.9127218	1.0115471	0.0992779	0.1052730
100	0.6090428	0.4467768	0.9753254	0.5930249	0.1323609	0.3222885	0.8619611	1.0363103	0.1465843	0.0845874
150	0.7006622	0.3947677	0.9687046	0.6161326	0.1819214	0.3712318	0.8217214	1.0611858	0.1882568	0.0663862
200	0.6707051	0.4418892	1.0488195	0.6670829	0.2299328	0.2543741	0.8397310	1.0155117	0.1243176	0.0671917
250	0.5798404	0.4089182	0.9859464	0.6092002	0.2471864	0.3635088	0.8715324	0.9745694	0.1598426	0.1031503
300	0.6419441	0.4260579	1.0673678	0.5726403	0.1868693	0.2826901	0.8594705	0.9758342	0.1714885	0.0743245
350	0.6833482	0.4553194	0.9851438	0.5617237	0.1273842	0.3132906	0.8187294	0.8741617	0.1636825	0.0790887
400	0.7425337	0.4357615	1.0340199	0.6119300	0.1614894	0.2753780	0.7374274	0.9894674	0.1430113	0.0757973
450	0.6863682	0.4709177	1.0162149	0.5935384	0.1745132	0.2852268	0.8274696	0.9796786	0.1537879	0.0748236
500	0.6522286	0.4239209	1.0145134	0.6027325	0.2242812	0.3014691	0.8408441	0.9160051	0.1690362	0.0884544
550	0.7005151	0.3570746	1.1369067	0.4451548	0.2477377	0.3255391	0.8028183	1.0793736	0.0930119	0.0755123
600	0.6760989	0.3711190	1.0011847	0.3898035	0.1699704	0.2951883	0.8069734	0.9916875	0.0257348	0.0789711
650	0.7133416	0.3246344	0.9956780	0.4164776	0.1154968	0.3146708	0.7455124	0.9938219	0.0263116	0.0627057
700	0.7097656	0.3799342	0.9398433	0.4283177	0.0665483	0.3446576	0.8273328	0.8922595	0.0231316	0.0779765
750	0.7081814	0.3683194	1.0584292	0.5358455	0.0996300	0.4079209	0.8695849	0.8962581	0.0129116	0.0645062
800	0.7528730	0.4123980	1.0391070	0.4828315	0.1140891	0.3952055	0.8098442	1.0162360	0.0053006	0.0765386
850	0.7581522	0.3922187	1.0450912	0.5620400	0.1226239	0.3833317	0.8362094	1.0303781	0.0149994	0.0957585
900	0.7462821	0.3419688	1.1313918	0.5180518	0.1082188	0.3352171	0.8213824	1.0737558	0.0098741	0.0922165
950	0.7108727	0.3464269	0.9692968	0.5148173	0.1355760	0.3635461	0.8451426	1.0946761	0.0104274	0.0909181
1000	0.8311821	0.3417817	0.9260532	0.4803831	0.1124411	0.2838356	0.7099541	0.8716343	0.0120143	0.1083437

0	0.7168941	0.4887614	1.0086421	0.5550600	0.0845324	0.3217435	0.7636694	1.0547182	0.0128366	0.0991061
50	0.6961830	0.4740200	0.9433198	0.4776887	0.3584679	0.2146836	0.9031754	1.0656131	0.3651138	0.0827184
100	0.5960847	0.3698956	0.9570147	0.2953738	0.5972441	0.1680126	0.8421430	0.9514844	0.7797009	0.0974033
150	0.5903448	0.3911796	0.9587967	0.2639893	0.6024160	0.1097336	0.8568428	0.5994963	0.9328490	0.0725273
200	0.5909859	0.4247832	0.9026196	0.2048788	0.5719592	0.1138732	0.8117631	0.4545548	0.9185055	0.0494634
250	0.5896579	0.4221853	0.8769508	0.1916981	0.6393170	0.1062361	0.8709498	0.3922880	0.9849291	0.0770444
300	0.6268991	0.4327592	1.0434768	0.1980861	0.6389567	0.1426709	0.8149781	0.3329208	0.9796625	0.0753156
350	0.6610437	0.4427115	0.9620107	0.1684988	0.6374544	0.1595003	0.9504935	0.3303917	0.9715406	0.0527288
400	0.6841288	0.3687544	1.0161351	0.1827688	0.6676655	0.1330877	0.8685974	0.2696984	0.9513916	0.0788927
450	0.6309363	0.3572339	1.0728338	0.1935100	0.6540234	0.1587867	0.8307234	0.3111928	0.9738628	0.0672093
500	0.6201339	0.4029853	1.0098347	0.2340643	0.6774659	0.1348245	0.7703620	0.3026315	1.0221057	0.0684569
550	0.6995882	0.4223597	0.9930201	0.2694196	0.3899702	0.2744754	0.8813916	0.3043862	0.5612950	0.0611951
600	0.7128561	0.4066091	0.9384765	0.3457602	0.1852897	0.2756490	0.7897428	0.5451034	0.2534965	0.0737640
650	0.7683984	0.3375443	1.0582476	0.4576130	0.1071174	0.3134047	0.7721469	0.9312865	0.1189536	0.0761552
700	0.7649905	0.3818205	0.9961385	0.5554132	0.0894942	0.3372418	0.7850845	1.0188582	0.0594602	0.0752746
750	0.8589729	0.4163509	1.0010690	0.5549342	0.1329639	0.3276675	0.8310929	1.0061080	0.0283029	0.0607661
800	0.9300473	0.4045288	1.0040174	0.5018262	0.1663138	0.2371787	0.9095289	1.0984369	0.0246407	0.0640840
850	0.7846544	0.4335555	0.9509985	0.4690870	0.1685789	0.2684429	0.9419176	0.9452084	0.0187902	0.0504645
900	0.8017255	0.3819445	0.9923715	0.4706115	0.1185090	0.2262457	0.9472383	0.9973276	0.0228970	0.0905528
950	0.6949227	0.3814102	0.9525286	0.4562219	0.1028954	0.2585766	0.9173649	0.9611652	0.0108491	0.1033229
1000	0.6679497	0.4067114	0.9693084	0.5119858	0.0946461	0.2822707	0.8692290	1.0321293	0.0179433	0.1237043

0	0.7168941	0.4887614	1.0086421	0.5550600	0.0845324	0.3217435	0.7636694	1.0547182	0.0128366	0.0991061
50	0.7113940	0.4163532	0.9961482	0.3918222	0.2551202	0.2067648	0.8332939	1.0735816	0.2865993	0.0725927
100	0.7986328	0.3374254	1.0283215	0.2752612	0.4055362	0.1127547	0.8349384	0.8820791	0.6186264	0.0780712
150	0.7258310	0.2981421	0.9985736	0.2454968	0.4573138	0.0562040	0.8305113	0.7629267	0.6047425	0.0912072
200	0.7903498	0.3022042	1.0720050	0.1903737	0.4289229	0.0319052	0.7789915	0.7293044	0.5781705	0.0829684
250	0.7913321	0.2575730	1.0793381	0.1383715	0.4933606	0.0583857	0.7148906	0.6803353	0.5272787	0.0643438
300	0.7687511	0.2569432	0.9335272	0.1407781	0.4962170	0.0394821	0.7078802	0.6460364	0.5864839	0.0817615
350	0.8977504	0.2526927	1.0262169	0.1635047	0.4991549	0.0527863	0.7132291	0.7452416	0.6523502	0.0979716
400	0.9030404	0.2482094	0.9798999	0.2300435	0.4301213	0.0582819	0.8316088	0.5845891	0.5742147	0.0987435
450	0.8896758	0.2211415	1.0144028	0.2064152	0.4497556	0.0543185	0.7486240	0.5544983	0.7222462	0.0758524
500	0.8947548	0.2081575	0.9454747	0.2321373	0.4043013	0.0660567	0.7587284	0.6098153	0.6431704	0.0585840
550	0.9566933	0.2777661	0.9412376	0.2921790	0.3283967	0.2330748	0.7150559	0.6941304	0.3495235	0.0695205
600	0.9030005	0.3750758	0.9355649	0.3219023	0.2168378	0.2854620	0.7539475	0.7593466	0.1789000	0.1087462
650	0.7725238	0.4239528	0.9828333	0.3957858	0.1098138	0.3758823	0.8030118	0.9411723	0.0845502	0.0811109
700	0.7355155	0.4264496	0.9525339	0.5323136	0.0791319	0.3120879	0.7593702	0.9670214	0.0289028	0.0956545
750	0.7149276	0.4371088	0.8994784	0.5654393	0.1004950	0.3352450	0.7913883	1.0333129	0.0237162	0.0779665
800	0.6450373	0.4161500	0.9762574	0.4900876	0.1206740	0.2934636	0.8266406	1.0448326	0.0319807	0.0715402
850	0.7597782	0.4457677	0.9763692	0.5432980	0.1233594	0.2912441	0.8222504	1.0533210	0.0183869	0.0558351
900	0.7034020	0.4863033	0.9786774	0.5077755	0.1186248	0.3118019	0.7194848	1.0164267	0.0114885	0.0788318
950	0.6342136	0.3983228	0.9955172	0.5657129	0.1184173	0.3859125	0.8624461	0.9959822	0.0042721	0.0852246
1000	0.6855957	0.3954427	0.9557629	0.5012918	0.1232896	0.3777496	0.8096803	0.9930731	0.0117025	0.1101827

0	0.7168941	0.4887614	1.0086421	0.5550600	0.0845324	0.3217435	0.7636694	1.0547182	0.0128366	0.0991061
50	0.5703180	0.4227921	1.0012545	0.4493935	0.1809723	0.3482605	0.5030994	0.7167622	0.0201660	0.1098635
100	0.4932707	0.4781019	0.7966348	0.3555214	0.1742751	0.5259204	0.2388163	0.3766344	0.0132550	0.0914060
150	0.4619483	0.4919995	0.8027159	0.2238348	0.2064649	0.8090488	0.1739788	0.3314735	0.0125703	0.1337995
200	0.3659510	0.4745113	0.9959894	0.2197147	0.1825871	0.8812132	0.0994061	0.2036476	0.0339654	0.2709856
250	0.2929169	0.4723748	0.9875175	0.1834145	0.2079497	0.9302979	0.1065844	0.2175181	0.0953305	0.3273811
300	0.3851478	0.3794742	1.0724800	0.1156289	0.1580284	0.9567724	0.0981360	0.2570591	0.1785073	0.3611709
350	0.4259924	0.3739753	1.0883118	0.1909578	0.1354323	1.0821467	0.0753209	0.2172656	0.1925516	0.4535904
400	0.3519795	0.4221064	1.1872833	0.2128164	0.1453401	1.0276957	0.0841426	0.1967231	0.3220490	0.5571550
450	0.3419947	0.3606101	1.0638414	0.2185435	0.1456174	0.9971681	0.1198124	0.2242619	0.3945318	0.5308835
500	0.4367260	0.3663108	0.9355893	0.2321005	0.1672326	0.8106922	0.0824002	0.2472875	0.3890431	0.4080497
550	0.5913246	0.4187641	0.9758219	0.2960348	0.1262133	0.9307469	0.4271015	0.5585890	0.3390368	0.2994940
600	0.6088877	0.3861320	1.0220987	0.4604459	0.0715548	0.6790505	0.5836343	0.8542610	0.2125586	0.2117155
650	0.7184261	0.3963577	1.0385034	0.5094479	0.1158706	0.5788225	0.7277232	0.9257771	0.1121315	0.1207304
700	0.6632301	0.4079331	1.0625036	0.5171295	0.1190950	0.3681694	0.8354227	1.0055472	0.0633006	0.0894786
750	0.7087527	0.3650589	0.9959042	0.5194627	0.1202941	0.2996967	0.7841869	0.9437000	0.0484093	0.0843996
800	0.7498698	0.4020134	0.9878343	0.5697386	0.1411404	0.3051124	0.7559294	1.0416893	0.0358937	0.0664246
850	0.7382044	0.4477735	1.0454545	0.4665787	0.1592767	0.3687125	0.7915023	1.1870564	0.0300718	0.0829393
900	0.6914816	0.3933681	1.0427610	0.4453136	0.1144834	0.3777615	0.7591339	1.0052119	0.0169449	0.0629713
950	0.7470155	0.4215867	0.9762647	0.5220390	0.0754045	0.3394420	0.7823946	1.0398477	0.0175944	0.0801566
1000	0.7391760	0.4306341	0.9600800	0.5811722	0.0868817	0.3551849	0.8051221	1.0559234	0.0125891	0.0564406

0	0.7168941	0.4887614	1.0086421	0.5550600	0.0845324	0.3217435	0.7636694	1.0547182	0.0128366	0.0991061
50	0.5812042	0.3753064	1.0024148	0.2742056	0.3577793	0.2892893	0.8501968	1.0497549	0.0356421	0.0380620
100	0.5635325	0.3356225	0.7618228	0.1153355	0.5093880	0.2784338	0.7484135	1.0045699	0.0238652	0.0110250
150	0.5388139	0.3602541	0.6633758	0.0583237	0.6515992	0.3163837	0.6979930	1.0680661	0.0159239	0.0036626
200	0.4966786	0.3764922	0.6967655	0.0426691	0.6666516	0.2956685	0.8453672	1.0768699	0.0250137	0.0009248
250	0.5571203	0.3615240	0.6696147	0.0457737	0.6881480	0.2958625	0.8776765	1.0227272	0.0399476	0.0018192
300	0.4671483	0.3982434	0.6774935	0.0515221	0.6727345	0.2984527	0.8886970	1.0593011	0.0206881	0.0002162
350	0.5226812	0.3376391	0.7504063	0.0410386	0.6855139	0.2793317	0.8542741	0.9643210	0.0234004	0.0012795
400	0.4500308	0.4140988	0.8851936	0.0318397	0.6238043	0.3140636	0.7915965	0.9517423	0.0147574	0.0021497
450	0.4500620	0.3997854	0.7754573	0.0445841	0.7133391	0.3356918	0.8387736	0.9786248	0.0148033	0.0007997
500	0.4330399	0.3981238	0.8458591	0.0515778	0.7567828	0.3168671	0.8603788	1.0305564	0.0206908	0.0029625
550	0.4890208	0.3463330	0.8635473	0.1158316	0.4924685	0.2937597	0.8423866	1.0677421	0.0362901	0.0389977
600	0.6476843	0.4146458	1.0081012	0.1904601	0.2648953	0.3143793	0.7597762	0.9762536	0.0187062	0.0463728
650	0.6987889	0.3834864	0.9633086	0.2849822	0.1374708	0.3765958	0.8221965	0.9711273	0.0194092	0.0995635
700	0.7060844	0.3708290	0.9330486	0.4212882	0.0932025	0.3249464	0.7924574	0.9387864	0.0335282	0.0924888
750	0.7628256	0.4036259	0.9810665	0.5657789	0.0794843	0.3424337	0.8167016	0.9935879	0.0282455	0.0811522
800	0.7149607	0.3957747	0.9469988	0.5876782	0.1006241	0.3763452	0.8145760	0.9914222	0.0141946	0.0894300
850	0.6433055	0.4139516	0.9465355	0.5971749	0.1341124	0.3764242	0.7895330	0.9799999	0.0145100	0.0920293
900	0.6676283	0.4155448	0.9911655	0.4474874	0.1378883	0.3275109	0.7581557	0.9441959	0.0260755	0.0879014
950	0.6063299	0.4141670	1.0363430	0.4689074	0.1165148	0.3347628	0.7267018	0.9722919	0.0268517	0.0926329
1000	0.7227450	0.3639224	1.0067241	0.4767785	0.1043037	0.3434402	0.6731394	0.9652774	0.0145126	0.1154261
