"Time"	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W	YKL112W	YML027W
800	0.6771772	0.2233715	0.4602001	0.4864587	0.4800897	0.9998223	1.0000000	0.5079700	0.9998404	1.0000000
850	0.6953817	0.2388747	0.4615952	0.5019617	0.4789804	0.9999480	1.0000000	0.5067178	0.9999566	1.0000000
900	0.7063945	0.2439927	0.4484053	0.5084169	0.4785860	0.9999848	1.0000000	0.5062831	0.9999882	1.0000000
950	0.7120864	0.2441217	0.4364131	0.5066212	0.4784502	0.9999955	1.0000000	0.5061355	0.9999968	1.0000000
1000	0.7145197	0.2426267	0.4320750	0.5018901	0.4784046	0.9999987	1.0000000	0.5060861	0.9999991	1.0000000

0	0.7156379	0.2422427	0.4386965	0.4996983	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	1.0000000
50	0.8352323	0.2422888	0.4452237	0.4441182	0.2193891	0.4060187	1.0000000	0.5060620	1.0000000	1.0000000
100	0.8757978	0.2445404	0.5095419	0.3535406	0.2030435	0.2320805	1.0000000	0.5060620	1.0000000	1.0000000
150	0.8897821	0.2520740	0.6163108	0.3438292	0.2267995	0.1811453	1.0000000	0.5060620	1.0000000	1.0000000
200	0.8950721	0.2597467	0.6748749	0.3899173	0.2429693	0.1662297	1.0000000	0.5060620	1.0000000	1.0000000
250	0.8974448	0.2638213	0.6583478	0.4348923	0.2502707	0.1618620	1.0000000	0.5060620	1.0000000	1.0000000
300	0.8986143	0.2646481	0.6067821	0.4478610	0.2531331	0.1605829	1.0000000	0.5060620	1.0000000	1.0000000
350	0.8991299	0.2633482	0.5699831	0.4327750	0.2541822	0.1602084	1.0000000	0.5060620	1.0000000	1.0000000
400	0.8992455	0.2614976	0.5670061	0.4113447	0.2545514	0.1600987	1.0000000	0.5060620	1.0000000	1.0000000
450	0.8991674	0.2607412	0.5862607	0.4014385	0.2546777	0.1600666	1.0000000	0.5060620	1.0000000	1.0000000
500	0.8990810	0.2612847	0.6050585	0.4056116	0.2547199	0.1600572	1.0000000	0.5060620	1.0000000	1.0000000
550	0.7817136	0.2621449	0.6018934	0.4881297	0.7250328	0.7540357	1.0000000	0.5060620	1.0000000	1.0000000
600	0.7420342	0.2615868	0.5075879	0.6241394	0.6665525	0.9279731	1.0000000	0.5060620	1.0000000	1.0000000
650	0.7283561	0.2548789	0.3784497	0.6468637	0.5689964	0.9789080	1.0000000	0.5060620	1.0000000	1.0000000
700	0.7222503	0.2354239	0.3078884	0.5941964	0.5156940	0.9938235	1.0000000	0.5060620	1.0000000	1.0000000
750	0.7165204	0.2094213	0.3064585	0.5279011	0.4925767	0.9981913	1.0000000	0.5060620	1.0000000	1.0000000
800	0.7100540	0.1998036	0.3527515	0.4841229	0.4835191	0.9994704	1.0000000	0.5060620	1.0000000	1.0000000
850	0.7058889	0.2111460	0.4119803	0.4708297	0.4801762	0.9998449	1.0000000	0.5060620	1.0000000	1.0000000
900	0.7059521	0.2277737	0.4525476	0.4800588	0.4789920	0.9999546	1.0000000	0.5060620	1.0000000	1.0000000
950	0.7087934	0.2391813	0.4634520	0.4960876	0.4785852	0.9999867	1.0000000	0.5060620	1.0000000	1.0000000
1000	0.7120506	0.2442136	0.4543287	0.5062544	0.4784487	0.9999961	1.0000000	0.5060620	1.0000000	1.0000000

0	0.7156379	0.2422427	0.4386965	0.4996983	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	1.0000000
50	0.7139562	0.2569866	0.4427733	0.4652817	0.3128742	1.0000000	0.5311800	0.5060620	1.0000000	0.3339776
100	0.7108691	0.3235802	0.4846058	0.3919996	0.2758444	1.0000000	0.4730184	0.5060620	1.0000000	0.1196638
150	0.7150609	0.4120757	0.5684469	0.3635859	0.2675596	1.0000000	0.4658029	0.5060620	1.0000000	0.0507016
200	0.7269698	0.4759137	0.6338006	0.3857363	0.2657061	1.0000000	0.4649078	0.5060620	1.0000000	0.0285108
250	0.7397729	0.5088181	0.6429823	0.4215218	0.2652913	1.0000000	0.4647967	0.5060620	1.0000000	0.0213702
300	0.7492402	0.5221767	0.6124800	0.4396173	0.2651986	1.0000000	0.4647829	0.5060620	1.0000000	0.0190725
350	0.7548714	0.5257485	0.5805221	0.4345366	0.2651778	1.0000000	0.4647812	0.5060620	1.0000000	0.0183331
400	0.7576711	0.5253866	0.5702307	0.4191347	0.2651732	1.0000000	0.4647810	0.5060620	1.0000000	0.0180952
450	0.7588074	0.5246786	0.5801465	0.4085027	0.2651721	1.0000000	0.4647810	0.5060620	1.0000000	0.0180186
500	0.7591949	0.5250250	0.5951612	0.4083650	0.2651719	1.0000000	0.4647810	0.5060620	1.0000000	0.0179940
550	0.7661502	0.4330262	0.6003611	0.4330631	0.4306800	1.0000000	0.9336010	0.5060620	1.0000000	0.6840085
600	0.7652207	0.3282025	0.5703881	0.4941519	0.4677098	1.0000000	0.9917626	0.5060620	1.0000000	0.8983197
650	0.7524531	0.2832065	0.5028506	0.5329865	0.4759946	1.0000000	0.9989781	0.5060620	1.0000000	0.9672812
700	0.7389805	0.2628697	0.4408911	0.5328430	0.4778481	1.0000000	0.9998732	0.5060620	1.0000000	0.9894717
750	0.7291166	0.2497763	0.4122350	0.5138054	0.4782629	1.0000000	0.9999843	0.5060620	1.0000000	0.9966122
800	0.7225146	0.2412083	0.4140282	0.4970231	0.4783556	1.0000000	0.9999980	0.5060620	1.0000000	0.9989099
850	0.7182944	0.2383816	0.4292853	0.4906336	0.4783764	1.0000000	0.9999998	0.5060620	1.0000000	0.9996492
900	0.7160435	0.2396089	0.4424270	0.4927699	0.4783810	1.0000000	1.0000000	0.5060620	1.0000000	0.9998871
950	0.7152843	0.2417877	0.4469799	0.4978847	0.4783821	1.0000000	1.0000000	0.5060620	1.0000000	0.9999637
1000	0.7153338	0.2431125	0.4447234	0.5015312	0.4783823	1.0000000	1.0000000	0.5060620	1.0000000	0.9999883

0	0.7156379	0.2422427	0.4386965	0.4996983	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	1.0000000
50	0.7155132	0.2375184	0.3554799	0.4332833	0.2109051	0.9151331	1.0000000	0.5060620	1.0000000	0.8414581
100	0.7143836	0.2261674	0.3787708	0.3061299	0.1558730	0.8902812	1.0000000	0.5060620	1.0000000	0.7904422
150	0.7124318	0.2289151	0.4697731	0.2562517	0.1465348	0.8830036	1.0000000	0.5060620	1.0000000	0.7740262
200	0.7122034	0.2424122	0.5419464	0.2744961	0.1457610	0.8808725	1.0000000	0.5060620	1.0000000	0.7687439
250	0.7141900	0.2526169	0.5658145	0.3155860	0.1460946	0.8802485	1.0000000	0.5060620	1.0000000	0.7670441
300	0.7167724	0.2572676	0.5531277	0.3442239	0.1463508	0.8800657	1.0000000	0.5060620	1.0000000	0.7664971
350	0.7187275	0.2580995	0.5283629	0.3504243	0.1464702	0.8800122	1.0000000	0.5060620	1.0000000	0.7663211
400	0.7197336	0.2569300	0.5120050	0.3417243	0.1465177	0.8799965	1.0000000	0.5060620	1.0000000	0.7662645
450	0.7199775	0.2554437	0.5098103	0.3306267	0.1465350	0.8799919	1.0000000	0.5060620	1.0000000	0.7662463
500	0.7198373	0.2547609	0.5160450	0.3249441	0.1465410	0.8799906	1.0000000	0.5060620	1.0000000	0.7662404
550	0.7197262	0.2579919	0.6740782	0.3614868	0.4372694	0.9648571	1.0000000	0.5060620	1.0000000	0.9247805
600	0.7202612	0.2631294	0.6779562	0.4854955	0.4853182	0.9897089	1.0000000	0.5060620	1.0000000	0.9757957
650	0.7212330	0.2645108	0.5603893	0.5713322	0.4863887	0.9969864	1.0000000	0.5060620	1.0000000	0.9922115
700	0.7218121	0.2603354	0.4381149	0.5740423	0.4825435	0.9991175	1.0000000	0.5060620	1.0000000	0.9974938
750	0.7212179	0.2489142	0.3799557	0.5334386	0.4801408	0.9997416	1.0000000	0.5060620	1.0000000	0.9991936
800	0.7189878	0.2356346	0.3823595	0.4966086	0.4790551	0.9999243	1.0000000	0.5060620	1.0000000	0.9997405
850	0.7159467	0.2309698	0.4140249	0.4812494	0.4786249	0.9999778	1.0000000	0.5060620	1.0000000	0.9999165
900	0.7138885	0.2347851	0.4433630	0.4841570	0.4784664	0.9999935	1.0000000	0.5060620	1.0000000	0.9999731
950	0.7135644	0.2402714	0.4551171	0.4945690	0.4784107	0.9999981	1.0000000	0.5060620	1.0000000	0.9999914
1000	0.7143236	0.2435754	0.4515797	0.5027743	0.4783917	0.9999994	1.0000000	0.5060620	1.0000000	0.9999972

0	0.7156379	0.2422427	0.4386965	0.4996983	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	1.0000000
50	0.7065362	0.0841693	0.3805118	0.7451414	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	0.4221002
100	0.6829204	0.0388795	0.2621906	0.8235430	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	0.2361426
150	0.6630366	0.0228012	0.1831009	0.8424040	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	0.1763048
200	0.6513668	0.0143602	0.1436996	0.8448238	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	0.1570502
250	0.6453345	0.0098882	0.1264948	0.8442435	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	0.1508544
300	0.6423811	0.0078575	0.1196274	0.8435738	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	0.1488607
350	0.6409904	0.0070156	0.1170924	0.8431780	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	0.1482191
400	0.6403561	0.0066820	0.1162306	0.8429816	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	0.1480127
450	0.6400743	0.0065541	0.1159670	0.8428925	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	0.1479463
500	0.6399519	0.0065067	0.1158996	0.8428545	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	0.1479249
550	0.6405845	0.0266543	0.1414984	0.5450779	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	0.7258179
600	0.6429474	0.0495624	0.2503857	0.4443970	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	0.9117732
650	0.6493091	0.1210702	0.3939011	0.4244532	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	0.9716102
700	0.6650956	0.1958770	0.4883599	0.4526525	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	0.9908647
750	0.6851304	0.2335463	0.5060094	0.4953512	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	0.9970604
800	0.7009022	0.2467675	0.4753049	0.5198399	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	0.9990541
850	0.7102134	0.2481282	0.4397228	0.5201635	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	0.9996956
900	0.7144409	0.2445355	0.4223099	0.5086543	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	0.9999021
950	0.7155991	0.2408646	0.4234241	0.4981964	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	0.9999685
1000	0.7154403	0.2396803	0.4329329	0.4941257	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	0.9999899

0	0.7156379	0.2422427	0.4386965	0.4996983	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	1.0000000
50	0.7395126	0.2414010	0.3969453	0.6679320	0.4783824	1.0000000	1.0000000	0.2635419	1.0000000	0.7403801
100	0.7981899	0.2310712	0.3041717	0.7162560	0.4783824	1.0000000	1.0000000	0.2346939	1.0000000	0.6568392
150	0.8420345	0.2008785	0.2384513	0.7187167	0.4783824	1.0000000	1.0000000	0.2312624	1.0000000	0.6299573
200	0.8623705	0.1581062	0.2072109	0.7109263	0.4783824	1.0000000	1.0000000	0.2308542	1.0000000	0.6213072
250	0.8680783	0.1231477	0.1965778	0.7046624	0.4783824	1.0000000	1.0000000	0.2308057	1.0000000	0.6185237
300	0.8675302	0.1036654	0.1949045	0.7012741	0.4783824	1.0000000	1.0000000	0.2307999	1.0000000	0.6176281
350	0.8655057	0.0956110	0.1959582	0.6997908	0.4783824	1.0000000	1.0000000	0.2307992	1.0000000	0.6173399
400	0.8638652	0.0934044	0.1972490	0.6992777	0.4783824	1.0000000	1.0000000	0.2307991	1.0000000	0.6172471
450	0.8629394	0.0934402	0.1981146	0.6991726	0.4783824	1.0000000	1.0000000	0.2307991	1.0000000	0.6172173
500	0.8625385	0.0940049	0.1985621	0.6991991	0.4783824	1.0000000	1.0000000	0.2307991	1.0000000	0.6172077
550	0.8221857	0.0966337	0.2278303	0.5028773	0.4783824	1.0000000	1.0000000	0.4733193	1.0000000	0.8768245
600	0.7485604	0.1244283	0.3300250	0.4411481	0.4783824	1.0000000	1.0000000	0.5021673	1.0000000	0.9603644
650	0.7089051	0.1803413	0.4387125	0.4418643	0.4783824	1.0000000	1.0000000	0.5055988	1.0000000	0.9872460
700	0.7002462	0.2225320	0.4924924	0.4745237	0.4783824	1.0000000	1.0000000	0.5060069	1.0000000	0.9958960
750	0.7045607	0.2420528	0.4875302	0.5063651	0.4783824	1.0000000	1.0000000	0.5060555	1.0000000	0.9986794
800	0.7104872	0.2477283	0.4569416	0.5184421	0.4783824	1.0000000	1.0000000	0.5060613	1.0000000	0.9995751
850	0.7142971	0.2464360	0.4320663	0.5135251	0.4783824	1.0000000	1.0000000	0.5060619	1.0000000	0.9998633
900	0.7157847	0.2428978	0.4241015	0.5033708	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	0.9999560
950	0.7158361	0.2405090	0.4288039	0.4965301	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	0.9999858
1000	0.7154418	0.2403041	0.4370248	0.4951266	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	0.9999954

0	0.7156379	0.2422427	0.4386965	0.4996983	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	1.0000000
50	0.7578017	0.2698301	0.4391140	0.4996335	0.4783824	1.0000000	0.3180176	0.0922890	0.4384209	1.0000000
100	0.8531502	0.4495503	0.4393739	0.4997401	0.4783824	1.0000000	0.2334111	0.0547745	0.2856275	1.0000000
150	0.9009437	0.6747598	0.4394084	0.4998689	0.4783824	1.0000000	0.2229149	0.0573531	0.2440557	1.0000000
200	0.9178500	0.7939929	0.4393137	0.4999347	0.4783824	1.0000000	0.2216128	0.0603424	0.2327450	1.0000000
250	0.9252951	0.8415362	0.4392106	0.4999322	0.4783824	1.0000000	0.2214512	0.0616164	0.2296676	1.0000000
300	0.9290962	0.8587320	0.4391624	0.4998980	0.4783824	1.0000000	0.2214312	0.0620822	0.2288303	1.0000000
350	0.9310305	0.8646707	0.4391685	0.4998680	0.4783824	1.0000000	0.2214287	0.0622451	0.2286025	1.0000000
400	0.9319661	0.8666709	0.4391974	0.4998572	0.4783824	1.0000000	0.2214284	0.0623010	0.2285405	1.0000000
450	0.9323948	0.8673385	0.4392209	0.4998619	0.4783824	1.0000000	0.2214283	0.0623198	0.2285236	1.0000000
500	0.9325823	0.8675617	0.4392283	0.4998715	0.4783824	1.0000000	0.2214283	0.0623261	0.2285190	1.0000000
550	0.8970212	0.6632587	0.4392236	0.4998779	0.4783824	1.0000000	0.9034108	0.7695992	0.7900969	1.0000000
600	0.8179936	0.3935068	0.4392158	0.4998791	0.4783824	1.0000000	0.9880172	0.6861133	0.9428900	1.0000000
650	0.7586955	0.2912712	0.4392109	0.4998771	0.4783824	1.0000000	0.9985134	0.5838886	0.9844616	1.0000000
700	0.7263934	0.2578043	0.4392102	0.4998747	0.4783824	1.0000000	0.9998156	0.5357190	0.9957723	1.0000000
750	0.7147489	0.2471759	0.4392120	0.4998735	0.4783824	1.0000000	0.9999771	0.5167866	0.9988497	1.0000000
800	0.7126960	0.2438380	0.4392139	0.4998735	0.4783824	1.0000000	0.9999972	0.5098219	0.9996870	1.0000000
850	0.7134108	0.2427963	0.4392148	0.4998741	0.4783824	1.0000000	0.9999996	0.5073507	0.9999149	1.0000000
900	0.7143622	0.2424728	0.4392147	0.4998747	0.4783824	1.0000000	1.0000000	0.5064959	0.9999768	1.0000000
950	0.7149903	0.2423727	0.4392142	0.4998749	0.4783824	1.0000000	1.0000000	0.5062061	0.9999937	1.0000000
1000	0.7153246	0.2423417	0.4392137	0.4998748	0.4783824	1.0000000	1.0000000	0.5061093	0.9999983	1.0000000

0	0.7156379	0.2422427	0.4386965	0.4996983	0.4783824	1.0000000	1.0000000	0.5060620	1.0000000	1.0000000
50	0.7119326	0.2521312	0.4393723	0.4842093	0.4367051	0.3671700	0.6425690	0.5977675	0.3067214	1.0000000
100	0.6868349	0.2880947	0.4523923	0.4840475	0.5577201	0.1818555	0.5982263	0.8128000	0.1180955	1.0000000
150	0.6554687	0.3278004	0.4488361	0.5430634	0.6682405	0.1275890	0.5927252	0.9409156	0.0667745	1.0000000
200	0.6389685	0.3501571	0.4016350	0.6009910	0.7236274	0.1116979	0.5920427	0.9828835	0.0528112	1.0000000
250	0.6337048	0.3512524	0.3418195	0.6252734	0.7456216	0.1070444	0.5919581	0.9938805	0.0490121	1.0000000
300	0.6311476	0.3350431	0.2996289	0.6262149	0.7535868	0.1056817	0.5919476	0.9967091	0.0479785	1.0000000
350	0.6266624	0.3113305	0.2795504	0.6199321	0.7563588	0.1052827	0.5919463	0.9974923	0.0476972	1.0000000
400	0.6198062	0.2917141	0.2741260	0.6144198	0.7573019	0.1051658	0.5919461	0.9977279	0.0476207	1.0000000
450	0.6125854	0.2811657	0.2752276	0.6114410	0.7576175	0.1051316	0.5919461	0.9978025	0.0475999	1.0000000
500	0.6070243	0.2778970	0.2777965	0.6104292	0.7577215	0.1051216	0.5919461	0.9978267	0.0475942	1.0000000
550	0.6070704	0.2436258	0.2803310	0.6169685	0.8575213	0.7379487	0.9493770	0.9435273	0.7408713	1.0000000
600	0.6088553	0.2004785	0.2776949	0.6217759	0.7064363	0.9232623	0.9937197	0.7465918	0.9294967	1.0000000
650	0.6176534	0.1794485	0.2757469	0.6042212	0.5813708	0.9775286	0.9992209	0.6054862	0.9808176	1.0000000
700	0.6367099	0.1717684	0.2871750	0.5617681	0.5196141	0.9934196	0.9999033	0.5432456	0.9947809	1.0000000
750	0.6578240	0.1762700	0.3212137	0.5136940	0.4938406	0.9980730	0.9999880	0.5193922	0.9985800	1.0000000
800	0.6751104	0.1928319	0.3732881	0.4828794	0.4839306	0.9994357	0.9999985	0.5107171	0.9996136	1.0000000
850	0.6883834	0.2139599	0.4237286	0.4762883	0.4803104	0.9998348	0.9999998	0.5076548	0.9998949	1.0000000
900	0.6986852	0.2307122	0.4533068	0.4861290	0.4790357	0.9999516	1.0000000	0.5065980	0.9999714	1.0000000
950	0.7062819	0.2402732	0.4583596	0.4989770	0.4785993	0.9999858	1.0000000	0.5062399	0.9999922	1.0000000
1000	0.7112808	0.2440114	0.4493530	0.5058410	0.4784532	0.9999959	1.0000000	0.5061204	0.9999979	1.0000000
