"Time"	YLR182W	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C
200	0.0213185	0.3598254	0.5648668	0.2783773	0.4340235	0.2544496	0.6926463	0.6873940	0.0370433	0.0988766
250	0.0235256	0.3004840	0.3608523	0.3759270	0.3640293	0.3624132	0.6816316	0.9255084	0.0486922	0.0655143
300	0.0179138	0.3867156	0.3585986	0.2644254	0.4309510	0.1786715	0.6302189	0.9165557	0.0099516	0.0347242
350	0.0039918	0.3611773	0.3291039	0.2803462	0.3559213	0.1922101	0.6356668	0.6944299	0.0024008	0.0731982
400	0.0039539	0.4721537	0.4020195	0.3046457	0.3849301	0.2096107	0.5684436	0.8957039	0.0119116	0.0394898
450	0.0101094	0.4373396	0.4562876	0.2889413	0.4589954	0.2696999	0.7551702	0.6725233	0.0114944	0.0550454
500	0.0056926	0.4312967	0.4915996	0.3006725	0.3732828	0.1487603	0.5756795	0.7608021	0.0193515	0.0132695
550	0.1556043	0.3725153	0.5138301	0.2045425	0.2837252	0.1759925	0.6815027	0.6292297	0.0122944	0.0515369
600	0.2174463	0.4037927	0.5075501	0.1831195	0.1360707	0.2198753	0.6209270	0.7237875	0.0113868	0.0343862
650	0.3387267	0.3560050	0.6817713	0.2255552	0.0706682	0.1460026	0.6576986	0.7617449	0.0135688	0.0559837
700	0.3868550	0.3467206	0.8477846	0.3677080	0.0383894	0.1848391	0.5676092	0.5480813	0.0364537	0.0581203
750	0.4076245	0.2604159	0.7837255	0.4584830	0.0398325	0.1589129	0.5831334	0.7031617	0.0113762	0.0709695
800	0.4734500	0.3175287	0.7867336	0.5134025	0.1036203	0.1861054	0.5766028	0.6503697	0.0122324	0.0626725
850	0.6854224	0.2164157	0.7160396	0.3971042	0.1131600	0.2418527	0.5323804	0.7180729	0.0018919	0.0981562
900	0.5345058	0.3612405	0.6429790	0.3411476	0.0976094	0.2407497	0.5806373	0.6988164	0.0132473	0.0661311
950	0.4326170	0.4309839	0.6955110	0.3381036	0.1049964	0.2149499	0.5382255	0.6411084	0.0108364	0.0702639
1000	0.4372149	0.3098145	0.7585707	0.3572821	0.0809833	0.1578724	0.6374471	0.7040967	0.0118099	0.0525506

0	0.4960038	0.4059009	0.7297028	0.4023608	0.0503251	0.2359474	0.5921260	0.7530440	0.0254785	0.1027710
50	0.5295086	0.2787626	0.7391718	0.2497486	0.1974424	0.1709717	0.5737017	0.6994469	0.0149819	0.0539980
100	0.5739848	0.2501142	0.7470339	0.1658148	0.3658432	0.1311229	0.6007217	0.6497978	0.0172704	0.0470694
150	0.4458170	0.3076310	0.7004132	0.1984399	0.4159787	0.0715327	0.5359105	0.7769216	0.0222100	0.0526397
200	0.4119095	0.2997654	0.7897046	0.0834633	0.4060357	0.1197290	0.6520731	0.7780761	0.0185640	0.0291199
250	0.5888268	0.3176571	0.7915610	0.1401504	0.4842444	0.0710985	0.5875543	0.7485353	0.0268884	0.0818065
300	0.5437242	0.2241539	0.7907902	0.0888448	0.4484672	0.0567587	0.4861617	0.5946645	0.0206617	0.0449846
350	0.6633972	0.2705877	0.6749460	0.1100075	0.5738024	0.0942292	0.7373119	0.7561181	0.0208926	0.0445287
400	0.5291968	0.2950203	0.7548550	0.1976235	0.6020068	0.0709750	0.6048460	0.6828870	0.0144575	0.0519868
450	0.5390050	0.3119516	0.7304561	0.1094108	0.5405251	0.0769766	0.5898833	0.8549350	0.0120734	0.0467299
500	0.5146790	0.2495727	0.7478891	0.1156536	0.4632666	0.0662442	0.5947402	0.6928260	0.0235164	0.0653998
550	0.7699204	0.2437839	0.7981742	0.1264264	0.3239401	0.1398494	0.5405108	0.8031157	0.0066130	0.0474827
600	0.6387122	0.1950313	0.7205156	0.3382194	0.1593394	0.1944000	0.7316133	0.7342877	0.0059878	0.0553089
650	0.6334532	0.2466646	0.7199708	0.3135065	0.0789982	0.1478739	0.5273169	0.8356561	0.0027826	0.0911599
700	0.5234189	0.2981083	0.7773305	0.2402386	0.0632506	0.2148369	0.5423195	0.8264255	0.0071766	0.0584708
750	0.5018540	0.2343384	0.7023560	0.4382837	0.0304312	0.2741370	0.6524240	0.7688371	0.0066191	0.0493002
800	0.4576468	0.3519400	0.6785920	0.4287288	0.1081181	0.1935787	0.5576914	0.8810714	0.0299419	0.0666274
850	0.5500029	0.3591370	0.8528512	0.3844653	0.1341042	0.2042934	0.5171202	0.5888698	0.0087579	0.0702184
900	0.3996594	0.3375587	0.7445247	0.2964032	0.1017089	0.1981542	0.6448220	0.7458031	0.0071802	0.0716543
950	0.4580216	0.3568288	0.8379125	0.3622433	0.0750787	0.1728039	0.5174437	0.6819798	0.0089153	0.0298066
1000	0.4358810	0.3401932	0.7299345	0.3892147	0.0515914	0.2122419	0.5308034	0.6728661	0.0037379	0.0703026

0	0.4801306	0.4059448	0.6826324	0.4180156	0.0512094	0.2346457	0.5002239	0.7820573	0.0106651	0.0729117
50	0.4203159	0.3012423	0.5890199	0.4575363	0.0840414	0.3225485	0.4573301	0.7238868	0.1349258	0.0586862
100	0.2959853	0.3022056	0.5353211	0.3840721	0.1052348	0.2947955	0.4463852	0.7537148	0.1977422	0.0542467
150	0.3199000	0.2980263	0.6166463	0.2948728	0.0962658	0.2782215	0.4471554	0.7835462	0.2897979	0.0435563
200	0.1463097	0.3398533	0.6510086	0.2291126	0.0835228	0.3638921	0.5000782	0.6447112	0.3590063	0.0689747
250	0.1654616	0.2981961	0.7107325	0.2462639	0.0896896	0.3395469	0.3909882	0.6974015	0.2369375	0.0814427
300	0.1615930	0.3561379	0.6986893	0.3686385	0.0701531	0.2896474	0.5174826	0.6389436	0.3128892	0.1011266
350	0.1312260	0.4326901	0.6327296	0.3583889	0.0717411	0.2975168	0.4254621	0.5744559	0.2667387	0.0664157
400	0.1353046	0.3591082	0.6184046	0.3446481	0.1016768	0.3299579	0.4030246	0.7503695	0.2600433	0.0654447
450	0.0741304	0.2809328	0.6257543	0.3692496	0.0731309	0.3777816	0.4537060	0.7361237	0.1762810	0.0748993
500	0.1192015	0.3179057	0.6359877	0.3163007	0.0254679	0.3427539	0.5001497	0.6470297	0.2164116	0.0921312
550	0.2768085	0.3483673	0.5854985	0.3548243	0.0726820	0.3393840	0.5536747	0.6778597	0.1747479	0.0857289
600	0.3199477	0.3383920	0.7070441	0.3927908	0.0609428	0.2944046	0.5351803	0.6528612	0.0799509	0.0623522
650	0.3933152	0.3368556	0.7225789	0.3646505	0.0903050	0.2932075	0.5502805	0.7484329	0.0229464	0.0749954
700	0.5191922	0.3151825	0.7872507	0.3722365	0.1152797	0.3165510	0.6056342	0.6745893	0.0254366	0.0768650
750	0.5518240	0.2877646	0.7165177	0.2684513	0.0821442	0.2421667	0.5641414	0.6781928	0.0069897	0.1039734
800	0.4578944	0.3093617	0.7433841	0.3987368	0.0560991	0.1720999	0.5178050	0.7279137	0.0187963	0.0678814
850	0.6697581	0.2551161	0.7307876	0.3973427	0.0386511	0.2419794	0.6074088	0.7497737	0.0158783	0.0640489
900	0.6291008	0.2805419	0.7534847	0.3998609	0.0627763	0.1532882	0.6384290	0.7676841	0.0068145	0.0537981
950	0.4306960	0.3207485	0.7994257	0.4729718	0.1188546	0.2607378	0.6342542	0.5295031	0.0100709	0.0483179
1000	0.4381472	0.3206748	0.6407765	0.3965607	0.0829476	0.2099255	0.5147484	0.7157883	0.0323881	0.0891084

0	0.5035245	0.3744809	0.6804646	0.3724968	0.0476613	0.2911888	0.6205336	0.8146579	0.0077284	0.0805976
50	0.5119152	0.2712766	0.7060714	0.4389256	0.1460433	0.3328097	0.3975536	0.7241270	0.2648115	0.0251550
100	0.5446954	0.3373634	0.6451142	0.2713907	0.1876965	0.4045297	0.4396274	0.5586355	0.5071869	0.0094648
150	0.5628643	0.4088456	0.6333190	0.2904134	0.1817559	0.4697862	0.1867206	0.5423668	0.5656317	0.0076401
200	0.4813651	0.2813728	0.7745492	0.2313063	0.1921303	0.4852592	0.2355441	0.4243226	0.7507812	0.0029986
250	0.5170838	0.2891499	0.8055401	0.2503171	0.1795755	0.4921603	0.2957107	0.3868949	0.7211799	0.0041854
300	0.4460105	0.3306603	0.6083732	0.2994067	0.2241810	0.6610414	0.2403891	0.4898544	0.7753226	0.0196407
350	0.6195064	0.2345946	0.6542824	0.1981887	0.2787859	0.5180859	0.1911108	0.6657526	0.8036751	0.0110044
400	0.4933891	0.2413352	0.6637931	0.3058776	0.3093566	0.4895863	0.3049373	0.5000319	0.6391209	0.0099461
450	0.4566571	0.2436472	0.6752894	0.1897766	0.2473302	0.5696066	0.2667568	0.6469499	0.8223146	0.0136814
500	0.4511789	0.2391314	0.7317753	0.2128128	0.2348664	0.5110703	0.3000729	0.6059765	0.7284466	0.0076262
550	0.6425139	0.2003760	0.7732961	0.2237735	0.1339819	0.4748807	0.3499814	0.6998115	0.4227646	0.0529927
600	0.5023851	0.2496196	0.8563285	0.2649722	0.0950730	0.5152363	0.4768064	0.5809334	0.1922273	0.0498753
650	0.4558157	0.2746980	0.7971871	0.3369904	0.0748843	0.3597164	0.5697442	0.6436287	0.0771632	0.0849610
700	0.5828764	0.3278351	0.7448671	0.4024476	0.1105749	0.2746321	0.6870292	0.6950671	0.0424974	0.0448656
750	0.5746296	0.2310201	0.6353102	0.2800804	0.0877526	0.2934688	0.5997080	0.7247926	0.0198972	0.1066603
800	0.5608629	0.2590924	0.6895192	0.3906332	0.0715128	0.2381574	0.4776927	0.6366682	0.0140187	0.0617887
850	0.5594045	0.3218505	0.7884175	0.3987311	0.0577773	0.2119652	0.5389350	0.7523397	0.0014616	0.0669369
900	0.5603476	0.2778877	0.6894102	0.3708356	0.1015682	0.2002760	0.6325823	0.8052105	0.0033389	0.0555957
950	0.4758350	0.2403690	0.8289126	0.4214846	0.0966432	0.1752505	0.5892138	0.7609943	0.0040920	0.0349589
1000	0.4787447	0.2434202	0.7817397	0.2994647	0.0890306	0.2223796	0.5424117	0.7351046	0.0113491	0.0429595

0	0.5226258	0.3574269	0.6820378	0.4968482	0.0500304	0.2295949	0.5411037	0.7611049	0.0134507	0.0954246
50	0.5550013	0.4657421	0.5948813	0.4052888	0.0748182	0.2214206	0.6665761	0.6794013	0.0697494	0.0777504
100	0.4833564	0.2784700	0.8342819	0.5001334	0.0906730	0.3288723	0.6540192	0.7292339	0.1367888	0.0672964
150	0.5115517	0.3680917	0.7331959	0.4904845	0.1371829	0.2721547	0.5294960	0.7840144	0.1826257	0.0344040
200	0.5728372	0.2930162	0.9528914	0.4416471	0.1106516	0.1934799	0.7804271	0.8230678	0.0770959	0.0796016
250	0.4542895	0.2982794	0.6773658	0.4788869	0.1662217	0.2317734	0.6419721	0.6668156	0.1414018	0.0701124
300	0.4239698	0.3415720	0.6785523	0.3773140	0.1186147	0.1750112	0.7754118	0.6727717	0.1459769	0.0586936
350	0.4962110	0.3481594	0.7111659	0.3891040	0.0752867	0.2958474	0.6513771	0.5328320	0.0984514	0.0657372
400	0.5387021	0.2977844	0.7119741	0.3874260	0.1439598	0.1504770	0.5668787	0.7898984	0.0882724	0.1127259
450	0.4758431	0.3847713	0.7371067	0.4448065	0.1596245	0.2153992	0.6266959	0.6650397	0.1713275	0.0576597
500	0.4037552	0.3264429	0.7319735	0.4142165	0.1613269	0.2717743	0.6384741	0.6390867	0.1273995	0.0883543
550	0.5041954	0.2808279	0.7873735	0.3379716	0.2013075	0.2102160	0.5819130	0.6906425	0.0528557	0.0676433
600	0.4426440	0.2513330	0.7274450	0.3153993	0.1151616	0.2402585	0.5530851	0.6837551	0.0112487	0.0619186
650	0.5626003	0.2294775	0.7148231	0.3019846	0.0708282	0.2346020	0.5899276	0.6994628	0.0250937	0.0249168
700	0.4835790	0.2234196	0.7791690	0.3131870	0.0619966	0.2801103	0.5417181	0.7582710	0.0235021	0.0845548
750	0.5308717	0.1806718	0.8251229	0.3917637	0.0890972	0.2939099	0.6601370	0.6438127	0.0091236	0.0317488
800	0.5787070	0.2789320	0.6904071	0.4474926	0.0608714	0.2491497	0.4541154	0.7876583	0.0046050	0.0579068
850	0.5959872	0.2813316	0.8251086	0.4018247	0.1063788	0.4097415	0.6228434	0.7939559	0.0063719	0.0962292
900	0.6241715	0.3089683	0.8905286	0.3590993	0.0685257	0.2153081	0.6697488	0.7289895	0.0061928	0.0608506
950	0.4751410	0.2582553	0.6984231	0.3377792	0.0906579	0.2389990	0.6641929	0.7570054	0.0121004	0.0479466
1000	0.6181890	0.2036422	0.7951311	0.4231502	0.0779414	0.2046105	0.5555903	0.5829839	0.0141306	0.0905407

0	0.5552784	0.4279225	0.7018365	0.3777645	0.0724577	0.2730206	0.5837692	0.8410737	0.0080705	0.0967380
50	0.4917630	0.3972611	0.6020447	0.3431730	0.3168513	0.1743129	0.6385394	0.8788185	0.2910547	0.0465831
100	0.4465077	0.2565209	0.6893130	0.2055698	0.4701733	0.0991138	0.7098233	0.6716751	0.6120610	0.0564973
150	0.4530530	0.2616574	0.6070082	0.1963114	0.4697727	0.1234754	0.5478739	0.4190846	0.6580388	0.0610991
200	0.3803279	0.3570201	0.5654509	0.1093743	0.5567040	0.0863340	0.6299840	0.2521499	0.7338662	0.0459093
250	0.4610082	0.2302616	0.6479242	0.1412912	0.4633705	0.0769276	0.6498085	0.3456458	0.7125484	0.0190079
300	0.5674737	0.2719445	0.7809438	0.1153275	0.6316338	0.1238384	0.5006506	0.2318761	0.7060993	0.0832284
350	0.4294906	0.3287874	0.7891266	0.0902320	0.4339053	0.0756201	0.6611423	0.2189703	0.7161200	0.0665262
400	0.6247335	0.2514558	0.6561697	0.1806557	0.3952821	0.1303743	0.6903853	0.1440750	0.7810508	0.0670377
450	0.5733529	0.2488009	0.7657256	0.1400183	0.4783254	0.0947291	0.6580882	0.2423605	0.6286537	0.0550163
500	0.4522228	0.2712307	0.6883253	0.1931884	0.4950149	0.0878022	0.5525692	0.2075099	0.7441758	0.0571833
550	0.5832639	0.2767490	0.7152615	0.1851158	0.3043580	0.2036178	0.6398468	0.1875364	0.3484464	0.0564051
600	0.5982135	0.2813369	0.7088936	0.2289940	0.1272840	0.1810557	0.6604537	0.2919285	0.2023055	0.0426648
650	0.5122648	0.1951891	0.8730367	0.3429271	0.0566970	0.2365518	0.6538212	0.7499525	0.1034864	0.0517222
700	0.6211721	0.2916181	0.5633666	0.3584966	0.0543210	0.2217498	0.5187176	0.8191101	0.0468814	0.0443014
750	0.6388931	0.2762466	0.7267151	0.4263772	0.1130421	0.2802967	0.6585727	0.7951662	0.0154881	0.0191143
800	0.8257641	0.2864025	0.7054623	0.3204504	0.0958046	0.2036409	0.6289192	0.8750228	0.0187723	0.0441241
850	0.6256042	0.3187188	0.7377243	0.3154034	0.1332044	0.1906718	0.6833650	0.7901757	0.0265215	0.0445558
900	0.5538073	0.3569122	0.7969670	0.3429137	0.0670608	0.1412583	0.6689248	0.7057261	0.0056176	0.0546702
950	0.3853359	0.2573628	0.6056714	0.2910792	0.0903114	0.2136665	0.7153430	0.7029509	0.0165701	0.0561203
1000	0.5358004	0.3029786	0.7884212	0.4029708	0.0875532	0.2194099	0.6568977	0.8423621	0.0110630	0.0873532

0	0.4780725	0.3658256	0.8450873	0.4235950	0.0424750	0.1768213	0.4931944	0.7318572	0.0069773	0.0551559
50	0.5819753	0.3378516	0.6778981	0.2616963	0.2044326	0.2089179	0.6108357	0.7617958	0.2017033	0.0342842
100	0.5757269	0.2238204	0.7478916	0.2440945	0.2893278	0.1103230	0.6865181	0.7088972	0.4134496	0.0414058
150	0.5758622	0.2184130	0.7697717	0.2001978	0.2883950	0.0334120	0.5027324	0.5473772	0.4089988	0.0773538
200	0.5991299	0.2108886	0.8074051	0.1518980	0.2480191	0.0264136	0.4846543	0.5839202	0.3738205	0.0432930
250	0.4585823	0.1979796	0.7562023	0.0625867	0.3245575	0.0634856	0.5082704	0.6072983	0.3907324	0.0302478
300	0.5276085	0.1760455	0.6630597	0.1310262	0.4080141	0.0275383	0.4719580	0.4939052	0.4666047	0.0748585
350	0.6972900	0.1833534	0.7003670	0.0782036	0.2852435	0.0308763	0.5831499	0.6974019	0.4747666	0.0687154
400	0.6324999	0.1660845	0.7265718	0.2275771	0.2972132	0.0549329	0.5127126	0.4886240	0.4687544	0.1026451
450	0.7264448	0.2291944	0.7227777	0.2036569	0.3037700	0.0411487	0.5556051	0.5082994	0.5200050	0.0263682
500	0.6586504	0.1294841	0.6767497	0.1738635	0.2404655	0.0618998	0.6033440	0.5164664	0.4728355	0.0508083
550	0.6726958	0.1795927	0.7090204	0.2158136	0.2856049	0.1989311	0.5001326	0.4380399	0.2693283	0.0613002
600	0.5768507	0.3391053	0.6057001	0.2643024	0.1716370	0.2880456	0.4947552	0.5762604	0.1017839	0.0762639
650	0.5536479	0.4476319	0.6653697	0.3121568	0.0994448	0.2345158	0.6612112	0.7642189	0.0379183	0.0754087
700	0.5741702	0.3754327	0.7155710	0.4501835	0.0499978	0.2631758	0.5010406	0.5683667	0.0374998	0.0825527
750	0.5030474	0.2893425	0.5130653	0.3802676	0.0463785	0.2734174	0.6379973	0.8865943	0.0103472	0.0311670
800	0.3948379	0.2975592	0.6368951	0.3046464	0.1125824	0.1717793	0.6643313	0.8140698	0.0133434	0.0423424
850	0.5814594	0.2954578	0.7107379	0.3697657	0.0916283	0.2249936	0.6742647	0.6901630	0.0137343	0.0619865
900	0.6129226	0.4354355	0.7364977	0.3309160	0.0788124	0.2220044	0.5300351	0.7282715	0.0116255	0.0348135
950	0.3995001	0.2658546	0.6237275	0.4315079	0.0760193	0.2803642	0.6703907	0.7267274	0.0045983	0.0509603
1000	0.4372649	0.2659007	0.6185218	0.4299260	0.1294170	0.2587245	0.4997747	0.8581585	0.0181574	0.0585438

0	0.4934234	0.3934872	0.7505511	0.3728875	0.0374958	0.1835885	0.6901270	0.7136065	0.0254455	0.0877845
50	0.4127349	0.3685761	0.7198332	0.3204577	0.1354209	0.2681045	0.3508921	0.5088699	0.0099410	0.1032047
100	0.3214672	0.3148485	0.6217132	0.2493771	0.1279261	0.4052840	0.1992279	0.2615045	0.0282987	0.0689788
150	0.4133370	0.2981412	0.5757703	0.2112354	0.1617053	0.5604002	0.1077761	0.2437556	0.0065215	0.0828889
200	0.2866220	0.3386444	0.6679757	0.1474131	0.1531337	0.6328692	0.0662480	0.1261127	0.0190088	0.1880654
250	0.1693931	0.3491731	0.8059154	0.1683878	0.1278952	0.6569345	0.0611666	0.1644571	0.0841049	0.2059543
300	0.2787872	0.2407835	0.8108226	0.0966296	0.1257139	0.6618842	0.0653631	0.2348539	0.1101359	0.2911237
350	0.3190348	0.2516097	0.7027851	0.1460290	0.0602601	0.6613969	0.0627645	0.1265118	0.1462531	0.2850127
400	0.2232633	0.3046291	0.7823077	0.1231960	0.1033827	0.7337304	0.0447671	0.2247176	0.1928111	0.4186466
450	0.2179851	0.2826761	0.7779454	0.1209712	0.0471454	0.7153061	0.1173585	0.1402179	0.4032470	0.3444103
500	0.2692287	0.3261902	0.7396247	0.2061003	0.1146559	0.6057448	0.0374137	0.2195743	0.3314909	0.2968301
550	0.4000155	0.2647609	0.7016323	0.1657800	0.0983298	0.6872535	0.2325307	0.3691225	0.2483738	0.2030880
600	0.4024258	0.2438342	0.7790297	0.3632109	0.0381354	0.5519075	0.4471570	0.6058812	0.1447152	0.1579326
650	0.5812298	0.2593676	0.6968507	0.4249070	0.0812295	0.4632606	0.6326833	0.5753884	0.0739980	0.0714207
700	0.4944913	0.3076455	0.7400042	0.3559896	0.0816450	0.2554415	0.5766333	0.7260525	0.0513163	0.0780413
750	0.4969891	0.2237660	0.7432630	0.3899680	0.0991072	0.2095221	0.5328596	0.6496353	0.0141857	0.0556049
800	0.5681276	0.3023323	0.7624858	0.4085457	0.0836775	0.1981362	0.5282231	0.7136818	0.0201533	0.0374790
850	0.5313142	0.3481026	0.7636019	0.3058842	0.1295672	0.2926062	0.6026798	0.7838316	0.0260050	0.0782012
900	0.5213633	0.2790577	0.8508272	0.2528701	0.1018883	0.2598806	0.5298013	0.7717917	0.0085430	0.0472248
950	0.4971456	0.3022746	0.7237925	0.3827446	0.0606671	0.2929897	0.5380178	0.7760879	0.0137005	0.0788796
1000	0.4867375	0.3231339	0.6988879	0.3639690	0.0536863	0.2503892	0.5555977	0.7457227	0.0118903	0.0535613

0	0.5110454	0.3531505	0.6562259	0.3885265	0.0678434	0.2098635	0.5427080	0.8361026	0.0152425	0.0950450
50	0.3791512	0.2220857	0.6325068	0.1798389	0.2959793	0.1901291	0.6143190	0.7915948	0.0450905	0.0261073
100	0.4347652	0.2675584	0.5424764	0.0801776	0.3392260	0.1740482	0.5999623	0.7053718	0.0084160	0.0105963
150	0.4322691	0.2926520	0.4295334	0.0311914	0.4671038	0.2630394	0.4958222	0.7477371	0.0215939	0.0020524
200	0.3212345	0.3079304	0.6223456	0.0242765	0.5947450	0.2096146	0.6035403	0.7921234	0.0204821	0.0012195
250	0.3743008	0.2883424	0.5184615	0.0285638	0.4927936	0.2672095	0.6347457	0.8269676	0.0364078	0.0017342
300	0.2939400	0.2744561	0.4769031	0.0327714	0.4082582	0.1953306	0.6362649	0.8320791	0.0148628	0.0001206
350	0.4716633	0.2417000	0.5585265	0.0286755	0.4720398	0.2367772	0.5738303	0.7399049	0.0393025	0.0005226
400	0.3516657	0.2916735	0.6378701	0.0177230	0.4337249	0.2491538	0.5498609	0.6564101	0.0274039	0.0013581
450	0.3522685	0.2614529	0.6242673	0.0299118	0.5152459	0.1900391	0.6722599	0.7384003	0.0056821	0.0001797
500	0.3381934	0.2842882	0.6286749	0.0493380	0.5713148	0.2495916	0.6243057	0.6687476	0.0295806	0.0006908
550	0.2987051	0.2351707	0.6058770	0.0836204	0.3569489	0.2698401	0.5353011	0.7250550	0.0310444	0.0387573
600	0.5254775	0.2825221	0.6668858	0.1720910	0.1742090	0.3073122	0.4457843	0.8259149	0.0128935	0.0378787
650	0.5424183	0.2757327	0.7092265	0.1974852	0.1219914	0.2788035	0.5409695	0.7038624	0.0084387	0.0912376
700	0.4827154	0.2570625	0.7124585	0.3057818	0.0801188	0.2317108	0.5816208	0.6449051	0.0169566	0.0878417
750	0.6458781	0.3111191	0.7838787	0.4465142	0.0572095	0.2744420	0.6093538	0.7623696	0.0119417	0.0666648
800	0.5388893	0.3263145	0.6932656	0.3541283	0.0557652	0.2565855	0.5669837	0.6595700	0.0047174	0.0742970
850	0.4013955	0.3313093	0.5829011	0.4824794	0.1368168	0.2355830	0.5825605	0.6407694	0.0316324	0.0743256
900	0.5140442	0.2500989	0.7858543	0.3837252	0.0533843	0.2430436	0.5712376	0.7314199	0.0198426	0.0548685
950	0.4329997	0.2636157	0.7852682	0.2645177	0.0509056	0.2465984	0.5484873	0.7822751	0.0315353	0.0704687
1000	0.5392064	0.2685750	0.8446095	0.3588104	0.1095210	0.2770847	0.5787968	0.6988145	0.0031963	0.0870500
