"Time"	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W
900	0.2109786	0.4553935	0.6311212	0.9736349	0.6679577	1.0351133	0.0790988	0.1088679	0.0571954	0.9833967
950	0.2089383	0.4884039	0.7350472	1.0491130	0.6447029	0.9464921	0.0749565	0.1098290	0.0602757	1.0449645
1000	0.1923657	0.4247268	0.7044996	1.0277671	0.6683925	1.0549590	0.0420554	0.1055548	0.0349358	1.0503903

0	0.2548542	0.4909687	0.7734827	1.0188541	0.7132983	0.9284073	0.0540674	0.1359881	0.0636152	1.0739927
50	0.2382051	0.4629576	0.7685489	1.0414529	0.5643404	0.9133073	0.0595653	0.0869701	0.0477855	0.8818943
100	0.2382408	0.5005934	0.7055487	1.0755955	0.5811027	0.9172396	0.0489852	0.0893653	0.0330112	1.0429448
150	0.2152163	0.4965846	0.6261124	0.9960788	0.5352919	0.8831373	0.0476933	0.1313883	0.0466829	0.9716108
200	0.2528181	0.5272087	0.6715730	1.0296675	0.5578839	0.9581666	0.0342554	0.1096517	0.0534031	0.9881091
250	0.1456360	0.6121136	0.6516806	0.9462702	0.6054480	1.0328436	0.0278104	0.0996346	0.0357366	1.0363954
300	0.1440935	0.5013435	0.6079362	0.9066523	0.6094630	0.9140305	0.0278973	0.1042122	0.0281310	1.0774656
350	0.1392820	0.5560291	0.6023704	0.9650993	0.6929651	1.0932579	0.0406150	0.1042124	0.0240520	1.0779644
400	0.1285942	0.6227290	0.6176637	0.9598834	0.6210695	1.0497076	0.0254586	0.0931861	0.0462724	0.9368631
450	0.1784046	0.5320574	0.6361003	1.0233565	0.5830235	1.0278143	0.0287836	0.0794526	0.0390015	1.0283112
500	0.1604996	0.5152026	0.6826167	1.0842173	0.5272260	1.0412487	0.0526977	0.1389625	0.0619326	1.0976816
550	0.1559246	0.5155219	0.7203070	1.0207525	0.5626238	0.9644509	0.0692462	0.0980141	0.0299115	1.0637507
600	0.1715311	0.4616492	0.7941280	1.0088940	0.6213053	1.0215710	0.0593880	0.0857665	0.0237740	0.9765884
650	0.2392104	0.4625517	0.7870115	1.0318436	0.6061918	1.0811098	0.0634073	0.1002628	0.0243105	1.0040897
700	0.1998600	0.4682944	0.6699462	0.9927864	0.5850354	1.0353495	0.0668506	0.1196178	0.0319006	1.0723603
750	0.2027782	0.4089246	0.7263203	0.9969047	0.5407241	1.0455274	0.0461361	0.1367965	0.0208333	1.0689017
800	0.2643128	0.4540407	0.7106988	0.8854488	0.6236129	1.1056827	0.0618657	0.1522147	0.0354269	1.0084946
850	0.2339433	0.5131690	0.6618368	0.9973538	0.6451624	1.0776836	0.0787877	0.1049717	0.0390085	1.0128384
900	0.1868244	0.4698688	0.6593880	0.8998446	0.6578410	1.0073893	0.0868695	0.0881632	0.0456256	1.0720071
950	0.1906088	0.5591890	0.5658254	1.0070667	0.6628487	1.0386065	0.0513115	0.0753194	0.0424026	0.9322726
1000	0.1568630	0.5799307	0.6816296	1.0203309	0.7006177	1.0216417	0.0413536	0.0982669	0.0421020	0.9525641

0	0.2548542	0.4909687	0.7734827	1.0188541	0.7132983	0.9284073	0.0540674	0.1359881	0.0636152	1.0739927
50	0.3025650	0.4300132	0.7167383	1.1442633	0.5588605	1.0504445	0.0963479	0.3341930	0.0522505	0.9868789
100	0.2770944	0.4160016	0.7129248	0.9587713	0.6841709	0.9309019	0.1982168	0.5134575	0.0528776	0.9565156
150	0.3115183	0.3893993	0.7564570	0.9722883	0.6783449	0.7040775	0.3736297	0.5931301	0.0461567	0.8406327
200	0.3199149	0.4545244	0.6302433	0.9172998	0.4807689	0.3334592	0.4334495	0.5783039	0.0694282	0.9166294
250	0.2879205	0.5408570	0.5786106	0.9473142	0.3527523	0.2382909	0.4660481	0.7381681	0.0624210	0.9016291
300	0.1632943	0.5210734	0.6467052	0.9073475	0.2034041	0.1292997	0.5890129	0.6186020	0.0536249	0.8485617
350	0.1388449	0.4843442	0.7321866	0.9427609	0.1315207	0.0670387	0.5784024	0.6022960	0.0543047	0.8196728
400	0.1350028	0.4764637	0.7261294	1.0075048	0.0941388	0.0605029	0.5930588	0.6905383	0.0379296	0.7672606
450	0.1799389	0.4667724	0.6883398	0.9449193	0.0570676	0.0433328	0.6028237	0.5886189	0.0579392	0.8326588
500	0.2119623	0.4772993	0.7086888	0.9289645	0.0423380	0.0372730	0.5960415	0.6365343	0.0799076	0.8103148
550	0.2019080	0.4578909	0.6108131	1.0584722	0.0292739	0.0461080	0.6372581	0.4699305	0.0702753	0.9071041
600	0.2214781	0.5337651	0.6964350	0.9007804	0.0195410	0.0512817	0.4224787	0.2135403	0.0395756	0.9147977
650	0.2051154	0.5143604	0.6558424	1.0490306	0.0265124	0.0837463	0.2284789	0.1763713	0.0621532	0.9512074
700	0.2092824	0.4547464	0.6591913	0.9774125	0.0340201	0.2817723	0.1481893	0.1315113	0.0479127	0.9965777
750	0.1744847	0.5404086	0.6557889	1.0268021	0.0998590	0.6006841	0.0870078	0.1230706	0.0540300	1.0216834
800	0.1757568	0.5680404	0.7309498	1.0329460	0.2553289	0.8001739	0.0785609	0.1176036	0.0519837	0.9959640
850	0.1614024	0.4643043	0.6771061	1.0142575	0.4379162	0.8539522	0.0721555	0.1130648	0.0518252	0.9722888
900	0.1706322	0.4850131	0.7363250	1.1033850	0.5350526	1.0239828	0.0653817	0.0972302	0.0305159	1.0629282
950	0.2546805	0.4463229	0.6705137	1.0416146	0.6096362	0.9641645	0.0433579	0.1183910	0.0735919	1.0453848
1000	0.2492745	0.4462511	0.6543480	1.0757793	0.5990767	1.0374315	0.0509993	0.1439013	0.0690604	0.9751620

0	0.2548542	0.4909687	0.7734827	1.0188541	0.7132983	0.9284073	0.0540674	0.1359881	0.0636152	1.0739927
50	0.2672937	0.4871322	0.6624320	0.9989190	0.7473328	0.9391015	0.1629710	0.0868641	0.0263392	0.9293678
100	0.2216135	0.5031313	0.7132697	1.0766772	0.7929561	0.7578919	0.2392329	0.0990614	0.0308296	0.9464264
150	0.2236006	0.4587364	0.6911144	0.9829725	0.7482899	0.5418799	0.3360352	0.0828108	0.0290889	0.9618806
200	0.1619158	0.4575594	0.7466092	1.0390546	0.6555444	0.3118352	0.3090041	0.1201930	0.0415957	1.0790009
250	0.2206076	0.5088027	0.7388875	1.0575049	0.5905202	0.2687327	0.2979467	0.1299877	0.0266982	1.0134102
300	0.1914806	0.4674761	0.6626350	0.9185501	0.5346717	0.2432556	0.3281620	0.1104274	0.0310026	0.9143261
350	0.2194742	0.4785876	0.6113711	1.0576052	0.5350857	0.1988325	0.3094256	0.1098569	0.0346948	0.9643804
400	0.2826826	0.5099178	0.7409805	1.0121547	0.5200336	0.1729773	0.3640581	0.0781924	0.0333846	0.9543830
450	0.1950855	0.5134545	0.7421034	0.8921825	0.4871941	0.1662720	0.3858680	0.1180523	0.0397543	0.9705779
500	0.2005674	0.4320982	0.7178309	0.9829414	0.4531551	0.1561445	0.3276395	0.1384493	0.0365303	0.9843452
550	0.2085571	0.4385079	0.6680622	0.9825267	0.3394502	0.1905285	0.2659850	0.1347449	0.0500533	1.0337893
600	0.2212062	0.5466803	0.7058494	0.9423369	0.2215432	0.2735572	0.1506490	0.1456656	0.0564919	0.9170801
650	0.2162067	0.4618688	0.7108513	1.0275499	0.1966282	0.5632237	0.0791050	0.1023209	0.0478120	0.9380264
700	0.1789901	0.4670091	0.6876231	1.0369917	0.2771185	0.8745324	0.0632144	0.1115117	0.0570695	0.9529445
750	0.2442036	0.4465112	0.7568215	0.9781021	0.4281993	1.0425235	0.0462219	0.0841581	0.0738754	0.9727911
800	0.2173436	0.4806558	0.6638937	1.0220856	0.5104802	0.9743613	0.0369162	0.1183176	0.0513244	0.9937714
850	0.2907495	0.5022847	0.6503248	1.0353901	0.5311993	0.9284215	0.0304348	0.1090332	0.0432433	0.9786047
900	0.2918950	0.4628636	0.7470967	1.0071279	0.5920018	1.0292329	0.0396214	0.1208811	0.0436326	1.0124902
950	0.1903016	0.4734922	0.7419044	0.9910836	0.6018275	0.9744720	0.0470040	0.1098995	0.0522754	1.0018960
1000	0.2711543	0.4877250	0.6910688	0.9751618	0.6651231	1.0150859	0.0666918	0.1310696	0.0595849	0.9195433

0	0.2548542	0.4909687	0.7734827	1.0188541	0.7132983	0.9284073	0.0540674	0.1359881	0.0636152	1.0739927
50	0.2163655	0.4979110	0.6444094	0.9548173	0.6534004	0.9472182	0.0643941	0.1298930	0.0636255	0.6808156
100	0.2199183	0.4491227	0.7248817	1.0256703	0.5790631	0.9462814	0.0539453	0.1305765	0.0867359	0.4722750
150	0.1989753	0.4279201	0.7397383	0.9777774	0.6032218	1.0171412	0.0744981	0.1326025	0.2153455	0.3457957
200	0.1693303	0.3938323	0.7348303	0.9415380	0.6131039	1.0615073	0.0662873	0.2178115	0.3441128	0.3031195
250	0.2281309	0.4041832	0.7565596	1.0033754	0.6321482	0.9361444	0.1393961	0.3043820	0.4646724	0.3178399
300	0.3314808	0.4196075	0.7035052	0.9414933	0.6677951	0.8158899	0.2171488	0.4023428	0.5292294	0.2781501
350	0.2977547	0.3990231	0.7377120	0.9831789	0.5703661	0.5298843	0.2696085	0.4865332	0.6122697	0.2893548
400	0.3100797	0.4484817	0.6801670	0.9625621	0.4340274	0.4316955	0.3482382	0.4371536	0.7107342	0.2661473
450	0.3075840	0.4705725	0.6812812	1.0468166	0.3132579	0.2797751	0.3936727	0.6274866	0.7146490	0.2799043
500	0.2364005	0.4823535	0.6994130	1.0284744	0.2467115	0.1882648	0.4825344	0.5135624	0.6334534	0.2999476
550	0.1839409	0.5119863	0.7468795	0.9567911	0.1609697	0.1150245	0.4807848	0.5293303	0.5017571	0.5329724
600	0.1824496	0.4566961	0.7417965	1.0673319	0.0889859	0.0944228	0.5033184	0.5273652	0.3045737	0.7927610
650	0.2161610	0.3857107	0.7951119	1.0430580	0.0505065	0.0497109	0.4414960	0.3852155	0.2085712	0.9881216
700	0.3255949	0.3941856	0.6809327	1.1490246	0.0299928	0.0749666	0.3665188	0.3248361	0.1209159	1.0347541
750	0.2946859	0.4278161	0.7298026	1.0754687	0.0303022	0.1027412	0.3344991	0.2036845	0.0757868	0.9727156
800	0.3360586	0.4274175	0.6885130	0.9494992	0.0396678	0.1438024	0.2161693	0.1592171	0.0652344	0.9977387
850	0.3441039	0.4558121	0.6927131	1.0294171	0.0754672	0.4113194	0.1478037	0.1456490	0.0441854	0.9993250
900	0.2613769	0.5185416	0.6936591	0.8981527	0.1881824	0.5728213	0.1065344	0.1479271	0.0525204	1.0733736
950	0.1891896	0.5438428	0.6242155	1.0000743	0.2986247	0.8091300	0.1023404	0.1024273	0.0279204	0.9884144
1000	0.1794212	0.5538786	0.6901042	0.9808465	0.4665161	0.8759978	0.0761810	0.0803073	0.0333074	0.9862334

0	0.2548542	0.4909687	0.7734827	1.0188541	0.7132983	0.9284073	0.0540674	0.1359881	0.0636152	1.0739927
50	0.2789756	0.4818581	0.8137465	0.9003358	0.6602420	0.9566178	0.0661346	0.1203193	0.0230617	1.0331442
100	0.2163237	0.3828988	0.8424613	0.9108395	0.6294167	0.9214574	0.0453327	0.0643501	0.0140529	1.0675250
150	0.3183053	0.3649156	0.8813077	0.9780729	0.6506901	0.9476939	0.0496730	0.0773734	0.0133960	0.9791887
200	0.3953662	0.2829973	0.8561742	1.0963602	0.5975065	0.9459704	0.0457002	0.0882241	0.0084762	0.9426266
250	0.4521116	0.3677777	0.8372614	1.1411461	0.5540018	1.0401575	0.0390165	0.1006454	0.0082957	1.0623665
300	0.4146840	0.3473720	0.8788241	1.0829831	0.5366003	1.0081879	0.0480149	0.0591590	0.0072192	1.0662845
350	0.4632043	0.2283880	0.9079481	1.0001237	0.6031730	1.1273133	0.0199202	0.0406994	0.0125171	1.0143695
400	0.5966143	0.2922367	0.8996063	0.9933546	0.5818785	0.9645315	0.0300871	0.0591434	0.0133718	1.0812909
450	0.6213721	0.3358426	0.8832154	1.0334647	0.5902715	0.9009476	0.0431025	0.0991939	0.0093707	1.0274447
500	0.6067580	0.3133111	0.9546555	1.0004069	0.6217292	0.9780595	0.0412851	0.0913802	0.0131609	1.0686096
550	0.5711362	0.2972678	0.7939624	1.0213406	0.6366518	1.0376702	0.0476571	0.0800533	0.0411612	1.0711046
600	0.5995798	0.3214532	0.7526306	0.9629794	0.6707580	1.0231058	0.0480554	0.1269091	0.0584682	1.0995735
650	0.5542030	0.3895341	0.7342708	0.8963850	0.6506800	0.9648212	0.0467829	0.1686347	0.0784264	1.0721192
700	0.5040920	0.3956312	0.6442245	0.8897113	0.6987463	0.9559202	0.0935764	0.1691262	0.0712310	0.9791318
750	0.3970123	0.4891911	0.6679620	0.9860279	0.6488811	0.8864763	0.0680257	0.1564478	0.0726280	1.0845997
800	0.2167688	0.5403233	0.6407620	1.0662219	0.5961642	0.9369195	0.0737280	0.1562561	0.0485016	1.1365044
850	0.1434991	0.5583790	0.6906466	1.0360910	0.5369871	0.9990872	0.0882507	0.1479126	0.0376914	1.0437505
900	0.1230339	0.5384940	0.6670734	1.0281818	0.6007404	1.1470940	0.0716760	0.1331311	0.0182138	1.0264576
950	0.1280541	0.4109561	0.6626559	1.0124436	0.6467611	1.0960918	0.0510394	0.0819216	0.0325290	1.0619660
1000	0.2618409	0.4613167	0.7222045	1.0404057	0.7205405	1.0150549	0.0411843	0.0824700	0.0432435	0.9871142

0	0.2548542	0.4909687	0.7734827	1.0188541	0.7132983	0.9284073	0.0540674	0.1359881	0.0636152	1.0739927
50	0.2590917	0.2882731	0.7902510	1.1076015	0.6656330	1.0177929	0.0472371	0.1152273	0.0560560	1.0442983
100	0.4407763	0.2615276	0.6832135	0.9657555	0.6066789	0.9380708	0.0551633	0.1433888	0.0667041	0.9468757
150	0.5080909	0.2335609	0.7397717	1.0342167	0.6844469	0.9558889	0.0355260	0.1283442	0.0650350	0.9761140
200	0.6528906	0.1979446	0.7090440	1.0307127	0.6679396	0.8969646	0.0588389	0.1084450	0.0656727	0.8609029
250	0.6137232	0.2079019	0.6797920	1.0062569	0.6575260	0.9725108	0.0660167	0.0964567	0.1064311	0.8922602
300	0.6866263	0.2084869	0.6535294	0.9616032	0.6759862	0.9267739	0.0756323	0.0984573	0.1141307	0.9377139
350	0.6939745	0.2443170	0.6371207	1.0091620	0.5995710	1.0075178	0.0581276	0.0929408	0.0903075	0.9497232
400	0.6247498	0.2638278	0.7313217	1.0500156	0.6424902	0.9877941	0.0579425	0.1314038	0.0948741	1.0229426
450	0.4994951	0.2704316	0.8235907	1.0925948	0.6129910	0.9806142	0.0475915	0.1348989	0.0739934	0.9570057
500	0.5492514	0.2330118	0.8131741	1.0612889	0.6398243	0.9846532	0.0665970	0.1124864	0.0778343	1.0390258
550	0.7243077	0.2846921	0.7518282	0.9730062	0.7128006	0.9854323	0.0895826	0.0943900	0.0684279	1.0922096
600	0.5198131	0.3325216	0.7605199	0.9721204	0.6186038	1.0361380	0.0672646	0.1567270	0.0603739	1.0017389
650	0.4431875	0.3965541	0.6961936	1.0144013	0.6555750	1.0925416	0.1225158	0.1306542	0.0780069	0.9451935
700	0.3361867	0.4111316	0.6060801	0.9837253	0.6755590	0.9504509	0.0746666	0.1397980	0.0768776	0.9891902
750	0.2496381	0.4944700	0.6592727	1.0742857	0.5728595	0.9755899	0.0771816	0.1256064	0.0518614	0.9296926
800	0.2434193	0.4280504	0.7009302	0.9547636	0.5514596	0.9828411	0.0484639	0.1136029	0.0639616	0.8864118
850	0.2552084	0.4720777	0.6691580	0.9010685	0.6534807	1.0429157	0.0433618	0.1194530	0.0585523	1.0313967
900	0.2053767	0.5088350	0.7374786	0.9543772	0.6720298	1.0164142	0.0469637	0.1294917	0.0523275	1.0281575
950	0.2136900	0.3776776	0.7183267	1.0675223	0.6817441	1.0733086	0.0887455	0.1206295	0.0230636	1.0402935
1000	0.2782849	0.3759690	0.7144619	1.0239679	0.6741372	1.0295697	0.0660078	0.1167220	0.0333433	1.0566937

0	0.2548542	0.4909687	0.7734827	1.0188541	0.7132983	0.9284073	0.0540674	0.1359881	0.0636152	1.0739927
50	0.3002148	0.2756385	0.7780652	0.9614731	0.6087597	0.7428687	0.0855886	0.1566005	0.0539919	0.9991540
100	0.6787411	0.1559954	0.7442629	1.0608979	0.5120787	0.4059578	0.0518098	0.0918715	0.0872115	0.9869744
150	0.7637665	0.1794675	0.7319391	1.0212658	0.4046599	0.3770182	0.0539192	0.1340967	0.1326393	1.0574882
200	0.7364627	0.1534229	0.6798792	1.0919658	0.2527527	0.2911756	0.0527910	0.2059487	0.1522440	1.0468753
250	0.7952815	0.1161180	0.6502874	1.0025177	0.2018172	0.2599982	0.0559700	0.1776242	0.1776841	0.9711584
300	0.8449944	0.1101052	0.6814256	1.0795593	0.1519784	0.3212720	0.0808046	0.2451852	0.2692805	0.9454673
350	0.9711753	0.1092971	0.7699251	1.0144521	0.1702173	0.3359342	0.1573515	0.3206887	0.2929927	1.0080491
400	0.8824959	0.0953413	0.6933353	1.0085003	0.1341291	0.2274421	0.2234884	0.3379593	0.3517365	0.9207628
450	0.8895248	0.1421154	0.6310386	1.0292975	0.1232831	0.1592810	0.2977535	0.3299532	0.3236027	0.9675927
500	0.9524078	0.1708588	0.5868553	0.9356964	0.0969317	0.1096397	0.2813307	0.3682004	0.4111773	1.0844338
550	0.9178291	0.3034779	0.5990784	1.1094748	0.0637826	0.1683254	0.2451710	0.3006640	0.2414987	0.9880951
600	0.6367201	0.4383834	0.7181432	1.0160124	0.0841152	0.2930839	0.2422595	0.3020742	0.1880588	0.9870739
650	0.3796971	0.4686721	0.7479202	0.9899338	0.1186683	0.2728526	0.2793086	0.2849375	0.1100316	0.9628433
700	0.2695397	0.5476850	0.6344254	1.0046388	0.1275121	0.3454136	0.1944147	0.1560449	0.0603709	0.9761077
750	0.1370588	0.5911078	0.6954637	0.9573145	0.1455715	0.4828767	0.1058747	0.1184543	0.0432739	1.0229091
800	0.1126232	0.4825258	0.6756463	0.9968261	0.2605324	0.6588039	0.0851730	0.1078739	0.0549113	0.9963314
850	0.1422330	0.5401332	0.6410069	1.0128638	0.3270416	0.8354157	0.0371801	0.1283098	0.0489009	1.0056700
900	0.2027881	0.5271866	0.6988161	0.9618762	0.4536748	1.0599194	0.0408602	0.1382598	0.0396276	0.9913303
950	0.1408281	0.5588805	0.6949644	1.0104591	0.5883886	1.0535232	0.0255460	0.1118910	0.0434183	0.9974725
1000	0.1551231	0.5220535	0.6668819	1.0154754	0.6022302	0.9712974	0.0414773	0.1204540	0.0479463	0.9845558

0	0.2548542	0.4909687	0.7734827	1.0188541	0.7132983	0.9284073	0.0540674	0.1359881	0.0636152	1.0739927
50	0.1149208	0.4364480	0.8246674	1.1843299	0.6927740	1.0368277	0.1220234	0.1030681	0.0409756	1.0034222
100	0.0700255	0.3909626	0.8773185	1.0417972	0.7913721	0.9499621	0.1481085	0.1283721	0.0236362	0.9633059
150	0.0393067	0.3539978	0.8977638	0.9958556	0.7368598	0.8290027	0.1569514	0.0916137	0.0223884	1.0130368
200	0.0557699	0.3151094	0.8727651	0.9889255	0.6705001	0.7517322	0.1753984	0.1016630	0.0237971	0.9820714
250	0.0642342	0.3214131	0.9694768	0.8810278	0.6556905	0.7235984	0.1967424	0.0905101	0.0370722	1.0113848
300	0.0945978	0.3333427	0.9581230	1.1134434	0.5524715	0.6862366	0.1717959	0.1174981	0.0367711	0.9921886
350	0.0692740	0.3274073	0.9335094	0.9897176	0.5294264	0.7809674	0.1793930	0.1188905	0.0278150	1.0452327
400	0.1065919	0.2836856	1.0000162	1.0788379	0.5827916	0.6358400	0.2258036	0.1057320	0.0346263	1.0464223
450	0.1381217	0.2704953	1.0411219	1.0503304	0.5104965	0.4930697	0.2207362	0.0991442	0.0231349	1.0891083
500	0.0946014	0.2246922	0.9025228	0.9672536	0.4806076	0.3598578	0.2395292	0.1332578	0.0243414	1.0161034
550	0.3918208	0.2729967	0.7928592	0.9812738	0.3951751	0.3810432	0.1439249	0.1155391	0.0719453	0.9974780
600	0.4759649	0.3692265	0.7096998	0.9048244	0.3515600	0.5922692	0.0832191	0.1534935	0.0749641	1.1030070
650	0.4462427	0.3765478	0.6976387	0.9882334	0.3657466	0.8335123	0.0688333	0.1285759	0.0615258	0.9578056
700	0.2475961	0.4936952	0.6924296	1.0747189	0.4098994	0.9202457	0.0440982	0.1114853	0.0645375	0.9364679
750	0.2427817	0.4216308	0.7474328	1.0980697	0.4349792	0.8813454	0.0488569	0.1135454	0.0627642	1.0214196
800	0.2800168	0.4564492	0.6993244	1.0061452	0.5148753	1.0848162	0.0695827	0.1183516	0.0628458	0.9339760
850	0.2395916	0.5293020	0.7391779	1.0543852	0.5533191	1.0345949	0.0575492	0.1644353	0.0460193	0.9598021
900	0.2195318	0.5058039	0.7708946	0.9919124	0.5974380	1.0176931	0.0689982	0.1204999	0.0486899	0.9172274
950	0.2259189	0.4463254	0.7509258	0.9767227	0.6049817	0.9633721	0.0604157	0.0920864	0.0660116	0.9147878
1000	0.2735464	0.3676349	0.7100703	0.9597797	0.6414353	0.9360133	0.0654461	0.1651202	0.0589976	0.9250363
