YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W
0.0000000	0.8883671	0.4398717	0.9790604	0.3132204	0.5868791	0.9477612	0.0000000	0.5516507	0.9889873
0.6471171	0.9610489	0.0000000	1.0244598	0.3411653	0.6207745	0.9368547	0.9865050	0.0000000	1.0400277
0.7011889	0.9867588	0.0000000	1.0405364	0.2977055	0.5789123	1.0901566	0.9623744	0.0232074	0.0000000
0.5010216	0.7853834	0.5668346	1.0153905	0.3429044	0.0000000	0.0000000	0.7170316	0.6209738	1.0367215
0.5852348	0.8914865	0.5048666	0.9410718	0.2573267	0.5481359	0.9287466	1.1104064	0.0000000	0.0000000
