"Time"	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C	YDR259C
250	0.0774580	0.4184687	0.9472293	0.5574238	0.6974987	0.7373968	0.0644917	0.9147256	0.0810008	0.9900029
300	0.0733276	0.3277006	0.9978852	0.6399808	0.7898475	0.7315655	0.0951076	0.8859029	0.0704208	0.9848265
350	0.0648041	0.3708567	0.9693047	0.6106804	0.8681384	0.6236145	0.0988410	0.8606131	0.0764638	0.9885264
400	0.0574777	0.3861661	0.9825079	0.5890225	0.7277475	0.7564159	0.1055091	0.8748281	0.0672731	1.0261971
450	0.0551443	0.3776599	0.9292916	0.6003770	0.8320594	0.7065778	0.1132501	0.8170903	0.1003993	0.9648960
500	0.0871026	0.3800870	0.9466438	0.6451066	0.7690858	0.7290948	0.1176321	0.8604571	0.1191692	0.9348134
550	0.1050721	0.3543446	0.9826345	0.6198843	0.7209053	0.8540065	0.2433479	0.9229318	0.1041605	1.0343748
600	0.0791611	0.3454333	1.0153114	0.5975325	0.7060067	0.8381229	0.2646054	0.9193231	0.0986112	1.0290171
650	0.0899375	0.3690948	0.9207776	0.5485547	0.6480302	0.7945483	0.2865800	0.9480251	0.0925650	1.0322856
700	0.0641453	0.3642033	1.0344571	0.5552500	0.6935229	0.8333208	0.3160004	1.0015396	0.0736283	0.9485423
750	0.0725735	0.3823161	0.9960415	0.5677654	0.7157918	0.7716129	0.3489383	0.9546987	0.0580761	1.0070928
800	0.0943532	0.3928896	1.0017803	0.5993120	0.7484451	0.8232525	0.3322842	0.9423250	0.0956487	0.9947091
850	0.0794443	0.4121118	0.9973614	0.5719580	0.6486633	0.7078159	0.3317566	0.9136021	0.0770725	1.0276169
900	0.0778904	0.3981461	0.9239369	0.5145140	0.7026959	0.7923693	0.3408482	0.9194236	0.0588188	0.9890741
950	0.0701672	0.3802883	0.9911499	0.5638989	0.7137751	0.7870258	0.3226261	0.8628678	0.1023602	0.9649306
1000	0.0695151	0.3612404	1.0277473	0.5680876	0.6825860	0.7876224	0.3049512	0.8530190	0.0996672	0.9150436

0	0.1191749	0.4014307	0.9462332	0.5861684	0.7444800	0.6783669	0.4016657	0.9495441	0.1114993	1.0197318
50	0.3266782	0.3315172	0.9772779	0.5924382	0.5993507	0.8496276	0.3002890	0.8551827	0.0746339	0.9647094
100	0.3880005	0.3675107	0.9910419	0.4702893	0.5880753	0.7471023	0.3258228	0.9344117	0.0768170	1.0040612
150	0.3976354	0.3635937	0.9548958	0.5465645	0.5983249	0.8126922	0.3085196	0.9491426	0.0618149	1.0152225
200	0.4016795	0.2993353	1.0212362	0.5157199	0.5623249	0.7932818	0.3011416	0.9178933	0.0660803	0.9361488
250	0.3902762	0.3250215	0.9593238	0.4752233	0.6172960	0.7804165	0.2505523	0.8579996	0.0890443	1.0118118
300	0.3959070	0.3474411	1.0093376	0.5333448	0.7000567	0.7094898	0.3147868	0.8238446	0.0926551	0.9761774
350	0.3844912	0.3525629	1.0058307	0.5685832	0.6561951	0.7695833	0.3177024	0.8732656	0.0927738	1.0599246
400	0.4452325	0.3958051	0.9790092	0.5298435	0.7390632	0.8260758	0.3247842	0.8488695	0.0875914	1.0572726
450	0.3624665	0.3041483	0.9748323	0.6411935	0.5928020	0.8406723	0.3311054	0.9301365	0.0817952	1.0098780
500	0.4099809	0.3083586	0.9491608	0.5862228	0.6546383	0.8786775	0.3220707	0.9245875	0.0621931	0.9450477
550	0.1240841	0.3598466	1.0015027	0.5371704	0.7961773	0.7733417	0.3122901	0.9208147	0.0730938	0.9794445
600	0.1129946	0.3416881	1.0341323	0.5062058	0.7525254	0.7429860	0.2760377	0.9384706	0.1144467	1.0072641
650	0.0630662	0.3415252	1.0419476	0.5495172	0.8283506	0.7761438	0.3222375	0.9367245	0.0785392	1.0521967
700	0.0571009	0.3100280	1.0273186	0.5915510	0.7631145	0.7474032	0.3274877	0.8086643	0.0812303	0.9717530
750	0.0488022	0.3021437	0.9673951	0.5763771	0.7146609	0.7600630	0.3661396	0.8177884	0.1014940	0.9717624
800	0.0650336	0.3138605	1.0396668	0.5479304	0.6714638	0.7957847	0.3428171	0.7656364	0.0979904	1.0588358
850	0.0430537	0.3651139	1.0125548	0.5297457	0.7602066	0.7222681	0.3636612	0.8878370	0.0696118	1.0780640
900	0.0341850	0.4069192	1.0455672	0.5934643	0.7951979	0.7800324	0.3313850	0.9141577	0.0643864	1.0542019
950	0.0609906	0.3027857	1.0059860	0.5176533	0.8100561	0.7658459	0.3478515	0.8365681	0.0654599	1.0207293
1000	0.0692934	0.3298355	1.0263164	0.6317042	0.7507297	0.8951940	0.3403866	0.8326091	0.0828782	1.0003501

0	0.1191749	0.4014307	0.9462332	0.5861684	0.7444800	0.6783669	0.4016657	0.9495441	0.1114993	1.0197318
50	0.0315794	0.2893624	0.7115190	0.3975332	0.9008887	0.1262997	0.3212494	0.8680544	0.0725269	1.0103915
100	0.0265478	0.2623969	0.6333839	0.4686177	1.0074599	0.1007336	0.2809509	0.9203229	0.0598845	1.0163958
150	0.0542232	0.3435336	0.5817409	0.5455581	0.9493973	0.0869504	0.3383749	0.7952441	0.0642121	1.0066857
200	0.0787081	0.3125811	0.6052841	0.5482683	1.0282705	0.0597917	0.3383835	0.8854325	0.0685468	0.8956927
250	0.0533067	0.3149482	0.6364642	0.5873937	1.0622117	0.0535209	0.3304278	0.9056672	0.0428104	0.9621763
300	0.0541120	0.2891046	0.6295527	0.6170139	0.9376808	0.0638139	0.3731104	0.8543733	0.0618115	0.9986630
350	0.0480277	0.2978862	0.6599011	0.5996004	1.0536302	0.0611920	0.3763089	0.8941325	0.0657678	0.9991555
400	0.0321097	0.3234817	0.6448894	0.5704007	0.9389780	0.0694278	0.3431428	0.9249453	0.0807074	1.0678612
450	0.0323932	0.3223716	0.6201307	0.5663115	1.0076277	0.0726602	0.3476843	0.9068672	0.0581190	1.0568723
500	0.0465925	0.2696885	0.6296178	0.5829912	1.0342149	0.0736216	0.2961711	0.8896220	0.0662483	0.9973257
550	0.1085800	0.4355032	0.8372433	0.7654064	0.9597277	0.6375411	0.3725427	0.8765818	0.0737374	1.0297174
600	0.1034527	0.3882724	0.9244490	0.6405592	0.8803102	0.7712400	0.3714451	0.8075974	0.0733439	0.9893772
650	0.1136578	0.3413157	0.9698241	0.6248086	0.7366478	0.6824244	0.3667543	0.9358425	0.1057987	1.0573126
700	0.0747958	0.3474983	1.0121657	0.6355003	0.7428956	0.6924287	0.3939625	0.9104469	0.0617357	1.0600323
750	0.1020260	0.3577069	1.0656475	0.5881497	0.8119259	0.8086389	0.3343882	0.9247459	0.0697692	1.0186550
800	0.0917836	0.3781840	1.0119838	0.6843182	0.6668998	0.7632266	0.3448421	0.9370318	0.0819652	1.0598126
850	0.0642987	0.3690287	0.9460059	0.5422079	0.6468976	0.8390767	0.3556885	0.9246217	0.0722619	0.9501257
900	0.0646801	0.3783821	1.0504746	0.5993451	0.7575783	0.7256773	0.3314696	0.9133506	0.1015492	0.9744539
950	0.0726492	0.3763946	1.0097471	0.6287181	0.6980125	0.6918929	0.3474852	0.9292507	0.0954842	0.9877551
1000	0.0758522	0.3715410	0.9595186	0.5221138	0.7507852	0.7921266	0.3825146	0.9272404	0.0951720	0.9874283

0	0.1191749	0.4014307	0.9462332	0.5861684	0.7444800	0.6783669	0.4016657	0.9495441	0.1114993	1.0197318
50	0.0806383	0.3832773	0.9166784	0.5852456	0.2054708	0.7718309	0.1687754	0.7582811	0.0321620	0.9983526
100	0.1028476	0.4190795	0.9544288	0.3117997	0.1005365	0.8747546	0.1309705	0.7880981	0.0220673	1.0451258
150	0.0932728	0.3630366	0.9672759	0.1063655	0.0745284	0.9274217	0.1347890	0.8462270	0.0168307	1.0163164
200	0.1072961	0.3524957	1.0615246	0.0849068	0.0900852	0.9113646	0.1263024	0.9576262	0.0177717	0.9916911
250	0.0904825	0.3257802	1.0545361	0.0793963	0.0741779	0.9422909	0.1049821	0.9523891	0.0233604	1.0485969
300	0.0625784	0.3122613	0.9806617	0.0774032	0.0559314	0.9055443	0.1247669	0.8101493	0.0175214	1.1027653
350	0.0437959	0.3042911	1.0019011	0.0653583	0.0602813	0.9550896	0.1029969	0.8223639	0.0127536	1.0287589
400	0.0565001	0.3483908	0.9959669	0.0912370	0.0642149	0.9670989	0.0802066	0.8925270	0.0161801	1.0210174
450	0.0494903	0.3555967	0.9661530	0.0633166	0.0576919	0.8655416	0.0912604	0.8860524	0.0143685	0.9783920
500	0.0630946	0.3780508	0.9937355	0.0730365	0.0541774	0.8856309	0.1322595	0.8470410	0.0084885	1.0036480
550	0.0748919	0.3264178	0.9692890	0.0808788	0.4916092	0.9566396	0.2612082	0.9295165	0.0762174	1.0274097
600	0.0489089	0.3247865	0.9918942	0.2499775	0.5468802	0.7996674	0.3783213	0.9421569	0.1098114	0.9419974
650	0.0453286	0.3569235	0.9868891	0.4401081	0.5963256	0.7834602	0.4080077	0.9733420	0.1028234	1.0479328
700	0.0791271	0.3775243	0.9349175	0.5476160	0.6420622	0.7836284	0.3175581	0.9778009	0.1079624	0.9779496
750	0.0506140	0.3825753	0.9384840	0.5378128	0.6882800	0.8030106	0.3680447	0.9356335	0.1003060	0.9951278
800	0.0580339	0.3553059	1.0387616	0.5259618	0.6809260	0.7301001	0.3693993	0.8601861	0.1029114	1.0243681
850	0.0483729	0.3000059	0.9423230	0.5124872	0.6465231	0.7963214	0.3634316	0.8060260	0.0893516	0.9874921
900	0.0687661	0.3828451	0.9847218	0.4989991	0.7055081	0.7963898	0.3913806	0.8559871	0.0917510	0.9751290
950	0.0656007	0.4594919	0.9416559	0.5429925	0.7380907	0.7649553	0.3692598	0.9102107	0.1009202	0.9004643
1000	0.0786163	0.3853352	0.8560678	0.5517251	0.8108358	0.7011219	0.3482298	0.9616740	0.0878481	1.0881974

0	0.1191749	0.4014307	0.9462332	0.5861684	0.7444800	0.6783669	0.4016657	0.9495441	0.1114993	1.0197318
50	0.1071732	0.3615591	0.6254663	0.6433004	0.8904185	0.0623957	0.3325539	0.8911521	0.0968390	0.9767723
100	0.1812634	0.5307102	0.4135231	0.8421618	0.9516699	0.0091468	0.3756313	0.8835869	0.0934750	0.9812383
150	0.3825032	0.5812710	0.3407043	0.9162228	1.0057854	0.0019411	0.4076582	0.8789053	0.0996408	0.9414236
200	0.5127689	0.6923265	0.2894834	0.9782073	1.1135391	0.0119775	0.3837792	0.9176511	0.1148823	0.9504478
250	0.5900927	0.7468144	0.2832541	1.0050102	1.0899283	0.0072536	0.3311369	0.9082475	0.0720259	0.9865088
300	0.7129949	0.7479958	0.3170027	0.9615770	1.0008507	0.0060581	0.4252487	0.8490403	0.1179225	0.9996862
350	0.7152369	0.7304022	0.2883254	1.0236159	0.9606696	0.0056459	0.4067904	0.8530733	0.1243993	1.0946376
400	0.6873800	0.7484792	0.2939441	0.9330032	0.9377819	0.0068663	0.3472664	0.9685548	0.0973868	0.9916769
450	0.7691896	0.8088839	0.3409272	0.9566517	1.0222708	0.0024460	0.3297415	1.0294031	0.0533540	0.9776687
500	0.8086620	0.8033000	0.3128488	0.9633669	1.0514041	0.0083302	0.3661272	0.9539758	0.0699452	1.0388393
550	0.6357670	0.6946630	0.6589861	0.9040850	0.9562485	0.7313135	0.3293191	0.9214367	0.0545329	0.9137271
600	0.4656750	0.5166842	0.8555279	0.7315752	0.9034228	0.7774838	0.3449575	0.9644283	0.0395028	1.0159161
650	0.2840338	0.5184248	0.9527237	0.6915517	0.7802062	0.7953324	0.3451347	1.0004134	0.0738688	1.0634188
700	0.2089050	0.4082335	0.9753229	0.6403030	0.7687875	0.7711614	0.2815721	0.9461421	0.0818596	0.9874394
750	0.1547550	0.4060902	0.8989267	0.6233637	0.7067131	0.8307336	0.2902542	1.0027456	0.0709665	1.0481079
800	0.1514230	0.4023309	0.8841193	0.6410633	0.7190970	0.7960163	0.2951446	0.9747099	0.0919816	1.0431942
850	0.1240661	0.3676846	0.9175571	0.5812984	0.6616176	0.7374960	0.3132876	0.8877704	0.0571720	1.0241080
900	0.1156306	0.3626705	0.9841387	0.5780629	0.7093078	0.7559654	0.3272677	0.9136198	0.0859909	0.9828763
950	0.1047117	0.3432708	0.9802979	0.6288927	0.6573356	0.8024343	0.3312448	0.8988882	0.0790923	1.0215103
1000	0.0614023	0.3565711	0.9592430	0.5795541	0.6456912	0.8223939	0.3760217	0.8109350	0.0738061	1.0271147

0	0.1191749	0.4014307	0.9462332	0.5861684	0.7444800	0.6783669	0.4016657	0.9495441	0.1114993	1.0197318
50	0.0707609	0.3156548	0.9275624	0.6135059	0.7065044	0.8626174	0.1281913	0.9018273	0.0474148	0.7731218
100	0.0673440	0.3297049	0.9858765	0.5813795	0.7313126	0.7760550	0.0635837	0.8921341	0.0523826	0.6931602
150	0.1029782	0.3119582	0.9397219	0.5547227	0.5902745	0.8255034	0.0715048	0.9171089	0.0557569	0.6439247
200	0.0604651	0.3216946	0.9659436	0.5055923	0.6865675	0.8407894	0.0640947	0.8751712	0.0770164	0.6829865
250	0.0577677	0.3575956	0.9695793	0.4661803	0.6139249	0.8343976	0.0511734	0.9298083	0.0783654	0.7013240
300	0.0805029	0.3778164	0.9339866	0.4812351	0.6076473	0.8618811	0.0501004	0.8964477	0.0700908	0.6994156
350	0.0697044	0.3757075	1.0055941	0.4615296	0.6868280	0.8334677	0.0621154	0.9252183	0.0342089	0.6640269
400	0.0822472	0.3614963	0.9587468	0.5043695	0.7143931	0.8824859	0.0569940	0.9455494	0.0334820	0.6697118
450	0.0774252	0.3091711	1.1067867	0.4301778	0.6102554	0.8676782	0.0614319	0.9582228	0.0509302	0.6744654
500	0.0474438	0.3662116	1.0249200	0.4313892	0.4999097	0.8591959	0.0470368	0.8781957	0.1012785	0.6043020
550	0.0400058	0.3512688	1.0993445	0.4641345	0.5915380	0.9246689	0.2998330	0.8817794	0.1058023	0.8389207
600	0.0467592	0.3458481	1.0472371	0.4819973	0.5813856	0.8286356	0.3578782	0.9016798	0.1025528	0.8965505
650	0.0904303	0.3714087	0.9440010	0.5744420	0.6822700	0.7364403	0.3029777	0.8725571	0.1065342	0.9470523
700	0.0606509	0.3506395	0.9528316	0.5571558	0.7832766	0.8263609	0.3088551	0.8561508	0.1051370	1.0556006
750	0.0895347	0.3924751	1.0006938	0.6073426	0.7551325	0.7914532	0.3086671	0.8570887	0.0802672	1.0204215
800	0.0865855	0.3479375	0.9338026	0.6332392	0.7215752	0.7622827	0.3419121	0.8930441	0.0908386	0.9986036
850	0.0854558	0.3682745	0.9607596	0.5691103	0.8210222	0.7631660	0.3539484	0.8611145	0.0758979	0.9859480
900	0.0787172	0.3870177	1.0329320	0.5748333	0.7678262	0.7623527	0.3166815	0.9425136	0.0746891	0.9901894
950	0.0536265	0.3240629	1.0217192	0.5727757	0.7554197	0.8344136	0.3000889	0.9884285	0.0761103	0.9986946
1000	0.0668778	0.3330633	1.0344129	0.6158314	0.6303801	0.8301265	0.2637631	0.8937558	0.0966599	0.9756302

0	0.1191749	0.4014307	0.9462332	0.5861684	0.7444800	0.6783669	0.4016657	0.9495441	0.1114993	1.0197318
50	0.1475146	0.1168866	1.0532516	0.7273350	0.7780629	0.7774498	0.2903771	0.8903039	0.0776734	1.0173172
100	0.1497013	0.0375211	0.9598060	0.8620259	0.7591600	0.6712099	0.2866989	0.7162084	0.0880410	0.9420707
150	0.1230353	0.0143445	1.0497456	0.8901914	0.7811460	0.8045646	0.2827267	0.5932043	0.1125850	0.9648761
200	0.1015395	0.0138448	1.0592589	0.8584269	0.8050784	0.8554388	0.3057900	0.5735542	0.1622898	0.8601187
250	0.1012592	0.0125220	0.9802316	0.8876303	0.7678990	0.7792453	0.3208117	0.5089233	0.1688451	0.9825790
300	0.1483122	0.0134019	0.9542879	0.8164753	0.7966305	0.7900822	0.3377885	0.4842552	0.2141236	0.9814922
350	0.1393179	0.0062857	0.9280322	0.8715821	0.7416153	0.6843204	0.3228190	0.4325295	0.2295015	0.8770160
400	0.1098207	0.0053065	1.0191554	0.8714225	0.7124177	0.7768153	0.4243422	0.4657353	0.3099959	1.0067322
450	0.1183933	0.0031907	0.9474348	0.7801385	0.7191388	0.8169342	0.4043049	0.4401748	0.2946345	1.0008533
500	0.1321936	0.0020752	0.9014234	0.8252766	0.6489066	0.8389386	0.4083210	0.3969723	0.2789416	1.1045716
550	0.0425053	0.2745715	0.8333404	0.5985169	0.6630048	0.7279512	0.5545803	0.4902594	0.2855643	1.0295502
600	0.0562695	0.4106953	0.8113770	0.6841817	0.7236652	0.6303983	0.4900403	0.7124520	0.2212316	0.9886396
650	0.0732082	0.3388357	0.8845695	0.5853910	0.7123246	0.7243341	0.3708476	0.8787171	0.1833702	0.9881782
700	0.0646575	0.3315506	0.9287668	0.6034799	0.6812937	0.7811264	0.3671797	0.8818606	0.1209020	1.0034789
750	0.0711607	0.3747251	0.9299906	0.5836337	0.7486680	0.8087985	0.4314101	0.8729620	0.1078245	1.0520572
800	0.0935637	0.3818733	0.9757503	0.5877404	0.7954859	0.7686175	0.3943571	0.8628753	0.0801345	0.9795523
850	0.1036570	0.3768322	0.9634548	0.5827297	0.6837444	0.7423087	0.3704255	0.9178214	0.1229025	0.9698166
900	0.0835279	0.3451022	0.9481253	0.5500934	0.6556315	0.7960377	0.3740475	0.8899251	0.0996536	0.9724750
950	0.0674722	0.3464544	1.0117862	0.5508493	0.6460790	0.8259571	0.3444683	0.9331560	0.0982592	0.9217798
1000	0.0469930	0.3131945	0.9173903	0.5740181	0.6955735	0.7676588	0.3027485	0.8561774	0.0938455	0.9085358

0	0.1191749	0.4014307	0.9462332	0.5861684	0.7444800	0.6783669	0.4016657	0.9495441	0.1114993	1.0197318
50	0.0492235	0.3271971	1.0673796	0.5366345	0.7551463	0.7397568	0.3568333	0.8197626	0.0347106	1.0654103
100	0.0436312	0.2933646	1.0153544	0.5797770	0.7775866	0.8197634	0.3631187	0.8155887	0.0513547	1.0320379
150	0.0375478	0.3023787	1.0268508	0.5849789	0.6654194	0.7694814	0.3474496	0.9262443	0.0417340	0.9939179
200	0.0524589	0.3217021	0.9827820	0.5806461	0.6580513	0.8212363	0.3297419	0.9910287	0.0236458	0.9968010
250	0.0526039	0.3194961	0.9879896	0.5756712	0.7414792	0.7609520	0.3192863	0.9795373	0.0195123	0.9303279
300	0.0462548	0.3187322	0.9213747	0.5599988	0.7162574	0.8260476	0.3053638	0.9542467	0.0388441	0.9304044
350	0.0485564	0.3596027	0.9873879	0.5205510	0.6209385	0.9016268	0.3212065	1.0065384	0.0349751	0.9449926
400	0.0446668	0.4012523	1.1607959	0.5187888	0.7002700	0.6981960	0.3551265	1.0131351	0.0325785	0.9192925
450	0.0608779	0.3165533	1.0002339	0.6024856	0.7144178	0.7035211	0.3290171	0.9774962	0.0300945	0.9343492
500	0.0482918	0.3138127	0.9973960	0.5976581	0.7475131	0.7075337	0.3418247	0.9316323	0.0248191	0.9455524
550	0.0333163	0.3162548	0.9620016	0.5848525	0.7144301	0.7313483	0.3444283	0.9090039	0.0659528	0.9823049
600	0.0314943	0.3697959	0.9458226	0.5402028	0.7946388	0.7469928	0.3314355	0.9043351	0.1099865	0.9494996
650	0.0578417	0.4350940	0.8637226	0.6288523	0.7419161	0.7231745	0.2804307	0.8703758	0.0985316	0.9862863
700	0.0941850	0.4477663	1.0232230	0.5825099	0.7362659	0.8018061	0.2912039	0.9131216	0.0939093	1.0082107
750	0.0907887	0.4328376	0.9147325	0.5688991	0.7045694	0.8215045	0.3505816	0.9615911	0.0736761	0.9664026
800	0.0918919	0.3735993	0.9334179	0.5767645	0.6214332	0.7525017	0.3655217	0.8971026	0.0910416	1.0001461
850	0.1077756	0.3789217	0.9061220	0.5642648	0.6823529	0.7702470	0.3233093	0.9339469	0.0939221	0.9701775
900	0.0780235	0.3580967	0.9700231	0.5398174	0.6815166	0.7166940	0.3903666	0.8495994	0.0929255	1.0428717
950	0.0681042	0.3162893	1.1110279	0.4856539	0.6442195	0.7971510	0.3835211	0.8078368	0.1365321	1.0123233
1000	0.0428544	0.3661814	0.9939095	0.5689939	0.7861670	0.7384529	0.3902352	0.8109984	0.1199243	1.1105506

0	0.1191749	0.4014307	0.9462332	0.5861684	0.7444800	0.6783669	0.4016657	0.9495441	0.1114993	1.0197318
50	0.1072845	0.3798842	0.9458043	0.6131002	0.8997384	0.0665315	0.3314151	0.8321597	0.0837890	1.0190446
100	0.1248954	0.4141586	1.0059486	0.7548459	1.0066255	0.0095976	0.3219512	0.8060525	0.0939563	1.0115393
150	0.0778372	0.3783267	1.0634826	0.8501094	0.9815609	0.0014921	0.3225752	0.7200364	0.1287008	1.0322189
200	0.0552552	0.3858575	1.1065110	1.0367072	1.0244070	0.0027501	0.3684272	0.6588494	0.1369231	0.9931138
250	0.0561261	0.3184973	0.9876078	0.8976531	0.9907470	0.0029743	0.3721256	0.7051167	0.1346454	0.9392678
300	0.0674428	0.3238602	1.0703022	0.8527902	0.9963816	0.0005034	0.3811983	0.6971366	0.1078341	1.0080351
350	0.0567142	0.3377831	0.9790466	0.9302688	1.0451969	0.0008136	0.4311460	0.6255293	0.1129520	0.9781790
400	0.0451827	0.3412155	0.9660088	0.9172861	0.9681274	0.0038390	0.4116259	0.6637141	0.1133685	0.8847118
450	0.0517042	0.3096759	0.9980797	0.9290292	0.9513835	0.0002797	0.4550142	0.7152065	0.1227192	0.9415865
500	0.0550759	0.3866425	0.9603728	0.9331857	1.0891455	0.0018227	0.4074796	0.7005836	0.1246196	0.9841775
550	0.0719209	0.3462849	0.8953396	0.8910638	1.0292734	0.6701430	0.3441840	0.8435246	0.1085780	1.0379055
600	0.0746925	0.3790467	1.0192875	0.7834251	0.8808934	0.7578770	0.4203183	0.8326610	0.0812643	1.0147648
650	0.0637242	0.3012492	0.9772072	0.6457653	0.7200902	0.6924625	0.3475894	0.9115782	0.0841525	1.0097660
700	0.0604453	0.3569743	0.9315551	0.6564461	0.7851619	0.8098036	0.3199474	0.9073626	0.0693431	0.9798287
750	0.0615886	0.3962108	0.9691308	0.6711747	0.7782063	0.7241360	0.3495358	0.9890037	0.0708554	0.9598969
800	0.0731897	0.3794795	0.9698174	0.5612897	0.7238279	0.7977323	0.3179490	0.9932607	0.0792887	0.9036906
850	0.0698106	0.4022588	0.8905061	0.5781321	0.7780117	0.6887145	0.3112144	0.9402257	0.0825463	0.9769401
900	0.0959915	0.3969056	0.9117331	0.5246671	0.7349632	0.7793055	0.3585581	0.9238947	0.1212328	1.0305797
950	0.0684214	0.4154452	0.9916915	0.5971675	0.6742006	0.7974836	0.3650677	0.8623320	0.1039035	1.0015668
1000	0.0911075	0.4081336	1.0037178	0.5695075	0.7161367	0.8273476	0.3058349	0.8824278	0.1054173	1.0412831
