YJR060W	YGL096W	YKL043W	YER111C	YLR182W	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W
0.0	0.02685374601443485	0.03230526063078773	0.020016162768743035	0.0	0.026000821121293906	0.01760520993600706	0.01907347809670001	0.02738024487847754	0.026995512534090303
0.0	0.02685374601443485	0.03230526063078773	0.0	0.026082985290002764	0.026000821121293906	0.01760520993600706	0.01907347809670001	0.02738024487847754	0.026995512534090303
0.0	0.02685374601443485	0.03230526063078773	0.020016162768743035	0.026082985290002764	0.026000821121293906	0.0	0.01907347809670001	0.02738024487847754	0.026995512534090303
0.0	0.02685374601443485	0.03230526063078773	0.020016162768743035	0.026082985290002764	0.026000821121293906	0.01760520993600706	0.0	0.02738024487847754	0.026995512534090303
0.0	0.02685374601443485	0.03230526063078773	0.020016162768743035	0.026082985290002764	0.026000821121293906	0.01760520993600706	0.01907347809670001	0.0	0.026995512534090303
0.0	0.02685374601443485	0.03230526063078773	0.020016162768743035	0.026082985290002764	0.026000821121293906	0.01760520993600706	0.01907347809670001	0.02738024487847754	0.0
0.022619074539461433	0.02685374601443485	0.03230526063078773	0.0	0.0	0.026000821121293906	0.01760520993600706	0.01907347809670001	0.02738024487847754	0.026995512534090303
0.022619074539461433	0.02685374601443485	0.03230526063078773	0.0	0.026082985290002764	0.026000821121293906	0.0	0.01907347809670001	0.02738024487847754	0.026995512534090303
0.022619074539461433	0.02685374601443485	0.03230526063078773	0.0	0.026082985290002764	0.026000821121293906	0.01760520993600706	0.01907347809670001	0.0	0.026995512534090303
0.022619074539461433	0.02685374601443485	0.03230526063078773	0.020016162768743035	0.0	0.026000821121293906	0.0	0.01907347809670001	0.02738024487847754	0.026995512534090303
