"Time"	YGL035C	YGL209W	YCR065W	YER040W	YEL009C	YDR259C	YPL177C	YML099C	YKR034W	YCL067C
950	0.6378362	0.4924207	0.7594101	0.5813428	0.6982485	0.1585755	0.1036510	0.9999998	0.9503260	1.0000000
1000	0.6377966	0.4921880	0.7590519	0.5825489	0.6972481	0.1578844	0.1036037	1.0000000	0.9500624	1.0000000

0	0.6392906	0.4917466	0.7589661	0.5834000	0.6978217	0.1574138	0.1035747	1.0000000	0.9503646	1.0000000
50	0.4744227	0.8675475	0.7590660	0.5836431	0.6949173	0.3315351	0.1035747	1.0000000	0.9505964	0.3677877
100	0.2223196	0.9552743	0.7592209	0.5869078	0.6823918	0.3832346	0.1035747	1.0000000	0.9509985	0.2529445
150	0.1160549	0.9757557	0.7597902	0.5955438	0.6697437	0.3985850	0.1035747	1.0000000	0.9526822	0.2320829
200	0.0806443	0.9805453	0.7611684	0.6050809	0.6656842	0.4031427	0.1035747	1.0000000	0.9559553	0.2282933
250	0.0690272	0.9816819	0.7631168	0.6100524	0.6690539	0.4044960	0.1035747	1.0000000	0.9594003	0.2276049
300	0.0650700	0.9819741	0.7649032	0.6096331	0.6740920	0.4048978	0.1035747	1.0000000	0.9615875	0.2274799
350	0.0636570	0.9820701	0.7659641	0.6067419	0.6767097	0.4050171	0.1035747	1.0000000	0.9622273	0.2274571
400	0.0631311	0.9821133	0.7662572	0.6044631	0.6763994	0.4050526	0.1035747	1.0000000	0.9618888	0.2274530
450	0.0629289	0.9821342	0.7661181	0.6039679	0.6748009	0.4050631	0.1035747	1.0000000	0.9613467	0.2274523
500	0.0628492	0.9821423	0.7659221	0.6046978	0.6735905	0.4050662	0.1035747	1.0000000	0.9610871	0.2274521
550	0.0788329	0.6095662	0.7658539	0.6046426	0.6835082	0.2309457	0.1035747	1.0000000	0.9611346	0.8596644
600	0.1703747	0.5225687	0.7656805	0.5966362	0.7040870	0.1792465	0.1035747	1.0000000	0.9605911	0.9745076
650	0.3336810	0.5021529	0.7646193	0.5835430	0.7120802	0.1638962	0.1035747	1.0000000	0.9578228	0.9953692
700	0.4757088	0.4969810	0.7624919	0.5757385	0.7071120	0.1593384	0.1035747	1.0000000	0.9533177	0.9991588
750	0.5592228	0.4949941	0.7602103	0.5761881	0.6986549	0.1579851	0.1035747	1.0000000	0.9496002	0.9998472
800	0.6007787	0.4936075	0.7587952	0.5808453	0.6940568	0.1575833	0.1035747	1.0000000	0.9484700	0.9999722
850	0.6206684	0.4925569	0.7584981	0.5846543	0.6945790	0.1574640	0.1035747	1.0000000	0.9493718	0.9999950
900	0.6304585	0.4919550	0.7588499	0.5854703	0.6974312	0.1574286	0.1035747	1.0000000	0.9506367	0.9999991
950	0.6353822	0.4917630	0.7592422	0.5841736	0.6995818	0.1574181	0.1035747	1.0000000	0.9512128	0.9999998
1000	0.6377329	0.4917907	0.7593650	0.5826476	0.6999189	0.1574150	0.1035747	1.0000000	0.9510434	1.0000000

0	0.6392906	0.4917466	0.7589661	0.5834000	0.6978217	0.1574138	0.1035747	1.0000000	0.9503646	1.0000000
50	0.6056679	0.4917142	0.7590645	0.5833851	0.6982207	0.1690099	0.1035747	1.0000000	0.9505886	1.0000000
100	0.5984538	0.4917265	0.7591371	0.5832253	0.6980681	0.1724530	0.1035747	1.0000000	0.9506639	1.0000000
150	0.5968985	0.4917558	0.7591677	0.5832723	0.6977277	0.1734753	0.1035747	1.0000000	0.9506700	1.0000000
200	0.5965289	0.4917819	0.7591884	0.5834679	0.6975348	0.1737788	0.1035747	1.0000000	0.9507042	1.0000000
250	0.5964047	0.4918028	0.7592206	0.5836268	0.6975547	0.1738689	0.1035747	1.0000000	0.9507767	1.0000000
300	0.5963342	0.4918234	0.7592585	0.5836613	0.6976746	0.1738957	0.1035747	1.0000000	0.9508450	1.0000000
350	0.5962754	0.4918451	0.7592866	0.5836068	0.6977669	0.1739036	0.1035747	1.0000000	0.9508766	1.0000000
400	0.5962190	0.4918642	0.7592974	0.5835415	0.6977829	0.1739060	0.1035747	1.0000000	0.9508726	1.0000000
450	0.5961672	0.4918770	0.7592952	0.5835140	0.6977484	0.1739067	0.1035747	1.0000000	0.9508547	1.0000000
500	0.5961263	0.4918826	0.7592893	0.5835247	0.6977106	0.1739069	0.1035747	1.0000000	0.9508423	1.0000000
550	0.6298330	0.4918836	0.7592860	0.5835297	0.6979051	0.1623107	0.1035747	1.0000000	0.9508409	1.0000000
600	0.6371278	0.4918828	0.7592817	0.5833649	0.6983997	0.1588677	0.1035747	1.0000000	0.9508272	1.0000000
650	0.6387066	0.4918799	0.7592577	0.5830457	0.6986908	0.1578454	0.1035747	1.0000000	0.9507530	1.0000000
700	0.6390535	0.4918697	0.7592056	0.5827997	0.6986597	0.1575418	0.1035747	1.0000000	0.9506277	1.0000000
750	0.6391468	0.4918479	0.7591435	0.5827466	0.6984763	0.1574517	0.1035747	1.0000000	0.9505155	1.0000000
800	0.6392042	0.4918180	0.7590977	0.5828301	0.6983349	0.1574249	0.1035747	1.0000000	0.9504636	1.0000000
850	0.6392691	0.4917892	0.7590795	0.5829300	0.6983102	0.1574170	0.1035747	1.0000000	0.9504683	1.0000000
900	0.6393382	0.4917692	0.7590819	0.5829721	0.6983629	0.1574146	0.1035747	1.0000000	0.9504953	1.0000000
950	0.6393973	0.4917599	0.7590906	0.5829559	0.6984207	0.1574139	0.1035747	1.0000000	0.9505141	1.0000000
1000	0.6394374	0.4917580	0.7590952	0.5829202	0.6984423	0.1574137	0.1035747	1.0000000	0.9505153	1.0000000

0	0.6392906	0.4917466	0.7589661	0.5834000	0.6978217	0.1574138	0.1035747	1.0000000	0.9503646	1.0000000
50	0.2232896	0.4917142	0.7590644	0.5833693	0.6984022	0.1580070	0.1087909	0.6363045	0.9505881	1.0000000
100	0.1331743	0.4917263	0.7591326	0.5830562	0.6986253	0.1658072	0.1268573	0.5682483	0.9506464	1.0000000
150	0.1136521	0.4917532	0.7591416	0.5829043	0.6980585	0.1857244	0.1451132	0.5555133	0.9505884	1.0000000
200	0.1094174	0.4917710	0.7591308	0.5833025	0.6965540	0.2099111	0.1559889	0.5531303	0.9505664	1.0000000
250	0.1084945	0.4917799	0.7591762	0.5844046	0.6945361	0.2293855	0.1610990	0.5526844	0.9507468	1.0000000
300	0.1082897	0.4918036	0.7593430	0.5859617	0.6928223	0.2416822	0.1632544	0.5526010	0.9512090	1.0000000
350	0.1082360	0.4918726	0.7596393	0.5874281	0.6920026	0.2483542	0.1641177	0.5525853	0.9518751	1.0000000
400	0.1082020	0.4920030	0.7600033	0.5883369	0.6920360	0.2516314	0.1644548	0.5525824	0.9525500	1.0000000
450	0.1081536	0.4921831	0.7603397	0.5885977	0.6924417	0.2531350	0.1645847	0.5525819	0.9530503	1.0000000
500	0.1080851	0.4923778	0.7605771	0.5884596	0.6927578	0.2537925	0.1646345	0.5525818	0.9533081	1.0000000
550	0.5232110	0.4925486	0.7607007	0.5882502	0.6928338	0.2513062	0.1469723	0.9162773	0.9533755	1.0000000
600	0.6127992	0.4926719	0.7607419	0.5880900	0.6933182	0.2321689	0.1240460	0.9843335	0.9533537	1.0000000
650	0.6319271	0.4927453	0.7607314	0.5875368	0.6952918	0.2049458	0.1121942	0.9970684	0.9532720	1.0000000
700	0.6358783	0.4927744	0.7606392	0.5860766	0.6979136	0.1833040	0.1070319	0.9994514	0.9529922	1.0000000
750	0.6366342	0.4927521	0.7603991	0.5841396	0.6995023	0.1701539	0.1049270	0.9998973	0.9523852	1.0000000
800	0.6368054	0.4926588	0.7600171	0.5826965	0.6995644	0.1632663	0.1040966	0.9999808	0.9515752	1.0000000
850	0.6369849	0.4924901	0.7596038	0.5822380	0.6988073	0.1599756	0.1037747	0.9999964	0.9508682	1.0000000
900	0.6373072	0.4922775	0.7592896	0.5825083	0.6981389	0.1584967	0.1036511	0.9999993	0.9504846	1.0000000
950	0.6377574	0.4920745	0.7591313	0.5829432	0.6979696	0.1578600	0.1036038	0.9999999	0.9504146	1.0000000
1000	0.6382491	0.4919243	0.7590965	0.5831586	0.6981763	0.1575941	0.1035858	1.0000000	0.9504950	1.0000000

0	0.6392906	0.4917466	0.7589661	0.5834000	0.6978217	0.1574138	0.1035747	1.0000000	0.9503646	1.0000000
50	0.6394039	0.4917142	0.7590644	0.5833693	0.6984027	0.1578107	0.1069100	0.7408389	0.9505881	1.0000000
100	0.6394998	0.4917263	0.7591326	0.5830534	0.6986573	0.1624425	0.1165359	0.6923436	0.9506463	1.0000000
150	0.6395290	0.4917532	0.7591407	0.5828589	0.6983214	0.1728964	0.1249840	0.6832690	0.9505847	1.0000000
200	0.6395073	0.4917703	0.7591217	0.5830490	0.6974896	0.1845307	0.1296898	0.6815709	0.9505344	1.0000000
250	0.6394734	0.4917752	0.7591321	0.5836209	0.6965716	0.1934196	0.1318379	0.6812532	0.9506091	1.0000000
300	0.6394478	0.4917834	0.7592083	0.5843303	0.6959786	0.1988587	0.1327322	0.6811937	0.9508328	1.0000000
350	0.6394189	0.4918131	0.7593431	0.5848815	0.6958372	0.2017518	0.1330883	0.6811826	0.9511336	1.0000000
400	0.6393580	0.4918709	0.7594957	0.5851287	0.6959836	0.2031539	0.1332269	0.6811805	0.9514038	1.0000000
450	0.6392445	0.4919475	0.7596213	0.5851256	0.6961695	0.2037912	0.1332802	0.6811801	0.9515729	1.0000000
500	0.6390826	0.4920247	0.7596973	0.5850263	0.6962482	0.2040680	0.1333006	0.6811800	0.9516373	1.0000000
550	0.6388992	0.4920869	0.7597289	0.5849557	0.6962232	0.2030748	0.1258698	0.9403411	0.9516390	1.0000000
600	0.6387275	0.4921277	0.7597355	0.5849315	0.6963366	0.1946650	0.1146811	0.9888364	0.9516246	1.0000000
650	0.6385915	0.4921498	0.7597310	0.5847837	0.6969820	0.1818161	0.1083830	0.9979110	0.9516027	1.0000000
700	0.6384985	0.4921580	0.7597039	0.5843040	0.6979528	0.1710579	0.1055305	0.9996091	0.9515177	1.0000000
750	0.6384468	0.4921507	0.7596261	0.5835929	0.6986596	0.1642683	0.1043452	0.9999269	0.9513100	1.0000000
800	0.6384385	0.4921200	0.7594916	0.5829876	0.6988265	0.1606126	0.1038732	0.9999863	0.9510092	1.0000000
850	0.6384845	0.4920612	0.7593342	0.5827160	0.6986222	0.1588306	0.1036893	0.9999974	0.9507222	1.0000000
900	0.6385937	0.4919827	0.7592028	0.5827445	0.6983687	0.1580180	0.1036185	0.9999995	0.9505411	1.0000000
950	0.6387570	0.4919028	0.7591257	0.5828877	0.6982621	0.1576644	0.1035914	0.9999999	0.9504813	1.0000000
1000	0.6389447	0.4918391	0.7590987	0.5829858	0.6983046	0.1575155	0.1035811	1.0000000	0.9504942	1.0000000

0	0.6392906	0.4917466	0.7589661	0.5834000	0.6978217	0.1574138	0.1035747	1.0000000	0.9503646	1.0000000
50	0.6394039	0.4917142	0.7590679	0.5839997	0.6897140	0.5060666	0.1035747	1.0000000	0.9506064	1.0000000
100	0.6394988	0.4917347	0.7593556	0.5935586	0.6511965	0.6095873	0.1035747	1.0000000	0.9515426	1.0000000
150	0.6394920	0.4918969	0.7609382	0.6205397	0.6110986	0.6403243	0.1035747	1.0000000	0.9562601	1.0000000
200	0.6391451	0.4925908	0.7650257	0.6510684	0.5983015	0.6494506	0.1035747	1.0000000	0.9648470	1.0000000
250	0.6377853	0.4942792	0.7708017	0.6672962	0.6074409	0.6521604	0.1035747	1.0000000	0.9726080	1.0000000
300	0.6345701	0.4969040	0.7760501	0.6670689	0.6208842	0.6529649	0.1035747	1.0000000	0.9769179	1.0000000
350	0.6292878	0.4998027	0.7792472	0.6594091	0.6282000	0.6532038	0.1035747	1.0000000	0.9782479	1.0000000
400	0.6227572	0.5022138	0.7803344	0.6529184	0.6284870	0.6532747	0.1035747	1.0000000	0.9779147	1.0000000
450	0.6163715	0.5037440	0.7801726	0.6507761	0.6253638	0.6532958	0.1035747	1.0000000	0.9771216	1.0000000
500	0.6112932	0.5044525	0.7797048	0.6518951	0.6224853	0.6533021	0.1035747	1.0000000	0.9766240	1.0000000
550	0.6079683	0.5046519	0.7794425	0.6512026	0.6504820	0.3046510	0.1035747	1.0000000	0.9765532	1.0000000
600	0.6061707	0.5046349	0.7788645	0.6269087	0.7146764	0.2011308	0.1035747	1.0000000	0.9754959	1.0000000
650	0.6054422	0.5043154	0.7758363	0.5856472	0.7424486	0.1703940	0.1035747	1.0000000	0.9699893	1.0000000
700	0.6057920	0.5030834	0.7695775	0.5600623	0.7280578	0.1612677	0.1035747	1.0000000	0.9589438	1.0000000
750	0.6080144	0.5005177	0.7625384	0.5605596	0.7005134	0.1585580	0.1035747	1.0000000	0.9475038	1.0000000
800	0.6128714	0.4971239	0.7579873	0.5753424	0.6845866	0.1577534	0.1035747	1.0000000	0.9433500	1.0000000
850	0.6199107	0.4940655	0.7569955	0.5881636	0.6855493	0.1575145	0.1035747	1.0000000	0.9463973	1.0000000
900	0.6273676	0.4922271	0.7581651	0.5913411	0.6947303	0.1574436	0.1035747	1.0000000	0.9507355	1.0000000
950	0.6333123	0.4916548	0.7595084	0.5873105	0.7020092	0.1574225	0.1035747	1.0000000	0.9527441	1.0000000
1000	0.6368385	0.4917862	0.7599756	0.5822474	0.7033992	0.1574163	0.1035747	1.0000000	0.9523081	1.0000000

0	0.6392906	0.4917466	0.7589661	0.5834000	0.6978217	0.1574138	0.1035747	1.0000000	0.9503646	1.0000000
50	0.6394039	0.4917142	0.7590686	0.5841321	0.6877059	0.5578801	0.0483377	0.8862187	0.9506100	1.0000000
100	0.6394986	0.4917365	0.7594070	0.5960990	0.6399171	0.6663859	0.0290688	0.8649275	0.9517490	1.0000000
150	0.6394836	0.4919305	0.7613603	0.6292507	0.5933762	0.6935407	0.0225160	0.8609434	0.9574960	1.0000000
200	0.6390606	0.4927792	0.7663167	0.6650355	0.5814945	0.6998236	0.0202401	0.8601979	0.9673605	1.0000000
250	0.6374044	0.4948171	0.7730924	0.6823408	0.5941161	0.7010824	0.0194248	0.8600584	0.9755746	1.0000000
300	0.6335329	0.4979127	0.7790155	0.6805267	0.6097286	0.7012426	0.0191255	0.8600323	0.9797713	1.0000000
350	0.6272809	0.5012443	0.7824578	0.6711122	0.6175397	0.7012128	0.0190139	0.8600274	0.9809071	1.0000000
400	0.6196976	0.5039425	0.7835135	0.6637416	0.6175420	0.7011755	0.0189719	0.8600265	0.9804554	1.0000000
450	0.6124250	0.5056045	0.7832311	0.6614688	0.6140307	0.7011538	0.0189560	0.8600263	0.9796174	1.0000000
500	0.6067542	0.5063398	0.7826645	0.6627741	0.6109216	0.7011434	0.0189499	0.8600263	0.9791106	1.0000000
550	0.6031213	0.5065199	0.7823503	0.6614546	0.6478208	0.2548927	0.0749522	0.9738075	0.9790291	1.0000000
600	0.6012136	0.5064695	0.7815902	0.6296503	0.7283060	0.1514709	0.0937382	0.9950988	0.9777528	1.0000000
650	0.6005018	0.5060454	0.7777230	0.5787945	0.7560206	0.1408596	0.1000843	0.9990829	0.9711640	1.0000000
700	0.6010647	0.5044802	0.7699710	0.5510371	0.7322223	0.1467689	0.1023027	0.9998284	0.9577114	1.0000000
750	0.6039223	0.5013036	0.7616306	0.5557820	0.6969218	0.1520974	0.1031026	0.9999679	0.9441840	1.0000000
800	0.6099570	0.4972304	0.7567214	0.5758674	0.6793818	0.1550295	0.1033975	0.9999940	0.9406709	1.0000000
850	0.6184689	0.4937301	0.7562061	0.5911204	0.6830272	0.1564042	0.1035078	0.9999989	0.9457547	1.0000000
900	0.6271882	0.4918108	0.7580336	0.5935522	0.6953228	0.1570006	0.1035493	0.9999998	0.9513098	1.0000000
950	0.6338127	0.4913968	0.7597348	0.5876267	0.7038272	0.1572482	0.1035651	1.0000000	0.9534456	1.0000000
1000	0.6374345	0.4917206	0.7601990	0.5813646	0.7046377	0.1573484	0.1035710	1.0000000	0.9525933	1.0000000

0	0.6392906	0.4917466	0.7589661	0.5834000	0.6978217	0.1574138	0.1035747	1.0000000	0.9503646	1.0000000
50	0.2432421	0.8326651	0.7563724	0.5176090	0.6819845	0.1447070	0.0615574	1.0000000	0.9388859	1.0000000
100	0.0879293	0.9121116	0.7495537	0.5204920	0.6474912	0.1144469	0.0455769	1.0000000	0.9180126	1.0000000
150	0.0356154	0.9303739	0.7447597	0.5397848	0.6297471	0.0907047	0.0394989	1.0000000	0.9115215	1.0000000
200	0.0195095	0.9343771	0.7441892	0.5543586	0.6329095	0.0775120	0.0371873	1.0000000	0.9184156	1.0000000
250	0.0144733	0.9351977	0.7460367	0.5570526	0.6447348	0.0711865	0.0363081	1.0000000	0.9264982	1.0000000
300	0.0128176	0.9354057	0.7478181	0.5519405	0.6533172	0.0683755	0.0359737	1.0000000	0.9298166	1.0000000
350	0.0122413	0.9355155	0.7483706	0.5461868	0.6546655	0.0671814	0.0358465	1.0000000	0.9288060	1.0000000
400	0.0120294	0.9355796	0.7479161	0.5438389	0.6514729	0.0666889	0.0357982	1.0000000	0.9261845	1.0000000
450	0.0119479	0.9355932	0.7472279	0.5447338	0.6480570	0.0664899	0.0357798	1.0000000	0.9243884	1.0000000
500	0.0119161	0.9355736	0.7468594	0.5466904	0.6467401	0.0664107	0.0357728	1.0000000	0.9242036	1.0000000
550	0.0785600	0.5895584	0.7498939	0.6177820	0.6649725	0.0758068	0.0777874	1.0000000	0.9399499	1.0000000
600	0.1951966	0.5099547	0.7571301	0.6124828	0.7034432	0.1026069	0.0937669	1.0000000	0.9561103	1.0000000
650	0.3700576	0.4937494	0.7617185	0.5885554	0.7221860	0.1273424	0.0998445	1.0000000	0.9589301	1.0000000
700	0.5076799	0.4920106	0.7619264	0.5717387	0.7165947	0.1427909	0.1021560	1.0000000	0.9543792	1.0000000
750	0.5815890	0.4923962	0.7597751	0.5699561	0.7016157	0.1508149	0.1030351	1.0000000	0.9485712	1.0000000
800	0.6146926	0.4922373	0.7579040	0.5774536	0.6916296	0.1545771	0.1033695	1.0000000	0.9462418	1.0000000
850	0.6288708	0.4916562	0.7575327	0.5849788	0.6909629	0.1562339	0.1034966	1.0000000	0.9477173	1.0000000
900	0.6353736	0.4912481	0.7582682	0.5875077	0.6956287	0.1569342	0.1035450	1.0000000	0.9502157	1.0000000
950	0.6385302	0.4912503	0.7591340	0.5857271	0.6999394	0.1572220	0.1035634	1.0000000	0.9516016	1.0000000
1000	0.6398248	0.4915074	0.7595178	0.5829024	0.7011653	0.1573379	0.1035704	1.0000000	0.9515543	1.0000000

0	0.6392906	0.4917466	0.7589661	0.5834000	0.6978217	0.1574138	0.1035747	1.0000000	0.9503646	1.0000000
50	0.6383693	0.4977445	0.8170374	0.1822533	0.7743345	0.1574137	0.1035747	1.0000000	0.8026869	1.0000000
100	0.6272905	0.5108292	0.8059938	0.1236487	0.7435033	0.1574137	0.1035747	1.0000000	0.2123556	1.0000000
150	0.6065407	0.5144684	0.7674256	0.1171666	0.7307912	0.1574136	0.1035747	1.0000000	0.0490451	1.0000000
200	0.5937939	0.5051068	0.7287192	0.1179343	0.7274532	0.1574136	0.1035747	1.0000000	0.0348090	1.0000000
250	0.6018590	0.4882031	0.7008919	0.1188652	0.7266291	0.1574136	0.1035747	1.0000000	0.0332388	1.0000000
300	0.6297212	0.4703448	0.6841056	0.1193238	0.7264270	0.1574136	0.1035747	1.0000000	0.0329222	1.0000000
350	0.6675970	0.4555395	0.6749715	0.1195070	0.7263769	0.1574136	0.1035747	1.0000000	0.0328255	1.0000000
400	0.7050335	0.4449654	0.6703062	0.1195735	0.7263641	0.1574136	0.1035747	1.0000000	0.0327895	1.0000000
450	0.7357748	0.4381435	0.6680171	0.1195965	0.7263607	0.1574136	0.1035747	1.0000000	0.0327748	1.0000000
500	0.7581214	0.4340510	0.6669228	0.1196042	0.7263597	0.1574136	0.1035747	1.0000000	0.0327685	1.0000000
550	0.7753313	0.4168588	0.5669723	0.5504964	0.5015176	0.1574136	0.1035747	1.0000000	0.0767291	1.0000000
600	0.8045720	0.3945893	0.6382976	0.7045908	0.4931038	0.1574136	0.1035747	1.0000000	0.7024353	1.0000000
650	0.8342639	0.4035363	0.7110564	0.7340976	0.6390775	0.1574136	0.1035747	1.0000000	0.9490661	1.0000000
700	0.8373714	0.4322302	0.7538256	0.6583931	0.7584635	0.1574136	0.1035747	1.0000000	0.9772628	1.0000000
750	0.8086904	0.4609710	0.7690186	0.5725933	0.7805015	0.1574136	0.1035747	1.0000000	0.9735785	1.0000000
800	0.7604997	0.4801437	0.7668165	0.5366250	0.7395348	0.1574136	0.1035747	1.0000000	0.9569200	1.0000000
850	0.7119547	0.4888933	0.7590338	0.5477776	0.6905028	0.1574136	0.1035747	1.0000000	0.9391702	1.0000000
900	0.6767474	0.4907410	0.7543548	0.5769695	0.6700390	0.1574136	0.1035747	1.0000000	0.9364058	1.0000000
950	0.6575716	0.4900766	0.7548961	0.5965035	0.6784430	0.1574136	0.1035747	1.0000000	0.9449637	1.0000000
1000	0.6495810	0.4897468	0.7579079	0.5975813	0.6963362	0.1574136	0.1035747	1.0000000	0.9524915	1.0000000

0	0.6392906	0.4917466	0.7589661	0.5834000	0.6978217	0.1574138	0.1035747	1.0000000	0.9503646	1.0000000
50	0.6394039	0.4917142	0.7590644	0.5833651	0.6984942	0.1422727	0.0575403	0.5683823	0.9505880	1.0000000
100	0.6394998	0.4917262	0.7591301	0.5828915	0.6996215	0.1139475	0.0638118	0.4876163	0.9506353	1.0000000
150	0.6395295	0.4917512	0.7591095	0.5820516	0.7006372	0.1083191	0.0858468	0.4725030	0.9504742	1.0000000
200	0.6395131	0.4917550	0.7589913	0.5812930	0.7005855	0.1232416	0.1015609	0.4696750	0.9501439	1.0000000
250	0.6395064	0.4917190	0.7588266	0.5811709	0.6995707	0.1428408	0.1093983	0.4691458	0.9498205	1.0000000
300	0.6395587	0.4916510	0.7587099	0.5817557	0.6983044	0.1577893	0.1127862	0.4690467	0.9497103	1.0000000
350	0.6396781	0.4915836	0.7587106	0.5826662	0.6974415	0.1667236	0.1141586	0.4690282	0.9498796	1.0000000
400	0.6398228	0.4915527	0.7588268	0.5834284	0.6972104	0.1713651	0.1146974	0.4690247	0.9502245	1.0000000
450	0.6399259	0.4915749	0.7589980	0.5837883	0.6974077	0.1735708	0.1149056	0.4690241	0.9505719	1.0000000
500	0.6399366	0.4916398	0.7591525	0.5837918	0.6976807	0.1745579	0.1149855	0.4690240	0.9507995	1.0000000
550	0.6398472	0.4917206	0.7592492	0.5836527	0.6977104	0.1868253	0.1373310	0.9006416	0.9508862	1.0000000
600	0.6396915	0.4917914	0.7592908	0.5836931	0.6969423	0.1968176	0.1213621	0.9814077	0.9508953	1.0000000
650	0.6395198	0.4918411	0.7593220	0.5841656	0.6962147	0.1890016	0.1113400	0.9965209	0.9509563	1.0000000
700	0.6393689	0.4918778	0.7593914	0.5846036	0.6966481	0.1767890	0.1067410	0.9993490	0.9511327	1.0000000
750	0.6392436	0.4919181	0.7594785	0.5844094	0.6978402	0.1676294	0.1048234	0.9998782	0.9512839	1.0000000
800	0.6391272	0.4919623	0.7595078	0.5836722	0.6987835	0.1623156	0.1040586	0.9999772	0.9512349	1.0000000
850	0.6390145	0.4919899	0.7594381	0.5829393	0.6990067	0.1596227	0.1037606	0.9999957	0.9509858	1.0000000
900	0.6389304	0.4919803	0.7593038	0.5826036	0.6987163	0.1583666	0.1036457	0.9999992	0.9506893	1.0000000
950	0.6389111	0.4919338	0.7591752	0.5826611	0.6983561	0.1578120	0.1036018	0.9999999	0.9504942	1.0000000
1000	0.6389704	0.4918710	0.7591002	0.5828703	0.6982025	0.1575764	0.1035850	1.0000000	0.9504414	1.0000000
