YDR259C	YPL177C	YML099C	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W
0.4813220	0.7124509	0.0000000	0.7987816	0.8463013	0.5457669	0.6007097	0.0275289	0.0000000	1.0404842
0.6716652	1.0081819	0.0328760	0.0002271	0.8854509	0.5803489	0.0000000	0.7362587	0.4429328	0.6712239
0.6549262	0.8920027	0.0458322	0.0000000	0.8547658	0.5795996	0.0059969	0.0000000	0.4131074	0.6915068
0.5171572	0.5510081	0.8729402	0.8606404	0.0003506	0.5305435	0.9675738	0.7328091	0.4713820	0.0000000
