YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C
0.1062611	0.0000000	0.3274686	0.7015128	0.0254763	0.0191826	0.0130527	0.0002117	0.0000000	0.7269370
0.7878793	0.2472511	1.0323830	0.0019983	0.4083200	0.7080383	0.7618800	0.8362072	0.8585704	0.0000000
0.1739825	0.3384198	0.2875488	0.7085750	0.0179871	0.0086619	0.0000000	0.0000000	0.1090459	0.7424373
