"Time"	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W
50	0.0836153	0.8344183	0.8254120	0.0798694	0.1833547	0.6824763	0.2954733	0.8534892	0.8188747	0.7167009
100	0.0878682	0.8869177	0.6993564	0.1170357	0.1894078	0.6849569	0.1936187	0.6331155	0.8034684	0.7392079
150	0.0509867	0.7994566	0.6207982	0.1248743	0.1444615	0.7867019	0.1062239	0.8398172	0.7358922	0.8569426
200	0.0496083	0.7905553	0.7935059	0.2529082	0.2167170	0.6015450	0.0892422	0.6525797	0.6295308	0.8756876
250	0.0531670	0.7344498	0.7332079	0.2717839	0.2298344	0.5866660	0.0853606	0.7369235	0.6479013	0.6953525
300	0.0745641	0.8036210	0.7410668	0.2600219	0.2002339	0.6246604	0.0700050	0.6717772	0.6601718	0.8089505
350	0.0696607	0.7011576	0.7484422	0.2235747	0.2357442	0.6800207	0.1160866	0.6183918	0.7639089	0.7355410
400	0.0900856	0.8081026	0.7936743	0.2971161	0.1840295	0.6810175	0.0766340	0.7370515	0.8634058	0.8589920
450	0.0518004	0.7892522	0.6943264	0.2217583	0.2096618	0.8949195	0.0433427	0.8312619	0.6433709	0.7803512
500	0.1211961	0.7650068	0.6242547	0.2275073	0.2126926	0.7259936	0.0628890	0.6245327	0.6835889	0.8315117
550	0.1130484	0.6285257	0.7394189	0.1507726	0.1845370	0.7164655	0.1041620	0.6124975	0.6496543	0.7293637
600	0.0891443	0.6566787	0.5926050	0.0975177	0.2752480	0.7010946	0.2326563	0.7771307	0.7694384	0.8252645
650	0.0600271	0.7361777	0.6913688	0.0377972	0.2586371	0.6902184	0.3014148	0.8003154	0.6696587	0.7166636
700	0.0636761	0.8314511	0.8325856	0.0412358	0.2635324	0.7186319	0.3100836	0.6999474	0.7735566	0.7685914
750	0.0469955	0.7334092	0.6750232	0.0427947	0.2191992	0.6615598	0.3660473	0.6383470	0.6543816	0.7795171
800	0.0746721	0.7128593	0.7881944	0.0344521	0.2440765	0.7155728	0.4020349	0.6894686	0.6480391	0.6674482
850	0.0663854	0.7639471	0.6704417	0.0210520	0.2341607	0.6911451	0.3478330	0.6506433	0.6707745	0.7319327
900	0.0349828	0.8553532	0.7542060	0.0144070	0.2235376	0.7858127	0.4110806	0.7261888	0.6692517	0.8732797
950	0.0314811	0.8299412	0.9707866	0.0360642	0.1548976	0.7087791	0.4084526	0.6533165	0.5756944	0.7431816
1000	0.0463256	0.6930160	0.7229126	0.0194107	0.1862506	0.7289414	0.3919061	0.6559095	0.7160826	0.6872141

0	0.0398027	0.9243043	0.8366932	0.0297532	0.2904746	0.5924157	0.3980247	0.7973526	0.7504271	0.7591122
50	0.0167312	0.8205336	0.7559649	0.0558878	0.2640960	0.3906714	0.2853139	0.4522922	0.5156935	0.6453373
100	0.0244047	0.8194537	0.6810989	0.0401778	0.2941525	0.2428615	0.1881566	0.3684444	0.2592192	0.3938643
150	0.0389720	0.8357317	0.6837965	0.1043351	0.4473965	0.1364477	0.1257273	0.3333434	0.2894250	0.3533558
200	0.0108740	0.7141431	0.8331680	0.0723605	0.5111777	0.1012772	0.1582494	0.2161775	0.2735488	0.2366100
250	0.0269087	0.8276328	0.7541410	0.2525067	0.4222528	0.0808756	0.1840536	0.2048092	0.1695039	0.2838604
300	0.0370577	0.7892961	0.7441603	0.1526649	0.5479447	0.1389352	0.2020604	0.1776745	0.1609208	0.2382966
350	0.0222833	0.6987789	0.7457890	0.2680009	0.4399449	0.1082518	0.1832944	0.2233843	0.1667659	0.2954576
400	0.0073102	0.7628056	0.6183288	0.3302598	0.3353378	0.0717092	0.1348004	0.1353480	0.1759538	0.2318298
450	0.0258363	0.7980840	0.7887069	0.3333065	0.5496161	0.0875163	0.2673721	0.2573712	0.1127818	0.2521601
500	0.0184461	0.7826856	0.7508385	0.4366929	0.4105246	0.1073055	0.1843279	0.1383567	0.2257002	0.1984492
550	0.0503867	0.6762817	0.6254411	0.3022467	0.4724530	0.3927250	0.3206577	0.3459811	0.3558810	0.4764796
600	0.0716558	0.7949547	0.6402068	0.3361619	0.3389584	0.5031634	0.5216895	0.6041974	0.5273543	0.7017732
650	0.0414649	0.6486119	0.5989619	0.1499924	0.2892677	0.6062239	0.5218932	0.6705738	0.7653089	0.5959438
700	0.0666862	0.6541563	0.6963114	0.0943501	0.2370246	0.6362635	0.4209090	0.6486784	0.7610032	0.7802988
750	0.0902756	0.8098085	0.6557845	0.0591656	0.3069566	0.5048703	0.4550338	0.7320504	0.7250242	0.6684884
800	0.0808909	0.6063614	0.7172298	0.0394613	0.2190333	0.6020062	0.4430413	0.7497034	0.7435850	0.8109730
850	0.0671813	0.8086993	0.5987597	0.0402024	0.2865108	0.6741944	0.4081680	0.7879308	0.6853995	0.7735599
900	0.0242904	0.7070700	0.8416097	0.0163953	0.1942797	0.6756058	0.3479345	0.7331141	0.8090988	0.7117350
950	0.0595249	0.6802052	0.6704347	0.0210706	0.2195971	0.6480057	0.3612194	0.7209047	0.6520017	0.7767452
1000	0.0889365	0.8044473	0.6880084	0.0114063	0.2587135	0.7255612	0.3587827	0.6786941	0.6696373	0.8776304

0	0.0596504	0.7862796	0.8103418	0.0550766	0.2723004	0.7435257	0.3835898	0.7634385	0.7210528	0.7917072
50	0.0586144	0.8101835	0.7142119	0.0159062	0.2118693	0.4105440	0.3618920	0.7657605	0.6139139	0.7171801
100	0.0719489	0.7866666	0.7728340	0.0354684	0.2310380	0.3354489	0.3303615	0.7923859	0.5112209	0.6538720
150	0.0771251	0.5915400	0.6961397	0.0587464	0.2485907	0.4507295	0.4317914	0.8548397	0.4104226	0.6786654
200	0.0681229	0.6835141	0.7667738	0.0725806	0.3717671	0.3551988	0.4334520	0.7908650	0.3871488	0.6735961
250	0.0753412	0.6720627	0.7663144	0.1116050	0.3625587	0.4205215	0.3842328	0.9036305	0.3566344	0.8413413
300	0.0538540	0.6309123	0.7319988	0.0786119	0.4316004	0.3633288	0.3367498	0.8391398	0.4775413	0.8647616
350	0.1193070	0.7565601	0.7206146	0.0838247	0.3876654	0.4167468	0.3358225	0.8135017	0.4508683	0.6916757
400	0.0613624	0.7196916	0.7682149	0.1860103	0.3525442	0.2677217	0.3745047	0.6550802	0.4739936	0.8269670
450	0.0578110	0.7035613	0.7657250	0.1389578	0.4332389	0.4269523	0.2564107	0.7435580	0.4660404	0.8361331
500	0.0528135	0.7115475	0.6299391	0.0644890	0.3759992	0.2589874	0.3650437	0.7274971	0.4016435	0.6302360
550	0.0448404	0.7797886	0.6226485	0.0613884	0.4762773	0.4131183	0.3637128	0.8005101	0.4355355	0.7442764
600	0.0819164	0.6378402	0.6661266	0.0843944	0.4321700	0.5323884	0.3596004	0.7485496	0.6324517	0.6678166
650	0.0528895	0.8186321	0.7459862	0.0630731	0.2730980	0.6362233	0.3334755	0.6608491	0.6608351	0.7215098
700	0.0471285	0.7543224	0.6840723	0.0217309	0.2059560	0.5705108	0.5862872	0.7521956	0.8043713	0.7359732
750	0.0626579	0.7634816	0.7700087	0.0169008	0.1855121	0.8545450	0.4280861	0.7450460	0.8706789	0.7321458
800	0.0820146	0.9087033	0.8895795	0.0528488	0.2771947	0.7130605	0.4890814	0.6714283	0.8125708	0.9117902
850	0.0528799	0.8588515	0.7751556	0.0271556	0.1830234	0.5872323	0.3654925	0.7628704	0.7142081	0.6324010
900	0.0516974	0.8355273	0.7305612	0.0466378	0.2716450	0.6492174	0.5538856	0.7631039	0.7367611	0.7302917
950	0.0828557	0.6584310	0.8081092	0.0302731	0.2583493	0.6942048	0.4164407	0.6607715	0.6606364	0.7518918
1000	0.0609805	0.8120239	0.7653934	0.0169960	0.3056475	0.6897411	0.4694583	0.7032572	0.6839664	0.6870185

0	0.0721545	0.8867869	0.9124376	0.0230843	0.2889639	0.6164384	0.4066483	0.7627939	0.7145590	0.7755951
50	0.0291290	0.6931800	0.7886821	0.0093837	0.3178741	0.6186974	0.3305813	0.8223739	0.7607810	0.7476128
100	0.0099505	0.7266611	0.7307885	0.0186369	0.1382764	0.6473556	0.3872317	0.7515404	0.7837630	0.7598131
150	0.0001650	0.6857092	0.6601213	0.0062435	0.1287558	0.5721766	0.4042883	0.7051553	0.6954821	0.7043889
200	0.0031008	0.9160751	0.6811659	0.0169565	0.0873656	0.7299031	0.4466834	0.7794432	0.7415666	0.7683581
250	0.0050912	0.8753166	0.7867741	0.0201487	0.0832254	0.7849946	0.4633651	0.8500795	0.7454149	0.7033487
300	0.0023094	0.6292631	0.7027637	0.0144563	0.1575641	0.8067181	0.3295623	0.9017371	0.7766808	0.8605311
350	0.0064417	0.7048171	0.7457202	0.0112104	0.1401012	0.7046987	0.3631772	0.6886628	0.7291557	0.7202065
400	0.0085663	0.8261088	0.7200057	0.0269629	0.1073301	0.5211336	0.3154483	0.7576386	0.6741499	0.7030202
450	0.0091374	0.6911263	0.6092964	0.0082267	0.2171017	0.5510870	0.3975376	0.7186533	0.7272181	0.6956230
500	0.0214889	0.7605424	0.7960349	0.0144882	0.2478933	0.6754860	0.3539359	0.6806257	0.6925672	0.8769907
550	0.0241863	0.7086796	0.8213948	0.0091178	0.1785538	0.6375972	0.3369030	0.8876445	0.5662813	0.7149037
600	0.0691439	0.6981097	0.7718753	0.0205023	0.2257109	0.5439147	0.2942204	0.8109075	0.7754630	0.6839782
650	0.0703557	0.7100011	0.7750161	0.0234721	0.2638743	0.5154263	0.3514724	0.7720440	0.7638901	0.6938324
700	0.0639055	0.7502906	0.8093573	0.0102617	0.2643246	0.6244374	0.3085383	0.7618523	0.8249434	0.9240678
750	0.0337591	0.8646666	0.7889935	0.0235606	0.2177511	0.6025756	0.4332761	0.6937691	0.7429940	0.6820391
800	0.0711818	0.8415519	0.7272788	0.0231369	0.2270032	0.6099647	0.3699949	0.7577280	0.7111338	0.7252410
850	0.0314332	0.8866920	0.6500089	0.0239078	0.1873516	0.7304206	0.4202860	0.7491876	0.6931238	0.5955701
900	0.0339435	0.8962778	0.7738088	0.0268551	0.2304976	0.6361083	0.3604505	0.9194406	0.8202642	0.7500741
950	0.0372158	0.6825596	0.7488051	0.0106570	0.1889483	0.5898413	0.4217595	0.7837891	0.7784555	0.8116714
1000	0.0538894	0.7288703	0.6900032	0.0206107	0.1883195	0.5727349	0.3533225	0.5644902	0.6273340	0.7518039

0	0.0859981	0.9410360	0.8988516	0.0347410	0.2847131	0.6124867	0.4211253	0.6484082	0.7583652	0.8007500
50	0.0371592	0.7616700	0.8061014	0.0271500	0.1845812	0.6855499	0.3916190	0.6578564	0.7855327	0.5622106
100	0.0515755	0.7545789	0.7406459	0.0281543	0.0857987	0.3068889	0.2988431	0.6898007	0.9213895	0.4902567
150	0.0367648	0.8559296	0.7778827	0.0245343	0.1455921	0.1421172	0.3863123	0.9409750	0.9294379	0.4251071
200	0.0474207	0.7357841	0.7215009	0.0081058	0.0761630	0.2099378	0.4199269	0.6818154	0.9109140	0.6612982
250	0.0541077	0.8164321	0.6389287	0.0041841	0.0935781	0.1737054	0.4320563	0.7724879	0.7954523	0.6177099
300	0.0421034	0.8602793	0.6137123	0.0048395	0.1280930	0.2741536	0.4582399	0.7103270	0.7423154	0.4623803
350	0.0592749	0.7351389	0.7707120	0.0083027	0.1301151	0.2091729	0.3942934	0.8395465	0.7399589	0.4939711
400	0.1006516	0.6430357	0.7428601	0.0102897	0.1160371	0.1932827	0.3608009	0.9016741	0.6703491	0.4782023
450	0.0959284	0.7838823	0.6875987	0.0233597	0.1680549	0.2476048	0.2795122	0.7515621	0.6779811	0.6491447
500	0.0876730	0.7567316	0.5766032	0.0196232	0.1302710	0.1660432	0.2645228	0.7007397	0.7027579	0.4862602
550	0.0365561	0.8457341	0.7277473	0.0420713	0.1859616	0.3996134	0.4167148	0.9190042	0.7110143	0.6934806
600	0.0654299	0.8088016	0.6160749	0.0183107	0.2659782	0.6838813	0.2980743	0.6822082	0.7003444	0.6184516
650	0.0853140	0.6356554	0.7415944	0.0232409	0.2704766	0.8415831	0.3298609	0.7212363	0.7646271	0.6994836
700	0.0814328	0.6991201	0.7070019	0.0349675	0.2216465	0.7696065	0.4259393	0.8222175	0.6985705	0.6351766
750	0.1035069	0.8122562	0.7240729	0.0166693	0.1635821	0.7267886	0.3650766	0.7767855	0.6265055	0.7141482
800	0.0559259	0.9329647	0.7167229	0.0105150	0.2334599	0.7205380	0.4246412	0.6554999	0.6092075	0.7181745
850	0.0311475	0.7220199	0.7051045	0.0218427	0.1803871	0.8966180	0.2958959	0.6945946	0.5857943	0.8766638
900	0.0901222	0.8429873	0.8679368	0.0793026	0.2654186	0.7619344	0.4128621	0.5627056	0.7704206	0.6782099
950	0.0486186	0.7323428	0.7861251	0.0197181	0.1480589	0.6807285	0.3088304	0.6533557	0.7865017	0.6054323
1000	0.0673381	0.7108239	0.6542691	0.0319581	0.1625943	0.7116693	0.3395846	0.7556472	0.7283439	0.7732345

0	0.0724177	0.9740604	0.8464355	0.0242886	0.2531892	0.6043442	0.3662164	0.8108934	0.8164439	0.6600574
50	0.0288683	0.6888833	0.7013834	0.0272215	0.2987371	0.6401332	0.3657836	0.7820419	0.7158362	0.6248877
100	0.0348152	0.6378934	0.6877695	0.0233172	0.3768621	0.5590801	0.3861118	0.7648299	0.6593069	0.9132281
150	0.0122203	0.6999466	0.7610053	0.0425924	0.4302987	0.4960429	0.3690004	0.6085236	0.7201824	0.8406393
200	0.0061901	0.7065360	0.6392009	0.0626748	0.5016769	0.4770812	0.3581637	0.7526714	0.7137091	0.7124568
250	0.0066073	0.7345839	0.6204798	0.0692260	0.4673889	0.4365770	0.4119075	0.6457101	0.7098735	0.7907207
300	0.0181974	0.7853835	0.7331546	0.0498469	0.5191659	0.4127557	0.3008298	0.7861793	0.6598951	0.6276533
350	0.0088741	0.8153316	0.7754439	0.1203654	0.5187452	0.4148362	0.3977001	0.7229479	0.7549160	0.6105009
400	0.0146792	0.7445241	0.7239320	0.0380492	0.5057341	0.3772356	0.4010013	0.7276407	0.7409888	0.7767382
450	0.0079415	0.6971470	0.7658391	0.0789829	0.5082093	0.5229916	0.3650125	0.6527506	0.6697896	0.7565624
500	0.0108949	0.7111839	0.7497743	0.0501725	0.5029041	0.5521347	0.3496227	0.7551671	0.7541882	0.7542675
550	0.0554836	0.6910868	0.8488790	0.1050684	0.4341330	0.5308816	0.3550936	0.7696996	0.6329048	0.7510207
600	0.0439933	0.6591416	0.7714561	0.0811766	0.3726230	0.5698175	0.2960198	0.7062371	0.7013449	0.7233209
650	0.0757893	0.7548253	0.6848457	0.0330630	0.3703258	0.6111889	0.3456562	0.6729195	0.7642836	0.8022345
700	0.0589247	0.6398803	0.7421424	0.0363602	0.2518419	0.6559406	0.3595723	0.7312645	0.7065755	0.8406774
750	0.0392563	0.8407175	0.6677048	0.0302965	0.1473889	0.8501340	0.4006410	0.8437797	0.8159483	0.7468343
800	0.0602953	0.6832081	0.6647552	0.0101994	0.2114095	0.7207599	0.4440574	0.7772623	0.6673931	0.7982689
850	0.0722630	0.8034399	0.7957736	0.0226199	0.2915174	0.6524995	0.3291391	0.7958079	0.6045317	0.7168776
900	0.1072373	0.7124830	0.9048826	0.0300698	0.2280442	0.7772137	0.3511011	0.7055276	0.7669225	0.6141581
950	0.0438423	0.6818179	0.6450197	0.0255488	0.1617389	0.7247202	0.2432920	0.6808870	0.7403322	0.6055813
1000	0.0239424	0.6691208	0.7649464	0.0515204	0.2171684	0.7376021	0.3820013	0.7071065	0.7277964	0.7004213

0	0.0645279	0.8316636	0.7827171	0.0252438	0.2596329	0.5594716	0.3641221	0.9152577	0.7704005	0.7668399
50	0.0375805	0.7382681	0.7073935	0.0216820	0.2241562	0.4762569	0.3561202	0.7738341	0.5595248	0.7308087
100	0.0149692	0.7056611	0.7562230	0.0052234	0.2493550	0.3037329	0.2653614	0.5729701	0.3879876	0.8048124
150	0.0132094	0.7788160	0.8184388	0.0436398	0.2828854	0.3200074	0.3799280	0.5993380	0.2993046	0.7589704
200	0.0174774	0.6718397	0.7529883	0.0742686	0.3802238	0.2173636	0.2494629	0.6423736	0.2772281	0.8186204
250	0.0215640	0.8110837	0.7858321	0.1049673	0.3582166	0.3099197	0.2827895	0.5688736	0.3344904	0.6805302
300	0.0164650	0.7272983	0.7071851	0.1298695	0.3808900	0.3400893	0.2617858	0.5267244	0.2948847	0.6828449
350	0.0253738	0.6667624	0.8399949	0.0741068	0.3442718	0.2229294	0.2142112	0.5027569	0.2175722	0.6677236
400	0.0220135	0.6559061	0.7861590	0.1173414	0.3180568	0.2402160	0.2088215	0.6413335	0.2417069	0.6301538
450	0.0354800	0.6774340	0.7440340	0.1068857	0.3658473	0.2696015	0.3211282	0.5868579	0.2847364	0.7353742
500	0.0122422	0.8641535	0.8541332	0.1186433	0.2945626	0.1940776	0.2090687	0.4822208	0.3370483	0.7343113
550	0.0431983	0.8828281	0.7424076	0.0748798	0.4672229	0.3506155	0.3389477	0.6415154	0.4956370	0.7192639
600	0.0697985	0.7669412	0.7650398	0.1447678	0.3593042	0.6345855	0.4605623	0.6285438	0.7451223	0.6566173
650	0.0319222	0.7652493	0.5556760	0.0861179	0.2303410	0.4908733	0.4253227	0.6297172	0.4925271	0.7274951
700	0.0324631	0.8367660	0.6462983	0.1085108	0.1884126	0.5644452	0.3238013	0.7650849	0.4763798	0.7364460
750	0.0508068	0.7675919	0.6723898	0.0705965	0.2012777	0.7259133	0.3928123	0.8256780	0.6832000	0.7610972
800	0.0293919	0.7397395	0.6256173	0.0501052	0.2295399	0.6579439	0.3772827	0.6414208	0.6663625	0.6778759
850	0.0821268	0.8284859	0.5565607	0.0435268	0.2558781	0.6882998	0.3428033	0.6701991	0.6836126	0.8027099
900	0.0315106	0.6547779	0.6929070	0.0448726	0.2201057	0.6995782	0.3579815	0.6924515	0.6933394	0.6595702
950	0.0717558	0.8194911	0.9036058	0.0433372	0.1976905	0.6677541	0.3713110	0.8059868	0.8637816	0.8938882
1000	0.1209737	0.7526977	0.6110316	0.0285961	0.1810454	0.6900982	0.3496165	0.8607461	0.6752790	0.7381373

0	0.0798043	0.8358069	0.8070214	0.0229144	0.3182194	0.6117920	0.4535255	0.7885510	0.8126696	0.8512124
50	0.0281314	0.8328735	0.6384442	0.0132181	0.2042667	0.5140064	0.3583869	0.5781088	0.7821252	0.4792907
100	0.0597881	0.6405232	0.6842989	0.0083150	0.2881662	0.3417703	0.4797377	0.6897660	0.7767725	0.4427569
150	0.0220630	0.9013382	0.6977260	0.0059415	0.3267030	0.1969434	0.2846440	0.8169469	0.7049928	0.3823750
200	0.0295590	0.7701845	0.7876734	0.0152105	0.3718233	0.1534829	0.3788430	0.8077916	0.8661887	0.4153411
250	0.0526666	0.7054162	0.8026316	0.0208915	0.4001168	0.1169642	0.3013993	0.7950207	0.8322090	0.3784152
300	0.0540415	0.7252020	0.6306359	0.0248612	0.3492165	0.0983955	0.4182971	0.8054507	0.6708481	0.4287920
350	0.0723509	0.7485461	0.7152686	0.0196884	0.4661896	0.0854045	0.3489103	0.7541530	0.6918279	0.3652889
400	0.0950910	0.7684864	0.7305885	0.0220143	0.5337455	0.0998435	0.4172322	0.7475874	0.7555008	0.4259401
450	0.0512297	0.6761537	0.6607945	0.0322820	0.5141404	0.1088815	0.3113989	0.8114929	0.6920828	0.4245534
500	0.0628517	0.7053529	0.8868866	0.0206775	0.4322668	0.1683754	0.3866932	0.8262933	0.6449163	0.4271172
550	0.0767362	0.7629777	0.7807113	0.0295230	0.5614754	0.3680243	0.4036902	0.6649560	0.6942431	0.5715473
600	0.0160065	0.7951948	0.8120913	0.0595590	0.4029083	0.4641516	0.3700211	0.6941489	0.8063908	0.7032994
650	0.0388913	0.8041794	0.6690658	0.0972911	0.3171960	0.6527142	0.4381536	0.8003054	0.7859899	0.5630668
700	0.0228094	0.7891203	0.6491299	0.0426734	0.2596048	0.6477604	0.4253496	0.9350586	0.7809349	0.6518768
750	0.0619394	0.8215353	0.7260140	0.0562902	0.2290292	0.7361993	0.4042520	0.8616538	0.7450340	0.6983746
800	0.0755663	0.5973281	0.7225143	0.0209886	0.3422049	0.7054005	0.3878252	0.6285763	0.6984210	0.7547569
850	0.0639616	0.7010134	0.8571515	0.0101282	0.2333510	0.6057662	0.3678432	0.7895982	0.7710568	0.6643269
900	0.0352853	0.7076451	0.8377223	0.0241479	0.2184955	0.5618840	0.3979608	0.6501226	0.7400818	0.7481058
950	0.0343350	0.7286756	0.6350095	0.0242802	0.1985105	0.7206729	0.3690251	0.8188988	0.8182845	0.8183949
1000	0.0782717	0.6632833	0.7622068	0.0066783	0.2702729	0.6548280	0.3401687	0.7785307	0.7373600	0.7946819
