YIL101C	YPL202C	YML007W	YKL185W	YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C
0.7176153	0.9179960	0.0109190	0.0862662	0.0000000	0.2117008	0.8536585	0.4220330	0.8836618	0.0000000
