"Time"	YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W	YLR131C	YIL131C	YDR501W	YNL216W
600	0.3831484	0.0550182	0.3225957	0.8688191	0.6197258	0.3337043	0.2556404	0.8815393	0.4529966	0.9451627
650	0.6104296	0.0375582	0.2980276	0.8286287	0.6397646	0.4024096	0.2126887	0.8757468	0.3823144	0.9557868
700	0.8492964	0.0297787	0.2455658	0.7960461	0.5798801	0.4303600	0.1629281	0.8125831	0.4612909	1.0512250
750	0.8798098	0.0191702	0.3451373	0.7699621	0.6076207	0.4408264	0.2747861	0.8015022	0.4150614	1.0139870
800	0.9928696	0.0210903	0.3983392	0.6933758	0.6103119	0.4895440	0.2524625	0.8154339	0.3872811	0.9776691
850	0.9882331	0.0207376	0.3986209	0.7527175	0.6805857	0.4390676	0.2269084	0.7871698	0.4153615	0.9907082
900	1.0147158	0.0352965	0.3886895	0.7449843	0.5891533	0.4469595	0.2214275	0.8253930	0.3591886	1.0101793
950	1.0231728	0.0418280	0.4413626	0.7809025	0.4896886	0.4070777	0.2602404	0.8668686	0.3276942	0.9751947
1000	1.0378664	0.0445636	0.3854755	0.7660301	0.5591283	0.4703117	0.2111695	0.7780614	0.3909747	0.9938009

0	1.0420502	0.0464972	0.3704218	0.8191738	0.6405479	0.4241492	0.1899842	0.8810844	0.3982765	0.9853886
50	1.0676443	0.0571759	0.2352190	0.8593918	0.4729838	0.2293177	0.1680019	0.9063810	0.4953387	0.3012084
100	1.0764672	0.0335867	0.1925879	0.8604360	0.5516757	0.1162109	0.2381328	0.6560413	0.8977997	0.1302723
150	1.0581679	0.0296118	0.2022792	0.7179157	0.6335649	0.0862385	0.2712345	0.4941883	1.0192965	0.0490450
200	0.9780007	0.0453825	0.1903337	0.8022845	0.6933863	0.0487598	0.3616717	0.3730076	1.0128933	0.0160916
250	1.0811851	0.0335273	0.2083957	0.8056802	0.7887120	0.0404097	0.5115306	0.3593271	0.9801467	0.0196222
300	0.9974447	0.0268105	0.1995587	0.8074239	0.8605143	0.0236951	0.5285196	0.3224174	0.9904539	0.0221457
350	1.0236050	0.0285871	0.1915668	0.8523851	0.7314615	0.0267079	0.4715703	0.3146553	1.0132436	0.0357593
400	1.0347189	0.0424039	0.1794070	0.9470838	0.7929894	0.0359350	0.5616554	0.4285934	0.9422289	0.0255264
450	0.9966824	0.0258352	0.1920820	0.8733810	0.8093350	0.0403131	0.5747027	0.2985649	1.0155549	0.0289550
500	0.9981501	0.0300800	0.1905390	0.8162364	0.8897083	0.0388226	0.5955722	0.2768573	1.0587393	0.0293200
550	0.9413489	0.0436261	0.2858014	0.9577298	0.8972320	0.1451694	0.5976079	0.2859327	1.0532825	0.7344076
600	0.9481375	0.0174717	0.2961651	0.9635370	0.8672411	0.2499648	0.6502377	0.3312917	0.7439970	0.8766823
650	0.9811921	0.0189495	0.2949671	0.9270925	0.8740578	0.3203587	0.5709199	0.5199845	0.3840433	0.9645391
700	1.0167057	0.0185012	0.3404928	0.8863221	0.8319225	0.2936468	0.4677177	0.6915186	0.4208207	0.8827485
750	0.9760650	0.0367074	0.3087728	0.8563536	0.7205828	0.3176825	0.3405774	0.7389903	0.4710853	0.9517401
800	0.9167816	0.0229876	0.2930062	0.7877649	0.6909265	0.3178688	0.2727570	0.7569137	0.3717308	0.9379160
850	0.9016711	0.0212284	0.3666211	0.7220123	0.6854505	0.3938173	0.2202728	0.8543526	0.3876846	1.0237945
900	0.9772725	0.0166163	0.3868015	0.7497088	0.6660315	0.3911517	0.2217808	0.8682183	0.3783888	1.0336480
950	0.9572383	0.0374919	0.3879782	0.8013888	0.5867124	0.4077410	0.2324578	0.8572826	0.3474350	1.0471701
1000	0.9444104	0.0316897	0.3520823	0.8439713	0.6742934	0.4174591	0.2046301	1.0148823	0.3026382	0.9702872

0	1.0420502	0.0464972	0.3704218	0.8191738	0.6405479	0.4241492	0.1899842	0.8810844	0.3982765	0.9853886
50	0.6950821	0.0435761	0.2932328	0.7282030	0.5974234	0.4027097	0.2098907	0.9610811	0.2603814	0.9168723
100	0.5974072	0.0327423	0.2908440	0.7030723	0.6668665	0.3756460	0.2446205	0.9528997	0.3427843	0.9130588
150	0.6111932	0.0292687	0.3040854	0.7315098	0.6005639	0.4077561	0.1734984	0.9329458	0.3727080	0.9664619
200	0.5036232	0.0469020	0.2823720	0.8040042	0.5397574	0.4321219	0.1705316	0.9539085	0.3701751	1.0853301
250	0.4776058	0.0319006	0.2277389	0.8272683	0.5305404	0.4369578	0.1759685	0.8639061	0.3531490	0.9757304
300	0.5216943	0.0249109	0.2367535	0.7513983	0.5868289	0.4586279	0.1894316	0.7917658	0.3431178	0.9289332
350	0.5061201	0.0353799	0.2740409	0.7301982	0.5424934	0.4392299	0.2062587	0.9086292	0.3226871	0.9916218
400	0.5182453	0.0245628	0.3105703	0.7257995	0.5024035	0.4817809	0.2019022	0.9397488	0.3240622	1.0250680
450	0.5418599	0.0361810	0.3269796	0.7096403	0.5421966	0.4385460	0.1846533	0.9580444	0.3824495	0.9945291
500	0.5424134	0.0412519	0.3581902	0.7543911	0.4725410	0.4779265	0.1556959	0.8802503	0.3696387	0.9675049
550	0.7732281	0.0408719	0.4056760	0.7102504	0.4832948	0.4470601	0.1970989	0.9049554	0.3609199	0.9080098
600	0.8741989	0.0495912	0.3905757	0.6839878	0.5720295	0.4476586	0.2032723	0.8898923	0.4510670	1.0360209
650	0.9898113	0.0629206	0.3345646	0.7261967	0.5729877	0.4020599	0.2333061	0.7737996	0.3982892	0.9837464
700	0.9738043	0.0447712	0.3799181	0.8067008	0.6272279	0.4190848	0.2504866	0.8411014	0.2998663	1.0115984
750	1.0054183	0.0243493	0.3419138	0.8455040	0.6817347	0.4277067	0.2028275	0.8721100	0.3745731	1.0661229
800	1.0915272	0.0265558	0.2820969	0.8948900	0.5970195	0.3676431	0.2304191	0.8075029	0.3408600	1.0310806
850	1.0271314	0.0213585	0.2741158	0.8167983	0.5916874	0.4085349	0.1947556	0.8300302	0.3546609	1.0162740
900	0.9659914	0.0177667	0.2710914	0.8066403	0.6057070	0.3903481	0.2185071	0.8618926	0.4421044	0.9167742
950	1.0005166	0.0213947	0.3080564	0.7900655	0.5252358	0.3958756	0.1888483	0.8572097	0.4811216	1.0069878
1000	1.0514946	0.0414757	0.2726710	0.7680659	0.5083554	0.4202318	0.2259791	0.9019172	0.3813281	1.0056884

0	1.0420502	0.0464972	0.3704218	0.8191738	0.6405479	0.4241492	0.1899842	0.8810844	0.3982765	0.9853886
50	0.6260003	0.0182481	0.3275071	0.8194304	0.6449625	0.4806067	0.2327646	0.7943864	0.4384421	0.9182285
100	0.4366154	0.0283707	0.3347801	0.8243130	0.6400411	0.5286696	0.2323979	0.9398390	0.4566950	0.9455875
150	0.4561041	0.0321431	0.3497964	0.8185775	0.5946046	0.5280477	0.2224880	0.8182139	0.4318104	0.8964138
200	0.3838654	0.0364465	0.3659286	0.8334369	0.5987074	0.5795716	0.2441946	0.7746558	0.4271175	1.0133130
250	0.3481995	0.0372478	0.3005935	0.8044772	0.6375101	0.5538055	0.2232841	0.7774183	0.3047158	0.9895848
300	0.3573420	0.0156954	0.3231200	0.7860679	0.5995035	0.5824040	0.2204242	0.9153930	0.4341785	0.9510534
350	0.4249519	0.0326597	0.3066779	0.7778087	0.6404557	0.6704780	0.2319886	0.8533879	0.5057418	0.9378635
400	0.4405263	0.0367453	0.3239158	0.8072475	0.5864004	0.6550151	0.2087724	0.7969363	0.3517644	0.9933663
450	0.3882833	0.0412941	0.3358111	0.8002183	0.5767724	0.6302813	0.2382344	0.8793303	0.3578710	0.9637535
500	0.4229383	0.0410576	0.3727662	0.7854334	0.6645762	0.6319877	0.2516977	0.8082845	0.3615164	1.0140479
550	0.7576445	0.0520455	0.3617058	0.8197002	0.7028630	0.5306712	0.2395191	0.8410533	0.3863027	1.0151932
600	0.8859702	0.0344023	0.3245405	0.8143634	0.7332770	0.5005141	0.2477712	0.8419605	0.3892124	1.0370683
650	0.9744669	0.0404498	0.2979412	0.8453238	0.7380899	0.4685384	0.2725721	0.8504057	0.3585567	0.9556736
700	0.9745558	0.0248601	0.3350526	0.8474666	0.6315952	0.4619953	0.2374959	0.8581900	0.3673112	1.1049660
750	1.0233847	0.0260927	0.3252298	0.7637643	0.6011193	0.4470070	0.1769512	0.7547294	0.3404406	1.0624444
800	1.0776995	0.0436732	0.3117970	0.7653351	0.6357411	0.3602252	0.2075630	0.9000613	0.2909322	1.0686170
850	1.0265872	0.0345604	0.3398141	0.7935319	0.6386350	0.3903480	0.2091994	1.0067252	0.3671829	0.9865008
900	1.0088531	0.0186505	0.3888448	0.7352253	0.6619933	0.4277365	0.2067960	0.9493771	0.3820404	0.9668060
950	0.9718318	0.0280547	0.3577031	0.7528109	0.6262310	0.4267672	0.1741536	0.8221171	0.3775114	0.9495533
1000	1.0038171	0.0218170	0.2813223	0.7919590	0.5556119	0.4459326	0.2046983	0.7685876	0.3717298	1.0286090

0	1.0420502	0.0464972	0.3704218	0.8191738	0.6405479	0.4241492	0.1899842	0.8810844	0.3982765	0.9853886
50	0.9879390	0.0280703	0.3111623	0.8550132	0.6128378	0.4278367	0.2098994	0.7594501	0.5232387	0.3480467
100	0.9361156	0.0248035	0.3548653	0.7767356	0.5938814	0.4612968	0.2151738	0.6963024	0.8862445	0.1648645
150	0.9461788	0.0244040	0.3335932	0.7467659	0.6796117	0.5043506	0.2595930	0.5664249	0.9435364	0.1085387
200	0.9876358	0.0212265	0.3201819	0.7334758	0.6993335	0.4596901	0.2558119	0.3893401	1.0422258	0.0857564
250	0.9756456	0.0236174	0.3526089	0.7701380	0.7356480	0.4704961	0.4312230	0.3306743	1.0181125	0.0713759
300	0.9268934	0.0366465	0.3605715	0.8914629	0.7750105	0.4058889	0.4771532	0.3463821	0.9443597	0.0729694
350	0.9979379	0.0317447	0.2963449	0.8587611	0.8285733	0.4054688	0.5611487	0.3081723	0.9734931	0.0552838
400	1.0531206	0.0255463	0.3428542	0.8165264	0.7845269	0.3570548	0.5103167	0.3773611	0.9985724	0.0881871
450	1.0443381	0.0295268	0.2932019	0.9275428	0.8316679	0.3517579	0.5299285	0.3232837	1.0724494	0.1039664
500	0.9823974	0.0363132	0.3210146	0.9227918	0.8298654	0.3524837	0.5630081	0.3125809	0.9707859	0.0812326
550	0.9590916	0.0351160	0.3158195	0.8310392	0.8244685	0.3028179	0.5729914	0.2931764	0.8836724	0.7496785
600	0.9627941	0.0256677	0.2771439	0.9438316	0.7655672	0.2848221	0.6131905	0.3113102	0.6627993	0.9199231
650	0.9352538	0.0459753	0.2525029	0.9317945	0.7617807	0.3150890	0.5782579	0.5345854	0.4642164	0.9665752
700	0.9303336	0.0293702	0.3007842	0.9264391	0.7589906	0.3373880	0.4519600	0.7037742	0.3980319	0.9845643
750	0.9619505	0.0200003	0.2890074	0.9175040	0.7637741	0.3370683	0.3510930	0.7569405	0.3326963	1.0109194
800	0.9895400	0.0235949	0.3076889	0.8513370	0.7831703	0.3446421	0.2661390	0.8697062	0.3580963	0.9466458
850	0.9778928	0.0425578	0.3225049	0.9178509	0.6799720	0.3645361	0.2576890	0.8183739	0.4317775	1.0019739
900	1.0120592	0.0409421	0.2818505	0.8855830	0.6418920	0.3388482	0.1982195	0.8762442	0.4157519	0.9086802
950	0.9631316	0.0362020	0.2852259	0.7490329	0.6163976	0.3899704	0.2244471	0.8290834	0.4218177	0.9838254
1000	0.9924423	0.0197436	0.2962519	0.8232676	0.6055735	0.4285944	0.2184076	0.8419969	0.3869981	0.9783400

0	1.0420502	0.0464972	0.3704218	0.8191738	0.6405479	0.4241492	0.1899842	0.8810844	0.3982765	0.9853886
50	1.0012267	0.0402767	0.3039485	0.8645715	0.6205775	0.4575410	0.2008199	0.8105954	0.4889157	0.9821592
100	1.0029529	0.0367530	0.3064612	0.9327213	0.6203322	0.4406091	0.2441161	0.7545155	0.4201431	1.0102203
150	1.0044051	0.0453857	0.2240293	0.9947741	0.5893401	0.4641650	0.2195073	0.8099933	0.4016811	1.0559186
200	1.0785648	0.0234891	0.2156763	1.0149968	0.6106224	0.4400922	0.1905137	0.8697591	0.3599140	1.1061652
250	1.0799225	0.0246876	0.2442487	0.9655611	0.5710577	0.4439981	0.2303941	0.9415383	0.3343830	1.0221849
300	1.0726249	0.0363698	0.2291751	1.0141144	0.6633050	0.4082595	0.1839369	0.9407234	0.3634601	1.0575917
350	1.0166093	0.0292133	0.2466122	0.8946207	0.6239333	0.4061255	0.2038877	0.8766037	0.3819903	1.0164282
400	0.9996725	0.0275860	0.2577788	1.0493552	0.6417526	0.4518539	0.2166563	0.7527848	0.3535795	0.9909305
450	0.9486199	0.0252677	0.2563632	0.9683436	0.6366347	0.4129728	0.2517960	0.8690332	0.3336918	1.0279763
500	1.0270361	0.0234802	0.2352412	1.0110802	0.6264262	0.4065881	0.2406640	0.8910908	0.3125065	1.0577223
550	1.0167295	0.0220864	0.2524161	0.9364080	0.6161686	0.4321058	0.1957756	0.9594366	0.3118264	0.9566653
600	0.9898023	0.0280598	0.2579601	0.8348771	0.6063772	0.3957497	0.2133434	0.9844155	0.3887002	0.9765661
650	0.9585522	0.0341836	0.2773423	0.8054430	0.5392180	0.4335034	0.2081667	0.9394617	0.3810657	1.1026272
700	0.9770313	0.0184196	0.2995504	0.7576439	0.5658500	0.3722416	0.2309694	0.8349082	0.3311583	1.0666770
750	1.0839813	0.0261802	0.3845179	0.7940402	0.5745150	0.4362024	0.2341754	0.8566547	0.3680498	0.9796340
800	1.0658153	0.0382755	0.3968188	0.7688196	0.6671843	0.4302025	0.1839347	0.8844623	0.3924707	0.9275285
850	1.0544361	0.0349578	0.3907515	0.7890981	0.6237649	0.4322708	0.1961950	0.9282685	0.3525152	0.9857032
900	0.9456845	0.0353643	0.3634997	0.7933252	0.5796518	0.3956489	0.1755340	0.9106420	0.3411054	1.0541295
950	0.9856348	0.0508816	0.3186227	0.8377291	0.5396906	0.3996378	0.1930444	0.9141482	0.3503702	1.0528774
1000	0.9817708	0.0507831	0.3687200	0.8217394	0.4896310	0.4495850	0.1681765	0.8835976	0.3339085	1.0234620

0	1.0420502	0.0464972	0.3704218	0.8191738	0.6405479	0.4241492	0.1899842	0.8810844	0.3982765	0.9853886
50	0.7601988	0.5861867	0.3605787	0.8117066	0.7936029	0.5031709	0.1744519	0.9873652	0.3819410	1.0641845
100	0.3265313	0.5985777	0.3100765	0.8048779	0.8933038	0.6491046	0.1747656	0.9164421	0.3607545	1.0543187
150	0.1791605	0.6470715	0.3463524	0.8560603	0.8419056	0.7378674	0.1870321	0.8621935	0.2939136	0.9702077
200	0.0869863	0.5786017	0.3531327	0.9469460	0.9097909	0.7341204	0.1826449	0.9614174	0.3258782	1.0278243
250	0.0489728	0.6172697	0.2841030	0.9475006	0.9197199	0.7595967	0.1599951	1.0210838	0.3558065	1.0377392
300	0.0402766	0.6502556	0.2977498	0.9627770	0.9280807	0.7306922	0.2035002	0.9737246	0.3648361	1.0587386
350	0.0482394	0.6097238	0.3002031	0.9919731	0.8861420	0.6748590	0.1746263	0.9404456	0.3709433	0.9997090
400	0.0559493	0.5615630	0.2982012	0.9381131	0.8973134	0.6335314	0.2151107	0.9130945	0.4248920	1.0300096
450	0.0475548	0.6048090	0.2822368	0.9653112	0.8793460	0.6481130	0.2236752	0.8503665	0.3692438	0.9821247
500	0.0425228	0.5757334	0.2996778	1.0228025	0.9596114	0.6694441	0.2690225	0.8295712	0.3733123	1.0549106
550	0.0523386	0.0735889	0.2927224	0.9488084	0.7034583	0.5509015	0.2232748	0.8111054	0.3744416	1.0726413
600	0.1342038	0.0372197	0.2918397	0.8849169	0.6077190	0.4949862	0.2407537	0.7964909	0.2837929	1.0249804
650	0.4458956	0.0298463	0.2532660	0.8704334	0.5766537	0.4498266	0.2376838	0.8481956	0.3477216	1.0004587
700	0.6944399	0.0339834	0.3267189	0.8554520	0.5840094	0.3945640	0.1835310	0.9038014	0.4054403	0.9798529
750	0.9377101	0.0205506	0.3070854	0.7802963	0.5708889	0.4396451	0.2118499	0.8955608	0.4231025	0.9951938
800	0.9899734	0.0246801	0.3511211	0.8487831	0.5078430	0.4177349	0.1700273	0.8149302	0.3388101	1.0510387
850	0.9203423	0.0258207	0.3169334	0.6971071	0.5733450	0.4355341	0.2376696	0.7910022	0.3520270	0.9516950
900	0.9951387	0.0359559	0.3763244	0.7823033	0.6173210	0.4240806	0.2345541	0.8030192	0.4491518	0.9408802
950	1.0343543	0.0523652	0.3350237	0.7051542	0.6174816	0.4316952	0.2656227	0.8164700	0.4368241	0.9643987
1000	0.9999147	0.0382274	0.3026474	0.7209999	0.5993373	0.4199896	0.2670010	0.7610651	0.4062149	0.9860238

0	1.0420502	0.0464972	0.3704218	0.8191738	0.6405479	0.4241492	0.1899842	0.8810844	0.3982765	0.9853886
50	0.6017256	0.0363608	0.3371630	0.8434698	0.5913712	0.3972525	0.2223674	0.7919492	0.3540161	0.9572488
100	0.4979478	0.0388494	0.3150502	0.7976451	0.6678706	0.3467247	0.2627106	0.8337377	0.4549561	0.9873922
150	0.4203676	0.0480081	0.3137020	0.8718862	0.7063561	0.3071013	0.2457238	0.9141691	0.3927730	0.9925041
200	0.3808524	0.0337313	0.3203044	0.8346551	0.7249080	0.2765853	0.2756100	0.9143446	0.3927963	1.0553415
250	0.4115885	0.0303242	0.3629408	0.8459994	0.6523541	0.3151064	0.2325447	0.8319406	0.3594761	0.9310108
300	0.3782864	0.0260051	0.2994287	0.7596455	0.6214731	0.3430196	0.1850993	0.9060817	0.4028555	1.0098934
350	0.3780353	0.0382949	0.2823369	0.7208504	0.5502913	0.3294683	0.2270607	0.8602677	0.3902814	0.9687702
400	0.4290099	0.0521982	0.3959115	0.7554575	0.5850098	0.3830815	0.2070880	0.8917930	0.3903274	0.9910996
450	0.3867900	0.0419629	0.4252060	0.7135000	0.7003033	0.3761981	0.1853785	0.9044078	0.3288556	0.9803241
500	0.3581594	0.0310158	0.4375015	0.7167132	0.5943691	0.3492511	0.2563200	0.8351009	0.3373160	1.0386609
550	0.7391625	0.0330195	0.3893003	0.7563591	0.6413127	0.4261054	0.2662463	0.7826067	0.3477212	1.0639546
600	0.8310372	0.0653816	0.3544387	0.8109291	0.6875544	0.4255893	0.2215047	0.9243714	0.2906408	1.0348829
650	0.8796502	0.0308623	0.4153166	0.7758533	0.6141388	0.3537557	0.1825209	0.9764653	0.2827705	1.0615704
700	0.8873266	0.0574157	0.3374557	0.8200078	0.5679912	0.3986939	0.1913160	0.9179327	0.3130523	0.9806748
750	0.9196584	0.0475413	0.3443070	0.8290492	0.5081995	0.4189646	0.1700752	0.8045272	0.3582180	0.9543301
800	0.9706170	0.0436991	0.3144917	0.7554552	0.5887447	0.4367737	0.1494364	0.8343912	0.4034374	1.0930125
850	0.9888962	0.0402428	0.3057867	0.7373146	0.5419036	0.4463169	0.2189624	0.8011915	0.3361004	1.0063407
900	0.9526390	0.0456883	0.3554985	0.7177744	0.5627246	0.4877844	0.2649582	0.8873318	0.3378212	0.9666077
950	1.0563065	0.0496222	0.3451013	0.7721717	0.6681622	0.4082307	0.2350700	0.8653378	0.4346625	0.9084099
1000	0.9832503	0.0420908	0.3494549	0.8094826	0.6892136	0.4439756	0.2162205	0.7912430	0.4139840	0.9968208

0	1.0420502	0.0464972	0.3704218	0.8191738	0.6405479	0.4241492	0.1899842	0.8810844	0.3982765	0.9853886
50	0.9915922	0.0494682	0.3041105	0.9288425	0.9822394	0.4174418	0.2352602	0.8959693	0.3552177	1.0811229
100	0.9564420	0.0459370	0.3049516	0.8917068	1.0260395	0.4139239	0.2324390	0.9594259	0.3577759	1.0391880
150	1.0172481	0.0374429	0.3200495	0.8192500	0.9123689	0.4104819	0.2011735	0.9074757	0.3999017	0.9973623
200	0.9777031	0.0368849	0.2962931	0.8075317	0.9890296	0.4126796	0.2157239	0.9290943	0.3843720	1.0496179
250	1.0446776	0.0189042	0.2891665	0.8973480	0.9501874	0.3845053	0.2122221	0.9032532	0.3485446	1.0640329
300	1.0789067	0.0324579	0.2398828	0.9762920	0.9851299	0.4035952	0.1646350	0.9123083	0.4218948	0.9045762
350	0.9703407	0.0214010	0.3135617	0.8934188	1.0504056	0.4414754	0.1480228	0.8536773	0.3749466	1.0399155
400	0.9716099	0.0253173	0.3117210	0.9232602	0.9747246	0.4668708	0.2267520	0.8589835	0.3188722	1.0843071
450	0.9960806	0.0258020	0.2788560	0.9488263	1.0308849	0.4173411	0.2403212	0.9085748	0.3327042	0.9803729
500	1.0402085	0.0183522	0.2803017	0.9175465	1.0233905	0.4238969	0.1898793	0.8655255	0.4199896	1.0636805
550	1.0090402	0.0297867	0.2772122	0.8428974	0.7198201	0.3947336	0.1879666	0.8285711	0.4008083	0.9872865
600	0.9738156	0.0240295	0.3311466	0.8232980	0.6117753	0.4283544	0.2558677	0.8160156	0.3456468	1.0465181
650	1.0312827	0.0214054	0.3709014	0.8715261	0.5920148	0.3447130	0.2285118	0.8624468	0.2864800	1.0440306
700	1.0228461	0.0266234	0.2936762	0.7824090	0.5864073	0.4053150	0.2411913	0.9706526	0.2814734	0.9795357
750	1.0304957	0.0280907	0.3061254	0.8017992	0.6751168	0.3851414	0.1968760	0.9183813	0.3022025	0.9906863
800	1.0392176	0.0407685	0.3097484	0.8801928	0.6562535	0.4262463	0.2195109	0.9147452	0.3497816	1.0042930
850	1.0622961	0.0108729	0.3176161	0.8631169	0.5921087	0.4277973	0.2285454	0.9693053	0.3483831	0.9642935
900	1.0221511	0.0379173	0.4083559	0.8136647	0.5901647	0.3862848	0.1731402	1.0579858	0.3581150	1.0314191
950	0.9607554	0.0391760	0.3590645	0.7257792	0.5751594	0.4135738	0.1483757	0.9210190	0.3636754	0.9330745
1000	1.0365196	0.0229463	0.3423182	0.7466272	0.5399066	0.4159978	0.1752387	0.8285244	0.3522433	1.0171676
