YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W
0.0000000	1.0000000	0.0000000	0.9835263	0.9999969	0.7605500	0.5944096	0.1188591	0.5786860	0.4677668
0.9842179	0.5988188	0.0000000	0.9876298	0.9999920	0.0000005	0.6222676	0.0352850	0.4327336	1.0000000
0.8841741	0.3024529	0.9999997	0.0000020	0.6202890	0.5127009	0.9999987	0.0000001	0.2677494	0.6217424
0.9741441	0.5084533	0.1816001	0.9999948	0.0000062	0.7419856	0.6212628	0.0044821	0.0000002	0.4768450
