YML099C	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C
0.0925163	1.0031345	0.0083599	0.0972340	0.2554998	1.0377395	0.0548743	0.0631949	0.8309142	1.0300467
