"Time"	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C
300	0.7823034	0.0701659	0.0404436	0.1354529	0.5440043	0.9983760	0.0681899	0.1752905	0.5761379	1.0000000
350	0.7805188	0.0701515	0.0362146	0.1319396	0.5488176	0.9987360	0.0682549	0.1812749	0.5768068	1.0000000
400	0.7793037	0.0701458	0.0340943	0.1300903	0.5508695	0.9988607	0.0683081	0.1832737	0.5772732	1.0000000
450	0.7785617	0.0701435	0.0330241	0.1291470	0.5517245	0.9989059	0.0683384	0.1836987	0.5775549	1.0000000
500	0.7781376	0.0701426	0.0324816	0.1286783	0.5520752	0.9989233	0.0683515	0.1836203	0.5777137	1.0000000
550	0.2916933	0.0701422	0.0322120	0.1286422	0.5205959	0.7527660	0.0683232	0.1392208	0.8643673	1.0000000
600	0.1608459	0.0701420	0.0322502	0.1310236	0.4325574	0.6692573	0.0681909	0.0699999	0.9547000	1.0000000
650	0.1270705	0.0701420	0.0331958	0.1380716	0.3507958	0.6407830	0.0681369	0.0341057	0.9829975	1.0000000
700	0.1218290	0.0701423	0.0359956	0.1493866	0.2992258	0.6311548	0.0681279	0.0188037	0.9914163	1.0000000
750	0.1267086	0.0701432	0.0416854	0.1625406	0.2721768	0.6279120	0.0681267	0.0126244	0.9931240	1.0000000
800	0.1357080	0.0701459	0.0508643	0.1746630	0.2593364	0.6268206	0.0681266	0.0102114	0.9922706	1.0000000
850	0.1457031	0.0701528	0.0627419	0.1839511	0.2535957	0.6264532	0.0681266	0.0093241	0.9903485	1.0000000
900	0.1546777	0.0701686	0.0750788	0.1901078	0.2511286	0.6263296	0.0681266	0.0090531	0.9881344	1.0000000
950	0.1616397	0.0701971	0.0855849	0.1937650	0.2500976	0.6262879	0.0681266	0.0090277	0.9861264	1.0000000
1000	0.1664665	0.0702364	0.0931871	0.1957686	0.2496756	0.6262739	0.0681266	0.0090909	0.9845717	1.0000000

0	0.1733942	0.0703782	0.1038884	0.1977596	0.2493950	0.6262668	0.0681266	0.0093952	0.9820161	1.0000000
50	0.7677250	0.0703791	0.1039175	0.1977798	0.2487542	0.6219074	0.0681267	0.1431900	0.9820074	1.0000000
100	0.9276165	0.0703796	0.1040105	0.1979781	0.2471182	0.6206447	0.0681463	0.1902254	0.9819955	1.0000000
150	0.9706336	0.0703807	0.1044059	0.1984334	0.2458301	0.6210065	0.0682690	0.2067612	0.9819499	1.0000000
200	0.9822104	0.0703839	0.1051776	0.1989526	0.2454188	0.6220495	0.0684612	0.2125760	0.9818496	1.0000000
250	0.9853298	0.0703899	0.1060807	0.1993117	0.2457002	0.6230050	0.0686131	0.2146237	0.9817145	1.0000000
300	0.9861728	0.0703974	0.1067821	0.1994267	0.2462600	0.6236303	0.0686976	0.2153484	0.9815897	1.0000000
350	0.9864013	0.0704040	0.1071026	0.1993482	0.2467976	0.6239760	0.0687368	0.2156078	0.9815115	1.0000000
400	0.9864627	0.0704080	0.1070677	0.1991755	0.2471949	0.6241493	0.0687533	0.2157022	0.9814892	1.0000000
450	0.9864779	0.0704089	0.1068157	0.1989903	0.2474479	0.6242309	0.0687598	0.2157367	0.9815101	1.0000000
500	0.9864803	0.0704075	0.1064906	0.1988357	0.2475942	0.6242678	0.0687624	0.2157485	0.9815538	1.0000000
550	0.3928996	0.0704049	0.1061856	0.1987081	0.2482245	0.6272642	0.0684179	0.0819591	0.9816025	1.0000000
600	0.2331127	0.0704021	0.1058777	0.1984825	0.2491928	0.6268193	0.0681728	0.0349243	0.9816520	1.0000000
650	0.1899844	0.0703989	0.1054324	0.1981734	0.2495680	0.6264853	0.0681325	0.0183875	0.9817168	1.0000000
700	0.1782047	0.0703950	0.1048916	0.1979263	0.2495909	0.6263506	0.0681273	0.0125715	0.9817988	1.0000000
750	0.1748794	0.0703904	0.1044229	0.1977918	0.2495258	0.6262988	0.0681267	0.0105239	0.9818792	1.0000000
800	0.1738819	0.0703861	0.1041175	0.1977411	0.2494672	0.6262790	0.0681266	0.0098011	0.9819404	1.0000000
850	0.1735614	0.0703830	0.1039630	0.1977327	0.2494309	0.6262714	0.0681266	0.0095445	0.9819780	1.0000000
900	0.1734557	0.0703810	0.1039056	0.1977395	0.2494117	0.6262685	0.0681266	0.0094526	0.9819966	1.0000000
950	0.1734241	0.0703801	0.1038962	0.1977485	0.2494022	0.6262674	0.0681266	0.0094194	0.9820037	1.0000000
1000	0.1734183	0.0703797	0.1039044	0.1977556	0.2493979	0.6262670	0.0681266	0.0094072	0.9820049	1.0000000

0	0.1733942	0.0703782	0.1038884	0.1977596	0.2493950	0.6262668	0.0681266	0.0093952	0.9820161	1.0000000
50	0.1734141	0.4679342	0.1039155	0.1977631	0.2493946	0.6262668	0.0681266	0.0061002	0.9820075	1.0000000
100	0.1734237	0.5809281	0.1039284	0.1977646	0.2493945	0.6262668	0.0681266	0.0217817	0.9820033	1.0000000
150	0.1734284	0.6130434	0.1039345	0.1977653	0.2493945	0.6262669	0.0681266	0.0489064	0.9820013	1.0000000
200	0.1734305	0.6221713	0.1039373	0.1977656	0.2493946	0.6262687	0.0681266	0.0689349	0.9820004	1.0000000
250	0.1734315	0.6247656	0.1039385	0.1977657	0.2493960	0.6262768	0.0681268	0.0797472	0.9819999	1.0000000
300	0.1734319	0.6255030	0.1039389	0.1977653	0.2494008	0.6262919	0.0681274	0.0847879	0.9819997	1.0000000
350	0.1734318	0.6257126	0.1039381	0.1977638	0.2494099	0.6263081	0.0681280	0.0869507	0.9819997	1.0000000
400	0.1734309	0.6257721	0.1039354	0.1977609	0.2494211	0.6263207	0.0681284	0.0878310	0.9820000	1.0000000
450	0.1734290	0.6257891	0.1039302	0.1977568	0.2494318	0.6263287	0.0681287	0.0881766	0.9820007	1.0000000
500	0.1734261	0.6257939	0.1039228	0.1977523	0.2494401	0.6263332	0.0681288	0.0883089	0.9820017	1.0000000
550	0.1734225	0.2282402	0.1039144	0.1977480	0.2494490	0.6263949	0.0681339	0.1244154	0.9820030	1.0000000
600	0.1734187	0.1152470	0.1039058	0.1977427	0.2494820	0.6264305	0.0681342	0.0629273	0.9820044	1.0000000
650	0.1734140	0.0831319	0.1038942	0.1977333	0.2494998	0.6263451	0.0681282	0.0294123	0.9820061	1.0000000
700	0.1734074	0.0740040	0.1038781	0.1977257	0.2494770	0.6262953	0.0681268	0.0166036	0.9820085	1.0000000
750	0.1734014	0.0714096	0.1038658	0.1977267	0.2494446	0.6262767	0.0681266	0.0119701	0.9820107	1.0000000
800	0.1733995	0.0706721	0.1038656	0.1977344	0.2494207	0.6262702	0.0681266	0.0103138	0.9820115	1.0000000
850	0.1734025	0.0704625	0.1038765	0.1977441	0.2494071	0.6262679	0.0681266	0.0097242	0.9820106	1.0000000
900	0.1734086	0.0704030	0.1038924	0.1977523	0.2494001	0.6262672	0.0681266	0.0095149	0.9820085	1.0000000
950	0.1734153	0.0703862	0.1039078	0.1977580	0.2493969	0.6262669	0.0681266	0.0094407	0.9820061	1.0000000
1000	0.1734212	0.0703815	0.1039198	0.1977616	0.2493955	0.6262668	0.0681266	0.0094145	0.9820039	1.0000000

0	0.1733942	0.0703782	0.1038884	0.1977596	0.2493950	0.6262668	0.0681266	0.0093952	0.9820161	1.0000000
50	0.1734141	0.1812105	0.1039154	0.1977617	0.2494807	0.6273768	0.1347356	0.0096374	0.9821700	0.1653200
100	0.1734205	0.2127116	0.1039168	0.1977250	0.2499973	0.6283906	0.1431426	0.0111304	0.9855064	0.0819251
150	0.1733968	0.2216648	0.1038319	0.1975879	0.2506510	0.6287929	0.1442037	0.0132605	0.9935402	0.0735929
200	0.1733138	0.2242089	0.1035917	0.1973731	0.2511373	0.6289404	0.1443376	0.0147673	0.9977148	0.0727604
250	0.1731708	0.2249306	0.1032246	0.1971522	0.2514229	0.6289936	0.1443545	0.0155323	0.9992013	0.0726772
300	0.1729991	0.2251339	0.1028261	0.1969740	0.2515705	0.6290127	0.1443566	0.0158585	0.9996996	0.0726689
350	0.1728357	0.2251896	0.1024785	0.1968511	0.2516410	0.6290196	0.1443569	0.0159832	0.9998646	0.0726681
400	0.1727034	0.2252037	0.1022177	0.1967748	0.2516730	0.6290221	0.1443569	0.0160272	0.9999191	0.0726680
450	0.1726081	0.2252064	0.1020421	0.1967310	0.2516870	0.6290230	0.1443569	0.0160415	0.9999371	0.0726680
500	0.1725454	0.2252062	0.1019333	0.1967072	0.2516930	0.6290233	0.1443569	0.0160458	0.9999431	0.0726680
550	0.1725069	0.1143721	0.1018699	0.1966949	0.2516940	0.6289905	0.0777479	0.0140940	0.9939531	0.9073480
600	0.1724847	0.0828703	0.1018351	0.1966900	0.2516635	0.6287448	0.0693409	0.0112069	0.9862750	0.9907429
650	0.1724737	0.0739167	0.1018211	0.1966987	0.2515102	0.6281448	0.0682798	0.0099178	0.9836278	0.9990751
700	0.1724762	0.0713718	0.1018396	0.1967442	0.2511624	0.6274293	0.0681459	0.0095025	0.9827634	0.9999076
750	0.1725043	0.0706486	0.1019263	0.1968499	0.2506915	0.6268849	0.0681290	0.0093935	0.9824744	0.9999908
800	0.1725729	0.0704437	0.1021137	0.1970115	0.2502395	0.6265643	0.0681269	0.0093731	0.9823603	0.9999991
850	0.1726851	0.0703866	0.1023972	0.1971970	0.2498943	0.6264010	0.0681266	0.0093740	0.9822916	0.9999999
900	0.1728269	0.0703722	0.1027321	0.1973706	0.2496685	0.6263248	0.0681266	0.0093785	0.9822315	1.0000000
950	0.1729752	0.0703701	0.1030612	0.1975101	0.2495361	0.6262911	0.0681266	0.0093830	0.9821746	1.0000000
1000	0.1731092	0.0703716	0.1033419	0.1976102	0.2494643	0.6262768	0.0681266	0.0093869	0.9821242	1.0000000

0	0.1733942	0.0703782	0.1038884	0.1977596	0.2493950	0.6262668	0.0681266	0.0093952	0.9820161	1.0000000
50	0.1580460	0.0703436	0.0643614	0.0934646	0.7790161	0.6264686	0.0681536	0.3542213	0.9495676	0.4546139
100	0.1158244	0.0702232	0.0297068	0.0489841	0.8906219	0.6391800	0.0738210	0.4762085	0.9456507	0.4001230
150	0.0782323	0.0701656	0.0239500	0.0320382	0.9150775	0.6854595	0.1103865	0.5194589	0.9459466	0.3946787
200	0.0559498	0.0701477	0.0233808	0.0257717	0.9227120	0.7362709	0.1644774	0.5347646	0.9462456	0.3941348
250	0.0450156	0.0701424	0.0233301	0.0234048	0.9273707	0.7702142	0.2040311	0.5401648	0.9463686	0.3940804
300	0.0401090	0.0701409	0.0233247	0.0224610	0.9308699	0.7886045	0.2248109	0.5420648	0.9464131	0.3940750
350	0.0379903	0.0701404	0.0233239	0.0220522	0.9332761	0.7975590	0.2341051	0.5427316	0.9464287	0.3940744
400	0.0370846	0.0701403	0.0233237	0.0218576	0.9347549	0.8016446	0.2379287	0.5429653	0.9464342	0.3940744
450	0.0366936	0.0701403	0.0233236	0.0217576	0.9355869	0.8034279	0.2394301	0.5430470	0.9464361	0.3940744
500	0.0365206	0.0701403	0.0233235	0.0217038	0.9360249	0.8041813	0.2400032	0.5430755	0.9464368	0.3940744
550	0.0421724	0.0701403	0.0233462	0.0843683	0.5107029	0.7629314	0.1510190	0.1981733	0.9830919	0.9394605
600	0.0604934	0.0701403	0.0238651	0.1108361	0.3976470	0.6841983	0.0813444	0.0759898	0.9943620	0.9939514
650	0.0814535	0.0701403	0.0260132	0.1296788	0.3365253	0.6478939	0.0698301	0.0325203	0.9971930	0.9993957
700	0.1002583	0.0701406	0.0305492	0.1465022	0.2964075	0.6348856	0.0683419	0.0170402	0.9969990	0.9999396
750	0.1167494	0.0701415	0.0380514	0.1616806	0.2730760	0.6299326	0.0681537	0.0115535	0.9955227	0.9999940
800	0.1313149	0.0701439	0.0487013	0.1742377	0.2608343	0.6278509	0.0681300	0.0096528	0.9933595	0.9999994
850	0.1437663	0.0701505	0.0614385	0.1834976	0.2547775	0.6269424	0.0681270	0.0090499	0.9908699	0.9999999
900	0.1537068	0.0701659	0.0741008	0.1896298	0.2518789	0.6265492	0.0681266	0.0089216	0.9884215	1.0000000
950	0.1610264	0.0701938	0.0847051	0.1933501	0.2505224	0.6263827	0.0681266	0.0089640	0.9863228	1.0000000
1000	0.1660129	0.0702323	0.0924069	0.1954604	0.2498988	0.6263136	0.0681266	0.0090582	0.9847260	1.0000000

0	0.1733942	0.0703782	0.1038884	0.1977596	0.2493950	0.6262668	0.0681266	0.0093952	0.9820161	1.0000000
50	0.1639335	0.0703539	0.0763910	0.1389067	0.2451668	0.5973887	0.0681266	0.0093870	0.9848242	1.0000000
100	0.1409309	0.0702459	0.0446733	0.1244598	0.2343479	0.5876858	0.0681266	0.0092804	0.9904526	1.0000000
150	0.1229490	0.0701778	0.0340877	0.1231357	0.2249737	0.5844256	0.0681266	0.0090750	0.9940859	1.0000000
200	0.1140594	0.0701530	0.0315074	0.1256335	0.2192380	0.5833301	0.0681266	0.0088708	0.9957349	1.0000000
250	0.1114375	0.0701451	0.0313655	0.1286479	0.2162561	0.5829621	0.0681266	0.0087246	0.9962843	1.0000000
300	0.1118671	0.0701427	0.0319888	0.1310510	0.2148423	0.5828384	0.0681266	0.0086405	0.9963290	1.0000000
350	0.1132959	0.0701422	0.0327520	0.1326521	0.2142100	0.5827969	0.0681266	0.0086013	0.9961878	1.0000000
400	0.1147301	0.0701421	0.0333964	0.1336077	0.2139382	0.5827829	0.0681266	0.0085885	0.9960143	1.0000000
450	0.1158267	0.0701423	0.0338514	0.1341362	0.2138246	0.5827782	0.0681266	0.0085885	0.9958697	1.0000000
500	0.1165562	0.0701424	0.0341374	0.1344126	0.2137781	0.5827766	0.0681266	0.0085932	0.9957682	1.0000000
550	0.1264605	0.0701429	0.0447249	0.1949696	0.2178570	0.6116541	0.0681266	0.0086030	0.9942645	1.0000000
600	0.1501921	0.0701516	0.0789319	0.2094676	0.2285058	0.6213569	0.0681266	0.0086691	0.9891500	1.0000000
650	0.1688951	0.0702136	0.1100424	0.2100967	0.2379064	0.6246171	0.0681266	0.0088467	0.9836670	1.0000000
700	0.1779335	0.0703666	0.1224359	0.2069541	0.2437395	0.6257125	0.0681266	0.0090902	0.9804391	1.0000000
750	0.1802765	0.0705091	0.1220063	0.2036414	0.2468001	0.6260805	0.0681266	0.0093069	0.9794443	1.0000000
800	0.1794921	0.0705548	0.1172350	0.2011903	0.2482593	0.6262042	0.0681266	0.0094433	0.9796660	1.0000000
850	0.1778158	0.0705299	0.1124646	0.1996373	0.2489141	0.6262457	0.0681266	0.0095004	0.9802795	1.0000000
900	0.1762582	0.0704849	0.1089696	0.1987405	0.2491961	0.6262597	0.0681266	0.0095058	0.9808745	1.0000000
950	0.1751179	0.0704456	0.1067415	0.1982546	0.2493140	0.6262644	0.0681266	0.0094873	0.9813195	1.0000000
1000	0.1743816	0.0704182	0.1054335	0.1980036	0.2493623	0.6262660	0.0681266	0.0094631	0.9816115	1.0000000

0	0.1733942	0.0703782	0.1038884	0.1977596	0.2493950	0.6262668	0.0681266	0.0093952	0.9820161	1.0000000
50	0.1733859	0.3222467	0.2470598	0.1968161	0.2864586	0.8742112	0.0681266	0.0106223	0.9820169	1.0000000
100	0.1721654	0.3957179	0.2519219	0.1868968	0.3821619	0.9575201	0.0681266	0.0231222	0.9824208	1.0000000
150	0.1661840	0.4171754	0.2393129	0.1689051	0.4627276	0.9855118	0.0681266	0.0451407	0.9843190	1.0000000
200	0.1550016	0.4228106	0.2224771	0.1526832	0.5099296	0.9949170	0.0681266	0.0630900	0.9875132	1.0000000
250	0.1423054	0.4238002	0.2101574	0.1417921	0.5335895	0.9980771	0.0681267	0.0732511	0.9906584	1.0000000
300	0.1314486	0.4236770	0.2032666	0.1353920	0.5445296	0.9991389	0.0681270	0.0778883	0.9929851	1.0000000
350	0.1236325	0.4234287	0.1997601	0.1318792	0.5493474	0.9994957	0.0681274	0.0796705	0.9944632	1.0000000
400	0.1185940	0.4232530	0.1980027	0.1300305	0.5513996	0.9996156	0.0681276	0.0802301	0.9953281	1.0000000
450	0.1155810	0.4231516	0.1971159	0.1290876	0.5522527	0.9996559	0.0681278	0.0803440	0.9958109	1.0000000
500	0.1138741	0.4230972	0.1966665	0.1286194	0.5526006	0.9996694	0.0681278	0.0803266	0.9960723	1.0000000
550	0.1129517	0.1710969	0.0417361	0.1285847	0.5208975	0.7517563	0.0681276	0.0605172	0.9962100	1.0000000
600	0.1127244	0.0988529	0.0327846	0.1309800	0.4323109	0.6684408	0.0681269	0.0308098	0.9962520	1.0000000
650	0.1140979	0.0783034	0.0332118	0.1380660	0.3503259	0.6404385	0.0681266	0.0168721	0.9960951	1.0000000
700	0.1183323	0.0724621	0.0359938	0.1494303	0.2988452	0.6310286	0.0681266	0.0115878	0.9955448	1.0000000
750	0.1257879	0.0708026	0.0417078	0.1626199	0.2719467	0.6278668	0.0681266	0.0096829	0.9944217	1.0000000
800	0.1355021	0.0703333	0.0509235	0.1747499	0.2592161	0.6268044	0.0681266	0.0090345	0.9926712	1.0000000
850	0.1456983	0.0702061	0.0628332	0.1840240	0.2535378	0.6264474	0.0681266	0.0088604	0.9904626	1.0000000
900	0.1547231	0.0701839	0.0751805	0.1901590	0.2511022	0.6263275	0.0681266	0.0088731	0.9881575	1.0000000
950	0.1616881	0.0702017	0.0856744	0.1937968	0.2500860	0.6262872	0.0681266	0.0089590	0.9861228	1.0000000
1000	0.1665041	0.0702380	0.0932533	0.1957866	0.2496706	0.6262736	0.0681266	0.0090653	0.9845626	1.0000000

0	0.1733942	0.0703782	0.1038884	0.1977596	0.2493950	0.6262668	0.0681266	0.0093952	0.9820161	1.0000000
50	0.1716377	0.3400330	0.0974515	0.1724116	0.7526744	0.6268556	0.0906397	0.0108353	0.9825819	1.0000000
100	0.1576620	0.4166375	0.0653374	0.1368103	0.8586929	0.6277339	0.0934812	0.0258236	0.9865930	1.0000000
150	0.1359159	0.4383635	0.0410116	0.1183403	0.8810820	0.6282153	0.0938398	0.0517611	0.9915897	1.0000000
200	0.1173733	0.4445253	0.0314781	0.1103382	0.8858472	0.6284346	0.0938851	0.0725014	0.9949436	1.0000000
250	0.1053989	0.4462745	0.0282253	0.1070307	0.8868818	0.6285366	0.0938911	0.0842817	0.9967188	1.0000000
300	0.0987430	0.4467712	0.0270517	0.1056816	0.8871170	0.6285935	0.0938926	0.0899135	0.9975709	1.0000000
350	0.0953614	0.4469123	0.0265922	0.1051330	0.8871763	0.6286298	0.0938936	0.0923515	0.9979624	1.0000000
400	0.0937406	0.4469523	0.0264030	0.1049099	0.8871945	0.6286526	0.0938942	0.0933419	0.9981383	1.0000000
450	0.0929944	0.4469637	0.0263235	0.1048192	0.8872018	0.6286657	0.0938946	0.0937267	0.9982161	1.0000000
500	0.0926606	0.4469669	0.0262899	0.1047823	0.8872053	0.6286726	0.0938948	0.0938712	0.9982502	1.0000000
550	0.0927258	0.1772427	0.0263445	0.1090089	0.3852700	0.6285366	0.0713813	0.0703567	0.9982505	1.0000000
600	0.0955914	0.1005813	0.0272520	0.1248757	0.2794833	0.6279945	0.0685379	0.0348763	0.9980382	1.0000000
650	0.1044298	0.0787927	0.0306862	0.1471941	0.2569353	0.6273303	0.0681785	0.0182969	0.9972292	1.0000000
700	0.1187932	0.0726006	0.0390640	0.1677023	0.2518265	0.6268300	0.0681331	0.0120553	0.9954546	1.0000000
750	0.1349390	0.0708435	0.0531619	0.1818797	0.2504282	0.6265372	0.0681274	0.0098474	0.9927252	1.0000000
800	0.1489995	0.0703538	0.0695168	0.1899998	0.2499054	0.6263887	0.0681267	0.0091432	0.9896230	1.0000000
850	0.1591934	0.0702377	0.0834128	0.1941416	0.2496556	0.6263194	0.0681266	0.0089962	0.9868719	1.0000000
900	0.1656706	0.0702401	0.0928285	0.1961165	0.2495258	0.6262888	0.0681266	0.0090436	0.9848519	1.0000000
950	0.1694121	0.0702771	0.0983123	0.1970241	0.2494585	0.6262758	0.0681266	0.0091403	0.9835595	1.0000000
1000	0.1714286	0.0703153	0.1012108	0.1974337	0.2494247	0.6262704	0.0681266	0.0092305	0.9828100	1.0000000

0	0.1733942	0.0703782	0.1038884	0.1977596	0.2493950	0.6262668	0.0681266	0.0093952	0.9820161	1.0000000
50	0.1734101	0.0703791	0.1038995	0.1976293	0.2545267	0.6610911	0.0681266	0.1059230	0.9820088	1.0000000
100	0.1732390	0.0703789	0.1032809	0.1960850	0.2678418	0.6728351	0.0681296	0.1398571	0.9820655	1.0000000
150	0.1722572	0.0703724	0.1003288	0.1926027	0.2795849	0.6769425	0.0681474	0.1517835	0.9823982	1.0000000
200	0.1700901	0.0703511	0.0948095	0.1885385	0.2869326	0.6785089	0.0681748	0.1559636	0.9831309	1.0000000
250	0.1671503	0.0703167	0.0884814	0.1851092	0.2908845	0.6791565	0.0681962	0.1574075	0.9841111	1.0000000
300	0.1641700	0.0702801	0.0830052	0.1826962	0.2928548	0.6794342	0.0682081	0.1578806	0.9850867	1.0000000
350	0.1616705	0.0702503	0.0790014	0.1811775	0.2937971	0.6795534	0.0682134	0.1580109	0.9858917	1.0000000
400	0.1598312	0.0702295	0.0763672	0.1802899	0.2942362	0.6796036	0.0682155	0.1580255	0.9864775	1.0000000
450	0.1585999	0.0702163	0.0747526	0.1797978	0.2944368	0.6796240	0.0682163	0.1580067	0.9868676	1.0000000
500	0.1578319	0.0702084	0.0738127	0.1795357	0.2945269	0.6796319	0.0682165	0.1579834	0.9871109	1.0000000
550	0.1573817	0.0702038	0.0732960	0.1795029	0.2893212	0.6445851	0.0681681	0.0614391	0.9872544	1.0000000
600	0.1572655	0.0702014	0.0733594	0.1806594	0.2757555	0.6324696	0.0681332	0.0274929	0.9872995	1.0000000
650	0.1579203	0.0702013	0.0749678	0.1836064	0.2638473	0.6283566	0.0681274	0.0155572	0.9871292	1.0000000
700	0.1597068	0.0702059	0.0786980	0.1874433	0.2564951	0.6269705	0.0681267	0.0113671	0.9866275	1.0000000
750	0.1623829	0.0702176	0.0839749	0.1910174	0.2526496	0.6265038	0.0681266	0.0099110	0.9858311	1.0000000
800	0.1653188	0.0702376	0.0895940	0.1937259	0.2508189	0.6263466	0.0681266	0.0094265	0.9849040	1.0000000
850	0.1679451	0.0702643	0.0944966	0.1955098	0.2499976	0.6262937	0.0681266	0.0092892	0.9840269	1.0000000
900	0.1699748	0.0702935	0.0981767	0.1965729	0.2496437	0.6262758	0.0681266	0.0092738	0.9833146	1.0000000
950	0.1713804	0.0703205	0.1006373	0.1971615	0.2494956	0.6262698	0.0681266	0.0092966	0.9828004	1.0000000
1000	0.1722744	0.0703421	0.1021421	0.1974700	0.2494349	0.6262678	0.0681266	0.0093262	0.9824619	1.0000000
