YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W
0.0000000	1.0403442	0.0000000	0.5034506	0.9445550	0.1239227	0.2159913	0.6268905	0.4965324	0.1212100
0.0553125	0.9802347	0.0000000	0.5527882	0.7478080	0.0000000	0.2286121	0.7720709	0.6663589	0.0260781
0.0791133	0.6765485	0.0020920	0.0000000	0.7958537	0.0827999	0.0068696	0.0000000	0.5673503	0.0218163
0.1073275	0.8072200	0.0214858	0.0242236	0.0000000	0.0981227	0.0945651	0.0116147	0.0000000	0.0075918
