YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C
0.7154110	0.7522716	0.0000000	0.0000000	0.0955020	0.5681687	0.2387541	0.2447152	0.0100490	0.0253366
0.1627045	0.3924111	0.0000000	0.6882277	0.0788556	0.5867956	0.5952141	0.1885158	0.0130959	0.0000000
0.1969764	0.4017960	0.0289180	0.8303141	0.0000000	0.5608734	0.3053871	0.2501399	0.0126985	0.0000000
0.1798335	0.3534235	0.0447444	0.7938289	0.0014588	0.0000000	0.0000000	0.0886263	0.0059827	0.0620706
