"Time"	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W	YKL112W	YML027W	YOR028C
750	0.1428672	0.7260482	0.9779296	1.0003451	0.9451359	0.9948252	0.0637280	0.9612243	0.9907637	1.0668426
800	0.1285190	0.7800112	0.9709322	1.0131023	0.9867946	1.0107989	0.0675666	1.0324012	1.0196981	1.0907852
850	0.1079334	0.6933557	0.9471174	0.9597839	1.0203369	0.9911344	0.0486316	0.9991210	1.0417599	1.0089920
900	0.1396434	0.6610476	0.9084805	0.9478606	0.9473026	1.1239985	0.0609784	0.9347350	1.0380933	1.0247043
950	0.1644311	0.6931057	0.9486447	1.0129136	1.0532007	0.9763823	0.0404735	1.0128307	0.9657779	1.1004142
1000	0.1783047	0.6446650	0.9140897	1.0054493	0.9719119	0.9798783	0.0487224	0.8884694	1.0057966	1.0613308

0	0.1298647	0.8110435	1.0839998	0.9085536	1.1471242	1.0622521	0.0778845	1.0029977	1.0280041	1.0190405
50	0.1288505	0.7395438	1.0909458	1.0663127	1.0125309	0.8517710	0.0526422	1.0403477	1.0346173	1.0204292
100	0.1402695	0.6377360	1.0178213	1.0782610	1.0503725	0.6025227	0.0529791	0.9334477	1.0362725	1.0684643
150	0.1796810	0.6256539	1.0445210	1.0905192	1.0215655	0.4884927	0.0564283	0.9782056	1.0017644	0.9936461
200	0.2013401	0.7537374	1.0500678	1.0086840	1.0066356	0.4598619	0.0556371	1.0020577	1.0036943	1.0134148
250	0.1479524	0.7201829	1.0330518	0.9549758	0.9774032	0.4440566	0.0740462	0.9683908	0.9521941	0.9548040
300	0.1655366	0.6952158	0.9405090	0.9507246	0.9593797	0.3626201	0.0814333	0.9099346	1.1651049	1.0634363
350	0.1660873	0.6952255	1.1053348	0.9592299	0.9633543	0.3457617	0.0617442	1.0034592	1.0702333	1.1459986
400	0.1155439	0.7320784	1.0155719	0.8375214	0.9883196	0.3562628	0.0348574	1.0395645	0.9972660	1.1463447
450	0.1849197	0.7135087	1.0054785	0.9414805	1.0734261	0.4170438	0.0797617	0.9917400	0.9405924	1.0579092
500	0.1510722	0.6747386	1.0968681	1.0636501	1.0805471	0.3935912	0.0506408	1.1400011	0.9913116	0.9941843
550	0.1638292	0.6840853	0.9568437	1.0644845	1.1625889	0.5682632	0.0451161	1.0418644	0.9499310	0.9976263
600	0.1603106	0.7079212	0.9716198	1.0351817	1.1234202	0.7713870	0.0661017	0.9812750	0.9080704	1.0387644
650	0.1399506	0.6913153	1.0108108	1.0113165	1.1337822	0.9127854	0.0647977	0.9946545	0.9297355	1.0102802
700	0.1360510	0.7286810	1.0112295	1.0147922	1.0865336	0.8603653	0.1045199	0.9862280	0.8931210	1.0868085
750	0.1581904	0.7862006	0.9801658	1.0485665	1.0008077	1.0013186	0.0593122	0.9785368	0.8773951	1.0228092
800	0.1082564	0.7687803	0.9579367	1.0669373	1.0700400	1.0220543	0.0614230	0.8616298	0.9913117	1.0131262
850	0.1288689	0.7543313	0.9615918	0.9187203	1.0817347	1.0455198	0.0566263	0.9257836	0.9819473	0.9702930
900	0.1511192	0.6657632	1.0511620	0.9833698	1.0164367	1.0555789	0.0497588	0.9706270	0.9373903	1.0163290
950	0.1881718	0.7635875	0.9389376	1.0177980	1.0376143	0.9374038	0.0521613	1.0224588	1.0310616	1.0269738
1000	0.1850136	0.7349130	0.9453517	1.0715541	0.9810231	1.0046979	0.0569645	0.9730156	0.9932827	0.9175206

0	0.1298647	0.8110435	1.0839998	0.9085536	1.1471242	1.0622521	0.0778845	1.0029977	1.0280041	1.0190405
50	0.1281131	0.8764864	0.8497538	0.9699312	0.8070887	0.9086666	0.0571409	0.7453253	0.9995951	0.8990890
100	0.0908063	0.8873852	0.9947642	1.0079677	0.5877549	1.0388674	0.0412883	0.4742087	0.9828987	0.9569989
150	0.0784761	0.8641110	0.9815556	0.9534187	0.4263453	1.0505481	0.0834894	0.3600608	0.9901526	0.9977790
200	0.1217685	0.7893825	0.9421587	0.9237943	0.3383850	1.0345075	0.1262876	0.3398497	1.0213389	1.0576063
250	0.1180888	0.8144246	1.0163572	0.8567121	0.3200117	1.0209395	0.2016678	0.2979768	0.9610147	0.9983220
300	0.1097746	0.8052318	1.0005098	0.7861676	0.3029017	1.0727038	0.2330921	0.3353693	0.9488967	0.9360223
350	0.0953323	0.9402606	1.0651258	0.8642711	0.3102608	1.1186729	0.2190208	0.2928479	1.0071071	1.0658288
400	0.1039237	1.0063027	0.9241523	0.7995242	0.2851896	0.9449884	0.2630040	0.2598544	0.9468217	0.9816570
450	0.0815711	0.8669386	0.9277573	0.6802607	0.2713085	0.8762950	0.3008858	0.3009572	0.9576679	0.9199426
500	0.1118135	0.8703486	0.9046163	0.7006319	0.3031667	0.8484560	0.2738368	0.2567762	0.9876700	0.9281503
550	0.0982350	0.8245122	0.9746853	0.7707644	0.4755568	0.9058029	0.3405292	0.5843482	1.0233678	0.9944144
600	0.1043052	0.6278533	1.0245946	0.8796980	0.8240684	0.9745097	0.2373407	0.8386746	1.0031590	0.9218476
650	0.1960817	0.6673658	1.0358896	0.8630726	0.8903691	1.0236173	0.1123932	0.9824220	0.9882921	0.9637279
700	0.1571308	0.7026101	1.0902812	0.8952994	0.9093984	0.9675414	0.0647740	0.9992138	0.9620058	0.9925401
750	0.1447068	0.7618896	1.0927048	0.8903810	0.9627849	0.9650889	0.0393984	1.0676650	0.9885755	0.9553362
800	0.1027145	0.8168967	1.0260176	0.9226825	0.9913577	0.9745360	0.0376771	1.0946535	0.9902915	0.9973507
850	0.1198439	0.8148132	1.1121615	0.9654822	1.0328040	0.9929085	0.0384358	1.0889988	1.0375804	1.0248257
900	0.1119913	0.7828458	0.9592602	0.9494608	0.9984953	1.0528499	0.0571627	0.8970555	0.9626383	1.0433823
950	0.1068860	0.7418786	0.9463679	0.8918376	1.0813026	0.9722637	0.0760700	0.8589895	1.0453136	0.9766179
1000	0.1321638	0.7148407	1.0293347	0.9644247	1.0483849	1.0276723	0.0848115	0.9652998	1.0240658	0.9677757

0	0.1298647	0.8110435	1.0839998	0.9085536	1.1471242	1.0622521	0.0778845	1.0029977	1.0280041	1.0190405
50	0.0358068	0.9085307	0.9514039	1.0179731	0.8778124	0.9218934	0.0614933	0.7769631	1.0407212	0.9711411
100	0.0112761	0.9820024	0.9128986	0.9960141	0.6835424	0.9189346	0.0930926	0.4529736	1.0319164	0.9880165
150	0.0005449	0.9890316	0.9282879	1.0000389	0.6153655	0.9507742	0.2312801	0.3393523	0.8973188	0.9681546
200	0.0002447	0.9263723	1.0718751	1.0094977	0.6394812	0.9422698	0.3080809	0.3031261	0.9565770	0.9653668
250	0.0036626	0.9247337	1.0032920	0.9345891	0.6946859	0.9916391	0.4522075	0.3571166	0.8694092	0.9359969
300	0.0000000	0.9287297	1.0240467	0.9054500	0.6321758	0.9439040	0.3905538	0.3320862	1.0079226	0.9182987
350	0.0004971	0.9265927	0.9745844	0.9505270	0.6770757	0.9322556	0.4091293	0.3604920	1.0157049	0.9429239
400	0.0002143	0.9359763	0.9667411	0.9771167	0.6624029	1.0072378	0.3914196	0.3069077	0.9942912	0.9980164
450	0.0000000	0.9629596	1.0015488	0.9252418	0.6459609	0.9820076	0.4522509	0.3129754	0.8918615	0.9370140
500	0.0014166	0.9820226	0.9844199	0.9142556	0.6725751	0.8830249	0.4903573	0.2941278	0.8273066	0.9284582
550	0.0572775	0.8169657	1.0649165	0.9695944	0.8013461	0.9565423	0.3752896	0.5347923	0.9298823	1.0121073
600	0.1034248	0.7687355	1.0562101	1.0067956	0.9332388	1.0001464	0.2298183	0.7958138	0.9648282	0.9847269
650	0.1113264	0.7287517	1.0087927	1.0099705	1.0345559	1.0968031	0.1440264	0.8270584	1.0179045	1.1104331
700	0.1172885	0.7416669	0.9740304	1.0317467	1.0674763	1.0631052	0.0833251	0.9816844	1.0856660	1.1826007
750	0.1415076	0.8202360	0.9791444	1.1022247	1.0310915	1.1172325	0.0866849	0.9940934	0.9319133	1.1479548
800	0.0889072	0.7912956	1.0253107	1.0636194	1.0392643	0.9396049	0.0536788	0.9739849	1.0989119	1.0042001
850	0.1063187	0.7946962	0.9878536	0.9896647	1.0163923	0.9569546	0.0695276	0.9740412	1.1405796	1.0097833
900	0.1376219	0.7275698	0.9813213	1.0419943	1.0259032	0.9937938	0.0619942	1.0531414	1.0413089	0.9716022
950	0.1334045	0.7883563	0.9922444	1.0139774	0.9614166	0.9654612	0.0717529	0.9761261	0.9808191	0.9901833
1000	0.1417932	0.7394989	0.9720326	1.1027091	0.9780916	0.9418823	0.0818041	1.0536233	1.0291923	1.0932672

0	0.1298647	0.8110435	1.0839998	0.9085536	1.1471242	1.0622521	0.0778845	1.0029977	1.0280041	1.0190405
50	0.1144839	0.7298634	1.0457882	0.9858423	0.7558256	1.1357530	0.0479472	0.7997432	1.0070871	0.9944204
100	0.1192514	0.7461770	1.0194440	0.9496246	0.6695913	0.9841776	0.0557009	0.7504020	0.9976348	1.0482293
150	0.0977199	0.7704648	0.9769086	0.9360275	0.4680722	1.0841867	0.0861174	0.7344171	0.9847602	0.9057155
200	0.1050783	0.8388561	1.0308289	0.9561084	0.4315083	1.0198167	0.0548330	0.7412453	1.0568082	0.9570167
250	0.0807741	0.7771071	0.9521064	0.9937423	0.3758630	0.9763264	0.0554450	0.6911756	0.9627921	0.9899219
300	0.1036170	0.7589805	0.9236528	0.9558033	0.3658615	1.0577289	0.0444362	0.7702940	0.9744714	1.0318564
350	0.1250368	0.7470914	1.0418633	0.9665084	0.3585852	1.0017304	0.0374831	0.7111420	1.0251061	1.0076250
400	0.1543225	0.6609873	0.9198995	0.8206899	0.3786993	1.0265082	0.0660236	0.6515667	0.9738239	0.9820325
450	0.1743235	0.7102258	0.9357016	0.8086125	0.3790425	1.0438938	0.0758601	0.7254013	1.0808296	0.9769346
500	0.1988959	0.7122213	0.8682234	0.7670066	0.3579398	1.1150121	0.0624439	0.6612142	1.0420429	0.9786450
550	0.1579866	0.6525519	0.9106172	0.7832473	0.6201739	1.1124094	0.0829826	0.7479219	1.0003601	0.9942034
600	0.1732146	0.7465135	0.8880913	0.8628765	0.7491153	1.0512094	0.1084377	0.8290947	1.0536703	1.0057355
650	0.1213992	0.6466540	0.8826699	0.8636137	0.9164457	0.9883440	0.0462922	0.8537447	1.0102561	0.9933498
700	0.0925338	0.7155685	0.8661399	0.9245701	0.8782459	0.9687345	0.0740109	0.9052396	0.9629986	1.0623939
750	0.1814287	0.7770407	0.8904703	0.9851458	0.9947096	1.0881073	0.0679223	0.9224786	1.0266867	0.9509047
800	0.1541386	0.8190390	0.9421838	1.0242559	1.0170902	1.0045511	0.0598081	0.9832668	1.1325772	0.9764722
850	0.1397369	0.7332189	0.9666874	1.0214469	0.9781626	1.0533234	0.0374242	0.9667641	1.0683474	1.0094479
900	0.1296297	0.8063711	0.9472203	1.0468567	0.9602249	0.9895556	0.0695684	0.9489564	1.0658070	0.9737476
950	0.0947334	0.6795492	0.9187877	0.9750064	0.9228809	1.0379858	0.0466100	1.0243466	1.0001785	1.0152427
1000	0.0976891	0.6605658	0.9585513	0.9874524	1.0116281	1.0528513	0.0488037	0.9943233	1.0392591	1.0265343

0	0.1298647	0.8110435	1.0839998	0.9085536	1.1471242	1.0622521	0.0778845	1.0029977	1.0280041	1.0190405
50	0.1205196	0.8391357	1.0807991	0.9318194	1.0271697	0.9189221	0.0484467	0.9344821	0.5841619	1.0720830
100	0.0915193	0.8469008	1.1173206	0.9997558	0.9279709	0.9699444	0.0230233	0.9043248	0.2027483	1.1140075
150	0.0478903	0.7337972	1.0780391	0.9756452	1.0093826	1.0570173	0.0431566	0.9121377	0.0994866	1.0200162
200	0.1264195	0.7140382	1.0683553	0.9754965	1.1054185	1.0890725	0.0342551	0.8576210	0.0633442	1.0181500
250	0.1619601	0.7099736	0.9527953	0.9622417	1.0642051	0.9499340	0.0265295	0.9964253	0.0513580	0.9397639
300	0.1399957	0.7824022	1.0152544	1.0555521	1.0202840	0.9477315	0.0440319	0.9841922	0.0581073	0.9750913
350	0.1099653	0.7304481	0.9997750	1.0045210	1.0086784	1.0272268	0.0272580	0.8932768	0.0674421	0.9331187
400	0.1676031	0.6870563	1.0124719	0.9644548	0.9946232	1.0329355	0.0223172	0.9130809	0.0870336	0.9908227
450	0.1141421	0.7814629	1.0158909	1.0709174	0.9986363	0.9815856	0.0082329	1.0229995	0.0489152	1.0874432
500	0.1491451	0.7341391	0.8908278	1.0088673	0.9571368	0.8929089	0.0126465	0.9215485	0.0679795	1.1426943
550	0.1318853	0.7253815	0.9700852	0.9622782	1.0489767	0.9240473	0.0279969	0.9903008	0.5526085	1.0265947
600	0.1145261	0.7033192	0.9373537	0.9895486	1.0071764	0.9774413	0.0752754	0.9870262	0.8723548	1.0088313
650	0.1196296	0.6645201	0.9828624	0.9398764	1.0165586	0.9937798	0.0629414	1.0259711	0.9954494	1.0187843
700	0.1174893	0.7863784	1.0095315	0.9898349	1.0915259	0.9038464	0.0768182	1.0572416	0.9445263	1.0459401
750	0.1282760	0.7615527	0.9478962	0.9833909	1.0382017	0.9118625	0.0506587	1.0447503	1.1236989	0.9485719
800	0.1246571	0.6919787	0.9663334	0.9523859	0.9793558	0.9396705	0.0441456	0.9272737	1.0132385	0.9349522
850	0.1235696	0.7432509	0.9995065	1.0328674	0.9658190	0.9937482	0.0638110	0.8065020	0.9499939	0.9482255
900	0.1325813	0.7221342	0.9222363	1.0319532	1.0071238	1.0470735	0.0921769	0.9685709	1.0066535	1.0556464
950	0.1577802	0.7198232	1.0244832	0.9902417	1.0067628	1.0150694	0.0784033	0.9987924	0.9918177	1.0453899
1000	0.1871844	0.7097100	0.9909078	1.1033367	1.0374920	1.0144488	0.0778379	0.9890309	1.0712839	1.1004668

0	0.1298647	0.8110435	1.0839998	0.9085536	1.1471242	1.0622521	0.0778845	1.0029977	1.0280041	1.0190405
50	0.1009282	0.8296472	0.9804308	1.1043384	0.9958925	0.6899283	0.0620374	1.0356858	1.0775603	1.0612004
100	0.0918209	0.7780708	1.0386655	1.1062976	0.9367564	0.3971553	0.0599070	0.9065977	1.0350309	1.0233935
150	0.1041706	0.7005494	1.0602037	1.0474776	1.0195670	0.2527176	0.0809913	0.8742697	0.9334475	1.0290858
200	0.1605102	0.7159382	0.9666131	1.0768330	0.9747288	0.1270383	0.0776385	0.9248861	0.9757872	0.9650672
250	0.2416863	0.7345462	1.0445331	1.0274323	0.9652791	0.0930389	0.0658556	0.9537729	0.8869976	0.9170499
300	0.4894278	0.6737493	1.0484505	1.1012376	0.9667285	0.0663832	0.0621221	0.9864091	1.0027433	0.9091547
350	0.4759242	0.7525469	1.1175599	1.0507057	1.0508382	0.0647586	0.0727528	1.0822464	1.0226077	0.9458112
400	0.4698391	0.6794927	1.0741280	1.0380549	1.0514655	0.0517070	0.0449851	0.9610300	1.0528601	0.9932687
450	0.5144389	0.6873793	0.9794408	0.9597021	1.0010453	0.0388393	0.0531702	0.9824006	1.0469922	0.9449538
500	0.5437524	0.6724012	0.9688287	0.9542890	1.0632894	0.0422002	0.0473973	1.0399135	0.9409312	0.9347523
550	0.4461491	0.7169143	1.0211897	1.0384718	1.1003172	0.3460236	0.0633215	0.9716961	1.1501337	0.9576313
600	0.1842839	0.6747821	0.9710614	1.0266034	1.0209434	0.6990994	0.0878271	0.9221171	1.1266809	0.9669804
650	0.1255996	0.7123123	0.9387999	1.0402926	0.9788103	0.8026450	0.0839988	0.9881124	0.9228610	1.0465603
700	0.1937693	0.6816297	1.0217278	1.1804645	1.0431390	0.9375299	0.0608938	0.9041813	0.9120863	0.9597236
750	0.1986552	0.7118450	1.0258887	1.0382128	1.1396477	0.8924066	0.0599360	1.0079925	0.9895861	1.0268304
800	0.1554294	0.6871909	1.0774045	0.9985907	1.1157932	0.9127013	0.0526814	1.0763060	0.9552743	1.0315428
850	0.1582628	0.6999119	1.0327834	0.9432992	1.1722259	0.9235604	0.0285037	1.0208074	0.9839641	1.0325958
900	0.1255092	0.7048792	0.9668595	0.8852975	1.1113215	0.9789534	0.0313909	1.0023937	1.0643565	0.9856700
950	0.1722715	0.7553520	0.9377427	1.0022854	1.0432581	0.9815823	0.0453971	1.0362603	1.0398670	1.0488354
1000	0.1561280	0.7464739	0.9607980	0.9632938	0.9358668	0.9388957	0.0616107	0.9433467	1.0267613	1.0088277

0	0.1298647	0.8110435	1.0839998	0.9085536	1.1471242	1.0622521	0.0778845	1.0029977	1.0280041	1.0190405
50	0.0688683	0.7999669	1.0674584	0.9290813	0.9779207	1.0127895	0.0397898	0.7076486	0.9664027	1.0766461
100	0.0156938	0.7425531	1.0591421	1.0207074	0.9587936	0.9667409	0.1078786	0.3059177	0.8919140	1.1559644
150	0.0011221	0.7113046	0.9620113	1.0302395	0.9873795	0.8813827	0.3565403	0.1592548	0.9808318	1.1028601
200	0.0024857	0.7378657	1.0468753	0.9508539	1.0182872	0.9449072	0.6217881	0.0957429	1.1138555	1.1031945
250	0.0003257	0.7058906	1.0020976	0.9316649	1.0263943	1.0380310	0.7947282	0.0614693	1.0193255	1.0465776
300	0.0016450	0.7231041	1.0367748	0.9696650	1.0066872	1.0437073	0.8079231	0.0530175	0.9375314	0.9458621
350	0.0022117	0.7076531	1.1560297	0.9908749	0.9961423	0.9570249	0.8715419	0.0576377	0.9054967	0.9232114
400	0.0017915	0.7412559	1.1156701	1.0200258	0.9869023	1.0874735	0.8453763	0.0529262	0.9265734	0.9711726
450	0.0043617	0.7418113	0.9310157	1.0069743	1.0074837	1.0105870	0.9387587	0.0443188	1.0304647	1.0337458
500	0.0009807	0.7230806	0.9148580	0.9746627	1.0010858	0.9789112	0.9585958	0.0797664	1.0445456	0.9332568
550	0.0820258	0.7225128	1.0409954	1.0128715	1.0407318	0.9417916	0.8926150	0.4293832	0.9425723	1.0160329
600	0.1016826	0.8306864	0.9335619	0.9340333	0.8917183	0.9677458	0.4379214	0.7512553	1.0227578	0.9420854
650	0.0885991	0.7206327	0.9607683	0.9597575	0.9992109	1.0113616	0.2072342	0.8723544	0.9545386	0.9753899
700	0.1310937	0.6560510	0.9999888	1.0053361	1.0018182	0.9283079	0.1119723	0.9924911	1.0936242	1.0290297
750	0.1297562	0.6971011	0.9689946	0.9824001	1.0200652	0.9877542	0.0837607	1.0138714	0.9290715	0.9835510
800	0.1308493	0.7052912	0.9974198	0.9189883	1.0123209	0.9112870	0.0610388	1.0982548	0.9657675	0.9992978
850	0.1598245	0.8157006	0.9801206	0.9867260	0.9984337	0.9104337	0.0571912	1.1031530	0.9646176	1.0576962
900	0.0938173	0.8075889	0.9768664	0.9309502	0.9581746	1.0277923	0.0289118	0.9749231	0.9589326	1.1208597
950	0.1193129	0.8497841	0.9771740	0.8124944	0.9624896	1.0020224	0.0479916	0.9962205	0.9467590	1.0945255
1000	0.0861211	0.8878646	0.9617984	0.9115117	0.9369357	1.0066477	0.0406326	1.0043639	0.9541274	1.0489730

0	0.1298647	0.8110435	1.0839998	0.9085536	1.1471242	1.0622521	0.0778845	1.0029977	1.0280041	1.0190405
50	0.1091557	0.9225391	1.0444486	0.8995407	1.0434202	1.0415219	0.0723500	0.9194088	0.9445455	0.9448517
100	0.0812366	0.9639845	1.1118541	0.9325382	1.0466268	0.9791123	0.0667528	0.9723210	0.9808464	0.9158843
150	0.0688585	1.0081960	0.9586676	0.9819418	0.9758879	0.9555164	0.0770310	1.0152538	1.0000260	1.0056858
200	0.0571956	0.9662845	0.9755681	1.0420371	1.0069511	0.9614725	0.0387919	0.9738683	0.9247081	1.0043031
250	0.0478017	0.9134689	1.0031348	1.0729716	0.9300264	0.8777845	0.0439504	0.9591058	0.9046540	0.9450563
300	0.0375478	0.9280227	1.0880672	1.0596490	0.8677780	0.8958696	0.0507571	0.9766618	0.9325466	0.9733446
350	0.0768605	0.9436713	1.0129697	1.0723925	0.9337080	1.0363560	0.0700121	1.0052012	1.0321733	1.0650909
400	0.0464558	0.9018413	0.9821971	1.0739240	0.9641650	1.0521108	0.0880600	1.0726237	1.0043190	0.9999226
450	0.0607302	0.9455991	1.0169451	0.9708340	0.9518252	1.0639260	0.0445128	1.1138300	1.0121550	0.9941429
500	0.0539072	0.9986010	0.9782118	1.0061995	0.9374712	0.9630620	0.0460607	1.1152437	1.0195781	0.9617631
550	0.0535574	0.8573283	0.9416927	0.9961296	0.9120073	1.0939427	0.0482590	0.9017492	0.8869828	1.0746464
600	0.1153697	0.7777180	0.9677855	1.0619945	0.9750616	1.0817288	0.0748956	1.0483493	0.8865966	1.0430868
650	0.0957719	0.7484064	0.9352097	1.1496445	0.9984743	1.0325657	0.0663569	1.0224872	1.0004320	0.9724228
700	0.1130036	0.6924131	0.9430600	1.0885758	1.0067838	0.9752480	0.0709501	0.9497786	0.9928706	0.9934629
750	0.1594964	0.6987177	0.9287129	1.0564527	0.9803705	1.0003969	0.0763219	0.9944142	0.9851332	1.0017021
800	0.1132734	0.7572936	0.9640238	1.0793467	1.0944430	1.0049374	0.0890056	0.9818582	0.9817992	1.0585997
850	0.1378977	0.7499012	0.9572814	0.9561637	0.9277246	1.0804794	0.0561214	1.1867882	0.9865361	0.9937115
900	0.1073039	0.7053785	0.9176961	0.9658241	0.9354905	1.0037533	0.0712195	1.0658870	1.0454321	0.9439184
950	0.1153344	0.6654238	0.9186751	1.0719213	0.9700744	1.0208824	0.0989487	1.0388852	1.0513225	0.9286276
1000	0.1674243	0.7392147	1.0192701	1.0112833	1.0055452	0.9467086	0.0799739	1.0426291	1.0302716	0.9412142

0	0.1298647	0.8110435	1.0839998	0.9085536	1.1471242	1.0622521	0.0778845	1.0029977	1.0280041	1.0190405
50	0.1324155	0.7224571	1.0489683	0.9247381	0.9304746	0.8367100	0.0320288	1.0377892	0.6684062	0.9492023
100	0.1325106	0.7138886	0.9803789	0.9391587	0.7973498	0.5971442	0.0115344	0.9548763	0.5977062	0.9640409
150	0.1246438	0.7379908	0.8643800	0.9678345	0.6543142	0.4099238	0.0095422	0.9534610	0.5784825	0.9211937
200	0.1071325	0.7053586	0.9549923	1.0757206	0.6714541	0.4683715	0.0103326	1.0298542	0.5031894	0.8967361
250	0.1157413	0.7464910	0.9761085	1.0047023	0.6861689	0.4661515	0.0188821	1.0313352	0.6905065	1.0380847
300	0.1459889	0.7285125	0.9484660	0.9643276	0.7391753	0.3893169	0.0058868	1.0843454	0.6359696	1.0230412
350	0.1395511	0.7989972	1.0031940	0.9874183	0.7195747	0.4225600	0.0046804	1.1689895	0.6714167	0.9615551
400	0.1415778	0.7125203	1.1208556	0.9543689	0.6961754	0.3927677	0.0099756	1.0829475	0.5960275	0.9715301
450	0.1505828	0.8018019	0.9716537	0.9275687	0.6141638	0.3390606	0.0156752	1.0390650	0.7099572	0.9457115
500	0.1857442	0.7755575	1.0405569	0.8916940	0.7111943	0.3640094	0.0055730	1.0195745	0.6989212	1.0028514
550	0.1253494	0.7184839	0.9426601	0.9661957	0.7614888	0.6526910	0.0144600	1.0808450	0.8215287	1.0189617
600	0.1530197	0.6427711	0.9369725	1.0380800	0.8466757	0.7765593	0.0374060	1.0068023	0.9811315	1.0138203
650	0.1439185	0.6837346	1.0388071	0.9446227	0.9136948	0.9359058	0.0739536	1.0017919	1.0908196	1.0106260
700	0.1095000	0.7463336	1.0861492	0.9637664	0.9470707	0.9375791	0.0714580	0.9405046	0.9749217	0.8961917
750	0.1204479	0.7103373	1.0466672	0.9210069	1.0486472	1.0264750	0.0646041	1.0769282	0.9660333	0.9463964
800	0.0900883	0.7821108	1.0247289	0.9746950	1.0147163	1.0557613	0.0643129	1.0171477	0.9826265	1.0178521
850	0.0961507	0.7532454	1.1289345	0.9574916	1.0220270	0.9770590	0.0756287	0.9543492	0.9571449	1.0170607
900	0.1451160	0.7938043	0.9722284	1.0079955	1.0797334	0.9705933	0.0721592	1.1166379	0.9342094	1.0371773
950	0.0903676	0.7861799	1.0446902	1.0317017	0.9895044	0.9740958	0.0533830	0.9822864	0.9150002	0.8986941
1000	0.0994059	0.6893328	0.9902206	1.0314869	1.0026718	0.9989867	0.0841025	0.9750104	0.9634284	0.9441205
