"Time"	YGL035C	YGL209W	YCR065W	YER040W	YEL009C	YDR259C	YPL177C	YML099C	YKR034W	YCL067C
100	0.0464765	0.5916645	0.0135765	0.7616948	0.5901483	0.6404713	0.4838085	0.5820304	0.6338818	0.8289124
150	0.0493928	0.5349053	0.0042158	0.6407246	0.6222361	0.7721486	0.6247016	0.6883235	0.5690985	0.7152402
200	0.0622390	0.5953953	0.0091932	0.6696667	0.5837981	0.6791177	0.6186408	0.7333745	0.6555049	0.6574803
250	0.0867495	0.5124921	0.0270444	0.7109501	0.6451526	0.8684802	0.4527849	0.6849164	0.6271552	0.6944936
300	0.0492528	0.6335263	0.0255076	0.7415845	0.5959451	0.6278421	0.6040003	0.5962001	0.7608293	0.6172684
350	0.0600661	0.5433605	0.0299248	0.6652981	0.5647572	0.5814244	0.6613411	0.6066719	0.7357390	0.5632993
400	0.0573275	0.5301584	0.0124827	0.6793709	0.6067576	0.5893534	0.6949085	0.7833706	0.6068113	0.7771049
450	0.0341225	0.5138078	0.0086047	0.7083154	0.6052352	0.5369035	0.6218039	0.5618385	0.6729757	0.7261395
500	0.1375221	0.5471925	0.0133226	0.7742747	0.4834145	0.6807796	0.6563298	0.6504088	0.5552223	0.6403016
550	0.1074674	0.5572922	0.0195694	0.6469161	0.5771384	0.6138738	0.5242304	0.7692476	0.5177747	0.7481012
600	0.0711322	0.7042030	0.0141043	0.7017066	0.6125683	0.5180467	0.6400964	0.7904179	0.6135284	0.8309715
650	0.0623599	0.7045555	0.0141401	0.7574927	0.5463317	0.4898852	0.6350175	0.6947700	0.6049743	0.7261258
700	0.0588888	0.5221124	0.0078454	0.7306309	0.4733805	0.5767218	0.5081447	0.7902111	0.6247233	0.6488352
750	0.0461936	0.6686616	0.0156752	0.8442352	0.5259662	0.6174442	0.6391492	0.7160369	0.6307380	0.6644768
800	0.0551962	0.6753108	0.0327943	0.7301246	0.5845947	0.6067865	0.6173936	0.7423312	0.5309724	0.6720461
850	0.0367843	0.7682542	0.0247427	0.7484788	0.4745871	0.4696948	0.5763018	0.7683961	0.4300172	0.6004064
900	0.0534208	0.6636358	0.0177515	0.7258357	0.4693951	0.6834738	0.5091644	0.6683441	0.5205424	0.7953454
950	0.0634674	0.6497079	0.0283849	0.7827555	0.4939918	0.6600972	0.4933540	0.6486638	0.6117496	0.6366354
1000	0.0951535	0.6461091	0.0397603	0.6621275	0.5029231	0.6285018	0.5458321	0.7799453	0.4888182	0.6094811

0	0.0953496	0.7236422	0.0144877	0.7576437	0.5369002	0.4717894	0.4457965	0.7855852	0.5591335	0.7056619
50	0.0297254	0.5536527	0.0226640	0.6174469	0.6871883	0.5728694	0.5908143	0.6162904	0.4994947	0.7874522
100	0.0392257	0.6515312	0.0173786	0.6747255	0.5197323	0.5713874	0.5550808	0.7544527	0.4388259	0.7191577
150	0.0141322	0.5536421	0.0110705	0.6753885	0.5618129	0.5574471	0.4506330	0.7593179	0.5450485	0.7401901
200	0.0136430	0.5926627	0.0276601	0.5860788	0.6499647	0.4474913	0.4812692	0.6545758	0.6246427	0.6006555
250	0.0030634	0.5682826	0.0202755	0.7691647	0.6725538	0.5662609	0.4996210	0.5888300	0.5586226	0.5504429
300	0.0050542	0.6275431	0.0271351	0.6986836	0.5348910	0.5432897	0.5457388	0.5615287	0.5256748	0.7375886
350	0.0058575	0.5576493	0.0330314	0.6685354	0.6458223	0.5050450	0.6116046	0.7194785	0.5480073	0.8142625
400	0.0000000	0.6874650	0.0034362	0.5699394	0.6666089	0.5288291	0.7518690	0.6693879	0.6256590	0.8354232
450	0.0007332	0.7935107	0.0299801	0.7067199	0.7112567	0.6066824	0.6432337	0.5707564	0.3896305	0.8681706
500	0.0036845	0.6954177	0.0131968	0.7163108	0.5411073	0.5701790	0.7626914	0.7757473	0.5150419	0.8151313
550	0.0197684	0.7195389	0.0246863	0.6479983	0.6827541	0.5870250	0.6513716	0.6027339	0.4842227	0.6745212
600	0.0333063	0.6339608	0.0113476	0.5743195	0.5249771	0.5038961	0.5645922	0.6351007	0.3893120	0.5874826
650	0.0695315	0.6436568	0.0201538	0.6327814	0.6198122	0.5034238	0.5166113	0.6501079	0.6076591	0.7928054
700	0.0797997	0.6814394	0.0147322	0.6393968	0.5353710	0.5442175	0.5090513	0.6719850	0.4952894	0.7208814
750	0.0978993	0.6523028	0.0203608	0.6390089	0.5754192	0.4561295	0.5437498	0.7175475	0.4517998	0.6600136
800	0.0430370	0.7018009	0.0130792	0.6404383	0.6260997	0.5343964	0.5318063	0.7177039	0.6007303	0.7488054
850	0.0472811	0.6435521	0.0368183	0.7025176	0.5853714	0.4880608	0.5153039	0.7042768	0.5725004	0.6174303
900	0.1144534	0.7752982	0.0263036	0.6376162	0.5539420	0.6505037	0.5999664	0.5777773	0.4884957	0.8128105
950	0.0686539	0.6435933	0.0326473	0.6603356	0.4979492	0.6948154	0.5582460	0.7848720	0.4643741	0.7450077
1000	0.0346965	0.5936982	0.0216601	0.5814879	0.5117026	0.5236622	0.5933562	0.5802114	0.4905552	0.6067630

0	0.0690656	0.6236575	0.0211166	0.7377036	0.6129589	0.5652811	0.5094570	0.7912108	0.5279611	0.6250369
50	0.1345597	0.5340105	0.0366156	0.7635633	0.5312041	0.5464499	0.5889094	0.6570411	0.5134275	0.7590916
100	0.0601749	0.5169690	0.0125966	0.7696222	0.6088025	0.6354443	0.7120604	0.6436499	0.5982023	0.5737553
150	0.0369107	0.3802830	0.0194818	0.6184027	0.5925415	0.7934225	0.6596439	0.8528892	0.5792894	0.7182691
200	0.0582183	0.3842979	0.0196089	0.7160430	0.5439036	0.6067620	0.5706904	0.7438128	0.6935410	0.7521738
250	0.1372451	0.4065838	0.0175726	0.7224558	0.5787488	0.6045687	0.5244918	0.7495529	0.6225474	0.6556269
300	0.0761440	0.4162361	0.0368193	0.9156767	0.4633736	0.6527942	0.6339182	0.7241591	0.6453844	0.6132931
350	0.0814730	0.3710556	0.0281376	0.7559263	0.5756053	0.7569874	0.6583840	0.6758184	0.5995487	0.7262164
400	0.0730658	0.4685931	0.0389686	0.6886778	0.4911932	0.7021288	0.7495106	0.7488447	0.6253530	0.6736775
450	0.0862384	0.3763948	0.0225506	0.6489094	0.4371857	0.6832746	0.7426852	0.5779166	0.5866052	0.5467345
500	0.0863121	0.4191602	0.0127126	0.6394208	0.5065345	0.8294029	0.5557606	0.7970963	0.6290865	0.7542234
550	0.1215716	0.5382707	0.0171509	0.6799869	0.4576964	0.6475820	0.7692815	0.6906764	0.5374405	0.6155502
600	0.0664174	0.6151470	0.0186487	0.5543069	0.4346664	0.4776526	0.6369990	0.6647765	0.4750124	0.6933514
650	0.0404929	0.6040147	0.0124790	0.5162001	0.4908949	0.5213674	0.6132385	0.8108389	0.5636813	0.9334685
700	0.0842863	0.6657003	0.0391527	0.6207939	0.6146183	0.5723407	0.5872662	0.6706009	0.5508222	0.8671981
750	0.0581242	0.7003324	0.0239503	0.5691506	0.4831352	0.4485598	0.6317389	0.6593629	0.5679068	0.8299009
800	0.0619560	0.6822833	0.0176820	0.7594098	0.5788926	0.6062976	0.5136908	0.7303997	0.5171412	0.8042642
850	0.1149094	0.6476898	0.0126372	0.6527088	0.5317162	0.6080318	0.5212262	0.5771752	0.6028336	0.6855251
900	0.0558942	0.8102705	0.0209547	0.6771695	0.5017794	0.5659428	0.6415622	0.6792061	0.5451539	0.8150572
950	0.0517825	0.6656630	0.0233470	0.6831684	0.5395720	0.7209016	0.7059628	0.8217113	0.6002696	0.7886343
1000	0.0609391	0.6743959	0.0334759	0.6730950	0.6241711	0.6441664	0.5366287	0.7024151	0.7122257	0.6815316

0	0.0828152	0.6297920	0.0375615	0.6726071	0.5768503	0.5508194	0.3459985	0.7593023	0.4978460	0.7047236
50	0.0440761	0.7027992	0.0418959	0.6460187	0.6631197	0.5237322	0.6380044	0.7689954	0.6520468	0.6234932
100	0.0454692	0.5864252	0.0182260	0.5814432	0.5807346	0.5959196	0.7308992	0.7040761	0.5180577	0.6069694
150	0.0658203	0.6740114	0.0126092	0.6721591	0.5910238	0.5515051	0.6554802	0.7950868	0.5810732	0.5303742
200	0.0530005	0.5676893	0.0168186	0.7966572	0.6605598	0.5031872	0.6433073	0.5951674	0.4625597	0.5120617
250	0.0556809	0.6294406	0.0192868	0.8040217	0.5872179	0.4921688	0.7333674	0.5915213	0.5159545	0.4593373
300	0.0394524	0.7218983	0.0339779	0.6560286	0.5496769	0.6474850	0.8520343	0.7226386	0.4932063	0.3571648
350	0.1037576	0.7046342	0.0286400	0.8996164	0.5553864	0.5962781	0.6791072	0.7246837	0.5215569	0.3506981
400	0.0951560	0.7258766	0.0260090	0.6616391	0.5742078	0.6552947	0.7434243	0.6885571	0.5137548	0.4050143
450	0.0568772	0.6994656	0.0212258	0.6301954	0.6735689	0.6934222	0.8916708	0.6216749	0.5048349	0.4513202
500	0.0465542	0.5882297	0.0118378	0.7064227	0.6642412	0.7858639	0.7246891	0.6633405	0.5344991	0.4491857
550	0.1141417	0.5903348	0.0069492	0.6776093	0.6453040	0.6552266	0.6483605	0.5846667	0.5456657	0.5763293
600	0.0758399	0.5840846	0.0328429	0.7908959	0.6752653	0.5372333	0.6172111	0.6877326	0.6795481	0.6184477
650	0.0664881	0.7932941	0.0143846	0.8681813	0.6337072	0.5538266	0.6162307	0.8120653	0.5717422	0.6898670
700	0.0593905	0.7447621	0.0209225	0.7558711	0.5639552	0.5233463	0.6738910	0.6749444	0.6323264	0.7909855
750	0.0657828	0.6670886	0.0322502	0.7866576	0.6826750	0.5240692	0.6759443	0.7879630	0.4934879	0.7890203
800	0.0804577	0.5489714	0.0214327	0.6278490	0.6697468	0.6193220	0.6286673	0.7534498	0.5303074	0.6629716
850	0.0576133	0.6586886	0.0300273	0.6621004	0.6273097	0.5629159	0.6296484	0.8962353	0.4916450	0.7619869
900	0.0829109	0.5455887	0.0166257	0.5396019	0.5591167	0.5901021	0.6405749	1.0234588	0.5968365	0.9104631
950	0.1076334	0.6493975	0.0676176	0.6646756	0.5819800	0.5559462	0.5202810	0.6640056	0.4655879	0.7748561
1000	0.0379736	0.6730255	0.0208857	0.7811598	0.5645115	0.4565466	0.5133885	0.7717220	0.5589716	0.6939756

0	0.1083557	0.6926130	0.0302429	0.7602981	0.6241078	0.5745121	0.4486916	0.7288879	0.5338087	0.7924659
50	0.0307698	0.7787161	0.0161788	0.7835767	0.6135680	0.7156104	0.5045530	0.6047035	0.5133727	0.7556323
100	0.0074621	0.6945816	0.0223596	0.7179916	0.4797447	0.6206028	0.4736556	0.2630459	0.5480648	0.7843706
150	0.0093172	0.6033464	0.0216754	0.6108412	0.6359891	0.5573039	0.3445201	0.2057838	0.5894145	0.7442086
200	0.0028242	0.6272084	0.0355203	0.7096306	0.5713543	0.4439535	0.2194314	0.1988204	0.4308378	0.7571671
250	0.0036967	0.6737916	0.0603471	0.7107227	0.5265460	0.3749108	0.1051364	0.2149173	0.5261178	0.7071727
300	0.0002277	0.7918552	0.0361771	0.6294378	0.6220126	0.3401425	0.0939153	0.1078562	0.6169807	0.6712142
350	0.0009719	0.6865548	0.0265664	0.7802266	0.6562299	0.1886166	0.0619755	0.1396184	0.6156030	0.6243022
400	0.0001355	0.6153513	0.0350691	0.8261721	0.6631577	0.1599652	0.0431748	0.1204769	0.6224077	0.5726847
450	0.0005806	0.7178131	0.0189406	0.7148753	0.7280039	0.1973292	0.0595372	0.1153603	0.5809517	0.7428806
500	0.0001348	0.6447022	0.0122204	0.7625360	0.7667324	0.1814472	0.0571795	0.1176204	0.6986429	0.7224737
550	0.0243260	0.7782881	0.0168662	0.7427591	0.7328940	0.1722369	0.0565963	0.3376375	0.6315161	0.6228916
600	0.0465227	0.7296548	0.0191807	0.6894623	0.7139966	0.1616316	0.1491658	0.4684382	0.5837045	0.5761859
650	0.0806015	0.6276918	0.0389636	0.7455897	0.7267505	0.2648206	0.2949374	0.6174456	0.5878749	0.6970366
700	0.0570544	0.6947959	0.0309930	0.6750189	0.8314449	0.5067635	0.3958522	0.7827052	0.5504610	0.6892795
750	0.0655727	0.6642275	0.0462567	0.8281508	0.7455023	0.5497178	0.4772251	0.7549420	0.5571555	0.8519460
800	0.0546917	0.6928089	0.0414710	0.6410865	0.6754734	0.4463495	0.5385317	0.6646974	0.4818501	0.6832181
850	0.0588938	0.5829765	0.0100137	0.5859353	0.5652460	0.4795187	0.4405259	0.6851579	0.5731005	0.7079106
900	0.1156122	0.5392497	0.0083526	0.7906179	0.6687429	0.5228411	0.4521803	0.7974548	0.5722974	0.6507232
950	0.0736854	0.7759199	0.0280234	0.6236019	0.6104312	0.5151735	0.5462498	0.8257179	0.5294421	0.6242155
1000	0.0441236	0.6523851	0.0119455	0.5526282	0.5776385	0.4469834	0.4977097	0.7664943	0.4699195	0.6219742

0	0.0643056	0.7057993	0.0244568	0.6960956	0.6296635	0.6306718	0.5004574	0.8554968	0.4977855	0.7889081
50	0.0521860	0.5971743	0.0191925	0.7770647	0.7463248	0.5098570	0.7022696	0.6544913	0.6283617	0.8249140
100	0.0257703	0.7307393	0.0149414	0.7454321	0.7282080	0.5811488	0.6676447	0.7014363	0.6787314	0.8241599
150	0.0116634	0.7043555	0.0267824	0.6363166	0.6688093	0.5350343	0.6170632	0.6590491	0.6688234	0.7227483
200	0.0000000	0.6966433	0.0126495	0.6465442	0.7239839	0.5468056	0.4927670	0.5956491	0.4413984	0.7896815
250	0.0007949	0.5908102	0.0299177	0.6738396	0.6519884	0.5318813	0.3927009	0.4827450	0.4278083	0.7094516
300	0.0012337	0.5675418	0.0071955	0.6473493	0.5156257	0.4755023	0.4253599	0.5676890	0.4480621	0.6955117
350	0.0015480	0.7310095	0.0252045	0.5780210	0.5101252	0.7427798	0.5133709	0.6282886	0.4735645	0.8457399
400	0.0002073	0.7433221	0.0254594	0.6590562	0.5105790	0.5535508	0.4969596	0.5327966	0.4843612	0.6391574
450	0.0014038	0.7012160	0.0208843	0.6184237	0.6324333	0.5359799	0.5401572	0.4980787	0.5345299	0.8228429
500	0.0010783	0.6795294	0.0216551	0.6853085	0.6587344	0.4387737	0.4757406	0.6715423	0.4174876	0.8210852
550	0.0231104	0.6559788	0.0354532	0.6625687	0.6128037	0.4492457	0.4485739	0.6428417	0.5582011	0.6383043
600	0.0261061	0.6681384	0.0571729	0.7104623	0.5597239	0.5603080	0.4926620	0.6722716	0.6478731	0.7902413
650	0.0299070	0.6966117	0.0189584	0.7697934	0.5693400	0.5862658	0.4350761	0.6378633	0.5748925	0.7188507
700	0.0905813	0.7187692	0.0238860	0.6441493	0.6188293	0.4199364	0.5868358	0.6855450	0.3591235	0.7903324
750	0.0533105	0.5742902	0.0380838	0.8288166	0.5460081	0.6963646	0.6007182	0.7109232	0.6404600	0.7820188
800	0.1004520	0.5627661	0.0196235	0.9279987	0.5414946	0.4700433	0.5840544	0.7795929	0.6028464	0.6417282
850	0.0879422	0.5915248	0.0282843	0.6468297	0.6565632	0.6018841	0.5850421	0.5978380	0.6278288	0.6659036
900	0.0791211	0.5621588	0.0279533	0.6283120	0.6109740	0.4478729	0.4402423	0.6973568	0.6302022	0.8356341
950	0.1087545	0.6410819	0.0183621	0.8050809	0.6668072	0.6724669	0.6170956	0.7412974	0.5277910	0.5678051
1000	0.1097484	0.7119112	0.0331659	0.7363883	0.6564852	0.4929534	0.4350776	0.6170900	0.5434303	0.6356762

0	0.0743057	0.6790121	0.0352913	0.6622138	0.5399398	0.4805729	0.3704722	0.8448824	0.5772267	0.7652927
50	0.0839301	0.7031183	0.0146324	0.6588596	0.5899783	0.5101850	0.5165418	0.7206246	0.5029616	0.7126645
100	0.0388168	0.5679386	0.0256931	0.7369800	0.6555117	0.5560951	0.6413088	0.8066858	0.5228066	0.6890002
150	0.0559014	0.6482387	0.0347468	0.5988605	0.6203868	0.6165506	0.4167738	0.8800114	0.5650053	0.6346412
200	0.0746912	0.6085393	0.0220490	0.6347251	0.5303825	0.6379481	0.5339853	0.7571078	0.5350723	0.6862316
250	0.0759581	0.6119478	0.0136095	0.7684777	0.5925816	0.6524737	0.6884285	0.8120764	0.6213062	0.8554562
300	0.1016461	0.6386525	0.0158863	0.6948926	0.5859781	0.6025764	0.5380998	0.6882535	0.5290201	0.7184670
350	0.0495626	0.7665064	0.0142445	0.6949951	0.6848369	0.6874259	0.5546557	0.7619647	0.6104042	0.6668976
400	0.0921303	0.6576602	0.0232029	0.5981622	0.7030444	0.6910993	0.4926741	0.6604903	0.4984103	0.6908441
450	0.0616938	0.7128163	0.0157051	0.6872959	0.6843541	0.6146499	0.5744131	0.8080998	0.5312072	0.6225962
500	0.0662164	0.7187317	0.0149807	0.7134517	0.6547599	0.7205473	0.5803801	0.8121038	0.5834845	0.6270081
550	0.0349111	0.5703935	0.0122835	0.7497267	0.6232611	0.5616959	0.7264270	0.6854201	0.5829297	0.8025079
600	0.0536429	0.6587046	0.0373703	0.7417805	0.5223410	0.5278640	0.6128461	0.7826667	0.5063915	0.8741283
650	0.0668003	0.6667819	0.0417588	0.6700334	0.6657471	0.6557808	0.6611440	0.8442598	0.4926492	0.8898461
700	0.0378451	0.7176145	0.0164482	0.8389426	0.5913846	0.6371920	0.5536291	0.5793923	0.4883447	0.6841620
750	0.0535381	0.6519695	0.0337226	0.6963866	0.5394451	0.4816790	0.5024819	0.6821459	0.5979327	0.7846026
800	0.0649172	0.7020695	0.0143664	0.6284796	0.5150111	0.4891499	0.5755855	0.7299491	0.6210047	0.6772028
850	0.0700843	0.7595200	0.0181407	0.5772325	0.5863736	0.4949873	0.5004048	0.7392321	0.5633300	0.6535792
900	0.0505905	0.7256224	0.0209697	0.7070188	0.6240760	0.5297398	0.4918349	0.6162319	0.5512551	0.7960860
950	0.0599341	0.7789554	0.0086018	0.7504306	0.5375779	0.4279323	0.5858495	0.7363649	0.5687077	0.6940552
1000	0.0806275	0.5762943	0.0057768	0.5311549	0.5471106	0.5385417	0.5242243	0.7718475	0.4714376	0.6569089
