YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W	YKL112W
0.0919206	0.0254457	0.0000000	0.0319165	0.0865119	0.2286463	0.7965475	0.0000000	0.0014187	0.8262962
0.3277904	0.4462470	0.0000000	0.0221178	0.0578077	0.3695644	0.7491791	0.8036575	0.0000000	0.6980608
0.1567231	0.4649558	0.3386017	0.0000000	0.0401836	0.0000000	0.8485428	0.7676816	0.0003417	0.7739126
0.0603909	0.0124958	0.0026956	0.0000000	0.0743368	0.2708164	0.7843968	0.0000000	0.0014852	0.8960008
0.0666849	0.0081743	0.0215707	0.0127741	0.0811482	0.3047604	0.6099462	0.0000000	0.0000000	0.7315170
