YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C
0.1266053	0.0453942	0.0000000	0.0000000	0.9968394	0.0298261	0.5810877	0.5874907	0.4182717	0.8815835
0.1266053	0.0453942	0.0000000	0.1797502	0.9999877	1.0000000	0.0025143	0.0322367	0.0241459	0.0000000
0.1839042	0.0823335	0.6044597	0.4493196	0.0000011	0.0128161	0.9018254	0.8485164	0.5687776	0.0000000
0.1421431	0.0556287	0.4335107	0.7654886	0.9999998	0.0000000	0.0000004	0.9328159	0.6958879	0.6503736
